"rgn_id","habitat","year","km2"
16,"saltmarsh",2012,13028.95
59,"saltmarsh",2012,4.22
69,"saltmarsh",2012,0.82
70,"saltmarsh",2012,5
153,"saltmarsh",2012,7.2025259359495
154,"saltmarsh",2012,0.995940460081194
156,"saltmarsh",2012,2.04961659900767
162,"saltmarsh",2012,181.751917004962
163,"saltmarsh",2012,15747
176,"saltmarsh",2012,283.45
177,"saltmarsh",2012,112.3
178,"saltmarsh",2012,7.05
179,"saltmarsh",2012,1147.1
180,"saltmarsh",2012,314.508957489879
181,"saltmarsh",2012,56.34
184,"saltmarsh",2012,349
209,"saltmarsh",2012,5734.4
218,"saltmarsh",2012,440
222,"saltmarsh",2012,29.3
227,"saltmarsh",2012,1.5022604588394
228,"saltmarsh",2012,2.03878205128204
