"rgn_id","year","w_fis"
1,2012,1
2,2012,1
3,2012,1
4,2012,1
5,2012,0.900781829187968
6,2012,1
7,2012,1
8,2012,0.999564804705022
9,2012,1
10,2012,1
11,2012,1
12,2012,1
13,2012,0.962154176591736
14,2012,0.689745758417593
15,2012,0.808430461553841
16,2012,0.83643538158914
17,2012,0.999922987990671
18,2012,0.999985703827218
19,2012,0.999854579673192
20,2012,0.847613178875957
21,2012,0.83186679403656
24,2012,0.997135915719654
25,2012,0.73329381334112
26,2012,1
28,2012,1
29,2012,0.994034828773642
30,2012,1
31,2012,1
32,2012,1
33,2012,1
34,2012,1
35,2012,1
36,2012,1
37,2012,0.97889652791192
38,2012,1
39,2012,1
40,2012,0.993556415870619
41,2012,0.995406950679082
42,2012,0.972964319373766
43,2012,1
44,2012,1
45,2012,1
46,2012,1
47,2012,0.999699904042961
48,2012,0.999554691732059
49,2012,1
50,2012,0.84229985272009
51,2012,0.999743702125858
52,2012,0.999876667165914
53,2012,0.999882360171294
54,2012,0.997421969790325
55,2012,1
56,2012,1
57,2012,1
58,2012,1
59,2012,1
60,2012,1
61,2012,0.962701158233167
62,2012,0.999667628608742
63,2012,1
64,2012,1
65,2012,0.999856415189758
66,2012,0.99995587662902
67,2012,1
68,2012,0.542855797538618
69,2012,1
70,2012,1
71,2012,0.976414668052087
72,2012,1
73,2012,0.998982703372906
74,2012,1
75,2012,0.997447860221829
76,2012,0.898888842372909
77,2012,1
78,2012,0.99658655859773
79,2012,0.818486847785246
80,2012,0.657591663677842
81,2012,0.698927419546707
82,2012,0.749587151179561
84,2012,0.999544977962035
85,2012,1
86,2012,1
88,2012,1
89,2012,1
90,2012,1
91,2012,1
92,2012,1
93,2012,1
94,2012,1
95,2012,1
96,2012,1
97,2012,1
98,2012,1
99,2012,1
100,2012,1
101,2012,0.999099853396751
102,2012,0.997065201915278
103,2012,1
104,2012,1
105,2012,1
106,2012,1
107,2012,1
108,2012,1
110,2012,1
111,2012,0.999991944171239
112,2012,0.878782029895186
113,2012,1
114,2012,1
115,2012,0.977656006197467
116,2012,1
117,2012,1
118,2012,1
119,2012,1
120,2012,1
121,2012,1
122,2012,1
123,2012,1
124,2012,1
125,2012,1
126,2012,1
127,2012,1
129,2012,0.963708991001985
130,2012,0.949738925481752
131,2012,0.666682731637702
132,2012,0.851905407708765
133,2012,0.557573628665011
134,2012,0.991763021525149
135,2012,0.948240161152791
136,2012,0.63272944112667
137,2012,0.633658747999589
138,2012,0.992116968371029
139,2012,0.961773857864411
140,2012,0.99652844520322
141,2012,0.941276230155564
143,2012,0.995402735053442
144,2012,1
145,2012,1
146,2012,1
147,2012,0.890771834026547
148,2012,1
149,2012,1
150,2012,1
151,2012,1
152,2012,1
153,2012,1
154,2012,1
155,2012,0.999949286491189
156,2012,1
157,2012,1
158,2012,1
159,2012,1
161,2012,1
162,2012,0.880054215260756
163,2012,0.968501125156152
164,2012,0.596564208459115
166,2012,0.995627516736375
167,2012,0.998212091724987
168,2012,0.999019658159362
169,2012,1
171,2012,0.907942222862013
172,2012,0.999922308620642
173,2012,1
174,2012,0.922664109957097
175,2012,0.982180963118951
176,2012,0.97030960850135
177,2012,0.624630206894176
178,2012,1
179,2012,0.708078097710814
180,2012,0.886170427019624
181,2012,0.940736362409988
182,2012,0.718358487933217
183,2012,0.968589394512955
184,2012,0.796173465924677
185,2012,1
186,2012,0.91547930396874
187,2012,0.875237659157508
188,2012,0.843162433749916
189,2012,1
190,2012,1
191,2012,0.985566637098301
192,2012,1
193,2012,1
194,2012,1
195,2012,1
196,2012,1
197,2012,1
198,2012,1
199,2012,1
200,2012,1
202,2012,0.997555245942292
203,2012,0.990221761535924
204,2012,0.878351148759457
205,2012,0.968899157094741
206,2012,0.932781773977239
207,2012,0.830780429518064
208,2012,0.65386726604864
209,2012,0.364702909313093
210,2012,0.872873678902716
212,2012,0.999922532631982
214,2012,0.486746605512471
215,2012,1
216,2012,0.899048387388585
218,2012,0.890036131488783
219,2012,1
220,2012,1
221,2012,1
222,2012,0.987484576086745
223,2012,0.713151509542369
224,2012,0.868007901763619
227,2012,1
228,2012,1
231,2012,0.999167372114004
232,2012,0.813337531452013
237,2012,1
244,2012,1
245,2012,1
247,2012,0.982849299401556
248,2012,1
249,2012,1
250,2012,1
1,2013,1
2,2013,1
3,2013,1
4,2013,1
5,2013,0.887309655217303
6,2013,1
7,2013,1
8,2013,0.999632152138675
9,2013,1
10,2013,1
11,2013,1
12,2013,1
13,2013,0.963581963758311
14,2013,0.648796453576781
15,2013,0.812436257882352
16,2013,0.775208210635368
17,2013,0.999966574953366
18,2013,0.999690598796094
19,2013,0.999929702287162
20,2013,0.842338210663836
21,2013,0.825385511566207
24,2013,0.996071517557689
25,2013,0.692965857581768
26,2013,1
28,2013,1
29,2013,0.996806805340727
30,2013,1
31,2013,1
32,2013,0.992797309486702
33,2013,1
34,2013,1
35,2013,1
36,2013,1
37,2013,0.97925216560608
38,2013,1
39,2013,1
40,2013,0.991667582623059
41,2013,0.996145413914629
42,2013,0.967256976609627
43,2013,1
44,2013,1
45,2013,1
46,2013,1
47,2013,0.999653310751627
48,2013,0.99944470661455
49,2013,1
50,2013,0.91390407701351
51,2013,0.999745055253756
52,2013,0.999893838513332
53,2013,0.999873051306122
54,2013,0.994198663190339
55,2013,1
56,2013,1
57,2013,1
58,2013,1
59,2013,1
60,2013,1
61,2013,0.935281191417728
62,2013,0.999715825908188
63,2013,1
64,2013,1
65,2013,0.99985181889446
66,2013,0.999863385495707
67,2013,1
68,2013,0.632201310301503
69,2013,1
70,2013,1
71,2013,0.97934582070742
72,2013,0.999654745122547
73,2013,0.998447276866054
74,2013,1
75,2013,0.994915804855547
76,2013,0.913418080578168
77,2013,1
78,2013,0.996764341481956
79,2013,0.826447216537774
80,2013,0.675850190474685
81,2013,0.680358561634043
82,2013,0.738578525105057
84,2013,0.99926706510249
85,2013,1
86,2013,1
88,2013,1
89,2013,1
90,2013,1
91,2013,1
92,2013,1
93,2013,1
94,2013,1
95,2013,1
96,2013,1
97,2013,1
98,2013,1
99,2013,1
100,2013,1
101,2013,0.999265247410421
102,2013,0.997468588143975
103,2013,1
104,2013,1
105,2013,1
106,2013,1
107,2013,1
108,2013,1
110,2013,1
111,2013,0.999991267242918
112,2013,0.894279561147524
113,2013,1
114,2013,1
115,2013,0.984299167754887
116,2013,1
117,2013,1
118,2013,1
119,2013,1
120,2013,1
121,2013,1
122,2013,1
123,2013,1
124,2013,1
125,2013,1
126,2013,1
127,2013,1
129,2013,0.965823918732521
130,2013,0.931344040910992
131,2013,0.695772515320217
132,2013,0.921079363293924
133,2013,0.312829916787662
134,2013,0.98549660563987
135,2013,0.947550339143409
136,2013,0.734157182536273
137,2013,0.596830635404282
138,2013,0.992749755920709
139,2013,0.94621024035181
140,2013,0.998081205490109
141,2013,0.911063021750159
143,2013,0.995901165005461
144,2013,1
145,2013,1
146,2013,1
147,2013,0.866229422293868
148,2013,1
149,2013,1
150,2013,1
151,2013,1
152,2013,1
153,2013,1
154,2013,1
155,2013,0.999952064911869
156,2013,1
157,2013,1
158,2013,1
159,2013,1
161,2013,1
162,2013,0.870211340503079
163,2013,0.974449194445895
164,2013,0.663995592506964
166,2013,0.998685166626598
167,2013,0.998917356369164
168,2013,0.998696951306168
169,2013,1
171,2013,0.909082753686842
172,2013,0.999831380355587
173,2013,1
174,2013,0.932326392638169
175,2013,0.978310805514576
176,2013,0.870535278362752
177,2013,0.671520833637299
178,2013,1
179,2013,0.697188918611455
180,2013,0.882835543324982
181,2013,0.938392116235688
182,2013,0.674009208261778
183,2013,0.966447794375525
184,2013,0.772466549002631
185,2013,1
186,2013,0.893645328655719
187,2013,0.908127958645014
188,2013,0.560544492911913
189,2013,1
190,2013,1
191,2013,0.97770986377339
192,2013,1
193,2013,1
194,2013,1
195,2013,1
196,2013,1
197,2013,1
198,2013,1
199,2013,1
200,2013,1
202,2013,0.995995319300671
203,2013,0.927033900135273
204,2013,0.861025441296652
205,2013,0.975689054782249
206,2013,0.946942501546803
207,2013,0.800717889042915
208,2013,0.606510271425031
209,2013,0.350401029170016
210,2013,0.898923574295327
212,2013,0.999982678321751
214,2013,0.527419304210841
215,2013,1
216,2013,0.893256055985294
218,2013,0.880475470215599
219,2013,0.999532972912052
220,2013,1
221,2013,1
222,2013,0.983568835888709
223,2013,0.702757362936857
224,2013,0.806206016450238
227,2013,1
228,2013,1
231,2013,0.999140557472578
232,2013,0.822380537675371
237,2013,1
244,2013,1
245,2013,1
247,2013,0.981595265178513
248,2013,1
249,2013,1
250,2013,1
1,2014,1
2,2014,1
3,2014,1
4,2014,1
5,2014,0.886208299714462
6,2014,1
7,2014,1
8,2014,0.999529466410006
9,2014,1
10,2014,0.99998489944543
11,2014,1
12,2014,1
13,2014,0.957338701636332
14,2014,0.60269870275253
15,2014,0.807857784050705
16,2014,0.772925486754695
17,2014,0.999965085523402
18,2014,0.999946348985072
19,2014,0.999938933210583
20,2014,0.853635309518257
21,2014,0.822670261845457
24,2014,0.994809299481402
25,2014,0.719193508734518
26,2014,1
28,2014,1
29,2014,0.982796881318285
30,2014,1
31,2014,1
32,2014,0.99026376008505
33,2014,1
34,2014,1
35,2014,1
36,2014,1
37,2014,0.972077903659965
38,2014,1
39,2014,1
40,2014,0.993788174077871
41,2014,0.999181294424125
42,2014,0.968104464316057
43,2014,1
44,2014,1
45,2014,1
46,2014,1
47,2014,0.999541912556533
48,2014,0.999396952801295
49,2014,1
50,2014,0.941772528535748
51,2014,0.999645785141687
52,2014,0.999940409337583
53,2014,0.999872399979815
54,2014,0.994024788223216
55,2014,1
56,2014,1
57,2014,1
58,2014,1
59,2014,1
60,2014,1
61,2014,0.929379056720894
62,2014,0.999594983486082
63,2014,1
64,2014,1
65,2014,0.999857367455199
66,2014,0.999776153132338
67,2014,1
68,2014,0.431718605924247
69,2014,1
70,2014,1
71,2014,0.966831825498933
72,2014,0.999436304103502
73,2014,0.998382520198158
74,2014,1
75,2014,0.993300887909414
76,2014,0.881723692397413
77,2014,1
78,2014,0.996013352489961
79,2014,0.809352027691542
80,2014,0.657571701450671
81,2014,0.682265198154703
82,2014,0.802307944785462
84,2014,0.998608100820033
85,2014,1
86,2014,1
88,2014,1
89,2014,1
90,2014,1
91,2014,1
92,2014,1
93,2014,1
94,2014,1
95,2014,1
96,2014,1
97,2014,1
98,2014,1
99,2014,1
100,2014,1
101,2014,0.999178517625224
102,2014,0.996801147291113
103,2014,1
104,2014,1
105,2014,1
106,2014,1
107,2014,1
108,2014,1
110,2014,1
111,2014,0.999992228962353
112,2014,0.878307047628313
113,2014,1
