"rgn_id","year","resilience.score"
1,2011,0
2,2011,0.519
3,2011,0.2482
4,2011,1
5,2011,0.47735
6,2011,0.1215
7,2011,0.0892
8,2011,0.37065
9,2011,0.0387
10,2011,0
11,2011,0.349
12,2011,1
13,2011,0.49715
14,2011,0.21715
15,2011,0.35385
16,2011,1
17,2011,0.0967
18,2011,0.77085
19,2011,0.0735
20,2011,0.32985
21,2011,7e-04
24,2011,0.56015
25,2011,0.4845
26,2011,0.1602
28,2011,0.00335
29,2011,1
30,2011,0
31,2011,0.56065
32,2011,0.314
33,2011,0
34,2011,0
35,2011,1
36,2011,0
37,2011,0.09965
38,2011,1
39,2011,0.0378
40,2011,0.1255
41,2011,0.2693
42,2011,0.24735
43,2011,0.2853
44,2011,0.00035
45,2011,0
46,2011,0
47,2011,0
48,2011,0.15985
49,2011,0
50,2011,0.13885
51,2011,0.50715
52,2011,0
53,2011,0.5122
54,2011,0.6995
55,2011,0.6242
56,2011,0
57,2011,0.73965
58,2011,0.706
59,2011,1
60,2011,1
61,2011,0.007
62,2011,0.305
63,2011,0.559
64,2011,1
65,2011,0.3825
66,2011,0.88565
67,2011,0
68,2011,0.89435
69,2011,1
70,2011,1
71,2011,1
72,2011,1
73,2011,0.878
74,2011,0.2315
75,2011,0.49915
76,2011,0.06385
77,2011,0
78,2011,0.0445
79,2011,0.06715
80,2011,0.65965
81,2011,0.2233
82,2011,0.67515
84,2011,0.06385
85,2011,0
86,2011,0
88,2011,0
89,2011,0
90,2011,0
91,2011,1
92,2011,1
93,2011,1
94,2011,1
95,2011,0
96,2011,0
97,2011,0
98,2011,0
99,2011,0
100,2011,0.91135
101,2011,1
102,2011,0.85915
103,2011,0.29265
104,2011,0.77135
105,2011,0
106,2011,0.014
107,2011,0
108,2011,0.36935
110,2011,0.5107
111,2011,0.56685
112,2011,0.7535
113,2011,0.2705
114,2011,0.03465
115,2011,1
116,2011,0.7848
117,2011,0.03685
118,2011,0
119,2011,0
120,2011,0.741
121,2011,0
122,2011,0.19665
123,2011,0.10765
