"id","species","species_code","year","Sust_all","gapfill","tonnes"
5,"Blue shrimp",294,1983,0.372222222,"gen_average",16
5,"Blue shrimp",294,1984,0.372222222,"gen_average",51
5,"Blue shrimp",294,1985,0.372222222,"gen_average",87
5,"Blue shrimp",294,1986,0.372222222,"gen_average",59
5,"Blue shrimp",294,1987,0.372222222,"gen_average",87
5,"Blue shrimp",294,1988,0.372222222,"gen_average",217
5,"Blue shrimp",294,1989,0.372222222,"gen_average",296
5,"Blue shrimp",294,1990,0.372222222,"gen_average",540
5,"Blue shrimp",294,1991,0.372222222,"gen_average",644
5,"Blue shrimp",294,1992,0.372222222,"gen_average",733
5,"Blue shrimp",294,1993,0.372222222,"gen_average",631
5,"Blue shrimp",294,1994,0.372222222,"gen_average",691
5,"Blue shrimp",294,1995,0.372222222,"gen_average",879
5,"Blue shrimp",294,1996,0.372222222,"gen_average",992
5,"Blue shrimp",294,1997,0.372222222,"gen_average",1107
5,"Blue shrimp",294,1998,0.372222222,"gen_average",1569
5,"Blue shrimp",294,1999,0.372222222,"gen_average",1820
5,"Blue shrimp",294,2000,0.372222222,"gen_average",1730
5,"Blue shrimp",294,2001,0.372222222,"gen_average",1837
5,"Blue shrimp",294,2002,0.372222222,"gen_average",1844
5,"Blue shrimp",294,2003,0.372222222,"gen_average",1705
5,"Blue shrimp",294,2004,0.372222222,"gen_average",2211
5,"Blue shrimp",294,2005,0.372222222,"gen_average",2440
5,"Blue shrimp",294,2006,0.372222222,"gen_average",2278
5,"Blue shrimp",294,2007,0.372222222,"gen_average",1843
5,"Blue shrimp",294,2008,0.372222222,"gen_average",2036
5,"Blue shrimp",294,2009,0.372222222,"gen_average",1860
5,"Blue shrimp",294,2010,0.372222222,"gen_average",1156
5,"Blue shrimp",294,2011,0.372222222,"gen_average",1539
5,"Blue shrimp",294,2012,0.372222222,"gen_average",1643
5,"Blue shrimp",294,2013,0.372222222,"gen_average",1573
5,"Pacific cupped oyster",607,1989,0.757142857,"sp_average",92
5,"Pacific cupped oyster",607,1990,0.757142857,"sp_average",91
5,"Pacific cupped oyster",607,1991,0.757142857,"sp_average",110
5,"Pacific cupped oyster",607,1992,0.757142857,"sp_average",114
5,"Pacific cupped oyster",607,1993,0.757142857,"sp_average",86
5,"Pacific cupped oyster",607,1994,0.757142857,"sp_average",89
5,"Pacific cupped oyster",607,1995,0.757142857,"sp_average",60
5,"Pacific cupped oyster",607,1996,0.757142857,"sp_average",69
5,"Pacific cupped oyster",607,1997,0.757142857,"sp_average",45
5,"Pacific cupped oyster",607,1998,0.757142857,"sp_average",27
5,"Pacific cupped oyster",607,1999,0.757142857,"sp_average",30
5,"Pacific cupped oyster",607,2000,0.757142857,"sp_average",31
5,"Pacific cupped oyster",607,2001,0.757142857,"sp_average",50
5,"Pacific cupped oyster",607,2002,0.757142857,"sp_average",67
5,"Pacific cupped oyster",607,2003,0.757142857,"sp_average",70
5,"Pacific cupped oyster",607,2004,0.757142857,"sp_average",69
5,"Pacific cupped oyster",607,2005,0.757142857,"sp_average",84
5,"Pacific cupped oyster",607,2006,0.757142857,"sp_average",87
5,"Pacific cupped oyster",607,2007,0.757142857,"sp_average",80
5,"Pacific cupped oyster",607,2008,0.757142857,"sp_average",67
5,"Pacific cupped oyster",607,2009,0.757142857,"sp_average",60
5,"Pacific cupped oyster",607,2010,0.757142857,"sp_average",64
5,"Pacific cupped oyster",607,2011,0.757142857,"sp_average",22
5,"Pacific cupped oyster",607,2012,0.757142857,"sp_average",20
5,"Pacific cupped oyster",607,2013,0.757142857,"sp_average",20
6,"Blue shrimp",263,1970,0.372222222,"gen_average",0
6,"Blue shrimp",263,1971,0.372222222,"gen_average",0
6,"Blue shrimp",263,1972,0.372222222,"gen_average",0
6,"Blue shrimp",263,1973,0.372222222,"gen_average",0
6,"Blue shrimp",263,1974,0.372222222,"gen_average",0
6,"Blue shrimp",263,1975,0.372222222,"gen_average",0
6,"Blue shrimp",263,1976,0.372222222,"gen_average",0
6,"Blue shrimp",263,1977,0.372222222,"gen_average",0
6,"Blue shrimp",263,1978,0.372222222,"gen_average",0
6,"Blue shrimp",263,1979,0.372222222,"gen_average",0
6,"Blue shrimp",263,1980,0.372222222,"gen_average",0
6,"Blue shrimp",263,1981,0.372222222,"gen_average",0
6,"Blue shrimp",263,1982,0.372222222,"gen_average",0
6,"Blue shrimp",263,1983,0.372222222,"gen_average",0
6,"Blue shrimp",263,1984,0.372222222,"gen_average",0
6,"Blue shrimp",263,1985,0.372222222,"gen_average",0
6,"Blue shrimp",263,1986,0.372222222,"gen_average",0
6,"Blue shrimp",263,1987,0.372222222,"gen_average",0
6,"Blue shrimp",263,1988,0.372222222,"gen_average",0
6,"Blue shrimp",263,1989,0.372222222,"gen_average",0
6,"Blue shrimp",263,1990,0.372222222,"gen_average",0
6,"Blue shrimp",263,1991,0.372222222,"gen_average",0
6,"Blue shrimp",263,1992,0.372222222,"gen_average",0
6,"Blue shrimp",263,1993,0.372222222,"gen_average",0
6,"Blue shrimp",263,1994,0.372222222,"gen_average",0
6,"Blue shrimp",263,1995,0.372222222,"gen_average",0
6,"Blue shrimp",263,1996,0.372222222,"gen_average",0
6,"Blue shrimp",263,1997,0.372222222,"gen_average",0
6,"Blue shrimp",263,1998,0.372222222,"gen_average",0
6,"Blue shrimp",263,1999,0.372222222,"gen_average",0
6,"Blue shrimp",263,2000,0.372222222,"gen_average",0
6,"Blue shrimp",263,2001,0.372222222,"gen_average",0
6,"Blue shrimp",263,2002,0.372222222,"gen_average",0
6,"Blue shrimp",263,2003,0.372222222,"gen_average",0
6,"Blue shrimp",263,2004,0.372222222,"gen_average",0
6,"Blue shrimp",263,2005,0.372222222,"gen_average",0
6,"Blue shrimp",263,2006,0.372222222,"gen_average",22
6,"Blue shrimp",263,2007,0.372222222,"gen_average",18
6,"Blue shrimp",263,2008,0.372222222,"gen_average",20
6,"Blue shrimp",263,2009,0.372222222,"gen_average",0
6,"Blue shrimp",263,2010,0.372222222,"gen_average",0
6,"Blue shrimp",263,2011,0.372222222,"gen_average",0
6,"Blue shrimp",263,2012,0.372222222,"gen_average",0
6,"Blue shrimp",263,2013,0.372222222,"gen_average",12
7,"Giant tiger prawn",552,1987,0.366666667,"tax_average",6
7,"Giant tiger prawn",552,1988,0.366666667,"tax_average",5
7,"Giant tiger prawn",552,1989,0.366666667,"tax_average",3
7,"Giant tiger prawn",552,1990,0.366666667,"tax_average",5
7,"Giant tiger prawn",552,1991,0.366666667,"tax_average",6
7,"Giant tiger prawn",552,1992,0.366666667,"tax_average",8
7,"Giant tiger prawn",552,1993,0.366666667,"tax_average",10
7,"Giant tiger prawn",552,1994,0.366666667,"tax_average",13
7,"Giant tiger prawn",552,1995,0.366666667,"tax_average",13
7,"Giant tiger prawn",552,1996,0.366666667,"tax_average",13
7,"Giant tiger prawn",552,1997,0.366666667,"tax_average",13
7,"Giant tiger prawn",552,1998,0.366666667,"tax_average",13
7,"Giant tiger prawn",552,1999,0.366666667,"tax_average",13
7,"Giant tiger prawn",552,2000,0.366666667,"tax_average",15
7,"Giant tiger prawn",552,2001,0.366666667,"tax_average",15
7,"Giant tiger prawn",552,2002,0.366666667,"tax_average",0
7,"Giant tiger prawn",552,2003,0.366666667,"tax_average",0
7,"Giant tiger prawn",552,2004,0.366666667,"tax_average",0
7,"Giant tiger prawn",552,2005,0.366666667,"tax_average",0
7,"Giant tiger prawn",552,2006,0.366666667,"tax_average",0
7,"Giant tiger prawn",552,2007,0.366666667,"tax_average",1
7,"Giant tiger prawn",552,2008,0.366666667,"tax_average",1
7,"Giant tiger prawn",552,2009,0.366666667,"tax_average",0
7,"Giant tiger prawn",552,2010,0.366666667,"tax_average",0
7,"Giant tiger prawn",552,2011,0.366666667,"tax_average",0
7,"Giant tiger prawn",552,2012,0.366666667,"tax_average",0
7,"Giant tiger prawn",552,2013,0.366666667,"tax_average",0
8,"Bear paw clam",797,2002,0.811764706,"tax_average",1
8,"Bear paw clam",797,2003,0.811764706,"tax_average",1
8,"Bear paw clam",797,2004,0.811764706,"tax_average",0.1
8,"Bear paw clam",797,2005,0.811764706,"tax_average",0.1
8,"Bear paw clam",797,2006,0.811764706,"tax_average",0.1
8,"Bear paw clam",797,2007,0.811764706,"tax_average",2
8,"Bear paw clam",797,2008,0.811764706,"tax_average",0.1
8,"Bear paw clam",797,2009,0.811764706,"tax_average",4.95
8,"Bear paw clam",797,2010,0.811764706,"tax_average",0.68
8,"Bear paw clam",797,2011,0.811764706,"tax_average",0.09
8,"Bear paw clam",797,2012,0.811764706,"tax_average",0.06
8,"Bear paw clam",797,2013,0.811764706,"tax_average",0.11
8,"Crocus giant clam",798,2002,0.811764706,"tax_average",0.1
8,"Crocus giant clam",798,2003,0.811764706,"tax_average",0.1
8,"Crocus giant clam",798,2004,0.811764706,"tax_average",1
8,"Crocus giant clam",798,2005,0.811764706,"tax_average",2
8,"Crocus giant clam",798,2006,0.811764706,"tax_average",2
8,"Crocus giant clam",798,2007,0.811764706,"tax_average",0
8,"Crocus giant clam",798,2008,0.811764706,"tax_average",0.1
8,"Crocus giant clam",798,2009,0.811764706,"tax_average",1.45
8,"Crocus giant clam",798,2010,0.811764706,"tax_average",1.35
8,"Crocus giant clam",798,2011,0.811764706,"tax_average",0.77
8,"Crocus giant clam",798,2012,0.811764706,"tax_average",0
8,"Crocus giant clam",798,2013,0.811764706,"tax_average",0
8,"Elongate giant clam",799,2002,0.811764706,"tax_average",0.1
8,"Elongate giant clam",799,2003,0.811764706,"tax_average",0.1
8,"Elongate giant clam",799,2004,0.811764706,"tax_average",1
8,"Elongate giant clam",799,2005,0.811764706,"tax_average",1
8,"Elongate giant clam",799,2006,0.811764706,"tax_average",1
8,"Elongate giant clam",799,2007,0.811764706,"tax_average",2
8,"Elongate giant clam",799,2008,0.811764706,"tax_average",0.1
8,"Elongate giant clam",799,2009,0.811764706,"tax_average",0.6
8,"Elongate giant clam",799,2010,0.811764706,"tax_average",1.2
8,"Elongate giant clam",799,2011,0.811764706,"tax_average",0.59
8,"Elongate giant clam",799,2012,0.811764706,"tax_average",0.08
8,"Elongate giant clam",799,2013,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1970,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1971,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1972,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1973,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1974,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1975,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1976,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1977,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1978,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1979,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1980,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1981,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1982,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1983,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1984,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1985,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1986,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1987,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1988,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1989,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1990,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1991,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1992,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1993,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1994,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1995,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1996,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1997,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1998,0.811764706,"tax_average",0
8,"Fluted giant clam",229,1999,0.811764706,"tax_average",0
8,"Fluted giant clam",229,2000,0.811764706,"tax_average",0
8,"Fluted giant clam",229,2001,0.811764706,"tax_average",0
8,"Fluted giant clam",229,2002,0.811764706,"tax_average",1
8,"Fluted giant clam",229,2003,0.811764706,"tax_average",1
8,"Fluted giant clam",229,2004,0.811764706,"tax_average",0.1
8,"Fluted giant clam",229,2005,0.811764706,"tax_average",0.1
8,"Fluted giant clam",229,2006,0.811764706,"tax_average",0.1
8,"Fluted giant clam",229,2007,0.811764706,"tax_average",2
8,"Fluted giant clam",229,2008,0.811764706,"tax_average",0
8,"Fluted giant clam",229,2009,0.811764706,"tax_average",0.38
8,"Fluted giant clam",229,2010,0.811764706,"tax_average",0.28
8,"Fluted giant clam",229,2011,0.811764706,"tax_average",0.33
8,"Fluted giant clam",229,2012,0.811764706,"tax_average",0.1
8,"Fluted giant clam",229,2013,0.811764706,"tax_average",0
8,"Giant clam",608,1989,0.811764706,"tax_average",3
8,"Giant clam",608,1990,0.811764706,"tax_average",2
8,"Giant clam",608,1991,0.811764706,"tax_average",2
8,"Giant clam",608,1992,0.811764706,"tax_average",2
8,"Giant clam",608,1993,0.811764706,"tax_average",2
8,"Giant clam",608,1994,0.811764706,"tax_average",3
8,"Giant clam",608,1995,0.811764706,"tax_average",3
8,"Giant clam",608,1996,0.811764706,"tax_average",2
8,"Giant clam",608,1997,0.811764706,"tax_average",2
8,"Giant clam",608,1998,0.811764706,"tax_average",1
8,"Giant clam",608,1999,0.811764706,"tax_average",1
8,"Giant clam",608,2000,0.811764706,"tax_average",2
8,"Giant clam",608,2001,0.811764706,"tax_average",2
8,"Giant clam",608,2002,0.811764706,"tax_average",0.1
8,"Giant clam",608,2003,0.811764706,"tax_average",0.1
8,"Giant clam",608,2004,0.811764706,"tax_average",0.1
8,"Giant clam",608,2005,0.811764706,"tax_average",0.1
8,"Giant clam",608,2006,0.811764706,"tax_average",0.1
8,"Giant clam",608,2007,0.811764706,"tax_average",0
8,"Giant clam",608,2008,0.811764706,"tax_average",0
8,"Giant clam",608,2009,0.811764706,"tax_average",0
8,"Giant clam",608,2010,0.811764706,"tax_average",0.1
8,"Giant clam",608,2011,0.811764706,"tax_average",0.1
8,"Giant clam",608,2012,0.811764706,"tax_average",0
8,"Giant clam",608,2013,0.811764706,"tax_average",0
8,"Milkfish",230,1970,0.414285714,"sp_average",0
8,"Milkfish",230,1971,0.414285714,"sp_average",0
8,"Milkfish",230,1972,0.414285714,"sp_average",0
8,"Milkfish",230,1973,0.414285714,"sp_average",0
8,"Milkfish",230,1974,0.414285714,"sp_average",0
8,"Milkfish",230,1975,0.414285714,"sp_average",0
8,"Milkfish",230,1976,0.414285714,"sp_average",0
8,"Milkfish",230,1977,0.414285714,"sp_average",0
8,"Milkfish",230,1978,0.414285714,"sp_average",0
8,"Milkfish",230,1979,0.414285714,"sp_average",0
8,"Milkfish",230,1980,0.414285714,"sp_average",0
8,"Milkfish",230,1981,0.414285714,"sp_average",0
8,"Milkfish",230,1982,0.414285714,"sp_average",0
8,"Milkfish",230,1983,0.414285714,"sp_average",0
8,"Milkfish",230,1984,0.414285714,"sp_average",0
8,"Milkfish",230,1985,0.414285714,"sp_average",0
8,"Milkfish",230,1986,0.414285714,"sp_average",0
8,"Milkfish",230,1987,0.414285714,"sp_average",0
8,"Milkfish",230,1988,0.414285714,"sp_average",0
8,"Milkfish",230,1989,0.414285714,"sp_average",0
8,"Milkfish",230,1990,0.414285714,"sp_average",0
8,"Milkfish",230,1991,0.414285714,"sp_average",0
8,"Milkfish",230,1992,0.414285714,"sp_average",0
8,"Milkfish",230,1993,0.414285714,"sp_average",0
8,"Milkfish",230,1994,0.414285714,"sp_average",0
8,"Milkfish",230,1995,0.414285714,"sp_average",0
8,"Milkfish",230,1996,0.414285714,"sp_average",0
8,"Milkfish",230,1997,0.414285714,"sp_average",0
8,"Milkfish",230,1998,0.414285714,"sp_average",0
8,"Milkfish",230,1999,0.414285714,"sp_average",0
8,"Milkfish",230,2000,0.414285714,"sp_average",0
8,"Milkfish",230,2001,0.414285714,"sp_average",0
8,"Milkfish",230,2002,0.414285714,"sp_average",0
8,"Milkfish",230,2003,0.414285714,"sp_average",0
8,"Milkfish",230,2004,0.414285714,"sp_average",0
8,"Milkfish",230,2005,0.414285714,"sp_average",0
8,"Milkfish",230,2006,0.414285714,"sp_average",0
8,"Milkfish",230,2007,0.414285714,"sp_average",4
8,"Milkfish",230,2008,0.414285714,"sp_average",18
8,"Milkfish",230,2009,0.414285714,"sp_average",14.3
8,"Milkfish",230,2010,0.414285714,"sp_average",17.5
8,"Milkfish",230,2011,0.414285714,"sp_average",19.7
8,"Milkfish",230,2012,0.414285714,"sp_average",35.7
8,"Milkfish",230,2013,0.414285714,"sp_average",19.7
8,"Smooth giant clam",800,2002,0.811764706,"tax_average",2
8,"Smooth giant clam",800,2003,0.811764706,"tax_average",2
8,"Smooth giant clam",800,2004,0.811764706,"tax_average",3
8,"Smooth giant clam",800,2005,0.811764706,"tax_average",2
8,"Smooth giant clam",800,2006,0.811764706,"tax_average",2
8,"Smooth giant clam",800,2007,0.811764706,"tax_average",8
8,"Smooth giant clam",800,2008,0.811764706,"tax_average",2
8,"Smooth giant clam",800,2009,0.811764706,"tax_average",20.2
8,"Smooth giant clam",800,2010,0.811764706,"tax_average",4.1
8,"Smooth giant clam",800,2011,0.811764706,"tax_average",2.1
8,"Smooth giant clam",800,2012,0.811764706,"tax_average",0.07
8,"Smooth giant clam",800,2013,0.811764706,"tax_average",0.08
9,"Clams, etc. nei",391,1984,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1985,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1986,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1987,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1988,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1989,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1990,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1991,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1992,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1993,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1994,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1995,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1996,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1997,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1998,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,1999,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,2000,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,2001,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,2002,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,2003,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,2004,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,2005,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,2006,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,2007,0.766666667,"sp_average",0.1
9,"Clams, etc. nei",391,2008,0.766666667,"sp_average",0
9,"Clams, etc. nei",391,2009,0.766666667,"sp_average",0
9,"Clams, etc. nei",391,2010,0.766666667,"sp_average",0
9,"Clams, etc. nei",391,2011,0.766666667,"sp_average",0
9,"Clams, etc. nei",391,2012,0.766666667,"sp_average",0
9,"Clams, etc. nei",391,2013,0.766666667,"sp_average",0
9,"Milkfish",392,1984,0.414285714,"sp_average",0.1
9,"Milkfish",392,1985,0.414285714,"sp_average",0.1
9,"Milkfish",392,1986,0.414285714,"sp_average",0.1
9,"Milkfish",392,1987,0.414285714,"sp_average",0.1
9,"Milkfish",392,1988,0.414285714,"sp_average",0.1
9,"Milkfish",392,1989,0.414285714,"sp_average",0.1
9,"Milkfish",392,1990,0.414285714,"sp_average",0.1
9,"Milkfish",392,1991,0.414285714,"sp_average",0.1
9,"Milkfish",392,1992,0.414285714,"sp_average",0.1
9,"Milkfish",392,1993,0.414285714,"sp_average",0.1
9,"Milkfish",392,1994,0.414285714,"sp_average",0.1
9,"Milkfish",392,1995,0.414285714,"sp_average",0.1
