"rgn_id","resilience.score"
1,0.666666666666667
2,0.666666666666667
3,0.666666666666667
4,0.666666666666667
5,0.333333333333333
6,0
7,0
8,0
9,0
10,0
11,0
12,0.666666666666667
13,0.666666666666667
14,0.333333333333333
15,0
16,0
17,0
18,0
19,0
20,0
21,0
24,0
25,0
26,0.666666666666667
28,0
29,0.666666666666667
30,0.666666666666667
31,0
32,0.666666666666667
33,0.666666666666667
34,0.666666666666667
35,0.666666666666667
36,0.666666666666667
37,0
38,0.333333333333333
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0.333333333333333
47,0
48,0
49,0
50,0
51,0
52,0.333333333333333
53,0
54,0
55,0.666666666666667
56,0
57,0.666666666666667
58,0.666666666666667
59,0
60,0.666666666666667
61,0
62,0
63,0.333333333333333
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
84,0
85,0.666666666666667
86,0.666666666666667
88,0.666666666666667
89,0.666666666666667
90,0.666666666666667
91,0.666666666666667
92,0.666666666666667
93,0.666666666666667
94,0.666666666666667
95,0.666666666666667
96,0
97,0
98,0
99,0
100,0.333333333333333
101,0
102,0
103,0
104,0
105,0.666666666666667
106,0
107,0.666666666666667
108,0.666666666666667
110,0
111,0.666666666666667
112,0
113,0.666666666666667
114,0
115,0
116,0.333333333333333
117,0.666666666666667
118,0.666666666666667
119,0
120,0
121,0.666666666666667
122,0
123,0
124,0
125,0
126,0
127,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0.666666666666667
141,0.666666666666667
143,0
144,0.666666666666667
145,0.666666666666667
146,0.666666666666667
147,0.666666666666667
148,0.666666666666667
149,0.333333333333333
150,0.666666666666667
151,0.666666666666667
152,0
153,0.666666666666667
154,0.666666666666667
155,0
156,0.666666666666667
157,0.666666666666667
158,0.666666666666667
159,0.666666666666667
161,0.666666666666667
162,0
163,0
164,0
166,0
167,0
168,0
169,0.333333333333333
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0.333333333333333
186,0
187,0
188,0.333333333333333
189,0
190,0
191,0
192,0.333333333333333
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
202,0
203,0
204,0
205,0
206,0
207,0.333333333333333
208,0.333333333333333
209,0
210,0
212,0
214,0
215,0.333333333333333
216,0
218,0
219,0.333333333333333
220,0.666666666666667
221,0.666666666666667
222,0
223,0
224,0
227,0.666666666666667
228,0.666666666666667
231,0.333333333333333
232,0.333333333333333
237,0.666666666666667
244,0.666666666666667
245,0.666666666666667
247,0
248,0.666666666666667
249,0.666666666666667
250,0.666666666666667
