"rgn_id","value_num","year","whencev01","whence_choice"
1,8855.8220975,1980,"SG","r2"
1,9884.3294605,1981,"SG","r2"
1,10723.93761,1982,"SG","r2"
1,11104.050915,1983,"SG","r2"
1,12052.81985,1984,"SG","r2"
1,12629.729455,1985,"SG","r2"
1,13210.469415,1986,"SG","r2"
1,13624.39943,1987,"SG","r2"
1,14364.24233,1988,"SG","r2"
1,15202.13743,1989,"SG","r2"
1,15954.65093,1990,"SG","r2"
1,16090.610565,1991,"SG","r2"
1,16492.582415,1992,"SG","r2"
1,17419.87513,1993,"SG","r2"
1,18408.880155,1994,"SG","r2"
1,19263.845915,1995,"SG","r2"
1,20041.76679,1996,"SG","r2"
1,20834.98075,1997,"SG","r2"
1,21596.517335,1998,"SG","r2"
1,22765.878435,1999,"SG","r2"
1,23704.14554,2000,"SG","r2"
1,24743.348165,2001,"SG","r2"
1,25824.369555,2002,"SG","r2"
1,26674.35201,2003,"SG","r2"
1,27981.664975,2004,"SG","r2"
1,28916.90061,2005,"SG","r2"
1,30606.916435,2006,"SG","r2"
1,32506.381365,2007,"SG","r2"
1,33083.923355,2008,"SG","r2"
1,34891.444335,2009,"SG","r2"
1,34453.183965,2010,"SG","r2"
1,36526.23327,2011,"SG","r2"
1,37980.46394,2012,"SG","r2"
2,8855.8220975,1980,"SG","r2"
2,9884.3294605,1981,"SG","r2"
2,10723.93761,1982,"SG","r2"
2,11104.050915,1983,"SG","r2"
2,12052.81985,1984,"SG","r2"
2,12629.729455,1985,"SG","r2"
2,13210.469415,1986,"SG","r2"
2,13624.39943,1987,"SG","r2"
2,14364.24233,1988,"SG","r2"
2,15202.13743,1989,"SG","r2"
2,15954.65093,1990,"SG","r2"
2,16090.610565,1991,"SG","r2"
2,16492.582415,1992,"SG","r2"
2,17419.87513,1993,"SG","r2"
2,18408.880155,1994,"SG","r2"
2,19263.845915,1995,"SG","r2"
2,20041.76679,1996,"SG","r2"
2,20834.98075,1997,"SG","r2"
2,21596.517335,1998,"SG","r2"
2,22765.878435,1999,"SG","r2"
2,23704.14554,2000,"SG","r2"
2,24743.348165,2001,"SG","r2"
2,25824.369555,2002,"SG","r2"
2,26674.35201,2003,"SG","r2"
2,27981.664975,2004,"SG","r2"
2,28916.90061,2005,"SG","r2"
2,30606.916435,2006,"SG","r2"
2,32506.381365,2007,"SG","r2"
2,33083.923355,2008,"SG","r2"
2,34891.444335,2009,"SG","r2"
2,34453.183965,2010,"SG","r2"
2,36526.23327,2011,"SG","r2"
2,37980.46394,2012,"SG","r2"
3,8855.8220975,1980,"SG","r2"
3,9884.3294605,1981,"SG","r2"
3,10723.93761,1982,"SG","r2"
3,11104.050915,1983,"SG","r2"
3,12052.81985,1984,"SG","r2"
3,12629.729455,1985,"SG","r2"
3,13210.469415,1986,"SG","r2"
3,13624.39943,1987,"SG","r2"
3,14364.24233,1988,"SG","r2"
3,15202.13743,1989,"SG","r2"
3,15954.65093,1990,"SG","r2"
3,16090.610565,1991,"SG","r2"
3,16492.582415,1992,"SG","r2"
3,17419.87513,1993,"SG","r2"
3,18408.880155,1994,"SG","r2"
3,19263.845915,1995,"SG","r2"
3,20041.76679,1996,"SG","r2"
3,20834.98075,1997,"SG","r2"
3,21596.517335,1998,"SG","r2"
3,22765.878435,1999,"SG","r2"
3,23704.14554,2000,"SG","r2"
3,24743.348165,2001,"SG","r2"
3,25824.369555,2002,"SG","r2"
3,26674.35201,2003,"SG","r2"
3,27981.664975,2004,"SG","r2"
3,28916.90061,2005,"SG","r2"
3,30606.916435,2006,"SG","r2"
3,32506.381365,2007,"SG","r2"
3,33083.923355,2008,"SG","r2"
3,34891.444335,2009,"SG","r2"
3,34453.183965,2010,"SG","r2"
3,36526.23327,2011,"SG","r2"
3,37980.46394,2012,"SG","r2"
4,8855.8220975,1980,"SG","r2"
4,9884.3294605,1981,"SG","r2"
4,10723.93761,1982,"SG","r2"
4,11104.050915,1983,"SG","r2"
4,12052.81985,1984,"SG","r2"
4,12629.729455,1985,"SG","r2"
4,13210.469415,1986,"SG","r2"
4,13624.39943,1987,"SG","r2"
4,14364.24233,1988,"SG","r2"
4,15202.13743,1989,"SG","r2"
4,15954.65093,1990,"SG","r2"
4,16090.610565,1991,"SG","r2"
4,16492.582415,1992,"SG","r2"
4,17419.87513,1993,"SG","r2"
4,18408.880155,1994,"SG","r2"
4,19263.845915,1995,"SG","r2"
4,20041.76679,1996,"SG","r2"
4,20834.98075,1997,"SG","r2"
4,21596.517335,1998,"SG","r2"
4,22765.878435,1999,"SG","r2"
4,23704.14554,2000,"SG","r2"
4,24743.348165,2001,"SG","r2"
4,25824.369555,2002,"SG","r2"
4,26674.35201,2003,"SG","r2"
4,27981.664975,2004,"SG","r2"
4,28916.90061,2005,"SG","r2"
4,30606.916435,2006,"SG","r2"
4,32506.381365,2007,"SG","r2"
4,33083.923355,2008,"SG","r2"
4,34891.444335,2009,"SG","r2"
4,34453.183965,2010,"SG","r2"
4,36526.23327,2011,"SG","r2"
4,37980.46394,2012,"SG","r2"
5,1298.21453643333,1980,"SG","r2"
5,1440.33592476667,1981,"SG","r2"
5,1507.116197,1982,"SG","r2"
5,1594.74350733333,1983,"SG","r2"
5,1729.28236966667,1984,"SG","r2"
5,1736.501117,1985,"SG","r2"
5,1808.05757033333,1986,"SG","r2"
5,1774.071322,1987,"SG","r2"
5,1813.19258566667,1988,"SG","r2"
5,1908.97016966667,1989,"SG","r2"
5,1969.56004,1990,"SG","r2"
5,2050.25480575,1991,"SG","r2"
5,2202.913583,1992,"SG","r2"
5,2306.62083275,1993,"SG","r2"
5,2467.4934445,1994,"SG","r2"
5,2525.162195,1995,"SG","r2"
5,2614.27636775,1996,"SG","r2"
5,2603.663223,1997,"SG","r2"
5,2626.93625625,1998,"SG","r2"
5,2694.43085625,1999,"SG","r2"
5,2642.30022225,2000,"SG","r2"
5,2602.71189075,2001,"SG","r2"
5,2574.3590975,2002,"SG","r2"
5,2665.490254,2003,"SG","r2"
5,2813.65040725,2004,"SG","r2"
5,2952.37563975,2005,"SG","r2"
5,3137.8408,2006,"SG","r2"
5,3304.78454525,2007,"SG","r2"
5,3472.1411085,2008,"SG","r2"
5,3479.84764275,2009,"SG","r2"
5,3568.51956925,2010,"SG","r2"
5,3736.56891675,2011,"SG","r2"
5,3893.27534025,2012,"SG","r2"
6,1334.763386,1980,"OD","OD"
6,1483.404365,1981,"OD","OD"
6,1701.221503,1982,"OD","OD"
6,1967.543386,1983,"OD","OD"
6,2187.035581,1984,"OD","OD"
6,2224.647518,1985,"OD","OD"
6,2219.961299,1986,"OD","OD"
6,2168.526561,1987,"OD","OD"
6,2154.3597,1988,"OD","OD"
6,2214.396545,1989,"OD","OD"
6,2501.236114,1990,"OD","OD"
6,2594.080617,1991,"OD","OD"
6,2639.254855,1992,"OD","OD"
6,2639.626734,1993,"OD","OD"
6,2858.676621,1994,"OD","OD"
6,2884.050746,1995,"OD","OD"
6,2941.12115,1996,"OD","OD"
6,3087.563997,1997,"OD","OD"
6,3209.316581,1998,"OD","OD"
6,3208.325562,1999,"OD","OD"
6,3402.214044,2000,"OD","OD"
6,3282.980077,2001,"OD","OD"
6,3089.621794,2002,"OD","OD"
6,3207.428762,2003,"OD","OD"
6,3341.942339,2004,"OD","OD"
6,3544.973845,2005,"OD","OD"
6,3871.490123,2006,"OD","OD"
6,4087.996288,2007,"OD","OD"
6,4341.420116,2008,"OD","OD"
6,4417.891538,2009,"OD","OD"
6,4444.834841,2010,"OD","OD"
6,4499.962004,2011,"OD","OD"
6,4605.511471,2012,"OD","OD"
7,1677.222485,1990,"OD","OD"
7,1787.253056,1991,"OD","OD"
7,1999.026492,1992,"OD","OD"
7,2064.609911,1993,"OD","OD"
7,2236.043134,1994,"OD","OD"
7,2407.39077,1995,"OD","OD"
7,2420.596627,1996,"OD","OD"
7,2365.021561,1997,"OD","OD"
7,2374.565892,1998,"OD","OD"
7,2333.051067,1999,"OD","OD"
7,1988.883494,2000,"OD","OD"
7,1822.226526,2001,"OD","OD"
7,1752.984737,2002,"OD","OD"
7,1857.331835,2003,"OD","OD"
7,1952.806509,2004,"OD","OD"
7,2074.979141,2005,"OD","OD"
7,2236.203239,2006,"OD","OD"
7,2488.224542,2007,"OD","OD"
7,2667.161353,2008,"OD","OD"
7,2599.348468,2009,"OD","OD"
7,2757.030781,2010,"OD","OD"
7,3003.21066,2011,"OD","OD"
7,3126.67223,2012,"OD","OD"
8,13917.47167,1991,"OD","OD"
8,12947.14574,1992,"OD","OD"
8,11283.41213,1993,"OD","OD"
8,12015.4522,1994,"OD","OD"
8,13279.5429,1995,"OD","OD"
8,14549.21213,1996,"OD","OD"
8,14812.49083,1997,"OD","OD"
8,14989.33305,1998,"OD","OD"
8,14118.02791,1999,"OD","OD"
8,14243.4422,2000,"OD","OD"
8,15106.78892,2001,"OD","OD"
8,15636.49524,2002,"OD","OD"
8,16069.97429,2003,"OD","OD"
8,17220.36653,2004,"OD","OD"
8,18316.31493,2005,"OD","OD"
8,18521.27574,2006,"OD","OD"
8,19078.98673,2007,"OD","OD"
8,18366.82676,2008,"OD","OD"
8,16469.31311,2009,"OD","OD"
8,16460.41661,2010,"OD","OD"
8,17790.5155,2011,"OD","OD"
8,19030.76865,2012,"OD","OD"
9,1628.049159,1986,"OD","OD"
9,1656.747566,1987,"OD","OD"
9,1720.005302,1988,"OD","OD"
9,1807.015247,1989,"OD","OD"
9,1900.466689,1990,"OD","OD"
9,2058.248743,1991,"OD","OD"
9,2129.535735,1992,"OD","OD"
9,2296.21017,1993,"OD","OD"
9,2283.854288,1994,"OD","OD"
9,2467.661465,1995,"OD","OD"
9,2415.562562,1996,"OD","OD"
9,2309.28672,1997,"OD","OD"
9,2416.958459,1998,"OD","OD"
9,2496.203601,1999,"OD","OD"
9,2675.969343,2000,"OD","OD"
9,2791.205477,2001,"OD","OD"
9,2858.536026,2002,"OD","OD"
9,2976.689027,2003,"OD","OD"
9,2968.184696,2004,"OD","OD"
9,3144.086367,2005,"OD","OD"
9,3255.908212,2006,"OD","OD"
9,3299.684389,2007,"OD","OD"
9,3305.162467,2008,"OD","OD"
9,3382.957271,2009,"OD","OD"
9,3527.312305,2010,"OD","OD"
9,3683.158177,2011,"OD","OD"
9,3824.075166,2012,"OD","OD"
10,1057.358318,1980,"SG","r2"
10,1088.405094,1981,"SG","r2"
10,1202.03808,1982,"SG","r2"
10,1326.951579,1983,"SG","r2"
10,1324.080336,1984,"SG","r2"
10,1266.181785,1985,"SG","r2"
10,1452.7932705,1986,"SG","r2"
10,1447.4150755,1987,"SG","r2"
10,1596.3527075,1988,"SG","r2"
10,1584.4768785,1989,"SG","r2"
10,1656.3564435,1990,"SG","r2"
10,5782.58207033333,1991,"SG","r2"
10,5500.24067733333,1992,"SG","r2"
10,5022.00462833333,1993,"SG","r2"
10,5290.045437,1994,"SG","r2"
10,5772.491825,1995,"SG","r2"
10,6211.93588733333,1996,"SG","r2"
10,6297.392378,1997,"SG","r2"
10,6455.50489366667,1998,"SG","r2"
10,6190.96893766667,1999,"SG","r2"
