"rgn_id","pressure_score","pressures.score"
1,0,"1"
2,0.0010221316601258,"1"
3,0.000284804928523307,"1"
4,1.19857167485945e-05,"1"
5,0.00876455473624143,"0"
6,0.0180600555629422,"0"
7,0.0220460318682165,"0"
8,0.00517919907679252,"0"
9,0.0016488719781209,"0"
10,0.000165396132478238,"0"
11,0.00457300699594315,"0"
12,0,"1"
13,0.0034436682483932,"1"
14,0.0235059109580631,"0"
15,0.0912839212907092,"0"
16,0.0208609774980899,"0"
17,0.0346233342727419,"0"
18,0.014604261946128,"0"
19,0.000111518527448437,"0"
20,0.0995431675202985,"0"
21,0.131006144749925,"0"
24,0.0908604876484737,"0"
25,0.116046646406826,"0"
26,0.00324056514650002,"1"
28,0.00946140080449847,"0"
29,0.0122213153289213,"1"
30,0,"1"
31,0.00191230928468597,"0"
32,0.00184558794995391,"1"
33,0,"1"
34,0,"1"
35,0,"1"
36,0,"1"
37,0.000941432434787975,"0"
38,0,"0"
39,0.0151979342341901,"0"
40,0.023063137798514,"0"
41,0.0464381253137105,"0"
42,0.0434332478111038,"0"
43,0.0399556972373118,"0"
44,0.0161331016832378,"0"
45,0.176102845517335,"0"
46,0.201997441330966,"0"
47,0.0229828533549291,"0"
48,0.017635985752374,"0"
49,0.065342757955126,"0"
50,0.0841977694665919,"0"
51,0.168793271374779,"0"
52,0.143543750250491,"0"
53,0.014758723617304,"0"
54,0.122520931528566,"0"
55,0.000707541330266154,"1"
56,0.00435036080286988,"0"
57,0.00102573618989879,"1"
58,0.00694506241129428,"1"
59,0.0667779537136644,"0"
60,0.122417745025005,"0"
61,0.089445140341915,"0"
62,0.028035683954117,"0"
63,0.0121145408359634,"0"
64,0.0203778712662485,"0"
65,0.0609622300499201,"0"
66,0.0254251035841088,"0"
67,0.019685083951954,"0"
68,0.0133152576704406,"0"
69,0.0633476068301577,"0"
70,0.254697626010633,"0"
71,0.0474593027213373,"0"
72,0.0610124873482023,"0"
73,0.0203156540033119,"0"
74,0.0744182081555508,"0"
75,0.153761886010086,"0"
76,0.108690631975983,"0"
77,0.0899991157260176,"0"
78,0.0510016152313967,"0"
79,0.0350785763316116,"0"
80,0.109214961915783,"0"
81,0.0267072372418031,"0"
82,0.249982346328768,"0"
84,0.0361147673118898,"0"
85,9.65759511829868e-05,"1"
86,0.000354565875548934,"1"
88,3.04853137359558e-06,"1"
89,0,"1"
90,0,"1"
91,0,"1"
92,0,"1"
93,0,"1"
94,0,"1"
95,0.00734620471515245,"1"
96,0.0251206334200855,"0"
97,0.0146577000860736,"0"
98,0.0133300167757589,"0"
99,0.0221569796254368,"0"
100,0.0185799323244128,"0"
101,0.00848320292942794,"0"
102,0.0141922793338809,"0"
103,0.00639774134795163,"0"
104,0.00774373358288096,"0"
105,0,"1"
106,0.0152068405908477,"0"
107,0,"0"
108,0.00125085326077621,"1"
110,0.0381653923154682,"0"
111,0.0109730003797925,"1"
112,0.10388857893354,"0"
113,0.00332464115334774,"1"
114,0.056179389291124,"0"
115,0.0188506855668037,"0"
116,0.105464113426269,"0"
117,0.00893785971343161,"1"
118,0.00255002986810322,"1"
119,0.038507650878453,"0"
120,0.009332563993763,"0"
121,0.0143700247660332,"1"
122,0.016665447344029,"0"
123,0.0150919485899647,"0"
124,0.00145062920228944,"0"
125,0.0311429845582861,"0"
126,0.0365426541324541,"0"
127,0.020991519239957,"0"
129,0.049809181308611,"0"
130,0.015758144067953,"0"
131,0.0504480215482938,"0"
132,0.0168363221581883,"0"
133,0.0270880476057487,"0"
134,0.0341594403245476,"0"
135,0.0260313720051581,"0"
136,0.0196307551763427,"0"
137,0.0127413066006918,"0"
138,0.0113405402723182,"0"
139,0.0448544478663232,"0"
140,0.015422247188295,"1"
141,0.0121899267833866,"1"
143,0.0230981270568117,"0"
144,0,"1"
145,0.034309957752061,"1"
146,0,"0"
147,0.00225904647273287,"1"
148,0.000470431213980944,"1"
149,0,"0"
150,0,"1"
151,0.000690200653853812,"1"
152,0.012733545347033,"0"
153,0.000176133381597304,"1"
154,0.000152483187661388,"1"
155,0.00374491940065309,"0"
156,0,"1"
157,6.51073756720323e-06,"1"
158,0,"1"
159,0,"1"
161,0.0016269114472766,"1"
162,0.0115339736155546,"0"
163,0.0313545741457373,"0"
164,0.175452681481331,"0"
166,0.0125428602509939,"0"
167,0.0250934054154466,"0"
168,0.00992402241602737,"0"
169,0.0180776138089243,"0"
171,0.026116873029071,"0"
172,0.0118636742156522,"0"
173,0.0274931596000028,"0"
174,0.564287672775367,"0"
175,0.221867523034065,"0"
176,0.250803003477932,"0"
177,0.100927851513222,"0"
178,0.12146298359131,"0"
179,0.0987031708538206,"0"
180,0.0898230243315302,"0"
181,0.0453702531504646,"0"
182,0.053305435231384,"0"
183,0.0256123915412514,"0"
184,0.0850065938847683,"0"
185,0.00949450700453143,"0"
186,0.105215244374522,"0"
187,0.360072548636659,"0"
188,0.576723491342703,"0"
189,0.148666177665275,"0"
190,0.0709522358454136,"0"
191,0.139075303881708,"0"
192,0.521194902255917,"0"
193,0.0856364005341269,"0"
194,0.0383128561349847,"0"
195,0.0151801215208749,"0"
196,0.0485570747962194,"0"
197,0.234769016820927,"0"
198,0.027421908746742,"0"
199,0.549075615604191,"0"
200,0.0106512518838535,"0"
202,0.0479714182291491,"0"
203,0.0467457763193972,"0"
204,0.157272262869844,"0"
205,0.102370426824419,"0"
206,0.079432741421111,"0"
207,0.0785242930420361,"0"
208,0.909090909090909,"0"
209,0.149373596851221,"0"
210,0.0279135396342414,"0"
212,0.00592609886946526,"0"
213,0,"0"
214,0.0548513242798097,"0"
215,0.677642690966601,"0"
216,0.0700553657299936,"0"
218,0.0599261663033085,"0"
219,0.0419136961316512,"0"
220,0.210927972385205,"1"
221,0.123890983649838,"1"
222,0.348599888925009,"0"
223,0.0565795391723832,"0"
224,0.0275085548736538,"0"
227,0.0978785694609937,"1"
228,0.0285045400153062,"1"
231,0.0892285886414689,"0"
232,0,"0"
237,0.0392650728953484,"1"
244,0.0150443631986798,"1"
245,0.0111885342109063,"1"
247,0.0575257759504196,"1"
248,8.57783933059823e-05,"1"
249,0.00346210440667442,"1"
250,0.0229296696823166,"1"
255,0.00460375937314517,"0"
260,0,"0"
261,0,"0"
262,0,"0"
263,0,"0"
264,0,"0"
265,NA,"0"
266,0,"0"
267,0,"0"
268,0,"0"
269,0,"0"
270,0,"0"
271,0,"0"
272,0,"0"
273,0,"0"
274,0,"0"
275,0,"0"
276,0,"0"
277,0,"0"
278,0,"0"
