"rgn_id","rgn_label","year","Xtr_o","Xtr","Xtr_dif","E","Ed","L","U","S"
1,"Cocos Islands",2006,,,,,,6521564.17269767,0.0435000014305114,4.235
1,"Cocos Islands",2007,,,,,,6679247.38619654,0.0405000007152557,4.235
1,"Cocos Islands",2008,,,,,,6829159.33734183,0.0419999980926514,4.235
1,"Cocos Islands",2009,,,,,,6947005.91515264,0.0584999990463257,4.235
1,"Cocos Islands",2010,,,,,,7041979.50838452,0.0584999990463257,4.235
1,"Cocos Islands",2011,,,,,,7129706.12878739,0.0579999995231629,4.235
2,"Christmas Island",2006,,,,,,6521564.17269767,0.0435000014305114,4.235
2,"Christmas Island",2007,,,,,,6679247.38619654,0.0405000007152557,4.235
2,"Christmas Island",2008,,,,,,6829159.33734183,0.0419999980926514,4.235
2,"Christmas Island",2009,,,,,,6947005.91515264,0.0584999990463257,4.235
2,"Christmas Island",2010,,,,,,7041979.50838452,0.0584999990463257,4.235
2,"Christmas Island",2011,,,,,,7129706.12878739,0.0579999995231629,4.235
3,"Norfolk Island",2006,,,,,,6521564.17269767,0.0435000014305114,5.17
3,"Norfolk Island",2007,,,,,,6679247.38619654,0.0405000007152557,5.17
3,"Norfolk Island",2008,,,,,,6829159.33734183,0.0419999980926514,5.17
3,"Norfolk Island",2009,,,,,,6947005.91515264,0.0584999990463257,5.17
3,"Norfolk Island",2010,,,,,,7041979.50838452,0.0584999990463257,5.17
3,"Norfolk Island",2011,,,,,,7129706.12878739,0.0579999995231629,5.17
4,"Macquarie Island",2006,,,,,,6521564.17269767,0.0435000014305114,5.17
4,"Macquarie Island",2007,,,,,,6679247.38619654,0.0405000007152557,5.17
4,"Macquarie Island",2008,,,,,,6829159.33734183,0.0419999980926514,5.17
4,"Macquarie Island",2009,,,,,,6947005.91515264,0.0584999990463257,5.17
4,"Macquarie Island",2010,,,,,,7041979.50838452,0.0584999990463257,5.17
4,"Macquarie Island",2011,,,,,,7129706.12878739,0.0579999995231629,5.17
5,"New Caledonia",2006,,,,,,102723.601718402,0.0370000007152557,4.200183
5,"New Caledonia",2007,,,,,,104540.042964168,0.0860000038146973,4.200183
5,"New Caledonia",2008,,,,,,105362.075815101,0.09,4.200183
5,"New Caledonia",2009,,,,,,106270.729864803,0.0664999985694886,4.200183
5,"New Caledonia",2010,,,,,,108403.672511096,0.0663333320617676,4.200183
5,"New Caledonia",2011,,,,,,110561.830928374,0.0764999997615815,4.200183
6,"Vanuatu",2006,0.052908643,0.330942585377142,0.278033942377142,0.0787924205628998,7200,94890.2885094548,0.0370000007152557,4.200183
6,"Vanuatu",2007,0.060879757,0.398447556481385,0.337567799481385,0.0948643324544156,8400,96879.1092692361,0.0860000038146973,4.200183
6,"Vanuatu",2008,0.063555481,0.420776905288256,0.357221424288256,0.100180612437186,9000,98722.7932581376,0.09,4.200183
6,"Vanuatu",2009,0.073109944,0.458928382495125,0.385818438495125,0.10926390171455,10500,100731.249062726,0.0459999990463257,4.200183
6,"Vanuatu",2010,0.069304897,0.446896763615533,0.377591866615533,0.106399355365119,10300,103682.717939568,0.0663333320617676,4.200183
6,"Vanuatu",2011,0.070477282,0.422348167789722,0.351870885789722,0.10055470625678,9900,106609.49669347,0.0764999997615815,4.200183
7,"Solomon Islands",2006,0.012509874,0.0987456556394035,0.0862357816394035,0.0381257357681095,6900,187933.659383513,0.0370000007152557,2.59
7,"Solomon Islands",2007,0.012428275,0.10441090226431,0.0919826272643099,0.0403130896773397,7100,192693.058532768,0.0860000038146973,2.59
7,"Solomon Islands",2008,0.010953768,0.0936760837702807,0.0827223157702807,0.0361683721120775,6500,197489.041550531,0.09,2.59
7,"Solomon Islands",2009,0.013348207,0.109837632680792,0.0964894256807923,0.0424083523864063,8000,202080.433147713,0.0664999985694886,2.59
7,"Solomon Islands",2010,0.015779019,0.129926862110611,0.114147843110611,0.0501648116257186,9700,207100.283694361,0.0663333320617676,2.59
7,"Solomon Islands",2011,0.014481593,0.146653160315001,0.132171567315001,0.0566228418204635,11100,212272.833313491,0.0764999997615815,2.59
8,"Palau",2006,,,,,,72034.324777761,0.0740000009536743,4.200183
8,"Palau",2007,,,,,,69782.9679082954,0.0830000019073486,4.200183
8,"Palau",2008,,,,,,70410.8432887122,0.0579999987284343,4.200183
8,"Palau",2009,,,,,,71091.4887717308,0.0930000019073486,4.200183
8,"Palau",2010,,,,,,72243.7510902881,0.0819999980926514,4.200183
8,"Palau",2011,,,,,,73675.7026103628,0.133000001907349,4.200183
9,"Micronesia",2006,,,,,,72034.324777761,0.0740000009536743,4.200183
9,"Micronesia",2007,,,,,,69782.9679082954,0.0830000019073486,4.200183
9,"Micronesia",2008,,,,,,70410.8432887122,0.0579999987284343,4.200183
9,"Micronesia",2009,,,,,,71091.4887717308,0.0930000019073486,4.200183
9,"Micronesia",2010,,,,,,72243.7510902881,0.0819999980926514,4.200183
9,"Micronesia",2011,,,,,,73675.7026103628,0.133000001907349,4.200183
10,"Nauru",2006,,,,,,72034.324777761,0.0740000009536743,2.59
10,"Nauru",2007,,,,,,69782.9679082954,0.0830000019073486,2.59
10,"Nauru",2008,,,,,,70410.8432887122,0.0579999987284343,2.59
10,"Nauru",2009,,,,,,71091.4887717308,0.0930000019073486,2.59
10,"Nauru",2010,,,,,,72243.7510902881,0.0819999980926514,2.59
10,"Nauru",2011,,,,,,73675.7026103628,0.133000001907349,2.59
11,"Marshall Islands",2006,,,,,,72034.324777761,0.0740000009536743,4.200183
11,"Marshall Islands",2007,,,,,,69782.9679082954,0.0830000019073486,4.200183
11,"Marshall Islands",2008,,,,,,70410.8432887122,0.0579999987284343,4.200183
11,"Marshall Islands",2009,,,,,,71091.4887717308,0.0930000019073486,4.200183
11,"Marshall Islands",2010,,,,,,72243.7510902881,0.0819999980926514,4.200183
11,"Marshall Islands",2011,,,,,,73675.7026103628,0.133000001907349,4.200183
12,"Wake Island",2006,,,,,,72034.324777761,0.0740000009536743,
12,"Wake Island",2007,,,,,,69782.9679082954,0.0830000019073486,
12,"Wake Island",2008,,,,,,70410.8432887122,0.0579999987284343,
12,"Wake Island",2009,,,,,,71091.4887717308,0.0930000019073486,
12,"Wake Island",2010,,,,,,72243.7510902881,0.0819999980926514,
12,"Wake Island",2011,,,,,,73675.7026103628,0.133000001907349,
13,"Northern Mariana Islands and Guam",2006,,,,,,72034.324777761,0.0740000009536743,4.200183
13,"Northern Mariana Islands and Guam",2007,,,,,,69782.9679082954,0.0830000019073486,4.200183
13,"Northern Mariana Islands and Guam",2008,,,,,,70410.8432887122,0.0579999987284343,4.200183
13,"Northern Mariana Islands and Guam",2009,,,,,,71091.4887717308,0.0930000019073486,4.200183
13,"Northern Mariana Islands and Guam",2010,,,,,,72243.7510902881,0.0819999980926514,4.200183
13,"Northern Mariana Islands and Guam",2011,,,,,,73675.7026103628,0.133000001907349,4.200183
14,"Taiwan",2006,0.019152997,0.00410002795325671,-0.0150529690467433,0.000870494257591658,177200,218180615.949422,0.0670000004768372,4.71
14,"Taiwan",2007,0.018980363,0.00405902068848324,-0.0149213423115168,0.000861787831949733,177700,219438713.826094,0.0603333338101705,4.71
14,"Taiwan",2008,0.016098539,0.00366361036474564,-0.0124349286352544,0.000777836595487397,163400,220198981.329679,0.0459999998410543,4.71
14,"Taiwan",2009,0.014974269,0.00363486603645414,-0.0113394029635459,0.000771733765701515,160600,220837836.785335,0.0576666657129924,4.71
14,"Taiwan",2010,0.019853784,0.0050035091259893,-0.0148502748740107,0.00106231616263042,222500,221092193.089696,0.0526666673024495,4.71
14,"Taiwan",2011,0.022174041,0.00557668096016777,-0.0165973600398322,0.00118400869642628,251900,223088237.466127,0.0463333336512248,4.71
15,"Philippines",2006,0.016739063,0.14489798189382,0.12815891889382,0.0368697154946107,1197900,35315304.1710243,0.08,3.93
15,"Philippines",2007,0.017061977,0.156920752534399,0.139858775534399,0.0399289446652414,1323100,35784409.1987707,0.0740000009536743,3.93
15,"Philippines",2008,0.012412292,0.129610125953481,0.117197833953481,0.0329796758151351,1127600,36883230.4121177,0.0730000019073486,3.93
15,"Philippines",2009,0.011821458,0.136552214165269,0.124730756165269,0.0347461104746232,1218000,37896522.4818027,0.075,3.93
15,"Philippines",2010,0.011371576,0.118603145023812,0.107231569023812,0.0301789173088579,1094600,39126595.0447178,0.0730000019073486,3.93
15,"Philippines",2011,0.011685329,0.118371267643897,0.106685938643897,0.0301199154310169,1130000,40340543.6586857,0.07,3.93
16,"Australia",2006,0.040256823,0.238193050370763,0.197936227370763,0.0460721567448284,474000,10806942.7576191,0.0480000019073486,5.17
16,"Australia",2007,0.038278752,0.238797022568896,0.200518270568896,0.0461889792202894,489500,11085529.445708,0.0440000009536743,5.17
16,"Australia",2008,0.035425684,0.229367530856349,0.193941846856349,0.0443650930089651,482700,11357176.9552842,0.0419999980926514,5.17
16,"Australia",2009,0.035817381,0.228417288972959,0.192599907972959,0.0441812938052145,482500,11568762.1800529,0.0559999990463257,5.17
16,"Australia",2010,0.03642644,0.226736513229247,0.190310073229247,0.0438561921139743,487800,11732823.4893901,0.0519999980926514,5.17
16,"Australia",2011,0.035925568,0.225598724917844,0.189673156917844,0.0436361170053856,491700,11873749.9220517,0.0509999990463257,5.17
17,"Papua New Guinea",2006,0.00557351,0.0350379194549788,0.0294644094549788,0.00834199830221178,22000,2738585.45291656,0.0370000007152557,4.200183
17,"Papua New Guinea",2007,0.005294694,0.0348617147680324,0.0295670207680324,0.00830004663321394,21300,2807714.06189958,0.0860000038146973,4.200183
17,"Papua New Guinea",2008,0.004904028,0.0322657153940248,0.0273616873940248,0.00768197847427715,20100,2875289.50541488,0.09,4.200183
17,"Papua New Guinea",2009,0.008840101,0.0530149539048698,0.0441748529048698,0.0126220581114846,34800,2953484.83779739,0.0664999985694886,4.200183
17,"Papua New Guinea",2010,0.006895909,0.0389451929598392,0.0320492839598392,0.00927226098478072,26200,3026382.30829869,0.0663333320617676,4.200183
17,"Papua New Guinea",2011,0.007030146,0.0341146702011938,0.0270845242011938,0.00812218662881922,23300,3106319.02663783,0.0764999997615815,4.200183
18,"Fiji",2006,0.070760399,0.497373940735572,0.426613541735572,0.118417207234916,36800,322705.760168815,0.0370000007152557,4.200183
18,"Fiji",2007,0.068542155,0.497013418021229,0.428471263021229,0.11833137223336,35100,324534.612047885,0.0860000038146973,4.200183
18,"Fiji",2008,0.078093992,0.627848867450961,0.549754875450961,0.149481312469233,44600,327873.686692955,0.09,4.200183
18,"Fiji",2009,0.072236807,0.570764330165581,0.498527523165581,0.135890348150445,41200,332076.257798225,0.0869999980926514,4.200183
18,"Fiji",2010,0.077698442,0.594678485774913,0.516980043774913,0.141583946645875,44400,335874.552891967,0.0663333320617676,4.200183
18,"Fiji",2011,0.072868617,0.567127659272545,0.494259042272545,0.135024511854018,42300,339227.34365978,0.0764999997615815,4.200183
19,"Tuvalu",2006,,,,,,66582.7305737302,0.0119999998807907,4.200183
19,"Tuvalu",2007,,,,,,66967.7244549017,0.116999998092651,4.200183
19,"Tuvalu",2008,,,,,,67487.0273899893,0.0579999987284343,4.200183
19,"Tuvalu",2009,,,,,,67894.7453412897,0.0685999994277954,4.200183
