"rgn_name","rgn_id","product","year","tonnes","usd","usd_ix0","usd_coef","tonnes_mdl","tonnes_orig","tonnes_ix0","tonnes_coef","usd_mdl","usd_orig","n_years","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight","usd_rel","tonnes_rel_orig","tonnes_rel","km2","exposure_raw","exposure_product_max","exposure","risk","sustainability","product_status"
"Vanuatu",6,"corals",1998,25,34,,,,25,,,,34,13,,,31.2,67.6,0.124142047150104,0.502958579881657,0.801282051282051,0.801282051282051,459.33,0.0544271003418022,289.72230174635,0.00934311414627284,1,0.495328442926864,0.396897790806782
"Vanuatu",6,"corals",1999,48,54,,,,48,,,,54,13,,,31.2,67.6,0.124142047150104,0.798816568047337,1,1,459.33,0.10450003265626,289.72230174635,0.0175222701167635,1,0.491238864941618,0.491238864941618
"Vanuatu",6,"corals",2000,0,0,,,,0,,,,0,13,,,31.2,67.6,0.124142047150104,0,0,0,459.33,0,289.72230174635,0,1,0.5,0
"Vanuatu",6,"corals",2001,25.5,46.75,,,,29,,,,99,13,25.5,46.75,31.2,67.6,0.124142047150104,0.691568047337278,0.817307692307692,0.817307692307692,459.33,0.0555156423486382,289.72230174635,0.00952501725405295,1,0.495237491372974,0.404761411218296
"Vanuatu",6,"corals",2002,34,52.5,,,,59,,,,57,13,34,52.5,31.2,67.6,0.124142047150104,0.776627218934911,1,1,459.33,0.074020856464851,289.72230174635,0.0125889943589165,1,0.493705502820542,0.493705502820542
"Vanuatu",6,"corals",2003,37.75,93.75,,,,63,,,,219,13,37.75,93.75,31.2,67.6,0.124142047150104,1,1,1,459.33,0.0821849215161213,289.72230174635,0.0139240024067778,1,0.493037998796611,0.493037998796611
"Vanuatu",6,"corals",2004,46.75,104,,,,36,,,,41,13,46.75,104,31.2,67.6,0.124142047150104,1,1,1,459.33,0.10177867763917,289.72230174635,0.0170873689175926,1,0.491456315541204,0.491456315541204
"Vanuatu",6,"corals",2005,47.5,83,,,,32,,,,15,13,47.5,83,31.2,67.6,0.124142047150104,1,1,1,459.33,0.103411490649424,289.72230174635,0.0173484383598623,1,0.491325780820069,0.491325780820069
"Vanuatu",6,"corals",2006,32.75,68.75,,,,0,,,,0,13,32.75,68.75,31.2,67.6,0.124142047150104,1,1,1,459.33,0.0712995014477609,289.72230174635,0.0121417356167337,1,0.493929132191633,0.493929132191633
"Vanuatu",6,"corals",2007,17,14,,,,0,,,,0,13,17,14,31.2,67.6,0.124142047150104,0.207100591715976,0.544871794871795,0.544871794871795,459.33,0.0370104282324255,289.72230174635,0.00640684490270273,1,0.496796577548649,0.270690442895097
"Vanuatu",6,"corals",2008,8,3.75,,,,0,,,,0,13,8,3.75,31.2,67.6,0.124142047150104,0.0554733727810651,0.256410256410256,0.256410256410256,459.33,0.0174166721093767,289.72230174635,0.00304400889703135,1,0.498477995551484,0.127814870654227
"Vanuatu",6,"corals",2009,0,0,,,,0,,,,0,13,0,0,31.2,67.6,0.124142047150104,0,0,0,459.33,0,289.72230174635,0,1,0.5,0
"Vanuatu",6,"corals",2010,0,0,,,,0,,,,0,13,0,0,31.2,67.6,0.124142047150104,0,0,0,459.33,0,289.72230174635,0,1,0.5,0
"Solomon Islands",7,"corals",1998,391,1007,,,,391,,,,1007,13,,,254.15,654.55,0.725504322766571,1,1,1,2197.97,0.177891417990236,289.72230174635,0.0288637639576156,1,0.485568118021192,0.485568118021192
"Solomon Islands",7,"corals",1999,238,810,,,,238,,,,810,13,,,254.15,654.55,0.725504322766571,1,0.936454849498328,0.936454849498328,2197.97,0.108281732689709,289.72230174635,0.0181248497845604,1,0.49093757510772,0.459740873010574
"Solomon Islands",7,"corals",2000,169,642,,,,169,,,,642,13,,,254.15,654.55,0.725504322766571,0.980826522038041,0.664961636828645,0.664961636828645,2197.97,0.0768891295149615,289.72230174635,0.0130591742719316,1,0.493470412864034,0.328138893464575
"Solomon Islands",7,"corals",2001,235.25,818,,,,143,,,,813,13,235.25,818,254.15,654.55,0.725504322766571,1,0.925634467833956,0.925634467833956,2197.97,0.107030578215353,289.72230174635,0.0179257175459917,1,0.491037141227004,0.454520902906365
"Solomon Islands",7,"corals",2002,204,722.25,,,,266,,,,624,13,204,722.25,254.15,654.55,0.725504322766571,1,0.802675585284281,0.802675585284281,2197.97,0.0928129137340364,289.72230174635,0.0156469077293964,1,0.492176546135302,0.395058097232349
"Solomon Islands",7,"corals",2003,177.25,651.25,,,,131,,,,526,13,177.25,651.25,254.15,654.55,0.725504322766571,0.994958368344664,0.697422781821759,0.697422781821759,2197.97,0.0806425929380292,289.72230174635,0.0136725703483165,1,0.493163714825842,0.343943609887391
"Solomon Islands",7,"corals",2004,183.5,712.25,,,,194,,,,886,13,183.5,712.25,254.15,654.55,0.725504322766571,1,0.722014558331694,0.722014558331694,2197.97,0.0834861258342926,289.72230174635,0.0141358476003243,1,0.492932076199838,0.355904135284951
"Solomon Islands",7,"corals",2005,218.25,745.5,,,,282,,,,946,13,218.25,745.5,254.15,654.55,0.725504322766571,1,0.858744835726933,0.858744835726933,2197.97,0.0992961687375169,289.72230174635,0.0166896999102634,1,0.491655150044868,0.422206321059581
"Solomon Islands",7,"corals",2006,246.25,789.25,,,,378,,,,799,13,246.25,789.25,254.15,654.55,0.725504322766571,1,0.968915994491442,0.968915994491442,2197.97,0.112035196112777,289.72230174635,0.0187209004661632,1,0.490639549766918,0.475388507299247
"Solomon Islands",7,"corals",2007,312.75,831.75,,,,397,,,,696,13,312.75,831.75,254.15,654.55,0.725504322766571,1,1,1,2197.97,0.142290386129019,289.72230174635,0.023453228922976,1,0.488273385538512,0.488273385538512
"Solomon Islands",7,"corals",2008,369.25,810.25,,,,420,,,,800,13,369.25,810.25,254.15,654.55,0.725504322766571,1,1,1,2197.97,0.16799592351124,289.72230174635,0.0273764642851995,1,0.4863117678574,0.4863117678574
"Solomon Islands",7,"corals",2009,368.75,786.25,,,,280,,,,850,13,368.75,786.25,254.15,654.55,0.725504322766571,1,1,1,2197.97,0.167768440879539,289.72230174635,0.0273421255120832,1,0.486328937243958,0.486328937243958
"Solomon Islands",7,"corals",2010,333.75,770,,,,238,,,,734,13,333.75,770,254.15,654.55,0.725504322766571,1,1,1,2197.97,0.151844656660464,289.72230174635,0.0249216365233495,1,0.487539181738325,0.487539181738325
"Palau",8,"corals",1998,50,195,,,,50,,,,195,13,,,32.5,126.75,0.605120248254461,1,1,1,496.006,0.100805232194772,289.72230174635,0.0169315411889754,1,0.491534229405512,0.491534229405512
"Palau",8,"corals",1999,38,4,,,,38,,,,4,13,,,32.5,126.75,0.605120248254461,0.0315581854043393,1,1,496.006,0.0766119764680266,289.72230174635,0.0130137968186767,1,0.493493101590662,0.493493101590662
"Palau",8,"corals",2000,20,3,,,,20,,,,3,13,,,32.5,126.75,0.605120248254461,0.0236686390532544,0.615384615384615,0.615384615384615,496.006,0.0403220928779087,289.72230174635,0.00696893541763952,1,0.49651553229118,0.305548019871496
"Palau",8,"corals",2001,27,50.5,,,,0,,,,0,13,27,50.5,32.5,126.75,0.605120248254461,0.398422090729783,0.830769230769231,0.830769230769231,496.006,0.0544348253851768,289.72230174635,0.00934440571743007,1,0.495327797141285,0.411503093009683
"Palau",8,"corals",2002,14.5,1.75,,,,0,,,,0,13,14.5,1.75,32.5,126.75,0.605120248254461,0.0138067061143984,0.446153846153846,0.446153846153846,496.006,0.0292335173364838,289.72230174635,0.00507977702453824,1,0.497460111487731,0.221943742048372
"Palau",8,"corals",2003,5,1.5,,,,0,,,,3,13,5,1.5,32.5,126.75,0.605120248254461,0.0118343195266272,0.153846153846154,0.153846153846154,496.006,0.0100805232194772,289.72230174635,0.00176823025446458,1,0.499115884872768,0.076787059211195
"Palau",8,"corals",2004,0,0.75,,,,0,,,,0,13,0,0.75,32.5,126.75,0.605120248254461,0.00591715976331361,0,0,496.006,0,289.72230174635,0,1,0.5,0
"Palau",8,"corals",2005,13.75,61,,,,55,,,,241,13,13.75,61,32.5,126.75,0.605120248254461,0.481262327416174,0.423076923076923,0.423076923076923,496.006,0.0277214388535623,289.72230174635,0.00482058884730976,1,0.497589705576345,0.210518721589992
"Palau",8,"corals",2006,17.25,63,,,,14,,,,8,13,17.25,63,32.5,126.75,0.605120248254461,0.497041420118343,0.530769230769231,0.530769230769231,496.006,0.0347778051071963,289.72230174635,0.0060268867372632,1,0.496986556631368,0.26378517236588
"Palau",8,"corals",2007,17.5,65.5,,,,1,,,,13,13,17.5,65.5,32.5,126.75,0.605120248254461,0.516765285996055,0.538461538461538,0.538461538461538,496.006,0.0352818312681701,289.72230174635,0.00611273584532283,1,0.496943632077339,0.267585032657028
"Palau",8,"corals",2008,41.5,79,,,,96,,,,54,13,41.5,79,32.5,126.75,0.605120248254461,0.6232741617357,1,1,496.006,0.0836683427216606,289.72230174635,0.0141654934781459,1,0.492917253260927,0.492917253260927
"Palau",8,"corals",2009,27.75,18.75,,,,0,,,,0,13,27.75,18.75,32.5,126.75,0.605120248254461,0.14792899408284,0.853846153846154,0.853846153846154,496.006,0.0559469038680984,289.72230174635,0.00959703224160105,1,0.495201483879199,0.422825882389163
"Palau",8,"corals",2010,24.25,17.75,,,,0,,,,4,13,24.25,17.75,32.5,126.75,0.605120248254461,0.140039447731755,0.746153846153846,0.746153846153846,496.006,0.0488905376144643,289.72230174635,0.00841499886914746,1,0.495792500565426,0.369937481191126
"Micronesia",9,"corals",1998,26,129,,,,26,,,,129,13,,,37.375,112.45,0.667953667953668,1,0.695652173913043,0.695652173913043,3060.74,0.00849467775766645,289.72230174635,0.00149122910135483,1,0.499254385449323,0.347307398573442
"Micronesia",9,"corals",1999,44,173,,,,44,,,,173,13,,,37.375,112.45,0.667953667953668,1,1,1,3060.74,0.014375608512974,289.72230174635,0.0025162785387977,1,0.498741860730601,0.498741860730601
"Micronesia",9,"corals",2000,16,44,,,,16,,,,44,13,,,37.375,112.45,0.667953667953668,0.391285015562472,0.42809364548495,0.42809364548495,3060.74,0.00522749400471781,289.72230174635,0.00091917125421172,1,0.499540414372894,0.213850077055955
"Micronesia",9,"corals",2001,21.5,86.5,,,,0,,,,0,13,21.5,86.5,37.375,112.45,0.667953667953668,0.769230769230769,0.575250836120401,0.575250836120401,3060.74,0.00702444506883956,289.72230174635,0.00123403276029404,1,0.499382983619853,0.287270478871621
"Micronesia",9,"corals",2002,18,88.5,,,,12,,,,137,13,18,88.5,37.375,112.45,0.667953667953668,0.787016451756336,0.481605351170569,0.481605351170569,3060.74,0.00588093075530754,289.72230174635,0.00103373142271127,1,0.499483134288644,0.240553750292859
"Micronesia",9,"corals",2003,7.75,56.25,,,,3,,,,44,13,7.75,56.25,37.375,112.45,0.667953667953668,0.50022232103157,0.207357859531773,0.207357859531773,3060.74,0.00253206740853519,289.72230174635,0.000445822078928778,1,0.499777088960536,0.103632707409877
"Micronesia",9,"corals",2004,3.75,47.25,,,,0,,,,8,13,3.75,47.25,37.375,112.45,0.667953667953668,0.420186749666518,0.100334448160535,0.100334448160535,3060.74,0.00122519390735574,289.72230174635,0.000215861146015378,1,0.499892069426992,0.0501563949257852
"Micronesia",9,"corals",2005,13.75,57,,,,40,,,,39,13,13.75,57,37.375,112.45,0.667953667953668,0.506891951978657,0.367892976588629,0.367892976588629,3060.74,0.00449237766030437,289.72230174635,0.000790202017699765,1,0.49960489899115,0.183801133408115
"Micronesia",9,"corals",2006,48.5,42.5,,,,151,,,,79,13,48.5,42.5,37.375,112.45,0.667953667953668,0.377945753668297,1,1,3060.74,0.0158458412018009,289.72230174635,0.00277161233131325,1,0.498614193834343,0.498614193834343
"Micronesia",9,"corals",2007,53.75,48,,,,24,,,,66,13,53.75,48,37.375,112.45,0.667953667953668,0.426856380613606,1,1,3060.74,0.0175611126720989,289.72230174635,0.00306903510546265,1,0.498465482447269,0.498465482447269
"Micronesia",9,"corals",2008,57.5,52,,,,15,,,,24,13,57.5,52,37.375,112.45,0.667953667953668,0.46242774566474,1,1,3060.74,0.0187863065794546,289.72230174635,0.00328117315119197,1,0.498359413424404,0.498359413424404
"Micronesia",9,"corals",2009,48,54.25,,,,2,,,,48,13,48,54.25,37.375,112.45,0.667953667953668,0.482436638506003,1,1,3060.74,0.0156824820141534,289.72230174635,0.00274326016538877,1,0.498628369917306,0.498628369917306
"Micronesia",9,"corals",2010,50.25,63.5,,,,160,,,,116,13,50.25,63.5,37.375,112.45,0.667953667953668,0.56469542018675,1,1,3060.74,0.0164175983585669,289.72230174635,0.00287080901974968,1,0.498564595490125,0.498564595490125
"Marshall Islands",11,"corals",1998,33,151,,,,33,,,,151,13,,,21.45,98.15,0.160297239915074,1,1,1,1789.29,0.0184430695974381,289.72230174635,0.00322176860175876,1,0.498389115699121,0.498389115699121
"Marshall Islands",11,"corals",1999,0,0,,,,0,,,,0,13,,,21.45,98.15,0.160297239915074,0,0,0,1789.29,0,289.72230174635,0,1,0.5,0
"Marshall Islands",11,"corals",2000,0,0,,,,0,,,,0,13,,,21.45,98.15,0.160297239915074,0,0,0,1789.29,0,289.72230174635,0,1,0.5,0
"Marshall Islands",11,"corals",2001,8.25,38,,,,0,,,,1,13,8.25,38,21.45,98.15,0.160297239915074,0.387162506367804,0.384615384615385,0.384615384615385,1789.29,0.00461076739935952,289.72230174635,0.000810978756868837,1,0.499594510621566,0.192151734854448
"Marshall Islands",11,"corals",2002,1.75,20.75,,,,7,,,,82,13,1.75,20.75,21.45,98.15,0.160297239915074,0.211411105450841,0.0815850815850816,0.0815850815850816,1789.29,0.000978041569561111,289.72230174635,0.000172337815276979,1,0.499913831092362,0.040785510695181
"Marshall Islands",11,"corals",2003,4.75,48.5,,,,12,,,,111,13,4.75,48.5,21.45,98.15,0.160297239915074,0.494141619969435,0.221445221445221,0.221445221445221,1789.29,0.0026546842602373,289.72230174635,0.000467382681406969,1,0.499766308659296,0.110670860891919
"Marshall Islands",11,"corals",2004,9.25,87.5,,,,18,,,,156,13,9.25,87.5,21.45,98.15,0.160297239915074,0.891492613346918,0.431235431235431,0.431235431235431,1789.29,0.00516964829625159,289.72230174635,0.000909026188983446,1,0.499545486905508,0.21542171346741
"Marshall Islands",11,"corals",2005,17.75,117.25,,,,34,,,,120,13,17.75,117.25,21.45,98.15,0.160297239915074,1,0.827505827505828,0.827505827505828,1789.29,0.00992013591983412,289.72230174635,0.00174023502557962,1,0.49912988248721,0.413032886440465
"Marshall Islands",11,"corals",2006,26.5,142,,,,42,,,,181,13,26.5,142,21.45,98.15,0.160297239915074,1,1,1,1789.29,0.0148103437676397,289.72230174635,0.00259181707720776,1,0.498704091461396,0.498704091461396
"Marshall Islands",11,"corals",2007,26.5,147.25,,,,12,,,,132,13,26.5,147.25,21.45,98.15,0.160297239915074,1,1,1,1789.29,0.0148103437676397,289.72230174635,0.00259181707720776,1,0.498704091461396,0.498704091461396
"Marshall Islands",11,"corals",2008,23.75,142.75,,,,7,,,,138,13,23.75,142.75,21.45,98.15,0.160297239915074,1,1,1,1789.29,0.0132734213011865,289.72230174635,0.00232461999516284,1,0.498837690002419,0.498837690002419
"Marshall Islands",11,"corals",2009,19.25,138,,,,16,,,,101,13,19.25,138,21.45,98.15,0.160297239915074,1,0.897435897435897,0.897435897435897,1789.29,0.0107584572651722,289.72230174635,0.00188651297579199,1,0.499056743512104,0.447871436485222
"Marshall Islands",11,"corals",2010,8.75,93.75,,,,0,,,,4,13,8.75,93.75,21.45,98.15,0.160297239915074,0.955170657157412,0.407925407925408,0.407925407925408,1789.29,0.00489020784780555,289.72230174635,0.000860009289197824,1,0.499569995355401,0.203787294142646
"Taiwan",14,"corals",1976,63,82985,,,,63,,,,82985,35,,,146.9,76453,0.48049691927615,1,0.428863172226004,0.428863172226004,330.962,0.190354179633916,289.72230174635,0.0307192475433476,1,0.484640376228326,0.207844409138084
"Taiwan",14,"corals",1977,100,80000,,,,100,,,,80000,35,,,146.9,76453,0.48049691927615,1,0.68073519400953,0.68073519400953,330.962,0.302149491482406,289.72230174635,0.0465442879773204,1,0.47672785601134,0.324525429551627
"Taiwan",14,"corals",1978,226,117620,,,,226,,,,117620,35,,,146.9,76453,0.48049691927615,1,1,1,330.962,0.682857850750237,289.72230174635,0.091759456001037,1,0.454120271999481,0.454120271999481
"Taiwan",14,"corals",1979,150.5,96336.5,,,,213,,,,104741,35,150.5,96336.5,146.9,76453,0.48049691927615,1,1,1,330.962,0.454734984681021,289.72230174635,0.0660788771861811,1,0.466960561406909,0.466960561406909
"Taiwan",14,"corals",1980,137.75,92116.75,,,,12,,,,66106,35,137.75,92116.75,146.9,76453,0.48049691927615,1,0.937712729748128,0.937712729748128,330.962,0.416210924517014,289.72230174635,0.0613473791098042,1,0.469326310445098,0.44009325571009
"Taiwan",14,"corals",1981,123.25,81377.75,,,,42,,,,37044,35,123.25,81377.75,146.9,76453,0.48049691927615,1,0.839006126616746,0.839006126616746,330.962,0.372399248252065,289.72230174635,0.0558074608537541,1,0.472096269573123,0.396091662524761
"Taiwan",14,"corals",1982,76,64001.5,,,,37,,,,48115,35,76,64001.5,146.9,76453,0.48049691927615,0.837135233411377,0.517358747447243,0.517358747447243,330.962,0.229633613526628,289.72230174635,0.0364426692353963,1,0.481778665382302,0.249252406868992
"Taiwan",14,"corals",1983,38.75,45069.75,,,,64,,,,29014,35,38.75,45069.75,146.9,76453,0.48049691927615,0.589509240971577,0.263784887678693,0.263784887678693,330.962,0.117082927949432,289.72230174635,0.0195193169440897,1,0.490240341527955,0.129317993425516
"Taiwan",14,"corals",1984,55.25,31010.5,,,,78,,,,9869,35,55.25,31010.5,146.9,76453,0.48049691927615,0.405615214576276,0.376106194690265,0.376106194690265,330.962,0.166937594044029,289.72230174635,0.0272166513396784,1,0.486391674330161,0.182934921761344
"Taiwan",14,"corals",1985,75,24429.5,,,,121,,,,10720,35,75,24429.5,146.9,76453,0.48049691927615,0.319536185630387,0.510551395507148,0.510551395507148,330.962,0.226612118611804,289.72230174635,0.036008942861914,1,0.481995528569043,0.24608348973913
"Taiwan",14,"corals",1986,83.25,22961.5,,,,70,,,,42243,35,83.25,22961.5,146.9,76453,0.48049691927615,0.300334846245406,0.566712049012934,0.566712049012934,330.962,0.251539451659103,289.72230174635,0.03955567308807,1,0.480222163455965,0.272147686233554
"Taiwan",14,"corals",1987,93.25,39200.25,,,,104,,,,93969,35,93.25,39200.25,146.9,76453,0.48049691927615,0.512736583260304,0.634785568413887,0.634785568413887,330.962,0.281754400807343,289.72230174635,0.0437612197001872,1,0.478119390149906,0.303503288846009
"Taiwan",14,"corals",1988,100.5,38042,,,,107,,,,5236,35,100.5,38042,146.9,76453,0.48049691927615,0.497586752645416,0.684138869979578,0.684138869979578,330.962,0.303660238939818,289.72230174635,0.046748703925911,1,0.476625648037044,0.326078132251348
"Taiwan",14,"corals",1989,103.25,36812,,,,132,,,,5800,35,103.25,36812,146.9,76453,0.48049691927615,0.48149843694819,0.70285908781484,0.70285908781484,330.962,0.311969349955584,289.72230174635,0.0478687743719051,1,0.476065612814047,0.334607042362494
"Taiwan",14,"corals",1990,85.75,26251.25,,,,0,,,,0,35,85.75,26251.25,146.9,76453,0.48049691927615,0.343364550769754,0.583730428863172,0.583730428863172,330.962,0.259093188946163,289.72230174635,0.0406165025517106,1,0.479691748724145,0.28001067020487
"Taiwan",14,"corals",1991,59.75,2759,,,,0,,,,0,35,59.75,2759,146.9,76453,0.48049691927615,0.0360875309013381,0.406739278420694,0.406739278420694,330.962,0.180534321160738,289.72230174635,0.0292588801109877,1,0.485370559944506,0.197419271318477
"Taiwan",14,"corals",1992,33,1450,,,,0,,,,0,35,33,1450,146.9,76453,0.48049691927615,0.0189659006186808,0.224642614023145,0.224642614023145,330.962,0.0997093321891939,289.72230174635,0.0167559461365394,1,0.49162202693173,0.110439257241301
"Taiwan",14,"corals",1993,0,0,,,,0,,,,0,35,0,0,146.9,76453,0.48049691927615,0,0,0,330.962,0,289.72230174635,0,1,0.5,0
"Taiwan",14,"corals",1994,0.25,172.75,,,,1,,,,691,35,0.25,172.75,146.9,76453,0.48049691927615,0.00225955815991524,0.00170183798502383,0.00170183798502383,330.962,0.000755373728706015,289.72230174635,0.000133116981844256,1,0.499933441509078,0.000850805720743836
"Taiwan",14,"corals",1995,1,371,,,,3,,,,793,35,1,371,146.9,76453,0.48049691927615,0.00485265457209004,0.0068073519400953,0.0068073519400953,330.962,0.00302149491482406,289.72230174635,0.000531865897184137,1,0.499734067051408,0.00340186567087412
"Taiwan",14,"corals",1996,2.5,755.75,,,,6,,,,1539,35,2.5,755.75,146.9,76453,0.48049691927615,0.00988515820177102,0.0170183798502383,0.0170183798502383,330.962,0.00755373728706015,289.72230174635,0.00132666815365402,1,0.499336665923173,0.00849790105383208
"Taiwan",14,"corals",1997,3,915.25,,,,2,,,,638,35,3,915.25,146.9,76453,0.48049691927615,0.0119714072698259,0.0204220558202859,0.0204220558202859,330.962,0.00906448474447218,289.72230174635,0.00159080794076867,1,0.499204596029616,0.0101947841258601
"Taiwan",14,"corals",1998,3.25,1073.5,,,,2,,,,1324,35,3.25,1073.5,146.9,76453,0.48049691927615,0.0140413064235543,0.0221238938053097,0.0221238938053097,330.962,0.00981985847317819,289.72230174635,0.00172272957235095,1,0.499138635213825,0.0110428901595979
"Taiwan",14,"corals",1999,3.5,1265.25,,,,4,,,,1560,35,3.5,1265.25,146.9,76453,0.48049691927615,0.0165493832812316,0.0238257317903336,0.0238257317903336,330.962,0.0105752322018842,289.72230174635,0.00185455255971806,1,0.499072723720141,0.0118907728592273
"Taiwan",14,"corals",2000,2.5,1158.75,,,,2,,,,1113,35,2.5,1158.75,146.9,76453,0.48049691927615,0.0151563705806182,0.0170183798502383,0.0170183798502383,330.962,0.00755373728706015,289.72230174635,0.00132666815365402,1,0.499336665923173,0.00849790105383208
"Taiwan",14,"corals",2001,2.75,1156,,,,3,,,,627,35,2.75,1156,146.9,76453,0.48049691927615,0.0151204007691,0.0187202178352621,0.0187202178352621,330.962,0.00830911101576616,289.72230174635,0.00145878751722814,1,0.499270606241386,0.00934645450758211
"Taiwan",14,"corals",2002,10,1029.25,,,,31,,,,817,35,10,1029.25,146.9,76453,0.48049691927615,0.013462519456398,0.068073519400953,0.068073519400953,330.962,0.0302149491482406,289.72230174635,0.00524780236809936,1,0.49737609881595,0.0338581415123179
"Taiwan",14,"corals",2003,13,893.5,,,,16,,,,1017,35,13,893.5,146.9,76453,0.48049691927615,0.0116869187605457,0.0884955752212389,0.0884955752212389,330.962,0.0392794338927128,289.72230174635,0.00679215760482042,1,0.49660392119759,0.0439472496635035
"Taiwan",14,"corals",2004,16.25,821.25,,,,15,,,,824,35,16.25,821.25,146.9,76453,0.48049691927615,0.0107418937124769,0.110619469026549,0.110619469026549,330.962,0.049099292365891,289.72230174635,0.0084500820166455,1,0.495774958991677,0.0548423627203183
"Taiwan",14,"corals",2005,20.25,866.25,,,,19,,,,807,35,20.25,866.25,146.9,76453,0.48049691927615,0.0113304906282291,0.13784887678693,0.13784887678693,330.962,0.0611852720251872,289.72230174635,0.0104694298951859,1,0.494765285052407,0.0682028388176395
"Taiwan",14,"corals",2006,21.75,817,,,,37,,,,620,35,21.75,817,146.9,76453,0.48049691927615,0.010686304003767,0.148059904697073,0.148059904697073,330.962,0.0657175143974233,289.72230174635,0.0112207615750227,1,0.494389619212489,0.0731992799038232
"Taiwan",14,"corals",2007,24.5,767.25,,,,27,,,,818,35,24.5,767.25,146.9,76453,0.48049691927615,0.0100355774135744,0.166780122532335,0.166780122532335,330.962,0.0740266254131894,289.72230174635,0.0125899412899071,1,0.493705029355046,0.0823401852906647
"Taiwan",14,"corals",2008,26.75,808.75,,,,24,,,,990,35,26.75,808.75,146.9,76453,0.48049691927615,0.0105783945692125,0.182096664397549,0.182096664397549,330.962,0.0808249889715436,289.72230174635,0.0137023234483073,1,0.493148838275846,0.0898007585015581
"Taiwan",14,"corals",2009,23.25,744.75,,,,5,,,,551,35,23.25,744.75,146.9,76453,0.48049691927615,0.00974127895569827,0.158270932607216,0.158270932607216,330.962,0.0702497567696594,289.72230174635,0.0119689047907255,1,0.494015547604637,0.0781883014418503
"Taiwan",14,"corals",2010,14.5,666,,,,2,,,,305,35,14.5,666,146.9,76453,0.48049691927615,0.00871123435313199,0.0987066031313819,0.0987066031313819,330.962,0.0438116762649488,289.72230174635,0.00755929137942704,1,0.496220354310286,0.0489802255786192
"Philippines",15,"corals",1991,1789,3426,,,,1789,,,,3426,20,,,2335.6125,3214.9,0.083248124350413,1,0.765966100969232,0.765966100969232,9668.63,0.185031385004908,289.72230174635,0.0299291660641685,1,0.485035416967916,0.3715206871669
"Philippines",15,"corals",1992,3135,4946,,,,3135,,,,4946,20,,,2335.6125,3214.9,0.083248124350413,1,1,1,9668.63,0.324244489653653,289.72230174635,0.0495105526441941,1,0.475244723677903,0.475244723677903
"Philippines",15,"corals",1993,1656,2882,,,,1656,,,,2882,20,,,2335.6125,3214.9,0.083248124350413,0.896450900494572,0.709021723423727,0.709021723423727,9668.63,0.171275558171116,289.72230174635,0.0278707871317212,1,0.486064606434139,0.344630364949209
"Philippines",15,"corals",1994,2210,3831.5,,,,2260,,,,4072,20,2210,3831.5,2335.6125,3214.9,0.083248124350413,1,0.946218604327559,0.946218604327559,9668.63,0.228574265433676,289.72230174635,0.0362907244965541,1,0.481854637751723,0.455939822822197
"Philippines",15,"corals",1995,2209,3838,,,,1785,,,,3452,20,2209,3838,2335.6125,3214.9,0.083248124350413,1,0.945790451112931,0.945790451112931,9668.63,0.228470838164249,289.72230174635,0.0362758826653568,1,0.481862058667322,0.455740533841172
"Philippines",15,"corals",1996,1906.5,3374,,,,1925,,,,3090,20,1906.5,3374,2335.6125,3214.9,0.083248124350413,1,0.816274103688005,0.816274103688005,9668.63,0.19718408916258,289.72230174635,0.0317278763127424,1,0.484136061843629,0.395187729944449
"Philippines",15,"corals",1997,1950.5,3385.75,,,,1832,,,,2929,20,1950.5,3385.75,2335.6125,3214.9,0.083248124350413,1,0.83511284513163,0.83511284513163,9668.63,0.201734889017369,289.72230174635,0.0323967409471735,1,0.483801629526413,0.404028955313122
"Philippines",15,"corals",1998,1816.5,3007.5,,,,1724,,,,2559,20,1816.5,3007.5,2335.6125,3214.9,0.083248124350413,0.935487884537622,0.777740314371498,0.777740314371498,9668.63,0.18787563491415,289.72230174635,0.0303517887416406,1,0.48482410562918,0.377067252326918
"Philippines",15,"corals",1999,1683.75,2599.75,,,,1254,,,,1821,20,1683.75,2599.75,2335.6125,3214.9,0.083248124350413,0.808656567855921,0.72090297512965,0.72090297512965,9668.63,0.174145664897716,289.72230174635,0.02830224954675,1,0.485848875226625,0.350249899614268
"Philippines",15,"corals",2000,1512.25,2194,,,,1239,,,,1467,20,1512.25,2194,2335.6125,3214.9,0.083248124350413,0.682447354505583,0.647474698820973,0.647474698820973,9668.63,0.156407888190985,289.72230174635,0.0256186726773958,1,0.487190663661302,0.315443628222492
"Philippines",15,"corals",2001,1505.5,1880,,,,1805,,,,1673,20,1505.5,1880,2335.6125,3214.9,0.083248124350413,0.584777131481539,0.644584664622235,0.644584664622235,9668.63,0.155709754122352,289.72230174635,0.0255122107131062,1,0.487243894643447,0.314069942417978
"Philippines",15,"corals",2002,1623.5,1843,,,,2196,,,,2411,20,1623.5,1843,2335.6125,3214.9,0.083248124350413,0.573268219851317,0.695106743948322,0.695106743948322,9668.63,0.167914171914739,289.72230174635,0.0273641245546504,1,0.486317937722675,0.338042878214071
"Philippines",15,"corals",2003,2111.75,2091.5,,,,3207,,,,2815,20,2111.75,2091.5,2335.6125,3214.9,0.083248124350413,0.650564558773212,0.904152550990372,0.904152550990372,9668.63,0.218412536212473,289.72230174635,0.0348265122156666,1,0.482586743892167,0.43633203556424
