"rgn_name","rgn_id","product","year","tonnes","usd","usd_ix0","usd_coef","tonnes_mdl","tonnes_orig","tonnes_ix0","tonnes_coef","usd_mdl","usd_orig","n_years","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight","usd_rel","tonnes_rel_orig","tonnes_rel"
"New Caledonia",5,"fish_oil",1977,0,,,,,0,,,,,34,,,0,,,,1,1
"New Caledonia",5,"fish_oil",1978,0,,,,,0,,,,,34,,,0,,,,1,1
"New Caledonia",5,"fish_oil",1979,0,,,,,0,,,,,34,,,0,,,,1,1
"New Caledonia",5,"fish_oil",1980,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1981,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1982,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1983,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1984,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1985,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1986,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1987,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1988,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1989,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1990,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1991,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1992,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1993,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1994,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1995,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1996,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1997,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1998,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",1999,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",2000,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",2001,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",2002,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",2003,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",2004,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",2005,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",2006,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",2007,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",2008,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",2009,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"fish_oil",2010,0,,,,,0,,,,,34,0,,0,,,,1,1
"New Caledonia",5,"ornamentals",1984,3,23,,,,3,,,,23,27,,,3.7375,92.3,0.103460837887067,0.249187432286024,0.802675585284281,0.802675585284281
"New Caledonia",5,"ornamentals",1985,0,0,,,,0,,,,0,27,,,3.7375,92.3,0.103460837887067,0,0,0
"New Caledonia",5,"ornamentals",1986,3,45,,,,3,,,,45,27,,,3.7375,92.3,0.103460837887067,0.487540628385699,0.802675585284281,0.802675585284281
"New Caledonia",5,"ornamentals",1987,2.75,32.5,,,,5,,,,62,27,2.75,32.5,3.7375,92.3,0.103460837887067,0.352112676056338,0.735785953177257,0.735785953177257
"New Caledonia",5,"ornamentals",1988,2,26.75,,,,0,,,,0,27,2,26.75,3.7375,92.3,0.103460837887067,0.289815817984832,0.535117056856187,0.535117056856187
"New Caledonia",5,"ornamentals",1989,2,26.75,,,,0,,,,0,27,2,26.75,3.7375,92.3,0.103460837887067,0.289815817984832,0.535117056856187,0.535117056856187
"New Caledonia",5,"ornamentals",1990,1.25,15.5,,,,0,,,,0,27,1.25,15.5,3.7375,92.3,0.103460837887067,0.167930660888407,0.334448160535117,0.334448160535117
"New Caledonia",5,"ornamentals",1991,0,0,,,,0,,,,0,27,0,0,3.7375,92.3,0.103460837887067,0,0,0
"New Caledonia",5,"ornamentals",1992,0,0,,,,0,,,,0,27,0,0,3.7375,92.3,0.103460837887067,0,0,0
"New Caledonia",5,"ornamentals",1993,0,0,,,,0,,,,0,27,0,0,3.7375,92.3,0.103460837887067,0,0,0
"New Caledonia",5,"ornamentals",1994,0,0,,,,0,,,,0,27,0,0,3.7375,92.3,0.103460837887067,0,0,0
"New Caledonia",5,"ornamentals",1995,0,0,,,,0,,,,0,27,0,0,3.7375,92.3,0.103460837887067,0,0,0
"New Caledonia",5,"ornamentals",1996,0,0,,,,0,,,,0,27,0,0,3.7375,92.3,0.103460837887067,0,0,0
"New Caledonia",5,"ornamentals",1997,1,32.75,,,,4,,,,131,27,1,32.75,3.7375,92.3,0.103460837887067,0.354821235102925,0.267558528428094,0.267558528428094
"New Caledonia",5,"ornamentals",1998,2.25,60.5,,,,5,,,,111,27,2.25,60.5,3.7375,92.3,0.103460837887067,0.655471289274106,0.602006688963211,0.602006688963211
"New Caledonia",5,"ornamentals",1999,2.5,65.5,,,,1,,,,20,27,2.5,65.5,3.7375,92.3,0.103460837887067,0.70964247020585,0.668896321070234,0.668896321070234
"New Caledonia",5,"ornamentals",2000,4.25,89.5,,,,7,,,,96,27,4.25,89.5,3.7375,92.3,0.103460837887067,0.969664138678223,1,1
"New Caledonia",5,"ornamentals",2001,5,84.75,,,,7,,,,112,27,5,84.75,3.7375,92.3,0.103460837887067,0.918201516793066,1,1
"New Caledonia",5,"ornamentals",2002,4.75,78.75,,,,4,,,,87,27,4.75,78.75,3.7375,92.3,0.103460837887067,0.853196099674973,1,1
"New Caledonia",5,"ornamentals",2003,5.75,100,,,,5,,,,105,27,5.75,100,3.7375,92.3,0.103460837887067,1,1,1
"New Caledonia",5,"ornamentals",2004,5.25,106,,,,5,,,,120,27,5.25,106,3.7375,92.3,0.103460837887067,1,1,1
"New Caledonia",5,"ornamentals",2005,4.5,104.5,,,,4,,,,106,27,4.5,104.5,3.7375,92.3,0.103460837887067,1,1,1
"New Caledonia",5,"ornamentals",2006,4.25,108,,,,3,,,,101,27,4.25,108,3.7375,92.3,0.103460837887067,1,1,1
"New Caledonia",5,"ornamentals",2007,4,110,,,,4,,,,113,27,4,110,3.7375,92.3,0.103460837887067,1,1,1
"New Caledonia",5,"ornamentals",2008,3.75,115.25,,,,4,,,,141,27,3.75,115.25,3.7375,92.3,0.103460837887067,1,1,1
"New Caledonia",5,"ornamentals",2009,3.5,121.75,,,,3,,,,132,27,3.5,121.75,3.7375,92.3,0.103460837887067,1,0.936454849498328,0.936454849498328
"New Caledonia",5,"ornamentals",2010,4.25,142,,,,6,,,,182,27,4.25,142,3.7375,92.3,0.103460837887067,1,1,1
"New Caledonia",5,"seaweeds",2006,0,0,,,,0,,,,0,5,,,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2007,0,0,,,,0,,,,0,5,,,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2008,0,0,,,,0,,,,0,5,,,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2009,0,0,,,,0,,,,0,5,0,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2010,0,0,,,,0,,,,0,5,0,0,0,0,0,1,1,1
"New Caledonia",5,"shells",1999,98,351,,,,98,,,,351,12,,,222.95,799.825,0.896539162112933,0.438845997561967,0.43956043956044,0.43956043956044
"New Caledonia",5,"shells",2000,96,333,,,,96,,,,333,12,,,222.95,799.825,0.896539162112933,0.416341074610071,0.43058981834492,0.43058981834492
"New Caledonia",5,"shells",2001,343,542,,,,343,,,,542,12,,,222.95,799.825,0.896539162112933,0.677648235551527,1,1
"New Caledonia",5,"shells",2002,153.75,366,,,,78,,,,238,12,153.75,366,222.95,799.825,0.896539162112933,0.45760010002188,0.689616505943036,0.689616505943036
"New Caledonia",5,"shells",2003,154.25,369.5,,,,100,,,,365,12,154.25,369.5,222.95,799.825,0.896539162112933,0.461976057262526,0.691859161246916,0.691859161246916
"New Caledonia",5,"shells",2004,160.25,407.25,,,,120,,,,484,12,160.25,407.25,222.95,799.825,0.896539162112933,0.509173881786641,0.718771024893474,0.718771024893474
"New Caledonia",5,"shells",2005,112.75,446.5,,,,153,,,,699,12,112.75,446.5,222.95,799.825,0.896539162112933,0.558247116556747,0.505718771024893,0.505718771024893
