"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Pitcairn",146,77.51,72.24,87.08,93.54,100,100,,87.5,72.66,80.96,89.27,64.23,64.23,,74.98,37.49,0,,84.16
"Vanuatu",6,77.48,47.22,88.99,92.32,95.66,95.01,88.53,68.68,100,100,100,64.87,64.81,0.17,59.99,36.31,12.64,81.94,100
"Prince Edward Islands",90,77.48,82.89,91.23,94.98,98.73,,,84.78,,,,49.73,49.73,,50.06,75.03,100,,
"Cayman Islands",113,76.91,100,97.85,92.51,87.17,63.72,92.32,64.82,100,100,100,44.92,44.92,,72.65,50.91,29.17,,83.03
"Maldives",39,76.62,57.64,88.47,87.56,86.66,98.66,86.38,63.39,41.05,70.53,100,88.55,88.55,,63.95,33.9,3.84,80.09,99.54
"Ascension",85,76.37,96.62,98,99,100,,,86.79,89.89,87.82,85.75,77.15,77.15,,60.91,46.21,31.51,,40.98
"United Kingdom",180,76.12,95.85,95.29,92.98,90.67,62.54,55.47,64.17,96.43,90.21,84,55.68,50.59,13.41,68.43,84.21,100,90.59,74.56
"British Indian Ocean Territory",38,75.97,57.68,95.82,97.91,100,100,,89.19,96.98,76.92,56.85,50.58,50.58,,62.67,81.33,100,,54.15
"Madeira",57,75.89,83.87,97.6,98.8,100,,,71.83,94.89,83.35,71.82,38.39,38.39,,64.55,72,79.46,,82.99
"Suriname",168,75.76,75.03,93.71,96.79,99.87,99.74,99.74,77.84,75.24,85.72,96.2,29.91,29.88,0.53,73.04,86.52,100,99.69,6.61
"Bahamas",110,75.68,87.64,97.95,92.19,86.43,56.31,99.71,64.1,96.38,83.41,70.43,61.87,61.87,0,73.4,63.88,54.37,47.68,100
"United Arab Emirates",54,75.63,100,86.85,92.42,98,93.04,91.71,69.69,100,100,100,56.7,56.18,1.19,57.62,65.86,74.1,28.59,58.76
"Croatia",187,75.38,70.05,88.91,94.45,100,,,64.03,100,80.01,60.03,40.69,38.15,18.87,62.73,80.87,99,76.42,99.09
"South Africa",102,75.37,77.91,92.43,93.79,95.16,99.63,99.82,56.43,100,100,100,85.39,85.1,1.11,70.87,79.92,88.96,19.49,41.63
"Russia",73,75.15,85.12,91.27,95.35,99.42,90.98,100,91.5,100,93.11,86.23,64.72,64.83,100,75.85,83.97,92.08,33.68,12.92
"Azores",55,74.9,83.56,96.96,92.18,87.41,,,68.72,100,85.8,71.61,45.45,45.45,,64.57,65.8,67.03,,82.76
"Ile Europa",35,74.7,53.74,93.66,93.22,92.79,92.79,,89.8,,,,35.65,35.65,,66.01,83.01,100,,
"Juan de Nova Island",33,74.49,52.58,91.76,94.08,96.39,92.79,,87.35,96.71,95.05,93.39,87.35,87.35,,65.83,32.91,0,,53.79
"Ecuador",137,74.39,69.47,92.53,93.89,95.25,81.33,78.09,68.19,100,100,100,39.12,67.97,100,66.71,83.35,100,85.33,16.29
"Amsterdam Island and Saint Paul Island",92,74.28,90.06,96.23,97.49,98.75,,,90.75,,,,17.49,17.49,,51.22,75.61,100,,
"Clipperton Island",107,74.15,87.35,93.32,94.65,95.99,,,81,,,,72.14,72.14,,71.18,35.59,0,,
"Canada",218,74.11,97.41,95.46,94.34,93.21,98.19,54.85,94.26,100,90.54,81.08,36.45,40.04,71.55,67.95,46.61,25.27,75.88,48.97
"New Zealand",162,73.95,95.54,96.32,92.62,88.91,69.15,65.11,79.13,100,100,100,37.64,46.53,100,61.74,63.9,66.06,38.49,89.08
"Saba",248,73.83,79.55,98.01,99.01,100,100,100,65.65,80.44,73.16,65.89,49.3,49.3,,79.8,71.17,62.53,0.44,100
"Belgium",59,73.18,96.12,93.79,96.4,99.01,100,100,32.41,100,81.69,63.38,65.08,65.08,,68.96,84.48,100,47.38,28.24
"Montserrat",121,73.18,85.4,97.97,95.35,92.73,73.48,73.85,70.98,86.12,91.27,96.41,32.32,32.32,,76.34,38.17,0,,97.77
"Denmark",175,73.01,98.08,93.96,94.37,94.79,100,100,52.98,71.75,71.06,70.36,28.31,27.94,15.95,91.43,95.71,100,58.28,31.71
"Tokelau",156,72.87,78.97,93.1,84.37,75.63,92.33,53.47,89.25,71.29,80.28,89.27,67.05,67.05,,55.15,27.58,0,,82.54
"Estonia",70,72.81,91.53,94.76,96.06,97.36,62.07,100,65.24,100,75.39,50.78,87.44,87.44,0,95,97.5,100,12.15,40.71
"Latvia",69,72.6,83.17,93.8,84.96,76.11,62.19,54.22,52.9,100,90.57,81.14,69.47,69.47,,95.45,97.73,100,95.78,35
"Sint Maarten",220,72.59,93.13,98.06,99.03,100,100,100,43.81,85.37,90.89,96.41,48.44,48.44,,74.05,50.2,26.36,0.44,100
"Line Islands (Kiribati)",148,72.57,59,90.37,94.88,99.39,100,,95.19,68.01,73.68,79.36,59.08,59.08,,60.41,30.21,0,,68.49
"Northern Mariana Islands and Guam",13,72.53,85.84,91.17,94.86,98.55,98.35,93.55,61.11,48.73,63.97,79.21,31.48,30.16,0.77,61.32,55.67,50.01,,69.26
"Trinidad and Tobago",126,72.45,88.4,94.12,93.72,93.31,88.11,95.46,62.55,81.49,84.82,88.16,25.74,25.74,,74.25,51.06,27.87,97.45,37.16
"Marshall Islands",11,72.42,54.99,87.73,92.36,96.99,97.85,87.84,69.14,41.42,59.13,76.83,70.96,70.96,,65.04,52.7,40.36,73.3,65.94
"Japan",210,72.29,91.67,92.79,93.97,95.14,99.95,95.32,62.2,100,78.15,56.3,60.01,55.72,24.02,64.7,82.35,100,41.59,21.96
"Tristan da Cunha",88,72.28,96.62,96.99,98.5,100,,,88.2,89.89,87.82,85.75,63.02,63.02,,61.28,30.64,0,,41.15
"Johnston Atoll",159,72.28,93.55,93.74,93.66,93.58,77.83,,69.29,,,,20.88,20.88,,57,78.5,100,,
"Samoa",152,72.04,74.01,91.94,94.16,96.38,95.46,90.37,88.73,81.95,42.73,3.5,49.06,49.06,0,68.98,34.93,0.87,68.71,82.23
"Puerto Rico and Virgin Islands of the United States",116,71.71,93.51,95.7,95.32,94.94,83.31,100,56.21,93.01,73.93,54.86,35.67,35.67,0,73.59,76.52,79.46,,30.96
"Bonaire",245,71.68,79.2,97.9,97.93,97.95,99.59,97.16,70.96,80.49,73.25,66.02,46.98,46.98,0,79.95,51.31,22.67,0.44,100
"Thailand",25,71.58,77.17,83.92,85.17,86.42,82.33,78.77,54.22,100,85.7,71.39,62.38,61.42,57.71,58.96,54.42,49.88,79.33,57.25
"Tonga",155,71.51,70.63,89.56,93.57,97.59,94.49,87.16,71.29,99.62,99.81,100,37.1,37.1,0.01,63.84,33.54,3.23,48.55,78.95
"Guadeloupe and Martinique",140,71.47,88.43,97.96,97.31,96.65,96.41,99.94,61.3,32.84,65.54,98.24,19.6,19.52,0.2,76.32,88.16,100,,26.64
"Qatar",190,71.47,100,86.51,92.25,98,95.26,90.05,62.76,81.9,68.76,55.62,44.89,44.89,0,59.49,29.75,0,,59.48
"Fiji",18,71.24,54.79,87.37,87.65,87.93,98.57,68.26,70.36,81.31,67.69,54.08,52.36,52.36,0.01,58.93,68.72,78.51,44.03,100
"French Guiana",169,70.97,70.83,97.83,98.91,100,100,100,82.52,32.36,47.44,62.51,28.18,28.18,,78.78,89.39,100,,21.45
"Mozambique",41,70.94,44.28,88.37,91.31,94.26,81.92,98.85,55.76,100,100,100,48.89,48.84,0.04,65.1,75.8,86.5,99.8,12.86
"Turks and Caicos Islands",111,70.9,86.74,97.8,93.15,88.5,70.82,75.49,64.68,95.46,95.26,95.05,9.15,9.15,0.02,79.24,70.18,61.11,43.51,100
"Dominican Republic",115,70.44,73.17,95.58,93.67,91.76,96.05,86.13,51.75,98.77,83.07,67.38,40.62,39.99,0.23,73.67,86.84,100,61.03,32.73
"Mayotte",29,70.39,53.28,91.61,94,96.39,92.81,92.4,51.27,100,100,100,91.25,90.02,1.17,54.56,77.28,100,0,52.9
"Egypt",214,70.39,73.87,84.46,91.04,97.61,97.14,85.01,51.93,100,97.83,95.66,45.42,33.09,21.3,58.11,64.59,71.06,80.14,29.29
"Greenland",145,70.19,96.6,95.17,94.94,94.71,95.17,,94.44,100,100,100,27.74,27.74,,63.19,81.26,99.34,0.01,41.6
"British Virgin Islands",117,70.16,85.7,97.75,92.62,87.5,57.08,73.77,62.39,82.53,75.66,68.8,44.14,44.14,,76.14,40.05,3.95,,100
"Portugal",183,70.11,86.79,96.93,95.71,94.49,,,54.8,100,93.38,86.76,34.83,33.67,6.66,65.3,81.4,97.49,22.87,92.25
"United States",163,70.06,100,94.22,85.37,76.52,84.53,61.97,74.57,99.91,77.69,55.48,55.12,53.6,10,69.11,71.9,74.7,43.87,47.12
"South Korea",20,70.05,95.43,90.56,92.38,94.19,,,63.98,100,94.78,89.56,40.83,42.98,52.91,66.74,51.35,35.97,95.78,23.73
"Bermuda",108,69.98,100,97.48,93.49,89.49,54.85,98.49,45.43,54.53,59.46,64.4,46.37,46.37,,70.22,54.58,38.95,,77.14
"Finland",174,69.89,95.01,95.38,95.08,94.79,52.9,,69.47,100,84.45,68.89,90.06,84.4,20.09,95.83,83.04,70.25,41.31,23.32
"Slovenia",188,69.82,88.86,91.51,95.75,100,,,28.38,100,100,100,49.71,30.01,8.41,63.87,81.93,100,95.78,37.82
"Iran",191,69.79,78.56,84.99,87.95,90.92,88.95,87.32,67.32,59.63,79.82,100,42.49,41.29,18.89,55.02,59.29,63.56,98.03,9.38
"Bassas da India",34,69.46,52.91,95.54,95.97,96.39,92.79,,87.7,,,,54.43,54.43,,65.91,32.95,0,,
"Falkland Islands",95,69.46,96.62,95.15,95.39,95.63,,,98.95,17.83,40.52,63.21,77.06,77.06,0,67.06,33.53,0,,44.13
"Solomon Islands",7,69.39,45.07,87.73,84.74,81.75,80.15,73.62,76.96,100,100,100,88.8,88.8,0,62.22,35.82,9.42,84.12,24.66
"Ile Tromelin",36,69.37,52.91,94.04,93.41,92.79,92.79,,87.04,,,,57.1,57.1,,65.96,32.98,0,,
"Chile",224,69.29,88.39,96.15,98.07,100,,,93.76,100,100,100,43.65,57.2,100,68.59,80.23,91.87,3.66,33.04
"Anguilla",118,69.24,85.08,97.75,92.37,86.99,60.6,72.9,67.06,86.19,62.09,37.99,41.84,41.84,,82.48,41.24,0,,100
"Bangladesh",204,69.21,60.51,83.78,91.72,99.66,100,100,36.71,100,100,100,38.82,35.4,15.49,69.23,64.52,59.81,95.38,7.85
"Tanzania",202,69.12,65.32,86.09,82.33,78.57,67.92,83.91,54.52,100,100,100,68.06,67.73,0.26,62.94,81.47,100,66.62,21.41
"Wake Island",12,68.99,93.55,93.5,86.05,78.6,76.58,,64.57,69.74,74.15,78.57,12.5,12.5,,56.92,78.46,100,,66.07
"Micronesia",9,68.92,47.1,88.64,93.19,97.74,97.61,92.81,67.58,48.6,62.48,76.37,86.81,86.81,0,57.59,30.78,3.97,44.66,66.15
"Kuwait",51,68.89,100,83.06,90.05,97.05,88.57,87.24,63.03,100,100,100,25.25,25.25,0,55.41,53.35,51.28,,12.5
"Saint Pierre and Miquelon",219,68.81,98.45,91.97,95.98,100,,,85.06,64.19,82.07,99.95,35.54,35.51,4.15,65,38.25,11.49,,46.37
"Oman",48,68.8,84.99,90.51,94.21,97.92,99.23,90.99,64.5,100,100,100,63.79,63.73,0.41,56.47,36.42,16.36,30.28,23.65
"Norway",223,68.71,100,93.9,92.85,91.81,62.29,,77.55,78.34,81.7,85.07,49.17,64.3,100,63.59,75.38,87.17,7.68,56.64
"Greece",80,68.67,82.89,89.8,94.9,100,,,59.55,66.04,64.12,62.2,54.25,44.46,26.25,68.96,69.38,69.8,34.05,100
"Djibouti",46,68.58,53.96,83.68,90.84,98,98.68,90.87,52.34,100,96.7,93.39,46.95,46.95,,68.67,34.34,0,,52.59
"Mauritius",37,68.56,68.58,93.16,94.17,95.18,90.9,90.55,63.53,71.16,72.11,73.06,51.51,50.11,1.25,60.32,35.47,10.62,22.61,97.59
"Palau",8,68.55,61.19,88.54,86.18,83.81,92.43,65.28,74.87,100,82.66,65.31,94.71,94.69,2.18,62.35,50.61,38.88,5.83,71.79
"Nauru",10,68.53,49.19,86.62,80.69,74.76,98.21,,50.91,72.13,73.85,75.58,95.78,95.78,0.04,68.76,34.38,0,,65.28
"France",179,68.3,95.36,95.23,91.43,87.64,65.27,67.28,49.13,100,81.84,63.69,53.13,52.69,51.61,71.86,85.93,100,36.46,57.65
"Georgia",74,68.11,74.77,86.85,82.8,78.75,,,54.76,100,99.53,99.06,77.69,77.69,,62.77,43.15,23.54,,44.09
"Mexico",135,68.08,70.27,93.69,91.9,90.1,81.56,75.78,63.55,100,72.8,45.61,51.7,50.1,17.16,65.49,81.66,97.84,30.55,62.64
"Sint Eustatius",249,68.06,78.77,98.04,99.02,100,100,100,53.43,80.38,73.13,65.87,36.19,36.19,,79.23,39.62,0,0.44,100
"Belize",164,67.96,74.84,96.7,79.66,62.63,23.79,39.16,68.95,100,100,100,33.13,58.19,94.05,70.11,85.06,100,49.97,100
"Jan Mayen",144,67.89,95.63,93.75,73.86,53.98,,,88.65,90.17,87.96,85.75,6.5,6.5,,61.52,80.76,100,,41.86
"Gibraltar",60,67.85,82.56,90.03,81.28,72.53,,,19.79,51.3,75.65,100,47.83,47.83,,58.68,79.34,100,,88.48
"Poland",178,67.61,88.98,95.48,77.7,59.93,59.83,60.9,42.17,100,82.24,64.48,54.45,54.45,,95.45,97.73,100,95.78,16.36
"Romania",72,67.45,80.31,88.67,94.34,100,,,56.36,100,89.94,79.88,57.8,57.77,0.01,63.16,81.58,100,61.48,17.86
"Morocco",62,67.39,65.31,92.21,95.01,97.81,,100,53.29,100,100,100,24.88,24.87,0.15,68.33,72.78,77.22,38.62,56.67
"R_union",32,67.37,52.96,92.77,94.47,96.17,92.79,,67.49,84.23,71.78,59.34,72.82,72.76,0.02,70.32,51.86,33.4,,34.83
"Ireland",181,67.35,100,96.26,87.01,77.75,55.64,55.63,62.21,100,79.6,59.2,48.29,48,42.19,64.2,82.1,100,77.9,25.39
"Cape Verde",56,67.34,51.69,95.13,96.89,98.65,,,63.64,100,100,100,25,25,,68.13,34.12,0.12,,100
"Canary Islands",58,67.16,83.72,96.98,88.46,79.94,53.88,53.94,62.68,49.4,60.59,71.79,36.52,36.52,,64.11,82.06,100,,82.56
"Andaman and Nicobar",26,67.09,66.72,88.51,91.88,95.25,96.73,89.65,63.25,91.96,77.77,63.57,35.19,35.19,,63.83,40.31,16.79,,42.28
"Brazil",171,66.88,71.46,94.94,95.18,95.42,97.48,97.69,59.82,100,80.12,60.24,53.66,49.15,3.92,68.01,84,100,4.87,29.06
"Spain",182,66.82,92.41,94.29,85.16,76.03,53.68,53.67,50.09,100,78.71,57.42,35.42,44.19,63.08,69.44,84.72,100,53,72.55
"Gilbert Islands (Kiribati)",212,66.74,53.96,86.55,87.92,89.3,99.49,87.25,64.43,100,89.08,78.16,83.75,83.75,0.18,65.49,32.74,0,3.6,65.2
"Lithuania",189,66.64,90.74,94.99,81.17,67.34,29.49,,44.45,100,77.49,54.98,68.5,68.5,,95.45,97.73,100,95.78,14.46
"Gambia",65,66.43,58.57,90.36,87.26,84.15,83.31,83.11,50.38,100,100,100,32.1,32.1,0.07,77.97,58.6,39.23,,44.58
"India",203,66.33,49.82,88.08,91.14,94.2,97.4,86.69,29.17,100,69.18,38.37,56.36,51.35,9.41,57.61,40.92,24.22,98.69,48.95
"Oecussi Ambeno",237,66.29,69.83,81.24,82.39,83.54,78.52,42.24,64.86,90.68,76.73,62.78,91.15,91.15,,66.84,50.6,34.37,,40.26
"Argentina",172,66.28,79.52,88.55,93.58,98.61,,,83.12,100,91.42,82.84,50.49,50.49,0.01,65.24,82.62,100,18.21,31.25
"Taiwan",14,66.27,85.87,90.06,92.75,95.43,97.89,95.63,45.29,96.85,92.06,87.27,39.28,37.71,35.37,66.2,45.35,24.5,44.26,25.89
"Saudi Arabia",50,66.14,100,85.85,91.63,97.4,93.95,89.51,64.55,100,100,100,53.99,52.16,1.44,55.4,35,14.6,0,34.66
"Sweden",222,66.07,97.62,95.66,94.71,93.75,39.36,61.25,63.54,100,100,100,63.81,62.94,3.67,89.89,84.92,79.95,17.14,39.22
"Jersey",227,66.07,95.77,93.53,87.32,81.11,54.57,54.55,51,88.5,87.13,85.75,68.3,68.3,,73.78,53.09,32.39,,42.87
"Yemen",47,65.87,59.13,84.5,90.62,96.75,94.68,83.11,65.33,96.21,98.11,100,46.76,46.76,0,57.77,28.88,0,92.1,0
"Uruguay",173,65.79,84.71,90.6,94.85,99.09,,,58.86,100,100,100,53.52,53.52,0,68.64,50.65,32.65,,17.98
"Malaysia",206,65.79,81.92,82.7,84.5,86.3,93.94,84.51,54.58,71.49,79.36,87.24,62.76,60.33,18.45,59.79,35.76,11.74,34.14,48.87
"Saint Kitts and Nevis",119,65.72,86.39,95.74,94.45,93.16,78.36,97.55,57.74,81.65,58.31,34.96,25.26,25.26,,73.3,36.65,0,,56.74
"Niue",154,65.69,77.2,88.18,79.55,70.92,85.66,52.69,89.2,33.12,57.32,81.51,33.62,33.62,,66.62,33.31,0,,82.63
"Cook Islands",153,65.66,78.19,91.3,85.17,79.05,90.75,52.98,93.96,58.37,47.1,35.84,31.84,31.84,0,66.25,33.28,0.32,58.78,84.56
"Saint Helena",86,65.56,96.62,97.99,99,100,,,88.46,25.5,43.97,62.44,59.32,59.32,,60.94,30.47,0,,41.05
"Myanmar",205,65.15,64.07,80.58,85.83,91.08,90.89,86.99,50.89,93.2,96.6,100,42.3,41.22,4.7,60.08,33.73,7.37,87.98,13.25
"Indonesia",216,65.15,55.51,83.73,82.37,81,87.09,66.32,57.53,99.4,71.31,43.23,59.35,54.06,22.89,65.19,61.18,57.16,88.77,27.41
"Cambodia",24,64.71,66.96,81.46,83.71,85.96,80.78,77.11,52.86,100,74.71,49.42,60.55,60.2,16.09,51.22,54.3,57.38,13.61,82.87
"Honduras",133,64.7,56.94,95.6,92.72,89.85,95.48,88.5,59.69,100,94.01,88.01,34.92,48.04,51.92,73.08,86.54,100,0,25.07
"Monaco",185,64.55,96.92,90.18,90.18,,,,24.41,98.62,84.89,71.15,52.33,52.33,,36.54,39.81,43.08,,63.29
"Comoro Islands",28,64.31,43.85,86.98,88.67,90.36,82.73,86.13,44.3,92.71,92.27,91.82,85,85,,63.61,31.97,0.33,,23.89
"Panama",129,64.17,76.64,95.7,83.27,70.85,65.76,43,64.78,100,100,100,40.79,38.68,9.8,69.73,59.23,48.72,20.38,89.97
"Bahrain",52,64.02,97.09,83.23,84.74,86.24,85.04,86.26,57.44,77.38,82.62,87.86,28.33,28.33,0.01,50.09,25.05,0,,29.65
"Israel",79,63.65,92.5,90.75,93.18,95.61,91.23,91.23,32.65,100,100,100,42.09,30.69,0.95,63.14,35.09,7.04,55.49,14.49
"Sri Lanka",40,63.51,57.17,89.34,92.42,95.49,93.67,87.99,58.04,87.93,68.37,48.81,50.73,50.3,0.28,63.53,39.1,14.67,50.73,37.3
"Namibia",101,63.4,88.27,94.24,97.12,100,,,84.27,52.06,76.03,100,47.72,47.67,19.33,64.04,82.02,100,2.74,29.11
"Guyana",167,63.22,58.81,94.15,95.56,96.98,89.97,89.94,75.41,98.32,69.14,39.96,24.66,24.57,0.69,69.99,43.92,17.86,,21.7
"Bulgaria",71,63.19,76.47,88.03,94.01,100,,,42.66,100,71.49,42.97,36.25,34.1,18,62.36,81.18,100,77.3,28.31
"China",209,63.05,81.98,85.88,81.07,76.25,71.02,52.71,34.77,99.63,96.52,93.42,38.2,79.38,100,60.98,38.96,16.93,56.78,37.31
"Jordan",215,62.94,62.56,85.19,86.42,87.66,91.02,87.25,50.57,100,87.73,75.46,40.58,40.58,,51.02,25.51,0,,34.82
"Brunei",247,62.8,100,85.61,90.66,95.71,97.36,88.18,53.32,76.7,78.9,81.11,48.45,47.36,4.2,63.88,46.3,28.73,0,25.89
"Guernsey",228,62.62,95.77,92.55,81.36,70.16,54.36,54.32,55.12,88.39,87.07,85.75,54.34,54.34,,73.47,40.04,6.6,,41.17
"Cuba",112,62.34,89.61,96.26,87.96,79.66,66.82,100,58.32,89.08,92.84,96.6,37.74,31.99,1.96,70.51,74.41,78.31,4.58,16.92
"Madagascar",42,62.25,43.97,87.53,86.71,85.88,78.06,65.31,60.2,100,81.05,62.11,52.09,50.68,1.16,61.62,43.58,25.53,84.16,28.78
"East Timor",231,62.13,51.57,82.28,83.47,84.65,87.14,85.2,56.33,0.05,27.63,55.21,69.49,69.42,0.03,67.18,60.64,54.1,,37.73
"Papua New Guinea",17,61.98,52.62,84.05,88.11,92.16,89.57,84.17,67.73,100,100,100,86.53,86.53,0.01,61.28,35.48,9.68,11.72,3.88
"Ukraine",75,61.72,65.3,86.67,90.58,94.5,84.31,84.44,59.55,100,80.67,61.33,68.56,67.97,0.94,61.86,56.58,51.29,27.79,0
"Cameroon",197,61.12,45.62,87.26,92.4,97.53,92.34,92.15,40.78,99.23,76.22,53.22,51.61,51.61,,67.34,52.74,38.13,,6.23
"Venezuela",139,61.05,76.9,91.2,89.06,86.92,82.6,89.89,63.82,98.16,84.76,71.35,30.75,28.02,5.4,67.31,74.02,80.74,11.28,10.12
"Philippines",15,60.99,63.3,84.1,84.22,84.35,93.33,69.42,57.19,46.71,45.19,43.67,44.05,38.85,15.74,62.93,49.76,36.58,92.31,16.29
"Bouvet Island",105,60.73,84.8,94.69,94.69,,,,98.91,,,,2.94,2.94,,44.63,22.31,0,,
"Tunisia",61,60.69,74.27,86.49,93.15,99.82,,,50.65,100,83.38,66.76,36.11,32.83,4.29,70.33,35.53,0.73,93.95,21.76
"Kenya",43,60.59,60.94,89.39,88.01,86.63,71.56,91.7,49.59,100,98.96,97.93,41.16,41.16,0,62.94,46.17,29.4,49.41,8.39
"Togo",98,60.56,42.92,90.2,84.83,79.46,99.13,98.97,28.22,99.22,99.61,100,34.77,34.77,,70.99,35.49,0,,21.14
"Guatemala",136,60.54,58.98,91.85,94.21,96.57,96.38,96.36,33.13,100,100,100,22.11,20.15,11.64,73.2,81.96,90.72,1.95,22.28
"Peru",138,60.53,75.81,90.95,82.03,73.11,56.14,56.12,59.54,45.01,62.75,80.48,39.91,39.85,35.03,67.23,64.71,62.19,88.11,20.27
"Western Sahara",63,60.43,54.39,88.18,87.71,87.25,,,79.11,100,97.21,94.43,15.77,15.77,,68.56,61.92,55.27,,26.92
"Grenada",125,60.43,65.74,96.71,82.15,67.58,59.47,46.99,69.37,70.93,85.47,100,42.77,42.77,,71.2,39.63,8.07,,52.24
"Singapore",208,60.41,100,81.98,83.45,84.91,82.21,82.91,47.83,100,96.36,92.71,38.63,16.07,3.08,71.14,35.97,0.79,4.18,55.09
"Costa Rica",130,60.26,69.45,96.04,94.78,93.52,77.34,69.02,69.6,100,76.07,52.14,30.95,28.66,8.73,71.08,64.12,57.16,9.22,44.31
"Colombia",132,59.99,69.15,95.21,80.47,65.72,81.05,71.28,61.92,100,80.2,60.4,33.89,32.17,1.04,67.97,63.36,58.75,41.04,19.23
"Vietnam",207,59.94,54.85,82.87,84.66,86.44,88.82,60.36,44.75,85.82,73.76,61.71,68,60.61,31.72,65.54,75.11,84.68,14.41,42.06
"Gabon",198,59.92,76,89.97,77.39,64.82,70.68,70.64,65.29,79.54,58.9,38.26,44.56,44.56,,66.19,71.6,77,,4.26
