"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"South Africa",102,76,78,92,93,95,100,100,56,100,100,100,84,84,1,72,81,90,25,42
"Bahamas",110,76,87,98,92,86,56,100,61,96,83,70,65,65,0,75,65,54,46,100
"Suriname",168,76,75,92,96,100,100,100,78,75,86,96,30,30,1,75,88,100,100,5
"Canada",218,76,97,95,94,93,97,55,95,100,90,81,37,42,81,70,48,25,91,50
"Belgium",59,75,96,93,96,99,100,100,32,100,82,63,63,63,,70,85,100,65,27
"Latvia",69,75,83,93,86,79,88,54,53,100,91,81,64,64,,,100,100,96,34
"Saba",248,75,79,97,99,100,100,100,66,80,73,66,50,50,,80,71,62,9,100
"Vanuatu",6,74,47,88,92,96,95,89,68,100,100,100,62,62,0,62,38,13,48,100
"Marshall Islands",11,74,55,87,92,97,98,88,69,41,59,77,68,68,,67,54,41,92,63
"Maldives",39,74,57,88,92,97,99,86,63,41,70,100,51,51,,66,35,4,84,99
"Russia",73,74,86,90,95,100,91,100,92,100,93,86,60,60,100,58,75,92,32,12
"Amsterdam Island and Saint Paul Island",92,74,90,96,98,100,,,91,,,,17,17,,52,76,100,,
"Ecuador",137,74,69,91,93,94,82,78,66,100,100,100,41,65,100,68,84,100,86,15
"New Zealand",162,74,95,96,92,87,69,65,79,100,100,100,43,51,100,63,64,65,40,88
"Sint Maarten",220,74,93,97,98,100,100,100,44,85,91,96,50,50,,77,52,26,9,100
"Dominican Republic",115,73,72,94,93,91,96,86,51,99,83,67,44,44,0,74,87,100,90,32
"Montserrat",121,73,85,98,95,92,74,74,71,86,91,96,33,33,,80,40,0,,97
"Tokelau",156,73,79,93,84,75,92,53,89,71,80,89,69,69,,58,29,0,,78
"Johnston Atoll",159,73,94,93,93,93,78,,69,,,,26,26,,57,78,100,,
"United States",163,73,100,93,85,76,91,62,74,100,78,55,54,53,11,70,72,75,67,47
"Japan",210,73,92,92,93,95,100,95,63,100,78,56,57,53,24,66,83,100,55,20
"Northern Mariana Islands and Guam",13,72,85,91,94,96,98,93,61,49,64,79,31,29,1,61,56,50,,66
"Thailand",25,72,76,83,86,88,82,79,53,100,86,71,59,60,64,61,55,50,77,70
"Tristan da Cunha",88,72,96,97,98,99,,,88,90,88,86,64,64,,65,32,0,,40
"Clipperton Island",107,72,87,93,97,100,,,81,,,,95,95,,,0,0,,
"Bermuda",108,72,100,97,94,90,55,98,46,55,60,65,46,46,,71,55,39,,97
"Puerto Rico and Virgin Islands of the United States",116,72,94,95,94,94,83,100,56,93,74,55,38,38,0,76,78,79,,30
"Trinidad and Tobago",126,72,88,93,93,93,88,95,62,81,85,88,26,26,,74,51,28,96,39
"Guadeloupe and Martinique",140,72,88,98,97,96,96,100,61,33,66,98,20,20,0,79,89,100,,28
"Denmark",175,72,98,93,94,96,100,100,53,72,71,70,27,27,14,76,88,100,56,31
"Bonaire",245,72,79,98,98,98,100,97,71,80,73,66,46,46,0,80,51,23,9,100
"Fiji",18,71,54,86,86,87,98,68,75,81,67,53,48,48,0,60,69,78,42,100
"Mozambique",41,71,44,87,90,94,82,99,57,100,100,100,46,46,0,67,77,86,99,12
"Falkland Islands",95,71,96,95,97,99,,,99,18,41,63,84,84,0,68,34,0,,43
"British Virgin Islands",117,71,85,98,92,87,57,74,63,83,76,69,46,46,,78,41,4,,100
"French Guiana",169,71,71,97,98,100,100,100,82,32,47,62,29,29,,81,90,100,,21
"Qatar",190,71,100,86,92,98,95,90,61,82,69,56,44,44,0,64,32,0,,57
"Egypt",214,71,73,83,90,98,97,85,53,100,98,96,44,34,22,59,65,71,82,28
"Nauru",10,70,49,87,93,99,98,,51,72,74,76,94,94,0,72,36,0,,63
"South Korea",20,70,95,90,93,96,,,64,100,95,90,37,40,58,67,52,36,96,24
"Mauritius",37,70,68,92,94,95,90,90,63,71,72,73,54,53,1,60,36,11,34,100
"Kuwait",51,70,100,82,89,97,89,88,71,100,100,100,25,25,0,55,53,51,,12
"Greece",80,70,81,89,92,96,,,62,66,64,62,50,42,27,69,69,70,49,100
"Anguilla",118,70,85,97,92,87,61,74,68,87,63,38,44,44,,86,43,0,,100
"Greenland",145,70,96,95,94,93,95,,94,100,100,100,27,27,,64,82,99,0,40
"Line Islands (Kiribati)",148,70,59,90,93,96,100,,95,68,74,79,73,73,,,0,0,,66
"France",179,70,95,94,89,85,69,67,50,100,82,64,50,51,53,72,86,100,50,59
"Portugal",183,70,85,96,95,95,,,57,100,93,87,36,35,7,67,82,97,26,87
"Slovenia",188,70,87,91,95,99,,,29,100,100,100,40,28,8,64,82,100,96,40
"Iran",191,70,77,83,87,90,89,87,68,59,80,100,40,40,17,57,60,63,100,9
"Solomon Islands",7,69,45,87,85,84,80,73,69,100,100,100,85,85,0,64,37,9,86,29
"Wake Island",12,69,94,93,86,78,76,,64,70,74,78,20,20,,57,78,100,,63
"Oman",48,69,84,89,93,97,99,91,67,100,100,100,64,63,0,59,37,16,26,24
"Canary Islands",58,69,83,96,85,75,54,54,66,49,61,72,38,38,,,100,100,,80
"Gibraltar",60,69,82,90,95,100,,,20,51,76,100,45,45,,59,79,100,,86
"Samoa",152,69,74,92,94,96,95,90,90,82,43,4,68,68,0,71,36,1,17,78
"Tanzania",202,69,65,86,82,78,68,84,54,100,100,100,65,65,0,64,82,100,69,23
"Bangladesh",204,69,60,83,91,100,100,100,36,100,100,100,37,34,15,71,65,60,91,9
"Gilbert Islands (Kiribati)",212,69,54,86,90,93,99,87,64,100,89,78,80,80,0,67,34,0,33,62
"Norway",223,69,100,93,93,93,55,,79,78,82,85,47,62,100,64,76,87,14,58
"Sint Eustatius",249,69,78,97,98,100,100,100,56,80,73,66,38,38,,79,40,0,9,100
"Palau",8,68,60,88,91,94,92,65,75,100,83,65,92,92,3,62,51,39,6,69
"Cape Verde",56,68,51,94,97,99,,,60,100,100,100,30,30,,70,35,0,,100
"Morocco",62,68,65,91,94,96,,100,55,100,100,100,24,24,0,70,74,79,38,59
"Turks and Caicos Islands",111,68,86,98,93,88,71,76,65,95,95,95,10,10,0,82,72,61,15,100
"Mexico",135,68,70,93,91,90,82,76,63,100,73,46,55,52,17,67,82,98,29,62
"Jan Mayen",144,68,95,94,78,61,,,89,90,88,86,7,7,,62,81,100,,41
"Tonga",155,68,71,89,93,98,94,87,64,100,100,100,36,36,0,66,35,3,29,75
"Argentina",172,68,79,87,92,97,,,81,100,91,83,52,52,0,67,84,100,31,30
"Ireland",181,68,99,95,87,79,56,56,61,100,79,59,50,50,45,64,82,100,88,24
"Saint Pierre and Miquelon",219,68,98,91,95,100,,,76,64,82,100,36,36,4,66,39,11,,47
"Chile",224,68,88,95,91,88,,,94,100,100,100,47,58,100,70,81,92,0,31
"Micronesia",9,67,47,88,93,98,98,93,65,48,62,76,84,84,0,59,32,4,36,63
"Taiwan",14,67,85,89,92,95,98,96,46,97,92,87,37,38,38,68,46,24,53,27
"Mayotte",29,67,53,91,93,96,93,92,51,100,100,100,52,51,1,54,77,100,0,57
"R_union",32,67,53,92,94,96,93,,67,84,72,59,70,70,0,71,52,33,,34
"Djibouti",46,67,54,83,90,98,99,91,52,100,97,93,46,46,,71,36,0,,39
"Gambia",65,67,58,89,88,86,84,83,48,100,100,100,31,31,0,81,60,39,,54
"Georgia",74,67,74,86,93,100,,,58,100,100,99,56,56,,63,43,23,,46
"Cook Islands",153,67,78,91,87,83,91,53,94,58,47,36,40,40,0,68,34,0,65,80
"Belize",164,67,75,96,79,62,24,39,67,100,100,100,35,59,93,72,86,100,44,100
"Brazil",171,67,72,94,94,95,97,98,60,100,80,60,54,50,4,69,85,100,8,27
"Poland",178,67,88,94,77,60,60,61,41,100,82,65,48,48,,,100,100,96,18
"Spain",182,67,91,94,84,74,54,54,51,100,79,57,33,43,67,70,85,100,55,70
"Lithuania",189,67,90,94,82,70,33,,44,100,78,55,63,63,,,100,100,96,14
"Malaysia",206,67,80,82,84,87,94,84,57,71,79,87,59,58,18,62,37,12,45,48
"Sweden",222,67,97,96,95,94,55,62,65,100,100,100,60,59,4,66,74,81,30,38
"Saudi Arabia",50,66,100,85,91,97,94,90,65,100,100,100,53,52,2,58,36,15,5,29
"Romania",72,66,79,88,94,100,,,56,100,90,80,52,52,0,63,82,100,62,17
"Saint Kitts and Nevis",119,66,86,95,95,94,79,98,60,82,59,35,28,28,,76,38,0,,52
"Niue",154,66,77,89,85,81,85,53,89,33,57,81,38,38,,69,35,0,,78
"Uruguay",173,66,84,89,93,96,,,58,100,100,100,56,56,0,70,52,33,,20
"India",203,66,49,87,90,93,97,87,29,100,69,38,55,51,9,59,42,24,99,48
"Cambodia",24,65,66,81,86,91,81,77,50,100,75,49,58,57,16,54,56,57,12,86
"Juan de Nova Island",33,65,52,91,94,96,93,,87,97,95,93,43,43,,,0,0,,58
"Ile Tromelin",36,65,53,94,93,93,93,,87,,,,66,66,,,0,0,,
"Yemen",47,65,59,83,89,95,95,83,67,96,98,100,46,46,0,60,30,0,79,0
"Israel",79,65,92,90,92,95,91,91,31,100,100,100,41,31,1,65,36,7,67,15
"Saint Helena",86,65,96,98,99,99,,,89,26,44,63,55,55,,64,32,0,,40
"Honduras",133,65,57,95,92,90,95,88,61,100,94,88,37,47,49,75,88,100,0,25
"Indonesia",216,65,55,83,82,81,87,66,57,99,71,43,56,51,22,66,62,59,95,24
"Andaman and Nicobar",26,64,66,87,91,95,97,90,62,92,78,63,34,34,,,17,17,,43
"Sri Lanka",40,64,56,88,93,97,94,88,58,88,68,49,46,46,0,63,39,15,64,33
"Bahrain",52,64,97,82,83,83,85,86,55,77,83,88,28,28,0,54,27,0,,30
"Namibia",101,64,88,93,95,97,,,84,52,76,100,45,45,16,66,83,100,5,32
"Guyana",167,64,58,93,94,96,90,90,78,98,69,40,24,24,0,72,48,24,,22
"Monaco",185,64,97,90,90,,,,25,99,85,71,48,48,,37,40,43,,63
"Myanmar",205,64,63,79,87,94,91,87,51,93,96,100,40,39,4,62,34,7,88,9
"China",209,64,81,85,80,75,71,53,35,100,97,93,35,78,100,62,40,17,66,39
"Jersey",227,64,96,93,85,78,55,55,52,88,87,86,69,69,,,32,32,,42
"Kenya",43,63,60,88,87,86,72,92,50,100,99,98,38,38,0,64,47,29,65,22
"Bulgaria",71,63,75,87,94,100,,,42,100,71,43,31,30,15,62,81,100,83,30
"Cuba",112,63,89,95,87,79,67,100,62,89,93,97,39,33,2,72,75,78,7,18
"Jordan",215,63,62,84,86,88,91,87,50,100,88,75,36,36,,62,31,0,,34
"Brunei",247,63,100,84,90,96,97,88,53,77,79,81,47,46,4,68,48,29,0,25
"Madagascar",42,62,44,86,86,85,78,65,63,100,81,62,46,45,1,63,45,27,94,23
"Tunisia",61,62,74,85,91,97,,,49,100,83,66,34,31,4,70,36,1,89,46
"Ukraine",75,62,66,86,90,94,84,85,60,100,81,61,60,60,1,62,57,51,30,12
"Panama",129,62,76,95,83,70,66,43,62,100,100,100,45,44,9,71,60,49,0,87
"Peru",138,62,75,90,83,77,56,56,59,45,63,80,46,46,30,69,67,65,96,19
"Faeroe Islands",141,62,96,94,94,95,,,78,91,88,86,25,37,100,72,42,12,21,38
"Papua New Guinea",17,61,52,83,88,92,89,84,66,100,100,100,83,83,0,63,36,10,12,3
"Comoro Islands",28,61,44,86,88,90,83,86,44,92,92,91,52,52,,64,32,0,,24
"Bassas da India",34,61,53,96,96,96,93,,88,,,,39,39,,,0,0,,
"Togo",98,61,43,90,89,89,99,99,26,99,99,100,35,35,,74,37,0,,26
"Bouvet Island",105,61,85,95,95,,,,99,,,,3,3,,45,22,0,,
"Costa Rica",130,61,69,95,94,94,78,69,68,100,76,52,38,35,7,73,65,57,13,38
"Colombia",132,61,69,94,80,66,81,71,60,100,80,60,35,33,2,70,64,59,53,19
"Guatemala",136,61,58,91,95,99,97,96,33,100,100,100,24,21,13,75,83,91,7,23
"Singapore",208,61,100,82,77,72,82,83,49,100,96,93,38,16,3,71,36,1,5,62
"East Timor",231,61,51,81,84,87,87,85,56,0,27,55,62,62,0,67,61,54,,38
"Philippines",15,60,63,84,83,82,93,69,55,47,45,43,43,38,17,64,50,36,86,16
"Western Sahara",63,60,54,87,93,99,,,66,100,97,94,17,17,,71,63,55,,27
"Mauritania",64,60,54,89,91,94,,,63,90,93,96,16,16,,68,84,100,,16
"Saint Lucia",122,60,76,97,87,76,75,57,57,73,61,48,32,32,,82,52,21,2,100
"Grenada",125,60,65,96,82,68,60,47,67,71,85,100,44,44,,73,41,8,,49
"Venezuela",139,60,78,90,87,85,83,90,63,98,85,71,29,27,6,69,75,81,0,16
"Iceland",143,60,96,94,74,54,44,,84,43,64,85,30,30,100,57,48,39,33,63
"Cameroon",197,60,45,86,88,89,92,92,40,99,76,53,48,48,,70,54,38,,6
"Gabon",198,60,76,90,78,67,71,71,62,80,59,38,46,46,,69,73,77,,3
"Vietnam",207,60,54,82,85,88,89,60,45,86,73,61,64,58,31,67,76,84,17,39
"Ghana",106,59,47,93,91,89,100,100,39,100,95,89,58,58,,74,38,1,6,13
"Angola",200,59,55,89,86,84,88,85,61,88,73,58,30,30,,62,45,28,,9
"Guernsey",228,59,96,92,85,78,54,54,56,88,87,86,56,56,,,7,7,,40
"Oecussi Ambeno",237,59,69,80,83,85,78,42,57,90,76,62,51,51,,,34,34,,40
"Syria",77,58,84,83,88,94,,,38,100,100,100,56,56,,58,29,0,64,0
"Cyprus",81,58,91,91,94,97,,,57,69,67,64,45,34,16,60,42,24,0,82
"Equatorial Guinea",104,58,80,88,93,97,94,94,61,19,13,7,26,26,,63,70,76,31,15
"Turkey",76,57,81,87,87,88,,,51,100,100,100,54,48,13,62,34,7,32,21
"Albania",82,57,75,86,93,100,,,53,100,100,100,26,21,3,64,67,70,12,33
"Benin",99,57,44,92,89,85,100,100,26,100,67,33,37,37,,73,36,0,,12
"Haiti",114,57,51,89,84,79,65,96,42,94,97,100,36,36,,73,38,3,51,12
"Jamaica",166,57,61,94,86,79,51,99,42,88,79,70,21,21,0,72,78,84,5,50
"Barbados",124,56,70,98,91,85,70,27,68,74,73,71,18,18,,77,43,9,5,100
"Saint Vincent and the Grenadines",127,56,64,96,94,92,75,94,62,22,27,32,41,41,,83,58,34,1,44
"Montenegro",186,56,71,84,91,99,,,61,98,80,61,33,30,5,63,32,1,0,81
"Iraq",192,56,64,78,85,91,82,82,42,71,85,100,36,36,,52,26,0,,3
"Eritrea",45,54,57,82,89,96,98,86,59,7,3,0,45,45,0,58,29,0,37,38
"Sudan",49,54,53,80,88,95,87,83,53,99,73,48,39,39,,60,30,0,25,6
"Nigeria",196,54,54,87,77,66,97,97,39,52,76,100,42,42,0,71,41,10,19,3
"Lebanon",78,53,69,87,89,90,,,28,100,83,66,65,64,0,59,32,6,61,0
"Sao Tome and Principe",103,53,46,91,95,100,,,63,100,100,100,31,31,,61,45,29,0,41
"El Salvador",134,53,73,92,87,82,63,62,43,100,71,42,20,20,1,65,82,98,5,23
"North Korea",21,52,74,84,92,100,97,,55,48,70,92,46,40,14,61,31,0,10,0
"Pakistan",53,52,61,86,77,68,45,45,45,100,84,68,70,70,0,65,58,51,32,3
"Bosnia and Herzegovina",232,52,67,86,79,71,,,38,100,76,51,29,26,1,55,51,46,,29
"Somalia",44,51,48,83,80,77,56,73,62,97,95,93,50,50,,65,32,0,17,0
"Senegal",66,50,53,91,76,61,30,34,47,99,100,100,35,35,0,74,83,91,10,30
"Dominica",123,50,77,97,79,60,27,27,60,92,85,78,27,27,,85,48,12,0,72
"Algeria",84,49,75,85,87,88,,,40,100,100,100,46,46,0,62,34,6,0,9
"Republique du Congo",100,49,55,87,87,87,,,45,97,76,56,40,40,,68,79,90,0,9
"Guinea Bissau",193,49,51,88,78,68,30,31,56,25,61,96,22,22,,67,84,100,,25
"Nicaragua",131,47,56,92,80,68,30,10,63,100,79,59,31,30,27,70,85,100,13,22
"Democratic Republic of the Congo",199,47,49,87,75,64,30,30,40,97,98,100,33,33,,65,65,66,,2
"Ivory Coast",195,46,46,91,79,67,33,33,45,100,85,71,33,33,,72,49,26,,13
"Liberia",97,45,42,90,79,67,34,34,50,100,100,100,21,21,,70,35,0,,6
"Guinea",194,45,43,87,80,72,31,33,49,96,78,60,16,16,,64,72,80,,7
"Libya",67,43,56,81,90,99,,,53,97,66,35,44,44,0,65,32,0,2,0
"Sierra Leone",96,43,58,90,75,59,32,33,45,97,75,53,31,31,,66,34,2,,3
