"region_id","region_name","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
158,"Howland Island and Baker Island",91.4614285714286,86.8014285714286,89.7328571428571,94.0742857142857,98.4185714285714,100,NA,97.8571428571429,NA,NA,NA,91.4228571428571,91.4228571428571,NA,57.2114285714286,78.6042857142857,100,NA,NA
94,"Heard and McDonald Islands",87.9257142857143,90.5471428571429,94.49,97.24,100,NA,NA,99.71,NA,NA,NA,79.82,79.82,NA,44.6185714285714,72.3085714285714,100,NA,NA
93,"Kerguelen Islands",86.4371428571429,89.4614285714286,93.0514285714286,96.5242857142857,100,NA,NA,98.78,NA,NA,NA,71.9557142857143,71.9557142857143,NA,50.9185714285714,75.46,100,NA,NA
2,"Christmas Island",84.8057142857143,96.5728571428571,96.21,95.9685714285714,95.7214285714286,93.12,92.76,81.5628571428571,99.96,96.06,92.1614285714286,67.2957142857143,67.2957142857143,0,58.6,57.0514285714286,55.5028571428571,NA,82.8485714285714
176,"Germany",84.5257142857143,96.8742857142857,95.3371428571429,93.7128571428571,92.0828571428572,93.87,100,50.2714285714286,100,91.4257142857143,82.8514285714286,60.1428571428571,56.5414285714286,6.50142857142857,90.1985714285714,95.0985714285714,100,75.1557142857143,92.3242857142857
3,"Norfolk Island",84.2771428571428,96.5728571428571,95.45,97.72,100,NA,NA,77.9885714285714,99.96,96.06,92.1614285714286,44.3942857142857,44.3942857142857,0,88.8828571428571,94.4414285714286,100,NA,82.7414285714286
89,"South Georgia and the South Sandwich Islands",84.25,90.3328571428571,94.01,94.5514285714286,95.09,NA,NA,98.89,NA,NA,NA,51.1914285714286,51.1914285714286,NA,72.5728571428571,86.2871428571429,100,NA,NA
92,"Amsterdam Island and Saint Paul Island",83.3885714285714,89.8785714285714,96.18,98.09,100,NA,NA,90.7371428571429,NA,NA,NA,62.8228571428571,62.8228571428571,NA,50.8257142857143,75.4128571428571,100,NA,NA
157,"Phoenix Islands (Kiribati)",83.3528571428571,61.3742857142857,89.31,93.1257142857143,96.9385714285714,100,NA,97.9,67.3485714285714,73.6457142857143,79.9428571428572,78.7028571428571,78.7028571428571,0,61.3728571428571,80.6842857142857,100,NA,81.3828571428571
4,"Macquarie Island",83.2685714285714,96.5728571428571,93.55,96.77,100,NA,NA,98.5314285714286,NA,NA,NA,37.0428571428571,37.0428571428571,NA,74.8442857142857,87.4214285714286,100,NA,NA
144,"Jan Mayen",82.97,95.3814285714286,94.5,73.37,52.2328571428571,NA,NA,92.58,89.7128571428571,87.9985714285714,86.2928571428571,61.9514285714286,61.9514285714286,NA,73.0942857142857,86.5485714285714,100,NA,NA
5,"New Caledonia",82.8171428571429,65.5914285714286,89.5542857142857,88.7142857142857,87.8757142857143,76.8428571428571,78.56,85.3685714285714,92.3228571428571,96.1571428571429,100,78.17,72.1942857142857,9.00142857142857,67.5114285714286,73.92,80.3271428571429,98.5285714285714,92.2914285714286
149,"Jarvis Island",82.4728571428571,93.6428571428571,90.56,86.3442857142857,82.1271428571429,NA,NA,98.38,NA,NA,NA,55.29,55.29,NA,57.4185714285714,78.7071428571429,100,NA,NA
250,"Aruba",82.3371428571429,92.6085714285714,97.1185714285714,97.5385714285714,97.95,99.99,99.95,59.9214285714286,100,100,100,43.1042857142857,43.1042857142857,0,84.0428571428571,47.9357142857143,11.8228571428571,NA,100
1,"Cocos Islands",82.04,96.5728571428571,96.47,97.0142857142857,97.5571428571429,97.62,92.76,88.83,99.96,96.06,92.1614285714286,48.72,48.72,0,73.9057142857143,36.9514285714286,0,NA,83.8328571428572
31,"Seychelles",81.9585714285714,75.4828571428571,88.8385714285714,93.2157142857143,97.6,86.5614285714286,100,85,68.86,84.43,100,63.0242857142857,63.0242857142857,0.362857142857143,63.6228571428571,61.7428571428571,59.8614285714286,70.1214285714286,100
150,"Palmyra Atoll",81.7542857142857,93.6428571428571,89.7785714285714,91.5885714285714,93.4,77.3371428571429,NA,92.8585714285714,NA,NA,NA,56.5414285714286,56.5414285714286,NA,57.12,78.56,100,NA,NA
146,"Pitcairn",81.2057142857143,72.86,84.9328571428571,92.4671428571429,100,100,NA,85.5657142857143,70.2228571428571,79.73,89.2371428571429,88.2157142857143,88.2157142857143,0,76.9971428571429,53.78,30.56,NA,77.0371428571429
12,"Wake Island",80.8542857142857,93.6428571428571,90.1857142857143,84.4171428571429,78.6485714285714,76.6328571428571,NA,71.0957142857143,67.7914285714286,72.3357142857143,76.8785714285714,89.4728571428572,89.4728571428572,NA,56.7785714285714,78.3914285714286,100,NA,NA
162,"New Zealand",80.7857142857143,95.2742857142857,94.95,92.6642857142857,90.3814285714286,68.6314285714286,64.6142857142857,80.98,99.6071428571429,99.8028571428571,100,72.8185714285714,79.8257142857143,98.7914285714286,62.3571428571429,63.7728571428571,65.1885714285714,64.4342857142857,97.83
223,"Norway",80.1914285714286,100,94.5542857142857,94.0271428571429,93.4971428571429,63.6257142857143,NA,77.9,77.8057142857143,80.16,82.5214285714286,80.0885714285714,86.6257142857143,100,64.8614285714286,76.3685714285714,87.8742857142857,65.7085714285714,77.2957142857143
221,"Northern Saint-Martin",80.1228571428571,86.9871428571429,97.7,97.17,96.65,95.26,100,45.5214285714286,84.5457142857143,90.4857142857143,96.4257142857143,18.24,18.24,0,74.8557142857143,87.4242857142857,100,NA,100
16,"Australia",79.87,97.8714285714286,93.3857142857143,93.9342857142857,94.48,89.4,92.92,82.6057142857143,100,95.2957142857143,90.5842857142857,55.5528571428571,41.3214285714286,9.78571428571428,85.5628571428571,92.7814285714286,100,52.1542857142857,60.4185714285714
35,"Ile Europa",79.8314285714286,53.4071428571429,91.5771428571429,92.1828571428571,92.79,92.79,NA,93.78,NA,NA,NA,63.6428571428571,63.6428571428571,NA,66.38,83.1914285714286,100,NA,NA
57,"Madeira",79.8185714285714,84.16,95.7914285714286,93.7471428571429,91.7057142857143,NA,NA,70.1128571428572,94.9,83.2742857142857,71.6442857142857,63.0085714285714,63.0085714285714,0,64.0257142857143,82.0114285714286,100,NA,82.41
107,"Clipperton Island",79.2471428571429,87.3828571428571,89.3085714285714,94.6542857142857,100,NA,NA,86.0571428571428,NA,NA,NA,92.2585714285714,92.2585714285714,NA,71.7657142857143,35.88,0,NA,NA
159,"Johnston Atoll",79.2157142857143,93.6428571428571,89.6442857142857,90.8342857142857,92.0285714285714,76.9942857142857,NA,75.23,NA,NA,NA,60.1842857142857,60.1842857142857,NA,56.8142857142857,78.4071428571429,100,NA,NA
30,"Glorioso Islands",79.0642857142857,53.2414285714286,90.2814285714286,90.9628571428571,91.6442857142857,92.79,NA,92.1328571428571,96.6957142857143,95.1928571428571,93.6885714285714,45.7514285714286,45.7514285714286,NA,66.7771428571429,83.3885714285714,100,NA,NA
110,"Bahamas",78.85,90.9542857142857,96.7285714285714,91.2357142857143,85.7414285714286,55.8242857142857,99.71,62.2014285714286,96.04,82.0514285714286,68.06,59.8828571428571,59.8828571428571,0.0157142857142857,74.95,79.1114285714286,83.2785714285714,67.5342857142857,100
120,"Antigua and Barbuda",78.8328571428572,78.7757142857143,95.4114285714286,92.2271428571429,89.0385714285714,81.5028571428571,99.94,59.4514285714286,89.3528571428571,94.6757142857143,100,25.6785714285714,25.6785714285714,0,75.6085714285714,77.24,78.8685714285714,NA,100
184,"Italy",78.7442857142857,92.7585714285714,89.27,91.3871428571429,93.5,85.65,85.04,50.7942857142857,100,86.7442857142857,73.4885714285714,49.17,40.7171428571429,15.3585714285714,70.2371428571429,85.1185714285714,100,92.4971428571429,76.7428571428571
13,"Northern Mariana Islands and Guam",78.6342857142857,85.58,87.6228571428571,93.0842857142857,98.55,97.9885714285714,92.9,61.94,44.9885714285714,62.2842857142857,79.5814285714286,82.1385714285714,78.7971428571429,0.604285714285714,62.0128571428571,52.8442857142857,43.6728571428571,NA,82.2971428571429
147,"French Polynesia",78.1757142857143,65.5742857142857,92.3485714285714,94.9657142857143,97.59,99.57,91.6685714285714,86.8042857142857,41.3614285714286,70.68,100,63.2042857142857,60.8257142857143,26.8557142857143,67.7471428571429,33.8714285714286,0,98.3285714285714,79.4428571428571
91,"Crozet Islands",78.0885714285714,89.7057142857143,92.7028571428571,92.7028571428571,NA,NA,NA,96.5685714285714,NA,NA,NA,35.9985714285714,35.9985714285714,NA,50.9357142857143,75.4657142857143,100,NA,NA
151,"American Samoa",77.2028571428571,85.6071428571429,87.7557142857143,92.7885714285714,97.82,95.9185714285714,94.27,56.4671428571429,69.7414285714286,84.4728571428571,99.2028571428571,45.7828571428571,45.7828571428571,0,63.5171428571429,66.1128571428571,68.7085714285714,NA,73.3985714285714
54,"United Arab Emirates",76.99,100,82.4457142857143,90.2185714285714,98,93.4442857142857,91.9428571428572,70.4528571428571,100,100,100,55.0585714285714,54.5157142857143,0.217142857142857,57.6157142857143,67.1071428571429,76.6028571428571,51.3271428571429,50.89
70,"Estonia",76.8485714285714,90.8914285714286,94.3071428571429,96.1528571428571,98.0014285714286,76.5685714285714,100,70.4385714285714,96.86,73.8985714285714,50.9357142857143,84.5871428571429,84.5871428571429,0,95,97.5,100,36.4485714285714,41.9957142857143
177,"Netherlands",76.66,98.0542857142857,94.8457142857143,87.9971428571429,81.1471428571429,100,100,45.2142857142857,79.85,66.6957142857143,53.5385714285714,65.0385714285714,54.1914285714286,23.7442857142857,73.2071428571429,86.6014285714286,100,61.8914285714286,65.9385714285714
