"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Wake Island",12,80.02,93.6,77.97,78.28,78.59,76.57,,71.08,69.09,73.12,77.16,89.51,89.51,,56.01,78,100,,
"Glorioso Islands",30,79.98,53.07,89.29,91.96,94.63,92.79,,92.08,96.7,95.05,93.4,51.42,51.42,,66.94,83.47,100,,
"Estonia",70,79.89,91.11,85.39,92.69,100,100,100,67.23,100,75.6,51.19,85.55,85.55,0,95,97.5,100,46.73,42.47
"British Indian Ocean Territory",38,79.62,57.54,89.5,94.75,100,100,,93.49,96.98,77.16,57.34,89.8,89.8,0,62.44,81.22,100,,42.98
"Johnston Atoll",159,79.56,93.6,77.9,85.11,92.32,77.53,,75.21,,,,67.89,67.89,,56.07,78.03,100,,
"Pitcairn",146,79.53,72.18,80.77,90.39,100,100,,85.61,73.25,81.26,89.28,87.95,87.95,0,77.81,38.9,0,,79.96
"Australia",16,79.38,97.77,92.49,93.49,94.48,89.4,92.92,83.4,100,95.62,91.23,50.92,43.11,9.85,85.86,92.93,100,44.04,61.14
"Bahamas",110,79.08,91.16,90.59,88.11,85.63,55.88,99.71,63.13,96.38,83.22,70.06,60.21,60.21,0.02,75.65,73.59,71.54,75.84,100
"Northern Mariana Islands and Guam",13,79.07,85.4,79.05,88.8,98.55,97.72,92.71,61.96,48.4,63.54,78.69,81.32,80.77,0.64,61.84,51.93,42.02,,88.77
"Finland",174,79.06,95.04,85.82,92.91,100,96.62,,71.61,100,84.68,69.35,84.25,78.03,10.83,95.83,81.42,67,88.46,22.76
"French Polynesia",147,78.67,65.3,82.65,90.12,97.59,99.57,91.72,85.59,46.37,73.19,100,70.67,66.34,28.21,67.77,33.88,0,98.54,82.4
"Italy",184,78.66,91.84,71.29,82.4,93.5,85.65,85.04,51.1,100,87.03,74.05,51.57,43.43,15.44,69.63,84.82,100,93.35,81.98
"Norway",223,78.36,100,81.08,87.09,93.11,58.42,,78.67,78.66,82.03,85.41,75.89,81.82,100,64.93,76.18,87.44,66.22,74.78
"United Arab Emirates",54,78.17,100,89.11,93.55,98,93.47,91.97,69.86,100,100,100,50.89,50.78,0.09,58.01,65.88,73.75,65.56,50.69
"Antigua and Barbuda",120,78.14,77.57,87.09,88.15,89.22,81.52,99.94,55.08,88.4,94.2,100,28.71,28.71,0,77.17,78.11,79.05,,100
"Madeira",57,78.11,82.46,79.83,85.97,92.11,,,68.53,94.88,83.31,71.74,60.3,60.3,0,63.33,81.67,100,,84.55
"Clipperton Island",107,77.77,86.92,76.08,88.04,100,,,86.01,,,,91.76,91.76,,72.26,36.13,0,,
"Cayman Islands",113,77.63,99.62,87.89,87.18,86.47,63.48,91.63,62.05,100,100,100,24.58,24.58,0,74.05,52.78,31.5,100,94.96
"American Samoa",151,77.42,85.35,78.96,88.39,97.82,95.91,94.21,56.42,72.56,85.88,99.2,47.93,47.93,0,64.17,66.41,68.64,,76.24
"South Korea",20,77.1,94.71,91.46,95.73,100,,,66.46,100,94.78,89.56,32.23,73.42,100,68.38,75.53,82.68,90.24,25.91
"Line Islands (Kiribati)",148,76.87,59.89,77.33,88.67,100,100,,84.99,68.2,73.86,79.53,90.7,90.7,0,60.05,30.03,0,,86.84
"Wallis and Futuna",161,76.6,64.3,82.19,90.46,98.74,100,,86.5,72.76,81.02,89.28,73.43,73.43,0,77.72,38.86,0,,78.22
"Crozet Islands",91,76.34,89.28,84.31,84.31,,,,96.51,,,,35.81,35.81,,51.53,75.77,100,,
"Curacao",244,76.32,77.64,87.71,92.32,96.93,99.96,90.74,69.08,79.82,72.58,65.35,48.33,48.33,0,76.03,62.77,49.51,49.83,100
"Netherlands",177,76.07,97.54,84.75,81.41,78.07,100,100,45.73,80.36,66.99,53.62,60.09,56.32,24.43,73.22,86.61,100,57.84,68.28
"Qatar",190,75.81,100,89.14,93.57,98,95.26,90.74,69.15,81.62,68.48,55.33,41.22,41.22,0,61.08,68.52,75.95,,55.33
"Maldives",39,75.62,59.19,83.34,89.7,96.05,98.66,85.6,46.85,40.92,70.46,100,76.34,76.34,0,64.89,34.63,4.38,95.72,99.07
"Denmark",175,75.2,98.18,85.26,90.59,95.92,100,100,54.54,71.84,71.15,70.46,58.7,57.75,9.42,90.89,95.45,100,59.46,24.85
"Ile Tromelin",36,74.92,52.32,81.94,87.36,92.79,92.79,,91.53,,,,92.4,92.4,,66.26,33.13,0,,
"Marshall Islands",11,74.37,55.09,79.72,88.35,96.99,97.85,86.95,54.63,41.69,59.49,77.29,74.33,74.33,0,65.56,52.5,39.45,92.07,82.43
"Prince Edward Islands",90,74.06,82.15,82.37,91.18,100,,,88.34,,,,33.17,33.17,,50.94,75.47,100,,
"Juan de Nova Island",33,73.67,52.28,87.27,91.76,96.24,92.79,,91.77,96.7,95.05,93.4,58.91,58.91,,66.33,33.16,0,,
"Croatia",187,73.67,68.94,77.56,88.78,100,,,64.29,100,80.06,60.11,44.28,42.7,11.63,60.36,79.61,98.85,65.77,99.25
"Greenland",145,73.61,96.14,85.87,90.69,95.51,95.23,,92.92,100,100,100,65.46,65.46,0,65.11,82.22,99.34,0.02,39.79
"United States",163,73.61,100,83.92,80.63,77.35,94.13,61.93,75.23,99.91,77.83,55.74,71,69.24,9.71,71.19,73.14,75.09,61,43.01
"Belgium",59,73.33,95.69,86.49,93.25,100,100,100,31.44,100,81.75,63.5,56.87,56.87,0,68.69,84.34,100,61.25,28.74
"Bonaire",245,73.33,78.43,89.02,93.49,97.95,99.59,97.16,68.21,80.18,72.92,65.66,35.2,35.2,0,77.97,68.94,59.91,19.4,100
"Saba",248,73.31,78.5,93.67,96.83,100,100,100,62.82,79.87,72.54,65.22,18.72,18.72,0,78.34,84.16,89.97,19.49,100
"Azores",55,73.25,81.71,74.8,74.03,73.25,,,66.37,100,85.83,71.67,53.3,53.3,0,63.24,66.93,70.62,,84.6
"Suriname",168,73.18,74.04,84.27,92.07,99.87,99.74,99.74,70.57,75.25,85.73,96.2,16.2,16.18,0.25,73.23,86.61,100,99.7,7.46
"Montserrat",121,72.98,84.55,92.43,90.83,89.23,73.35,73.57,70.42,85.93,91.15,96.36,34.93,34.93,0,77.39,38.69,0,,99.33
"Bermuda",108,72.97,99.93,75.71,82.59,89.48,55.13,98.49,59.96,54.73,59.66,64.58,66.18,66.18,0,70.31,36.47,2.63,,98.29
"Trinidad and Tobago",126,72.91,88.29,89.54,91.59,93.64,87.61,94.79,59.05,81.9,85.03,88.17,35,35,0,73.01,48.11,23.21,98.71,40.92
"Bouvet Island",105,72.83,84.15,88.31,86.05,83.79,,,98.91,,,,76.67,,,44.39,22.19,0,,
"Morocco",62,72.82,64.86,79.56,89.04,98.53,,100,52.4,100,100,100,62.3,62.28,0.07,70.75,70.04,69.32,54.91,61.82
"Chile",224,72.63,88.13,79.22,89.12,99.01,,,93.38,100,100,100,64.12,71.25,100,70.48,81.19,91.9,25.58,32.37
"Canada",218,72.59,96.92,87.63,90.09,92.55,96.04,54.7,95.21,100,90.53,81.06,54.88,55.04,56.11,71.79,48.37,24.95,48.13,50.85
"Guadeloupe and Martinique",140,72.46,87.27,89.18,92,94.82,96.41,99.94,72.53,32.6,65.42,98.24,17.26,17.18,0.14,76.87,88.43,100,,32.96
"Sint Maarten",220,72.41,91.96,91.91,93.91,95.91,100,100,49.97,84.5,90.43,96.36,17.44,17.44,0,75.64,61.08,46.52,19.35,100
"Tuvalu",19,72.38,46.93,77.55,88.78,100,100,,63.19,100,100,100,71.06,71.04,0.18,62.67,34.88,7.09,,74.21
"Sweden",222,72.21,96.26,84.36,89.05,93.75,88.84,61.63,64.41,100,100,100,74.08,73.16,2.74,89.43,84.36,79.3,27.14,37.28
"Dominican Republic",115,72.14,70.62,87.06,89.35,91.64,96.05,86.13,48.8,98.77,83.02,67.27,41.42,40.97,0.29,74.85,87.42,100,83.81,35.26
"Bassas da India",34,71.89,52.17,84.85,90.62,96.39,92.79,,92.06,,,,70.55,70.55,,66.31,33.16,0,,
"Puerto Rico and Virgin Islands of the United States",116,71.84,94.26,86.67,90.76,94.86,83.56,100,54.19,92.23,73.35,54.47,47.23,47.23,0,73.87,73,72.13,,30.24
"United Kingdom",180,71.79,95.13,83.4,82.48,81.56,38.46,55.47,62.05,96.43,90.22,84,60.12,56.59,11.99,69.32,84.66,100,78.69,74.09
"Falkland Islands",95,71.78,96.15,86.58,93.29,100,,,98.96,17.9,40.77,63.64,86.36,86.36,0,73.11,37.95,2.79,,48.98
"Latvia",69,71.77,82.1,82.88,84.37,85.87,96.78,54.56,54.15,100,90.85,81.69,82.37,82.37,0,95.45,97.73,100,40.01,34.83
"Turks and Caicos Islands",111,71.76,84.92,87.75,87.68,87.62,70.02,74.17,63.01,95.47,95.07,94.67,60.93,60.93,0.01,83.83,72.26,60.69,9.51,100
"Japan",210,71.67,92.05,85.7,90.74,95.78,99.95,95.32,63.14,100,78.18,56.37,48.32,46.06,38.29,65.89,82.94,100,46.31,22.05
"Ascension",85,71.47,96.15,81.36,90.68,100,,,87.2,89.99,87.87,85.75,52.48,52.48,0,66.14,51.33,36.53,,34.54
"Greece",80,71.44,79.88,74.31,87.16,100,,,58.87,66.24,64.35,62.45,52.66,41.47,20.98,67.44,81.46,95.49,58.3,100
"Saint Pierre and Miquelon",219,71.17,98.15,82.07,91.03,100,,,80.69,64.23,82.09,99.95,60.96,60.93,1.47,68.99,40.45,11.92,,44.83
"French Guiana",169,71.11,71,87.67,93.84,100,100,100,81.71,32.19,47.31,62.43,33.22,33.22,0,79.1,89.55,100,,23.37
"Ecuador",137,70.9,69.53,78.91,87.3,95.68,81.77,78.12,62.55,100,100,100,57.65,67.04,87.55,66.92,83.46,100,60.35,18.88
"Russia",73,70.51,87.14,83.24,91.62,100,90.63,100,79.25,100,93.11,86.22,43.12,43.1,21.81,76.4,84.25,92.09,25.2,10.79
"Mexico",135,70.44,69.98,83.49,87.34,91.19,82.19,76.07,62.56,100,72.93,45.85,39.68,38.36,13.8,67.25,83.22,99.19,53.24,78.47
"South Africa",102,70.43,77.74,80.84,88,95.16,99.63,99.82,54.99,100,100,100,41.49,40.22,1.22,72.56,82.72,92.88,18.45,42.7
"Mauritius",37,70.37,67.36,83.52,89.35,95.18,91.07,90.6,62,71.22,72.23,73.24,76.39,74.81,0.92,58.78,35.17,11.56,65.12,55.98
"France",179,70.21,95.12,80.08,82.95,85.81,63.95,67.57,51.51,100,82.09,64.18,53.77,50.55,41.46,70.61,85.3,100,61.34,61.68
"Kuwait",51,70.18,100,86.11,90.98,95.85,88.75,87.21,63.05,100,100,100,29.86,29.85,0.01,53.11,57.61,62.11,,14.17
"Argentina",172,70.16,82.68,78.42,89.21,100,,,75.38,100,91.37,82.74,53.34,53.34,0.05,67.21,83.6,100,54.51,31.17
"Portugal",183,70.02,84.46,77.21,83.9,90.59,,,51.44,100,93.38,86.77,50.71,49.18,4.32,66.36,83.18,100,26.87,87.75
"Malta",68,69.97,89.58,69.11,82.36,95.61,87.93,88.11,54.22,100,88.7,77.41,41.76,36.46,12.9,51.6,72.34,93.07,0,100
"Thailand",25,69.8,77.29,89.54,89.57,89.61,82.1,78.64,52.11,100,85.7,71.4,27.6,47.61,68.41,60.31,55.09,49.87,57.05,72.86
"Sint Eustatius",249,69.66,77.54,92.07,93.42,94.76,100,100,51.88,79.58,72.26,64.94,15.15,15.15,0,77.1,67.11,57.12,19.26,100
"Mayotte",29,69.64,52.84,88.71,92.55,96.39,92.81,92.69,54.04,100,100,100,64.93,64.66,0.42,53.4,76.7,100,17.09,52.99
"Nauru",10,69.26,57.04,76.15,84.94,93.73,98.21,,45.06,73.01,74.82,76.63,72.56,72.54,0.03,70.94,35.47,0,,85.99
"Gibraltar",60,69.09,81.31,74.86,77.25,79.63,,,14.98,51.47,75.74,100,60.22,60.22,0,60.35,80.17,100,,93.95
"Canary Islands",58,69.02,82.11,82.03,78.62,75.2,53.93,54.02,68.47,49.5,60.66,71.82,57.63,57.63,0,63.06,81.53,100,,84.22
"Fiji",18,68.78,53,81.55,84.1,86.66,98.57,67.87,71.91,80.98,67.35,53.72,40.17,40.17,0.02,58.54,62.15,65.76,42.81,99.91
"British Virgin Islands",117,68.74,84.39,87.24,87.08,86.91,57.08,73.34,58.89,82.12,75.27,68.42,37.28,37.28,0,76.41,45.28,14.15,,100
"Cape Verde",56,68.66,51.22,79.91,89.95,100,,,57.79,100,100,100,45.06,45.06,0,71.43,36.56,1.69,,100
"Oman",48,68.59,92.24,85.05,91.48,97.92,99.23,90.88,71.2,100,100,100,59.64,59.6,0.16,57.09,36.77,16.45,24.53,19.96
"Niue",154,68.54,77.59,78.54,81.41,84.28,85.79,52.77,81.63,33.29,57.62,81.96,48.82,48.82,0,67.44,53.02,38.61,,78.19
"Iran",191,68.38,76.55,85.37,88.12,90.87,88.82,87.03,68.02,59.93,79.97,100,26.76,26.18,6.31,55.84,59.68,63.53,98.94,10.5
"Palau",8,68.21,59.18,81.56,85.05,88.55,91.31,64.29,82.41,100,83.21,66.42,61.8,61.56,2.2,61.39,44.78,28.16,20.51,89.8
"Saudi Arabia",50,67.91,99.24,87.82,91.75,95.67,94.43,89.72,78.13,100,100,100,33.93,33.78,4.19,57.03,49.86,42.69,11.99,30.17
"Gambia",65,67.81,58.08,80.82,82.68,84.54,82.24,81.98,47.63,100,100,100,60.08,60.07,0.06,80.39,58.65,36.9,,38.98
"Jersey",227,67.61,95.19,84.21,82.22,80.22,55.03,54.92,55.17,88.28,87.01,85.75,58.61,58.61,0,76.31,79.87,83.42,,40.44
"Andaman and Nicobar",26,67.58,64.53,85.06,87.93,90.79,96.73,89.41,59.95,92.05,77.88,63.72,38.75,38.75,0,64.55,40.68,16.81,,52.34
"Djibouti",46,67.57,52.99,87.72,92.77,97.82,99.22,91.06,60.57,100,96.7,93.4,44.37,44.37,0,69.37,34.68,0,,35.77
"Taiwan",14,67.16,86.02,92.04,93.64,95.24,97.89,95.63,41.81,96.85,92.06,87.26,44.96,40.69,26.24,67.86,45.85,23.83,46.4,31.59
"Jordan",215,67.16,59.23,89.57,88.92,88.28,91.49,88.14,60.06,100,87.8,75.6,26.24,26.24,0,61.88,30.94,0,,71.6
"Slovenia",188,67.15,85.57,82.5,91.25,100,,,28.29,100,100,100,43.28,34.01,6.22,60.92,80.46,100,77.42,40.21
"Saint Kitts and Nevis",119,67.14,84.62,90.76,92.25,93.74,79.88,99.11,57.08,82.12,58.62,35.12,25.08,25.08,0,73.94,36.97,0,,70.64
"Tanzania",202,67.13,66.26,85.55,80.96,76.36,68.22,84.03,45.95,100,100,100,48.76,48.63,0.11,63.55,81.78,100,69.24,26.19
"Anguilla",118,67.03,84.64,87.28,87.16,87.04,61.01,73.27,63.78,86.45,62.32,38.18,18.57,18.57,0,83.46,52.49,21.52,,100
"Lithuania",189,66.77,89.97,84.07,86.69,89.3,79.61,,44.61,100,77.66,55.31,55.82,55.82,0,95.45,97.73,100,54.72,14.13
"Brazil",171,66.64,72.81,82.55,89,95.44,97.48,97.69,59.19,100,80.26,60.52,47.11,44.09,3.25,69.65,84.25,98.85,13.69,27.98
"Tristan da Cunha",88,66.46,96.15,76.4,87.96,99.53,,,88.58,90.21,87.98,85.75,36.73,36.73,0,66.49,33.24,0,,34.58
"Cook Islands",153,66.46,77.59,78.92,80.61,82.3,90.38,52.59,88.66,57.9,46.71,35.51,58.47,58.44,0.67,67.39,33.86,0.33,55.38,80.4
"Ireland",181,66.35,97.66,81.53,81.93,82.32,55.63,55.6,59.85,100,79.59,59.17,58.44,57.49,47.61,65.41,82.68,99.95,68.7,24.42
"Iceland",143,66.17,95.83,81.34,75.45,69.56,42,,85.75,43.64,64.34,85.03,66.32,66.22,53.65,57.79,48.69,39.59,63.41,53.81
"Spain",182,66.03,89.3,74.59,78.11,81.63,53.83,53.8,51.68,100,79.04,58.07,55.21,51.13,43.23,70.07,85.03,100,52.35,66.03
"Bulgaria",71,65.71,75.27,85.01,92.51,100,,,40.66,100,71.52,43.04,57.96,56.19,4.99,62.31,81.15,100,80.79,27.62
"R_union",32,65.64,52.37,82.83,89.61,96.39,92.79,,68.2,84.65,72.1,59.54,69.44,68.82,0.08,75.14,47.02,18.91,,34.19
"Egypt",214,65.64,73.38,79.6,88.61,97.61,97.14,85.38,50.48,100,97.83,95.67,34.39,26.34,16.69,58.06,64.59,71.13,48.11,24.58
"Tokelau",156,65.63,78.76,79.6,77.49,75.39,92.6,53.19,69.21,71.22,80.25,89.28,34.35,34.35,0,55.95,27.97,0,,76.82
"Vanuatu",6,65.53,46.65,85.05,88.72,92.4,94.21,87.58,65,100,100,100,33.34,33.3,0.13,61.14,31.11,1.07,8.68,100
"Malaysia",206,65.31,79.56,87.17,87.51,87.84,93.56,84.38,60.16,71.35,79.3,87.24,32.23,31.88,24.04,60.33,38.32,16.31,48.98,49.47
"Cuba",112,65.2,89.3,89.4,84.59,79.78,67.53,100,61.77,89.1,92.85,96.59,28.6,26.16,1.53,73.27,86.64,100,23.85,19.36
"Equatorial Guinea",104,64.89,78.87,76.25,84.57,92.88,93.21,93.06,58.12,18.65,12.87,7.08,54.77,54.77,0,62.58,68.6,74.63,88.46,16.39
"Honduras",133,64.89,55.7,89.63,89.59,89.55,95.48,88.3,57.93,100,94,88.01,40.23,26.76,15.57,73.53,86.76,100,26.81,27.53
"Indonesia",216,64.67,55.08,86.88,84.39,81.91,86.54,66.15,55.01,99.4,71.3,43.21,50.13,47.11,14.08,65.7,60.44,55.19,93.91,26.7
"Western Sahara",63,64.65,55.31,79.06,89.53,100,,,60.2,100,97.21,94.42,58.95,58.95,0,73.22,63.74,54.26,,27.62
"Kenya",43,64.44,60.76,88.05,87.33,86.61,72.15,92.61,45.91,100,98.96,97.92,43.98,43.98,0,64.21,53.55,42.89,66.26,22.91
"Tonga",155,64.41,70.61,79.91,88.75,97.59,94.3,87.08,62.52,99.63,99.81,100,21.28,20.63,8.43,63.65,33.7,3.75,12.11,74.61
"Georgia",74,64.31,73.47,79.7,89.85,100,,,58.32,100,99.53,99.06,60.6,60.6,0,62.15,42.16,22.17,39.82,50.68
"Namibia",101,64.28,88.29,80.47,90.23,100,,,83.39,52.21,76.1,100,44.65,44.5,15.83,65.23,82.61,100,18.61,30.5
"Micronesia",9,64.18,47.12,79.15,88.45,97.74,97.61,92.81,48.01,48.74,62.72,76.71,56.95,56.95,0,58.42,30.86,3.3,34.59,82.63
"Ukraine",75,64.05,66.29,79.34,86.75,94.15,84.01,84.41,60.58,100,80.77,61.53,50.72,50.1,0.27,61.69,56.52,51.36,60.43,10.61
"Ghana",106,64.02,47.45,79.58,85.75,91.92,99.86,99.77,33.91,100,94.68,89.35,54.64,54.64,0,73.87,38.66,3.45,68.1,17.35
"Faeroe Islands",141,63.9,96.14,80.68,90.34,100,,,74.12,90.64,88.19,85.75,65.5,73.51,100,77.82,44.73,11.65,4.88,39.24
"Belize",164,63.86,73.38,91.18,76.08,60.99,23.7,38.97,64.24,100,100,100,37.97,39.62,43.65,69.88,84.94,100,38.63,99.07
"Panama",129,63.76,74.92,88.06,79.82,71.58,65.88,42.92,59.15,100,100,100,54.24,51.03,3.9,70.19,59.32,48.45,14.48,90.09
"Israel",79,63.74,91.95,72.3,83.96,95.61,91.23,91.23,32.59,100,100,100,51.12,42.52,0.49,63.31,36.28,9.25,53.42,14.2
"Cameroon",197,63.62,44.91,80.72,83.1,85.47,92.33,92.06,34.4,98.43,75.59,52.75,60.81,60.81,0,68.61,71.73,74.84,,17.69
"Singapore",208,63.27,100,86.42,83.11,79.8,82.09,82.91,48.66,100,96.36,92.71,45.42,37.92,1.27,70.63,35.71,0.79,2.03,63.96
"Monaco",185,63.21,96.36,61.75,61.75,,,,25.72,98.62,85.07,71.53,52.31,52.31,0,36.19,47.75,59.3,,73.56
"Guatemala",136,63.01,57.96,81.63,90.07,98.52,96.1,95.77,33.65,100,100,100,38.93,31.6,22.64,73.66,82.15,90.64,21.03,21.72
"Guernsey",228,62.75,95.19,82.93,77.39,71.85,54.42,54.34,55.54,88.24,87,85.75,59.16,59.16,0,75.95,40.88,5.82,,40.83
"Philippines",15,62.22,63.13,86.79,84.88,82.98,92.15,68.49,51.14,46.66,45.1,43.55,66.05,57.75,10.6,63.46,49.57,35.68,64.43,45.51
"Samoa",152,62.1,73.44,83.94,90.16,96.38,95.46,90.47,89.91,81.77,42.64,3.5,13.49,13.49,0,70.22,35.66,1.09,11.49,78.25
"Guyana",167,61.96,57.67,85.37,91.17,96.98,89.11,89.04,76.16,98.17,69.01,39.85,14.64,14.63,0.27,70.94,47.27,23.61,,23.61
"Bangladesh",204,61.93,59.08,84.1,88.97,93.83,100,99.54,20.38,99.53,99.76,100,24.3,23.48,13.26,67.83,63.84,59.84,53.23,10.99
"Costa Rica",130,61.79,68.76,83.6,88.86,94.11,77.53,68.86,67.74,100,76.21,52.43,34.69,32.52,4.59,71.5,64.71,57.92,23.72,49
"Sri Lanka",40,61.59,56.62,85.93,91.22,96.51,93.67,88.08,52.81,88.4,68.86,49.33,32.49,32.06,0.18,62.01,38.44,14.87,60.74,33.41
"Brunei",247,61.44,100,86.41,90.26,94.1,97.36,86.72,55.75,76.41,78.57,80.73,32.15,31.94,2.64,66.53,46.3,26.08,0,27.52
"Solomon Islands",7,61.36,45.28,84.64,84.12,83.6,79.22,72.75,60.19,100,100,100,45.35,45.35,0,61.67,35.4,9.13,65.31,25.95
"China",209,61.34,79.67,88.77,82.44,76.12,73.73,52.61,30.09,99.63,96.52,93.42,33.43,74.12,100,61.86,36.08,10.3,41.84,46.25
"Gilbert Islands (Kiribati)",212,61.33,54.29,78.11,86.11,94.11,99.49,86.99,0,100,89.22,78.44,45.88,45.88,0.04,66.23,33.12,0,35.88,82.35
"Saint Helena",86,61.32,96.15,83.76,86.13,88.5,,,91.55,25.63,44.13,62.62,43.38,43.38,0,66.28,33.14,0,,34.8
"Turkey",76,61.11,83.7,79.08,88.64,98.2,,,48.59,100,100,100,53.84,48.59,7.33,60.28,33.46,6.64,67.15,18.78
"Oecussi Ambeno",237,61.07,66.79,84.07,78.67,73.26,77.4,41.69,54.16,89.31,75.58,61.86,55.34,55.34,0,66.37,50.35,34.32,,49.68
"Poland",178,61.03,87.75,83.07,79.4,75.74,60.43,61.27,41.06,100,82.48,64.97,60.14,60.14,0,95.45,97.73,100,21.17,18.83
"Uruguay",173,60.97,84.41,75.88,87.94,100,,,57.16,100,100,100,49.44,49.44,0,70.74,84.58,98.43,0.21,23.98
"Albania",82,60.89,74.19,74.16,87.08,100,,,53.64,100,100,100,43.3,36.59,3.35,61.21,65.88,70.56,17.07,52.7
"Cambodia",24,60.62,66.15,87.75,88.33,88.92,78.84,75.3,49.31,100,74.59,49.18,14,13.95,9.62,52.98,55.07,57.16,7.89,96.74
"Papua New Guinea",17,60.6,52.83,83.99,87.87,91.76,88.41,83.26,62.97,100,100,100,70.05,70.04,0.01,60.86,35.12,9.38,20.98,4.55
"Myanmar",205,60.6,47.12,84.2,87.93,91.66,91.22,87.48,49.17,92.74,96.37,100,11.22,11.13,6.89,58.91,46.55,34.18,67.03,22.06
"Tunisia",61,60.55,73.93,74.33,87.16,100,,,46.27,100,83.48,66.96,38.57,36.7,2.03,69.01,57.43,45.84,46.21,53.22
"Gabon",198,60.52,73.52,79.28,75.16,71.04,70.16,70.08,64.13,79.94,59.28,38.62,55.74,55.74,0,67.82,72.52,77.23,,4.04
"Venezuela",139,60.13,77.08,83.92,84.68,85.43,80.83,87.92,60.1,96.14,83.33,70.52,37.51,34.25,2.56,66.59,73.01,79.43,0.01,20.12
"Colombia",132,60.05,68.52,85.89,75.95,66.01,81.33,71.39,59.27,100,80.35,60.7,29.73,22.97,2.99,68.66,68.53,68.41,55.3,16.91
"East Timor",231,59.96,58.02,84.81,83.63,82.44,86.1,84.47,51.62,0.05,27.42,54.79,42.81,42.81,0.01,66.68,60.25,53.82,,45.3
"India",203,59.92,48.8,84.53,89.83,95.13,97.4,86.34,21.67,100,69.27,38.54,38.38,35.5,3.36,57.91,41.03,24.14,60.9,48.42
"Comoro Islands",28,59.5,43.4,82,82.19,82.37,82.71,85.95,37.82,92.21,91.8,91.39,55.89,55.89,0,61.02,30.67,0.33,,25.11
"Saint Lucia",122,59.48,77.51,91.28,83.74,76.2,74.21,56.53,57.1,73.08,60.57,48.06,30.29,30.29,0,80.11,50.2,20.29,4.63,100
"Eritrea",45,59.45,56.99,86.13,90.71,95.3,97.42,85.2,58.51,6.71,3.43,0.16,39.03,39.03,0,55.88,27.94,0,100,35.23
