"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Palmyra Atoll",150,-0.64,0.04,0.01,-0.02,-0.06,-0.24,,0.04,,,,-3.73,-3.73,,0.17,0.09,0,,
"Tunisia",61,-0.64,0.08,0,0,0,,,0.97,0,-0.02,-0.04,0.77,0.52,0.43,0.12,-0.66,-1.45,-1.34,-4.64
"El Salvador",134,-0.66,0.09,-0.04,-0.03,-0.03,-0.05,-0.03,-0.21,0,0.35,0.7,0.29,0.14,0.08,-0.48,-0.24,0,-5.18,-1.44
"Jarvis Island",149,-0.67,0.04,0.03,0.03,0.03,,,0,,,,-3.51,-3.51,,0.18,0.09,0,,
"Northern Mariana Islands and Guam",13,-0.67,0.17,0.02,0.01,0,-0.02,0,-0.04,2.61,1.02,-0.58,-1.23,-1.11,-0.03,0.26,-0.47,-1.19,,-5.6
"Cocos Islands",1,-0.68,0.15,0,0,-0.01,0,0,-0.01,0.03,0.22,0.4,-5.68,-5.68,0,-0.08,-0.04,0,,-0.78
"Japan",210,-0.68,0.4,0.08,0.07,0.06,0.42,0,-0.33,0,0.61,1.23,-0.13,-0.25,-0.86,-0.04,-0.02,0,-7.04,-0.61
"Bermuda",108,-0.7,-0.11,-0.06,-0.08,-0.11,-0.28,0,-0.02,-1.84,-2.84,-3.85,0.88,0.88,0,0.18,0.09,0,,-3.89
"Johnston Atoll",159,-0.7,0.04,0.03,0.41,0.79,-0.33,,0.03,,,,-4.42,-4.42,,0.17,0.08,0,,
"Bassas da India",34,-0.74,0.22,0.01,0,0,0,,0.02,,,,-4.71,-4.71,,0.09,0.04,0,,
"France",179,-0.76,0.07,0.06,0.35,0.65,2.73,-0.05,-0.45,0,-0.03,-0.06,-1.05,-1.15,-2.14,0.27,0.13,0,-5,-4.26
"Jan Mayen",144,-0.84,0.25,0,-2.17,-4.34,,,0,0.7,0.14,-0.41,-3.41,-3.41,,0.27,0.14,0,,
"Kenya",43,-0.88,0.09,0.03,0.03,0.03,-0.02,0.02,-0.4,0,-0.02,-0.04,-0.03,-0.03,0,-0.05,-0.02,0.01,-6.53,-1.97
"Nicaragua",131,-0.9,0.23,-0.01,-0.01,-0.01,-0.04,0,0.9,0,-0.32,-0.65,-0.51,0.52,2.66,-0.14,-0.07,0,-7.14,-3.09
"Slovenia",188,-0.9,0.81,0,-0.07,-0.15,,,0,0,0,0,-1.68,-2.36,1.08,0.71,0.35,0,-4.49,-1.43
"Lebanon",78,-1,-0.61,0,0.14,0.27,,,-0.11,0.01,-0.11,-0.22,-3.34,-3.3,0,0.72,0.36,0,-6.08,1.73
"Ile Europa",35,-1.01,0.23,0.01,0,0,0,,0,,,,-6.32,-6.32,,0.09,0.04,0,,
"Line Islands (Kiribati)",148,-1.01,0.34,0.03,0.02,0,0,,2.51,1.02,0.64,0.27,-6.22,-6.22,0,0.04,0.02,0,,-5.4
"Turkey",76,-1.03,0.66,-0.1,0.03,0.15,,,0.56,0,0,0,-1.75,-2.42,0.48,0.1,0.05,-0.01,-3.49,-3.6
"United States",163,-1.03,0.05,-0.05,-0.11,-0.17,-3.5,-0.07,-0.29,0.01,-0.16,-0.33,-1.02,-1.01,0.04,-0.22,-0.24,-0.27,-3.37,-1.61
"Palau",8,-1.04,0.39,0.27,0.33,0.39,0.05,0.03,-0.67,0.73,0.8,0.88,0.12,0.12,-0.21,0.34,0.17,0,-6.58,-5.02
"British Indian Ocean Territory",38,-1.06,0.38,-0.05,-0.03,0,0,,-0.02,0.24,0.45,0.65,-8.97,-8.97,0,0.1,0.05,0,,-0.32
"Iran",191,-1.06,0.34,0.07,0.06,0.05,0,0.04,-0.24,2.91,1.45,0,0.32,0.33,2.4,-0.19,-0.07,0.07,-10.99,-1.55
"Colombia",132,-1.1,0.32,0.01,0.12,0.23,-0.04,0.03,-0.07,0.16,0.09,0.03,-1.16,-0.71,-0.73,-0.15,-0.02,0.1,-10.23,-0.46
"Phoenix Islands (Kiribati)",157,-1.11,0.33,0.01,-0.05,-0.11,0,,0.03,1.02,0.64,0.27,-4.77,-4.77,0,0.04,0.02,0,,-5.09
"Madagascar",42,-1.12,0.06,0.02,0.15,0.28,-0.04,0.03,-0.84,0,-0.96,-1.92,-0.59,-0.56,-0.04,-0.04,1.76,3.56,-13.31,2.55
"Seychelles",31,-1.14,0.92,0.04,0.02,0,-0.09,0,2.65,0.7,0.35,0,-7.83,-7.83,-0.24,0.22,0.12,0.02,-7.54,0
"Mexico",135,-1.15,0.3,0.16,0.25,0.35,-0.28,-0.1,-0.08,0,0.23,0.46,-2.68,-2.65,-0.48,-0.18,0,0.17,-5.92,-3.25
"Monaco",185,-1.19,0.13,-0.03,-0.03,,,,-0.31,0.02,0.22,0.42,-2.24,-2.24,0,-0.01,-1.57,-3.14,,-4.53
"Guatemala",136,-1.22,0.15,0.04,0.02,0,0.06,0.09,-0.66,0,0,0,-2.12,-2.58,-3.36,-0.21,0.08,0.37,-7.11,-2.21
"Greece",80,-1.23,0.34,-0.06,-0.03,0,,,-0.23,-0.58,-0.44,-0.3,-1.03,-0.98,-0.23,0.23,0.38,0.52,-8.87,0
"Finland",174,-1.25,-0.02,-0.05,-1.19,-2.34,-11.87,,-0.71,0,0.74,1.47,0.66,0.64,0.31,0,-0.15,-0.3,1.67,-0.33
"Sweden",222,-1.33,0.33,0.03,-0.46,-0.95,-13.88,-0.02,-0.48,0,0,0,0.2,0.15,-0.03,0,0.49,0.97,0.05,0.49
"Somalia",44,-1.35,0.24,0.07,0.05,0.03,-0.1,0.05,0.05,0.78,0.28,-0.22,0.11,0.11,0,-0.17,-0.08,0,-14.13,0
"Maldives",39,-1.37,0.65,0.05,0.05,0.06,0,-0.04,0.68,0.55,0.28,0,-7.6,-7.6,0,-0.42,-0.3,-0.18,-6.35,-1.05
"Cayman Islands",113,-1.39,0,-0.09,0.08,0.26,-0.29,-0.14,-0.09,0,0,0,0.12,0.12,0,-0.48,-0.23,0.01,-20.51,0.07
"Gilbert Islands (Kiribati)",212,-1.4,0.12,0.04,-0.42,-0.88,0,-0.04,0,0,0.6,1.21,0.52,0.53,0,-0.18,-0.09,0,-9.18,-5.53
"Saudi Arabia",50,-1.4,0.09,0.01,-0.04,-0.1,-0.16,-0.09,-3.87,0,0,0,0.93,0.8,-1.22,-0.46,-0.23,0,-8.44,-2.01
"Dominican Republic",115,-1.42,0.71,0.05,0.02,-0.01,0,0.04,0.37,0.75,0.42,0.09,-1.05,-1.06,-0.04,0.27,0.13,0,-14.08,-0.79
"Jordan",215,-1.49,-0.15,-0.1,-0.13,-0.16,-0.22,-0.16,-2.88,0,-0.06,-0.12,0.96,0.96,0,-2.43,-1.21,0,,-9.58
"Ukraine",75,-1.56,-0.2,-0.05,-0.07,-0.08,-0.1,-0.1,-0.59,0,-0.03,-0.05,-0.89,-0.84,0.08,-0.05,-0.05,-0.04,-12.62,-0.97
"Bonaire",245,-1.6,0.2,0,0,0,0,0,0.02,0.33,0.16,0,0.25,0.25,0,0.41,0.2,0,-16.8,0
"Saba",248,-1.63,0.23,0,0,0,0,0,0.02,0.34,0.18,0.03,-0.09,-0.09,0,0.42,0.21,0.01,-16.82,0
"Ile Tromelin",36,-1.66,0.22,0,0,0,0,,0.02,,,,-10.25,-10.25,,0.08,0.04,0,,
"Sint Eustatius",249,-1.66,0.21,0.05,0.2,0.35,0,0,-0.32,0.34,0.18,0.02,-0.3,-0.3,0,0.4,0.2,0,-16.75,0
"Lithuania",189,-1.68,0.92,0.15,-2.83,-5.81,-13.56,,0.1,0,0.69,1.38,-2.55,-2.55,0,0,0,0,1.34,0.73
"Sint Maarten",220,-1.74,0.06,0.09,0.22,0.35,0,0,-0.12,0.5,0.22,-0.05,0.26,0.26,0,-0.47,-1.27,-2.06,-16.78,0
"Amsterdam Island and Saint Paul Island",92,-1.81,0.17,0,0,0,,,0.02,,,,-9.42,-9.42,,0.38,0.19,0,,
"Trinidad and Tobago",126,-2.1,-0.45,0,0,-0.01,-0.04,-0.03,1.07,1.51,0.12,-1.27,0.28,0.28,0,0.34,0.17,0,-17.8,-4.34
"Syria",77,-2.12,-0.13,-0.2,0.55,1.3,,,1.26,0,0,0,-3.11,-3.11,0,0.44,0.22,0,-15.74,0
"Marshall Islands",11,-2.16,0.02,-0.03,-0.01,0.01,-0.1,-0.07,0.07,0.22,0.23,0.24,-0.45,-0.45,0,-0.2,-0.25,-0.29,-15.48,-5.58
"Mayotte",29,-2.19,0.21,-0.01,0,0.01,0,-0.03,-0.29,0,0,0,-5.67,-5.47,0.02,0.51,0.25,0,-15.56,-1.04
"Equatorial Guinea",104,-2.24,-3.2,-0.06,-0.48,-0.9,0.07,0.08,-1.57,-0.03,-0.02,0,0.7,0.7,0,-0.4,0.86,2.13,-20.19,1.37
"Estonia",70,-2.76,0.59,0.04,-0.48,-1.01,-11.85,0,0.84,2.35,1.28,0.21,-0.51,-0.51,0,0,0,0,-17.22,-0.22
"Eritrea",45,-3.05,-0.06,-0.04,-0.09,-0.14,-0.43,-0.17,-0.13,-8.58,-9.39,-10.21,1.44,1.44,0,0.2,0.1,0,-21.08,-0.7
