"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Prince Edward Islands",90,74.21,82.55,82.65,91.32,100,,,84.7,,,,37.2,37.2,,50.57,75.29,100,,
"Greenland",145,74.21,96.81,85.55,89.9,94.25,94.42,,94.44,100,100,100,61.98,61.98,0,64.22,81.78,99.34,0.01,48.58
"British Indian Ocean Territory",38,74.17,59.02,89.09,94.55,100,100,,93.43,96.98,77.09,57.19,41.01,41.01,0,62.83,81.42,100,,46.84
"Chile",224,73.39,87.81,79.9,89.95,100,,,93.97,100,100,100,64.28,73.81,100,68.71,80.62,92.53,23.48,37.5
"Latvia",69,73.33,84.14,81.87,79.17,76.47,52.67,54.59,53.34,100,90.89,81.79,83.2,83.2,0,95.45,97.73,100,89.85,47.74
"United Kingdom",180,73.17,95.83,83.19,87.43,91.67,54.21,55.51,63.08,96.43,90.22,84,55.47,52.53,14.55,68.84,84.42,100,79.55,68.94
"Montserrat",121,72.86,84.76,92.07,89.64,87.22,73.28,73.52,69.73,85.7,91.03,96.36,36.04,36.04,0,75.45,37.73,0,,100
"Tuvalu",19,72.79,47.69,76.96,88.48,100,100,,63.09,100,100,100,66.68,66.67,0.21,60.77,33.94,7.11,,82.5
"Canada",218,72.74,97.25,87.42,90.59,93.75,97.74,54.73,93.77,100,90.57,81.14,47.59,51,76.63,69.47,48.85,28.23,47.03,55.92
"Morocco",62,72.7,65.17,78.09,88.2,98.32,,100,52.96,100,100,100,62.61,62.59,0.17,69.21,64.68,60.16,53.39,67.31
"Guadeloupe and Martinique",140,72.58,87.81,89.16,91.97,94.78,96.41,99.94,70.97,32.66,65.45,98.24,17.87,17.78,0.16,75.11,87.56,100,,35.3
"Falkland Islands",95,72.05,96.83,86.84,93.42,100,,,98.96,17.87,40.68,63.49,77.5,77.5,0,71.93,37.36,2.78,,59.61
"Bermuda",108,72.05,99.59,75.22,81.96,88.69,53.96,98.49,59.85,54.51,59.42,64.33,71.29,71.29,0,70.18,36.4,2.62,,87.49
"Ecuador",137,71.84,68.86,78.6,86.89,95.19,81.7,78.2,66.45,100,100,100,53.53,74.21,100,65.56,82.78,100,57.95,21.36
"French Guiana",169,71.77,70.34,87.6,93.8,100,100,100,83.75,32.26,47.41,62.56,34.53,34.53,0,77.75,88.87,100,,27.25
"Belgium",59,71.71,96.19,85.77,92.88,100,100,100,31.21,100,81.68,63.37,60.82,60.82,0,67.93,83.96,100,40.52,29.83
"Suriname",168,71.7,71.44,84.02,91.95,99.87,99.74,99.74,76.79,75.3,85.75,96.2,17.95,17.93,0.51,72.01,86,100,71.81,15.87
"Line Islands (Kiribati)",148,71.65,60.94,76.31,88.16,100,100,,87.43,68.24,73.9,79.56,55.12,55.12,0,59.76,29.88,0,,77.75
"Bonaire",245,71.64,79.03,88.89,93.42,97.95,99.59,97.16,68.32,80.23,72.95,65.68,36.73,36.73,0,78.48,69.2,59.92,0,100
"Saba",248,71.6,79.24,94.02,97.01,100,100,100,62.95,79.97,72.63,65.28,19.71,19.71,0,78.92,84.46,90,0,100
"Kuwait",51,71.55,100,85.24,90.63,96.03,88.37,86.91,63.15,100,100,100,32.11,32.11,0,54.77,58.38,61.98,,24.38
"Saint Pierre and Miquelon",219,71.39,98.35,81.75,90.87,100,,,83.67,64.27,82.11,99.95,56.2,56.18,2.72,67.63,39.81,11.99,,48.74
"Cook Islands",153,71.38,79.78,80.05,83,85.96,92.64,53.97,92.79,58.45,47.14,35.84,42.4,42.36,1.16,66.57,83.28,100,50.38,88.46
"Croatia",187,71.13,71.6,76.88,88.44,100,,,63.65,100,80.1,60.19,50.44,48.02,18.74,61.5,80.18,98.85,37.07,100
"Cayman Islands",113,71,99.62,87.26,86.57,85.89,62.59,91.21,61.82,100,100,100,26.37,26.37,0,71.84,51.51,31.19,32.55,97.75
"Cuba",112,70.99,89.92,89.36,84.59,79.82,67.19,100,57.01,89.32,92.96,96.59,29.77,26.69,2.15,71.64,85.82,100,85.84,19.87
"Ascension",85,70.94,96.83,81.17,83.04,84.91,,,87.83,89.75,87.75,85.75,49.74,49.74,0,62.01,49.24,36.48,,42.13
"Georgia",74,70.82,74.4,79.56,89.78,100,,,53.61,100,99.53,99.06,56.99,56.99,0,62.44,42.35,22.26,78.15,71.75
"Malta",68,70.64,93.14,68.29,81.95,95.61,88.33,88.33,46,100,88.64,77.29,38.17,37.23,34.96,53.49,76.74,100,6.05,100
"Juan de Nova Island",33,70.57,52.91,87.27,91.71,96.15,92.79,,91.86,96.7,95.05,93.4,36.75,36.75,,65.9,32.95,0,,
"Gibraltar",60,70.57,83.75,73.91,81.72,89.53,,,16.17,51.37,75.68,100,59.26,59.26,0,60.08,80.04,100,,97.37
"France",179,70.53,95.37,79.7,84.86,90.01,75.18,67.39,49.15,100,82.01,64.01,55.52,54.65,49.7,70.81,85.41,100,49.17,62.1
"Russia",73,70.45,84.86,83.43,91.71,100,87.57,100,80.28,100,93.11,86.22,40.22,40.25,61.81,75.99,84.01,92.04,29.97,12.7
"Sint Maarten",220,70.42,92.33,92.25,94.58,96.9,100,100,49.58,84.68,90.52,96.36,17.86,17.86,0,72.19,59.36,46.53,0,100
"Argentina",172,70.34,81.22,78.75,89.38,100,,,79.75,100,91.42,82.83,54.94,54.94,0.01,65.44,82.72,100,50.28,33.06
"Tonga",155,70.26,70.96,79.7,88.3,96.91,94.83,87.4,69.5,99.63,99.81,100,19.25,19.24,0.42,63.2,33.48,3.76,56.37,82.69
"Sweden",222,70.05,97.83,83.3,86.33,89.37,58.78,61.5,62.83,100,100,100,77.11,76.38,3.12,89.25,86.22,83.19,24.35,46.27
"Honduras",133,69.74,55.99,89.37,89.47,89.57,95.48,88.35,58.36,100,94,88.01,41.32,37.84,34.85,71.86,85.93,100,53.1,38.89
"South Africa",102,69.58,77.57,80.93,88.04,95.16,99.63,99.82,54.17,100,100,100,35.25,33.29,1.83,71.19,82.3,93.4,14.13,46.85
"Fiji",18,69.56,54.4,81.67,84.83,87.99,98.57,68.79,74.02,81.94,68.25,54.56,39.62,39.62,0.01,58.46,62.42,66.37,44.67,100
"United States",163,69.52,100,83.26,79.53,75.8,76.46,61.57,74.64,99.91,77.76,55.62,65.27,63.73,13.22,69.93,72.35,74.76,43.39,45.77
"Mexico",135,69.34,70.61,83.51,87.14,90.78,81.17,75.69,63.28,100,72.88,45.76,34.62,33.24,15.62,65.78,82.89,100,36.3,90.21
"Iceland",143,69.31,97.73,80.63,69.29,57.94,,,79.33,43.8,64.42,85.03,64.17,64.45,96.56,57.05,48.28,39.51,44.51,86.49
"Vanuatu",6,69.19,46.47,84.09,88.88,93.67,94.09,87.49,64.74,100,100,100,33.15,33.13,0.08,58.94,30,1.07,47.25,99.87
"Cape Verde",56,68.94,51.3,79.82,89.91,100,,,60.03,100,100,100,45.96,45.96,0,69.17,35.41,1.64,,100
"Japan",210,68.75,92.71,84.86,90.34,95.81,99.95,95.32,62.27,100,78.22,56.44,44.05,41.41,32.79,64.88,82.44,100,20.73,24.13
"British Virgin Islands",117,68.65,84.76,86.91,86.74,86.57,56.49,72.85,58.67,81.92,75.06,68.2,38.91,38.91,0,74.63,44.38,14.12,,100
"Jersey",227,68.49,96.03,83.41,82.98,82.55,54.75,54.76,52.54,88.13,86.94,85.75,60.05,60.05,0,74.97,79.14,83.32,,49.24
"Gambia",65,68.35,57.86,79.49,81.26,83.04,82,81.73,48.13,100,100,100,62.95,62.94,0.07,76.25,56.53,36.81,,44.72
"Mauritius",37,68.26,69.89,83.44,89.31,95.18,90.76,90.56,61.31,71.28,72.27,73.27,40.84,39.94,1.61,59.28,35.2,11.11,60.81,72.55
"Thailand",25,68.14,77.58,88.69,88.98,89.27,82.06,78.62,53.47,100,85.69,71.38,27.17,38.9,59.61,57.45,53.63,49.81,51.42,71.03
"Egypt",214,68.02,73.84,78.75,88.18,97.61,97.14,85.05,49.44,100,97.83,95.67,33.68,28.3,22.83,57.33,64.15,70.97,73.29,23.01
"Dominican Republic",115,67.92,73.29,86.97,89.32,91.66,96.05,86.18,49.09,98.77,83.13,67.49,43.13,42.12,0.2,74.9,87.45,100,28.92,43.62
"Oman",48,67.88,89.97,84.54,91.1,97.67,99.23,90.83,71.62,100,100,100,54.51,54.48,0.29,55.79,36.1,16.41,8.11,37.4
"Niue",154,67.88,77.88,77.95,81,84.05,85.93,52.76,83.67,33.29,57.62,81.96,32.92,32.92,0,66.46,52.53,38.61,,86.63
"Canary Islands",58,67.81,84.37,80.13,73.31,66.49,53.93,54,61.99,49.38,60.5,71.63,48.45,48.45,0,63.72,81.86,100,,91.85
"Andaman and Nicobar",26,67.8,65.21,84.93,87.36,89.79,96.73,89.56,61.85,92.22,78.01,63.81,35.48,35.48,0,62,39.42,16.85,,56.6
"Sint Eustatius",249,67.75,78.34,93.15,94.25,95.35,100,100,49.57,79.75,72.39,65.04,15.56,15.56,0,77.67,67.4,57.13,0,100
"Spain",182,67.72,92.36,73.68,76.32,78.95,53.61,53.64,50.42,100,78.98,57.95,56,57.74,61.09,69.75,84.87,100,52.1,77.15
"Nauru",10,67.6,60.57,74.92,84.32,93.73,97.26,,44.47,72.3,74.13,75.95,69.55,69.55,0.1,68.09,34.04,0,,76.47
"Ireland",181,67.54,100,81.23,81.8,82.36,55.58,55.6,61.99,100,79.68,59.35,56.17,55.69,50.39,64.43,82.19,99.95,80.46,22.41
"Tristan da Cunha",88,67.36,96.83,76.7,86.44,96.17,,,89.17,90.08,87.91,85.75,37.81,37.81,0,62.35,31.17,0,,42.19
"Tanzania",202,67.22,66.44,85.22,80.87,76.52,68.3,83.99,48.02,100,100,100,42.64,42.54,0.22,62.51,81.25,100,69.18,31.58
"Saudi Arabia",50,67.21,99.76,87.19,91.31,95.44,93.7,89.36,64.33,100,100,100,35.27,35.13,0.93,54.79,48.73,42.67,0,49.8
"Djibouti",46,67.2,52.79,86.93,91.89,96.86,97.84,90.71,49.92,99.67,96.53,93.4,41.15,41.15,0,67.85,33.92,0,,50.01
"Faeroe Islands",141,66.9,96.81,79.93,89.97,100,,,74.12,90.64,88.19,85.75,57.39,67.74,100,76.08,42.5,8.92,27.97,47.86
"Indonesia",216,66.79,56.55,86.41,84.11,81.8,87.14,66.55,55.37,99.4,71.36,43.33,50.49,47.78,23.85,64.18,62.47,60.76,92.57,43.96
"Bassas da India",34,66.72,52.8,84.97,90.68,96.39,92.79,,92.14,,,,38.95,38.95,,65.88,32.94,0,,
"Maldives",39,66.72,60.68,83.37,90.06,96.75,98.66,85.6,45.77,41.09,70.54,100,23.63,23.63,0,62.98,33.51,4.04,59.52,99.17
"Anguilla",118,66.68,84.51,86.5,86.39,86.28,60.28,72.35,64.58,85.72,61.75,37.79,19.16,19.16,0,80.87,51.12,21.36,,100
"Tokelau",156,66.57,79.3,78.87,77.15,75.42,92.13,53.35,73.55,71.52,80.4,89.28,30.23,30.23,0,54.74,27.37,0,,85.68
"Panama",129,66.52,76.67,88.07,79.27,70.47,65.85,42.98,63.26,100,100,100,69.7,65.03,8.4,69.03,58.79,48.56,46.91,66.47
"Bangladesh",204,66.42,59.65,83.42,88.86,94.29,100,99.74,23.26,99.85,99.92,100,23.53,23.28,20.52,65.32,62.55,59.79,95.16,11.82
"Greece",80,66.39,82.84,73.45,86.72,100,,,60.4,66.22,64.33,62.43,52.01,41.53,26.68,67.78,83.1,98.41,12.24,100
"Philippines",15,66.35,64.2,86.38,85.14,83.9,92.89,69,52.49,46.9,45.36,43.82,66.86,58.78,14.29,62.03,49.46,36.9,92.29,53.9
"Samoa",152,66.16,74.09,83.55,89.97,96.38,95.46,90.77,89.23,82.17,42.84,3.52,12.08,12.08,0,67.93,35.38,2.83,44.65,87.14
"Brazil",171,66.13,70.11,82.23,88.67,95.11,97.48,97.69,58.74,100,80.09,60.18,48.77,45.24,4.66,68.1,83.55,99,6.13,33.6
"Marshall Islands",11,66.08,54.87,78.53,87.76,96.99,97.49,86.71,54.41,41.59,59.38,77.18,70.36,70.36,0,63.76,50.78,37.81,25.28,73.78
"Poland",178,66.08,89.81,81.99,70.83,59.67,60.19,61.13,42,100,82.47,64.94,57.21,57.21,0,95.45,97.73,100,77.55,21.93
"Solomon Islands",7,66.07,45.28,84.32,84.14,83.96,79.87,73.14,72.54,100,100,100,42.65,42.65,0,61.16,35.16,9.16,86.23,41.68
"Taiwan",14,65.97,87.35,91.28,93.35,95.43,97.89,95.63,41.65,96.85,92.06,87.26,42.16,41.47,38.84,65.53,44.58,23.64,35.06,30.62
"Ile Tromelin",36,65.48,52.94,81.9,87.34,92.79,92.79,,91.62,,,,35.26,35.26,,65.82,32.91,0,,
"Saint Kitts and Nevis",119,65.25,86.83,90.35,91.98,93.61,78.58,97.37,55.87,81.59,58.24,34.89,25.7,25.7,0,72.09,36.05,0,,56.62
"Palau",8,65.15,60.84,81.89,85.47,89.04,91.88,64.53,74.8,100,83.13,66.26,59.86,59.72,1.66,61.96,45.05,28.14,5.24,80.86
"Guernsey",228,65.1,96.03,82.86,78.87,74.87,54.27,54.29,56.1,88.11,86.93,85.75,60.53,60.53,0,74.96,49.15,23.34,,49.77
"Belize",164,64.87,72.85,90.56,76.21,61.85,23.58,38.88,66.29,100,100,100,39.14,44.89,70.18,68.78,84.39,100,42.82,98.77
"Mayotte",29,64.42,53.44,88.59,92.49,96.39,92.81,92.7,53.17,100,100,100,27.25,26.72,0.98,53.92,76.96,100,0,55.91
"Western Sahara",63,64.39,53.9,77.86,88.93,100,,,72.63,100,97.21,94.42,49.16,49.16,0,70.64,62.46,54.29,,26.45
"Slovenia",188,64.29,88.95,81.82,89.26,96.7,,,28.14,100,100,100,42.01,34.2,12.83,62.57,81.28,100,51.4,41.07
"Malaysia",206,64.27,81.85,86.73,87.1,87.47,93.93,84.56,64.15,71.65,79.45,87.24,31.84,31.28,16.7,57.57,36.96,16.35,25.09,58.36
"Mauritania",64,64.16,53.34,78.79,81.96,85.13,,,59.62,90.72,93.57,96.41,50.73,50.73,0,66.94,83.47,100,69.1,21.5
"Lithuania",189,64.01,91.75,83.41,74.23,65.05,,,45.04,100,77.75,55.49,49.05,49.05,0,95.45,97.73,100,56.18,20.34
"Jordan",215,63.8,58.95,88.51,88.18,87.85,91.08,87.58,48.52,100,87.65,75.3,28.32,28.32,0,50.65,25.33,0,,58.58
"Micronesia",9,63.78,47.2,78.24,87.98,97.72,97.61,92.81,57.59,48.85,62.85,76.86,54.1,54.1,0,56.58,29.95,3.31,33.28,74.39
"Namibia",101,63.76,88.54,80.55,90.27,100,,,83.18,52.26,76.13,100,40.81,40.72,14.04,64.56,82.28,100,18.41,30.53
"Cameroon",197,63.67,45.13,79.09,80.39,81.69,92.36,92.1,34.66,98.36,75.55,52.75,67.22,67.22,0,65.44,70.16,74.88,,15.42
"Trinidad and Tobago",126,63.49,85.81,89.52,91.66,93.8,87.78,94.69,61.33,81.98,85.07,88.17,37.32,37.32,0,73.29,48.23,23.18,11.94,31.02
"Myanmar",205,63.34,48.52,84.2,88.55,92.9,92.1,88.49,46.68,93.47,96.74,100,10.96,10.82,4.46,58.15,48.09,38.03,86.05,27.41
"Bulgaria",71,63.12,77.36,84.48,92.24,100,,,41.86,100,71.59,43.19,56.09,50.11,19.24,62.31,81.15,100,61.9,28.78
"Ghana",106,63.04,47.33,78.69,85.15,91.6,99.86,99.77,31.68,100,94.68,89.35,52.66,52.66,0,70.67,36.68,2.69,67.58,14.97
"Singapore",208,62.94,100,85.83,82.11,78.38,82.56,83.25,47.94,100,96.36,92.71,45.99,36.04,2.89,66.74,33.76,0.79,5.39,61.97
"Uruguay",173,62.84,84.58,76.24,88.12,100,,,57.74,100,100,100,54.84,54.84,0,68.7,83.56,98.43,4.98,28.94
"Romania",72,62.73,82.08,82.8,91.4,100,,,55.95,100,90.06,80.13,53.26,52.79,0.23,63.32,81.66,100,24.46,23.48
"Peru",138,62.7,76.06,74.82,74.98,75.14,56.1,55.98,56.9,45.31,63.07,80.82,80.61,79.99,24.3,67.77,57.51,47.26,80.45,25.96
"Gabon",198,62.64,73.85,78.85,75.36,71.88,71.37,71.35,63.07,79.93,59.27,38.61,60.38,60.38,0,65.4,82.7,100,,6.43
"Oecussi Ambeno",237,62.48,67.36,83.46,78.22,72.99,77.87,41.82,62.4,89.47,75.71,61.95,54.9,54.9,0,65.86,50.15,34.43,,53.87
"Albania",82,62.46,75.16,73.74,86.87,100,,,57.2,100,100,100,45.19,40.5,3.1,62.63,66.63,70.64,9.02,64.3
"Guatemala",136,62.4,58.46,81.62,90.07,98.52,96.37,96.14,32.14,100,100,100,38.53,31.07,14.88,71.98,82.21,92.44,15.67,21.85
"Monaco",185,62.21,96.9,60.57,60.57,,,,24.47,98.62,85.06,71.51,50.01,50.01,0,36.18,40.44,44.69,,78.04
"Costa Rica",130,62.11,69.94,83.34,88.73,94.11,77.29,68.87,71.34,100,76.21,52.42,32.12,28.82,6.66,70.21,64.1,57.99,17.88,57.93
"R_union",32,62.08,52.98,82.79,89.59,96.39,92.79,,68.2,84.72,72.16,59.6,33.22,33.18,0.03,74.48,46.7,18.91,,41.06
"Israel",79,62.04,93.06,71.4,83.51,95.61,91.23,91.23,32.87,100,100,100,49.04,41.68,0.93,62.17,35.72,9.26,33.24,17.88
"Saint Helena",86,62.04,96.83,83.73,84.07,84.41,,,93.56,25.58,44.03,62.49,42.25,42.25,0,62.14,31.07,0,,42.44
"Mozambique",41,61.9,43.68,86.53,88.89,91.26,81.67,98.85,52.92,100,100,100,16.5,16.5,0.02,63.83,74.85,85.87,40.9,20.71
"Guyana",167,61.89,58.28,85.45,91.22,96.98,89.21,89.21,74.29,98.3,69.1,39.91,15.69,15.66,0.34,69.08,43.49,17.91,,26.57
"Brunei",247,61.75,100,85.76,89.69,93.61,97.36,86.72,56.97,76.1,78.28,80.47,32.01,31.68,5.27,58.72,42.4,26.07,0,34.45
"Iran",191,61.69,79.13,84.95,87.99,91.04,88.9,87.19,66.19,60.17,80.09,100,24.24,24.1,20.65,54.7,59.21,63.71,28.03,16.06
"Sri Lanka",40,61.47,57.8,85.74,91,96.26,93.67,88.41,56.32,88.82,69.2,49.58,27.72,26.99,0.34,63,38.65,14.29,32.28,60.34
"Kenya",43,61.31,61.13,87.98,87.43,86.88,72.35,92.87,45.99,100,98.96,97.92,35.73,35.73,0,63.42,53.23,43.03,39.12,26.24
"Yemen",47,60.92,56.11,82.36,88.78,95.19,94.68,82.57,54.21,95.65,97.83,100,51.91,51.91,0.01,56.86,28.45,0.04,54.69,0
"China",209,60.76,81.28,88.3,81.49,74.69,69.7,52.59,29.53,99.63,96.52,93.42,33.25,75.09,100,61.26,35.79,10.32,38.9,46.66
"Cambodia",24,60.73,66.49,87.09,89.72,92.34,79.07,75.47,52.01,100,74.6,49.2,14.39,14.58,24.29,48.84,53,57.17,3.8,98.5
"Jamaica",166,60.5,60.32,85.67,82.25,78.84,51.49,99.07,43.14,88.33,79.51,70.69,24.82,24.82,0.02,68.75,76.27,83.8,0.57,87.51
"Tunisia",61,60.47,74.06,73.52,86.76,100,,,50.19,100,83.47,66.94,42.31,39.33,4.47,68.57,53.03,37.49,52.29,44.59
"East Timor",231,60.13,55.54,84.14,82.95,81.77,86.49,84.72,51.43,0.05,27.51,54.96,43.2,43.2,0.02,66.16,60.06,53.95,,49.26
"India",203,60.09,50.32,84.07,89.62,95.17,97.4,86.79,22.54,100,69.38,38.76,36.73,33.67,10.48,55.75,39.99,24.23,57.48,53.73
"Togo",98,59.94,42.95,75.48,79.49,83.5,99.31,99.07,15.05,99.85,99.92,100,47.66,47.66,0,69.44,34.72,0,,21.32
"Ukraine",75,59.71,64.76,78.37,86.16,93.96,84.12,84.35,58.73,100,80.64,61.28,52.68,50.8,0.93,61.48,56.34,51.21,23.29,7.89
"Venezuela",139,59.68,77.01,83.72,84.54,85.36,80.68,87.64,62.05,95.85,83.1,70.35,39.9,37.34,4.7,65.15,72.16,79.17,12.27,0
"Gilbert Islands (Kiribati)",212,59.56,54.55,77.43,81.8,86.16,99.49,86.82,27.91,100,89.29,78.59,45.83,45.83,0.03,64.44,32.22,0,3.77,73.97
