"region_id","region_name","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
158,"Howland Island and Baker Island",90.2457142857143,86.4542857142857,78.85,88.5985714285714,98.3485714285714,100,NA,97.8571428571429,NA,NA,NA,90.13,90.13,NA,56.8742857142857,78.4342857142857,100,NA,NA
94,"Heard and McDonald Islands",89.2057142857143,90.5471428571429,90.3542857142857,95.1771428571429,100,NA,NA,99.71,NA,NA,NA,88.3528571428571,88.3528571428571,NA,44.48,72.2414285714286,100,NA,NA
93,"Kerguelen Islands",87.61,89.3557142857143,86.3971428571429,93.1971428571429,100,NA,NA,98.78,NA,NA,NA,81.3585714285714,81.3585714285714,NA,50.7257142857143,75.3614285714286,100,NA,NA
176,"Germany",85.1628571428571,96.8742857142857,85.3171428571429,88.6985714285714,92.0828571428572,100,100,50.2714285714286,100,91.4257142857143,82.8514285714286,58.3728571428571,56.71,8.77857142857143,89.7757142857143,94.8871428571429,100,73.1,99.6642857142857
3,"Norfolk Island",84.6742857142857,96.5728571428571,84.4185714285714,92.2085714285714,100,NA,NA,77.9885714285714,99.96,96.06,92.1614285714286,45.4528571428571,45.4528571428571,0,88.3685714285714,94.1842857142857,100,NA,90.2428571428571
2,"Christmas Island",84.4157142857143,96.5728571428571,83.6228571428571,89.6714285714286,95.7214285714286,93.12,92.76,81.5628571428571,99.96,96.06,92.1614285714286,62.9857142857143,62.9857142857143,0,58.2342857142857,56.87,55.5028571428571,NA,90.15
89,"South Georgia and the South Sandwich Islands",84.0771428571429,90.0871428571429,88.9014285714286,91.9528571428571,95.0028571428571,NA,NA,98.89,NA,NA,NA,53.2842857142857,53.2842857142857,NA,72.3542857142857,86.1771428571429,100,NA,NA
157,"Phoenix Islands (Kiribati)",83.4785714285714,61.3071428571429,78.5957142857143,87.7157142857143,96.8357142857143,100,NA,97.9,67.3485714285714,73.6471428571429,79.9428571428572,78.2957142857143,78.2957142857143,0,60.9828571428571,80.4914285714286,100,NA,88.4814285714286
250,"Aruba",83.0871428571429,92.4985714285714,89.39,93.6714285714286,97.95,99.99,99.95,59.9214285714286,100,100,100,54.0028571428571,54.0028571428571,0,83.6842857142857,47.7542857142857,11.8228571428571,NA,100
4,"Macquarie Island",82.7971428571429,96.5728571428571,89.46,94.7328571428571,100,NA,NA,98.5314285714286,NA,NA,NA,36.8357142857143,36.8357142857143,NA,74.6257142857143,87.3128571428571,100,NA,NA
5,"New Caledonia",82.6757142857143,65.6185714285714,88.56,88.1985714285714,87.8385714285714,76.8414285714286,78.56,85.3685714285714,92.3228571428571,96.1571428571429,100,76.5528571428571,65.1857142857143,12.1342857142857,67.3214285714286,73.8271428571429,80.3271428571429,98.5285714285714,98.4842857142857
144,"Jan Mayen",82.5742857142857,95.3814285714286,77.1114285714286,64.5071428571429,51.9028571428571,NA,NA,92.58,89.7128571428571,87.9985714285714,86.2928571428571,68.68,68.68,NA,72.59,86.2957142857143,100,NA,NA
1,"Cocos Islands",81.9071428571429,96.5728571428571,83.12,90.3357142857143,97.5571428571429,97.62,92.76,88.83,99.96,96.06,92.1614285714286,47.5085714285714,47.5085714285714,0,73.4185714285714,36.7085714285714,0,NA,90.7814285714286
146,"Pitcairn",81.5228571428571,72.7857142857143,81.0728571428571,90.5371428571429,100,100,NA,85.5657142857143,70.2228571428571,79.73,89.2371428571429,88.0142857142857,88.0142857142857,0,76.6914285714286,53.6257142857143,30.56,NA,81.91
31,"Seychelles",81.44,75.4628571428571,86.2028571428571,91.9,97.6,86.5628571428571,100,85,68.86,84.43,100,60.9857142857143,60.9857142857143,0.49,63.3914285714286,61.6257142857143,59.86,68.4414285714286,100
149,"Jarvis Island",81.2671428571429,93.6428571428571,77.5742857142857,79.6257142857143,81.6757142857143,NA,NA,98.38,NA,NA,NA,56.1642857142857,56.1642857142857,NA,57.0514285714286,78.5242857142857,100,NA,NA
92,"Amsterdam Island and Saint Paul Island",81.2214285714286,89.1914285714286,77.5157142857143,88.7571428571429,100,NA,NA,90.7371428571429,NA,NA,NA,62.2128571428571,62.2128571428571,NA,50.4171428571429,75.21,100,NA,NA
150,"Palmyra Atoll",80.3814285714286,93.6428571428571,77.3371428571429,85.1842857142857,93.0328571428571,77.3385714285714,NA,92.8585714285714,NA,NA,NA,54.8985714285714,54.8985714285714,NA,56.7485714285714,78.3728571428571,100,NA,NA
16,"Australia",80.3257142857143,97.8714285714286,92.44,93.4628571428571,94.48,89.4,92.92,82.6057142857143,100,95.2957142857143,90.5842857142857,50.0514285714286,42.7271428571429,13.1842857142857,85.4071428571429,92.7042857142857,100,50.2585714285714,66.0228571428571
162,"New Zealand",80.1085714285714,95.2742857142857,85.4171428571428,87.7557142857143,90.0942857142857,68.6314285714286,64.6128571428571,80.98,99.6071428571429,99.8028571428571,100,72.8071428571429,76.3871428571429,100,62.0414285714286,63.6157142857143,65.1885714285714,64.15,99.8671428571429
221,"Northern Saint-Martin",80.0628571428571,86.8228571428571,94.7542857142857,95.7028571428571,96.65,95.26,100,45.5214285714286,84.5457142857143,90.4857142857143,96.4257142857143,19.41,19.41,0,74.6828571428571,87.3428571428571,100,NA,100
12,"Wake Island",79.4985714285714,93.6428571428571,77.53,78.0457142857143,78.5614285714286,76.6314285714286,NA,71.0957142857143,67.7914285714286,72.3357142857143,76.8785714285714,86.5214285714286,86.5214285714286,NA,56.4257142857143,78.2114285714286,100,NA,NA
70,"Estonia",79.27,90.7885714285714,85.1414285714286,91.5714285714286,98.0014285714286,100,100,70.4385714285714,96.86,73.8985714285714,50.9357142857143,86.0314285714286,86.0314285714286,0,95,97.5,100,36.3257142857143,46.1271428571429
57,"Madeira",79.2042857142857,83.7185714285714,79.6071428571429,85.5171428571429,91.4285714285714,NA,NA,70.1128571428572,94.9,83.2742857142857,71.6442857142857,61.0071428571429,61.0071428571429,0,63.5485714285714,81.7742857142857,100,NA,89.0357142857143
223,"Norway",79.0285714285714,100,80.8128571428571,87.1528571428571,93.4971428571429,63.6257142857143,NA,77.9,77.8057142857143,80.16,82.5214285714286,74.7985714285714,80.3985714285714,100,64.4957142857143,76.1842857142857,87.8728571428571,61.1971428571429,84.6414285714286
184,"Italy",78.9628571428571,92.41,71.0228571428571,82.2642857142857,93.5,85.65,85.04,50.7942857142857,100,86.7442857142857,73.4885714285714,49.85,42.9814285714286,20.7471428571429,69.64,84.82,100,92.3671428571429,86.5328571428571
13,"Northern Mariana Islands and Guam",78.8642857142857,85.5614285714286,78.7357142857143,88.6442857142857,98.55,97.9871428571429,92.8985714285714,61.94,44.9885714285714,62.2842857142857,79.5814285714286,78.7371428571429,78.2614285714286,0.812857142857143,61.6714285714286,52.6714285714286,43.6728571428571,NA,89.5171428571429
120,"Antigua and Barbuda",78.6757142857143,78.6257142857143,86.8414285714286,87.8214285714286,88.7985714285714,81.5028571428571,99.94,59.4514285714286,89.3528571428571,94.6757142857143,100,29.0114285714286,29.0114285714286,0,75.2542857142857,77.0628571428571,78.8671428571429,NA,100
110,"Bahamas",78.6657142857143,90.77,90.5671428571429,88.0514285714286,85.5342857142857,55.8242857142857,99.71,62.2014285714286,96.04,82.0514285714286,68.06,61.65,61.65,0.0185714285714286,74.6771428571429,78.9785714285714,83.2785714285714,67.4228571428571,100
35,"Ile Europa",78.5071428571429,53.3842857142857,84.3342857142857,88.5614285714286,92.79,92.79,NA,93.78,NA,NA,NA,59.5,59.5,NA,66.0471428571429,83.0228571428571,100,NA,NA
30,"Glorioso Islands",78.36,53.2242857142857,89.1428571428571,90.3842857142857,91.6228571428571,92.79,NA,92.1328571428571,96.6957142857143,95.1928571428571,93.6885714285714,41.5171428571429,41.5171428571429,NA,66.5671428571429,83.2828571428571,100,NA,NA
147,"French Polynesia",78.0071428571429,65.5128571428571,82.37,89.9771428571429,97.59,99.57,91.6671428571428,86.8042857142857,41.3614285714286,70.68,100,62.4728571428571,60.2042857142857,36.2014285714286,67.3685714285714,33.6842857142857,0,98.3285714285714,83.6114285714286
159,"Johnston Atoll",77.8985714285714,93.6428571428571,77.4,84.6171428571429,91.8371428571429,76.9971428571429,NA,75.23,NA,NA,NA,58.6871428571429,58.6871428571429,NA,56.46,78.2285714285714,100,NA,NA
107,"Clipperton Island",77.6685714285714,87.0271428571429,75.9114285714286,87.9571428571429,100,NA,NA,86.0571428571428,NA,NA,NA,91.6514285714286,91.6514285714286,NA,71.2928571428571,35.6471428571429,0,NA,NA
151,"American Samoa",77.31,85.54,78.7885714285714,88.3071428571429,97.82,95.9171428571428,94.2685714285714,56.4671428571429,69.7414285714286,84.4728571428571,99.2028571428571,44.6828571428571,44.6828571428571,0,63.1457142857143,65.9257142857143,68.7085714285714,NA,80.2228571428571
54,"United Arab Emirates",77.2,100,88.9557142857143,93.4742857142857,98,93.4442857142857,91.9428571428572,70.4528571428571,100,100,100,49.5671428571429,49.4057142857143,0.291428571428571,57.6057142857143,67.1042857142857,76.6028571428571,50.0857142857143,56.0842857142857
20,"South Korea",77.0185714285714,94.97,91.4414285714286,95.7228571428571,100,NA,NA,65.4328571428571,100,94.6228571428571,89.2457142857143,30.8042857142857,73.0371428571429,96.2585714285714,67.94,75.7271428571429,83.5128571428571,88.9785714285714,27.6785714285714
