"r0_label","r1_label","r2_label","v_label","yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_n","z_n_pct","z_g_score","z"
"World","Africa","Eastern Africa","Bassas da India",1991,1,2,14,34,,,0.0934887670260892,0.145303861195281,0.286025811847056,17,46,220,4,10,85,"r2",17,0.235294117647059,0.382352941176471,0.0934887670260892
"World","Africa","Eastern Africa","Bassas da India",1992,1,2,14,34,,,0.255011477674425,0.238026978483343,0.305434765272497,17,46,220,5,12,93,"r2",17,0.294117647058824,0.352941176470588,0.255011477674425
"World","Africa","Eastern Africa","Bassas da India",1993,1,2,14,34,,,0.26929163564552,0.308735105409152,0.348775812175587,17,46,220,5,12,96,"r2",17,0.294117647058824,0.352941176470588,0.26929163564552
"World","Africa","Eastern Africa","Bassas da India",1994,1,2,14,34,,,0.234674635271377,0.339494096704194,0.371890203406369,17,46,220,6,16,102,"r2",17,0.352941176470588,0.323529411764706,0.234674635271377
"World","Africa","Eastern Africa","Bassas da India",1995,1,2,14,34,,,0.232729011999231,0.307964069623361,0.385293227953823,17,46,220,7,23,117,"r2",17,0.411764705882353,0.294117647058824,0.232729011999231
"World","Africa","Eastern Africa","Bassas da India",1996,1,2,14,34,,,0.164575227898278,0.256288009285529,0.314842826499048,17,46,220,9,28,130,"r2",17,0.529411764705882,0.235294117647059,0.164575227898278
"World","Africa","Eastern Africa","Bassas da India",1997,1,2,14,34,,,0.281484346657338,0.262423451775038,0.331323683050151,17,46,220,9,31,136,"r2",17,0.529411764705882,0.235294117647059,0.281484346657338
"World","Africa","Eastern Africa","Bassas da India",1998,1,2,14,34,,,0.217341120717608,0.324831903434663,0.339756544478187,17,46,220,9,32,143,"r2",17,0.529411764705882,0.235294117647059,0.217341120717608
"World","Africa","Eastern Africa","Bassas da India",1999,1,2,14,34,,,0.250671236347218,0.323058290533287,0.358661250403442,17,46,220,9,32,145,"r2",17,0.529411764705882,0.235294117647059,0.250671236347218
"World","Africa","Eastern Africa","Bassas da India",2000,1,2,14,34,,,0.271953192288479,0.361692076131148,0.366888140873838,17,46,220,9,33,149,"r2",17,0.529411764705882,0.235294117647059,0.271953192288479
"World","Africa","Eastern Africa","Bassas da India",2001,1,2,14,34,,,0.222242012664373,0.328028926028257,0.347223440555646,17,46,220,11,35,152,"r2",17,0.647058823529412,0.176470588235294,0.222242012664373
"World","Africa","Eastern Africa","Bassas da India",2002,1,2,14,34,,,0.231199239221714,0.33841770336585,0.355091704189862,17,46,220,12,36,154,"r2",17,0.705882352941177,0.147058823529412,0.231199239221714
"World","Africa","Eastern Africa","Bassas da India",2003,1,2,14,34,,,0.360449691483368,0.351827100677079,0.38168044109614,17,46,220,12,36,156,"r2",17,0.705882352941177,0.147058823529412,0.360449691483368
"World","Africa","Eastern Africa","Bassas da India",2004,1,2,14,34,,,0.344574471577387,0.331847150637135,0.400668255244425,17,46,220,12,36,157,"r2",17,0.705882352941177,0.147058823529412,0.344574471577387
"World","Africa","Eastern Africa","Bassas da India",2005,1,2,14,34,,,0.304429247664084,0.32235174517866,0.355749822610412,17,46,220,12,36,158,"r2",17,0.705882352941177,0.147058823529412,0.304429247664084
"World","Africa","Eastern Africa","Bassas da India",2006,1,2,14,34,,,0.444722262162492,0.358862093654213,0.353900246509372,17,46,220,12,36,158,"r2",17,0.705882352941177,0.147058823529412,0.444722262162492
"World","Africa","Eastern Africa","Bassas da India",2007,1,2,14,34,,,0.454026800898176,0.357384521031009,0.373660422725616,17,46,220,12,36,158,"r2",17,0.705882352941177,0.147058823529412,0.454026800898176
"World","Africa","Eastern Africa","Bassas da India",2008,1,2,14,34,,,0.549370042998346,0.407321173639145,0.383046813384076,17,46,220,12,36,160,"r2",17,0.705882352941177,0.147058823529412,0.549370042998346
"World","Africa","Eastern Africa","Bassas da India",2009,1,2,14,34,,,0.478345170854283,0.359364823780576,0.365669060497633,17,46,220,12,36,160,"r2",17,0.705882352941177,0.147058823529412,0.478345170854283
"World","Africa","Eastern Africa","Comoro Islands",1976,1,2,14,28,,,,0.532016001733029,0.363530562891509,17,46,220,,2,46,"r1",46,0.0434782608695652,0.81304347826087,0.532016001733029
"World","Africa","Eastern Africa","Comoro Islands",1977,1,2,14,28,,,,0.149629401860598,0.280818299991901,17,46,220,,2,55,"r1",46,0.0434782608695652,0.81304347826087,0.149629401860598
"World","Africa","Eastern Africa","Comoro Islands",1978,1,2,14,28,,,,0.494327836333161,0.313883904791442,17,46,220,,2,57,"r1",46,0.0434782608695652,0.81304347826087,0.494327836333161
"World","Africa","Eastern Africa","Comoro Islands",1979,1,2,14,28,,,,0.557642476541866,0.316786827931081,17,46,220,,3,60,"r1",46,0.0652173913043478,0.819565217391304,0.557642476541866
"World","Africa","Eastern Africa","Comoro Islands",1980,1,2,14,28,,,,0.0770390215479319,0.311081358632182,17,46,220,,3,64,"r1",46,0.0652173913043478,0.819565217391304,0.0770390215479319
"World","Africa","Eastern Africa","Comoro Islands",1981,1,2,14,28,,,0.016366612111293,0.363093285749719,0.316528189535475,17,46,220,1,4,65,"r2",17,0.0588235294117647,0.470588235294118,0.016366612111293
"World","Africa","Eastern Africa","Comoro Islands",1982,1,2,14,28,,,0,0.187010310662306,0.25023538659781,17,46,220,1,5,66,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Comoro Islands",1983,1,2,14,28,,,0,0.173044642535351,0.243767858724039,17,46,220,1,5,67,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Comoro Islands",1984,1,2,14,28,,,0,0.267457284645328,0.297840961469966,17,46,220,1,5,72,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Comoro Islands",1985,1,2,14,28,,,0.0654664484451719,0.0454299349725571,0.314416459107416,17,46,220,1,5,73,"r2",17,0.0588235294117647,0.470588235294118,0.0654664484451719
"World","Africa","Eastern Africa","Comoro Islands",1986,1,2,14,28,,,0,0.0460373842261494,0.301981248133156,17,46,220,1,6,74,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Comoro Islands",1987,1,2,14,28,,,0.357120759839441,0.299156685438967,0.322799137417832,17,46,220,3,8,79,"r2",17,0.176470588235294,0.411764705882353,0.357120759839441
"World","Africa","Eastern Africa","Comoro Islands",1988,1,2,14,28,,,0.0363033805692756,0.0900452328207108,0.292123606309747,17,46,220,3,8,80,"r2",17,0.176470588235294,0.411764705882353,0.0363033805692756
"World","Africa","Eastern Africa","Comoro Islands",1989,1,2,14,28,,,0.0147150547575027,0.0405635922054183,0.308764066434287,17,46,220,3,8,80,"r2",17,0.176470588235294,0.411764705882353,0.0147150547575027
"World","Africa","Eastern Africa","Comoro Islands",1990,1,2,14,28,,,0.0524063189143452,0.150123685213784,0.27239170607438,17,46,220,3,9,82,"r2",17,0.176470588235294,0.411764705882353,0.0524063189143452
"World","Africa","Eastern Africa","Comoro Islands",1991,1,2,14,28,,,0.0934887670260892,0.145303861195281,0.286025811847056,17,46,220,4,10,85,"r2",17,0.235294117647059,0.382352941176471,0.0934887670260892
"World","Africa","Eastern Africa","Comoro Islands",1992,1,2,14,28,,,0.255011477674425,0.238026978483343,0.305434765272497,17,46,220,5,12,93,"r2",17,0.294117647058824,0.352941176470588,0.255011477674425
"World","Africa","Eastern Africa","Comoro Islands",1993,1,2,14,28,,,0.26929163564552,0.308735105409152,0.348775812175587,17,46,220,5,12,96,"r2",17,0.294117647058824,0.352941176470588,0.26929163564552
"World","Africa","Eastern Africa","Comoro Islands",1994,1,2,14,28,,,0.234674635271377,0.339494096704194,0.371890203406369,17,46,220,6,16,102,"r2",17,0.352941176470588,0.323529411764706,0.234674635271377
"World","Africa","Eastern Africa","Comoro Islands",1995,1,2,14,28,,,0.232729011999231,0.307964069623361,0.385293227953823,17,46,220,7,23,117,"r2",17,0.411764705882353,0.294117647058824,0.232729011999231
"World","Africa","Eastern Africa","Comoro Islands",1996,1,2,14,28,,,0.164575227898278,0.256288009285529,0.314842826499048,17,46,220,9,28,130,"r2",17,0.529411764705882,0.235294117647059,0.164575227898278
"World","Africa","Eastern Africa","Comoro Islands",1997,1,2,14,28,,,0.281484346657338,0.262423451775038,0.331323683050151,17,46,220,9,31,136,"r2",17,0.529411764705882,0.235294117647059,0.281484346657338
"World","Africa","Eastern Africa","Comoro Islands",1998,1,2,14,28,,,0.217341120717608,0.324831903434663,0.339756544478187,17,46,220,9,32,143,"r2",17,0.529411764705882,0.235294117647059,0.217341120717608
"World","Africa","Eastern Africa","Comoro Islands",1999,1,2,14,28,,,0.250671236347218,0.323058290533287,0.358661250403442,17,46,220,9,32,145,"r2",17,0.529411764705882,0.235294117647059,0.250671236347218
"World","Africa","Eastern Africa","Comoro Islands",2000,1,2,14,28,,,0.271953192288479,0.361692076131148,0.366888140873838,17,46,220,9,33,149,"r2",17,0.529411764705882,0.235294117647059,0.271953192288479
"World","Africa","Eastern Africa","Comoro Islands",2001,1,2,14,28,,,0.222242012664373,0.328028926028257,0.347223440555646,17,46,220,11,35,152,"r2",17,0.647058823529412,0.176470588235294,0.222242012664373
"World","Africa","Eastern Africa","Comoro Islands",2002,1,2,14,28,1,3.69280105052804e-06,0.231199239221714,0.33841770336585,0.355091704189862,17,46,220,12,36,154,"v",1,1,0,3.69280105052804e-06
"World","Africa","Eastern Africa","Comoro Islands",2003,1,2,14,28,1,1,0.360449691483368,0.351827100677079,0.38168044109614,17,46,220,12,36,156,"v",1,1,0,1
"World","Africa","Eastern Africa","Comoro Islands",2004,1,2,14,28,1,1,0.344574471577387,0.331847150637135,0.400668255244425,17,46,220,12,36,157,"v",1,1,0,1
"World","Africa","Eastern Africa","Comoro Islands",2005,1,2,14,28,1,1,0.304429247664084,0.32235174517866,0.355749822610412,17,46,220,12,36,158,"v",1,1,0,1
"World","Africa","Eastern Africa","Comoro Islands",2006,1,2,14,28,1,1,0.444722262162492,0.358862093654213,0.353900246509372,17,46,220,12,36,158,"v",1,1,0,1
"World","Africa","Eastern Africa","Comoro Islands",2007,1,2,14,28,1,1,0.454026800898176,0.357384521031009,0.373660422725616,17,46,220,12,36,158,"v",1,1,0,1
"World","Africa","Eastern Africa","Comoro Islands",2008,1,2,14,28,1,1,0.549370042998346,0.407321173639145,0.383046813384076,17,46,220,12,36,160,"v",1,1,0,1
"World","Africa","Eastern Africa","Comoro Islands",2009,1,2,14,28,1,1,0.478345170854283,0.359364823780576,0.365669060497633,17,46,220,12,36,160,"v",1,1,0,1
"World","Africa","Eastern Africa","Djibouti",1976,1,2,14,46,,,,0.532016001733029,0.363530562891509,17,46,220,,2,46,"r1",46,0.0434782608695652,0.81304347826087,0.532016001733029
"World","Africa","Eastern Africa","Djibouti",1977,1,2,14,46,,,,0.149629401860598,0.280818299991901,17,46,220,,2,55,"r1",46,0.0434782608695652,0.81304347826087,0.149629401860598
"World","Africa","Eastern Africa","Djibouti",1978,1,2,14,46,,,,0.494327836333161,0.313883904791442,17,46,220,,2,57,"r1",46,0.0434782608695652,0.81304347826087,0.494327836333161
"World","Africa","Eastern Africa","Djibouti",1979,1,2,14,46,,,,0.557642476541866,0.316786827931081,17,46,220,,3,60,"r1",46,0.0652173913043478,0.819565217391304,0.557642476541866
"World","Africa","Eastern Africa","Djibouti",1980,1,2,14,46,,,,0.0770390215479319,0.311081358632182,17,46,220,,3,64,"r1",46,0.0652173913043478,0.819565217391304,0.0770390215479319
"World","Africa","Eastern Africa","Djibouti",1981,1,2,14,46,,,0.016366612111293,0.363093285749719,0.316528189535475,17,46,220,1,4,65,"r2",17,0.0588235294117647,0.470588235294118,0.016366612111293
"World","Africa","Eastern Africa","Djibouti",1982,1,2,14,46,,,0,0.187010310662306,0.25023538659781,17,46,220,1,5,66,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Djibouti",1983,1,2,14,46,,,0,0.173044642535351,0.243767858724039,17,46,220,1,5,67,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Djibouti",1984,1,2,14,46,,,0,0.267457284645328,0.297840961469966,17,46,220,1,5,72,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Djibouti",1985,1,2,14,46,,,0.0654664484451719,0.0454299349725571,0.314416459107416,17,46,220,1,5,73,"r2",17,0.0588235294117647,0.470588235294118,0.0654664484451719
"World","Africa","Eastern Africa","Djibouti",1986,1,2,14,46,,,0,0.0460373842261494,0.301981248133156,17,46,220,1,6,74,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Djibouti",1987,1,2,14,46,,,0.357120759839441,0.299156685438967,0.322799137417832,17,46,220,3,8,79,"r2",17,0.176470588235294,0.411764705882353,0.357120759839441
"World","Africa","Eastern Africa","Djibouti",1988,1,2,14,46,,,0.0363033805692756,0.0900452328207108,0.292123606309747,17,46,220,3,8,80,"r2",17,0.176470588235294,0.411764705882353,0.0363033805692756
"World","Africa","Eastern Africa","Djibouti",1989,1,2,14,46,,,0.0147150547575027,0.0405635922054183,0.308764066434287,17,46,220,3,8,80,"r2",17,0.176470588235294,0.411764705882353,0.0147150547575027
"World","Africa","Eastern Africa","Djibouti",1990,1,2,14,46,,,0.0524063189143452,0.150123685213784,0.27239170607438,17,46,220,3,9,82,"r2",17,0.176470588235294,0.411764705882353,0.0524063189143452
"World","Africa","Eastern Africa","Djibouti",1991,1,2,14,46,,,0.0934887670260892,0.145303861195281,0.286025811847056,17,46,220,4,10,85,"r2",17,0.235294117647059,0.382352941176471,0.0934887670260892
"World","Africa","Eastern Africa","Djibouti",1992,1,2,14,46,,,0.255011477674425,0.238026978483343,0.305434765272497,17,46,220,5,12,93,"r2",17,0.294117647058824,0.352941176470588,0.255011477674425
"World","Africa","Eastern Africa","Djibouti",1993,1,2,14,46,,,0.26929163564552,0.308735105409152,0.348775812175587,17,46,220,5,12,96,"r2",17,0.294117647058824,0.352941176470588,0.26929163564552
"World","Africa","Eastern Africa","Djibouti",1994,1,2,14,46,,,0.234674635271377,0.339494096704194,0.371890203406369,17,46,220,6,16,102,"r2",17,0.352941176470588,0.323529411764706,0.234674635271377
"World","Africa","Eastern Africa","Djibouti",1995,1,2,14,46,,,0.232729011999231,0.307964069623361,0.385293227953823,17,46,220,7,23,117,"r2",17,0.411764705882353,0.294117647058824,0.232729011999231
"World","Africa","Eastern Africa","Djibouti",1996,1,2,14,46,1,0.000114476832566369,0.164575227898278,0.256288009285529,0.314842826499048,17,46,220,9,28,130,"v",1,1,0,0.000114476832566369
"World","Africa","Eastern Africa","Djibouti",1997,1,2,14,46,1,1,0.281484346657338,0.262423451775038,0.331323683050151,17,46,220,9,31,136,"v",1,1,0,1
"World","Africa","Eastern Africa","Djibouti",1998,1,2,14,46,1,1,0.217341120717608,0.324831903434663,0.339756544478187,17,46,220,9,32,143,"v",1,1,0,1
"World","Africa","Eastern Africa","Djibouti",1999,1,2,14,46,1,1,0.250671236347218,0.323058290533287,0.358661250403442,17,46,220,9,32,145,"v",1,1,0,1
"World","Africa","Eastern Africa","Djibouti",2000,1,2,14,46,1,1,0.271953192288479,0.361692076131148,0.366888140873838,17,46,220,9,33,149,"v",1,1,0,1
"World","Africa","Eastern Africa","Djibouti",2001,1,2,14,46,1,1,0.222242012664373,0.328028926028257,0.347223440555646,17,46,220,11,35,152,"v",1,1,0,1
"World","Africa","Eastern Africa","Djibouti",2002,1,2,14,46,1,1,0.231199239221714,0.33841770336585,0.355091704189862,17,46,220,12,36,154,"v",1,1,0,1
"World","Africa","Eastern Africa","Djibouti",2003,1,2,14,46,1,1,0.360449691483368,0.351827100677079,0.38168044109614,17,46,220,12,36,156,"v",1,1,0,1
"World","Africa","Eastern Africa","Djibouti",2004,1,2,14,46,1,1,0.344574471577387,0.331847150637135,0.400668255244425,17,46,220,12,36,157,"v",1,1,0,1
"World","Africa","Eastern Africa","Djibouti",2005,1,2,14,46,1,1,0.304429247664084,0.32235174517866,0.355749822610412,17,46,220,12,36,158,"v",1,1,0,1
"World","Africa","Eastern Africa","Djibouti",2006,1,2,14,46,1,0.99995414516546,0.444722262162492,0.358862093654213,0.353900246509372,17,46,220,12,36,158,"v",1,1,0,0.99995414516546
"World","Africa","Eastern Africa","Djibouti",2007,1,2,14,46,1,0.775,0.454026800898176,0.357384521031009,0.373660422725616,17,46,220,12,36,158,"v",1,1,0,0.775
"World","Africa","Eastern Africa","Djibouti",2008,1,2,14,46,1,0.775,0.549370042998346,0.407321173639145,0.383046813384076,17,46,220,12,36,160,"v",1,1,0,0.775
"World","Africa","Eastern Africa","Djibouti",2009,1,2,14,46,1,0.775,0.478345170854283,0.359364823780576,0.365669060497633,17,46,220,12,36,160,"v",1,1,0,0.775
"World","Africa","Eastern Africa","Eritrea",1976,1,2,14,45,,,,0.532016001733029,0.363530562891509,17,46,220,,2,46,"r1",46,0.0434782608695652,0.81304347826087,0.532016001733029
"World","Africa","Eastern Africa","Eritrea",1977,1,2,14,45,,,,0.149629401860598,0.280818299991901,17,46,220,,2,55,"r1",46,0.0434782608695652,0.81304347826087,0.149629401860598
"World","Africa","Eastern Africa","Eritrea",1978,1,2,14,45,,,,0.494327836333161,0.313883904791442,17,46,220,,2,57,"r1",46,0.0434782608695652,0.81304347826087,0.494327836333161
"World","Africa","Eastern Africa","Eritrea",1979,1,2,14,45,,,,0.557642476541866,0.316786827931081,17,46,220,,3,60,"r1",46,0.0652173913043478,0.819565217391304,0.557642476541866
"World","Africa","Eastern Africa","Eritrea",1980,1,2,14,45,,,,0.0770390215479319,0.311081358632182,17,46,220,,3,64,"r1",46,0.0652173913043478,0.819565217391304,0.0770390215479319
"World","Africa","Eastern Africa","Eritrea",1981,1,2,14,45,,,0.016366612111293,0.363093285749719,0.316528189535475,17,46,220,1,4,65,"r2",17,0.0588235294117647,0.470588235294118,0.016366612111293
"World","Africa","Eastern Africa","Eritrea",1982,1,2,14,45,,,0,0.187010310662306,0.25023538659781,17,46,220,1,5,66,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Eritrea",1983,1,2,14,45,,,0,0.173044642535351,0.243767858724039,17,46,220,1,5,67,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Eritrea",1984,1,2,14,45,,,0,0.267457284645328,0.297840961469966,17,46,220,1,5,72,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Eritrea",1985,1,2,14,45,,,0.0654664484451719,0.0454299349725571,0.314416459107416,17,46,220,1,5,73,"r2",17,0.0588235294117647,0.470588235294118,0.0654664484451719
"World","Africa","Eastern Africa","Eritrea",1986,1,2,14,45,,,0,0.0460373842261494,0.301981248133156,17,46,220,1,6,74,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Eritrea",1987,1,2,14,45,,,0.357120759839441,0.299156685438967,0.322799137417832,17,46,220,3,8,79,"r2",17,0.176470588235294,0.411764705882353,0.357120759839441
"World","Africa","Eastern Africa","Eritrea",1988,1,2,14,45,,,0.0363033805692756,0.0900452328207108,0.292123606309747,17,46,220,3,8,80,"r2",17,0.176470588235294,0.411764705882353,0.0363033805692756
"World","Africa","Eastern Africa","Eritrea",1989,1,2,14,45,,,0.0147150547575027,0.0405635922054183,0.308764066434287,17,46,220,3,8,80,"r2",17,0.176470588235294,0.411764705882353,0.0147150547575027
"World","Africa","Eastern Africa","Eritrea",1990,1,2,14,45,,,0.0524063189143452,0.150123685213784,0.27239170607438,17,46,220,3,9,82,"r2",17,0.176470588235294,0.411764705882353,0.0524063189143452
"World","Africa","Eastern Africa","Eritrea",1991,1,2,14,45,,,0.0934887670260892,0.145303861195281,0.286025811847056,17,46,220,4,10,85,"r2",17,0.235294117647059,0.382352941176471,0.0934887670260892
"World","Africa","Eastern Africa","Eritrea",1992,1,2,14,45,,,0.255011477674425,0.238026978483343,0.305434765272497,17,46,220,5,12,93,"r2",17,0.294117647058824,0.352941176470588,0.255011477674425
"World","Africa","Eastern Africa","Eritrea",1993,1,2,14,45,,,0.26929163564552,0.308735105409152,0.348775812175587,17,46,220,5,12,96,"r2",17,0.294117647058824,0.352941176470588,0.26929163564552
"World","Africa","Eastern Africa","Eritrea",1994,1,2,14,45,,,0.234674635271377,0.339494096704194,0.371890203406369,17,46,220,6,16,102,"r2",17,0.352941176470588,0.323529411764706,0.234674635271377
"World","Africa","Eastern Africa","Eritrea",1995,1,2,14,45,1,0.309861716129842,0.232729011999231,0.307964069623361,0.385293227953823,17,46,220,7,23,117,"v",1,1,0,0.309861716129842
"World","Africa","Eastern Africa","Eritrea",1996,1,2,14,45,1,0.307683782079219,0.164575227898278,0.256288009285529,0.314842826499048,17,46,220,9,28,130,"v",1,1,0,0.307683782079219
"World","Africa","Eastern Africa","Eritrea",1997,1,2,14,45,1,0.615350517471414,0.281484346657338,0.262423451775038,0.331323683050151,17,46,220,9,31,136,"v",1,1,0,0.615350517471414
"World","Africa","Eastern Africa","Eritrea",1998,1,2,14,45,1,0,0.217341120717608,0.324831903434663,0.339756544478187,17,46,220,9,32,143,"v",1,1,0,0
"World","Africa","Eastern Africa","Eritrea",1999,1,2,14,45,1,0,0.250671236347218,0.323058290533287,0.358661250403442,17,46,220,9,32,145,"v",1,1,0,0
"World","Africa","Eastern Africa","Eritrea",2000,1,2,14,45,1,0.0132483322378894,0.271953192288479,0.361692076131148,0.366888140873838,17,46,220,9,33,149,"v",1,1,0,0.0132483322378894
"World","Africa","Eastern Africa","Eritrea",2001,1,2,14,45,1,0,0.222242012664373,0.328028926028257,0.347223440555646,17,46,220,11,35,152,"v",1,1,0,0
"World","Africa","Eastern Africa","Eritrea",2002,1,2,14,45,1,0,0.231199239221714,0.33841770336585,0.355091704189862,17,46,220,12,36,154,"v",1,1,0,0
"World","Africa","Eastern Africa","Eritrea",2003,1,2,14,45,1,0.723702783120452,0.360449691483368,0.351827100677079,0.38168044109614,17,46,220,12,36,156,"v",1,1,0,0.723702783120452
"World","Africa","Eastern Africa","Eritrea",2004,1,2,14,45,1,0.670969315530715,0.344574471577387,0.331847150637135,0.400668255244425,17,46,220,12,36,157,"v",1,1,0,0.670969315530715
"World","Africa","Eastern Africa","Eritrea",2005,1,2,14,45,1,0.0605633235406317,0.304429247664084,0.32235174517866,0.355749822610412,17,46,220,12,36,158,"v",1,1,0,0.0605633235406317
"World","Africa","Eastern Africa","Eritrea",2006,1,2,14,45,1,0,0.444722262162492,0.358862093654213,0.353900246509372,17,46,220,12,36,158,"v",1,1,0,0
"World","Africa","Eastern Africa","Eritrea",2007,1,2,14,45,1,0.0118554919364853,0.454026800898176,0.357384521031009,0.373660422725616,17,46,220,12,36,158,"v",1,1,0,0.0118554919364853
"World","Africa","Eastern Africa","Eritrea",2008,1,2,14,45,1,0.214507222097538,0.549370042998346,0.407321173639145,0.383046813384076,17,46,220,12,36,160,"v",1,1,0,0.214507222097538
"World","Africa","Eastern Africa","Eritrea",2009,1,2,14,45,1,0.132015409961628,0.478345170854283,0.359364823780576,0.365669060497633,17,46,220,12,36,160,"v",1,1,0,0.132015409961628
"World","Africa","Eastern Africa","Glorioso Islands",1976,1,2,14,30,,,,0.532016001733029,0.363530562891509,17,46,220,,2,46,"r1",46,0.0434782608695652,0.81304347826087,0.532016001733029
"World","Africa","Eastern Africa","Glorioso Islands",1977,1,2,14,30,,,,0.149629401860598,0.280818299991901,17,46,220,,2,55,"r1",46,0.0434782608695652,0.81304347826087,0.149629401860598
"World","Africa","Eastern Africa","Glorioso Islands",1978,1,2,14,30,,,,0.494327836333161,0.313883904791442,17,46,220,,2,57,"r1",46,0.0434782608695652,0.81304347826087,0.494327836333161
"World","Africa","Eastern Africa","Glorioso Islands",1979,1,2,14,30,,,,0.557642476541866,0.316786827931081,17,46,220,,3,60,"r1",46,0.0652173913043478,0.819565217391304,0.557642476541866
"World","Africa","Eastern Africa","Glorioso Islands",1980,1,2,14,30,,,,0.0770390215479319,0.311081358632182,17,46,220,,3,64,"r1",46,0.0652173913043478,0.819565217391304,0.0770390215479319
"World","Africa","Eastern Africa","Glorioso Islands",1981,1,2,14,30,,,0.016366612111293,0.363093285749719,0.316528189535475,17,46,220,1,4,65,"r2",17,0.0588235294117647,0.470588235294118,0.016366612111293
"World","Africa","Eastern Africa","Glorioso Islands",1982,1,2,14,30,,,0,0.187010310662306,0.25023538659781,17,46,220,1,5,66,"r2",17,0.0588235294117647,0.470588235294118,0
