"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Seychelles",31,80.85,72.68,90.65,94.12,97.6,87.09,100,74.35,62.71,81.36,100,57.01,57.01,0,62.43,61.03,59.63,,100
"Norfolk Island",3,80.72,96.27,96.68,98.34,100,,,77.74,99.71,94.32,88.93,48.97,48.97,,87.61,57.47,27.33,,91.95
"Antigua and Barbuda",120,80.71,78.38,97.82,93.31,88.8,82.26,99.94,60.36,96.76,98.38,100,35.65,35.65,,76.82,78.08,79.35,,100
"Netherlands",177,80.45,98.44,94.35,83.47,72.59,100,100,46.29,77.5,65.59,53.69,50.08,42.77,30.6,74.38,87.19,100,95.78,84.98
"United Arab Emirates",54,80.35,100,86.53,92.26,98,92.88,91.42,63.73,100,100,100,51.96,51.82,0.33,59.17,66.46,73.74,67.87,77.05
"Bonaire",245,79.96,77.73,97.56,97.76,97.95,99.59,97.16,71.21,77.48,71.63,65.78,41.64,41.64,0,76.49,49.58,22.67,96.89,96.42
"Bahamas",110,79.39,87.3,97.95,92.27,86.59,56.79,99.71,67.23,94,75.66,57.31,64.68,64.68,0.03,73.09,64.2,55.31,86.06,100
"Phoenix Islands (Kiribati)",157,79.29,58.96,90.82,88.62,86.43,100,,97.03,58.99,68.18,77.37,88.6,88.6,,60.57,80.29,100,,52.61
"Malta",68,79.05,88.75,90.29,92.95,95.61,89.02,88.89,56.38,97.27,88.16,79.04,44.82,33.83,20.77,52.15,73.43,94.72,,100
"Kerguelen Islands",93,78.91,89.42,95.09,97.54,100,,,98.78,,,,34.59,34.59,,48.46,74.23,100,,
"New Zealand",162,78.7,94.94,96.32,92.18,88.04,69.26,65.11,86.01,97.25,98.62,100,52.02,57.78,100,61.13,60.49,59.85,62.55,100
"British Indian Ocean Territory",38,78.24,57.09,96.09,98.04,100,100,,89.39,94.74,72.85,50.97,43.68,43.68,,62.54,81.27,100,,83.57
"Norway",223,78.15,100,93.92,93.07,92.22,88.37,,79.35,72.77,68.99,65.21,40.7,57.71,100,63.41,75.21,87.02,61.88,78.81
"Azores",55,77.65,83.24,97.15,96.22,95.29,,,71.28,100,85.31,70.63,56.54,56.54,,60.84,71.02,81.21,,79.96
"American Samoa",151,77.17,84.77,88.85,93.34,97.82,94.89,93.46,58.77,51.8,75.51,99.22,73.81,73.81,,62.51,69.22,75.94,,50.75
"Pitcairn",146,77.14,72.5,87.37,93.69,100,100,,87.66,52.44,70.71,88.98,76.39,76.39,,78.13,39.06,0,,
"Mayotte",29,77.06,52.35,91.79,94.09,96.39,92.81,92.78,51.59,100,100,100,45.57,45.3,0.67,49.9,74.95,100,99.8,66.93
"South Georgia and the South Sandwich Islands",89,77.06,88.86,95.21,89.27,83.32,,,98.89,,,,74.12,74.12,,68.3,34.15,0,,
"Sint Eustatius",249,76.92,77.62,97.96,97.69,97.42,100,100,53.16,77.55,71.73,65.91,37.74,37.74,,75.97,37.98,0,96.81,96.42
"Cayman Islands",113,76.84,100,97.85,91.48,85.11,64.38,92.93,65.2,100,100,100,48.83,48.83,,74.96,51.94,28.92,,76.84
"Saudi Arabia",50,76.79,98.56,85.91,91.65,97.4,94.75,90.02,78.28,100,100,100,49.8,44.31,14.97,57.63,36.13,14.63,62.97,71.24
"Canada",218,76.5,96.93,95.46,93.91,92.36,95.67,54.88,95.73,100,92.84,85.67,31.25,37.01,83.63,68.79,47.88,26.97,91.17,58.98
"Curacao",244,76.4,77.64,97.98,97.45,96.93,99.96,91.96,61.58,77.45,71.6,65.75,42.2,42.2,0,75.31,48.76,22.22,,96.42
"Marshall Islands",11,76.24,54.69,87.65,92.32,96.99,97.85,87.46,68.9,39.15,56.71,74.27,67.74,67.74,,64.75,50.19,35.63,95.88,90.67
"United States",163,75.86,99.96,94.18,84.89,75.61,91.28,62.15,83,99.83,79.2,58.57,59.36,57.83,11.03,69.57,72.03,74.49,80.83,47.47
"Italy",184,75.67,93.75,89.99,91.44,92.89,85.65,85.04,53.39,100,84.81,69.63,48.24,42.91,22.08,68.12,84.06,100,78.35,57.31
"Bermuda",108,75.09,100,97.48,93.71,89.94,55.55,98.49,45.63,71.64,85.82,100,43.06,43.06,,67.99,53.57,39.15,,100
"French Polynesia",147,75.01,65.6,93.65,95.62,97.59,99.57,91.71,92.36,11.17,55.59,100,56.58,56.66,57.34,66.34,39.25,12.16,99.17,54.56
"Belgium",59,74.88,95.99,93.86,96.65,99.43,100,100,33.42,100,68.88,37.77,56.46,56.46,,70.17,85.08,100,78.27,34.03
"Portugal",183,74.66,86.75,96.91,95.81,94.71,,,54.27,100,92.97,85.94,37.13,36.14,5.4,63.68,80.59,97.49,59.97,90.79
"Gilbert Islands (Kiribati)",212,74.63,53.76,86.38,87.5,88.63,99.49,87.18,64.19,100,83.54,67.09,81.28,81.27,0.28,65.13,32.56,0,56.85,100
"Suriname",168,74.35,74.47,93.52,96.69,99.87,99.74,99.74,67.37,57.55,78.39,99.24,33.16,33.13,0.37,71.79,85.9,100,99.63,8.45
"Northern Mariana Islands and Guam",13,74.34,85.28,90.9,94.72,98.55,98.35,93.34,61.07,24.28,54.53,84.78,30.99,29.86,0.96,58.98,61.25,63.52,,90.67
"South Africa",102,74.14,77.86,92.45,93.8,95.16,99.63,99.82,59.43,74.71,87.36,100,78.44,78.22,1.01,71.05,80.5,89.96,23.05,41.71
"France",179,73.78,95.36,95.31,90.82,86.32,57.11,67.5,51.67,100,82,64,50.05,52.94,59.96,69.8,84.9,100,93.04,62.44
"Ile Europa",35,73.65,52.76,93.67,93.23,92.79,92.79,,89.81,,,,30.92,30.92,,64.78,82.39,100,,
"Amsterdam Island and Saint Paul Island",92,73.5,89.5,96.26,97.6,98.94,,,90.75,,,,15.49,15.49,,48.31,74.15,100,,
"Puerto Rico and Virgin Islands of the United States",116,73.35,94.23,95.56,95.25,94.94,83.58,100,56.13,88.71,71.3,53.89,35.48,35.48,0.01,73.32,76.44,79.55,,47.74
"Greece",80,73.34,83.5,90.16,95.08,100,,,65.98,71.33,67.98,64.64,51.81,44.26,29.75,66.14,68.83,71.52,62.9,98.17
"Ecuador",137,73.23,68.55,92.2,93.4,94.59,81.68,78.03,67.96,71.3,85.65,100,51,68.95,100,66.4,83.2,100,91.44,13.39
"Clipperton Island",107,73.17,86.67,93.37,96.68,100,,,81,,,,65.88,65.88,,71.27,35.64,0,,
"Madeira",57,73.13,83.33,97.6,98.42,99.24,,,73.83,95.01,82.81,70.6,44.81,44.81,,60.81,70.39,79.98,,58.33
"Sweden",222,73.05,96.8,95.66,94.71,93.75,95.57,61.39,66.29,100,100,100,46.73,46.19,4.14,91.37,87.92,84.47,25.24,56.34
"Russia",73,73.03,85.42,91.23,95.5,99.78,91.19,100,89.46,100,88.07,76.14,59.71,59.71,53.58,75.89,83.94,91.99,22.46,14.51
"Japan",210,72.94,89.26,92.41,93.78,95.16,97.05,95.32,64.17,100,72.53,45.06,55.19,51.54,26.52,64.36,82.18,100,63.28,20.27
"Palau",8,72.89,58.26,88.85,86.38,83.91,92.2,65.21,76.31,92.35,74.71,57.07,93.04,93.01,7.99,60.09,49.48,38.88,42.64,90.67
"Dominican Republic",115,72.65,70.69,95.26,93.45,91.63,96.05,85.94,50.09,91.95,79.57,67.19,41.35,40.43,0.41,71.56,85.78,100,90.26,34.2
"Denmark",175,72.59,98.05,93.96,93.84,93.72,100,100,55.62,66.44,66.14,65.84,24.1,23.88,11.75,92.5,96.25,100,53.89,38.24
"Johnston Atoll",159,72.55,93.49,93.47,93.19,92.9,76.74,,69.07,,,,24.68,24.68,,56.29,78.14,100,,
"Argentina",172,72.51,78.85,88.52,92.99,97.47,,,84.52,100,91.62,83.23,59.01,59.01,0.07,64.46,75.72,86.98,60.2,37.15
"Montserrat",121,72.23,84.87,97.97,87.23,76.49,74.1,74.31,71.5,81.81,89.32,96.82,31.79,31.79,,73.89,36.94,0,,100
"Wallis and Futuna",161,72.23,63.64,91.99,95.99,100,100,,81.53,51.8,70.39,88.98,73.51,73.51,,78.1,39.05,0,,53.76
"Croatia",187,72.08,68.55,88.57,94.28,100,,,69.51,100,80.21,60.42,37.88,34.96,14.5,58.15,32.4,6.66,98.14,98.6
"Greenland",145,72.06,96.03,95.17,94.82,94.48,94.22,,89.52,100,100,100,26.52,26.52,,63.59,81.47,99.34,13.99,51.97
"Guadeloupe and Martinique",140,72.05,87.63,97.96,97.31,96.65,96.41,99.94,70.56,30.81,64.52,98.23,19.35,19.28,0.19,76.08,88.04,100,,24.8
"United Kingdom",180,71.93,95.09,94.54,87.9,81.26,31.19,55.42,62.05,91.09,91.32,91.55,57.99,53.18,15.71,66.2,83.1,100,95.8,64.3
"Trinidad and Tobago",126,71.92,86.64,94.03,93.88,93.73,88.17,95.65,56.95,67.55,83.78,100,29.41,29.41,,71.34,49.61,27.88,97.96,37.16
"Ascension",85,71.46,96.05,98,99,100,,,86.84,83.48,86.52,89.55,74.35,74.35,,61.58,30.79,0,,26.71
"French Guiana",169,71.39,69.95,97.83,98.91,100,100,100,83.24,31.92,44.92,57.93,29.85,29.85,,77.88,88.94,100,,26.73
"Kuwait",51,71.34,100,83.69,90.34,96.98,89.76,88.25,69.85,100,100,100,24.24,24.23,0.01,53.81,61.26,68.71,,18.38
"Anguilla",118,71.12,84.84,97.75,91.44,85.12,60.99,73.69,69.5,91.96,77.53,63.11,40.83,40.83,,82.44,41.22,0,,100
"Vanuatu",6,70.96,47.21,89.37,92.51,95.66,95.22,88.62,69.61,100,100,100,57.41,57.41,0,62.36,37.5,12.64,21.51,100
"Ukraine",75,70.38,66.43,87.2,91.21,95.22,85.16,85.25,63.47,100,80.85,61.69,66.4,66.23,0.36,62.27,56.93,51.59,95.78,12.52
"Fiji",18,70.32,52.17,86.6,85.66,84.72,98.09,67.47,77.51,69.93,62.11,54.28,46.89,46.89,0.03,57.33,67.56,77.79,46.25,99.52
"Thailand",25,70.31,75.68,83.84,83.74,83.64,82.27,78.73,54.89,100,73.06,46.13,57.95,68.52,97.58,58.92,55.59,52.26,73.96,56.71
"Lithuania",189,70.24,85.92,94.49,92.5,90.51,88.72,,45.15,100,71.22,42.44,47.94,47.94,,96.36,98.18,100,85.91,16.65
"Egypt",214,70.04,74.5,85.16,91.39,97.61,97.14,86.15,54.04,100,100,100,41.32,32.06,23.27,57.36,65.28,73.2,37.8,62.06
"Juan de Nova Island",33,69.97,51.8,92.17,94.28,96.39,92.79,,87.36,96.67,96.04,95.41,37.11,37.11,,64.7,32.35,0,,68.05
"Chile",224,69.96,86.79,96.12,98.06,100,,,93.53,97.73,98.87,100,65.77,70.29,100,68.11,79.99,91.87,0.17,31.94
"Slovenia",188,69.92,87.59,91.73,95.87,100,,,28.6,100,100,100,46.23,40.02,6.59,58.35,79.17,100,80.41,47.71
"Ile Tromelin",36,69.7,51.99,94.23,93.51,92.79,92.79,,87.05,,,,60.49,60.49,,64.81,32.4,0,,
"Jan Mayen",144,69.6,94.89,93.75,80.53,67.31,,,88.56,83.46,86.5,89.55,8.29,8.29,,61.73,80.87,100,,47.58
"Prince Edward Islands",90,69.58,80.97,89.99,93.96,97.93,,,94.58,,,,54.1,54.1,,48.55,24.27,0,,
"British Virgin Islands",117,69.58,85.01,97.75,91.48,85.21,57.21,74.13,62.6,74.15,71.65,69.16,44.27,44.27,,75.79,39.87,3.96,,100
"Wake Island",12,69.52,93.49,93.2,85.78,78.37,76.37,,64.37,60.06,67.95,75.85,20.55,20.55,,56.22,78.11,100,,
"Uruguay",173,69.52,83.43,90.42,93.51,96.59,,,60.69,100,100,100,59.67,59.67,0,68.13,55.54,42.96,,33.78
"Saint Pierre and Miquelon",219,69.47,98.13,92.22,96.11,100,,,91.02,64.17,82.06,99.95,27.04,27.04,3.1,66.66,39.08,11.5,,52.84
"Tristan da Cunha",88,69.45,96.05,96.99,98.5,100,,,88.37,83.44,86.5,89.55,59,59,,61.91,30.95,0,,26.78
"Falkland Islands",95,69.45,96.05,95.14,94.79,94.43,,,98.95,18.14,40.9,63.66,85.19,85.19,0,68.6,34.3,0,,35.95
"Glorioso Islands",30,69.36,51.78,90.91,93.65,96.39,92.79,,87.7,96.67,96.04,95.41,32.43,32.43,,64.67,32.34,0,,68.15
"Eritrea",45,69.24,57.74,82.4,89.38,96.35,98.67,86.19,53.41,87.9,91.66,95.41,42.05,42.05,0,53.54,26.77,0,100,46.49
"Tuvalu",19,69.19,47.47,87.51,93.75,100,100,,67.2,29.66,64.83,100,94.15,94.13,1.07,61.39,34.48,7.57,,51.64
"Mexico",135,69.11,69.06,93.72,90.89,88.06,82.55,76.21,65.8,100,70.67,41.33,52.84,51.09,19.03,66.28,81.79,97.31,31.03,72.02
"Costa Rica",130,69.08,67.42,95.79,94.39,93,77.84,69.1,66.31,95.59,70.52,45.45,36.09,34.51,4.66,71.11,64.07,57.03,92.51,54.11
"Djibouti",46,69.02,53.71,83.97,91.02,98.06,99.14,91.31,63.28,100,97.71,95.41,43.6,43.6,,70.29,35.14,0,,46.23
"Ireland",181,68.96,98.13,96.1,84.69,73.29,55.59,55.55,58.57,95.86,77.38,58.91,64.08,64.06,63.74,61.81,80.07,98.34,87.29,28.27
"Line Islands (Kiribati)",148,68.9,58.27,90.24,94.77,99.29,100,,83.44,58.83,68,77.17,64.55,64.55,,59.84,29.92,0,,52.25
"Malaysia",206,68.65,77.84,82.38,82.82,83.25,93.73,84.44,53.71,82.55,91.27,100,56.5,54.94,33.36,59.04,35.37,11.7,46.33,66.02
"Mauritius",37,68.5,65.73,92.99,94.08,95.18,91.98,90.84,64,67.63,68.98,70.33,50.41,49.37,1.24,57.49,34.31,11.12,25.68,100
"Morocco",62,68.48,64.54,92.35,95.11,97.88,,100,54.51,100,100,100,23.2,23.19,0.1,68.1,49.89,31.68,53.44,75.65
"Maldives",39,68.45,56.62,88.25,88.02,87.78,98.66,86.47,65.47,36.03,68.02,100,46.03,46.03,,66.15,35.51,4.87,39.7,100
"Tanzania",202,68.05,65.2,86.3,81.7,77.1,68.45,84.19,48.23,100,100,100,60.77,60.62,0.19,62.52,81.26,100,70.14,20.68
"Micronesia",9,68.01,47.24,88.28,93.01,97.74,97.61,92.81,59.72,45.95,59.76,73.57,83.87,83.87,0,57.19,30.58,3.96,24.87,90.67
"Cuba",112,67.99,87.54,96,87.98,79.96,67.22,100,69.52,79.92,88.32,96.71,37.12,32.84,1.78,70.25,74.29,78.34,53.02,19.16
"Bangladesh",204,67.96,59.89,83.56,91.44,99.32,100,100,37.39,99.78,99.89,100,35.67,33.13,14.82,65.71,63.44,61.17,81.61,12.84
"Brazil",171,67.89,72.77,95.19,94.26,93.33,97.48,97.69,61.57,99.24,70.28,41.32,58.72,53.71,4.36,68.28,84.14,100,17.46,29.51
"Taiwan",14,67.78,83.02,89.87,92.56,95.25,97.89,95.63,45.91,92.07,96.03,100,37.05,36.69,35.89,66.6,45.71,24.82,57.04,27.33
"Iran",191,67.66,79.41,84.65,87.61,90.57,88.97,87.2,68.08,33.22,66.61,100,38.21,37.77,7.57,56.34,59.84,63.35,89.06,12
"Oman",48,67.64,95.61,90.54,94.23,97.92,99.23,91.11,63.09,100,100,100,61.46,61.43,0.2,58.02,37.2,16.37,10.35,24.12
"South Korea",20,67.36,94.53,90.5,91.05,91.6,,,67.19,100,93.68,87.36,41.69,45.09,63.99,64.26,50.06,35.87,66.85,30.4
"Jordan",215,67.35,62.79,85.6,87.13,88.67,92.34,88.01,62.17,100,88.19,76.37,31.94,31.94,,62.33,31.17,0,,62.39
"Gambia",65,67.28,58.59,90.52,87.8,85.08,83.58,83.33,49.74,100,100,100,31.41,31.41,0.08,80.21,60.6,40.99,,50.44
"Cape Verde",56,67.12,51.6,95.14,96.86,98.58,,,59.06,96.29,98.14,100,29.12,29.12,,70.11,35.05,0,,100
"Jersey",227,66.91,95.06,93.42,87.36,81.29,54.81,54.68,55.86,82.02,85.78,89.55,68.65,68.65,,74.66,53.53,32.41,,46.46
"Belize",164,66.82,74.38,96.66,80.36,64.07,23.84,39.14,67,100,100,100,35.14,51.17,74.88,68.6,71.33,74.06,60.96,100
"Turks and Caicos Islands",111,66.74,85.99,97.8,92.02,86.25,71.33,75.99,65.14,93.21,93.53,93.85,9.31,9.31,0.02,78.76,70.04,61.32,4.05,100
"Spain",182,66.72,91.02,93.99,84.84,75.7,53.62,53.59,53.56,100,79.33,58.66,34.31,44.16,69.27,67.15,75.68,84.22,65.83,65.58
"Nauru",10,66.5,48.83,87.66,85.21,82.75,98.01,,51.39,58.2,66.03,73.85,95.78,95.78,0.05,71.71,35.86,0,,50.91
"Saint Kitts and Nevis",119,66.2,83.77,96.77,95.43,94.1,81.29,99.98,59.19,71.54,60.05,48.56,27.74,27.74,,73.06,36.53,0,,51.8
"India",203,66.16,48.47,88.18,91.73,95.28,97.4,86.37,30.47,100,65.07,30.14,53.24,52.77,4.47,56.4,40.31,24.23,94.13,54.86
"Gibraltar",60,66.08,82.29,90.27,80.35,70.43,,,19.24,51.41,75.71,100,45.77,45.77,,58.11,79.05,100,,80.13
"R_union",32,65.95,52.01,93.12,94.76,96.39,92.79,,67.51,73.8,67.14,60.49,62.36,62.36,0.11,71.44,52.46,33.49,,38.57
"Bassas da India",34,65.84,51.93,95.57,95.98,96.39,92.79,,87.71,,,,34.26,34.26,,64.68,32.34,0,,
"Bahrain",52,65.78,92.69,83.67,84.41,85.15,85.77,86.79,55.53,70.27,73.49,76.71,25.85,25.85,0.01,43.29,21.65,0,,65.83
"Brunei",247,65.72,100,85.69,90.76,95.82,97.36,88.32,54.12,92.5,87.17,81.84,42.56,41.89,3.7,63.74,46.25,28.76,24.54,26.81
"Andaman and Nicobar",26,65.7,65.18,88.39,91.51,94.63,96.73,89.83,61.61,77.47,71.84,66.21,32.29,32.29,,63.52,40.16,16.79,,42.17
"Equatorial Guinea",104,65.58,84.03,89.62,93.76,97.9,94.11,93.94,69.82,18.76,12.88,7,25.79,25.79,,61.6,68.85,76.11,100,12.64
"Israel",79,65.56,91.79,90.75,93.18,95.61,91.23,91.23,31.6,100,100,100,39.26,32.25,0.64,61.87,34.6,7.33,68.12,21.58
"Latvia",69,65.5,77.71,93.61,89.23,84.84,95.26,54.27,55.02,100,78.65,57.31,49.03,49.03,,96.36,98.18,100,10.93,46.75
"Romania",72,65.47,77.23,88.9,94.45,100,,,56.14,100,91.45,82.9,58.42,58.42,0.01,63.19,81.6,100,44.3,20.18
"Peru",138,65.3,74.87,90.76,79.26,67.75,56.43,56.21,60.5,31.7,54.01,76.32,85.44,84.99,28.15,66.9,73.66,80.41,92.21,20.85
"Guyana",167,65.15,57.6,93.99,95.48,96.98,90.01,89.97,79.95,70.34,59.51,48.67,27,26.95,0.5,67.33,45.46,23.58,,41.44
"Tunisia",61,65.13,73.91,86.54,92.8,99.06,,,46.69,100,83.41,66.81,36.02,34.79,3.04,67.71,34.22,0.73,89.72,65.51
"China",209,65.12,79.93,85.69,81.13,76.58,73.28,52.67,35.2,100,95.89,91.77,35.29,76.4,100,60.19,37.9,15.61,74.44,44.37
"Tokelau",156,65.04,78.84,92.82,84.06,75.29,91.8,53.45,86.89,51.16,70.07,88.98,64.88,64.88,,56.29,28.15,0,,27.22
"Cook Islands",153,64.97,77.7,90.76,85.8,80.84,89.99,52.55,83.7,44.67,39.54,34.41,42.3,42.3,0,67.77,34.04,0.32,89.92,54.18
"Guatemala",136,64.7,58.36,91.93,95.23,98.52,96.83,96.37,37.82,100,100,100,27.8,26.7,24.79,73.46,82.17,90.88,30.04,23.48
"Qatar",190,64.61,100,86.84,92.42,98,95.26,90.7,65.83,40.6,48.09,55.58,40.78,40.78,0,61.87,30.94,0,,17.44
"Faeroe Islands",141,64.57,96.03,94.45,79.52,64.6,,,77.4,84.01,86.78,89.55,35.45,39.24,100,73.06,36.53,0,54.39,46.65
"Papua New Guinea",17,64.46,52.06,83.85,88,92.16,89.04,83.87,62.34,96.28,98.14,100,82.91,82.9,0.02,60.46,35.05,9.65,42.2,11.01
"Tonga",155,64.39,70.7,89.45,93.52,97.59,94.15,86.9,63.82,75.14,87.57,100,36.12,36.12,0.01,62.36,32.79,3.23,26.97,51.4
"Iceland",143,64.16,95.42,94.79,74.93,55.07,39.95,,87.79,39.81,69.9,100,27.35,27.59,80.02,56.22,47.69,39.15,69.23,64.94
"Namibia",101,63.9,87.61,94.22,97.11,100,,,85.32,29.8,64.9,100,55.55,55.52,19.63,63.08,81.54,100,6.79,32.38
"Indonesia",216,63.83,53.33,83.29,80.51,77.73,86.53,65.89,57.04,67.78,63.27,58.76,54.27,50.65,18.42,64.68,62.68,60.67,94.11,24.25
"Canary Islands",58,63.78,83.02,97.04,88.39,79.75,53.8,53.83,73.32,49.47,60.13,70.79,35.58,35.58,,60.5,67.8,75.1,,58.14
"Saint Helena",86,63.68,96.05,97.99,99,100,,,88.36,28.27,56.11,83.95,48.67,48.67,,61.58,30.79,0,,26.79
"Georgia",74,63.46,72.73,86.52,88.68,90.83,,,56.49,65.18,82.13,99.07,67.35,67.35,,62.41,42.89,23.36,,33.98
"Niue",154,63.33,77.37,88.6,82.77,76.94,85.65,52.56,93.08,33.08,56.95,80.81,33.84,33.84,,68,34,0,,53.8
"Kenya",43,63.3,60.52,89.13,87.84,86.54,71.68,91.75,51.23,100,99.12,98.24,34.85,34.85,0,62.45,45.92,29.4,64.42,25.66
"Honduras",133,63.04,56.28,95.42,92.76,90.1,95.48,88.42,63.55,100,92.54,85.08,34.16,27.5,19.11,73.33,80.91,88.49,0,32.99
"Colombia",132,62.96,67.25,94.94,79.41,63.88,81.13,71.15,63.45,98.12,79.23,60.35,39.89,34.6,4.17,68.06,62.25,56.45,69.09,22.06
"East Timor",231,62.89,51.48,82.11,83.21,84.31,86.71,84.92,60.2,0.05,27.6,55.14,62.33,62.27,0.04,67.5,69.77,72.04,,39.84
"Madagascar",42,62.56,43.92,87.64,86.17,84.71,78.87,65.68,64.1,100,89.95,79.91,41.8,40.7,0.95,61.3,46.48,31.66,93.87,15.87
"Panama",129,62.4,71.84,95.6,83.05,70.51,66.14,43.06,63.45,99.6,99.8,100,43.72,42.34,5.95,69.88,59.31,48.74,45.79,49.19
"Guernsey",228,62.4,95.06,92.45,81.58,70.71,54.44,54.36,47.63,81.86,85.71,89.55,55.94,55.94,,74.33,40.47,6.6,,46.4
"Comoro Islands",28,62.25,43.71,86.73,88.66,90.6,83.47,86.5,53.77,87.93,92.03,96.13,45.2,45.2,,60.17,30.25,0.33,,36.68
"Turkey",76,62.18,80.26,87.87,90.52,93.17,,,48.95,100,100,100,61.33,56.22,10.75,60.63,33.65,6.66,63.97,23.91
"Solomon Islands",7,62.13,45,87.7,85.52,83.33,79.52,73.27,64.25,100,100,100,85.18,85.18,0,61.07,35.23,9.39,36.49,16.85
"Samoa",152,62.04,73.87,91.61,93.99,96.38,95.46,89.81,83.95,69.75,36.49,3.23,58.04,58.04,0,68.74,34.8,0.87,0.5,53.43
"Cambodia",24,62.02,66.15,81.13,81.9,82.66,80.4,76.78,50.37,97.95,73.97,49.99,52.01,51.89,8.99,50.73,53.99,57.24,5.85,78.92
"Monaco",185,61.88,96.7,90.29,90.29,,,,26.31,98.45,82.77,67.09,46.55,46.55,,36.58,22.35,8.12,,68.23
"Sri Lanka",40,61.65,54.74,88.98,92.07,95.16,93.67,87.92,54.66,61.76,80.88,100,45.03,44.74,0.23,59.84,36.41,12.97,46.04,25.41
"Western Sahara",63,61.64,52.48,88.23,88.24,88.24,,,75.35,99.41,97.73,96.06,16.17,16.17,,71.08,63.19,55.29,,38.35
"Mozambique",41,61.37,43.91,88.72,91.12,93.52,81.66,98.85,55.63,100,100,100,43.68,43.48,0.11,65.13,46.53,27.92,35,17.48
"Yemen",47,61.11,59.11,84.41,90.38,96.34,94.68,83.73,60.57,81.54,90.77,100,43.74,43.72,0.06,58.9,29.45,0,58.7,0
"Poland",178,60.93,87.25,95.28,87.19,79.1,60.01,60.94,42.38,100,80.96,61.91,31.6,31.6,,96.36,98.18,100,40.76,20.06
"Sao Tome and Principe",103,60.75,46.13,92.31,96.15,100,,,53.61,100,100,100,28.91,28.91,,58.88,44.17,29.46,88.46,28.55
"Cameroon",197,60.73,45.11,87.27,92.45,97.63,92.63,92.36,42.38,99.43,75.47,51.51,46.51,46.51,,67.91,53.04,38.17,,6.61
"Togo",98,60.68,42.7,90.08,85.04,80,99.48,99.17,29.17,98.83,99.42,100,33.57,33.57,,72.95,36.48,0,,21.13
"Ghana",106,60.64,47.14,93.72,92.59,91.46,99.86,99.77,37.84,91.98,95.99,100,57.7,57.7,,72.6,37.02,1.45,19.76,18.75
"Singapore",208,60.58,100,81.63,80.95,80.26,81.93,82.76,50.23,100,95.28,90.57,38.17,25.59,1.83,70.44,35.61,0.79,0.44,52.97
"Bouvet Island",105,60.54,83.96,94.69,94.69,,,,98.91,,,,2.83,2.83,,44.6,22.3,0,,
