"rgn_id","w_fis"
1,1
2,1
3,1
4,1
5,0.8918107605167
6,0.999162694003669
7,1
8,0.999669307845285
9,1
10,0.999998410165407
11,1
12,1
13,0.798194330824996
14,0.615727080074092
15,0.823304905932577
16,0.731041000491033
17,0.999982584975027
18,0.999957815551738
19,0.99994785714901
20,0.872184429117861
21,0.768396091079101
24,0.995636087361487
25,0.770153521075018
26,1
28,1
29,0.987976898891303
30,1
31,1
32,0.99521211660922
33,1
34,1
35,1
36,1
37,0.981122074406433
38,1
39,1
40,0.992922777141604
41,0.999933384412003
42,0.968741875027478
43,1
44,1
45,1
46,1
47,1
48,0.998646184550366
49,1
50,0.83807122917457
51,1
52,0.999945904131301
53,0.999862288240966
54,0.991385676123141
55,1
56,1
57,1
58,1
59,1
60,1
61,0.889345393821484
62,0.99984403019963
63,1
64,1
65,0.999888268657651
66,0.999820854363455
67,1
68,0.439003606838082
69,1
70,1
71,0.923710779699859
72,1
73,0.99684472679567
74,1
75,0.991163946315858
76,0.873924397883416
77,1
78,0.997363786867441
79,0.568880148936959
80,0.548515542098125
81,0.420315881175593
82,0.769421969775343
84,0.998476340840264
85,1
86,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,0.999235539848086
102,0.996781620831367
103,1
104,1
105,1
106,1
107,1
108,1
110,1
111,0.99999192076533
112,0.834928744798129
113,1
114,1
115,0.993357425440737
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
129,0.945043176643588
130,0.964740982813318
131,0.578639995419744
132,0.910591162867912
133,0.237848904490418
134,0.975056295173835
135,0.939613914904993
136,0.820082499233042
137,0.556946675500762
138,0.985127129178035
139,0.905234550969684
140,0.999275118620675
141,0.873115655242553
143,0.992613777308558
144,1
145,1
146,1
147,0.881833154159436
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
161,1
162,0.876821274334988
163,0.965646320579246
164,0.467225728482278
166,0.998726248568933
167,0.999557793952254
168,0.998214694363543
169,1
171,0.912094030299972
172,0.999974254575317
173,1
174,0.908367665638443
175,0.982093590671787
176,0.946890382181144
177,0.803444465998057
178,1
179,0.66497590719304
180,0.856696752896862
181,0.928844430730369
182,0.733297196824746
183,0.970320174736423
184,0.752319299557545
185,1
186,0.869448044984474
187,0.892015064432724
188,0.702070084233452
189,1
190,1
191,0.969947186049095
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
202,0.996077973571077
203,0.910031020718666
204,0.866458262498413
205,0.971310119912159
206,0.959246267258564
207,0.824769325027161
208,0.464284565894852
209,0.391280842408641
210,0.917844124940575
212,0.999918632642587
214,0.517735902912097
215,1
216,0.847964308134207
218,0.906299857364741
219,1
220,1
221,1
222,0.984415750197078
223,0.65058405568399
224,0.778033776383819
227,0.97562702397271
228,0.97562702397271
231,0.998929718835825
232,0.314016540013039
237,1
244,1
245,1
247,0.960890623133734
248,1
249,1
250,1
255,1
