"rgn_id","species","species_code","sust_coeff","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
129,"Cobia",454,0.444010417,0,0,0,0,0,0,0,0,0,50,150,300
129,"Whiteleg shrimp",41,0.433333333,877,1945,3137,6105,6535,7098,8115,8246,7762,5943,5532,6217
13,"Banana prawn",805,0.275,25,25,25,0,0,0,0,0,0,0,0,0
13,"Milkfish",806,0.414285714,0,0,0,40,40,40,40,40,40,40,35,30
13,"Mullets nei",807,0.561111111,7,7,7,0,0,0,0,0,0,0,0,0
13,"Whiteleg shrimp",809,0.374509804,0,0,0,0,0,0,0,5,10,15,19.05,20
13,"Whiteleg shrimp",808,0.374509804,0,0,0,10,10,10,12,12,12,12,12,11
130,"Natantian decapods nei",822,0.533333333,0,0,0,0,0,0,0,0,0,0,0,0
130,"Pacific cupped oyster",820,0.757142857,0,0,0,0,0,1,1,1,1,0.3,5,11
130,"Spotted rose snapper",821,0.444010417,0,0,0,0,0,1,1,2,1,0.3,0.5,1.5
130,"Whiteleg shrimp",22,0.433333333,1350,1800,4097,5051,5076,5714,5726,5274,5265,3544,3215,3028
131,"Blue shrimp",836,0.372222222,54,57,61,70,0,0,0,0,0,0,0,0
131,"Whiteleg shrimp",40,0.366666667,5357,5629,6028,6935,7880,9633,10860,11097,14690,17362,16587,15740
132,"Cobia",427,0.444010417,0,0,0,0,0,0,0,0,0,5,112,111
132,"Cupped oysters nei",428,0.9,0,0,0,0,0,0,0,0,0,0,0,0
132,"Marine fishes nei",426,0.477777778,0,0,0,0,0,0,0,0,0,0,0,0
132,"Tarpon",429,0.444010417,0,0,0,0,0,0,0,0,0,0,1,1
132,"Whiteleg shrimp",1033,0.374509804,1740,2000,1000,0,0,0,0,0,0,0,0,0
132,"Whiteleg shrimp",430,0.374509804,9650,10000,13000,16503,18040,19000,21600,20300,18400,18100,12576,9410
133,"Penaeus shrimps nei",31,0.266666667,8153,10886,12557,16527,18036,20873,26956,26333,26586,14626,11054,16960
134,"Black ark",847,0.811764706,0,0,0,0,0,0,0,2,5,5,5,5
134,"Blue shrimp",43,0.372222222,0,0,0,0,0,0,0,0,0,0,0,0
134,"Cupped oysters nei",848,0.888095238,0,0,0,0,0,0,0,2,5,5,5,5
134,"Grand ark",849,0.811764706,0,0,0,0,0,0,0,1,1,2,2,2
134,"Marine fishes nei",846,0.477777778,5,12,11,4,9,0,0,1,0,0,0,0
134,"Whiteleg shrimp",44,0.374509804,191,351,361,469,426,240,336,159,200,381.54,394.24,766.7
135,"Abalones nei",37,0.666666667,9,16,25,25,31,18,19,10,0.05,0,0,0
135,"American cupped oyster",444,0.887878788,283,510,295,400,292,2727,1749,1,0,0,0,0
135,"Bastard halibuts nei",38,0.444010417,0,0,0,0,0,0,0,47,56,52,1,1
135,"Brine shrimps nei",33,0.366666667,0,2,4,4,5,0,0.1,0,0,0,0,0
135,"Callinectes swimcrabs nei",34,0.416666667,1,0,0,0,0,0.1,0.1,0,0,0,0,0
135,"Clams, etc. nei",445,0.811764706,0,0,0,0,0,7,7,0,0,0,0,0
135,"Clams, etc. nei",827,0.811764706,0,169,1,1,1,75,78,22,148,175,251,349
135,"Common snook",447,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
135,"Cortez oyster",825,0.811764706,685,593,21,409,317,593,619,8,1162,1200,1036,608
135,"Crevalle jack",448,0.444010417,0,0,2,2,2,0,0,0,0,0,1,5
135,"Flathead grey mullet",828,0.433333333,1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0
135,"Largemouth black bass",35,0.444010417,136,125,332,200,247,1148,1198,543,440,394,0,0
135,"Marine fishes nei",449,0.477777778,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0
135,"Mojarras(=Silver-biddies) nei",450,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
135,"Pacific bluefin tuna",829,0.444010417,0,521,517,517,4193,3402,3552,734,2919,2987,2008,3557
135,"Pacific calico scallop",830,0.811764706,0,127,3,3,3,0.1,0.1,0.25,0,0,0,0
135,"Pacific cupped oyster",831,0.766666667,503,892,654,762,639,1417,1479,2099,1729,1558,2858,1963
135,"Pacific cupped oyster",451,0.766666667,0,0,602,600,598,0,0,0,0,0,0,0
135,"Red abalone",39,0.811764706,0,0,0,0,0,24,26,13,30,47,23,40
135,"Red drum",452,0.366666667,0,0,0,0,0,0,0,3,23,23,3,3
135,"Sea mussels nei",832,0.791666667,88,104,18,18,18,119,125,280,354,427,218,465
135,"Snappers nei",833,0.433333333,0,0,0,0,0,0,0,5,8,8,3,3
135,"Whiteleg shrimp",36,0.433333333,0,0,0,0,0,511,952,766,876,808,0,0
135,"Whiteleg shrimp",826,0.433333333,31441,46053,43136,42916,57731,3766,3647,2954,4408,4062,0,0
135,"Whiteleg shrimp",453,0.433333333,2039,1961,2717,2941,4630,2653,2681,2317,2491,2165,0,0
135,"Whiteleg shrimp",834,0.433333333,0,0,0,0,0,82826,105043,105565,122169,118434,99291,106886
135,"Whiteleg shrimp",446,0.433333333,0,0,0,0,0,252,172,185,257,309,5321,2930
135,"Yellowfin tuna",835,0.1,116,0,0,0,0,1133,1183,2078,3,0,0,0
136,"Anadara clams nei",823,0.811764706,0,0,0,0,0,0,0,0,0,0,0,0
136,"Penaeus shrimps nei",29,0.166666667,1492,2500,5400,0,0,0,0,0,0,0,0,0
136,"Sea mussels nei",824,0.791666667,7,8,8,8,0,0,0,0,0,0,0,0
136,"Whiteleg shrimp",30,0.374509804,0,0,0,3768,3900,7000,13428,13500,15727,13623,21921,15944
137,"Blue shrimp",1034,0.372222222,0,0,0,0,0,0,0,0,0,0,0,0
137,"Pacific cupped oyster",1036,0.757142857,0,0,0,0,0,0,0,0,0,0,2.34,2.34
137,"Red drum",1037,0.366666667,1894,1894,1894,0,0,0,0,0,0,0,0,0
137,"Scallops nei",1038,0.833333333,0.1,0.1,0,0,0,0,0,0,0,0,0,0
137,"Whiteleg shrimp",1035,0.366666667,50110,45269,63600,77400,89600,118500,149200,150000,150000,179100,223313,260000
138,"Brine shrimp",1039,0.366666667,1,1,0,0,0,0,0,0,0,0,0,0
138,"False abalone",1040,0.733333333,0,0,0,12,0,2,0,8,12,0,0,0
138,"Flatfishes nei",1041,0.466666667,1,3,0,0,0,0,0,0,0,0,0,0
138,"Marine fishes nei",1042,0.477777778,0,0,0,0,0,0,0,0,5,8,2,2
138,"Pacific cupped oyster",1043,0.833333333,11,8,9,11,6,3,6,0,0,0,0,0
138,"Peruvian calico scallop",1044,0.833333333,3916,3913,5701,6670,10484,11066,12337,18518,14802,16047,58101,52213
138,"Whiteleg shrimp",58,0.366666667,614,731,2593,3328,5073,8324,9257,11657,13314,13425,13598,16379
139,"Blue shrimp",463,0.372222222,0,0,0,0,0,0,0,0,0,0,0,0
139,"South American rock mussel",464,0.811764706,10,10,0,0,0,0,0,0,0,0,0,0
139,"Whiteleg shrimp",59,0.5,8500,10512,12000,14259,22998,17613,21163,17639,16002,10482,13000,13000
14,"Abalones nei",994,0.433333333,147,111,155,117,89,6,12,15,28,5,0,30.3
14,"Abalones nei",128,0.433333333,2311,2385,2170,967,1211,473,639,312,320,213,171,56.9
14,"Amberjacks nei",995,0.444010417,97,119,292,275,179,71,49,1,40,403,16,224.7
14,"Amberjacks nei",985,0.444010417,536,424,620,843,682,752,822,1265,1241,475,218,654
14,"Barramundi(=Giant seaperch)",996,0.444010417,3,20,0,0,0,0,0,0,0,0,0,0
14,"Barramundi(=Giant seaperch)",129,0.444010417,1075,1557,1798,1680,1504,3566,2437,2357,2693,2592,9038,11465.3
14,"Blackhead seabream",997,0.444010417,15,24,0,0,0,0,0,0,0,0,0,0
14,"Blackhead seabream",130,0.444010417,1211,1263,1029,727,631,422,516,555,415,314,364,407.1
14,"Blood cockle",998,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0
14,"Blue swimming crab",131,0.416666667,0,0,0,0,0,3,0,0,0,0,0,0
14,"Clams, etc. nei",986,0.811764706,166,170,247,299,288,205,147,104,63,0,0,0
14,"Clams, etc. nei",999,0.811764706,38,87,61,70,51,39,34,33,30,0,0,0
14,"Cobia",132,0.444010417,0,0,0,0,0,0,0,40,0,0,0,105
14,"Cobia",1000,0.444010417,2626,3224,2395,4186,3968,3863,2914,3958,995,2365,2152,1018.7
14,"Croakers, drums nei",1001,0.444010417,71,148,269,228,0,9,22,23,0,0,0,0
14,"Daggertooth pike conger",1002,0.444010417,3,0,0,0,0,0,0,0,0,0,0,0
14,"Diphos sanguin",987,0.811764706,0,0,0,0,0,0,0,0,0,32,35,59.6
14,"Diphos sanguin",1003,0.811764706,0,0,0,0,0,0,0,0,0,30,54,35.9
14,"Flathead grey mullet",133,0.366666667,905,955,2026,1585,1153,1100,1846,2358,917,1887,2359,2104
14,"Flathead grey mullet",1004,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
14,"Fourfinger threadfin",134,0.444010417,16,5,224,429,282,344,322,914,1295,1147,701,2011.7
14,"Giant tiger prawn",135,0.1,3844,2447,1828,1732,1469,978,864,946,641,601,613,747.7
14,"Greasyback shrimp",136,0.372222222,233,328,237,222,230,1536,1145,754,671,349,269,285.9
14,"Greater amberjack",1005,0.444010417,0,0,0,0,0,0,66,67,2,3,0,0
14,"Groupers nei",1006,0.333333333,297,415,685,603,409,133,192,136,224,322,57,147.6
14,"Groupers nei",137,0.333333333,4695,4870,11449,10818,12103,13449,9308,17098,16818,12618,11297,13308.8
14,"Indo-Pacific swamp crab",138,0.416666667,315,423,239,226,239,240,247,221,185,170,225,164.5
14,"Japanese carpet shell",1007,0.841666667,385,267,192,200,171,146,127,120,110,106,113,111.5
14,"Japanese carpet shell",988,0.841666667,83,48,42,41,41,37,37,32,30,32,32,28.3
14,"Japanese eel",139,0.444010417,2334,128,72,89,245,619,190,252,74,156,44,13.8
14,"Japanese hard clam",1008,0.811764706,2367,2423,2475,1946,1241,1268,1467,1474,1301,1131,2137,1187.3
14,"Japanese hard clam",989,0.811764706,24333,25741,28236,29571,25014,22198,46720,34181,50921,50689,58188,58576.8
14,"Japanese seabream",140,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0.5
14,"Japanese seabream",1009,0.444010417,0,0,0,0,0,0,0,0,0,0,0,208.8
14,"Japanese spiny lobster",1010,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0
14,"Japanese spiny lobster",990,0.416666667,6,1,0,0,0,0,0,0,0,0,0,0
14,"Kuruma prawn",1011,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
14,"Kuruma prawn",141,0.366666667,293,210,193,219,220,156,200,93,86,237,172,178
14,"Marine crabs nei",142,0.416666667,148,110,94,84,84,34,53,54,63,87,87,109
14,"Marine crabs nei",1012,0.416666667,2,0,0,0,0,0,0,0,0,0,0,0
14,"Marine fishes nei",143,0.477777778,1343,1756,1684,1880,2217,2338,2112,1318,1516,1375,1237,1665
14,"Marine fishes nei",1013,0.477777778,400,450,1093,425,565,224,420,345,157,160,648,105.2
14,"Marine molluscs nei",991,0.533333333,12,4,1,17,40,13,0,1,1,1,2,2
14,"Marine molluscs nei",1014,0.533333333,0,47,45,54,60,44,38,43,42,52,69,60.4
14,"Mi-iuy (brown) croaker",1015,0.444010417,0,0,0,0,0,0,0,0,0,89,60,0.5
14,"Milkfish",144,0.5,16267,21892,28424,32971,25053,23386,29375,27515,27944,26433,20380,24091.4
14,"Milkfish",1016,0.5,0,0,0,0,0,0,0,0,0,0,0,0
14,"Natantian decapods nei",145,0.533333333,513,335,159,268,203,591,170,105,144,118,52,54.5
14,"Pacific cupped oyster",992,0.533333333,0,0,0,0,0,0,0,0,0,0,0,0
14,"Pacific cupped oyster",1017,0.533333333,19972,16837,19800,23462,20750,28430,28547,28199,34514,21882,36056,34642.6
14,"Porgies, seabreams nei",146,0.444010417,2519,2748,3052,5195,3829,1804,1762,2085,1900,1501,538,658
14,"Porgies, seabreams nei",1018,0.444010417,415,453,718,963,457,314,370,302,141,86,0,306
14,"Redtail prawn",147,0.366666667,44,72,56,28,76,77,0,0,10,9,3,0
14,"Snappers, jobfishes nei",148,0.444010417,46,134,125,312,90,24,6,4,2,4,13,300.8
14,"Snappers, jobfishes nei",1019,0.444010417,16,63,311,254,0,0,0,0,75,39,36,0.5
14,"Trumpet emperor",1020,0.444010417,0,0,0,0,0,146,0,182,150,94,13.6,0.1
14,"Two-spot red snapper",993,0.444010417,0,0,0,0,0,4,0,0,0,0,0,0
14,"Whiteleg shrimp",149,0.366666667,2310,5809,6106,7614,6307,6628,5805,5695,5947,3847,3965,3870.1
14,"Yellowback seabream",1021,0.444010417,7,0,0,0,0,0,0,0,0,0,0,0
140,"Cobia",439,0.444010417,0,0,0,0,2,2,3,10,26,25,15,12
140,"Marine fishes nei",440,0.477777778,0,0,0,0,0,0,0,0,0,0,0,0
140,"Red drum",441,0.366666667,24,24,53,73,87,71.7,82.8,53.4,51.5,45,60,77
141,"Atlantic salmon",270,0.433333333,33508,46041,44953,52526,40985,18962,13078,22305,38494,51383,45391,60473
141,"Rainbow trout",271,0.566666667,1315,3126,11149,10220,5092,4493,5496,8394,8179,7912,2184,2184
143,"Abalones nei",309,0.633333333,15,23,24,6,6,6,0,0,0,0,0,0
143,"Arctic char",474,0.533333333,634,825,1067,1400,1025,568,812,1545,2785,2405,2427,3021
143,"Atlantic cod",310,0.566666667,0.1,140,192,380,636,636,1598,1467,1502,1805,1317,877
143,"Atlantic halibut",311,0.533333333,34,93,120,95,0,0,110,31,39,49,72,33
143,"Atlantic salmon",312,0.6,2040,2419,1228,1875,4082,4060,4602,903,0,0,0,0
143,"Atlantic salmon",308,0.6,553,226,243,1833,2538,2428,622,294,330,714,1068,1083
143,"Atlantic wolffish",313,0.533333333,0,0,1,0,0,0,0,0,0,0,0,0
143,"Blue mussel",314,0.933333333,0,0,0,4,4,4,0,0,10,49,32,46
143,"European seabass",315,0.65,20,20,40,80,0,0,0,0,0,0,0,0
143,"Haddock",316,0.533333333,0,0,0,65,72,72,42,0,0,0,0,0
143,"Rainbow trout",475,0.6,24,105,248,180,104,24,0,0,0,0,0,0
143,"Rainbow trout",317,0.6,0,0,0,0,33,100,0,0,0,0,0,0
143,"Spotted wolffish",318,0.533333333,0,0,1,0,0,0,0,0,0,0,0,0
143,"Turbot",319,0.533333333,0,27,9,32,46,46,0,70,51,68,46,20
147,"Barramundi(=Giant seaperch)",838,0.444010417,0,0,7,9,1,6,5,1,0.1,0,0,0
147,"Barramundi(=Giant seaperch)",840,0.444010417,9,15,11,0,0,0,0,0,0,0,0,0
147,"Blacklip pearl oyster",841,0.811764706,740.69,808.27,1267.52,1942.81,1826.88,2877.8,2410.04,2199.71,1890.76,1849.94,2129.12,2842.7
147,"Blue shrimp",839,0.372222222,0,0,0,0,0,0,0,0,0,0,0,0
147,"Blue shrimp",842,0.372222222,40,44,45,47,60,59,49,45,44,39,39,54.3
147,"Marine fishes nei",843,0.477777778,1,4,1,1,1,8,7,0.1,0,0,0,0
147,"Pearl oyster shells nei",844,0.811764706,17.97,58.35,11.32,10.25,8.93,9.03,9.06,9.48,10.93,16.43,16.32,15.02
147,"Sea mussels nei",845,0.791666667,0,0,0,0,0,0,0,0,0,0,0,0
15,"Banana prawn",107,0.2,1014,1276,1541,1517,1471,1519,1647,2115,2070,2204,2077,1974
15,"Banana prawn",1108,0.2,2,0,0,0,0,0,0,0,0,0,0,0
15,"Barramundi(=Giant seaperch)",108,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
15,"Flathead lobster",1109,0.416666667,12,6,3,3,5,5,4,4,4,2,2,0
15,"Giant tiger prawn",109,0.1,40459,40698,35490,34997,35917,37720,38209,39825,45343,47830,48162,47495
15,"Giant tiger prawn",1110,0.1,8,0.1,3,1,0,1,0.1,0,0,0.23,0,0
15,"Green mussel",1111,0.8,16957,13513,11646,13490,15038,20159,19690,20114,23017,19936,20877,22443
15,"Groupers, seabasses nei",110,0.333333333,16,39,30,329,50,76,64,85,51,59,70,28
15,"Groupers, seabasses nei",1112,0.333333333,151,97,88,120,171,197,240,332,2561,862,1125,1036
15,"Indo-Pacific swamp crab",1113,0.416666667,23,23,21,24,27,14,15,41,7,10,1,0
15,"Indo-Pacific swamp crab",111,0.416666667,4945,4585,4726,4785,6218,6847,7785,9267,11618,13720,14437,15731
15,"Jacks, crevalles nei",1114,0.444010417,13,9,5,4,36,23,53,133,150,32,38,25
15,"Marine fishes nei",112,0.477777778,0,0,0,3,56,117,129,812,158,201,188,201
15,"Marine fishes nei",1115,0.477777778,4,160,94,105,106,158,287,490,379,360.21,162,203
15,"Metapenaeus shrimps nei",113,0.372222222,329,416,445,518,559,669,798,715,786,801,689,690
15,"Milkfish",1116,0.366666667,8872,9941,17481,21817,37351,43970,59907,79347,80365,79153,87199,103958
15,"Milkfish",114,0.366666667,186599,211594,203517,202973,208975,219906,220602,229111,226032,225320,219444,226371
15,"Penaeus shrimps nei",1117,0.233333333,0,0,0,0,0,0,0,0,0,0,0,0
15,"Percoids nei",115,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
15,"Scats",1107,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
15,"Slipper cupped oyster",1118,0.811764706,14222,19042,12570,14510,15915,16495,16838,20508,20175,19931,22525,21462
15,"Snappers nei",1119,0.433333333,14,7,3,1,2,2,2,7,7,8,9,8
15,"Spinefeet(=Rabbitfishes) nei",116,0.444010417,2,13,25,86,50,64,110,143,132,94,103,98
15,"Spinefeet(=Rabbitfishes) nei",1120,0.444010417,66,51,60,84,120,87,66,83,102,101,90,52
15,"Tropical spiny lobsters nei",1121,0.416666667,27,17,10,18,19,19,23,64,72,64,89,68
15,"Whiteleg shrimp",117,0.374509804,0,0,0,0,0,0,0,0,1854,3112,4971,4182
152,"Bear paw clam",857,0.811764706,0,0,0,0,0,0,0,0,0,0,0,0
152,"Elongate giant clam",858,0.811764706,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0
152,"Fluted giant clam",859,0.811764706,0,0,0,0,0,0,0,0,0,0,0,0
152,"Giant clam",860,0.811764706,0,0,0,0,0,0,0,0,0,0,0,0
152,"Smooth giant clam",861,0.811764706,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0
153,"Blacklip pearl oyster",819,0.811764706,0,0,0,0,0,0.15,0.28,0.28,0,0,0,0
153,"Giant tiger prawn",801,0.366666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0
153,"Giant tiger prawn",817,0.366666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0
153,"Milkfish",818,0.414285714,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0
153,"Milkfish",802,0.414285714,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0
155,"Bear paw clam",851,0.811764706,2,0,0,0,0,0,0.1,0.1,0,0,0,0
155,"Elongate giant clam",852,0.811764706,5,1,2,1,2,1,1,0.1,1,0,0,0
155,"Fluted giant clam",853,0.811764706,3,0.1,1,1,1,0.1,0.1,0,0.1,0,0,0
155,"Giant clam",854,0.811764706,1,0.1,0.1,0.1,0.1,0.1,4,4,0.1,0,0,0
155,"Milkfish",850,0.366666667,14,19,14,20,0.1,0.1,0.1,0,0,0,0,0
155,"Smooth giant clam",855,0.811764706,2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0
16,"Aquatic invertebrates nei",485,0.542156863,0,0,0,0,0,0,0,1116,1892.4,1550.3,1851.6,3535
16,"Atlantic salmon",1050,0.233333333,10907,12724,14356,15208,16476,16780,20710,25336,25736.9,29893,31807,35198
16,"Australian mussel",486,0.811764706,2017,2509,2789,2727,2628,2900,3189,3208,3258.8,3371.9,3465.2,3084.6
16,"Barramundi(=Giant seaperch)",1061,0.444010417,822,898,1150,1750,1517,1775,2249,2632,3361.8,2966,3628,4352.2
16,"Blacklip abalone",799,0.811764706,40,58,47,86,250,390,506,468,503.6,680.5,1985.1,490.7
16,"Brine shrimp",1045,0.366666667,0.1,0.1,0,0,0,0,0,0,0,0,0,0
16,"Brown tiger prawn",1051,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Brown tiger prawn",1046,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Chinook(=Spring=King) salmon",1052,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
16,"Cupped oysters nei",1047,0.9,0.1,0.1,116,0,0,0,0,0,0,0,0,0
16,"Cupped oysters nei",487,0.9,0,0,0,1008,3190,4650,5397,7720,0,0,0,0
16,"Eastern king prawn",1053,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Eastern king prawn",1048,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Eastern school shrimp",1049,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Flat oysters nei",1062,0.866666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Giant tiger prawn",796,0.233333333,2505,2558,3406,0,0,294,241,0,0,0,0,0
16,"Giant tiger prawn",1063,0.233333333,0,0,0,0,0,0,0,0,0,0,0,0
16,"Indo-Pacific swamp crab",483,0.416666667,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0
16,"Kuruma prawn",797,0.333333333,404,262,351,0,0,0,0,0,0,0,0,0
16,"Marine crustaceans nei",800,0.3,0,0,0,0,0,0,0,0,4.5,0,0,0
16,"Marine fishes nei",488,0.477777778,82,186,1,41,4,9,27,0,2073.6,3541.1,4023.9,3819.9
16,"Pacific cupped oyster",484,1,0,0,0,0,0,0,0,0,0,0,0,0
16,"Pacific cupped oyster",489,1,4693,4648,4924,4215,3900,2737,2584,2654,8181.1,8378.9,8831,8251
16,"Penaeus shrimps nei",798,0.266666667,0,0,0,3365,3723,2964,3300,3284,3088,3985,5280,3970
16,"Rainbow trout",1054,0.566666667,0,0,0,0,0,0,0,0,0,0,0,0
16,"Southern Australia scallop",1055,0.811764706,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0
16,"Southern bluefin tuna",490,0.1,2649,3889,4008,2373,4554,2231,3611,2139,4532,3749,3324,1987
16,"Sydney cupped oyster",491,0.811764706,0,0,0,0,0,0,0,0,0,0,0,0
16,"Sydney cupped oyster",1056,0.811764706,4961,4912,4605,5314,5600,4456,4071,4000,5447.8,5848.2,6100,5700
162,"Abalones nei",1057,0.5,0,0,0,1,1,2,3,8,8,8,80,114
162,"Chinook(=Spring=King) salmon",1058,0.444010417,5685,7887,6989,4800,5196,7500,7721,9400,9080,12392,12280,13362
162,"New Zealand mussel",1059,0.8,76000,64000,78000,78000,85000,95000,97000,99500,100100,89850,95168,101311
162,"Pacific cupped oyster",1060,0.766666667,3500,3500,1594,1840,2023,2800,2800,3000,3170,2708,2439,1804
163,"Abalones nei",47,0.5,0,0,0,0,262,253,175,175,175,200,250,250
163,"American cupped oyster",460,0.887878788,38255,40629,49539,65632,105287,55188,90000,90000,90000,90000,108279,67975
163,"Atlantic salmon",385,0.366666667,22395,20769,12734,16315,15127,9401,10485,11001,16714,14074,19535,18595
163,"Black seabass",459,0.444010417,0,0,0,11,11,0,0,0,0,0,0,0
163,"Blue crab",46,0.416666667,488,501,121,249,45,0,0,0,0,0,0,0
163,"Blue mussel",386,0.933333333,2248,1562,3571,1545,1368,2558,2284,1937,1937,2000,2207,2213
