"dimension","region_id","region_label","score_o","score","score_dif"
"status",32,"R_union",15.33,0.968353006366989,-14.361646993633
"status",62,"Morocco",67.01,81.2372038583443,14.2272038583443
"status",183,"Portugal",73.32,87.5296634611988,14.2096634611988
"status",8,"Palau",31.02,45.0048158236069,13.9848158236069
"status",9,"Micronesia",31.02,45.0048158236069,13.9848158236069
"status",10,"Nauru",31.02,45.0048158236069,13.9848158236069
"status",11,"Marshall Islands",31.02,45.0048158236069,13.9848158236069
"status",12,"Wake Island",31.02,45.0048158236069,13.9848158236069
"status",13,"Northern Mariana Islands and Guam",31.02,45.0048158236069,13.9848158236069
"status",148,"Line Group",31.02,45.0048158236069,13.9848158236069
"status",157,"Phoenix Group",31.02,45.0048158236069,13.9848158236069
"status",212,"Kiribati",31.02,45.0048158236069,13.9848158236069
"status",82,"Albania",31.86,45.5396936695965,13.6796936695965
"status",166,"Jamaica",70.72,84.3336587733925,13.6136587733925
"status",41,"Mozambique",13.23,26.7437731070656,13.5137731070656
"status",135,"Mexico",64.56,77.9700057646215,13.4100057646215
"status",61,"Tunisia",56.36,69.5860379866822,13.2260379866822
"status",222,"Sweden",43.63,56.6385519716659,13.0085519716659
"status",179,"France",51.41,64.3332936311978,12.9232936311978
"status",192,"Iraq",13.63,26.5267381407467,12.8967381407467
"status",25,"Thailand",46.2,58.4679501091917,12.2679501091917
"status",16,"Australia",51.07,62.9360652916141,11.8660652916141
"status",182,"Spain",59.99,71.6381384068888,11.6481384068888
"status",184,"Italy",49.55,61.0294399268375,11.4794399268375
"status",81,"Cyprus",47.14,58.3944649440478,11.2544649440478
"status",85,"Ascension",35.03,46.172281890237,11.142281890237
"status",86,"Saint Helena",35.03,46.172281890237,11.142281890237
"status",88,"Tristan da Cunha",35.03,46.172281890237,11.142281890237
"status",95,"Falkland Islands",35.03,46.172281890237,11.142281890237
"status",141,"Faeroe Islands",35.03,46.172281890237,11.142281890237
"status",144,"Jan Mayen",35.03,46.172281890237,11.142281890237
"status",145,"Greenland",35.03,46.172281890237,11.142281890237
"status",227,"Jersey",35.03,46.172281890237,11.142281890237
"status",228,"Guernsey",35.03,46.172281890237,11.142281890237
"status",103,"Sao Tome and Principe",33.19,44.2687392463147,11.0787392463147
"status",208,"Singapore",49.26,60.1463207466177,10.8863207466177
"status",130,"Costa Rica",44.64,55.4765874093538,10.8365874093538
"status",131,"Nicaragua",28.34,38.8915044244938,10.5515044244938
"status",163,"United States",44.8,55.0706260467126,10.2706260467126
"status",78,"Lebanon",85.16,94.742650732331,9.58265073233099
"status",209,"China",33.68,43.1741677335926,9.4941677335926
"status",63,"Western Sahara",35.75,44.8868620463664,9.13686204636637
"status",102,"South Africa",36.45,45.5508112060536,9.10081120605359
"status",55,"Azores",63.05,72.0777265184224,9.02772651842241
"status",57,"Madeira",63.05,72.0777265184224,9.02772651842241
"status",58,"Canary Islands",63.05,72.0777265184224,9.02772651842241
"status",60,"Gibraltar",63.05,72.0777265184224,9.02772651842241
"status",77,"Syria",70.96,79.9861885812964,9.02618858129644
"status",133,"Honduras",36.31,45.2875458799184,8.97754587991835
"status",19,"Tuvalu",30.68,39.5191574796791,8.83915747967912
"status",146,"Pitcairn",30.68,39.5191574796791,8.83915747967912
"status",147,"French Polynesia",30.68,39.5191574796791,8.83915747967912
"status",151,"American Samoa",30.68,39.5191574796791,8.83915747967912
"status",152,"Samoa",30.68,39.5191574796791,8.83915747967912
"status",153,"Cook Islands",30.68,39.5191574796791,8.83915747967912
"status",154,"Niue",30.68,39.5191574796791,8.83915747967912
"status",155,"Tonga",30.68,39.5191574796791,8.83915747967912
"status",156,"Tokelau",30.68,39.5191574796791,8.83915747967912
"status",161,"Wallis and Futuna",30.68,39.5191574796791,8.83915747967912
"status",70,"Estonia",37.5,46.1313792834964,8.63137928349636
"status",20,"South Korea",24.84,33.0127866636791,8.17278666367908
"status",26,"Andaman and Nicobar",36.87,45.018609043316,8.14860904331597
"status",231,"East Timor",36.87,45.018609043316,8.14860904331597
"status",237,"Oecussi Ambeno",36.87,45.018609043316,8.14860904331597
"status",127,"Saint Vincent and the Grenadines",37.11,45.2316013163003,8.12160131630027
"status",71,"Bulgaria",33.01,40.8949742105459,7.88497421054593
"status",215,"Jordan",59.19,66.9734937429779,7.78349374297788
"status",172,"Argentina",32.31,40.0115385490333,7.70153854903327
"status",219,"Saint Pierre and Miquelon",33.11,40.7879843501518,7.67798435015183
"status",48,"Oman",29.53,36.7862922535526,7.25629225355259
"status",207,"Vietnam",28.79,36.0003798618125,7.21037986181253
"status",188,"Slovenia",32.85,40.0348343195583,7.18483431955826
"status",69,"Latvia",27.95,35.080307420456,7.13030742045603
"status",164,"Belize",93.03,100,6.97
"status",175,"Denmark",30.67,37.5868816606396,6.91688166063962
"status",140,"Guadeloupe and Martinique",17.74,10.9235088773378,-6.81649112266218
"status",79,"Israel",24.96,31.748815171851,6.78881517185097
"status",47,"Yemen",16.43,23.0419825375826,6.61198253758258
"status",173,"Uruguay",27.2,33.7131974556101,6.51319745561008
"status",59,"Belgium",25.06,31.5486131063739,6.4886131063739
"status",224,"Chile",24.14,30.6005397808317,6.46053978083173
"status",67,"Libya",8.77,15.0456319529642,6.27563195296423
"status",51,"Kuwait",32.46,26.1843706987669,-6.27562930123313
"status",216,"Indonesia",22.57,28.6861729076096,6.11617290760958
"status",176,"Germany",23.54,29.565349773794,6.02534977379402
"status",1,"Cocos Islands",61.12,67.1108507974763,5.99085079747635
"status",2,"Christmas Island",61.12,67.1108507974763,5.99085079747635
"status",3,"Norfolk Island",61.12,67.1108507974763,5.99085079747635
"status",174,"Finland",24.59,30.5188925474754,5.92889254747537
"status",24,"Cambodia",58.77,64.6908187004471,5.92081870044706
"status",181,"Ireland",23.14,29.0159607496992,5.87596074969924
"status",171,"Brazil",26.4,32.2369072740992,5.83690727409922
"status",74,"Georgia",24.5,30.2309711852493,5.73097118524929
"status",76,"Turkey",19.04,24.7583154457391,5.71831544573911
"status",178,"Poland",17.16,22.8062409439486,5.64624094394863
"status",185,"Monaco",40.75,46.3774378878569,5.62743788785688
"status",203,"India",46.31,51.6456545359538,5.33565453595378
"status",7,"Solomon Islands",22.12,27.4491513712187,5.32915137121872
"status",64,"Mauritania",19.81,25.0615628974612,5.25156289746116
"status",97,"Liberia",19.81,25.0615628974612,5.25156289746116
"status",193,"Guinea Bissau",19.81,25.0615628974612,5.25156289746116
"status",115,"Dominican Republic",35.65,40.8385483285591,5.18854832855913
"status",210,"Japan",21.87,27.0215296977837,5.1515296977837
"status",218,"Canada",21.43,26.5053426535911,5.0753426535911
"status",28,"Comoro Islands",16.43,21.2839274461173,4.85392744611728
"status",136,"Guatemala",20.12,24.9122449058971,4.7922449058971
"status",232,"Bosnia and Herzegovina",18.61,23.1539886717408,4.54398867174079
"status",134,"El Salvador",18.81,23.3183149294556,4.50831492945558
"status",40,"Sri Lanka",24.4,28.9022943029641,4.50229430296406
"status",143,"Iceland",55.04,59.4922848692872,4.45228486928717
"status",101,"Namibia",26.01,21.5815923865178,-4.42840761348221
"status",139,"Venezuela",19.04,23.2899427486441,4.24994274864414
"status",52,"Bahrain",68.14,72.2737899535412,4.13378995354117
"status",72,"Romania",18.28,22.4033890493244,4.12338904932435
"status",112,"Cuba",19.57,23.6919330071288,4.12193300712876
"status",169,"French Guiana",22.58,26.6451255995428,4.06512559954277
"status",132,"Colombia",19.4,23.4314315230726,4.03143152307259
"status",53,"Pakistan",16.41,19.8644957586965,3.45449575869653
"status",202,"Tanzania",12.43,15.7495806947912,3.31958069479125
"status",84,"Algeria",17.81,21.1240922915361,3.31409229153612
"status",75,"Ukraine",13.95,17.1450794452485,3.19507944524851
"status",195,"Ivory Coast",8.85,12.0274103691883,3.1774103691883
"status",196,"Nigeria",8.88,11.9808762018941,3.10087620189409
"status",42,"Madagascar",11.36,14.4297858803216,3.06978588032158
"status",138,"Peru",19.67,22.6287665426998,2.95876654269979
"status",177,"Netherlands",62.98,60.0624950400618,-2.91750495993823
"status",6,"Vanuatu",97.17,100,2.83
"status",104,"Equatorial Guinea",10.26,12.9649188892368,2.70491888923683
"status",49,"Sudan",9.62,12.2903199503381,2.67031995033808
"status",73,"Russia",12.06,14.6915078970668,2.6315078970668
"status",191,"Iran",11.89,14.4809256238799,2.59092562387986
"status",43,"Kenya",12.09,14.5991468716938,2.50914687169382
"status",50,"Saudi Arabia",20.05,22.432318505186,2.38231850518601
"status",116,"Puerto Rico and Virgin Islands of the United States",20.86,23.2215528751854,2.36155287518537
"status",137,"Ecuador",13.51,15.8381690507903,2.32816905079032
"status",204,"Bangladesh",11.37,13.682144384269,2.31214438426898
"status",168,"Suriname",8.36,10.5642430368556,2.20424303685562
"status",189,"Lithuania",15.77,17.9327237759704,2.16272377597036
"status",106,"Ghana",8.83,10.9415379767682,2.11153797676824
"status",197,"Cameroon",8.2,10.1930682419864,1.99306824198639
"status",190,"Qatar",9.62,11.5606566287867,1.94065662878667
"status",66,"Senegal",16.49,18.2927768395859,1.80277683958593
"status",167,"Guyana",35.79,34.136520033791,-1.65347996620901
"status",198,"Gabon",6.31,7.49859772255699,1.18859772255699
"status",247,"Brunei",26.6,27.6315454523234,1.03154545232337
"status",199,"Democratic Republic of the Congo",2.89,3.82284903024905,0.93284903024905
"status",114,"Haiti",6.16,5.28035711877033,-0.879642881229673
"status",194,"Guinea",5.67,6.47363175338081,0.803631753380815
"status",200,"Angola",7.5,8.08427546917142,0.584275469171416
"status",17,"Papua New Guinea",9.67,10.2115830330306,0.541583033030587
"status",96,"Sierra Leone",7.87,8.37300220629291,0.503002206292911
"status",99,"Benin",6.58,7.07338105016921,0.493381050169212
"status",100,"Republique du Congo",3.46,3.92198362514241,0.46198362514241
"status",129,"Panama",49.96,49.6579806503486,-0.302019349651367
"status",205,"Myanmar",9.57,9.33637684138758,-0.233623158612417
"status",98,"Togo",5.8,6.01112125250953,0.211121252509526
"status",162,"New Zealand",71.17,71.2856363033386,0.115636303338633
"trend",122,"Saint Lucia",-0.01,-0.103569317442354,-0.0935693174423542
"trend",220,"Sint Maarten",0.07,-0.000346834142277673,-0.0703468341422777
"trend",118,"Anguilla",-0.06,-9.06862511334771e-05,0.0599093137488665
"trend",71,"Bulgaria",0,-0.0495185746411284,-0.0495185746411284
"trend",56,"Cape Verde",-0.01,0.0329311949901262,0.0429311949901262
"trend",39,"Maldives",-0.15,-0.191434115770899,-0.0414341157708993
"trend",24,"Cambodia",0.01,-0.0280623865253806,-0.0380623865253806
"trend",190,"Qatar",-0.01,-0.0469587970408488,-0.0369587970408488
"trend",78,"Lebanon",0,-0.031174534394317,-0.031174534394317
"trend",82,"Albania",-0.01,0.0192771347851667,0.0292771347851667
"trend",119,"Saint Kitts and Nevis",-0.03,-0.00292058189282476,0.0270794181071752
"trend",8,"Palau",0.01,0.036056521872365,0.026056521872365
"trend",9,"Micronesia",0.01,0.036056521872365,0.026056521872365
"trend",10,"Nauru",0.01,0.036056521872365,0.026056521872365
"trend",11,"Marshall Islands",0.01,0.036056521872365,0.026056521872365
"trend",12,"Wake Island",0.01,0.036056521872365,0.026056521872365
"trend",13,"Northern Mariana Islands and Guam",0.01,0.036056521872365,0.026056521872365
"trend",148,"Line Group",0.01,0.036056521872365,0.026056521872365
"trend",157,"Phoenix Group",0.01,0.036056521872365,0.026056521872365
"trend",212,"Kiribati",0.01,0.036056521872365,0.026056521872365
"trend",54,"United Arab Emirates",0,-0.0247328522005177,-0.0247328522005177
"trend",206,"Malaysia",-0.01,0.0134382846831074,0.0234382846831074
"trend",18,"Fiji",0.01,0.0331402565774269,0.0231402565774269
"trend",127,"Saint Vincent and the Grenadines",-0.01,-0.0317636618658554,-0.0217636618658554
"trend",186,"Montenegro",-0.02,-5.79040837889753e-06,0.0199942095916211
"trend",81,"Cyprus",-0.02,-0.0391712408098129,-0.0191712408098129
"trend",70,"Estonia",0.01,-0.00845418941035639,-0.0184541894103564
"trend",117,"British Virgin Islands",-0.02,-0.00167531035947894,0.0183246896405211
"trend",108,"Bermuda",-0.02,-0.00260163162517935,0.0173983683748207
"trend",168,"Suriname",-0.01,-0.0263128461256063,-0.0163128461256063
"trend",74,"Georgia",0.01,-0.00560468390757305,-0.0156046839075731
"trend",182,"Spain",0,-0.0154629998716674,-0.0154629998716674
"trend",48,"Oman",-0.01,-0.0250768761416715,-0.0150768761416715
"trend",28,"Comoro Islands",0,-0.0143826947311075,-0.0143826947311075
"trend",112,"Cuba",0,-0.0142431285340426,-0.0142431285340426
"trend",6,"Vanuatu",0.02,0.0339748373312779,0.0139748373312779
"trend",214,"Egypt",-0.02,-0.00627150594785357,0.0137284940521464
"trend",40,"Sri Lanka",0,-0.0132617525454242,-0.0132617525454242
"trend",189,"Lithuania",0,-0.0130036133807649,-0.0130036133807649
"trend",61,"Tunisia",-0.02,-0.00704207188051187,0.0129579281194881
"trend",80,"Greece",0,-0.0128875490386991,-0.0128875490386991
"trend",7,"Solomon Islands",0.01,0.0228216866020851,0.0128216866020851
"trend",110,"Bahamas",-0.01,-0.0225134595385132,-0.0125134595385132
"trend",31,"Seychelles",-0.01,0.00246220633423282,0.0124622063342328
"trend",219,"Saint Pierre and Miquelon",0,-0.0122984739135078,-0.0122984739135078
"trend",5,"New Caledonia",0.01,0.0221297619383877,0.0121297619383876
"trend",208,"Singapore",0.01,-0.00185125048355058,-0.0118512504835506
"trend",25,"Thailand",-0.01,0.00180911688860187,0.0118091168886019
"trend",47,"Yemen",0,0.0116732300274803,0.0116732300274803
"trend",103,"Sao Tome and Principe",-0.01,0.00151368144826775,0.0115136814482677
"trend",67,"Libya",0,-0.0113891470083126,-0.0113891470083126
"trend",223,"Norway",-0.02,-0.00861539248993421,0.0113846075100658
"trend",125,"Grenada",-0.01,0.00135106432647594,0.0113510643264759
"trend",164,"Belize",-0.03,-0.0187779545015835,0.0112220454984165
"trend",114,"Haiti",-0.01,0.00121429527021353,0.0112142952702135
"trend",72,"Romania",0,-0.0106158179691928,-0.0106158179691928
"trend",209,"China",0,-0.0104290833885168,-0.0104290833885168
"trend",129,"Panama",0,0.0104099753882417,0.0104099753882417
"trend",244,"Curacao",0.01,-0.000346834142277673,-0.0103468341422777
"trend",65,"Gambia",-0.01,-0.0203294567109095,-0.0103294567109095
