"rgn_id","rgn_label","year","Xtr_o","Xtr","Xtr_dif","E","Ed","L","U","S"
1,"Cocos Islands",2006,,,,,,6521564.17269767,0.0435000014305114,0.647
1,"Cocos Islands",2007,,,,,,6679247.38619654,0.0405000007152557,0.647
1,"Cocos Islands",2008,,,,,,6829159.33734183,0.0419999980926514,0.647
1,"Cocos Islands",2009,,,,,,6947005.91515264,0.0584999990463257,0.647
1,"Cocos Islands",2010,,,,,,7041979.50838452,0.0584999990463257,0.647
1,"Cocos Islands",2011,,,,,,7129706.12878739,0.0579999995231629,0.647
2,"Christmas Island",2006,,,,,,6521564.17269767,0.0435000014305114,0.647
2,"Christmas Island",2007,,,,,,6679247.38619654,0.0405000007152557,0.647
2,"Christmas Island",2008,,,,,,6829159.33734183,0.0419999980926514,0.647
2,"Christmas Island",2009,,,,,,6947005.91515264,0.0584999990463257,0.647
2,"Christmas Island",2010,,,,,,7041979.50838452,0.0584999990463257,0.647
2,"Christmas Island",2011,,,,,,7129706.12878739,0.0579999995231629,0.647
3,"Norfolk Island",2006,,,,,,6521564.17269767,0.0435000014305114,0.834
3,"Norfolk Island",2007,,,,,,6679247.38619654,0.0405000007152557,0.834
3,"Norfolk Island",2008,,,,,,6829159.33734183,0.0419999980926514,0.834
3,"Norfolk Island",2009,,,,,,6947005.91515264,0.0584999990463257,0.834
3,"Norfolk Island",2010,,,,,,7041979.50838452,0.0584999990463257,0.834
3,"Norfolk Island",2011,,,,,,7129706.12878739,0.0579999995231629,0.834
4,"Macquarie Island",2006,,,,,,6521564.17269767,0.0435000014305114,0.834
4,"Macquarie Island",2007,,,,,,6679247.38619654,0.0405000007152557,0.834
4,"Macquarie Island",2008,,,,,,6829159.33734183,0.0419999980926514,0.834
4,"Macquarie Island",2009,,,,,,6947005.91515264,0.0584999990463257,0.834
4,"Macquarie Island",2010,,,,,,7041979.50838452,0.0584999990463257,0.834
4,"Macquarie Island",2011,,,,,,7129706.12878739,0.0579999995231629,0.834
5,"New Caledonia",2006,,,,,,102723.601718402,0.0370000007152557,0.6400366
5,"New Caledonia",2007,,,,,,104540.042964168,0.0860000038146973,0.6400366
5,"New Caledonia",2008,,,,,,105362.075815101,0.09,0.6400366
5,"New Caledonia",2009,,,,,,106270.729864803,0.0664999985694886,0.6400366
5,"New Caledonia",2010,,,,,,108403.672511096,0.0663333320617676,0.6400366
5,"New Caledonia",2011,,,,,,110561.830928374,0.0764999997615815,0.6400366
6,"Vanuatu",2006,0.052908643,0.0504300329628485,-0.0024786100371515,0.0787924205628998,7200,94890.2885094548,0.0370000007152557,0.6400366
6,"Vanuatu",2007,0.060879757,0.0607166448053938,-0.000163112194606171,0.0948643324544156,8400,96879.1092692361,0.0860000038146973,0.6400366
6,"Vanuatu",2008,0.063555481,0.064119258570214,0.00056377757021403,0.100180612437186,9000,98722.7932581376,0.09,0.6400366
6,"Vanuatu",2009,0.073109944,0.0699328961561149,-0.00317704784388513,0.10926390171455,10500,100731.249062726,0.0459999990463257,0.6400366
6,"Vanuatu",2010,0.069304897,0.0680994816500827,-0.00120541534991735,0.106399355365119,10300,103682.717939568,0.0663333320617676,0.6400366
6,"Vanuatu",2011,0.070477282,0.0643586923065883,-0.00611858969341168,0.10055470625678,9900,106609.49669347,0.0764999997615815,0.6400366
7,"Solomon Islands",2006,0.012509874,0.0121239839742588,-0.00038589002574119,0.0381257357681095,6900,187933.659383513,0.0370000007152557,0.318
7,"Solomon Islands",2007,0.012428275,0.012819562517394,0.000391287517394033,0.0403130896773397,7100,192693.058532768,0.0860000038146973,0.318
7,"Solomon Islands",2008,0.010953768,0.0115015423316406,0.000547774331640648,0.0361683721120775,6500,197489.041550531,0.09,0.318
7,"Solomon Islands",2009,0.013348207,0.0134858560588772,0.000137649058877195,0.0424083523864063,8000,202080.433147713,0.0664999985694886,0.318
7,"Solomon Islands",2010,0.015779019,0.0159524100969785,0.000173391096978507,0.0501648116257186,9700,207100.283694361,0.0663333320617676,0.318
7,"Solomon Islands",2011,0.014481593,0.0180060636989074,0.0035244706989074,0.0566228418204635,11100,212272.833313491,0.0764999997615815,0.318
8,"Palau",2006,,,,,,72034.324777761,0.0740000009536743,0.6400366
8,"Palau",2007,,,,,,69782.9679082954,0.0830000019073486,0.6400366
8,"Palau",2008,,,,,,70410.8432887122,0.0579999987284343,0.6400366
8,"Palau",2009,,,,,,71091.4887717308,0.0930000019073486,0.6400366
8,"Palau",2010,,,,,,72243.7510902881,0.0819999980926514,0.6400366
8,"Palau",2011,,,,,,73675.7026103628,0.133000001907349,0.6400366
9,"Micronesia",2006,,,,,,72034.324777761,0.0740000009536743,0.6400366
9,"Micronesia",2007,,,,,,69782.9679082954,0.0830000019073486,0.6400366
9,"Micronesia",2008,,,,,,70410.8432887122,0.0579999987284343,0.6400366
9,"Micronesia",2009,,,,,,71091.4887717308,0.0930000019073486,0.6400366
9,"Micronesia",2010,,,,,,72243.7510902881,0.0819999980926514,0.6400366
9,"Micronesia",2011,,,,,,73675.7026103628,0.133000001907349,0.6400366
10,"Nauru",2006,,,,,,72034.324777761,0.0740000009536743,0.318
10,"Nauru",2007,,,,,,69782.9679082954,0.0830000019073486,0.318
10,"Nauru",2008,,,,,,70410.8432887122,0.0579999987284343,0.318
10,"Nauru",2009,,,,,,71091.4887717308,0.0930000019073486,0.318
10,"Nauru",2010,,,,,,72243.7510902881,0.0819999980926514,0.318
10,"Nauru",2011,,,,,,73675.7026103628,0.133000001907349,0.318
11,"Marshall Islands",2006,,,,,,72034.324777761,0.0740000009536743,0.6400366
11,"Marshall Islands",2007,,,,,,69782.9679082954,0.0830000019073486,0.6400366
11,"Marshall Islands",2008,,,,,,70410.8432887122,0.0579999987284343,0.6400366
11,"Marshall Islands",2009,,,,,,71091.4887717308,0.0930000019073486,0.6400366
11,"Marshall Islands",2010,,,,,,72243.7510902881,0.0819999980926514,0.6400366
11,"Marshall Islands",2011,,,,,,73675.7026103628,0.133000001907349,0.6400366
12,"Wake Island",2006,,,,,,72034.324777761,0.0740000009536743,
12,"Wake Island",2007,,,,,,69782.9679082954,0.0830000019073486,
12,"Wake Island",2008,,,,,,70410.8432887122,0.0579999987284343,
12,"Wake Island",2009,,,,,,71091.4887717308,0.0930000019073486,
12,"Wake Island",2010,,,,,,72243.7510902881,0.0819999980926514,
12,"Wake Island",2011,,,,,,73675.7026103628,0.133000001907349,
13,"Northern Mariana Islands and Guam",2006,,,,,,72034.324777761,0.0740000009536743,0.6400366
13,"Northern Mariana Islands and Guam",2007,,,,,,69782.9679082954,0.0830000019073486,0.6400366
13,"Northern Mariana Islands and Guam",2008,,,,,,70410.8432887122,0.0579999987284343,0.6400366
13,"Northern Mariana Islands and Guam",2009,,,,,,71091.4887717308,0.0930000019073486,0.6400366
13,"Northern Mariana Islands and Guam",2010,,,,,,72243.7510902881,0.0819999980926514,0.6400366
13,"Northern Mariana Islands and Guam",2011,,,,,,73675.7026103628,0.133000001907349,0.6400366
14,"Taiwan",2006,0.019152997,0.00064590673913301,-0.018507090260867,0.000870494257591658,177200,218180615.949422,0.0670000004768372,0.742
14,"Taiwan",2007,0.018980363,0.000639446571306702,-0.0183409164286933,0.000861787831949733,177700,219438713.826094,0.0603333338101705,0.742
14,"Taiwan",2008,0.016098539,0.000577154753851649,-0.0155213842461484,0.000777836595487397,163400,220198981.329679,0.0459999998410543,0.742
14,"Taiwan",2009,0.014974269,0.000572626454150524,-0.0144016425458495,0.000771733765701515,160600,220837836.785335,0.0576666657129924,0.742
14,"Taiwan",2010,0.019853784,0.000788238592671775,-0.0190655454073282,0.00106231616263042,222500,221092193.089696,0.0526666673024495,0.742
14,"Taiwan",2011,0.022174041,0.000878534452748298,-0.0212955065472517,0.00118400869642628,251900,223088237.466127,0.0463333336512248,0.742
15,"Philippines",2006,0.016739063,0.0216056532798419,0.00486659027984187,0.0368697154946107,1197900,35315304.1710243,0.08,0.586
15,"Philippines",2007,0.017061977,0.0233983615738315,0.00633638457383148,0.0399289446652414,1323100,35784409.1987707,0.0740000009536743,0.586
15,"Philippines",2008,0.012412292,0.0193260900276692,0.00691379802766916,0.0329796758151351,1127600,36883230.4121177,0.0730000019073486,0.586
15,"Philippines",2009,0.011821458,0.0203612207381292,0.00853976273812917,0.0347461104746232,1218000,37896522.4818027,0.075,0.586
15,"Philippines",2010,0.011371576,0.0176848455429907,0.00631326954299074,0.0301789173088579,1094600,39126595.0447178,0.0730000019073486,0.586
15,"Philippines",2011,0.011685329,0.0176502704425759,0.00596494144257593,0.0301199154310169,1130000,40340543.6586857,0.07,0.586
16,"Australia",2006,0.040256823,0.0384241787251869,-0.00183264427481312,0.0460721567448284,474000,10806942.7576191,0.0480000019073486,0.834
16,"Australia",2007,0.038278752,0.0385216086697213,0.00024285666972132,0.0461889792202894,489500,11085529.445708,0.0440000009536743,0.834
16,"Australia",2008,0.035425684,0.0370004875694769,0.00157480356947687,0.0443650930089651,482700,11357176.9552842,0.0419999980926514,0.834
16,"Australia",2009,0.035817381,0.0368471990335489,0.0010298180335489,0.0441812938052145,482500,11568762.1800529,0.0559999990463257,0.834
16,"Australia",2010,0.03642644,0.0365760642230546,0.000149624223054583,0.0438561921139743,487800,11732823.4893901,0.0519999980926514,0.834
