"cntry_key","sector","year","value"
"ITA","tran",2003,55500.7762419872
"ITA","tran",2004,79780.9244791666
"ITA","tran",2005,82220.3191773504
"ITA","tran",2006,84871.683582621
"ITA","tran",2007,92596.7909766739
"JOR","ph",1998,1762.18633841925
"JOR","ph",2003,3758.53448851497
"JOR","ph",2005,3446.82081608351
"JOR","sb",2003,2445.20990529292
"JOR","sb",2005,3305.80769508992
"JOR","tour",2001,5774.87678201789
"JOR","tour",2002,8324.20831663995
"JOR","tour",2003,9186.99398203793
"JOR","tour",2005,8936.68550235934
"JOR","tran",1995,6056.90319789441
"JOR","tran",2005,24055.893596421
"JPN","tour",2002,44351.0491786859
"JPN","tour",2003,47312.4499198718
"JPN","tour",2004,50410.3955217237
"JPN","tour",2005,47961.1099982194
"JPN","tour",2006,45259.2300458512
"JPN","tour",2007,45006.0819533475
"KHM","tour",1995,2348.32089850706
"KHM","tour",1996,2193.27738617899
"KHM","tour",1997,3997.74761145611
"KHM","tour",1998,3145.57780295695
"KHM","tour",1999,3093.19581469239
"KHM","tour",2000,3067.26256802551
"KOR","cf",2000,17912.5475761218
"KOR","cf",2001,16207.1216724537
"KOR","cf",2002,21943.6083845264
"KOR","cf",2003,23971.4320690883
"KOR","cf",2004,24103.3570379273
"KOR","cf",2005,32026.1863425926
"KOR","ph",2000,8145.41043447293
"KOR","ph",2001,8012.90606637287
"KOR","ph",2002,9160.88867187499
"KOR","ph",2003,10126.2666099092
"KOR","ph",2004,10663.7835815082
"KOR","ph",2005,15542.2996238426
"KOR","sb",2000,9605.15922698538
"KOR","sb",2001,9002.78222934473
"KOR","sb",2002,11082.4033731748
"KOR","sb",2003,12559.3060007123
"KOR","sb",2004,13530.9550836895
"KOR","sb",2005,15173.1576077278
"KOR","tour",2000,37445.3966624377
"KOR","tour",2001,34045.0074285523
"KOR","tour",2002,34327.5532518697
"KOR","tour",2003,38840.6262520032
"KOR","tour",2004,42150.8329994658
"KOR","tour",2005,49811.8100071225
"KOR","tran",2000,35979.1604066507
"KOR","tran",2001,32077.3911870104
"KOR","tran",2002,38666.1783854166
"KOR","tran",2003,45090.9538595085
"KOR","tran",2004,48804.4774416845
"KOR","tran",2005,58101.41365073
"LTU","ph",1995,4500.73937744837
"LTU","ph",2002,2500.31039246127
"LTU","sb",1995,2334.29042022792
"LTU","sb",2000,4205.12820512821
"LTU","tour",1995,3946.2313312411
"LTU","tour",2000,8495.7264957265
"LTU","tour",2002,5535.73477981437
"LTU","tran",1995,3163.17044771634
"LTU","tran",2000,8313.38979172232
"LTU","tran",2002,8340.97750845797
"LVA","cf",2000,1486.84666299412
"LVA","cf",2001,1584.61228938524
"LVA","cf",2002,1592.88959557515
"LVA","cf",2003,2361.43471916177
"LVA","cf",2004,2444.01215556001
"LVA","cf",2005,3181.61697605058
"LVA","ph",1997,2831.93804531694
"LVA","ph",1998,2596.09315877626
"LVA","ph",1999,3090.16648860399
"LVA","ph",2001,1015.04264462028
"LVA","sb",2000,2658.21008057335
"LVA","sb",2001,2717.64388994614
"LVA","sb",2002,2669.34908353366
"LVA","sb",2003,2893.90055338541
"LVA","sb",2004,3131.95453002582
"LVA","sb",2005,3999.58197004096
"LVA","tour",2000,7780.05511944111
"LVA","tour",2001,7580.70499604923
"LVA","tour",2002,7609.22710712139
"LVA","tour",2003,10526.5763763689
"LVA","tour",2004,11815.8718880764
"LVA","tour",2005,13044.3452579683
"LVA","tran",2000,7245.15509537482
"LVA","tran",2001,6751.04924824163
"LVA","tran",2002,8253.04758446848
"LVA","tran",2003,11890.2424434651
"LVA","tran",2004,15289.9799401264
"LVA","tran",2005,14337.5720597401
"MDG","tour",1995,1352.73920912349
"MDG","tour",1998,1706.90557148382
"MDG","tour",1999,1581.47515190972
"MDG","tour",2000,1573.86558076255
"MEX","cf",2002,6779.90479211181
"MEX","cf",2003,6311.20974114138
"MEX","cf",2004,4809.36512308583
"MEX","cf",2005,6653.67574229878
"MEX","cf",2006,7120.03719840633
"MEX","cf",2007,8682.74447449252
"MEX","ph",1999,1630.16590433583
"MEX","ph",2000,2560.48844818376
"MEX","ph",2001,2804.93511841168
"MEX","ph",2002,3579.33422642896
"MEX","ph",2003,2841.5696016404
"MEX","tour",2002,9196.50016415153
"MEX","tour",2003,8742.6027477297
"MEX","tour",2004,8781.06133007256
"MEX","tour",2005,9683.57149216524
"MEX","tour",2006,10335.7022277311
"MEX","tour",2007,10763.7516902043
"MEX","tran",2000,23848.6355947293
"MEX","tran",2001,22727.2344083867
"MEX","tran",2002,17316.2135806179
"MEX","tran",2003,15117.7808104078
"MMR","cf",1998,3593.16573183761
"MMR","cf",1999,3716.60907451922
"MMR","cf",2000,14903.8545005342
"MMR","cf",2001,14323.6553485577
"MMR","cf",2002,14920.2877381589
"MMR","cf",2003,16136.5379050926
"MMR","ph",2001,7161.82767427885
"MMR","ph",2002,7460.14386907942
"MMR","ph",2003,8068.26895254631
"MMR","ph",2004,8528.25562566774
"MMR","ph",2006,60525.0122418091
"MMR","sb",1998,1796.5828659188
"MMR","sb",1999,1858.30453725961
"MMR","sb",2000,7451.9272502671
"MMR","sb",2001,7161.82767427885
"MMR","sb",2002,7460.14386907942
"MMR","sb",2003,8068.26895254631
"MMR","tour",1998,7297.71905882746
"MMR","tour",1999,7545.62230123753
"MMR","tour",2000,30872.2664596689
"MMR","tour",2001,29670.4254585114
"MMR","tour",2002,30881.5243278134
"MMR","tour",2003,33398.8805700232
"MMR","tran",2001,27794.7013833245
"MMR","tran",2002,34177.8609664351
"MMR","tran",2003,36963.9224843082
"MMR","tran",2004,39071.3043647614
"MMR","tran",2006,419640.152021011
"MUS","cf",2002,1849.64467453481
"MUS","cf",2003,2300.89393028845
"MUS","cf",2004,2436.69263182203
"MUS","cf",2005,2770.07761028757
"MUS","cf",2006,2656.21122267851
"MUS","cf",2007,2425.93079482728
"MUS","ph",2002,7244.39380787037
"MUS","ph",2003,7643.58598758012
"MUS","ph",2004,8526.21068709936
"MUS","ph",2005,8343.99553173967
"MUS","ph",2006,7713.7155560007
"MUS","ph",2007,8346.48910478988
"MUS","tour",2002,9936.41510444492
"MUS","tour",2003,12351.9574026776
"MUS","tour",2004,12771.5534090656
"MUS","tour",2005,12200.282778835
"MUS","tour",2006,12179.0089838185
"MUS","tour",2007,9913.24000344995
"NIC","ph",1996,717.939849592682
"NIC","ph",1997,952.125657997237
"NIC","ph",1998,1292.32136000934
"NIC","ph",1999,1158.01367257055
"NIC","ph",2000,909.401570290243
"NIC","ph",2001,912.226663355814
"NIC","tour",1996,911.897143067797
"NIC","tour",1997,3868.19431924412
"NIC","tour",1998,3691.73098833133
"NIC","tour",1999,4396.59105610644
"NIC","tour",2000,5215.31368592525
"NIC","tour",2001,5278.1752887954
"NOR","tour",1999,49337.7181267806
"NOR","tour",2006,26743.4506321225
"NOR","tour",2007,30896.0280893875
"NOR","tran",2006,79823.2060185185
"NOR","tran",2007,95590.9232549858
"PAK","cf",2002,2456.28682976095
"PAK","cf",2003,2627.31429314682
"PAK","ph",2002,657.827828344797
"PAK","ph",2003,680.556511946893
"PAK","sb",2002,456.121330587273
"PAK","sb",2003,590.008249310007
"PAK","tour",1999,1844.481117705
"PAK","tour",2000,1857.94315175114
"PAK","tour",2001,2119.84531152622
"PAK","tour",2002,2240.92084661848
"PAK","tour",2003,2466.25794848146
"PAK","tran",2002,4726.09412907875
"PAK","tran",2003,4889.38603849492
"PER","cf",2001,4384.69224370104
"PER","cf",2004,11446.1047398059
"PER","cf",2006,4279.34104289085
"PER","sb",2001,2982.36692597044
"PER","sb",2002,2733.01675041178
"PER","sb",2004,3004.4588703036
"PER","sb",2006,4331.50401753916
"PER","tour",2002,5244.31712267406
"PER","tour",2004,6629.18221237314
"PER","tour",2005,7632.5029769854
"PER","tour",2006,7047.48622100916
"PER","tour",2007,8062.42331480369
"PER","tran",1997,6705.85871422052
"PER","tran",1998,2482.57298483128
"PER","tran",1999,5595.92865946626
"PER","tran",2000,2508.464758892
"PER","tran",2001,5006.81124521457
"PHL","ph",1999,1733.19394364317
"PHL","ph",2002,1852.9941308872
"PHL","ph",2004,1919.06338335782
"PHL","sb",1999,1858.05778829461
"PHL","sb",2002,1708.02554921207
"PHL","sb",2004,1918.65717787349
"PHL","tour",1999,8362.85956836494
"PHL","tour",2002,9280.65947182159
"PHL","tour",2004,6939.29471181669
"PHL","tran",1999,8116.63487969641
"PHL","tran",2002,9054.14426972045
"PHL","tran",2004,7028.567583133
"POL","cf",1996,2296.50461571848
"POL","cf",1998,5916.06709624287
"POL","cf",1999,6928.11206263355
"POL","cf",2001,7931.03757678954
"POL","ph",1999,5299.90971665777
"POL","ph",2001,5806.52203247418
"POL","ph",2002,4565.81850405093
"POL","ph",2004,7946.32801371083
"POL","sb",1999,4100.55394186255
"POL","sb",2001,4427.27356826478
"POL","sb",2002,4608.12821347489
"POL","sb",2004,5366.42690805289
"POL","tour",1999,13382.8691879229
"POL","tour",2001,15927.7131605012
"POL","tour",2002,12917.5075954861
"POL","tour",2004,15621.6147224448
"POL","tran",1999,12037.1271117121
"POL","tran",2001,22274.89191039
"POL","tran",2002,28997.9157624421
"POL","tran",2004,27852.394386574
"PRI","tour",2002,54228.039863782
"PRI","tour",2003,53478.9802573005
"PRI","tour",2004,56041.5595508369
"PRI","tour",2005,51980.8652176817
"PRI","tour",2006,54090.0538083156
"PRI","tour",2007,56355.5605635685
"PRT","cf",2000,13096.608392873
"PRT","cf",2002,14525.4149695067
"PRT","cf",2003,13009.9311676461
"PRT","cf",2004,17866.9301437856
"PRT","cf",2005,19018.8614282853
"PRT","cf",2006,21745.6722422543
"PRT","ph",2000,11941.8221932871
"PRT","ph",2002,11694.5418224716
"PRT","ph",2003,11641.5000111289
"PRT","ph",2004,18410.2967525819
"PRT","ph",2005,17793.550235933
"PRT","ph",2006,18383.3633814103
"PRT","tour",2000,19920.2578291934
"PRT","tour",2002,22210.9023743545
"PRT","tour",2003,21683.0877320379
"PRT","tour",2004,31015.219490073
"PRT","tour",2005,31928.1621427617
"PRT","tour",2006,33176.4051649306
"PRT","tran",2000,13707.3379907853
"PRT","tran",2002,27199.8085826211
"PRT","tran",2003,24039.3205517717
"PRT","tran",2004,39376.1052406072
"PRT","tran",2005,39347.0740685096
"PRT","tran",2006,40424.1139990651
"ROU","cf",2002,821.508510839566
"ROU","cf",2003,1157.58833925949
"ROU","cf",2004,1384.70771985176
"ROU","cf",2005,1598.45527148993
"ROU","cf",2006,2107.40657273859
"ROU","cf",2007,2511.30576283164
"ROU","ph",2002,2458.6279018652
"ROU","ph",2003,3189.92784288195
"ROU","ph",2004,3435.18170739851
"ROU","ph",2005,4238.50069833956
"ROU","ph",2006,5350.94519286414
"ROU","ph",2007,6792.03948539886
"ROU","sb",2002,2161.07786347044
"ROU","sb",2003,2547.97728448851
"ROU","sb",2004,2802.37494574653
"ROU","sb",2005,3497.25950409544
"ROU","sb",2006,4158.16347823184
"ROU","sb",2007,5945.93502381589
"ROU","tour",2002,4076.22299846422
"ROU","tour",2003,5290.28572452034
"ROU","tour",2004,6142.95537791022
"ROU","tour",2005,7944.71745069891
"ROU","tour",2006,9602.86336610798
"ROU","tour",2007,13534.4770382613
"ROU","tran",2002,4193.12618940304
"ROU","tran",2003,5293.93505302929
"ROU","tran",2004,7064.72769625846
"ROU","tran",2005,9099.63841451879
"ROU","tran",2006,11632.32943543
"ROU","tran",2007,15823.5757072427
"RUS","tour",2004,8381.73960280894
"RUS","tour",2005,10643.9132473068
"RUS","tran",2004,4672.32867727253
"RUS","tran",2005,5419.23257767984
"SGP","ph",2000,5665.82539006856
"SGP","ph",2001,6719.37391493055
"SGP","ph",2003,6344.17637664708
"SGP","ph",2004,7969.38713051994
"SGP","ph",2005,5539.16509470708
"SGP","tour",2001,30848.0321987402
"SGP","tour",2002,29126.5594395478
"SGP","tour",2003,30118.556009059
"SGP","tour",2004,32410.1917234242
"SGP","tour",2005,37267.8396545584
"SGP","tour",2006,35286.797069756
"SGP","tran",1998,7842.93063345799
"SGP","tran",1999,7266.06111444979
"SGP","tran",2000,8248.03713719729
"SGP","tran",2001,7043.88827679842
"SGP","tran",2003,6747.27689302884
"SHN","cf",2005,38607.9602363782
"SHN","cf",2006,39070.5336872329
"SHN","tour",2000,4444.21273690683
"SHN","tour",2001,4697.91640583266
"SHN","tour",2005,13813.3164104234
"SLV","ph",2001,2737.92529853321
"SLV","ph",2003,1310.74545661948
"SLV","ph",2004,1310.74545661948
"SLV","ph",2005,1323.46007083556
"SLV","ph",2006,1686.66428786058
"SLV","ph",2007,1686.66428786058
"SLV","tour",2002,14621.726707176
"SLV","tour",2003,12207.9026094529
"SLV","tour",2004,13175.3094882368
"SLV","tour",2005,13605.9246878339
"SLV","tour",2006,11079.504985755
"SLV","tour",2007,13188.1473899907
"THA","ph",1995,2600.38509531918
"THA","ph",2005,1934.76246021412
"THA","sb",1995,3881.63074808582
"THA","sb",2005,2559.57674640536
"THA","tour",1995,15066.6093527422
"THA","tour",2005,12139.2761404358
"Trindade","cf",1999,0
"Trindade","cf",2001,0
"Trindade","cf",2003,0
"Trindade","cf",2004,0
"Trindade","cf",2005,0
"Trindade","ph",1999,0
"Trindade","ph",2001,0
"Trindade","ph",2003,0
"Trindade","ph",2004,0
"Trindade","tour",1999,0
"Trindade","tour",2001,0
"USA","ph",2001,49953.375400641
"USA","ph",2002,53255.8871972935
"USA","ph",2003,47689.3529647436
"USA","ph",2004,35860.6158742878
"USA","ph",2005,34976.812900641
"USA","ph",2006,36774.2220886752
"USA","sb",2000,30439.5032051282
"USA","sb",2001,32609.9036235755
"USA","sb",2002,33565.349002849
"USA","sb",2003,37677.9235665954
"USA","sb",2004,35236.9708199785
"USA","sb",2005,35655.7686743235
"USA","tour",2001,67629.1956018519
"USA","tour",2002,68875.4298544337
"USA","tour",2003,69519.323973914
"USA","tour",2004,70453.1611689814
"USA","tour",2005,70969.5679754274
"USA","tour",2006,38298.7961293625
"USA","tran",2001,102399.230435364
"USA","tran",2002,105286.327568555
"USA","tran",2003,113241.458555912
"USA","tran",2004,109827.059406161
"USA","tran",2005,103612.517528045
"USA","tran",2006,110409.537203971
"VCT","ph",1997,10100.9010249733
"VCT","ph",1998,10509.6084290421
"VCT","ph",1999,10824.8997006321
"VCT","ph",2002,9726.55415331197
"VCT","tour",1997,16345.1656330685
"VCT","tour",1998,16563.5548127003
"VCT","tour",1999,16563.5548127003
"VCT","tour",2002,13473.8477397169
"VEN","tour",1997,8130.09756582753
"VEN","tour",1998,11498.4781205484
"VEN","tour",1999,7058.67234797898
"VEN","tour",2000,7186.41388721954
"VIR","tour",2002,54228.039863782
"VIR","tour",2003,53478.9802573005
"VIR","tour",2004,56041.5595508369
"VIR","tour",2005,51980.8652176817
"VIR","tour",2006,54090.0538083156
"VIR","tour",2007,56355.5605635685
"WSM","tour",2002,20016.7841463008
"WSM","tour",2003,23534.0697894409
"WSM","tour",2004,25946.538419805
