sp_id,area_km2
248100,7570.493636
248200,165.5117963
248300,0
248400,0
248500,8952.705865
248600,3921.359651
258410,5331.531678
258420,5046.263257
258431,0
258432,0
258441,0
258442,0
258510,0
258520,0
258600,0
258700,0
288100,5404.42623
288200,7276.040772
288300,7154.049705
