fao_saup_id,taxon_name_key,year,mean_catch
481_0,Aethotaxis mitopteryx_6,2006,0.000646667
481_0,Aethotaxis mitopteryx_6,2007,0.000646667
481_0,Aethotaxis mitopteryx_6,2012,0.000646667
481_0,Akarotaxis nudiceps_6,2007,2.00E-06
481_0,Anotopterus pharao_6,2007,0.016103667
481_0,Anotopterus pharao_6,2011,0.016103667
481_0,Anotopterus pharao_6,2012,0.016103667
481_0,Artedidraco skottsbergi_6,2006,0.000142333
481_0,Artedidraco skottsbergi_6,2007,0.000142333
481_0,Artedidraco skottsbergi_6,2012,0.000142333
481_0,Bathylagus antarcticus_6,2006,2.90E-05
481_0,Bathyraja eatonii_6,2006,0.0123625
481_0,Bathyraja eatonii_6,2012,0.0123625
481_0,Bathyraja maccaini_6,2006,0.079880667
481_0,Bathyraja maccaini_6,2007,0.079880667
481_0,Bathyraja maccaini_6,2012,0.079880667
481_0,Bathyraja spp_5,2007,0.015477
481_0,Bathyraja spp_5,2012,0.015477
481_0,Chaenocephalus aceratus_6,2006,0.9487237
481_0,Chaenocephalus aceratus_6,2007,0.9487237
481_0,Chaenocephalus aceratus_6,2012,0.9487237
481_0,Chaenodraco wilsoni_6,2006,617.2437476
481_0,Chaenodraco wilsoni_6,2007,617.2437476
481_0,Chaenodraco wilsoni_6,2012,617.2437476
481_0,Champsocephalus gunnari_6,2006,217.6369234
481_0,Champsocephalus gunnari_6,2007,217.6369234
481_0,Champsocephalus gunnari_6,2011,217.6369234
481_0,Champsocephalus gunnari_6,2012,217.6369234
481_0,Chionodraco myersi_6,2007,0.00019
481_0,Chionodraco rastrospinosus_6,2006,55.96068129
481_0,Chionodraco rastrospinosus_6,2007,55.96068129
481_0,Chionodraco rastrospinosus_6,2012,55.96068129
481_0,Cryodraco antarcticus_6,2006,0.084526
481_0,Cryodraco antarcticus_6,2007,0.084526
481_0,Cryodraco antarcticus_6,2012,0.084526
481_0,Dissostichus mawsoni_6,2007,0.24778838
481_0,Dissostichus mawsoni_6,2010,0.24778838
481_0,Dolloidraco longedorsalis_6,2012,2.00E-04
481_0,Electrona antarctica_6,2007,0.001795
481_0,Electrona carlsbergi_6,2011,0.0329332
481_0,Electrona spp_5,2012,1.00E-04
481_0,Euphausia superba_6,2006,45904.73853
481_0,Euphausia superba_6,2007,45904.73853
481_0,Euphausia superba_6,2008,45904.73853
481_0,Euphausia superba_6,2009,45904.73853
481_0,Euphausia superba_6,2011,45904.73853
481_0,Euphausia superba_6,2012,45904.73853
481_0,Gerlachea australis_6,2006,0.000175333
481_0,Gerlachea australis_6,2007,0.000175333
481_0,Gerlachea australis_6,2012,0.000175333
481_0,Gymnodraco acuticeps_6,2006,0.006347667
481_0,Gymnodraco acuticeps_6,2007,0.006347667
481_0,Gymnodraco acuticeps_6,2012,0.006347667
481_0,Gymnoscopelus braueri_6,2006,0.000101
481_0,Gymnoscopelus braueri_6,2007,0.000101
481_0,Gymnoscopelus braueri_6,2012,0.000101
481_0,Gymnoscopelus nicholsi_6,2006,0.0101415
481_0,Gymnoscopelus nicholsi_6,2007,0.0101415
481_0,Gymnoscopelus opisthopterus_6,2006,3.80E-05
481_0,Harpagifer antarcticus_6,2007,6.60E-05
481_0,Harpagifer antarcticus_6,2012,6.60E-05
481_0,Krefftichthys anderssoni_6,2006,3.00E-06
481_0,Krefftichthys anderssoni_6,2007,3.00E-06
481_0,Lycodichthys antarcticus_6,2007,0.000175
481_0,Lycodichthys antarcticus_6,2012,0.000175
481_0,Macrourus holotrachys_6,2007,6.20E-05
481_0,Magnisudis prionosa_6,2006,0.00121
481_0,Muraenolepis microps_6,2007,0.005874
481_0,Neopagetopsis ionah_6,2006,0.006453
