sp_id,pressure_score
248100,0.016531242
248200,0.04481319
248300,0.00892002
248400,0.014209279
248500,0.013788994
248600,0.011253018
258410,9.90E-05
258420,0.000100252
258431,0
258432,3.99E-05
258441,3.17E-05
258442,2.43E-06
258510,5.18E-06
258520,8.98E-06
258600,1.42E-06
258700,7.89E-05
288100,0.000144358
288200,0.000167642
288300,4.50E-05
