"rgn_id","trend"
1,0
2,0
3,0
5,0
6,-0.01
7,0.04
8,0
9,-0.01
10,0.02
11,-0.01
13,0.01
14,-0.05
15,0
16,0
17,0.04
18,-0.21
19,0.01
20,0
21,-0.08
24,0
25,0.04
26,-0.01
28,0.01
29,0.04
31,0.03
32,0.02
37,-0.01
39,-0.27
40,-0.12
41,0.02
42,0.03
43,0.02
44,0.05
45,0.03
46,0.03
47,0.04
48,-0.04
49,0.03
50,0
51,0
52,0.02
53,-0.01
54,0.04
55,-0.13
56,-0.03
57,-0.11
58,-0.09
59,0
60,-0.05
61,-0.05
62,-0.01
63,0.1
64,0.01
65,0.03
66,0.02
67,0.06
68,0
69,-0.06
70,-0.08
71,-0.01
72,-0.03
73,-0.09
74,0.09
75,-0.06
76,-0.06
77,-0.09
78,0.02
79,0
80,-0.4
81,0
82,-0.07
84,0
85,-0.03
86,-0.02
88,-0.04
95,-0.03
96,0.03
97,0.04
98,0.02
99,0.02
100,0.03
101,0.11
102,-0.02
103,0
104,0.09
106,0.01
108,-0.01
110,-0.04
111,0.03
112,-0.09
113,0.05
114,0.01
115,-0.01
116,0.01
117,0.04
118,-0.28
119,-0.04
120,0.01
121,0.03
122,-0.04
123,-0.03
124,-0.1
125,0.01
126,0
127,-0.01
129,-0.01
130,-0.04
131,0
132,-0.01
133,-0.04
134,-0.01
135,-0.03
136,0.01
137,-0.04
138,-0.02
139,-0.07
140,-0.01
141,-0.03
143,0.03
145,0
146,-0.14
147,-0.02
148,0.01
151,0.02
152,0.04
153,-0.22
154,-1
155,0.03
156,-0.18
157,0.03
161,-0.05
162,0
163,-1
164,-0.11
166,0.01
167,-0.05
168,0.03
169,-0.12
171,-0.02
172,-0.1
173,-0.07
174,-0.06
175,0
176,0
177,0
178,-0.18
179,0.01
180,0
181,0.01
182,-0.01
183,-0.4
184,-0.01
185,0
186,-0.13
187,0
188,-0.01
189,-0.06
190,0.3
191,-0.09
192,-0.02
193,0.02
194,0
195,0.01
196,0.02
197,0.02
198,0.04
199,0.04
200,0.01
202,0.02
203,0
204,0
205,-0.05
206,-0.09
207,-0.03
208,0
209,-0.02
210,0
212,0.01
214,-0.07
215,0
216,-0.01
218,0.01
219,-0.47
220,0
221,-0.01
222,0.01
223,0.01
224,-0.59
227,-0.02
228,-0.02
231,-0.04
232,0
237,-0.03
244,-0.01
245,0.01
247,-0.01
248,0.03
249,0.03
250,0.07
144,0
105,0
213,0
12,0
150,0
159,0
158,0
149,0
107,0
90,0
89,0
93,0
91,0
92,0
38,0
36,0
33,0
30,0
35,0
34,0
4,0
94,0
