rgn_id,year,a_prot_1km
113,2010,17.5
113,2011,17.5
113,2012,17.5
113,2013,17.75
113,2014,17.75
113,2015,17.75
114,2000,36
114,2001,36
114,2002,36
114,2003,36
114,2004,36
114,2005,36
114,2006,36
114,2007,36
114,2008,36
114,2009,36
114,2010,36
114,2011,36
114,2012,36
114,2013,36
114,2014,36
114,2015,36
115,2000,605.75
115,2001,605.75
115,2002,605.75
115,2003,605.75
115,2004,605.75
115,2005,605.75
115,2006,605.75
115,2007,605.75
115,2008,605.75
115,2009,605.75
115,2010,605.75
115,2011,605.75
115,2012,605.75
115,2013,605.75
115,2014,605.75
115,2015,605.75
116,2000,199.75
116,2001,249.25
116,2002,249.25
116,2003,250.25
116,2004,250.75
116,2005,250.75
116,2006,250.75
116,2007,250.75
116,2008,250.75
116,2009,250.75
116,2010,250.75
116,2011,251.75
116,2012,251.75
116,2013,251.75
116,2014,251.75
116,2015,251.75
117,2000,3
117,2001,3
117,2002,3
117,2003,3
117,2004,3
117,2005,3
117,2006,3
117,2007,3
117,2008,3
117,2009,3
117,2010,3
117,2011,3
117,2012,3
117,2013,3
117,2014,3
117,2015,3
118,2000,0
118,2001,0
118,2002,0
118,2003,0
118,2004,0
118,2005,0
118,2006,0
118,2007,0
118,2008,0
118,2009,0
118,2010,0
118,2011,0
118,2012,0
118,2013,0
118,2014,0
118,2015,0
119,2000,0
119,2001,0
119,2002,0
119,2003,0
119,2004,0
119,2005,0
119,2006,0
119,2007,0
119,2008,0
119,2009,0
119,2010,0
119,2011,0
119,2012,0
119,2013,0
119,2014,0
119,2015,0
120,2000,20.25
120,2001,20.25
120,2002,20.25
120,2003,20.25
120,2004,20.25
120,2005,68
120,2006,68
120,2007,68
120,2008,68.75
120,2009,68.75
120,2010,68.75
120,2011,68.75
120,2012,68.75
120,2013,68.75
120,2014,68.75
120,2015,68.75
121,2000,0
121,2001,0
121,2002,0
121,2003,0
121,2004,0
121,2005,0
121,2006,0
121,2007,0
121,2008,0
121,2009,0
121,2010,0
121,2011,0
121,2012,0
121,2013,0
121,2014,0
121,2015,0
122,2000,4.25
122,2001,4.25
122,2002,4.25
122,2003,4.25
122,2004,4.25
122,2005,4.25
122,2006,4.25
122,2007,9.75
122,2008,9.75
122,2009,9.75
122,2010,9.75
122,2011,9.75
122,2012,9.75
122,2013,9.75
122,2014,9.75
122,2015,9.75
123,2000,8.25
123,2001,8.25
123,2002,8.25
123,2003,8.25
123,2004,8.25
123,2005,8.25
123,2006,8.25
123,2007,8.25
123,2008,8.25
123,2009,8.25
123,2010,8.25
123,2011,8.25
123,2012,8.25
123,2013,8.25
123,2014,8.25
123,2015,8.25
124,2000,3
124,2001,3
124,2002,3
124,2003,3
124,2004,3
124,2005,3
124,2006,3
124,2007,3
124,2008,3
124,2009,3
124,2010,3
124,2011,3
124,2012,3
124,2013,3
124,2014,3
124,2015,3
125,2000,4
125,2001,4
125,2002,4
125,2003,4
125,2004,4
125,2005,4
125,2006,4
125,2007,4
125,2008,4
125,2009,5.25
125,2010,5.25
125,2011,5.25
125,2012,5.25
125,2013,5.25
125,2014,5.25
125,2015,5.25
126,2000,92.25
126,2001,92.25
126,2002,92.25
126,2003,92.25
126,2004,92.25
126,2005,92.25
126,2006,92.25
126,2007,92.25
126,2008,92.25
126,2009,92.25
126,2010,92.25
126,2011,92.25
126,2012,92.25
126,2013,92.25
126,2014,92.25
126,2015,92.25
127,2000,18.5
127,2001,18.5
127,2002,18.5
127,2003,18.5
127,2004,18.5
127,2005,18.5
127,2006,18.5
127,2007,18.5
127,2008,18.5
127,2009,18.5
127,2010,18.5
127,2011,18.5
127,2012,18.5
127,2013,18.5
127,2014,18.5
127,2015,18.5
129,2000,649.25
129,2001,649.25
129,2002,649.25
129,2003,649.25
129,2004,649.25
129,2005,649.25
129,2006,649.25
129,2007,649.25
129,2008,649.25
129,2009,649.25
129,2010,649.25
129,2011,649.25
129,2012,649.25
129,2013,649.25
129,2014,649.25
129,2015,649.25
130,2000,341.75
130,2001,341.75
130,2002,341.75
130,2003,341.75
130,2004,341.75
130,2005,341.75
130,2006,341.75
130,2007,341.75
130,2008,341.75
130,2009,341.75
130,2010,341.75
130,2011,341.75
130,2012,341.75
130,2013,342.25
130,2014,342.25
130,2015,342.25
131,2000,760.75
131,2001,760.75
131,2002,760.75
131,2003,760.75
131,2004,760.75
131,2005,760.75
131,2006,760.75
131,2007,760.75
131,2008,760.75
131,2009,760.75
131,2010,760.75
131,2011,760.75
131,2012,760.75
131,2013,760.75
131,2014,760.75
131,2015,760.75
132,2000,676.25
132,2001,676.25
132,2002,687.75
132,2003,687.75
132,2004,687.75
132,2005,687.75
132,2006,729
132,2007,729
132,2008,815.75
132,2009,864.25
132,2010,882
132,2011,896.25
132,2012,917.75
132,2013,941.75
132,2014,972.5
132,2015,972.5
133,2000,617.25
133,2001,617.25
133,2002,617.25
133,2003,630.25
133,2004,630.25
133,2005,770.5
133,2006,770.5
133,2007,770.5
133,2008,770.5
133,2009,770.5
133,2010,771.5
133,2011,771.5
133,2012,771.5
133,2013,889
133,2014,889
133,2015,889
134,2000,0
134,2001,0
134,2002,0
134,2003,0
134,2004,0
134,2005,29.75
134,2006,29.75
134,2007,296.25
134,2008,296.5
134,2009,296.5
134,2010,297
134,2011,336.5
134,2012,336.5
134,2013,336.5
134,2014,336.5
134,2015,336.5
135,2000,3510.5
135,2001,3510.5
135,2002,3510.5
135,2003,3518
135,2004,3680.75
135,2005,4752.75
135,2006,5975.75
135,2007,6142.5
135,2008,6292.75
135,2009,6297.5
135,2010,6429.5
135,2011,6429.5
135,2012,6481.75
135,2013,6492
135,2014,6507.5
135,2015,6507.5
136,2000,59.75
136,2001,61.25
136,2002,61.25
136,2003,61.25
136,2004,61.25
136,2005,181.25
136,2006,181.25
136,2007,181.25
136,2008,181.25
136,2009,181.25
136,2010,181.25
136,2011,181.25
136,2012,181.25
136,2013,181.25
136,2014,181.25
136,2015,181.25
137,2000,1628.75
137,2001,1636.25
137,2002,1651
137,2003,1655.25
137,2004,1655.25
137,2005,1655.25
137,2006,1655.25
137,2007,1672.75
137,2008,1699.5
137,2009,1699.5
137,2010,1708
137,2011,1708
137,2012,1710
137,2013,1710
137,2014,1710
137,2015,1710
138,2000,196.75
138,2001,202.25
138,2002,277
138,2003,277
138,2004,300.25
138,2005,300.25
138,2006,317.25
138,2007,328.25
138,2008,338
138,2009,381.5
138,2010,421.75
138,2011,500.25
138,2012,500.25
138,2013,500.25
138,2014,500.25
138,2015,500.25
139,2000,1640.5
139,2001,1640.5
139,2002,1640.5
139,2003,1640.5
139,2004,1640.5
139,2005,1640.5
139,2006,1640.5
139,2007,1640.5
139,2008,1640.5
139,2009,1640.5
139,2010,1640.5
139,2011,1640.5
139,2012,1640.5
139,2013,1640.5
139,2014,1640.5
139,2015,1640.5
140,2000,135.25
140,2001,135.25
140,2002,135.25
140,2003,136.5
140,2004,136.5
140,2005,136.75
140,2006,136.75
140,2007,136.75
140,2008,136.75
140,2009,136.75
140,2010,468.25
140,2011,468.25
140,2012,470
140,2013,470
140,2014,471.25
140,2015,471.25
141,2000,0
141,2001,0
141,2002,0
141,2003,0
141,2004,0
141,2005,0
141,2006,0
141,2007,0
141,2008,0
141,2009,0
141,2010,0
141,2011,0
141,2012,30.75
141,2013,30.75
141,2014,30.75
141,2015,30.75
143,2000,429.5
143,2001,459
143,2002,471.25
143,2003,471.25
143,2004,472
143,2005,472.5
143,2006,474
143,2007,474
143,2008,474
143,2009,476.25
143,2010,476.25
143,2011,476.5
143,2012,476.75
143,2013,479.5
143,2014,479.75
143,2015,479.75
144,2000,0
144,2001,0
144,2002,0
144,2003,0
144,2004,0
144,2005,0
144,2006,0
144,2007,0
144,2008,0
144,2009,0
144,2010,128
144,2011,128
144,2012,128
144,2013,128
144,2014,128
144,2015,128
145,2000,16551.75
145,2001,16551.75
145,2002,16551.75
145,2003,16688.5
145,2004,16688.5
145,2005,16697.25
145,2006,16697.25
145,2007,16697.25
145,2008,16742.25
145,2009,16742.25
145,2010,16857.5
145,2011,16857.5
145,2012,16857.5
145,2013,16857.5
145,2014,16857.5
145,2015,16857.5
146,2000,0
146,2001,0
146,2002,0
146,2003,0
146,2004,0
146,2005,0
146,2006,0
146,2007,0
146,2008,0
146,2009,0
146,2010,0
146,2011,0
146,2012,0
146,2013,0
146,2014,0
146,2015,0
147,2000,0
147,2001,0
147,2002,0
147,2003,0
147,2004,21.25
147,2005,21.25
147,2006,54.25
147,2007,54.25
147,2008,54.25
147,2009,54.25
147,2010,54.25
147,2011,54.25
147,2012,54.25
147,2013,54.25
147,2014,54.25
147,2015,54.25
148,2000,0
148,2001,0
148,2002,0
148,2003,0
148,2004,0
148,2005,0
148,2006,0
148,2007,0
148,2008,0
148,2009,0
148,2010,0
148,2011,0
148,2012,0
148,2013,0
148,2014,0
148,2015,0
149,2000,0
149,2001,0
149,2002,0
149,2003,0
149,2004,0
149,2005,0
149,2006,0
149,2007,0
149,2008,0
149,2009,5
149,2010,5
149,2011,5
149,2012,5
149,2013,5
149,2014,5
149,2015,5
150,2000,0
150,2001,0
150,2002,0
150,2003,0
150,2004,0
150,2005,0
150,2006,0
150,2007,0
150,2008,0
150,2009,267
150,2010,267
150,2011,267
150,2012,267
150,2013,267
150,2014,267
150,2015,267
151,2000,21.75
151,2001,21.75
151,2002,21.75
151,2003,21.75
151,2004,21.75
151,2005,21.75
151,2006,21.75
151,2007,21.75
151,2008,21.75
151,2009,22
151,2010,22
151,2011,22
151,2012,22
151,2013,22
151,2014,22
151,2015,22
152,2000,2
152,2001,2
152,2002,2
152,2003,2
152,2004,2
152,2005,2
152,2006,2
152,2007,2
152,2008,2
152,2009,2
152,2010,2
152,2011,2
152,2012,2
152,2013,2
152,2014,2
152,2015,2
153,2000,0.25
153,2001,0.25
153,2002,0.25
153,2003,0.25
153,2004,0.25
153,2005,0.25
153,2006,0.25
153,2007,0.25
153,2008,0.25
153,2009,0.25
153,2010,0.25
153,2011,0.25
153,2012,0.25
153,2013,0.25
153,2014,0.25
153,2015,0.25
154,2000,0
154,2001,0
154,2002,0
154,2003,0
154,2004,0
154,2005,0
154,2006,0
154,2007,0
154,2008,0
154,2009,0
154,2010,0
154,2011,0
154,2012,0
154,2013,0
154,2014,0
154,2015,0
155,2000,7.5
155,2001,7.5
155,2002,7.5
155,2003,7.5
155,2004,7.5
155,2005,7.5
155,2006,7.5
155,2007,7.5
155,2008,7.5
155,2009,7.5
155,2010,7.5
155,2011,7.5
155,2012,7.5
155,2013,7.5
155,2014,7.5
155,2015,7.5
156,2000,0
156,2001,0
156,2002,0
156,2003,0
156,2004,0
156,2005,0
156,2006,0
156,2007,0
156,2008,0
156,2009,0
156,2010,0
156,2011,0
156,2012,0
156,2013,0
156,2014,0
156,2015,0
157,2000,0
157,2001,0
157,2002,0
157,2003,0
157,2004,0
157,2005,0
157,2006,53.5
157,2007,53.5
157,2008,53.5
157,2009,53.5
157,2010,53.5
157,2011,53.5
157,2012,53.5
157,2013,53.5
157,2014,53.5
157,2015,53.5
158,2000,0
158,2001,0
158,2002,0
158,2003,0
158,2004,0
158,2005,0
158,2006,0
158,2007,0
158,2008,0
158,2009,4
158,2010,4
158,2011,4
158,2012,4
158,2013,4
158,2014,4
158,2015,4
159,2000,0
159,2001,0
159,2002,0
159,2003,0
159,2004,0
159,2005,0
159,2006,0
159,2007,0
159,2008,0
159,2009,3.25
159,2010,3.25
159,2011,3.25
159,2012,3.25
159,2013,3.25
159,2014,3.25
159,2015,3.25
161,2000,0
161,2001,0
161,2002,0
161,2003,0
161,2004,0
161,2005,0
161,2006,0
161,2007,0
161,2008,0
161,2009,0
161,2010,0
161,2011,0
161,2012,0
161,2013,0
161,2014,0
161,2015,0
162,2000,2910
162,2001,2928.75
162,2002,3200.25
162,2003,3340.75
162,2004,3351
162,2005,3387.5
162,2006,3388
162,2007,3414.25
162,2008,3419.5
162,2009,3420.75
162,2010,3438.5
162,2011,3445.25
162,2012,3448.5
162,2013,3449.75
162,2014,3473.25
162,2015,3473.25
163,2000,29396.75
163,2001,29396.75
163,2002,29409
163,2003,29412.75
163,2004,29416
163,2005,29419.75
163,2006,29556.75
163,2007,29562
163,2008,29564.25
163,2009,29567.5
163,2010,30430.5
163,2011,30433
163,2012,30449.5
163,2013,30449.5
163,2014,30449.5
163,2015,30449.5
164,2000,133.5
164,2001,144.5
164,2002,152.5
164,2003,153
164,2004,153
164,2005,163.75
164,2006,163.75
164,2007,163.75
164,2008,163.75
164,2009,163.75
164,2010,164.5
164,2011,164.5
164,2012,310.75
164,2013,310.75
164,2014,310.75
164,2015,310.75
166,2000,110
166,2001,110
166,2002,110
166,2003,110
166,2004,110
166,2005,110.75
166,2006,170
166,2007,170
166,2008,170
166,2009,177.25
166,2010,177.25
166,2011,177.25
166,2012,177.25
166,2013,177.25
166,2014,177.25
166,2015,177.25
167,2000,0
167,2001,0
167,2002,0
167,2003,0
167,2004,0
167,2005,0
167,2006,0
167,2007,0
167,2008,0
167,2009,0
167,2010,0
167,2011,95.25
167,2012,95.25
167,2013,95.25
167,2014,95.25
167,2015,95.25
168,2000,352
168,2001,352
168,2002,352
168,2003,352
168,2004,352
168,2005,352
168,2006,352
168,2007,352
168,2008,352
168,2009,352
168,2010,352
168,2011,352
168,2012,352
168,2013,352
168,2014,352
168,2015,352
169,2000,189
169,2001,313.5
169,2002,313.5
169,2003,313.5
169,2004,313.5
169,2005,313.5
169,2006,315
169,2007,315
169,2008,322.75
169,2009,322.75
169,2010,324
169,2011,324
169,2012,324
169,2013,325
169,2014,325
169,2015,325
171,2000,10682.25
171,2001,10749.75
171,2002,11178.75
171,2003,11256.25
171,2004,11824.75
171,2005,12696.25
171,2006,12844.75
171,2007,12917.5
171,2008,13070.25
171,2009,13195.25
171,2010,13229
171,2011,13266
171,2012,13293.5
171,2013,13341.5
171,2014,13528
171,2015,13528
172,2000,1285.5
172,2001,1615.25
172,2002,1636.25
172,2003,1636.25
172,2004,1685.75
172,2005,1737.25
172,2006,1737.25
172,2007,1745.5
172,2008,1745.5
172,2009,1971.5
172,2010,1974.5
172,2011,1977.75
172,2012,2016.75
172,2013,2016.75
172,2014,2737
172,2015,2737
173,2000,75.25
173,2001,75.25
173,2002,75.25
173,2003,75.25
173,2004,75.25
173,2005,75.25
173,2006,75.5
173,2007,75.5
173,2008,75.5
173,2009,90.25
173,2010,100.75
173,2011,100.75
173,2012,100.75
173,2013,100.75
173,2014,100.75
173,2015,100.75
174,2000,573.5
174,2001,573.75
174,2002,585.25
174,2003,588.25
174,2004,650.75
174,2005,1011
174,2006,1023
174,2007,1026.75
174,2008,1032.25
174,2009,1036
174,2010,1037.5
174,2011,1048.5
174,2012,1050
174,2013,1050.25
174,2014,1056.75
174,2015,1058
175,2000,893.5
175,2001,897.75
175,2002,908.5
175,2003,909
175,2004,917.25
175,2005,1126.25
175,2006,1141.75
175,2007,1149.25
175,2008,1192.5
175,2009,1604.5
175,2010,1760.75
175,2011,1761
175,2012,1761
175,2013,1761
175,2014,1761
175,2015,1761
176,2000,993.75
176,2001,1012.5
176,2002,1012.75
176,2003,1112.75
176,2004,1456.75
176,2005,1685.75
176,2006,1728
176,2007,1806.75
176,2008,1955
176,2009,2034.5
176,2010,2066
176,2011,2083.25
176,2012,2084.75
176,2013,2091.5
176,2014,2091.5
176,2015,2091.5
177,2000,464.25
177,2001,464.25
177,2002,563.25
177,2003,580.75
177,2004,599.5
177,2005,601.25
177,2006,601.25
177,2007,608
177,2008,616
177,2009,721
177,2010,824.75
177,2011,842.5
177,2012,842.5
177,2013,881
177,2014,882.25
177,2015,882.25
178,2000,195.25
178,2001,272.75
178,2002,285.5
178,2003,291.75
178,2004,400.75
178,2005,562
178,2006,573.25
178,2007,637.5
178,2008,638
178,2009,685.25
178,2010,685.25
178,2011,685.25
178,2012,691
178,2013,691
178,2014,691
178,2015,691
179,2000,1399.75
179,2001,1402.25
179,2002,1439
179,2003,1530
179,2004,1725
179,2005,1741
179,2006,2077
179,2007,2101.75
179,2008,2305.25
179,2009,2310.5
179,2010,2311.25
179,2011,2323
179,2012,2375.5
179,2013,2379.75
179,2014,2578.25
179,2015,2578.25
180,2000,5782.75
180,2001,5992.5
180,2002,6066.75
180,2003,6081.75
180,2004,6102.75
180,2005,6133.25
180,2006,6206.75
180,2007,6254.25
180,2008,6286.25
180,2009,6288.5
180,2010,6544
180,2011,6544.5
180,2012,6547.75
180,2013,6587.25
180,2014,6638.5
180,2015,6638.5
181,2000,926.25
181,2001,1103.75
181,2002,1114
181,2003,1118.75
181,2004,1173
181,2005,1189
181,2006,1247.5
181,2007,1257.75
181,2008,1266.75
181,2009,1284.25
181,2010,1325.5
181,2011,1346.25
181,2012,1360.75
181,2013,1360.75
181,2014,1360.75
181,2015,1360.75
182,2000,790
182,2001,815
182,2002,874.5
182,2003,963.25
182,2004,1256
182,2005,1271.75
182,2006,1588.75
182,2007,1686.25
182,2008,1698.5
182,2009,1727
182,2010,1740.25
182,2011,1748
182,2012,1749
182,2013,1771
182,2014,1874.25
182,2015,1874.25
183,2000,740
183,2001,740
183,2002,740
183,2003,743.5
183,2004,743.75
183,2005,754
183,2006,754
183,2007,754
183,2008,754
183,2009,756.25
183,2010,756.25
183,2011,756.25
183,2012,756.25
183,2013,756.25
183,2014,756.25
183,2015,756.25
184,2000,1529.25
184,2001,1624.25
184,2002,1698.5
184,2003,1977
184,2004,2062.75
184,2005,2324.75
184,2006,2392.5
184,2007,2412
184,2008,2418.75
184,2009,2578.25
184,2010,2579
184,2011,2604.5
184,2012,2605.5
184,2013,2605.5
184,2014,2605.5
184,2015,2605.5
185,2000,0.25
185,2001,0.25
185,2002,0.25
185,2003,0.25
185,2004,0.25
185,2005,0.25
185,2006,0.25
185,2007,0.25
185,2008,0.25
185,2009,0.25
185,2010,0.25
185,2011,0.25
185,2012,1
185,2013,1
185,2014,1
185,2015,1
186,2000,0
186,2001,0
186,2002,0
186,2003,0
186,2004,0
186,2005,0
186,2006,0
186,2007,0
186,2008,0
186,2009,0
186,2010,0
186,2011,0
186,2012,0
186,2013,1.25
186,2014,1.25
186,2015,1.25
187,2000,94
187,2001,94
187,2002,94
187,2003,94
187,2004,94.75
187,2005,94.75
187,2006,94.75
187,2007,94.75
187,2008,94.75
187,2009,94.75
187,2010,94.75
187,2011,94.75
187,2012,94.75
187,2013,2029
187,2014,2029
187,2015,2029
188,2000,2.5
188,2001,2.5
188,2002,2.5
188,2003,2.5
188,2004,12.25
188,2005,12.25
188,2006,12.25
188,2007,12.25
188,2008,12.25
188,2009,12.25
188,2010,12.25
188,2011,12.25
188,2012,12.25
188,2013,14.5
188,2014,14.5
188,2015,14.5
189,2000,5.25
189,2001,5.25
189,2002,5.75
189,2003,5.75
189,2004,23
189,2005,69
189,2006,73.75
189,2007,73.75
189,2008,73.75
189,2009,161.75
189,2010,161.75
189,2011,161.75
189,2012,161.75
189,2013,161.75
189,2014,161.75
189,2015,161.75
190,2000,0
190,2001,0
190,2002,0
190,2003,0
190,2004,0
190,2005,0
190,2006,0
190,2007,0
190,2008,0
190,2009,0
190,2010,0
190,2011,0
190,2012,0
190,2013,0
190,2014,0
190,2015,0
191,2000,736.75
191,2001,1104.25
191,2002,1104.25
191,2003,1136.5
191,2004,1136.5
191,2005,1136.5
191,2006,1136.5
191,2007,1136.5
191,2008,1136.5
191,2009,1136.5
191,2010,1136.5
191,2011,1136.5
191,2012,1136.5
191,2013,1136.5
191,2014,1136.5
191,2015,1136.5
192,2000,0
192,2001,0
192,2002,0
192,2003,0
192,2004,0
192,2005,0
192,2006,0
192,2007,0
192,2008,0
192,2009,0
192,2010,0
192,2011,0
192,2012,0
192,2013,0
192,2014,0
192,2015,0
193,2000,1303.75
193,2001,1303.75
193,2002,1303.75
193,2003,1303.75
193,2004,1303.75
193,2005,1303.75
193,2006,1303.75
193,2007,1303.75
193,2008,1303.75
193,2009,1303.75
193,2010,1303.75
193,2011,1303.75
193,2012,1303.75
193,2013,1303.75
193,2014,1303.75
193,2015,1303.75
194,2000,445.25
194,2001,445.25
194,2002,445.25
194,2003,445.25
194,2004,445.25
194,2005,445.25
194,2006,445.25
194,2007,445.25
194,2008,445.25
194,2009,445.25
194,2010,445.25
194,2011,445.25
194,2012,445.25
194,2013,445.25
194,2014,445.25
194,2015,445.25
195,2000,99
195,2001,99
195,2002,99
195,2003,99
195,2004,99
195,2005,99
195,2006,99
195,2007,99
195,2008,99
195,2009,99
195,2010,99
195,2011,99
195,2012,99
195,2013,99
195,2014,99
195,2015,99
196,2000,154.25
196,2001,154.25
196,2002,154.25
196,2003,154.25
196,2004,154.25
196,2005,154.25
196,2006,154.25
196,2007,154.25
196,2008,154.25
196,2009,154.25
196,2010,154.25
196,2011,154.25
196,2012,154.25
196,2013,154.25
196,2014,154.25
196,2015,154.25
197,2000,295
197,2001,295
197,2002,295
197,2003,299.25
197,2004,299.25
197,2005,299.25
197,2006,299.25
197,2007,299.25
197,2008,299.25
197,2009,299.25
197,2010,299.25
197,2011,299.25
197,2012,299.25
197,2013,299.25
197,2014,299.25
197,2015,299.25
198,2000,275
198,2001,275
198,2002,417
198,2003,694.5
198,2004,694.5
198,2005,694.5
198,2006,694.5
198,2007,694.5
198,2008,694.5
198,2009,694.5
198,2010,694.5
198,2011,694.5
198,2012,694.5
198,2013,694.5
198,2014,694.5
198,2015,694.5
199,2000,109.5
199,2001,109.5
199,2002,109.5
199,2003,109.5
199,2004,109.5
199,2005,109.5
199,2006,109.5
199,2007,109.5
199,2008,109.5
199,2009,109.5
199,2010,109.5
199,2011,109.5
199,2012,109.5
199,2013,109.5
199,2014,109.5
199,2015,109.5
200,2000,286.5
200,2001,286.5
200,2002,286.5
200,2003,286.5
200,2004,297.5
200,2005,297.5
200,2006,306
200,2007,306
200,2008,306
200,2009,306
200,2010,306
200,2011,306
200,2012,306
200,2013,306
200,2014,306
200,2015,306
202,2000,993
202,2001,993
202,2002,993
202,2003,993
202,2004,1148.5
202,2005,1148.5
202,2006,1148.5
202,2007,1148.5
202,2008,1148.5
202,2009,1148.5
202,2010,1148.5
202,2011,1148.5
202,2012,1148.5
202,2013,1148.5
202,2014,1148.5
202,2015,1148.5
203,2000,975.25
203,2001,975.25
203,2002,975.25
203,2003,975.25
203,2004,975.25
203,2005,975.25
203,2006,975.25
203,2007,975.25
203,2008,975.25
203,2009,975.25
203,2010,975.25
203,2011,975.25
203,2012,975.25
203,2013,975.25
203,2014,975.25
203,2015,975.25
204,2000,611.25
204,2001,632.25
204,2002,632.25
204,2003,632.25
204,2004,632.25
204,2005,632.25
204,2006,632.25
204,2007,632.25
204,2008,632.25
204,2009,649.75
204,2010,668.75
204,2011,673.25
204,2012,673.25
204,2013,673.25
204,2014,673.25
204,2015,673.25
205,2000,399.5
205,2001,399.5
205,2002,399.5
205,2003,399.5
205,2004,399.5
205,2005,399.5
205,2006,399.5
205,2007,399.5
205,2008,399.5
205,2009,399.5
205,2010,399.5
205,2011,399.5
205,2012,399.5
205,2013,399.5
205,2014,399.5
205,2015,399.5
206,2000,423.25
206,2001,423.25
206,2002,423.25
206,2003,423.25
206,2004,423.25
206,2005,423.25
206,2006,423.25
206,2007,423.25
206,2008,423.25
206,2009,423.25
206,2010,423.25
206,2011,423.25
206,2012,423.25
206,2013,423.25
206,2014,423.25
206,2015,423.25
207,2000,393.5
207,2001,434.25
207,2002,829.25
207,2003,848
207,2004,1188
207,2005,1188
207,2006,1515.75
207,2007,1515.75
207,2008,1515.75
207,2009,1542.5
207,2010,1542.5
207,2011,1542.5
207,2012,1542.5
207,2013,1566
207,2014,1581.5
207,2015,1581.5
208,2000,0
208,2001,0
208,2002,0.75
208,2003,0.75
208,2004,0.75
208,2005,0.75
208,2006,0.75
208,2007,0.75
208,2008,0.75
208,2009,0.75
208,2010,0.75
208,2011,0.75
208,2012,0.75
208,2013,0.75
208,2014,0.75
208,2015,0.75
209,2000,814.25
209,2001,814.25
209,2002,1148.75
209,2003,1148.75
209,2004,1283.75
209,2005,1283.75
209,2006,1283.75
209,2007,1283.75
209,2008,1288.5
209,2009,1288.5
209,2010,1288.5
209,2011,1288.5
209,2012,1288.5
209,2013,1345.75
209,2014,1345.75
209,2015,1345.75
210,2000,6786
210,2001,6792.75
210,2002,6822.75
210,2003,7313.5
210,2004,7502.75
210,2005,7536
210,2006,7553.25
210,2007,7604.5
210,2008,7611.75
210,2009,7622.75
210,2010,7628.5
210,2011,7634.5
210,2012,7767.25
210,2013,8358.5
210,2014,8416.25
210,2015,8416.25
212,2000,0
212,2001,0
212,2002,0
212,2003,0
212,2004,0
212,2005,0
212,2006,0
212,2007,0
212,2008,0
212,2009,0
212,2010,0
212,2011,0
212,2012,0
212,2013,0
212,2014,0
212,2015,0
213,2000,0
213,2001,0
213,2002,0
213,2003,0
213,2004,0
213,2005,2
213,2006,2.5
213,2007,32.25
213,2008,35.75
213,2009,35.75
213,2010,35.75
213,2011,35.75
213,2012,35.75
213,2013,35.75
213,2014,35.75
213,2015,35.75
214,2000,568.75
214,2001,568.75
214,2002,568.75
214,2003,657
214,2004,657
214,2005,657
214,2006,730.25
214,2007,730.25
214,2008,730.25
214,2009,730.25
214,2010,769.75
214,2011,769.75
214,2012,769.75
214,2013,769.75
214,2014,769.75
214,2015,769.75
215,2000,0
215,2001,0
215,2002,0
215,2003,0
215,2004,0
215,2005,0
215,2006,0
215,2007,0
215,2008,0
215,2009,0
215,2010,0
215,2011,0
215,2012,0
215,2013,0
215,2014,0
215,2015,0
216,2000,4615
216,2001,4781.75
216,2002,5208.5
216,2003,5560.5
216,2004,6152.25
216,2005,6288.75
216,2006,6519.5
216,2007,6857.5
216,2008,7443
216,2009,8430.25
216,2010,8477.5
216,2011,8676.5
216,2012,8829
216,2013,9112
216,2014,9112
216,2015,9112
218,2000,8387.25
218,2001,9476.5
218,2002,9490.5
218,2003,10191
218,2004,10268
218,2005,11656.5
218,2006,12499.75
218,2007,12842.5
218,2008,14467.25
218,2009,14647.25
218,2010,15193
218,2011,15194
218,2012,15220.25
218,2013,15351.5
218,2014,15369.5
218,2015,15369.5
219,2000,0
219,2001,0
219,2002,0
219,2003,0
219,2004,0
219,2005,6.75
219,2006,6.75
219,2007,6.75
219,2008,6.75
219,2009,6.75
219,2010,6.75
219,2011,6.75
219,2012,6.75
219,2013,6.75
219,2014,6.75
219,2015,6.75
220,2000,0
220,2001,0
220,2002,0
220,2003,0
220,2004,0
220,2005,0
220,2006,0
220,2007,0
220,2008,0
220,2009,0
220,2010,0.5
220,2011,0.5
220,2012,0.5
220,2013,0.5
220,2014,0.5
220,2015,0.5
221,2000,0.25
221,2001,0.25
221,2002,0.25
221,2003,0.25
221,2004,0.25
221,2005,0.25
221,2006,0.5
221,2007,0.5
221,2008,0.5
221,2009,0.5
221,2010,12
221,2011,12
221,2012,20.75
221,2013,20.75
221,2014,20.75
221,2015,20.75
222,2000,1176.25
222,2001,1258.75
222,2002,1290.25
222,2003,1305
222,2004,1376.25
222,2005,1387
222,2006,1397.5
222,2007,1410.5
222,2008,2064
222,2009,2085
222,2010,2090.75
222,2011,2111.75
222,2012,2131.5
222,2013,2140.5
222,2014,2144.75
222,2015,2144.75
223,2000,4953.25
223,2001,4966.5
223,2002,5216.5
223,2003,5842.75
223,2004,6145.25
223,2005,6366.25
223,2006,6469
223,2007,6470.25
223,2008,6473
223,2009,6607
223,2010,6708.75
223,2011,6713
223,2012,6713
223,2013,6742.5
223,2014,6746.25
223,2015,6746.25
224,2000,19927.75
224,2001,19927.75
224,2002,19927.75
224,2003,19930
224,2004,20059
224,2005,26966
224,2006,26990.75
224,2007,27420.25
224,2008,27420.25
224,2009,27420.25
