"cntry_key","year","jobs"
"Aruba",2002,85275.8546508813
"Aruba",2003,86675.6214392239
"Aruba",2004,87933.7054557469
"Aruba",2005,89763.3532414028
"Aruba",2006,91351.9677202171
"Aruba",2007,93412.5807953656
"Aruba",2008,95011.5715181726
"Aruba",2009,97254.7802172828
"Aruba",2010,98380.2010313189
"Aruba",2011,99651.8647374235
"Aruba",2012,100941.776007886
"Ascension",1990,1718.83661943821
"Ascension",1991,1711.50121597723
"Ascension",1992,1694.55928192787
"Ascension",1993,1682.14941284273
"Ascension",1994,1681.02414952485
"Ascension",1995,1679.87524598036
"Ascension",1996,1689.78098805488
"Ascension",1997,1697.43052276861
"Ascension",1998,1699.07588514372
"Ascension",1999,1718.71298463025
"Ascension",2000,1731.54028150543
"Ascension",2001,1734.01224530806
"Ascension",2002,1750.78507891587
"Ascension",2003,1765.45073284557
"Ascension",2004,1778.74089922933
"Ascension",2005,1794.04065781147
"Ascension",2006,1822.5473816073
"Ascension",2007,1828.63234109998
"Ascension",2008,1851.18286728441
"Ascension",2009,1858.18340427916
"Ascension",2010,1863.37527789648
"Ascension",2011,1877.82283950698
"Ascension",2012,1897.65510301626
"ASM",1990,18248.4309232202
"ASM",1991,18547.3255665088
"ASM",1992,18757.6166261055
"ASM",1993,18966.9078272311
"ASM",1994,19157.9832216052
"ASM",1995,19367.5284887058
"ASM",1996,19601.2258772191
"ASM",1997,19902.8628011373
"ASM",1998,20220.3902698318
"ASM",1999,20521.9754393568
"ASM",2000,20814.1099847718
"ASM",2001,21106.4085863563
"ASM",2002,21395.6335038838
"ASM",2003,21641.396969467
"ASM",2004,21846.1912010565
"ASM",2005,22040.0887041373
"ASM",2006,22256.988280998
"ASM",2007,22421.0625255469
"ASM",2008,22647.5868540264
"ASM",2009,22840.7469724912
"ASM",2010,23015.0106236038
"ASM",2011,23207.4686636263
"ASM",2012,23529.3863168534
"ATG",1990,62493.8584866517
"ATG",1991,63655.0874061886
"ATG",1992,64630.7780115125
"ATG",1993,65712.7754787772
"ATG",1994,66746.7757124348
"ATG",1995,67687.8920727964
"ATG",1996,68611.7644204875
"ATG",1997,69520.9290975259
"ATG",1998,70306.62155253
"ATG",1999,71168.7934376736
"ATG",2000,71912.5431753492
"ATG",2001,73039.0763501229
"ATG",2002,74185.7624032988
"ATG",2003,75403.4900567494
"ATG",2004,76497.9607286092
"ATG",2005,78089.663520262
"ATG",2006,79471.6792943431
"ATG",2007,81264.3104280202
"ATG",2008,82655.3530195354
"ATG",2009,84606.8332861888
"ATG",2010,85585.8935542521
"ATG",2011,86692.1778822626
"ATG",2012,87814.3366858732
"AUS",1990,8502257.2376624
"AUS",1991,8548009.83955109
"AUS",1992,8623259.2268672
"AUS",1993,8675173.96713999
"AUS",1994,8832056.7815984
"AUS",1995,9049690.60133477
"AUS",1996,9154738.87401517
"AUS",1997,9230553.51244578
"AUS",1998,9331220.93134805
"AUS",1999,9428919.40496579
"AUS",2000,9624371.09563752
"AUS",2001,9793325.97715115
"AUS",2002,9937597.923161
"AUS",2003,10101918.7886251
"AUS",2004,10229628.7328409
"AUS",2005,10555735.4092887
"AUS",2006,10806942.7576191
"AUS",2007,11085529.445708
"AUS",2008,11357176.9552842
"AUS",2009,11568762.1800529
"AUS",2010,11732823.4893901
"AUS",2011,11873749.9220517
"AUS",2012,12005996.5146073
"Azores",1990,249749.571440603
"Azores",1991,251669.540578761
"Azores",1992,247166.946303473
"Azores",1993,247524.269305302
"Azores",1994,247424.922447967
"Azores",1995,247388.214053211
"Azores",1996,249458.529410157
"Azores",1997,251145.95257485
"Azores",1998,253499.355248217
"Azores",1999,256415.573907237
"Azores",2000,259464.577055422
"Azores",2001,260365.180300302
"Azores",2002,266134.640897271
"Azores",2003,272506.653221709
"Azores",2004,280423.990662785
"Azores",2005,283639.493210435
"Azores",2006,288102.748666648
"Azores",2007,291489.193344482
"Azores",2008,296960.585957561
"Azores",2009,296893.955800049
"Azores",2010,297343.874904074
"Azores",2011,297718.592210001
"Azores",2012,301414.658799909
"Bassas da India",1990,NA
"Bassas da India",1991,NA
"Bassas da India",1992,NA
"Bassas da India",1993,NA
"Bassas da India",1994,NA
"Bassas da India",1995,NA
"Bassas da India",1996,NA
"Bassas da India",1997,NA
"Bassas da India",1998,NA
"Bassas da India",1999,NA
"Bassas da India",2000,NA
"Bassas da India",2001,NA
"Bassas da India",2002,NA
"Bassas da India",2003,NA
"Bassas da India",2004,NA
"Bassas da India",2005,NA
"Bassas da India",2006,NA
"Bassas da India",2007,NA
"Bassas da India",2008,NA
"Bassas da India",2009,NA
"Bassas da India",2010,NA
"Bassas da India",2011,NA
"Bassas da India",2012,NA
"BEL",1990,3953454.54531674
"BEL",1991,4043564.66087411
"BEL",1992,4076801.7995624
"BEL",1993,4100803.47528678
"BEL",1994,4163400.66254217
"BEL",1995,4190040.45124125
"BEL",1996,4200922.06383825
"BEL",1997,4215032.49559479
"BEL",1998,4254079.82752041
"BEL",1999,4361766.15960069
"BEL",2000,4411564.82366934
"BEL",2001,4313180.13937019
"BEL",2002,4397376.25051164
"BEL",2003,4429444.26935693
"BEL",2004,4514100.30980594
"BEL",2005,4622255.8438401
"BEL",2006,4640538.60265296
"BEL",2007,4732748.59068706
"BEL",2008,4774549.10632005
"BEL",2009,4788754.66186648
"BEL",2010,4887483.71304322
"BEL",2011,4870948.51320227
"BEL",2012,4908458.70038308
"BEN",1990,1955655.78843102
"BEN",1991,2032875.35587676
"BEN",1992,2118438.25263232
"BEN",1993,2211661.83810056
"BEN",1994,2301360.43435092
"BEN",1995,2383597.44337318
"BEN",1996,2459756.14819334
"BEN",1997,2528068.11697721
"BEN",1998,2595658.93738063
"BEN",1999,2664443.83381684
"BEN",2000,2745588.32673226
"BEN",2001,2832807.29504238
"BEN",2002,2928296.18224343
"BEN",2003,3042761.17515401
"BEN",2004,3161481.85521115
"BEN",2005,3282245.09658634
"BEN",2006,3404720.06737029
"BEN",2007,3529529.07033544
"BEN",2008,3656509.86460942
"BEN",2009,3785650.24561248
"BEN",2010,3917023.69002249
"BEN",2011,4044795.83895634
"BEN",2012,4174221.06682043
"BGD",1990,47166967.2870876
"BGD",1991,48547229.6894218
"BGD",1992,49676574.8702388
"BGD",1993,50747638.1398733
"BGD",1994,51841505.347816
"BGD",1995,53039588.8979529
"BGD",1996,54200732.6227979
"BGD",1997,55382337.0134939
"BGD",1998,56642188.627113
"BGD",1999,57797247.1728366
"BGD",2000,58986696.44757
"BGD",2001,60557892.1913647
"BGD",2002,62105927.379174
"BGD",2003,63618366.8229332
"BGD",2004,65081482.4223352
"BGD",2005,66488283.5417959
"BGD",2006,67828611.7379575
"BGD",2007,69111444.8007854
"BGD",2008,70372739.7195731
"BGD",2009,71661989.8926154
"BGD",2010,73014258.0411345
"BGD",2011,74546620.3846585
"BGD",2012,76038745.1771835
"BGR",1990,4077759.13844384
"BGR",1991,4017089.6332395
"BGR",1992,3956350.09293372
"BGR",1993,3888032.23924209
"BGR",1994,3830899.35241919
"BGR",1995,3775478.55621567
"BGR",1996,3708841.42689086
"BGR",1997,3644215.47734904
"BGR",1998,3576612.66802764
"BGR",1999,3505908.97116147
"BGR",2000,3431023.99891062
"BGR",2001,3508509.36698483
"BGR",2002,3426987.24400662
"BGR",2003,3364376.65271302
"BGR",2004,3414436.62509945
"BGR",2005,3354627.38084349
"BGR",2006,3478286.56497072
"BGR",2007,3565252.74070349
"BGR",2008,3643133.48709177
"BGR",2009,3572112.26581561
"BGR",2010,3480973.59184525
"BGR",2011,3347103.81169555
"BGR",2012,3353935.33119563
"BHR",1990,214616.042724302
"BHR",1991,223914.461066833
"BHR",1992,232525.156756167
"BHR",1993,241233.479862302
"BHR",1994,249347.415477723
"BHR",1995,257122.733858736
"BHR",1996,264181.358135585
"BHR",1997,271336.745649559
"BHR",1998,279387.509759455
"BHR",1999,289833.569792195
"BHR",2000,303604.290783506
"BHR",2001,319802.173032692
"BHR",2002,335376.380023488
"BHR",2003,355405.832954447
"BHR",2004,382853.073396567
"BHR",2005,424303.421598142
"BHR",2006,477507.732118334
"BHR",2007,540748.898088285
"BHR",2008,605930.111280118
"BHR",2009,664211.507465747
"BHR",2010,707016.325775515
"BHR",2011,731901.005889068
"BHR",2012,741723.439724751
"BHS",1990,124701.116996489
"BHS",1991,129171.512068961
"BHS",1992,133507.543434231
"BHS",1993,137841.393469789
"BHS",1994,141932.47088673
"BHS",1995,142857.352061911
"BHS",1996,142950.699747225
"BHS",1997,142056.915295543
"BHS",1998,140367.060809238
"BHS",1999,144086.59703108
"BHS",2000,148465.242261655
"BHS",2001,153378.677546294
"BHS",2002,158950.521812843
"BHS",2003,165011.093576642
"BHS",2004,171295.905114418
"BHS",2005,177842.410898269
"BHS",2006,183850.165519528
"BHS",2007,190063.239258737
"BHS",2008,196207.076050114
"BHS",2009,201976.332532251
"BHS",2010,207047.991527728
"BHS",2011,211649.595818022
"BHS",2012,216028.168833792
"BIH",1990,1590092.32041184
"BIH",1991,1524069.17843451
"BIH",1992,1434445.0884408
"BIH",1993,1343521.50325304
"BIH",1994,1277613.94855107
"BIH",1995,1261266.29013049
"BIH",1996,1286368.31570351
"BIH",1997,1301669.506672
"BIH",1998,1334706.94347285
"BIH",1999,1366042.05884347
"BIH",2000,1386780.63004123
"BIH",2001,1397494.82745345
"BIH",2002,1395806.43302252
"BIH",2003,1390378.90877487
"BIH",2004,1379269.96729547
"BIH",2005,1371896.16926591
"BIH",2006,1365024.26372364
"BIH",2007,1395314.47696982
"BIH",2008,1419385.15449975
"BIH",2009,1412706.80732776
"BIH",2010,1435954.69502896
"BIH",2011,1442007.98026858
"BIH",2012,1452872.02972741
"BLZ",1990,62882.9057199367
"BLZ",1991,63989.6280840934
"BLZ",1992,64839.7279735741
"BLZ",1993,65913.1641462899
"BLZ",1994,67547.6098932961
"BLZ",1995,71090.5187672453
"BLZ",1996,75044.0531545382
"BLZ",1997,77975.4375094441
"BLZ",1998,81192.9044213569
"BLZ",1999,84532.3642636958
"BLZ",2000,87868.0839750811
"BLZ",2001,91316.2970743144
"BLZ",2002,94780.0178346983
"BLZ",2003,98290.3102444139
"BLZ",2004,101911.056109061
"BLZ",2005,105851.396215077
"BLZ",2006,110306.756512953
"BLZ",2007,115109.232765343
"BLZ",2008,119915.003173184
"BLZ",2009,125094.755349468
"BLZ",2010,130265.688773051
"BLZ",2011,134799.654082629
"BLZ",2012,139455.755210515
"BMU",1990,45470.1073671642
"BMU",1991,46315.0096492097
"BMU",1992,47024.9155128505
"BMU",1993,47812.1695278676
"BMU",1994,48564.5010814094
"BMU",1995,49249.2509590278
"BMU",1996,49921.4542100407
"BMU",1997,50582.9562596893
"BMU",1998,51154.6207584374
"BMU",1999,51781.9311715847
"BMU",2000,52323.0784338174
"BMU",2001,53142.7363274098
"BMU",2002,53977.0573185753
"BMU",2003,54863.0676960301
"BMU",2004,55659.3971300705
"BMU",2005,56817.5092803792
"BMU",2006,57823.0545795866
"BMU",2007,59127.3608281027
"BMU",2008,60139.4739784213
"BMU",2009,61559.3577781804
"BMU",2010,62271.7153855647
"BMU",2011,63076.6403556559
"BMU",2012,63893.1154864734
"Bonaire",1990,11605.7316600355
"Bonaire",1991,11821.3834306635
"Bonaire",1992,12002.5788892704
"Bonaire",1993,12203.5165904462
"Bonaire",1994,12395.5407275189
"Bonaire",1995,12570.3154046428
"Bonaire",1996,12741.887696946
"Bonaire",1997,12910.7286283912
"Bonaire",1998,13056.6395390136
"Bonaire",1999,13216.7534411811
"Bonaire",2000,13354.8751716473
"Bonaire",2001,13564.0835970695
"Bonaire",2002,13777.034612637
"Bonaire",2003,14003.1787606091
"Bonaire",2004,14206.4328600515
"Bonaire",2005,14502.0279141862
"Bonaire",2006,14758.682001681
"Bonaire",2007,15091.5914492122
"Bonaire",2008,15349.9219065683
"Bonaire",2009,15712.3312194686
"Bonaire",2010,15894.1524579919
"Bonaire",2011,16099.6004709889
"Bonaire",2012,16307.9965321383
"BRA",1990,62562139.4095973
"BRA",1991,66368770.8802481
"BRA",1992,70325863.2937807
"BRA",1993,71837719.2941813
"BRA",1994,73706775.5776219
"BRA",1995,75627146.6823769
"BRA",1996,75249870.0883336
"BRA",1997,77899263.3364672
"BRA",1998,79775099.2314021
"BRA",1999,82466037.7316205
"BRA",2000,83788911.3018424
"BRA",2001,85028345.3248815
"BRA",2002,87724101.5383528
"BRA",2003,89490292.7537131
"BRA",2004,92007144.6989915
"BRA",2005,94648118.2669103
"BRA",2006,95770018.7760272
"BRA",2007,96694797.9293494
"BRA",2008,98427386.8035155
"BRA",2009,100031799.214717
"BRA",2010,101813316.893844
"BRA",2011,103193816.490621
"BRA",2012,104745357.669703
"BRB",1990,136228.567743717
"BRB",1991,134263.054331887
"BRB",1992,136284.736352334
"BRB",1993,137798.876762971
"BRB",1994,139067.764033608
"BRB",1995,140968.928180811
"BRB",1996,140055.934346502
"BRB",1997,140991.843226514
"BRB",1998,142390.916859664
"BRB",1999,143663.058091713
"BRB",2000,145445.766125509
"BRB",2001,147130.89752005
"BRB",2002,146806.506549275
"BRB",2003,148664.902094431
"BRB",2004,151651.465780173
"BRB",2005,153372.841209108
"BRB",2006,154888.841330254
"BRB",2007,156407.122996799
"BRB",2008,158147.522940721
"BRB",2009,159857.515434453
"BRB",2010,161077.885256352
"BRB",2011,162470.6062185
"BRB",2012,163583.58895409
"Brunei",1990,109725.724726563
"Brunei",1991,114258.138814137
"Brunei",1992,118403.812389618
"Brunei",1993,122566.618449292
"Brunei",1994,126656.850030294
"Brunei",1995,131122.843992631
"Brunei",1996,136009.184209723
"Brunei",1997,141086.07799545
"Brunei",1998,146273.564682028
"Brunei",1999,151458.528087851
"Brunei",2000,156328.093760451
"Brunei",2001,160829.737795148
"Brunei",2002,164234.925669922
"Brunei",2003,167545.041233064
"Brunei",2004,170851.892012483
"Brunei",2005,173964.656148491
"Brunei",2006,177424.595396876
"Brunei",2007,180941.630654077
"Brunei",2008,184174.873483155
"Brunei",2009,187584.296284401
"Brunei",2010,190834.56760339
"Brunei",2011,193894.955814238
"Brunei",2012,196800.456452702
"BVT",1990,NA
"BVT",1991,NA
"BVT",1992,NA
"BVT",1993,NA
"BVT",1994,NA
"BVT",1995,NA
"BVT",1996,NA
"BVT",1997,NA
"BVT",1998,NA
"BVT",1999,NA
"BVT",2000,NA
"BVT",2001,NA
"BVT",2002,NA
"BVT",2003,NA
"BVT",2004,NA
"BVT",2005,NA
"BVT",2006,NA
"BVT",2007,NA
"BVT",2008,NA
"BVT",2009,NA
"BVT",2010,NA
"BVT",2011,NA
"BVT",2012,NA
"CAN",1990,14720069.8601399
"CAN",1991,14818793.3775502
"CAN",1992,14781957.686685
"CAN",1993,14883753.4620761
"CAN",1994,14994997.6867936
"CAN",1995,15049052.2936191
"CAN",1996,15197743.0671252
"CAN",1997,15449638.2301962
"CAN",1998,15706995.845505
"CAN",1999,15990999.1523455
"CAN",2000,16240678.6835041
"CAN",2001,16490512.0248666
"CAN",2002,16930250.6632582
"CAN",2003,17344157.4046936
"CAN",2004,17583498.1482081
"CAN",2005,17716113.520988
"CAN",2006,17925315.3418581
"CAN",2007,18318195.4040441
"CAN",2008,18648747.5810654
"CAN",2009,18785081.3169733
"CAN",2010,18984515.2231103
"CAN",2011,19144603.3122015
"CAN",2012,19341079.2423086
"Canary Islands",1990,2152016.56493833
"Canary Islands",1991,2168560.35864997
"Canary Islands",1992,2129762.86478553
"Canary Islands",1993,2132841.80908375
"Canary Islands",1994,2131985.76724381
"Canary Islands",1995,2131669.46210209
"Canary Islands",1996,2149508.74373567
"Canary Islands",1997,2164048.75908598
"Canary Islands",1998,2184327.31855595
"Canary Islands",1999,2209455.49325108
"Canary Islands",2000,2235727.83175238
"Canary Islands",2001,2243488.05768686
"Canary Islands",2002,2293201.75570771
"Canary Islands",2003,2348107.45982998
"Canary Islands",2004,2416328.76337466
"Canary Islands",2005,2444035.77687314
"Canary Islands",2006,2482494.30002462
"Canary Islands",2007,2511674.27018798
"Canary Islands",2008,2558819.6064891
"Canary Islands",2009,2558245.4745622
"Canary Islands",2010,2562122.29148389
"Canary Islands",2011,2565351.11724272
"Canary Islands",2012,2597199.00583254
"CCK",1990,324.341673515853
"CCK",1991,326.564802442401
"CCK",1992,329.391930299204
"CCK",1993,331.426752598489
"CCK",1994,337.524167116294
"CCK",1995,345.839221961573
"CCK",1996,350.07845411007
"CCK",1997,353.005960990244
"CCK",1998,356.751979283266
"CCK",1999,360.452213111545
"CCK",2000,367.786529045154
"CCK",2001,374.265685158532
"CCK",2002,380.015407554277
"CCK",2003,386.352582459447
"CCK",2004,391.437498933677
"CCK",2005,403.839252402164
"CCK",2006,413.460515936812
"CCK",2007,423.968955354259
"CCK",2008,434.160401973605
"CCK",2009,442.114014419865
"CCK",2010,448.332865261536
"CCK",2011,453.763102688607
"CCK",2012,458.705420672219
"CHL",1990,5001912.69819646
"CHL",1991,5087594.02296015
"CHL",1992,5298020.90073561
"CHL",1993,5533275.21413691
"CHL",1994,5626146.7693
"CHL",1995,5629972.13837497
"CHL",1996,5684386.20316551
"CHL",1997,5823685.59707859
"CHL",1998,5945471.54070153
"CHL",1999,6048690.81015774
"CHL",2000,6098623.83726719
"CHL",2001,6137366.14551424
"CHL",2002,6210124.57005397
"CHL",2003,6389006.94370566
"CHL",2004,6582885.54682862
"CHL",2005,6779341.58867719
"CHL",2006,6978135.25351848
"CHL",2007,7178801.71733845
"CHL",2008,7470417.31243031
"CHL",2009,7579816.03973373
"CHL",2010,8043870.79534427
"CHL",2011,8336329.95032793
"CHL",2012,8449467.61907161
"CHN",1990,636240068.423445
"CHN",1991,645377499.411883
"CHN",1992,654248484.931431
"CHN",1993,662895126.717879
"CHN",1994,671256994.785458
"CHN",1995,680324912.841762
"CHN",1996,689366469.52807
"CHN",1997,699088451.236459
"CHN",1998,708633578.743803
"CHN",1999,717894399.305646
"CHN",2000,727888653.654186
"CHN",2001,734986855.08467
"CHN",2002,742613123.776181
"CHN",2003,750020988.830176
"CHN",2004,756478365.590119
"CHN",2005,762428142.48472
"CHN",2006,767571222.892422
"CHN",2007,772024487.644437
"CHN",2008,774979895.014851
"CHN",2009,777701842.244439
"CHN",2010,778176374.061894
"CHN",2011,786457259.178983
"CHN",2012,791711771.342352
"CIV",1990,4518149.53312792
"CIV",1991,4690030.26991842
"CIV",1992,4868694.87231336
"CIV",1993,5051079.98944591
"CIV",1994,5233017.31709142
"CIV",1995,5410966.04856211
"CIV",1996,5585290.91077018
"CIV",1997,5755396.23761993
"CIV",1998,5915844.50005597
"CIV",1999,6078141.73890511
"CIV",2000,6211413.1870687
"CIV",2001,6331803.61091441
"CIV",2002,6433423.44872372
"CIV",2003,6524820.714917
"CIV",2004,6627932.26325044
"CIV",2005,6732388.43559231
"CIV",2006,6840265.03730444
"CIV",2007,6970897.57776877
"CIV",2008,7116027.04433803
"CIV",2009,7265916.44041235
"CIV",2010,7442309.06363586
"CIV",2011,7613811.70020901
"CIV",2012,7813057.13726796
"Clipperton Island",1990,NA
"Clipperton Island",1991,NA
"Clipperton Island",1992,NA
"Clipperton Island",1993,NA
"Clipperton Island",1994,NA
"Clipperton Island",1995,NA
"Clipperton Island",1996,NA
"Clipperton Island",1997,NA
"Clipperton Island",1998,NA
"Clipperton Island",1999,NA
"Clipperton Island",2000,NA
"Clipperton Island",2001,NA
"Clipperton Island",2002,NA
"Clipperton Island",2003,NA
"Clipperton Island",2004,NA
"Clipperton Island",2005,NA
"Clipperton Island",2006,NA
"Clipperton Island",2007,NA
"Clipperton Island",2008,NA
"Clipperton Island",2009,NA
"Clipperton Island",2010,NA
"Clipperton Island",2011,NA
"Clipperton Island",2012,NA
"CMR",1990,4357326.98651777
"CMR",1991,4510503.76045936
"CMR",1992,4662638.22118183
"CMR",1993,4820792.42068297
"CMR",1994,4985728.08274788
"CMR",1995,5150486.12047211
"CMR",1996,5314732.81033265
"CMR",1997,5477618.69902167
"CMR",1998,5646077.15312164
"CMR",1999,5819290.66305181
"CMR",2000,6005387.68707004
"CMR",2001,6187050.59618228
"CMR",2002,6372966.93443029
"CMR",2003,6563363.17708352
"CMR",2004,6768447.13833831
"CMR",2005,6979295.34503508
"CMR",2006,7196140.15223767
"CMR",2007,7429724.93910822
"CMR",2008,7658877.12089743
"CMR",2009,7905165.22148026
"CMR",2010,8157900.83526137
"CMR",2011,8405124.79601724
"CMR",2012,8658591.19135668
"COD",1990,13539491.290201
"COD",1991,14077746.8334167
"COD",1992,14646331.9935174
"COD",1993,15255719.9438367
"COD",1994,15800906.8954668
"COD",1995,16271940.0570982
"COD",1996,16677529.4652569
"COD",1997,17054965.1152413
"COD",1998,17387679.9627053
"COD",1999,17742752.3873075
"COD",2000,18177496.3565646
