"rgn_id","product","weight"
5,"ornamentals",0.102117394800322
5,"shells",0.897882605199678
6,"corals",0.781954887218045
6,"shells",0.218045112781955
7,"corals",0.755850056796668
7,"ornamentals",0.0817872018174934
7,"seaweeds",0.162362741385839
8,"corals",0.495297805642633
8,"ornamentals",0.504702194357367
9,"corals",0.812206572769953
9,"ornamentals",0.187793427230047
11,"corals",0.211836542977924
11,"ornamentals",0.739783936120244
11,"shells",0.0483795209018318
14,"corals",0.430814604135013
14,"fish_oil",0.00526351682972613
14,"ornamentals",0.0125237713522923
14,"seaweeds",0.477812845530091
14,"shells",0.071909388803735
14,"sponges",0.00167587334914177
15,"corals",0.0692958026207102
15,"fish_oil",0.0453410850263831
15,"ornamentals",0.144870296059907
15,"seaweeds",0.735261326243664
15,"sponges",0.00523149004933579
16,"corals",0.26750238151119
16,"fish_oil",0.351331575386909
16,"ornamentals",0.113014786078169
16,"seaweeds",0.163820358124059
16,"shells",0.098822359974045
16,"sponges",0.00550853892562782
17,"corals",0.0378032977344832
17,"fish_oil",0.145851021046517
17,"ornamentals",0.0234148085258501
17,"shells",0.79293087269315
18,"corals",0.829477476508624
18,"ornamentals",0.106749653846671
18,"seaweeds",0.0116146204411943
18,"shells",0.0521582492035113
20,"fish_oil",0.0232533285148279
20,"ornamentals",0.00378575867220795
20,"seaweeds",0.950254624222685
20,"shells",0.0227062885902787
21,"corals",0.0867484295542925
21,"seaweeds",0.908166317678732
21,"shells",0.00508525276697577
24,"ornamentals",0.847441466257019
24,"seaweeds",0.152558533742981
25,"corals",0.00288329564642106
25,"fish_oil",0.197288517176345
25,"ornamentals",0.429403691013399
25,"seaweeds",0.312027885023649
25,"shells",0.0549208574842258
25,"sponges",0.00347575365595963
29,"ornamentals",1
31,"fish_oil",1
37,"corals",0.167553191489362
37,"ornamentals",0.832446808510638
39,"corals",0.0344237026888166
39,"fish_oil",0.292858366158589
39,"ornamentals",0.635040246617572
39,"shells",0.0376776845350231
40,"corals",0.14884822663466
40,"fish_oil",0.0532724989269192
40,"ornamentals",0.793730028774462
