sp_id,pressure_score
248100,0.0348180554086417
248200,0.0185441249811853
248300,0.00816905874487531
248400,0.00671556708450296
248500,0.00570229992213421
248600,0.0144215019172475
258410,0.0170043754181645
258420,0.017092060184747
258431,0.00726532413553277
258432,0.00861911533544863
258441,0.0119867104015055
258442,0.00852156635344046
258510,0.00775266401091194
258520,0.00635700377922575
258600,0.00956828623350012
258700,0.0206016152501031
288100,0.00891519869437727
288200,0.00687555060304621
288300,0.0094456688893038
