"cntry_key","sector","year","value"
"CAN","tour",2010,289748.450708
"CAN","wte",2005,8.695
"CAN","wte",2006,8.695
"CAN","wte",2007,8.695
"CAN","wte",2008,8.695
"CAN","wte",2009,8.695
"CAN","wte",2010,8.695
"Canary Islands","mmw",1998,943
"Canary Islands","mmw",2008,576
"CHL","cf",2003,78952.874
"CHL","cf",2004,84494.62
"CHL","cf",2005,90194.566
"CHL","cf",2006,95772.698
"CHL","cf",2007,103772.872
"CHL","cf",2008,111953.394
"CHL","mmw",1998,5.745
"CHL","mmw",2006,19.15
"CHL","tour",2005,240057.233924
"CHL","tour",2006,228982.21288
"CHL","tour",2007,225930.429303
"CHL","tour",2008,254823.92865
"CHL","tour",2009,289427.216624
"CHL","tour",2010,269935.179586
"CHN","cf",2003,2960287.442
"CHN","cf",2004,2887866.646
"CHN","cf",2005,2806703.718
"CHN","cf",2006,2764149.5
"CHN","cf",2007,2822476.258
"CHN","cf",2008,2879486.792
"CHN","mar",2003,4197029.310143
"CHN","mar",2004,4357951.343308
"CHN","mar",2005,2932095.943499
"CHN","mar",2006,2925063.252081
"CHN","mar",2007,3192827.181246
"CHN","mar",2008,3273754.458175
"CHN","mmw",1998,0
"CHN","mmw",2008,545.775
"CHN","tour",2005,2067526.17273
"CHN","tour",2006,2191376.86519
"CHN","tour",2007,2181234.72514
"CHN","tour",2008,2080438.81665
"CHN","tour",2009,2041546.96801
"CHN","tour",2010,2003709.61375
"CIV","cf",1999,4602.038
"CIV","cf",2000,18879.588
"CIV","cf",2001,17530.142
"CIV","cf",2002,15820
"CIV","cf",2003,9554.489
"CIV","cf",2004,9836.876
"CIV","tour",2005,11112.5301591
"CIV","tour",2006,13593.9689325
"CIV","tour",2007,15218.6449581
"CIV","tour",2008,15732.7026068
"CIV","tour",2009,14450.7316804
"CIV","tour",2010,13003.7545951
"CMR","cf",2000,32905.6
"CMR","cf",2001,39391.8
"CMR","cf",2002,22978.55
"CMR","cf",2003,23730
"CMR","tour",2005,8621.67356399
"CMR","tour",2006,8645.76766803
"CMR","tour",2007,8513.25009579
"CMR","tour",2008,7465.15656985
"CMR","tour",2009,9111.5870129
"CMR","tour",2010,8336.55999946
"COD","cf",2001,86851.8
"COD","cf",2002,79100
"COD","cf",2003,210104.3126
"COD","cf",2004,195011.558
"COD","cf",2005,176911.8169
"COD","cf",2006,192399.7551
"COD","mar",1998,0
"COD","mar",1999,0
"COD","mar",2000,0
"COD","mar",2001,0
"COD","mar",2002,0
"COD","tour",2005,307.29763087
"COD","tour",2006,266.363049647
"COD","tour",2007,245.223125072
"COD","tour",2008,264.633419454
"COD","tour",2009,291.538778005
"COD","tour",2010,255.600906227
"COG","cf",1995,18746.7
"COG","cf",1996,19979.078
"COG","cf",1997,16611
"COG","cf",1998,16611
"COG","cf",1999,16611
"COG","cf",2000,16611
"COG","tour",2005,324.944271344
"COG","tour",2006,316.820664561
"COG","tour",2007,398.056732397
"COG","tour",2008,353.376895087
"COG","tour",2009,361.500501871
"COG","tour",2010,296.511647602
"COK","cf",1996,104.8075
"COK","cf",2006,32.8265
"COK","mmw",2005,13.405
"COK","mmw",2008,13.405
"COL","mmw",1998,0
"COL","mmw",2006,11.49
"COL","tour",2005,76082.0820738
"COL","tour",2006,79745.1829072
"COL","tour",2007,78372.452656
"COL","tour",2008,73359.003043
"COL","tour",2009,72247.3899591
"COL","tour",2010,71188.0003087
"COM","cf",2000,8948.4248
"COM","cf",2001,8851.29
"COM","cf",2002,8851.29
"COM","cf",2003,8989.715
"COM","cf",2004,9009.49
"COM","cf",2005,8918.525
"COM","tour",2005,9700
"COM","tour",2006,9500
"COM","tour",2007,9100
"COM","tour",2008,7500
"COM","tour",2009,7300
"COM","tour",2010,7700
"CPV","cf",2002,7914.746
"CPV","cf",2003,7990.682
"CPV","cf",2004,8939.882
"CPV","cf",2005,7620.494
"CPV","cf",2006,7620.494
"CPV","cf",2007,7620.494
"CPV","tour",2005,25400
"CPV","tour",2006,33700
"CPV","tour",2007,37800
"CPV","tour",2008,46100
"CPV","tour",2009,42300
"CPV","tour",2010,40600
"CRI","mmw",1998,1.915
"CRI","mmw",2006,97.665
"CRI","tour",2005,172247.802348
"CRI","tour",2006,168233.67965
"CRI","tour",2007,178298.942535
"CRI","tour",2008,178838.153047
"CRI","tour",2009,159306.750068
"CRI","tour",2010,144628.241694
"CUB","cf",2004,8095.094
"CUB","cf",2005,8632.974
"CUB","cf",2006,10567.76
"CUB","cf",2007,10673.754
"CUB","cf",2008,7827.736
"CUB","mar",2004,1343.7210720615
"CUB","mar",2005,2084.146305261
"CUB","mar",2006,1960.5893211633
"CUB","mar",2007,1971.3444095318
"CUB","mar",2008,2173.160477103
"CUB","tour",2005,501335.04047
"CUB","tour",2006,436501.133507
"CUB","tour",2007,435528.182653
"CUB","tour",2008,432963.130399
"CUB","tour",2009,460294.204412
"CUB","tour",2010,457198.451692
"CYM","tour",2005,6100
"CYM","tour",2006,8100
"CYM","tour",2007,7700
"CYM","tour",2008,7600
"CYM","tour",2009,7600
"CYM","tour",2010,7800
"CYP","cf",2003,1464.932
"CYP","cf",2004,1575.672
"CYP","cf",2005,1863.596
"CYP","cf",2006,874.6878
"CYP","cf",2007,884.4962
"CYP","cf",2008,1198.6023
"CYP","mar",2003,435.94551324
"CYP","mar",2004,282.47819985
"CYP","mar",2005,487.29380949
"CYP","mar",2006,537.39913995
"CYP","mar",2007,585.29775906
"CYP","mar",2008,797.53147722
"CYP","mmw",1998,0
"CYP","mmw",2008,0
"CYP","tour",2005,84938.1212264
"CYP","tour",2006,81277.8044001
"CYP","tour",2007,85313.5383368
"CYP","tour",2008,75177.2763562
"CYP","tour",2009,64196.3258772
"CYP","tour",2010,68138.2055363
"DEU","cf",2003,3181.402
"DEU","cf",2004,3088.064
"DEU","cf",2005,2948.057
"DEU","cf",2006,2781.156
"DEU","cf",2007,2590.525
"DEU","cf",2008,2510.634
"DEU","mmw",1998,0
"DEU","mmw",2008,0
"DEU","tour",2005,238483.556131
"DEU","tour",2006,239789.333911
"DEU","tour",2007,232705.778339
"DEU","tour",2008,232405.333894
"DEU","tour",2009,244561.778367
"DEU","tour",2010,233318.222785
"DMA","cf",2002,1058.4371
"DMA","cf",2005,1112.4624
"DMA","cf",2006,1143.7069
"DMA","cf",2007,1221.3831
"DMA","cf",2008,1280.4708
"DMA","mmw",1998,3.83
"DMA","mmw",2008,13.405
"DMA","tour",2005,8300
"DMA","tour",2006,9900
"DMA","tour",2007,9700
"DMA","tour",2008,8900
"DMA","tour",2009,8700
"DMA","tour",2010,8600
"DNK","cf",2003,5511.5298
"DNK","cf",2004,5149.0145
"DNK","cf",2005,4742.6778
"DNK","cf",2006,4199.8145
"DNK","cf",2007,3745.0686
"DNK","cf",2008,1660.309
"DNK","mar",2003,189.884593116
"DNK","mar",2004,179.934122277
"DNK","mar",2005,408.73705029
"DNK","mar",2006,388.6736967
"DNK","mar",2007,382.6507797
"DNK","mar",2008,192.811564215
"DNK","mmw",1998,0
"DNK","mmw",2008,0
"DNK","tour",2005,373813.04663
"DNK","tour",2006,355200.761814
"DNK","tour",2007,332474.182459
"DNK","tour",2008,331004.791552
"DNK","tour",2009,348147.685462
"DNK","tour",2010,332474.182459
"DOM","cf",2004,16631.9615
"DOM","cf",2005,14966.5901
"DOM","mmw",1998,21.065
"DOM","mmw",2008,26.81
"DOM","tour",2005,421149.479794
"DOM","tour",2006,461119.199794
"DOM","tour",2007,425901.124829
"DOM","tour",2008,414022.012241
"DOM","tour",2009,426180.63336
"DOM","tour",2010,456018.169095
"DZA","tour",2005,11483.2505449
"DZA","tour",2006,12337.3461276
"DZA","tour",2007,11905.686589
"DZA","tour",2008,11451.8906639
"DZA","tour",2009,12756.092774
"DZA","tour",2010,12440.649265
"ECU","cf",1997,17196.34
"ECU","cf",2007,36673.924
"ECU","mar",2004,69378.36676854
"ECU","mar",2005,69908.44097865
"ECU","mar",2006,69908.44097865
"ECU","mmw",1998,15.32
"ECU","mmw",2006,57.45
"ECU","tour",2005,42681.329861
"ECU","tour",2006,40794.8622428
"ECU","tour",2007,47179.8295658
"ECU","tour",2008,50245.3394453
"ECU","tour",2009,48812.34962
"ECU","tour",2010,47034.7166721
"EGY","cf",1994,195598.9546
"EGY","cf",1996,168534.8896
"EGY","cf",1997,173666.423
"EGY","cf",1998,418510.8228
"EGY","cf",1999,466050.0019
"EGY","cf",2000,627327.2292
"EGY","mar",1996,56792.20171579
"EGY","mar",1997,59190.58986781
"EGY","mar",2000,80774.29037089
"EGY","mmw",1998,17.235
"EGY","mmw",2008,63.195
"EGY","tour",2005,353053.056277
"EGY","tour",2006,372082.267268
"EGY","tour",2007,405819.314642
"EGY","tour",2008,410357.299506
"EGY","tour",2009,395378.700302
"EGY","tour",2010,393483.360562
"ERI","mmw",1998,0
"ERI","mmw",2008,0
"ESP","cf",2001,70407.1473
"ESP","cf",2002,62332.2238
"ESP","cf",2003,57319.9732
"ESP","cf",2004,56823.3834
"ESP","cf",2005,53096.9033
"ESP","cf",2006,26931.4143
"ESP","mar",2001,18033.0450903
"ESP","mar",2002,17670.7301436
"ESP","mar",2003,17395.0557264
"ESP","mar",2004,16877.1816405
"ESP","mar",2005,19082.8879965
"ESP","mar",2006,18254.779839
"ESP","mmw",1998,55.535
"ESP","mmw",2008,164.69
"ESP","tour",2005,580181.981197
"ESP","tour",2006,561506.095142
"ESP","tour",2007,554404.59477
"ESP","tour",2008,558177.929296
"ESP","tour",2009,535410.731086
"ESP","tour",2010,496999.033548
"EST","cf",2003,9450.5516
"EST","cf",2004,10285.5312
"EST","cf",2005,4711.196
"EST","cf",2006,4813.5514
"EST","cf",2007,4952.2928
"EST","cf",2008,4419.317
"EST","mar",2003,0
"EST","mar",2004,0
"EST","mar",2005,0
"EST","mar",2006,0
"EST","mar",2007,0
"EST","mar",2008,0
"EST","tour",2005,48271.431645
"EST","tour",2006,48372.9488514
"EST","tour",2007,41622.0546256
"EST","tour",2008,43144.8127216
"EST","tour",2009,42028.1234512
"EST","tour",2010,38271.9868143
"FIN","cf",2003,2432.4041
"FIN","cf",2004,2294.5328
"FIN","cf",2005,2141.4743
"FIN","cf",2006,1974.2569
"FIN","cf",2007,1944.5153
"FIN","cf",2008,1762.2689
"FIN","mar",2003,1830.09183786
"FIN","mar",2004,1664.86316733
"FIN","mar",2005,1692.83359269
"FIN","mar",2006,1351.55709648
"FIN","mar",2007,1611.09603936
"FIN","mar",2008,1438.18113411
"FIN","tour",2005,36668.87183
"FIN","tour",2006,35695.518572
"FIN","tour",2007,36031.7678793
"FIN","tour",2008,34262.0346829
"FIN","tour",2009,34598.2839902
"FIN","tour",2010,30315.5296549
"FJI","cf",2003,1577.254
"FJI","cf",2004,2007.558
"FJI","cf",2005,2170.504
"FJI","cf",2006,2140.446
"FJI","cf",2007,2293.9
"FJI","cf",2008,2127.79
"FJI","mmw",2005,0
"FJI","mmw",2008,0
"FJI","tour",2005,104500
"FJI","tour",2006,94300
"FJI","tour",2007,91300
"FJI","tour",2008,97400
"FJI","tour",2009,88000
"FJI","tour",2010,77400
"FLK","cf",2003,1408.4546
"FLK","cf",2004,1441.202
"FLK","cf",2005,1357.356
"FLK","cf",2006,1381.5606
"FLK","cf",2007,1374.758
"FLK","cf",2008,1202.32
"FLK","mar",2003,5.805
"FLK","mar",2004,11.61
"FLK","mar",2005,8.505
"FLK","mar",2006,10.8
"FLK","mar",2007,27
"FLK","mar",2008,5.4
"FLK","mmw",1998,0
"FLK","mmw",2008,0
"FRA","cf",2002,20900.5139
"FRA","cf",2003,20752.7551
"FRA","cf",2004,19903.142
"FRA","cf",2007,18703.1159
"FRA","mar",2001,24989.0550687
"FRA","mar",2002,22549.6448235
"FRA","mmw",1998,1.915
"FRA","mmw",2008,11.49
"FRA","tour",2005,542884.235473
"FRA","tour",2006,543792.223578
"FRA","tour",2007,534063.779587
"FRA","tour",2008,531654.831551
"FRA","tour",2009,515329.576014
"FRA","tour",2010,490980.670481
"FRA","wte",2003,109.04
"FRA","wte",2004,109.04
"FRA","wte",2005,109.04
"FRA","wte",2006,109.04
"FRA","wte",2007,109.04
"FRA","wte",2008,109.04
"FRO","mmw",1998,0
"FRO","mmw",2008,0
"FSM","mmw",2005,0
"FSM","mmw",2008,0
"GAB","cf",2002,9794.3993
"GAB","cf",2003,8686.6038
"GAB","cf",2004,8686.6038
"GAB","cf",2005,8430.7944
"GAB","cf",2006,6858.0491
"GAB","cf",2007,5225.9788
"GAB","mmw",1998,0
"GAB","mmw",2008,0
"GAB","tour",2005,1525.08385095
"GAB","tour",2006,1298.70421683
"GAB","tour",2007,1119.98345304
"GAB","tour",2008,1298.70421683
"GAB","tour",2009,1310.61893441
"GAB","tour",2010,1227.21591131
"GBR","cf",2001,19880.9149
"GBR","cf",2002,18756.9039
"GBR","cf",2003,16835.1694
"GBR","cf",2004,18015.025
"GBR","cf",2005,16922.8122
"GBR","cf",2006,16997.6408
"GBR","mar",2005,4129.2711765
"GBR","mar",2006,4040.6058441
"GBR","mar",2007,6365.9175102
"GBR","mmw",1998,268.1
"GBR","mmw",2008,587.905
"GBR","tour",2005,1789993.83154
"GBR","tour",2006,1917973.12954
"GBR","tour",2007,1777680.95447
"GBR","tour",2008,1810440.66982
"GBR","tour",2009,1830066.64963
"GBR","tour",2010,1762457.76101
"GEO","mmw",1998,0
"GEO","mmw",2008,0
"GHA","cf",1995,260414.602
"GHA","cf",1996,404770.52
"GHA","cf",1997,406589.82
"GHA","cf",1998,405957.02
"GHA","cf",1999,406036.12
"GHA","cf",2000,403996.922
"GHA","mar",1995,0
"GHA","mar",1996,0
"GHA","mar",1997,0
"GHA","mar",1998,0
"GHA","mar",1999,0
"GHA","mar",2000,0
"GHA","tour",2005,26879.0033979
"GHA","tour",2006,26421.6182011
"GHA","tour",2007,24492.977288
"GHA","tour",2008,23326.6450362
"GHA","tour",2009,24889.3777919
"GHA","tour",2010,25438.240028
"GIB","mmw",1998,22
"GIB","mmw",2008,41
"GIN","tour",2005,6953.01473497
"GIN","tour",2006,8874.07941219
"GIN","tour",2007,6754.71128442
"GIN","tour",2008,6345.71041766
"GIN","tour",2009,7368.21258457
"GIN","tour",2010,7678.06172605
"GLP","cf",2003,1385.2783
"GLP","cf",2004,1398.4089
"GLP","cf",2005,1422.8508
"GLP","cf",2006,1389.1542
"GLP","cf",2007,1441.5184
"GLP","cf",2008,1426.6476
"GLP","tour",2005,18300
"GLP","tour",2006,18100
"GLP","tour",2007,19700
"GLP","tour",2008,20500
"GLP","tour",2009,19900
"GLP","tour",2010,19700
"GMB","cf",1998,8087.975
"GMB","cf",2006,6913.1818
"GMB","cf",2007,6913.1818
"GMB","mmw",1998,1.915
"GMB","mmw",2008,17.235
"GMB","tour",2005,22613.5899061
"GMB","tour",2006,27927.9219282
"GMB","tour",2007,32633.3200726
"GMB","tour",2008,27374.3456759
"GMB","tour",2009,24827.8949153
"GMB","tour",2010,25215.3982919
"GNQ","cf",2000,3184.566
"GNQ","cf",2006,711.9
"GNQ","cf",2007,717.1206
"GNQ","cf",2008,345.667
"GNQ","mar",2000,0
"GNQ","mar",2007,0
"GNQ","mar",2008,0
"GRC","cf",2003,22473.2592
"GRC","cf",2004,21473.7516
"GRC","cf",2005,21338.4115
"GRC","cf",2006,20195.021
"GRC","cf",2007,20169.6299
"GRC","cf",2008,19663.2317
"GRC","mar",2003,9855.6415875
"GRC","mar",2004,11572.0874046
"GRC","mar",2005,11657.9480769
"GRC","mar",2006,11930.2326927
"GRC","mar",2007,12246.3057681
"GRC","mar",2008,12313.7134605
"GRC","mmw",1998,7.66
"GRC","mmw",2008,7.66
"GRC","tour",2005,650995.292713
"GRC","tour",2006,673454.125182
"GRC","tour",2007,674231.247413
"GRC","tour",2008,634986.574759
"GRC","tour",2009,576236.134113
"GRC","tour",2010,579888.608598
"GRD","cf",2003,3342.766
"GRD","cf",2004,3152.926
"GRD","cf",2005,3496.22
"GRD","cf",2006,3496.22
"GRD","cf",2007,3601.423
"GRD","cf",2008,3726.401
"GRD","mmw",1998,1.915
"GRD","mmw",2008,3.83
"GRD","tour",2005,7900
"GRD","tour",2006,9700
"GRD","tour",2007,10700
"GRD","tour",2008,10400
"GRD","tour",2009,10400
"GRD","tour",2010,10000
"GRL","mmw",1998,5.745
"GRL","mmw",2007,7.66
"GTM","cf",2003,4171.734
"GTM","cf",2008,4110.036
"GTM","mar",2003,2104.022577562
"GTM","mar",2008,295.95
"GTM","mmw",1998,0
"GTM","mmw",2006,0
"GTM","tour",2005,36723.1974782
"GTM","tour",2006,44351.7474082
"GTM","tour",2007,49770.7335234
"GTM","tour",2008,48462.2767393
"GTM","tour",2009,44154.2444973
"GTM","tour",2010,42228.591117
"GUF","cf",2003,298.9189
"GUF","cf",2004,324.6264
"GUF","cf",2005,81.8685
"GUF","cf",2006,278.432
"GUF","cf",2007,182.5628
"GUF","cf",2008,249.4814
"GUM","cf",2006,1771.5236
"GUM","cf",2007,2539.11
"GUM","cf",2008,1186.5
"GUM","mar",2006,4.7400000012
"GUM","mar",2007,4.7400000012
"GUM","mar",2008,4.7400000012
"GUM","mmw",2005,296.825
"GUM","mmw",2008,779.405
"GUY","cf",2003,10352.608
"GUY","cf",2004,11360.342
"GUY","cf",2005,11217.962
"GUY","cf",2006,11217.962
"GUY","cf",2007,11217.962
"GUY","cf",2008,10520.3
"GUY","mar",2003,66.39135527627
"GUY","mar",2004,56.65395648637
"GUY","mar",2005,56.65395648637
"GUY","mar",2006,56.65395648637
"GUY","mar",2007,56.65395648637
"GUY","mar",2008,53.11308421707
"GUY","tour",2005,4418.05483649
"GUY","tour",2006,4063.11597014
"GUY","tour",2007,3717.51760026
"GUY","tour",2008,3521.36717412
"GUY","tour",2009,3026.32086052
"GUY","tour",2010,3016.98036403
"HKG","cf",2003,15183.245
"HKG","cf",2004,15000.524
"HKG","cf",2005,14027.594
"HKG","cf",2006,12989.011
"HKG","cf",2007,12364.912
"HKG","cf",2008,11316.837
"HKG","mar",2003,2796.0314049
