"cntry_key","year","percent"
"ESP",2002,11.35780088
"ESP",2003,11.30254971
"ESP",2004,10.96696885
"ESP",2005,9.15706122
"ESP",2006,8.51113245000001
"ESP",2007,8.26457442
"ESP",2008,11.33830127
"ESP",2009,18.01200236
"EST",2003,10.75757576
"EST",2004,9.96978851999999
"EST",2005,7.87878788
"EST",2006,5.96797671
"EST",2007,4.65793304
"EST",2008,5.4676259
"EST",2009,13.74819103
"FIN",2003,8.96604349
"FIN",2004,8.78533231
"FIN",2005,8.37121212
"FIN",2006,7.63758892
"FIN",2007,6.82745826
"FIN",2008,6.30961114999999
"FIN",2009,8.22831727000001
"FJI",2004,4.62085802
"FJI",2005,4.6000003
"FJI",2007,8.56269113
"FRA",1998,12.07319001
"FRA",2001,8.61090741
"FRA",2002,8.70346304
"FRA",2003,8.58968643
"FRA",2004,9.17824416000001
"FRA",2005,8.84971899999999
"FRA",2006,8.82971777
"FRA",2007,7.99021019
"FRA",2008,7.39761274999999
"FRA",2009,9.09926796000001
"GBR",1998,6.10162285
"GBR",2001,4.74006116
"GBR",2002,5.06699734999999
"GBR",2003,4.83666838000001
"GBR",2004,4.63413804
"GBR",2005,4.60481797
"GBR",2006,5.34980797999999
"GBR",2007,5.23561954
"GBR",2008,5.28013875000001
"GBR",2009,7.70782758999999
"GEO",1998,14.5
"GEO",2008,16.46678486
"GHA",1999,10.10767357
"GHA",2000,10.36231658
"GRC",1998,10.76052576
"GRC",2003,9.71267638
"GRC",2004,10.49282319
"GRC",2005,9.84970872
"GRC",2006,8.89064324
"GRC",2007,8.27621431
"GRC",2008,7.65353404
"GRC",2009,9.46042469
"GRD",1998,15.24378304
"GRL",1998,11.59999953
"GTM",2003,2.76963259
"GTM",2006,1.82308267000001
"HKG",2003,7.85797938
"HKG",2004,6.74157303
"HKG",2005,5.58491846
"HKG",2006,4.76629251
"HKG",2007,3.99670374999999
"HKG",2008,3.55713894
"HKG",2009,5.22441057
"HND",1998,4.01427612000001
"HND",1999,3.85107000000001
"HND",2001,4.05238941
"HND",2002,3.94075573000001
"HND",2005,4.16653388
"HND",2006,3.10831481
"HND",2007,2.88511671000001
"HRV",1998,11.02903838
"HRV",2003,13.93396754
"HRV",2004,13.68593239
"HRV",2005,12.61111111
"HRV",2006,11.14845938
"HRV",2007,9.57983193
"HRV",2008,8.34733894
"HRV",2009,9.06515580999999
"IDN",1998,5.45910743
"IDN",2001,8.10124276000001
"IDN",2002,9.0614116
"IDN",2003,9.50097691000001
"IDN",2004,9.85929039
"IDN",2005,11.2467203
"IDN",2006,10.28576859
"IDN",2007,9.10603285000001
"IDN",2008,8.39189535
"IDN",2009,7.8734594
"IND",1998,3.59999954
"IND",2004,4.40366741
"IRL",1998,7.72081532
"IRL",2005,4.36060755
"IRL",2006,4.39663237000001
"IRL",2007,4.55365193999999
"IRL",2008,6.03756708
"IRL",2009,11.74033149
"IRN",2004,10.30000019
"IRN",2005,12.09736124
"IRN",2007,10.59697278
"IRN",2008,10.48440319
"IRQ",2003,28.10000038
"IRQ",2004,26.8
"IRQ",2005,18
"IRQ",2006,17.5
"ISL",1998,2.74386013
"ISL",2003,3.35211691000001
"ISL",2004,3.06348576000001
"ISL",2005,2.59030443
"ISL",2006,2.97653114000001
"ISL",2007,2.30196092
"ISL",2008,2.99166651
"ISL",2009,7.24178499
"ISR",2005,8.99349242
"ISR",2006,8.4039835
"ISR",2007,7.31908156
"ISR",2008,6.10011091
"ISR",2009,7.60954073000001
"ITA",1998,12.11741852
"ITA",2005,7.72565539
"ITA",2006,6.78371584
"ITA",2007,6.09026205000001
"ITA",2008,6.74184165
"ITA",2009,7.78934722
"JAM",1998,15.50000354
"JAM",2002,14.29999526
"JAM",2004,11.44195383
"JAM",2005,10.89999804
"JAM",2006,9.60000257
"JAM",2007,9.40000062999999
"JAM",2008,10.56711939
"JAM",2009,11.3621167
"JOR",2003,15.42591453
"JOR",2004,12.42736652
"JOR",2007,13.10969925
"JOR",2008,12.64999962
"JOR",2009,12.87453307
"JPN",1998,4.07832744
"JPN",2002,5.38277512000001
"JPN",2003,5.22052205
"JPN",2004,4.68444043
"JPN",2005,4.40601504
"JPN",2006,4.09971467
"JPN",2007,3.88422316
"JPN",2008,3.98556173999999
"JPN",2009,5.03021148000001
"KHM",1998,3.02583485
"KHM",2000,2.51413633
"KHM",2001,1.73525985000001
"KOR",2003,3.56196964
"KOR",2004,3.67257683
"KOR",2005,3.73541686
"KOR",2006,3.43648344
"KOR",2007,3.23326589
"KOR",2008,3.17466836
"KOR",2009,3.64828858
"KWT",2005,1.95045792000001
"LBN",2004,7.85270748000001
"LBN",2007,8.98396783
"LBR",2007,5.55066078999999
"LCA",1998,21.60433755
"LCA",2003,22.17984647
"LCA",2004,20.97421058
"LKA",1998,9.13336975999999
"LKA",2003,8.22123146
"LKA",2004,8.38331635999999
"LKA",2005,7.67148237000001
"LKA",2006,6.49508348000001
"LKA",2007,5.97224638
"LKA",2008,5.21778284
"LKA",2009,7.57288231
"LTU",2003,12.89940828
"LTU",2004,11.35101789
"LTU",2005,8.27629123
"LTU",2006,5.60453400999999
"LTU",2007,4.3044292
"LTU",2008,5.82403965
"LTU",2009,13.71115174
"LVA",2003,10.59661621
"LVA",2004,9.87654320999999
"LVA",2005,8.89867841
"LVA",2006,6.85518423000001
"LVA",2007,5.97140453999999
"LVA",2008,7.48971193
"LVA",2009,17.1163575
"MAR",1998,19.12298276
"MAR",2003,11.91636985
"MAR",2004,10.82672608
"MAR",2005,11.00924349
"MAR",2006,9.66677645999999
"MAR",2007,9.65161885000001
"MAR",2008,9.5658198
"MAR",2009,10.00906447
"MDG",2003,5.00669671999999
"MDG",2005,2.61809021000001
"MDV",2006,14.44139997
"MEX",1998,3.57334217
"MEX",2003,2.96391887
"MEX",2004,3.66038881999999
"MEX",2005,3.50611573
"MEX",2006,3.16256479
"MEX",2007,3.39481339
"MEX",2008,3.50987211
"MEX",2009,5.17993799
"MLT",2003,7.45341615
"MLT",2004,7.59493671
"MLT",2005,7.5
"MLT",2006,6.74846626
"MLT",2007,6.58682635
"MLT",2008,5.84795321999999
"MLT",2009,6.89655172000001
"MNE",2005,30.29999723
"MUS",1998,6.89999896
"MUS",2003,10.19999873
"MUS",2004,8.49464386
"MUS",2005,9.62211981999999
"MUS",2006,9.1405681
"MUS",2007,8.52614320000001
"MUS",2008,7.22318082
"MUS",2009,7.32827139
"MYS",1998,3.19577649
"MYS",2005,3.50000095
"MYS",2006,3.30000047
"MYS",2007,3.2
"MYS",2008,3.33968081
"MYS",2009,3.69411334
"NAM",2008,37.58288403
"NIC",1998,13.2192369
"NIC",2000,9.80554178
"NIC",2001,6.44589603999999
"NIC",2002,12.2
"NIC",2004,6.68753666000001
"NIC",2005,5.61943834
"NIC",2006,5.312337
"NIC",2007,4.98713428000001
"NLD",1998,4.39163007000001
"NLD",2001,2.12404418
"NLD",2002,2.55035157
"NLD",2003,3.59515899
"NLD",2005,4.72218959
"NLD",2006,3.90834012000001
"NLD",2007,3.18041414
"NLD",2008,2.75011317000001
"NLD",2009,3.41573034
"NOR",1998,3.18553593999999
"NOR",2003,4.42477876
"NOR",2004,4.36607893
"NOR",2005,4.60821369
"NOR",2006,3.42586156
"NOR",2007,2.52533299
"NOR",2008,2.59725241
"NOR",2009,3.15492716999999
"NZL",1998,7.70577897
"NZL",2003,4.75819386000001
"NZL",2004,4.01593063999999
"NZL",2005,3.80284288999999
"NZL",2006,3.85602965
"NZL",2007,3.67269198
"NZL",2008,4.15681128
"NZL",2009,6.13289330000001
"PAK",2004,7.39803028999999
"PAK",2006,6.08697502
"PAK",2007,5.10367162
"PAK",2008,4.97563373
"PAN",1998,14.023262
"PAN",2003,13.6185579
"PAN",2004,12.4414647
"PAN",2005,10.32675546
"PAN",2006,9.11070755999999
"PAN",2007,6.78280853
"PAN",2008,5.8520401
"PER",1998,7.75452515000001
"PER",2001,7.87657081
"PER",2002,7.70000077
"PER",2003,8.43272249
"PER",2004,9.0260074
"PER",2005,8.68822409000001
"PER",2006,7.42597603999999
"PER",2007,6.72297159999999
"PER",2008,6.76239406000001
"PHL",1995,8.35978459
"PHL",1998,9.37809752
"PHL",2002,11.50476643
"PHL",2005,7.74258988
"PHL",2006,7.96721865000001
"PHL",2007,7.38668002999999
"PHL",2008,7.32924953
"PHL",2009,7.47409052
"POL",2003,19.64475392
"POL",2004,18.9726878
"POL",2005,17.74711509
"POL",2006,13.8408045
"POL",2007,9.60343075999999
"POL",2008,7.11669732
"POL",2009,8.16579261
"PRI",1998,13.45565749
"PRI",2002,11.93809875
"PRI",2003,11.77315147
"PRI",2004,10.30561478
"PRI",2005,11.34751773
"PRI",2006,11.00852273
"PRI",2007,10.92739037
"PRI",2008,11.5497076
"PRI",2009,13.41734618
"PRT",1998,4.94142107
"PRT",2005,7.61781099
"PRT",2006,7.65651278
"PRT",2007,7.98640208
"PRT",2008,7.59657941
"PRT",2009,9.46478546
"PYF",2002,11.71380329
"PYF",2007,11.73767204
"QAT",2004,1.47973694
"QAT",2007,0.517311849999999
"ROU",2001,6.56233788999999
"ROU",2002,8.10912512
"ROU",2003,6.95272149
"ROU",2004,7.72442589000001
"ROU",2005,7.17995723
"ROU",2006,7.26546906
"ROU",2007,6.41384831000001
"ROU",2008,5.7918552
"ROU",2009,6.86215236
"RUS",1998,13.17624843
"RUS",2000,10.56215371
"RUS",2001,8.94733659000001
"RUS",2002,7.85976352
"RUS",2003,8.20281464
"RUS",2004,7.7360041
"RUS",2005,7.12976951
"RUS",2006,7.11110773
"RUS",2007,6.05470259000001
"RUS",2008,6.26581421
"RUS",2009,8.15948227
"SAU",2001,4.59999947999999
"SAU",2002,5.19999987
"SAU",2006,6.2
"SAU",2007,5.62979652
"SAU",2008,4.99178507000001
"SAU",2009,5.40000000000001
"SEN",2006,10.02682405
"SGP",2003,4.69795539
"SGP",2004,5.80000019000001
"SGP",2005,5.5999999
"SGP",2006,4.47705642
"SGP",2007,3.90470233000001
"SGP",2008,3.95146214
"SGP",2009,5.85687697
"SLV",2003,6.94592131
"SLV",2004,6.77467973
"SLV",2005,7.19097581
"SLV",2006,6.5089183
"SLV",2007,6.41005122
"SLV",2008,5.88395102
"STP",2006,16.65039613
"SUR",1998,10.60000038
"SUR",2004,9.48807711000001
"SVN",1995,7.15036803
"SVN",1996,7.18816068
"SVN",1997,7.23888314
"SVN",1998,7.62195122
"SVN",1999,7.36514523
"SVN",2000,7.19999980999999
"SVN",2002,6.3116964
"SVN",2003,6.67484338
"SVN",2004,6.28995389000001
"SVN",2005,6.50558949000001
"SVN",2006,5.95017574000001
"SVN",2007,4.81812936
"SVN",2008,4.37058338999999
"SVN",2009,5.85693833000001
"SWE",1999,7.07685373
"SWE",2000,5.80903628
"SWE",2001,5.02645502999999
"SWE",2002,5.22732264
"SWE",2003,5.77301553
"SWE",2004,6.54327995
"SWE",2005,7.68003019
"SWE",2006,6.98589758
"SWE",2007,6.07711911
"SWE",2008,6.06867776
"SWE",2009,8.31992446
"SYC",2002,9.80642514
"SYC",2005,5.45103921
"SYR",2003,10.27927264
"SYR",2007,8.42159839999999
"TCA",2003,7.76552448
"TCA",2004,9.8578988
"TCA",2005,8.03543182999999
"TCA",2006,7.40000000000001
"TCA",2007,5.40000000000001
"THA",1990,2.20930119000001
"THA",1993,1.50000015000001
"THA",1998,3.40435547
"THA",2000,2.38884221000001
"THA",2005,1.34599621
"THA",2006,1.22032593
"THA",2007,1.17596386
"THA",2008,1.17592260000001
"THA",2009,1.17303735
"TON",2003,5.1824417
"TON",2006,1.10000002
"TTO",2001,10.80000019
"TTO",2002,10.38894575
"TTO",2003,10.5
"TTO",2004,8.30000019000001
"TTO",2005,7.95126643
"TTO",2006,6.26798848999999
"TUN",2003,14.51434879
"TUN",2004,13.9
"TUN",2005,14.24053413
"TUN",2006,14.3
"TUN",2007,14.1
"TUN",2008,14.2
"TUR",1998,6.88755879
"TUR",2005,10.63554982
"TUR",2006,10.23646273
"TUR",2007,10.28425561
"TUR",2008,10.96874475
"TUR",2009,14.02594254
"TUV",2002,6.52613341
"TUV",2004,16.34123663
"TZA",2006,4.3373002
"UKR",1998,11.30000019
"UKR",2005,7.18466123
"UKR",2006,6.80000054
"UKR",2007,6.40000000000001
"UKR",2008,6.36279189
"UKR",2009,8.8
"URY",1998,9.98870420999999
"URY",1999,11.30000066
"URY",2000,13.57564964
"URY",2001,15.21859
"URY",2002,17.00000241
"URY",2003,16.80773881
"URY",2004,13.1
"URY",2005,12.20357677
"URY",2006,10.55994938
"URY",2007,9.15190694
"URY",2008,7.59404802
"URY",2009,7.30000019000001
"USA",2005,5.08233939
"USA",2006,4.62394918
"USA",2007,4.62174447
"USA",2008,5.78410085
"USA",2009,9.25587129
"VEN",1998,11.01292283
"VEN",2003,16.77874911
"VEN",2005,11.39999962
"VEN",2006,9.32826995000001
"VEN",2007,7.47413280000001
"VEN",2008,6.85385426000001
"VEN",2009,7.57288231
"VNM",2008,2.4000001
"WSM",2001,4.96597737
"YEM",2004,16.23468426
"YEM",2005,16.10000038
"YEM",2006,15.72676728
"YEM",2007,15.36209252
"YEM",2008,15.00192086
"ZAF",1998,25.00213446
"ZAF",2000,26.72573096
"ZAF",2005,26.7369801
"ZAF",2006,25.5
"ZAF",2007,22.97105507
"ZAF",2008,22.90844492
"ZAF",2009,23.8034351
"ABW",2003,10.6895904165
"ABW",2004,10.2748163527
"ABW",2005,9.8601375201
"ABW",2006,9.44553213010001
"ABW",2008,8.6164494608
"ABW",2009,8.201933353
"ABW",2010,7.7874188916
"AGO",1995,9.73966127449999
"AGO",2000,9.7846325133
"AGO",2001,9.7936267611
"AGO",2002,9.8026210088
"AGO",2005,9.8296037521
"AGO",2006,9.8385979999
"AGO",2007,9.84759224760001
"AGO",2008,9.85658649539999
"AGO",2009,9.8655807431
"AGO",2010,9.8745749909
"AIA",2003,10.6895904165
"AIA",2004,10.2748163527
"AIA",2005,9.8601375201
"AIA",2006,9.44553213010001
"AIA",2007,9.0309767131
"AIA",2008,8.6164494608
"AIA",2009,8.201933353
"AIA",2010,7.7874188916
"ALB",2003,13.1974181077
"ALB",2004,13.2206048933
"ALB",2005,13.2058815882
"ALB",2006,13.1627992402
"ALB",2007,13.1007713914
"ALB",2009,12.9513278418
"ALB",2010,12.8738867699
"ANT",2009,8.201933353
"ANT",2010,7.7874188916
"ARE",2003,10.5476174749
"ARE",2004,10.7749316072
"ARE",2006,11.2295598719
"ARE",2007,11.4568740043
"ARE",2009,11.911502269
"ARE",2010,12.1388164013
"ARG",2010,7.14046649869999
"ASM",1999,10.9374619289
"ASM",2001,10.7930541998
"ASM",2002,10.4358528064
"ASM",2003,9.9596911922
"ASM",2004,9.414135008
"ASM",2005,8.83542217670001
"ASM",2008,7.08270535939999
"ATG",1998,12.7651865495
"ATG",2003,10.6895904165
"ATG",2004,10.2748163527
"ATG",2005,9.8601375201
"ATG",2006,9.44553213010001
"ATG",2007,9.0309767131
"ATG",2008,8.6164494608
"ATG",2009,8.201933353
"ATG",2010,7.7874188916
"AUS",2010,4.5316758936
"BEL",2010,5.3803644777
"BEN",1998,5.0750671175
"BEN",2003,7.97607614419999
"BEN",2004,8.13146102429999
"BEN",2005,8.290077778
"BEN",2006,8.4754361383
"BEN",2007,8.6901690216
"BEN",2008,8.9111313021
"BEN",2009,9.13209358260001
"BEN",2010,9.35305586299999
"BGD",1998,6.542358032
"BGD",2004,6.75547820200001
"BGD",2006,6.92865040149999
"BGD",2007,7.0080411628
"BGD",2008,7.0829976468
"BGD",2009,7.15569819
"BGD",2010,7.2280291533
"BGR",2010,6.4700490301
"BHR",1998,9.4110468131
"BHR",2002,10.3203033425
"BHR",2004,10.7749316072
"BHR",2005,11.0022457396
"BHR",2006,11.2295598719
"BHR",2007,11.4568740043
"BHR",2008,11.6841881366
"BHR",2009,11.911502269
"BHR",2010,12.1388164013
"BHS",2010,7.7874188916
"BIH",2005,13.2058815882
"BIH",2009,12.9513278418
"BIH",2010,12.8738867699
"BLM",1998,12.7651865495
"BLM",2008,8.6164494608
"BLZ",2003,6.57334448420001
"BLZ",2004,6.36072098290001
"BLZ",2009,5.20883657749999
"BLZ",2010,4.94827796440001
"BMU",1998,12.7651865495
"BMU",2003,10.6895904165
"BMU",2004,10.2748163527
"BMU",2005,9.8601375201
"BMU",2006,9.44553213010001
"BMU",2007,9.0309767131
"BMU",2008,8.6164494608
"BMU",2009,8.201933353
"BMU",2010,7.7874188916
"BRA",2010,7.14046649869999
"BRB",2009,8.201933353
"BRB",2010,7.7874188916
"BRN",1998,4.191530097
"BRN",1999,4.4690591777
"BRN",2000,4.75453140320001
"BRN",2001,5.0121718608
"BRN",2002,5.21361881289999
"BRN",2003,5.341118329
"BRN",2004,5.3886643381
"BRN",2005,5.36112239880001
"BRN",2006,5.27169427299999
"BRN",2007,5.1382892126
"BRN",2008,4.97944660029999
"BRN",2009,4.8104147224
"BRN",2010,4.63987179919999
"CAN",2010,7.1260133258
"CHL",2010,7.14046649869999
"CHN",2008,3.8705803565
"CHN",2010,3.8130374797
"CIV",1999,5.9655526058
"CIV",2000,6.7668710805
"CIV",2001,7.3654266394
"CIV",2002,7.748913578
"CIV",2003,7.97607614419999
"CIV",2004,8.13146102429999
"CIV",2005,8.290077778
"CIV",2006,8.4754361383
"CIV",2007,8.6901690216
"CIV",2008,8.9111313021
"CIV",2009,9.13209358260001
"CIV",2010,9.35305586299999
"CMR",2000,9.7846325133
"CMR",2002,9.8026210088
"CMR",2003,9.81161525660001
"CMR",2005,9.8296037521
"CMR",2006,9.8385979999
"CMR",2008,9.85658649539999
"CMR",2009,9.8655807431
"CMR",2010,9.8745749909
"COD",1998,9.7666440178
"COD",1999,9.77563826550001
"COD",2000,9.7846325133
"COD",2001,9.7936267611
"COD",2002,9.8026210088
"COD",2003,9.81161525660001
"COD",2004,9.82060950429999
"COD",2005,9.8296037521
"COD",2006,9.8385979999
"COD",2007,9.84759224760001
"COD",2008,9.85658649539999
"COD",2009,9.8655807431
"COD",2010,9.8745749909
"COG",1995,9.73966127449999
"COG",1996,9.7486555223
"COG",1997,9.75764977
"COG",1998,9.7666440178
"COG",1999,9.77563826550001
"COG",2000,9.7846325133
"COG",2005,9.8296037521
"COG",2006,9.8385979999
"COG",2007,9.84759224760001
"COG",2008,9.85658649539999
"COG",2009,9.8655807431
"COG",2010,9.8745749909
"COK",1996,8.155938801
"COK",2005,4.80463182
"COK",2006,4.6889035383
"COK",2008,4.5819275806
"COL",2010,7.14046649869999
"COM",2000,9.2242512008
"COM",2001,9.38942131420001
"COM",2002,9.5545914277
"COM",2003,9.7197615412
"COM",2004,9.8849316546
"COM",2005,10.0501017681
"COM",2006,10.2152718815
"COM",2007,10.380441995
"COM",2008,10.5456121084
"COM",2009,10.7107822219
"COM",2010,10.8759523353
"CPV",2002,7.748913578
"CPV",2003,7.97607614419999
"CPV",2004,8.13146102429999
"CPV",2005,8.290077778
"CPV",2006,8.4754361383
"CPV",2007,8.6901690216
"CPV",2008,8.9111313021
"CPV",2009,9.13209358260001
"CPV",2010,9.35305586299999
"CRI",2009,5.20883657749999
"CRI",2010,4.94827796440001
"CUB",2009,8.201933353
"CUB",2010,7.7874188916
"CYM",2009,8.201933353
"CYM",2010,7.7874188916
"CYP",1998,9.4110468131
"CYP",2010,12.1388164013
"DEU",2010,5.3803644777
"DMA",1998,12.7651865495
"DMA",2002,11.1044765846
"DMA",2005,9.8601375201
"DMA",2006,9.44553213010001
"DMA",2007,9.0309767131
"DMA",2008,8.6164494608
"DMA",2009,8.201933353
"DMA",2010,7.7874188916
"DNK",2010,7.2249621914
"DOM",2009,8.201933353
"DOM",2010,7.7874188916
"DZA",2009,10.6936310537
"DZA",2010,10.1513087359
"ECU",1998,10.3424357161
"ECU",2010,7.14046649869999
"EGY",1994,18.8284658203
"EGY",2010,10.1513087359
"ERI",1998,8.89391097390001
"ERI",2008,10.5456121084
"ESP",2010,12.8738867699
"EST",2010,7.2249621914
"FIN",2010,7.2249621914
"FJI",2003,10.9005455149
"FJI",2006,5.7328918851
"FJI",2008,8.5475969936
"FJI",2009,10.0436691149
"FJI",2010,11.5397412362
"FLK",1998,9.1877442373
"FLK",2003,6.50327719320001
"FLK",2004,6.28341711260001
"FLK",2005,6.2211747883
"FLK",2006,6.2947167193
"FLK",2007,6.4686544787
"FLK",2008,6.70286033790001
"FRA",2010,5.3803644777
"FRO",1998,9.1877442373
"FRO",2008,6.70286033790001
"FSM",2005,8.83542217670001
"FSM",2008,7.08270535939999
"GAB",1998,9.7666440178
"GAB",2002,9.8026210088
"GAB",2003,9.81161525660001
"GAB",2004,9.82060950429999
"GAB",2005,9.8296037521
"GAB",2006,9.8385979999
"GAB",2007,9.84759224760001
"GAB",2008,9.85658649539999
"GAB",2009,9.8655807431
"GAB",2010,9.8745749909
"GBR",2010,7.2249621914
"GHA",1995,4.1689800114
"GHA",1996,3.9178466223
"GHA",1997,4.3053029374
"GHA",1998,5.0750671175
"GHA",2005,8.290077778
"GHA",2006,8.4754361383
"GHA",2007,8.6901690216
"GHA",2008,8.9111313021
"GHA",2009,9.13209358260001
"GHA",2010,9.35305586299999
"GIB",1998,12.2801056754
"GIB",2008,13.0281477655
"GIN",2005,8.290077778
"GIN",2006,8.4754361383
"GIN",2007,8.6901690216
"GIN",2008,8.9111313021
"GIN",2009,9.13209358260001
"GIN",2010,9.35305586299999
"GLP",2003,10.6895904165
"GLP",2004,10.2748163527
"GLP",2005,9.8601375201
"GLP",2006,9.44553213010001
"GLP",2007,9.0309767131
"GLP",2008,8.6164494608
"GLP",2009,8.201933353
"GLP",2010,7.7874188916
"GMB",1998,5.0750671175
"GMB",2005,8.290077778
"GMB",2006,8.4754361383
"GMB",2007,8.6901690216
"GMB",2008,8.9111313021
"GMB",2009,9.13209358260001
"GMB",2010,9.35305586299999
"GNQ",2000,9.7846325133
"GNQ",2006,9.8385979999
"GNQ",2007,9.84759224760001
"GNQ",2008,9.85658649539999
"GRC",2010,12.8738867699
"GRD",2003,10.6895904165
"GRD",2004,10.2748163527
"GRD",2005,9.8601375201
"GRD",2006,9.44553213010001
"GRD",2007,9.0309767131
"GRD",2008,8.6164494608
"GRD",2009,8.201933353
"GRD",2010,7.7874188916
"GRL",2007,6.4686544787
"GTM",1998,8.13566067150001
"GTM",2005,6.1572687435
"GTM",2007,5.71580288209999
"GTM",2008,5.4675882545
"GTM",2009,5.20883657749999
"GTM",2010,4.94827796440001
"GUF",2003,10.6079924497
"GUF",2004,10.0621570703
"GUF",2005,9.47108114940001
"GUF",2006,8.9036351267
"GUF",2007,8.39727338190001
"GUF",2008,7.9528406516
"GUM",2005,8.83542217670001
"GUM",2006,8.2511832376
"GUM",2007,7.6669442985
"GUM",2008,7.08270535939999
"GUY",2003,10.6079924497
"GUY",2004,10.0621570703
"GUY",2005,9.47108114940001
"GUY",2006,8.9036351267
"GUY",2007,8.39727338190001
