region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,66.38,75.68,79.67,78.52,77.37,80.13,81.06,67.19,79.42,76.98,74.53,55.09,51.22,5.74,66.54,59.88,53.23,75.96,9.1
Macquarie Island,4,93.22,NA,79.54,89.77,100,100,NA,98.56,NA,NA,NA,92.9,92.9,NA,69.78,84.89,100,NA,NA
Jarvis Island,149,91.56,NA,75.54,86.38,97.23,95.45,NA,99.23,NA,NA,NA,91.04,91.04,NA,71.44,85.72,100,NA,NA
Howland Island and Baker Island,158,91.47,NA,76.89,88.03,99.18,99.18,NA,96.77,NA,NA,NA,87.63,87.63,NA,71.44,85.72,100,NA,NA
Sint Maarten,220,84.91,85.92,87.63,93.82,100,100,100,62.28,75.92,86.37,96.82,73.48,73.48,0,68.87,62.32,55.77,NA,100
Palmyra Atoll,150,84.84,NA,74.92,80.6,86.28,73.56,NA,93.1,NA,NA,NA,91.23,91.23,NA,71.44,85.72,100,NA,NA
Ile Europa,35,83.79,NA,77.68,87.42,97.16,92.25,100,84.41,NA,NA,NA,66.14,66.14,NA,44.99,72.5,100,NA,NA
Madeira,57,83.55,85.74,76.62,88.29,99.96,NA,NA,64.76,90.03,78.77,67.52,80.44,80.44,0,73.78,86.89,100,100,NA
Northern Saint-Martin,221,82.47,75.27,88.94,91.61,94.29,92.18,100,66.75,76.18,86.5,96.82,45.49,45.49,0,71.05,84.47,97.9,100,NA
Azores,55,80.33,77.69,72.63,86.31,100,100,NA,66.21,100,83.76,67.52,69.34,69.34,0,73.78,76.63,79.48,82.68,NA
France,179,79.47,76.62,77.8,74.37,70.94,98.72,81.89,64.53,100,79.4,58.81,64.11,65.14,66.64,74.91,72.35,69.79,81.65,100
Aruba,250,79.33,90.75,82.67,84.13,85.58,99.36,96.67,69.69,100,100,100,43.46,43.46,NA,74.28,42.67,11.07,66.54,100
Mayotte,29,79.12,69.61,81.43,89.35,97.26,95.67,100,43.03,100,100,100,68.8,67.94,0.16,60,79.92,99.83,66.59,NA
Greenland,145,79.12,85.63,81.4,66.37,51.34,62.22,74.92,85.27,99.33,99.67,100,56.3,56.3,0,64.33,81.67,99.02,100,NA
Kuwait,51,78.78,93.59,85.8,86.67,87.54,99.38,95.82,82.88,98.32,99.16,100,42.6,42.53,0.02,60.12,35.57,11.02,NA,73.46
Slovenia,188,78.05,60.06,81.89,78.65,75.41,98.9,71.17,84.81,100,100,100,49.34,70.54,82.85,73.73,51.36,28.99,65,100
Latvia,69,77.9,88.12,93.09,75.18,57.27,62.27,36.6,61.13,99.67,77.74,55.81,96.8,96.8,0,92.6,96.3,100,99.99,84.87
Heard and McDonald Islands,94,77.68,NA,81.25,61.06,40.87,NA,NA,99.25,NA,NA,NA,61.09,61.09,NA,67.59,83.8,100,83.19,NA
Poland,178,77.62,88.49,93.26,70.98,48.7,56.38,30.81,57.61,100,80.23,60.46,95.45,95.45,0,92.6,96.3,100,99.99,100
Phoenix Islands (Kiribati),157,77.57,46.77,76.27,87.64,99,99,NA,91.42,55.13,63.16,71.19,82.19,82.19,0,67.68,83.84,100,66.54,NA
United Arab Emirates,54,77.52,98.91,86.49,85.58,84.66,80.98,87.55,67.46,97.32,98.66,100,73.77,73.38,0.15,63.46,66.26,69.05,91.53,24.85
Kerguelen Islands,93,77.32,NA,79.84,89.92,100,NA,NA,97.31,NA,NA,NA,49.57,49.57,NA,44.99,72.5,100,NA,NA
Lithuania,189,77.26,92.54,93.36,74.59,55.82,62.73,23.45,57.73,100,70.18,40.37,95.1,95.1,0,92.6,96.3,100,100,100
Prince Edward Islands,90,76.69,NA,78.35,79.96,81.58,63.68,NA,97.18,NA,NA,NA,88.9,88.9,NA,55.63,53.73,51.83,NA,NA
Iraq,192,76.65,65.21,83.43,90.52,97.62,98.35,96.06,60.15,35.82,67.91,100,70.55,70.55,0,64.35,32.18,0,96.06,89.53
Portugal,183,76.39,74.51,76.89,75.76,74.64,99.12,84.34,69.29,100,92.97,85.94,47.35,44.35,19.24,69.59,84.79,100,79.63,59.17
Clipperton Island,107,76.25,NA,71.72,85.86,100,100,NA,82.73,NA,NA,NA,78.58,78.58,NA,68.14,34.07,0,NA,NA
Germany,176,75.91,67.81,84.58,73.68,62.78,62.02,91,68.48,100,86.5,73,23.18,24.69,32.71,86.7,93.35,100,91.59,100
Spain,182,75.89,71.46,73.53,72.33,71.13,97.62,71.93,70.78,100,77.74,55.48,53.61,67.71,81.88,75.07,58.22,41.37,71.08,100
Sweden,222,75.78,96.31,91.84,71.31,50.77,61.51,61.93,73.59,100,100,100,78.78,78.53,74.34,87.03,78.36,69.69,99.88,36.4
Bahrain,52,75.57,87.22,85.92,86.46,87,94.12,99.9,68.5,67.24,70.92,74.61,26.84,26.84,0.01,54.41,27.21,0,97.54,97
Jordan,215,75.48,68.32,90.24,90.01,89.78,87.43,75.47,81.24,100,87.98,75.95,44.9,44.9,0,65.86,32.93,0,86.49,100
Liberia,97,75.3,75.15,77.37,88.55,99.73,99.08,99.7,49.21,100,100,100,18.36,18.36,0,69.27,55,40.73,92.67,NA
Qatar,190,74.79,100,86.1,89.03,91.96,98.63,98.57,75.71,38.06,45.14,52.22,66.49,66.49,0,66.63,72.84,79.06,66.54,34.93
Romania,72,74.69,67.86,88.45,82.57,76.69,74.93,74.93,58.12,100,90.29,80.59,25.98,25.94,0,100,100,100,72.27,100
Western Sahara,63,74.13,78.89,77.35,76.78,76.21,100,99.97,67.73,98.48,97.27,96.06,14.05,14.05,0,71.03,35.51,0,96.97,NA
Canary Islands,58,74.1,79.03,78.31,74.12,69.92,66.08,64.93,66.99,46.37,56.94,67.52,76.43,76.43,0,73.78,86.89,100,95.48,NA
British Indian Ocean Territory,38,74,69.3,80.39,87.78,95.17,100,70.75,83.52,88.57,67.52,46.46,30.17,30.17,0,66,83,100,NA,NA
Juan de Nova Island,33,73.98,NA,80,87.83,95.66,88.22,NA,84.2,94.6,95.01,95.42,66.14,66.14,NA,44.99,22.5,0,NA,NA
New Zealand,162,73.76,80.31,77.43,79.42,81.41,99.93,96.13,79.87,94.5,97.25,100,64.15,52.63,2.53,60.48,57.33,54.17,92.62,2.13
Panama,129,73.64,79.6,82.52,86.21,89.91,90.57,96.18,64.17,99.21,99.6,100,42.44,39.08,0.8,66.79,76.82,86.84,100,4.14
Estonia,70,73.62,89.26,93.19,77.97,62.75,62.68,55.88,71.16,73.22,59.66,46.1,97.1,97.1,0,92.05,96.03,100,99.98,26.52
Antigua and Barbuda,120,73.5,100,81.65,79.46,77.27,75.05,98.82,66.03,96.76,98.38,100,54.31,54.26,0,71.07,72.09,73.1,66.54,24.37
Oman,48,73.42,92.76,83.04,82.38,81.73,95.48,99.12,70.12,100,100,100,51.45,51.39,0.01,61.45,38.78,16.11,99.79,4.35
Ile Tromelin,36,73.35,NA,75.64,81.93,88.22,88.22,NA,82.88,NA,NA,NA,91.24,91.24,NA,44.99,22.5,0,NA,NA
Ascension,85,73.06,76.33,75.07,87.54,100,NA,NA,84,75.43,82.49,89.55,81.11,81.11,0,65.79,33.4,1.02,66.54,NA
Wallis and Futuna,161,72.77,63.41,77.21,88.61,100,100,NA,73.04,47.8,68.39,88.98,69.24,69.24,0,72.56,36.28,0,83.19,NA
Mexico,135,72.68,85.1,78.27,86.03,93.78,91.97,93.49,66.02,100,69.99,39.98,47.1,42.38,0.6,64.04,82.02,100,80.29,29.53
Oecussi Ambeno,237,72.43,60.11,85.75,92.58,99.4,100,99.46,59.58,75.06,69.7,64.33,45.83,45.83,0,69.97,52.22,34.46,NA,NA
Saint Pierre and Miquelon,219,72.34,77.41,78.92,71.82,64.71,NA,68.69,88.61,58.62,79.26,99.9,72.28,72.28,NA,63.7,37.43,11.17,83.19,NA
Cocos Islands,1,72.19,71.77,75.13,82.95,90.77,92.51,70.07,75.73,99.72,94.32,88.93,61.18,61.18,0,69.21,34.6,0,66.54,NA
Seychelles,31,71.89,83.45,80.81,84.09,87.36,80.9,99.96,72.03,59.74,79.87,100,61.8,61.8,0.01,58.37,55.8,53.23,99.32,1.65
Jersey,227,71.81,88.22,82.82,77.42,72.03,62.9,98.86,51.39,75.43,82.49,89.55,61.84,64.67,87.02,74.29,68.28,62.27,52.04,NA
Crozet Islands,91,71.45,NA,78.3,70.99,63.68,63.68,NA,84.86,NA,NA,NA,65.23,65.23,NA,44.99,72.5,100,NA,NA
Israel,79,71.22,72.15,69.64,78.66,87.68,75.17,73.34,52.65,100,100,100,43.47,33.39,15.86,64.05,38.98,13.92,87.87,100
Bulgaria,71,70.98,55.03,89.22,76.25,63.28,74.93,74.93,51.35,100,71.31,42.62,11.46,14.96,87.01,100,100,100,91,100
United States,163,70.92,83.57,79.06,69.53,60.01,64.8,75.4,82.73,99.66,77.17,54.69,68.82,66.11,1.08,68.41,73.25,78.09,94.38,22.25
Uruguay,173,70.79,97.18,69.9,63.15,56.41,59.65,82.1,66.38,100,100,100,37.73,37.73,0,63.62,66.72,69.82,99.99,34.97
Bosnia and Herzegovina,232,70.65,59.44,74.55,87.27,100,NA,NA,67.99,100,75.8,51.61,20.53,82.96,87.93,68.41,34.21,0,65.85,91.66
Italy,184,70.57,56.47,69.31,68.76,68.21,72.34,66.76,71.77,100,83.58,67.16,37.82,52.57,83.31,77.98,82.51,87.04,63.11,87.8
Sao Tome and Principe,103,70.31,86.5,76.13,88.06,100,99.43,99.43,45.74,100,100,100,48.86,48.86,0,63.03,46.27,29.52,88.54,0.24
Christmas Island,2,70.08,71.77,76.3,83.53,90.77,71.99,70.07,76.98,99.72,94.32,88.93,36.48,36.48,0,67.97,59.07,50.17,66.54,NA
Finland,174,69.91,85.54,93.89,76.19,58.5,62.59,74.26,81.42,100,75.44,50.88,84.4,85.64,88.31,93.11,56.83,20.55,87.19,13.96
Belgium,59,69.9,78.11,84.92,74.69,64.47,61.53,86.78,57.71,100,67.75,35.5,60.66,60.66,0,80.73,54.41,28.09,57.34,100
Turks and Caicos Islands,111,69.9,87.54,80.42,74.24,68.06,73.8,84.34,60.23,86.41,87.4,88.39,90.28,90.28,0,70.3,63.45,56.6,66.54,11.15
United Kingdom,180,69.86,82.45,80.54,69.14,57.74,62.44,84.13,72.43,83.35,87.45,91.55,49.92,43.64,10.46,66.4,77.45,88.5,93.37,26.06
Cayman Islands,113,69.73,100,80.51,80.16,79.82,56.07,80.58,50.89,100,100,100,50.69,50.69,0,68.91,48.98,29.05,NA,60.18
Bassas da India,34,69.61,NA,77.74,86.7,95.66,88.22,NA,84.48,NA,NA,NA,66.14,66.14,NA,44.99,22.5,0,NA,NA
Guadeloupe and Martinique,140,69.58,74.73,82.82,89.15,95.48,94.01,100,68.86,28.48,61.66,94.84,22.05,21.98,0.17,71.04,85.52,100,89.2,10.67
Brazil,171,69.58,79.29,76.93,80.8,84.66,96.5,99.96,61.11,94.64,67.28,39.92,47.6,40.06,0.41,65.7,80.07,94.44,88.32,2.42
Denmark,175,69.54,69.24,85.32,71.11,56.9,61.8,70.13,69.99,60.61,61.44,62.27,29.25,34.13,93.28,87.11,93.55,100,95.83,68.15
Puerto Rico and Virgin Islands of the United States,116,69.53,82.16,82.4,78.54,74.67,83.31,95.94,69.36,82.84,67.26,51.67,37.19,37.19,0.07,71.96,74.14,76.32,66.54,40.84
