region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,73.23,75.1,78.66,77.37,76.08,82.23,81.03,68.79,86.33,80.79,75.25,54.84,50.95,5.94,67.14,62.69,58.23,76.63,79.63
Macquarie Island,4,93.13,NA,80.38,90.19,100,100,NA,97.51,NA,NA,NA,92.9,92.9,NA,70.07,85.04,100,NA,NA
Howland Island and Baker Island,158,91.16,NA,75.31,87.45,99.59,99.18,NA,95.86,NA,NA,NA,87.46,87.46,NA,71.71,85.85,100,NA,NA
Jarvis Island,149,90.95,NA,73.7,85.71,97.72,95.45,NA,96.76,NA,NA,NA,90.99,90.99,NA,71.71,85.85,100,NA,NA
Ile Europa,35,88,NA,76.92,87.04,97.16,92.25,100,87.56,NA,NA,NA,87.05,87.05,NA,48.2,74.1,100,NA,NA
Palmyra Atoll,150,84.56,NA,73.31,80.01,86.72,73.56,NA,92,NA,NA,NA,91.36,91.36,NA,71.71,85.85,100,NA,NA
Clipperton Island,107,84.2,NA,69.85,84.92,100,100,NA,83.35,NA,NA,NA,68.52,68.52,NA,68.41,84.21,100,NA,NA
United Arab Emirates,54,83.27,98.87,84.46,85.13,85.8,81.1,87.59,66.48,99,99.5,100,72.97,70.3,0.22,62.67,66.7,70.73,94.37,82.63
Seychelles,31,83.22,84.87,79.59,83.7,87.81,80.9,99.96,81.41,65.65,82.82,100,67.25,67.25,0,60.23,56.73,53.23,99.82,94.71
New Zealand,162,82.77,78.73,77.8,77.64,77.47,99.93,96.04,70.39,100,100,100,59.63,49.16,2.07,61.19,61.51,61.83,94.25,100
Heard and McDonald Islands,94,82.35,NA,82.19,91.1,100,NA,NA,99.43,NA,NA,NA,57.94,57.94,NA,68.14,84.07,100,79.2,NA
Greenland,145,82.11,84.93,81.02,69.07,57.12,87.38,74.92,87.82,99.67,99.83,100,53.33,53.33,0,64.69,81.73,98.77,100,NA
Mayotte,29,81.9,74.68,80.53,88.86,97.2,95.68,100,60.98,100,100,100,72.77,72.16,0.24,62.71,81.36,100,63.4,NA
Northern Saint-Martin,221,81.86,74.98,87.89,88.05,88.2,92.18,100,61.73,80.34,88.35,96.36,45.64,45.64,0,71.59,85.8,100,100,NA
Oman,48,81.84,94.92,81.4,78.19,74.98,95.45,99.12,76.82,100,100,100,54.06,54.04,0.01,60.69,56.44,52.2,98.01,65.4
Madeira,57,80.83,85.32,74.63,75.35,76.08,NA,NA,67.42,91.27,79.83,68.4,76.16,76.16,0,75.81,87.91,100,93.95,80.68
Tuvalu,19,80.41,81.51,74.73,87.37,100,100,100,51.89,100,100,100,86.78,86.78,0,62.73,33.17,3.62,63.36,100
Prince Edward Islands,90,80.32,NA,78.57,80.18,81.79,63.68,NA,87.38,NA,NA,NA,91.44,91.44,NA,57.81,78.9,100,NA,NA
Russia,73,79.38,74.27,82.39,73.43,64.47,86.78,74.98,66.06,99.33,92.78,86.22,64.08,63.81,1.44,77.55,73.11,68.66,88.55,100
Venezuela,139,79.14,66.67,82.83,85.14,87.45,95.64,99.64,64.27,97.99,84.71,71.43,45.38,38.88,0.53,69.88,84.15,98.42,94.15,78.14
Brazil,171,79.05,75.55,75.72,74.12,72.52,96.66,99.96,62.27,100,79.47,58.95,45.75,40.02,0.47,65.95,78.72,91.49,89.65,94.07
Phoenix Islands (Kiribati),157,79,48.19,74.47,86.99,99.5,99,NA,94.76,64.17,68.89,73.61,81.44,81.44,0,67.94,83.97,100,63.36,84.4
Comoro Islands,28,78.86,75.29,80.07,84.7,89.32,91.7,99.98,43.27,92.53,91.54,90.54,64.15,64.15,0,63.13,67.72,72.32,72.77,97.5
Sao Tome and Principe,103,78.83,86.88,75.24,87.62,100,99.61,99.61,52.61,100,100,100,48.94,48.94,0,62.93,46.23,29.52,83.35,83.45
Qatar,190,78.79,100,83.99,81.27,78.56,98.63,98.57,70.2,77.8,65.21,52.61,67.78,67.78,0,65.8,72.43,79.06,63.36,70.47
Saba,248,78.72,83.96,85.53,92.77,100,100,100,61.21,75.24,68.81,62.37,37.25,37.25,0,71.52,85.76,100,NA,NA
Tanzania,202,78.46,96.06,83.53,81.55,79.57,65.69,81.07,48.64,100,100,100,62.32,55.85,3.94,64.86,82.43,100,79.56,93.75
Juan de Nova Island,33,77.75,NA,79.17,86.7,94.22,88.22,NA,86.08,95.29,94.34,93.4,87.05,87.05,NA,48.2,24.1,0,NA,NA
Oecussi Ambeno,237,77.64,61.21,84.96,92.17,99.37,100,99.71,63.75,89.28,75.82,62.37,43.5,43.5,0,70.24,70.42,70.6,NA,92.14
Uruguay,173,77.56,96.57,68.95,63.68,58.41,59.65,82.1,61.96,100,100,100,38.77,38.77,0,64.19,81.38,98.57,99.98,91.54
Djibouti,46,77.49,81.56,88.28,91.49,94.71,99.18,98.76,56.54,99.57,96.48,93.4,43.5,43.5,0,68.76,34.38,0,NA,95.51
Australia,16,77.22,73.02,84.49,72.69,60.88,68.84,71.18,82.54,100,95.62,91.24,48.2,30.64,0.19,80.32,90.16,100,87.49,100
Sint Eustatius,249,77.1,83.96,86.46,93.23,100,100,100,51.07,75.24,68.81,62.37,37.25,37.25,0,71.52,82.45,93.38,NA,NA
Palau,8,77.04,70.36,75.91,84.18,92.44,88.66,71.71,74.38,100,81.8,63.6,80.63,80.28,0.05,62.76,81.38,100,37.7,100
Azores,55,76.99,74.58,70.81,82.26,93.7,100,NA,67.18,100,84.2,68.4,66.07,66.07,0,75.81,69.05,62.29,68.9,80.68
United Kingdom,180,76.92,82.41,78.81,73.79,68.77,62.44,84.13,61.52,93.17,88.59,84,50.12,44.41,13.24,68.02,81.15,94.28,90.77,100
Sierra Leone,96,76.85,97.71,75.59,76.68,77.77,98.82,99.36,42.95,97.7,75.67,53.64,28.6,28.6,0,67.78,83.89,100,93.16,71.69
Panama,129,76.75,63.03,80.8,82.38,83.96,90.53,96.17,66.06,100,100,100,40.04,30.17,1.1,66.97,73.8,80.63,100,65.34
Estonia,70,76.58,90.5,91.65,73.63,55.61,62.68,55.88,64.15,100,73.81,47.62,88.64,88.64,0,92.35,96.18,100,99.92,60.42
R_union,32,76.32,82.61,75.01,85.67,96.33,88.22,100,67.71,79.24,67.54,55.84,57.88,57.63,0.41,65.55,41.66,17.76,NA,95.82
Norway,223,76.21,95.41,77.19,64.15,51.12,57.81,58.33,73.27,70.77,74.54,78.31,78.5,65.95,48.73,71.09,74.98,78.88,97.64,100
Gambia,65,76.15,93.77,77.57,72.92,68.26,86.76,87.37,45.23,100,100,100,25.41,25.41,0.01,73.55,73.79,74.04,92.15,84.16
French Guiana,169,76.11,75.98,79.06,76.23,73.4,100,100,79.53,29.78,44.01,58.24,24.71,24.71,0,75.83,87.92,100,76.79,95.88
