region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,73.15,76.14,79.47,78.49,77.51,82.55,81.06,67.57,86.33,80.79,75.25,55.71,51.77,5.65,67.36,61.07,54.79,76.53,78.84
Macquarie Island,4,93.26,NA,79.71,89.85,100,100,NA,98.52,NA,NA,NA,92.9,92.9,NA,70.05,85.03,100,NA,NA
Howland Island and Baker Island,158,91.3,NA,76.58,87.88,99.18,99.18,NA,96.77,NA,NA,NA,86.96,86.96,NA,71.45,85.72,100,NA,NA
Jarvis Island,149,91.29,NA,75.17,86.2,97.23,95.45,NA,99.23,NA,NA,NA,89.83,89.83,NA,71.45,85.72,100,NA,NA
Ile Europa,35,88.58,NA,77.53,87.35,97.16,92.25,100,84.41,NA,NA,NA,93.67,93.67,NA,47.66,73.83,100,NA,NA
New Zealand,162,84.87,80.55,77.51,79.29,81.08,99.93,96.13,86.03,100,100,100,63.37,53.42,2.49,61.43,57.8,54.18,95.55,100
Palmyra Atoll,150,84.52,NA,74.6,80.44,86.28,73.56,NA,93.1,NA,NA,NA,89.78,89.78,NA,71.45,85.72,100,NA,NA
Seychelles,31,83.3,86.64,80.57,83.96,87.36,80.9,99.96,73.87,65.65,82.82,100,68.93,68.93,0.01,59.86,56.54,53.23,99.4,100
Northern Saint-Martin,221,83.05,75.21,88.73,91.51,94.29,92.18,100,68.51,80.34,88.35,96.36,45.33,45.33,0,72.65,86.33,100,100,NA
United Arab Emirates,54,81.79,99.9,86.08,84.82,83.56,80.98,87.55,66.66,99,99.5,100,74.32,73.89,0.14,63.46,66.6,69.74,80.61,77.38
Greenland,145,81.76,84.29,81.33,69.12,56.91,85.4,74.92,85.8,99.67,99.83,100,54.74,54.74,0,64.44,81.72,98.99,100,NA
Mayotte,29,81.1,78.22,81.25,89.26,97.26,95.67,100,45.08,100,100,100,77.77,74.73,0.12,62.09,80.96,99.83,65.97,NA
Sweden,222,81.09,96.41,91.5,74.56,57.62,61.51,61.93,73.81,100,100,100,79.44,79.86,87.57,87.1,75.28,63.46,99.9,87.6
Tuvalu,19,79.9,81.12,76.06,88.03,100,100,100,43.27,100,100,100,87,87,0,63.92,33.77,3.62,65.93,99.84
Phoenix Islands (Kiribati),157,79.35,47.47,75.91,87.46,99,99,NA,93.88,64.17,68.89,73.61,81.4,81.4,0,68.22,84.11,100,65.93,86.05
Comoro Islands,28,79.32,78.52,80.83,85.11,89.39,91.7,99.98,37.08,92.16,91.35,90.54,67.99,67.99,0,61.75,73.95,86.16,70.14,97.4
Brazil,171,79.32,77.95,76.69,79.57,82.45,96.5,99.96,62.32,100,79.47,58.95,46.84,38.5,0.43,66.38,78.68,90.98,86.21,94.07
Oman,48,79.23,96.19,82.71,80.95,79.19,95.48,99.12,74.89,100,100,100,53.5,53.44,0.01,61.46,38.79,16.11,96.66,56.74
Sierra Leone,96,79.04,98.75,76.81,82.82,88.82,98.88,99.39,39.41,97.18,75.25,53.31,29.23,29.23,0,68.62,84.31,100,97.41,84.9
Panama,129,79.04,74.61,82.18,86.05,89.92,90.57,96.18,63.95,100,100,100,41.25,36.24,0.71,67.49,76.18,84.87,100,66.65
Estonia,70,78.75,90.25,92.88,79.07,65.26,62.68,55.88,70.39,100,73.81,47.62,97.1,97.1,0,92.1,96.05,100,99.94,62.28
Sao Tome and Principe,103,78.74,87.1,75.95,87.98,100,99.43,99.43,46.42,100,100,100,48.72,48.72,0,64.94,47.23,29.52,87.87,83.26
Russia,73,78.71,75.03,82.3,73.11,63.91,84.12,74.98,58.76,99.33,92.78,86.22,74.35,74.17,0.37,77.19,74.53,71.86,82.02,97.57
Juan de Nova Island,33,78.67,NA,79.83,87.75,95.66,88.22,NA,84.2,95.29,94.34,93.4,93.67,93.67,NA,47.66,23.83,0,NA,NA
Palau,8,78.58,79.9,76.89,84.44,91.99,88.64,71.68,69.41,100,81.8,63.6,79.56,78.87,0.07,62.61,81.31,100,49.72,100
Australia,16,78.19,72.41,85.19,75.29,65.39,68.84,71.18,80.41,100,95.62,91.24,47.18,32.87,0.19,80.62,90.31,100,94.95,100
Venezuela,139,78.16,68.47,84.03,85.75,87.47,95.6,99.61,64.26,97.99,84.75,71.51,43.2,38.03,0.31,70.47,85.15,99.84,92.61,67.31
Heard and McDonald Islands,94,77.97,NA,81.44,63.55,45.66,NA,NA,99.25,NA,NA,NA,60.71,60.71,NA,67.79,83.89,100,82.42,NA
United Kingdom,180,77.94,85.53,80.2,69.09,57.99,62.44,84.13,72.54,93.17,88.59,84,52.35,45.76,10.97,67.61,79.19,90.78,92.12,100
Chile,224,77.89,75.38,74.83,69.54,64.25,51.66,99.45,89.28,96.32,98.16,100,61.47,36.5,9.92,62.98,78.91,94.84,94.33,85.69
Djibouti,46,77.82,86.26,89.45,92.19,94.93,99.18,98.76,52.61,99.99,96.69,93.4,43.9,43.9,0,69.33,34.67,0,NA,96.13
Iraq,192,77.73,65.91,83.1,90.36,97.62,98.29,96.06,62.68,71.06,85.53,100,70.91,70.91,0,64.3,32.15,0,97.65,NA
Qatar,190,77.44,100,85.68,88.82,91.96,98.63,98.57,72.89,77.8,65.21,52.61,66.57,66.57,0,66.65,72.86,79.06,65.93,44.92
Madeira,57,77.39,85.25,76.22,81,85.78,NA,NA,65.66,91.27,79.83,68.4,79.43,79.43,0,75.11,87.56,100,95.5,44.93
Tanzania,202,77.35,95.26,84.48,82.13,79.79,66.03,81.48,43,100,100,100,61.22,51.82,3.81,65.33,82.66,100,75.89,95.17
Ecuador,137,76.98,86.39,75.38,77.34,79.3,75.53,73.63,64.05,99.67,99.83,100,53.49,35.19,19.08,62.38,81.19,100,99.66,NA
Prince Edward Islands,90,76.89,NA,78.39,79.99,81.58,63.68,NA,96.96,NA,NA,NA,89.35,89.35,NA,57.12,54.47,51.83,NA,NA
Marshall Islands,11,76.79,100,77.27,88.02,98.77,95.73,100,30.1,38.39,56,73.61,74.67,74.67,0,67.67,53.07,38.46,97.84,72.5
Senegal,66,76.45,87.89,78,76.36,74.72,87.6,92.71,44.11,97.99,99,100,29.44,29.42,0.01,70.54,70.06,69.57,95.54,81.76
Norway,223,76.39,97.15,77.84,63.81,49.78,63.17,58.33,79.22,70.77,74.54,78.31,80.91,67.99,50.19,70.92,79.9,88.88,95.01,84.75
Guadeloupe and Martinique,140,76.25,73.9,82.49,88.99,95.48,94.01,100,70.5,30.39,62.79,95.19,21.9,21.82,0.16,72.38,86.19,100,88.04,NA
Belgium,59,76.12,78.22,84.71,72.36,60.01,61.53,86.78,58.55,100,80.5,60.99,65.72,65.72,0,80.86,83.99,87.12,73.54,100
Sint Maarten,220,76.05,85.93,87.38,93.69,100,100,100,62.56,80.07,88.22,96.36,72.54,72.54,0,70.47,63.12,55.77,NA,18.42
Germany,176,76.03,67.2,84.33,72.38,60.43,62.02,91,68.65,100,89.31,78.62,23.46,25.48,55.95,86.77,93.38,100,90.83,100
British Indian Ocean Territory,38,75.69,75.06,80.18,87.67,95.17,100,70.75,83.84,93.96,73.33,52.71,31.81,31.81,0,66.08,83.04,100,NA,NA
Ireland,181,75.65,71.59,77.72,66.41,55.09,63.06,75.66,66.03,100,77.3,54.6,75.46,66.57,5.17,66.95,76.51,86.07,93.36,100
Uruguay,173,75.59,96.93,69.71,63.01,56.31,59.65,82.1,66.5,100,100,100,37.21,37.21,0,64.96,67.31,69.66,99.99,83.23
Tonga,155,75.57,40.71,77.37,87.34,97.31,97.73,99.97,62.11,99.58,99.79,100,32.29,31.91,0.13,65.78,47.5,29.22,98.02,90.62
Saba,248,75.55,84.31,85.53,92.77,100,100,100,61.31,75.24,68.81,62.37,37.02,37.02,0,70.31,60.16,50,NA,NA
Clipperton Island,107,75.52,NA,71.35,85.67,100,100,NA,82.73,NA,NA,NA,74.64,74.64,NA,69.08,34.54,0,NA,NA
Cape Verde,56,75.44,85.66,77.1,88.55,100,NA,NA,58.57,99,99.5,100,68.21,68.21,0,67.55,34.52,1.49,79.52,89.03
Bassas da India,34,75.36,NA,77.57,86.61,95.66,88.22,NA,84.48,NA,NA,NA,93.67,93.67,NA,47.66,23.83,0,NA,NA
Liberia,97,75.35,75.45,77.01,82.61,88.2,99.18,99.7,49.65,100,100,100,19.89,19.89,0,70.42,55.58,40.73,96.14,NA
Oecussi Ambeno,237,75.35,60.88,85.52,92.46,99.4,100,99.44,60.23,89.28,75.73,62.19,45.6,45.6,0,69.99,52.22,34.46,NA,91.55
Azores,55,75.31,76.58,72.26,84.1,95.93,100,NA,67.19,100,84.2,68.4,68.39,68.39,0,75.11,75.81,76.52,76.63,44.93
Mozambique,41,75.3,85.29,85.32,80.27,75.22,73.59,80.38,51.95,100,100,100,40.69,40.65,0.02,65.96,78.16,90.36,65.94,96.79
Ghana,106,75.3,89.48,75.79,79.57,83.35,100,99.88,33.62,98.32,93.84,89.35,54.81,54.81,0,74.56,39.1,3.65,76.58,86.09
Trinidad and Tobago,126,75.23,71.25,85.18,89.82,94.46,93.47,99.93,66.44,77.76,82.96,88.17,32.87,32.87,0,70.47,46.49,22.51,82.57,86.52
French Guiana,169,75.01,75.5,80.48,76.74,73.01,100,100,76.9,29.78,44.01,58.24,24.9,24.9,0,76.49,88.25,100,79.91,83.9
French Polynesia,147,74.88,79.06,76.28,88.14,100,100,100,76.35,42.27,71.13,100,60.42,52.18,0.46,66.6,33.3,0,72.1,76.54
France,179,74.84,78.21,77.33,71.47,65.62,97.94,81.89,64.63,100,79.41,58.83,66.02,63.93,60.8,75.63,82.99,90.34,81.44,46.51
Canada,218,74.84,63.53,81.1,76.25,71.4,94.9,86.7,81.27,100,87.11,74.22,50.86,41.75,1.93,69.07,46.3,23.54,98.62,71.95
