region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,72.9,74.68,78.26,76.71,75.16,81.71,81.12,69.01,86.33,80.79,75.25,54.44,50.36,6.14,65.23,63.42,61.61,74.06,79.8
Macquarie Island,4,92.92,NA,80.72,90.36,100,100,NA,97.89,NA,NA,NA,92.9,92.9,NA,66.88,83.44,100,NA,NA
Howland Island and Baker Island,158,90.75,NA,74.67,87.13,99.59,99.18,NA,96.77,NA,NA,NA,87.38,87.38,NA,66.57,83.29,100,NA,NA
Jarvis Island,149,90,NA,72.97,85.34,97.72,95.45,NA,99.23,NA,NA,NA,86.69,86.69,NA,66.57,83.29,100,NA,NA
Ile Europa,35,88.56,NA,76.62,86.89,97.16,92.25,100,84.41,NA,NA,NA,92.45,92.45,NA,50.7,75.35,100,NA,NA
Mayotte,29,85.07,77.08,80.16,88.71,97.26,95.68,100,86.98,100,100,100,75.02,74.6,0.11,60.59,80.3,100,62.24,NA
Clipperton Island,107,84.83,NA,69.1,84.55,100,100,NA,82.73,NA,NA,NA,74.59,74.59,NA,64.61,82.31,100,NA,NA
Palmyra Atoll,150,84.15,NA,72.67,79.69,86.72,73.56,NA,93.1,NA,NA,NA,91.13,91.13,NA,66.57,83.29,100,NA,NA
Northern Saint-Martin,221,83.91,75.29,87.47,90.52,93.56,92.18,100,79.74,80.34,88.35,96.36,45.59,45.59,0,67.02,83.51,100,100,NA
New Zealand,162,83.69,77.9,77.95,77.49,77.04,99.93,96.01,85.96,100,100,100,57.6,46.71,2.29,60.84,60.11,59.38,92.8,100
United Arab Emirates,54,83.11,97.15,83.64,82.72,81.79,81.13,87.61,66.81,99,99.5,100,72.1,69.44,0.84,62.72,72.59,82.46,96.08,78.04
Seychelles,31,82.39,86.36,79.1,80.2,81.3,80.9,99.96,76.6,65.65,82.82,100,68.39,68.39,0,58.77,56,53.23,99.6,93.04
Greenland,145,81.74,85.09,80.87,68.05,55.23,85.88,74.92,85.74,99.67,99.83,100,52.86,52.86,0,67.82,83.29,98.77,100,NA
Heard and McDonald Islands,94,81.47,NA,82.57,91.29,100,NA,NA,99.25,NA,NA,NA,51.64,51.64,NA,74.81,87.41,100,77.77,NA
Qatar,190,80.75,100,83.15,81.97,80.78,98.63,98.57,75.85,77.8,65.21,52.61,67.04,67.04,0,65.85,72.45,79.06,62.22,85.58
Oman,48,80.44,92.59,80.75,78.71,76.67,95.61,99.53,75.16,100,100,100,52.57,52.48,0.01,58.84,48.97,39.1,98.19,63.17
Prince Edward Islands,90,80.15,NA,78.66,80.23,81.79,63.68,NA,88.02,NA,NA,NA,87.49,87.49,NA,62.67,81.33,100,NA,NA
Portugal,183,79.97,69.29,73.51,72.93,72.35,99.12,84.34,75.24,100,93.38,86.76,44.58,42.46,30.53,68.75,84.38,100,91.05,87.54
Madeira,57,79.88,85.73,73.83,85.21,96.59,NA,NA,67.71,91.27,79.83,68.4,69.37,69.37,0,71.43,85.72,100,82.04,83.45
Brazil,171,79.65,76.36,75.24,73.47,71.7,96.71,99.96,64.4,100,79.47,58.95,46.29,40.79,0.38,63.67,81.84,100,89.42,94.07
Tuvalu,19,79.18,81.56,74.07,87.03,100,100,100,43.9,100,100,100,86.53,86.53,0,57.59,30.6,3.62,62.22,100
Russia,73,79.18,75.07,82.43,73.53,64.62,82.23,74.98,59.79,99.33,92.78,86.22,69.69,69.23,1.44,77.91,77.18,76.44,87.06,100
Venezuela,139,79.18,68.51,80.83,77.31,73.78,95.7,99.68,67.13,97.2,84.06,70.92,56.4,50.29,0.5,65.31,81.91,98.51,95.4,71.84
Uruguay,173,78.98,96.38,68.57,62.49,56.4,59.65,82.1,68.76,100,100,100,47.21,47.21,0,62.12,80.36,98.59,99.98,92.88
Estonia,70,78.54,92.14,91.04,74.78,58.52,62.68,55.88,72.22,100,73.81,47.62,93.04,93.04,0,92.57,96.29,100,99.81,64.72
Saba,248,78.53,84.85,85.53,92.77,100,100,100,61.66,75.24,68.81,62.37,37.37,37.37,0,65.51,82.75,100,NA,NA
Juan de Nova Island,33,78.51,NA,78.84,86.53,94.22,88.22,NA,84.2,95.29,94.34,93.4,92.45,92.45,NA,50.7,25.35,0,NA,NA
Iraq,192,78.33,66.27,81.89,89.75,97.62,97.97,96.06,70.28,71.11,85.55,100,71.31,71.31,0,62.38,31.19,0,96.62,NA
Finland,174,78.31,79.97,91.55,73.78,56.01,62.59,74.26,82.23,100,82.24,64.48,80.72,83.29,88.05,93.56,86.95,80.34,88.08,69.75
Germany,176,78.29,71.18,82.78,72.35,61.92,62.02,91,68.65,100,89.31,78.62,23.59,38.59,93.51,87.1,93.55,100,96.25,100
Azores,55,78.17,73.66,70.09,82.42,94.75,100,NA,69.06,100,84.2,68.4,61.9,61.9,0,71.43,66.86,62.29,82.02,83.45
Sint Eustatius,249,78,84.85,86.49,93.24,100,100,100,60.27,75.24,68.81,62.37,37.37,37.37,0,65.51,79.44,93.38,NA,NA
Phoenix Islands (Kiribati),157,77.78,47.82,73.76,86.63,99.5,99,NA,95.57,64.17,68.89,73.61,81.23,81.23,0,62.99,81.49,100,62.22,77.13
Comoro Islands,28,77.77,74.45,79.69,84.51,89.32,91.7,99.98,35.32,92.3,91.42,90.54,67.68,67.68,0,61.36,66.84,72.32,68.3,97.47
Oecussi Ambeno,237,77.69,62.15,84.82,92.1,99.37,100,99.71,62.57,89.28,75.82,62.37,42.71,42.71,0,66.79,71.86,76.93,NA,92.29
Aruba,250,77.68,94.6,80.26,82.92,85.58,99.36,96.67,70.94,100,100,100,43.26,43.26,NA,69.58,40.33,11.07,96.3,52.46
Sao Tome and Principe,103,77.37,85.82,74.89,87.44,100,99.85,99.85,46.8,100,100,100,49.34,49.34,0,57.19,43.36,29.52,77.65,83.6
Tanzania,202,77.31,96.2,83.05,81.51,79.98,66.7,82.33,41.85,100,100,100,62.46,56.86,3.51,62.61,81.31,100,75.17,91.19
Sweden,222,77.19,96.34,89.41,70.69,51.97,61.51,61.93,72.37,100,100,100,76.29,76.34,77.46,87.42,80.49,73.55,99.8,52.44
Djibouti,46,77.17,81.67,88.19,91.35,94.5,99.18,98.58,53.42,100,96.7,93.4,43.5,43.5,0,68.67,34.33,0,NA,95.82
Australia,16,77.14,72.31,84.15,72.08,60.02,68.93,71.31,84.2,100,95.62,91.24,45.62,28.94,0.2,80.21,90.1,100,87.94,100
Sierra Leone,96,76.66,97.74,75.23,78.71,82.2,98.34,99.11,39.07,98.33,76.22,54.11,28.22,28.22,0,62.9,81.45,100,92.63,75.07
Kerguelen Islands,93,76.45,NA,81.14,90.57,100,NA,NA,97.51,NA,NA,NA,42.37,42.37,NA,50.7,75.35,100,NA,NA
R_union,32,76.3,82.76,74.54,84.62,94.7,88.22,100,72.57,79.24,67.54,55.84,58.11,58.11,0.15,63.65,40.71,17.76,74.34,94.12
Panama,129,76.23,65.34,80.12,84.95,89.79,90.38,96.13,64.88,100,100,100,42.11,29.73,1.18,63.49,72.57,81.64,100,58.32
Spain,182,76.14,68.72,69.87,69.13,68.39,97.62,71.93,71.46,100,77.21,54.42,50.13,69.11,82.66,72.61,86.31,100,79.7,70.23
Norway,223,76.08,94.7,76.86,63.53,50.21,51.52,58.33,78.21,70.77,74.54,78.31,77.79,65.18,49.04,71.12,75.42,79.73,99.59,99.75
Belgium,59,75.96,76.54,83.48,71.51,59.55,61.53,86.78,58.8,100,80.5,60.99,61.76,61.76,0,80.93,88.12,95.32,74.08,100
United Kingdom,180,75.8,78.3,78.11,71.04,63.97,62.44,84.13,72.47,93.17,88.59,84,49,43.14,12.39,66.38,83.19,100,74.7,100
French Guiana,169,75.72,76.4,78.35,76.76,75.17,100,100,77.72,29.78,44.01,58.24,26.72,26.72,0,69.78,84.89,100,75.4,95.32
Guadeloupe and Martinique,140,75.54,75.36,80.51,87.75,94.99,93.94,100,74.25,30.39,62.79,95.19,21.63,21.43,0.16,66.94,83.47,100,80.91,NA
British Indian Ocean Territory,38,75.38,75.02,78.9,86.31,93.72,100,70.75,83.84,93.96,73.33,52.71,31.52,31.52,0,64.54,82.27,100,NA,NA
French Polynesia,147,75.23,77.33,74.72,87.36,100,100,100,75.46,42.27,71.13,100,58.61,55.16,0.32,62.02,31.01,0,71.48,83.41
Papua New Guinea,17,75,81.35,82.92,81.23,79.54,82.41,73.19,61.81,99,99.5,100,88.42,88.41,0,61.93,35,8.07,79.83,67.28
Ireland,181,74.94,74.87,75.36,64.05,52.74,63.06,75.66,65.22,100,77.3,54.6,69.08,59.16,4.76,65.41,74.59,83.78,95.52,100
Chile,224,74.61,76.68,75.25,69.66,64.08,51.66,99.45,94.58,96.32,98.16,100,55.46,25.82,13.36,61.57,80.39,99.22,62.13,87.53
Thailand,25,74.54,81.88,85.88,77.39,68.9,86.34,82.68,56.8,100,85.03,70.06,55.01,38.66,8.26,55.74,75.38,95.03,68.91,92.35
France,179,74.37,76.01,74.52,75,75.48,98.75,81.89,63.68,100,79.41,58.83,61.29,56.14,47.69,74.83,87.41,100,78.25,47.15
Cocos Islands,1,74.35,71.99,73.47,82.04,90.62,92.51,70.07,83.08,100,96.35,92.7,78.6,78.6,0,64.65,32.33,0,62.22,NA
United States,163,74.32,80.82,77.9,68.73,59.57,69.91,75.42,78.78,99.91,75.7,51.49,72.05,68.95,1.16,68.5,74.45,80.41,96.67,53.77
Sint Maarten,220,74.19,82.13,85.87,92.94,100,100,100,62.46,80.07,88.22,96.36,74.64,74.64,0,64.86,54.31,43.76,NA,12.99
South Georgia and the South Sandwich Islands,89,74.17,NA,81.09,75.67,70.25,NA,NA,98.67,NA,NA,NA,51.57,51.57,NA,65.41,82.71,100,62.22,NA
Guinea Bissau,193,74.07,74.56,74.86,75.57,76.28,99.73,99.87,52.02,25.71,61.06,96.41,19.88,19.88,0,65.95,82.98,100,91.2,83.82
Bassas da India,34,73.96,NA,76.57,79.29,82,88.22,NA,84.48,NA,NA,NA,92.45,92.45,NA,50.7,25.35,0,NA,NA
Palau,8,73.95,61.7,75.42,76.87,78.32,88.66,71.72,72.2,100,81.8,63.6,80.28,79.89,0.04,57.92,78.96,100,27.77,100
Gambia,65,73.8,91.33,77.01,71.17,65.33,87.44,87.98,39.64,100,100,100,24.82,24.81,0.01,68.31,69.23,70.15,75.93,90.44
Iceland,143,73.66,89.97,78.1,61.95,45.79,62.24,74.93,84.02,38.39,61.71,85.03,48.08,47.02,1.68,72.52,54.92,37.33,99.8,100
Ile Tromelin,36,73.56,NA,73.93,81.08,88.22,88.22,NA,82.88,NA,NA,NA,90.25,90.25,NA,50.7,25.35,0,NA,NA
Bahamas,110,73.53,84.34,81.59,77.95,74.3,62.7,85.58,58.13,94.62,81.12,67.61,82.9,82.87,0,64.19,78.12,92.06,100,24.46
Netherlands,177,73.53,60.95,80.32,64.43,48.54,62.39,94.28,58.75,74.44,62.19,49.93,22.31,52.54,87.01,80.8,90.4,100,89.35,100
Mozambique,41,73.48,80.45,84.1,73.15,62.19,73.43,80.24,51.72,100,100,100,42.1,42.1,0,65.2,72.95,80.71,62.2,98.54
Bangladesh,204,73.4,63.78,80.87,84.74,88.62,100,100,27.55,100,100,100,31.06,25.38,8.15,58.21,58.73,59.26,99.04,74.74
Guinea,194,73.39,81.08,74.32,73.19,72.06,96.51,98.31,40.83,98.04,80.11,62.19,14.35,14.35,0,61.89,70.52,79.15,86.3,92.71
Saint Pierre and Miquelon,219,73.36,89.58,77.99,64.23,50.46,NA,68.69,87.31,58.62,79.26,99.9,81.52,81.52,NA,65.76,38.49,11.23,77.78,NA
Solomon Islands,7,73.34,80.91,80.3,81.86,83.41,78.59,75.93,60.9,100,100,100,86.6,86.57,0.02,57.06,31.95,6.85,63.18,73.52
Antigua and Barbuda,120,73.25,100,79.29,78.9,78.51,75.44,98.91,65.62,83.4,91.7,100,54.16,54.12,0.01,66.09,79.01,91.93,62.22,26.62
Andaman and Nicobar,26,73.15,82.69,79.83,86.61,93.38,93.88,79.02,54.49,89.28,75.82,62.37,44.58,44.58,0,61.02,30.51,0,90.6,93.33
Ecuador,137,73.15,83.53,73.44,76.79,80.14,76.39,74.57,67.79,99.67,99.83,100,52.59,42.87,37.33,60.22,80.11,100,56.42,NA
Liberia,97,73.14,74.95,74.91,70.57,66.24,99.79,99.87,48.94,100,100,100,19.25,19.25,0,61.6,51.17,40.73,93.75,NA
Suriname,168,73.1,64.96,78.93,75.91,72.89,71.42,82.79,79.07,72.73,84.46,96.2,53.16,53.15,0,67.19,83.59,100,42.99,92.69
Kuwait,51,73.08,86.11,83.24,78.38,73.53,99.38,95.82,83.01,100,100,100,42.81,42.75,0.01,61.55,71.08,80.6,NA,1.19
