country,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Comoro Islands,28,-0.19,-0.31,-0.18,-0.09,-0.01,-0,-0,-0.62,0.18,-0.02,-0.21,0.11,0.11,0,-0.65,-0.25,0.16,-0.69,-0.01
East Timor,231,-0.19,-0.32,-0.2,-0.07,0.06,0.03,0.02,-0.09,-0,0,0,-0.19,-0.21,-0,-1.21,-0.76,-0.3,-0.47,-0.01
Amsterdam Island and Saint Paul Island,92,-0.19,NA,0.03,-0.85,-1.72,NA,NA,-0.16,NA,NA,NA,0.01,0.01,NA,0.48,0.24,-0,NA,NA
Montenegro,186,-0.2,-1.83,-0.53,-0.86,-1.19,0,-0,1.16,-0.19,-0.09,-0,0.63,0.45,0,-0.79,0.09,0.97,0.07,-0.97
Tanzania,202,-0.21,0.06,-0.23,-0.65,-1.07,0.05,0.07,-0.43,-0,-0,-0,0.03,0.5,-0.15,-0.83,-0.41,-0,-1.27,-0
Vietnam,207,-0.21,-1.45,-0.26,-0.93,-1.6,-0.03,-0.03,0.53,0.51,0.29,0.06,-0.19,-0.42,0.83,-0.78,-0.4,-0.03,0.36,-0
Sao Tome and Principe,103,-0.22,-0.42,-0.17,-0.09,-0,0.06,0.06,-0.21,-0,-0,-0,-0.02,-0.02,0,-0.91,-0.46,-0,-1.08,-0.06
Azores,55,-0.23,0.46,-0.35,-0.39,-0.42,-0,NA,0.3,-0,0.02,0.03,-0.66,-0.66,0,-0.52,-1.03,-1.55,-0.57,NA
Macquarie Island,4,-0.23,NA,0.16,-0.72,-1.61,-0,NA,-0.04,NA,NA,NA,-0,-0,NA,-0.76,-0.38,-0,NA,NA
Jarvis Island,149,-0.23,NA,-0.35,-0.15,0.05,-0,NA,0.13,NA,NA,NA,-0.44,-0.44,NA,-1.42,-0.71,-0,NA,NA
Estonia,70,-0.24,0.67,-0.3,-0.41,-0.51,-0,-0,0.51,1.03,0.54,0.06,-2.55,-2.71,0.13,0.04,0.02,-0,-0.02,-0.98
United Kingdom,180,-0.24,-0.96,-0.33,0.24,0.81,-0,-0,0.59,0.38,0.04,-0.29,-0.41,-0.31,-0.05,-0.12,0.51,1.13,-2.47,0
Western Sahara,63,-0.25,-1.47,-0.33,-0.69,-1.06,-0,-0,0.17,0.06,-0,-0.06,-0.12,-0.12,0,-0.62,-0.31,0,0.19,NA
Saint Lucia,122,-0.25,-1.6,-0.31,-0.12,0.06,-0,-0,0.19,0.35,0.16,-0.02,-0.1,-0.15,0.01,-0.98,-0.49,-0,4.47,-4.95
Ukraine,75,-0.26,-0.01,-0.31,-0.69,-1.07,-0,-0,0.46,-0,0,0.01,-0.1,-0.01,-0.01,-0,-0,-0,-2.28,-0.03
Saint Helena,86,-0.26,-0.54,-0.1,-0.02,0.06,NA,-0,0.02,-0.09,-0.49,-0.89,-0.5,-0.5,0,-0.58,-0.29,0,NA,NA
Nigeria,196,-0.26,0.84,-0.33,-0.82,-1.32,-0.01,-0.02,-0.31,0.43,0.22,-0,-0.26,-0.26,0,-0.84,-0.44,-0.04,-1.78,-0
New Caledonia,5,-0.27,-0,-0.24,-0.11,0.01,0,0,-0.09,0.08,0.04,-0,-0.47,-0.37,-0,-0.63,0.33,1.29,-2.4,-0.08
Bermuda,108,-0.27,-0.18,-0.28,-0.13,0.02,-0,0,0.37,-0.6,-1.04,-1.48,0.12,0.12,0,-0.57,-0.29,-0,1.15,-2.72
Lithuania,189,-0.27,-1.14,-0.34,-0.21,-0.08,-0,0,1.02,-0,0.23,0.46,-3.4,-3.4,0,0.04,0.02,-0,-0.03,0.84
Democratic Republic of the Congo,199,-0.28,-1.87,-0.37,-1.02,-1.66,0.19,0.15,0.2,0.21,0.11,-0,0.71,0.71,0,-0.7,-0.32,0.06,-0.95,-0.01
Egypt,214,-0.28,-0.31,-0.54,-0.4,-0.27,-0,0,0.15,0.01,-0.08,-0.17,-0.16,-1.26,-0.94,-1.04,-0.59,-0.14,-0.27,0.01
Madeira,57,-0.29,0.83,-0.38,-0.18,0.01,NA,NA,0.23,0.05,0.04,0.03,-1.01,-1.01,0,-0.52,-0.26,-0,-1.72,NA
Liberia,97,-0.29,1.1,-0.34,-1.93,-3.52,-0.06,-0.03,-0.06,-0,-0,-0,0.01,0.01,0,-1.06,-0.53,-0,-1.08,NA
India,203,-0.29,-0.29,-0.37,-1.01,-1.65,-0.06,-0.04,0.42,-0,0.16,0.32,-0.17,-0.76,0.39,-0.75,-0.37,-0,-0.91,-0
Mauritania,64,-0.3,-1.11,-0.32,-0.51,-0.71,-0,-0,-0.01,0.02,-0.02,-0.05,-0.11,-0.11,0,-0.68,-0.34,-0,-0.87,-0
Latvia,69,-0.3,0.45,-0.33,-0.3,-0.28,0,-0,0.54,0.01,0.45,0.89,-3.05,-3.05,0,0.04,0.02,-0,-0.04,-1.02
Niue,154,-0.3,-1.49,-0.27,0.27,0.8,-0,NA,0.17,-0,0.01,0.02,-0.13,-0.13,0,-1.43,-0.71,0,-0.48,NA
Cameroon,197,-0.31,-0.58,-0.36,-2.05,-3.73,-0.02,-0.02,-0.34,-0.06,-0.03,0.01,-0.31,-0.31,0,-0.92,0.5,1.93,-0.22,-0.01
Jordan,215,-0.31,2.73,-0.24,-0.12,0,-0,-0,0.96,-0,-0.01,-0.02,0.02,0.02,0,-0.67,-0.33,0,-0.1,-6.23
Saint Vincent and the Grenadines,127,-0.34,-2.22,-0.34,-0.18,-0.02,0,-0,1.16,0.24,0.12,-0,0.05,0.05,0,-0.9,-0.45,-0,-0.77,-1.06
Honduras,133,-0.35,-2.66,-0.32,-0.18,-0.04,0,0,0.17,-0,0.06,0.11,-0.06,0.1,0.08,-0.88,-0.44,-0,-0.49,-0.02
Saudi Arabia,50,-0.36,-0.06,-0.34,-1.18,-2.01,0,-0,-0.14,0.06,0.03,-0,0.06,-2.09,0.56,-0.79,-0.39,0,0.28,-0.01
Turks and Caicos Islands,111,-0.36,-1.43,-0.32,0.01,0.35,0.26,0.15,-0.12,0.17,0.12,0.06,-0.01,-0.01,0,-1.01,-0.51,-0,-0.42,-1.69
American Samoa,151,-0.36,-1.76,-0.3,-0.15,-0,-0,-0,-0.36,0.72,0.35,-0.01,-0.32,-0.32,0,-1.18,-0.87,-0.56,-0.46,-0.06
Vanuatu,6,-0.38,-3.86,-0.25,-0.12,0,0,-0,-0.4,-0,-0,-0,-0.6,-0.6,-0,-1.16,-0.58,0,1.75,-0.01
Antigua and Barbuda,120,-0.43,-0,-0.32,-0.12,0.08,-0,-0,0.07,-0.51,-0.26,-0,-0.02,-0.02,0,-1.02,0.32,1.67,-0.42,-3.84
Sri Lanka,40,-0.45,0.04,-0.28,-0.8,-1.31,0.02,0.01,0.29,0.97,-0.51,-2,-0.06,-0.18,0.1,-0.58,-0.29,0,-3.04,-0.03
Tristan da Cunha,88,-0.45,-1.41,0.06,-1.04,-2.15,-0,NA,-0.17,0.24,0.04,-0.15,-0.28,-0.28,0,-0.58,-0.29,0,NA,NA
South Africa,102,-0.45,-2.48,-0.12,-0.19,-0.26,-0,0,0.05,1.15,0.57,-0,-0.61,-0.64,0.01,-0.62,1.09,2.8,-2.9,-0.03
Anguilla,118,-0.46,-0.05,-0.32,-0.13,0.07,-0,-0,0.9,-0.18,-0.52,-0.86,0.09,0.09,0,-0.96,-0.21,0.54,-0.43,-4.24
Angola,200,-0.46,-1.41,-0.14,-0.27,-0.4,-0.01,-0.01,-0.52,0.75,0.42,0.08,-0.25,-0.25,0,-0.28,-0.14,-0,-2.4,-0.01
Bahrain,52,-0.49,0.71,-0.38,-1.02,-1.67,-0,-0,-0.05,0.29,0.4,0.51,0.27,0.27,0,-0.41,-0.21,0,0.11,-5.11
Senegal,66,-0.49,-1.54,-0.28,-0.88,-1.48,0,0,-0.08,0.53,0.26,-0,-0.06,-0.06,0.01,-0.5,1.27,3.04,-3.86,0.01
Fiji,18,-0.51,-3.15,-0.24,-0.12,-0,0,0.01,0.27,0.39,0.17,-0.04,-0.43,-0.43,-0,-0.68,0.27,1.22,-2.05,-0.12
Togo,98,-0.51,-0.2,-0.35,-1.49,-2.63,-0,0,-0.36,0.09,0.05,-0,-0.21,-0.21,0,-0.68,-0.34,0,-3.34,0.79
Canada,218,-0.52,-1.66,-0.04,-0.21,-0.39,-0.47,-0,0.27,-0,-0.08,-0.16,0.11,-0.12,0.03,-0.02,0.52,1.07,-3.47,-0
Eritrea,45,-0.53,0.03,-0.36,-0.41,-0.47,-0.11,-0.05,-0.36,-3.08,-3.37,-3.66,-0.03,-0.03,0,-0.82,-0.41,0,-0.03,NA
Ivory Coast,195,-0.54,-1.35,-0.33,-0.5,-0.67,-0.02,0.01,-0.14,0.66,0.3,-0.06,-0.17,-0.17,0,-0.89,-0.44,-0,-2.51,NA
Gambia,65,-0.56,-0.93,-0.27,-0.49,-0.72,-0.13,-0.12,-0.42,-0,-0,-0,-0.2,-0.2,-0,-0.82,-0.16,0.51,-3.06,-0.03
Ghana,106,-0.57,-2.24,-0.34,-0.17,-0,-0.01,-0,-0.05,0.32,-0.04,-0.41,-0.46,-0.46,0,-0.96,-0.53,-0.09,-2.2,-0.02
Belgium,59,-0.58,-0.08,-0.2,-0.14,-0.08,-0,0,1.54,-0,0.49,0.98,-0.75,-0.75,0,-0,1.76,3.51,-2.84,-5.74
Marshall Islands,11,-0.59,-0,-0.23,-0.09,0.05,-0,-0,-1.27,0.08,0.09,0.09,0,0,0,-1.33,-0.67,-0,-3.98,0.01
Cook Islands,153,-0.66,-0.18,-0.29,0.01,0.3,-0,0,-0.19,0.48,0.26,0.04,-0.35,-0.36,0,-1.39,5.55,12.49,-5.25,-6.45
Poland,178,-0.7,-2.05,-0.31,-0.22,-0.14,-0,-0,1.39,-0,0.05,0.1,-3.9,-3.9,0,0.04,0.02,-0,-2.35,0.11
Cape Verde,56,-0.75,-0.57,-0.23,-1.4,-2.56,NA,NA,0.35,0.22,0.11,-0,-0.3,-0.3,0,-0.5,-0.25,0,-3.46,-0.5
Republique du Congo,100,-0.77,-2.63,-0.28,-1.03,-1.78,0,0,0.33,0.89,0.43,-0.04,-0.56,-0.56,0,-0.45,0.35,1.16,-4.49,-0.14
Montserrat,121,-0.77,-0.11,-0.32,-0.17,-0.01,-0,-0,0.11,0.17,0.08,-0.02,0.01,0.01,0,-1.07,-0.53,0,-0.12,-7.01
Falkland Islands,95,-0.92,-0.17,0.1,0.03,-0.03,-0,NA,-0.47,-0.01,-0.01,-0.01,0.3,0.3,0,0.02,0.01,0,-7.06,NA
Northern Mariana Islands and Guam,13,-1.07,0.26,-0.22,-0.08,0.07,0,-0,-0.1,0.87,0.33,-0.21,0.15,0.27,-0,-1.18,-0.99,-0.79,-1.52,-8.85
Palau,8,-1.15,-4.76,-0.24,-0.28,-0.32,0,0,0.41,0.47,0.4,0.32,-0.06,-0.07,-0,-1.12,-0.56,-0,-1.97,-4.64
Cayman Islands,113,-1.27,-0,-0.36,-0.17,0.02,0.01,0.02,-0.17,-0.01,-0.01,-0,-0.68,-0.68,0,-0.96,-0.47,0.02,NA,-9.96
