"goal","dimension","region_id","score"
"AO","future",0,80.9
"AO","future",1,100
"AO","future",2,100
"AO","future",3,100
"AO","future",4,100
"AO","future",5,69.85
"AO","future",6,49.42
"AO","future",7,46.55
"AO","future",8,62.29
"AO","future",9,49.14
"AO","future",10,50.7
"AO","future",11,57.61
"AO","future",12,100
"AO","future",13,91.79
"AO","future",14,89.11
"AO","future",15,63.03
"AO","future",16,100
"AO","future",17,53.32
"AO","future",18,55.18
"AO","future",19,49.59
"AO","future",20,100
"AO","future",21,75.37
"AO","future",24,67.05
"AO","future",25,78.86
"AO","future",26,68.83
"AO","future",28,44.47
"AO","future",29,57.36
"AO","future",30,58.45
"AO","future",31,84.77
"AO","future",32,56.92
"AO","future",33,56.03
"AO","future",34,57.27
"AO","future",35,58.9
"AO","future",36,57.2
"AO","future",37,72.43
"AO","future",38,63.1
"AO","future",39,59.21
"AO","future",40,59
"AO","future",41,45.81
"AO","future",42,44.75
"AO","future",43,62.41
"AO","future",44,47.58
"AO","future",45,57.81
"AO","future",46,54.58
"AO","future",47,58.09
"AO","future",48,86.76
"AO","future",49,52.76
"AO","future",50,100
"AO","future",51,100
"AO","future",52,100
"AO","future",53,60.96
"AO","future",54,100
"AO","future",55,88.93
"AO","future",56,54.42
"AO","future",57,89.47
"AO","future",58,88.22
"AO","future",59,100
"AO","future",60,87.22
"AO","future",61,76.24
"AO","future",62,67.25
"AO","future",63,55.15
"AO","future",64,54.77
"AO","future",65,59.27
"AO","future",66,54.51
"AO","future",67,56.77
"AO","future",68,97.26
"AO","future",69,88.54
"AO","future",70,99.83
"AO","future",71,80.2
"AO","future",72,84.02
"AO","future",73,91.55
"AO","future",74,78.19
"AO","future",75,70.1
"AO","future",76,84.76
"AO","future",77,84.51
"AO","future",78,71.94
"AO","future",79,98.04
"AO","future",80,83.1
"AO","future",81,97.35
"AO","future",82,78.22
"AO","future",84,75.83
"AO","future",85,100
"AO","future",86,100
"AO","future",88,100
"AO","future",89,99.1
"AO","future",90,88.77
