"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Ile Europa",35,78.65,53.84,91.59,92.19,92.79,92.79,,89.77,,,,59.63,59.63,,67.39,83.69,100,,
"Italy",184,78.35,92.26,89.11,91.31,93.5,85.65,85.04,51.62,100,86.92,73.84,45.18,38.92,18.66,71.4,85.7,100,94.62,71.41
"Curacao",244,77.98,78.22,96.44,96.68,96.93,99.96,89.88,61.19,79.99,72.74,65.49,39.25,39.25,0,78.2,63.86,49.52,,100
"Latvia",69,77.44,83.33,92.62,86.13,79.64,88.67,54.6,53.26,100,90.78,81.55,95.4,95.4,,95.45,97.73,100,88.88,35.6
"Cayman Islands",113,77.43,99.97,96.89,91.83,86.77,63.43,91.72,64.63,100,100,100,36.98,36.98,,75.88,53.71,31.54,,94.6
"Estonia",70,77.2,91.53,93.44,96.15,98.86,90.59,100,66.4,100,75.51,51.02,97.55,97.55,0,95,97.5,100,13.5,43.26
"Wallis and Futuna",161,76.68,63.28,89.03,93.98,98.93,100,,82.02,71.96,80.62,89.27,73.92,73.92,,78.26,39.13,0,,80.51
"Seychelles",31,76.48,78.02,88.44,93.02,97.6,86.21,100,74.72,69.52,84.76,100,41.33,41.33,0,64.74,62.3,59.86,44.41,100
"Azores",55,76.37,83.51,96.41,97.09,97.78,,,68.53,100,85.93,71.86,54.5,54.5,,64.93,65.92,66.91,,79.12
"Norway",223,76.28,100,94.32,93.98,93.64,54.82,,79.36,78.54,81.86,85.18,61.84,73.81,100,63.91,75.76,87.61,52,74.95
"Croatia",187,76.22,69.52,89.25,94.63,100,,,64.81,100,79.98,59.96,52.54,49.12,17.87,62.44,80.65,98.85,71.5,99.56
"Tuvalu",19,76.07,47.28,83.75,91.88,100,100,,71.22,100,100,100,85.99,85.99,0.2,63.67,35.36,7.06,,76.84
"Marshall Islands",11,75.71,55.04,83.94,89.92,95.9,97.85,87.25,69.19,41.7,59.54,77.37,74.86,74.86,,66.64,52.82,39,91.8,78.82
"Bahamas",110,75.7,86.68,96.87,91.34,85.8,55.76,99.71,61.07,96.38,83.25,70.11,68.39,68.39,0,74.78,64.39,53.99,46.38,100
"Suriname",168,75.53,74.74,93.41,96.64,99.87,99.74,99.74,78.42,75.5,85.85,96.2,25.88,25.85,0.49,75.13,87.57,100,99.67,7.07
"South Africa",102,75.42,77.88,91.64,91.85,92.07,99.63,99.82,56.3,100,100,100,69.86,69.66,1.07,72.24,82.61,92.98,33.81,42.68
"Sint Maarten",220,75.02,93.1,96.62,96.97,97.31,100,100,43.48,84.73,90.57,96.41,55.15,55.15,,76.48,61.67,46.86,9.22,100
"New Zealand",162,74.99,95.44,94.95,92.67,90.39,68.66,64.65,79.33,100,100,100,37.75,45.67,100,63.07,64.31,65.54,41.12,98.02
"Maldives",39,74.9,57.87,85.83,91.29,96.75,98.66,85.9,63.22,41.19,70.6,100,64.12,64.12,,65.58,34.81,4.05,83.1,99.47
"Saba",248,74.51,78.18,97.14,98.57,100,100,100,65.17,79.87,72.56,65.25,50.45,50.45,,79.89,70.99,62.1,9.2,100
"South Korea",20,74.47,95.13,89.55,94.78,100,,,64.48,100,94.78,89.56,49.04,50.39,60.4,67.29,75.01,82.73,94.97,26.2
"Dominican Republic",115,74.39,72.13,94.23,93.01,91.8,96.05,86.22,50.79,98.77,83.15,67.53,49.93,49.31,0.19,73.92,86.96,100,89.58,36.67
"Denmark",175,74.17,98.56,94.41,95.97,97.53,100,100,53.24,71.96,71.25,70.54,44.95,42.99,13.11,91.67,95.83,100,46.64,37.2
"Belgium",59,74.11,96.19,94.54,97.27,100,100,100,32.4,100,81.7,63.41,59.66,59.66,,69.58,84.79,100,60.04,29.04
"Pitcairn",146,74.08,72.05,84.02,92.01,100,100,,87.58,72.81,81.04,89.27,38.41,38.41,,78.01,39.01,0,,82.55
"Line Islands (Kiribati)",148,73.87,60.68,87.43,91.58,95.73,100,,95.19,68.34,74.04,79.75,55.73,55.73,,61,30.5,0,,83.2
"Clipperton Island",107,73.78,87.1,88.42,75.68,62.95,,,80.97,,,,88.36,88.36,,73.59,36.79,0,,
"Greenland",145,73.54,96.52,94.8,95.02,95.23,94.51,,94.44,100,100,100,59.17,59.17,,64.1,81.72,99.34,0.02,40.44
"Russia",73,73.5,86.45,86.78,93.39,100,91.68,100,92.03,100,93.11,86.23,61.37,61.35,56.22,75.81,83.89,91.97,21.64,11.42
"Glorioso Islands",30,73.38,53.81,90.64,93.52,96.39,92.79,,87.67,96.71,95.05,93.39,24.05,24.05,,67.81,83.9,100,,56.21
"Bonaire",245,73.09,78.43,96.26,97.11,97.95,99.59,97.16,70.44,79.99,72.75,65.51,41.09,41.09,0,80.12,65.11,50.11,9.17,100
"Northern Mariana Islands and Guam",13,73.07,85.97,87.55,91.88,96.21,97.94,92.95,60.9,48.53,63.69,78.86,28.57,27.42,0.72,61.37,51.76,42.14,,85.12
"Ascension",85,72.77,96.54,97.81,98.9,100,,,87.11,90.31,88.03,85.75,52.99,52.99,,64.83,50.68,36.54,,35.11
"Montserrat",121,72.7,85.1,97.56,95.07,92.57,73.16,73.52,70.76,85.92,91.17,96.41,25.47,25.47,,80.17,40.08,0,,100
"United Kingdom",180,72.67,95.59,94.26,92.51,90.76,61.99,55.47,63.46,96.43,90.21,84,43.4,39.49,14.32,68.44,84.22,100,79.12,64.61
"Japan",210,72.43,92.54,89.91,92.97,96.04,99.95,95.32,62.5,100,78.17,56.35,55.71,52.44,26.77,65.89,82.95,100,48.02,19.45
"Bermuda",108,72.34,100,95.26,92.03,88.81,55.34,98.49,45.46,54.63,59.57,64.52,52.66,52.66,,70.3,50.59,30.87,,96.95
"Prince Edward Islands",90,72.32,82.78,90.62,94.37,98.12,,,84.25,,,,24.89,24.89,,50.6,75.3,100,,
"Trinidad and Tobago",126,72.32,89.17,93.98,93.71,93.44,87.39,94.55,62.55,82.14,85.15,88.16,25.63,25.63,,74.64,48.88,23.13,96.15,39.99
"Vanuatu",6,72.12,47.11,86.14,90.59,95.04,94.88,88.42,68.57,100,100,100,51.64,51.61,0.09,62.36,31.72,1.08,48.27,100
"Nauru",10,72.12,61.19,83.37,80.64,77.92,98.21,,51.1,72.71,74.48,76.25,94.56,94.56,0.1,71.65,35.82,0,,80.99
"Netherlands",177,72.1,98.1,94.96,90.29,85.62,100,100,45.23,80.46,67.06,53.66,29,29.83,32.02,73.93,86.96,100,33.79,69.75
"Guadeloupe and Martinique",140,72.06,87.53,97.2,96,94.79,96.41,99.94,60.92,32.64,65.44,98.24,19.4,19.34,0.16,78.55,89.28,100,,33.65
"Thailand",25,71.94,77.02,83.27,86.02,88.77,82.41,78.85,53.22,100,85.72,71.45,58.81,58.9,59.17,60.82,55.38,49.93,71.24,70.69
"Sweden",222,71.88,97.01,95.26,94.5,93.75,54.86,61.69,65.02,100,100,100,87.98,86.2,3.05,90.07,84.71,79.36,37.54,37.29
"Wake Island",12,71.84,93.71,90.03,84.22,78.41,76.47,,64.37,69.11,73.18,77.26,24.47,24.47,,57.01,78.5,100,,79.82
"French Guiana",169,71.42,71.69,97.59,98.79,100,100,100,81.12,32.32,47.56,62.8,30.01,30.01,,80.8,90.4,100,,23.24
"British Indian Ocean Territory",38,71.41,57.64,93.76,96.88,100,100,,89.4,96.98,77.14,57.3,17.97,17.97,,63.23,81.61,100,,50.61
"Gilbert Islands (Kiribati)",212,71.4,54.51,83.55,89.93,96.32,99.49,86.85,64.47,100,89.32,78.63,84.27,84.27,0.03,67.42,33.71,0,33.28,78.14
"United States",163,71.38,100,91.52,84.17,76.83,90.9,61.76,74.58,99.91,77.78,55.65,58.12,56.75,11.87,70.48,72.7,74.92,47.17,47.96
"Tokelau",156,71.33,78.74,90.69,82.75,74.81,91.49,52.9,88.84,71.11,80.19,89.27,57.61,57.61,,58.21,29.1,0,,80.37
"Qatar",190,71.26,100,81.82,89.91,98,95.26,90.51,61.5,82.37,69.17,55.96,43.61,43.61,0,63.93,31.96,0,,59.39
"Ecuador",137,71.18,70.3,90.2,92.95,95.69,81.74,78.26,66.4,100,100,100,43.51,68.39,100,68.46,84.23,100,52.57,16.94
"Chile",224,71.18,88.81,95.85,94.76,93.67,,,93.82,100,100,100,47.34,59.63,100,70.47,81.25,92.03,18.42,32.78
"Tristan da Cunha",88,71.16,96.54,96.93,98.46,100,,,88.53,90.29,88.02,85.75,58.65,58.65,,65.2,32.6,0,,35.31
"Johnston Atoll",159,71.13,93.71,89.58,86.76,83.94,77.66,,69.07,,,,21.02,21.02,,57.14,78.57,100,,
"Juan de Nova Island",33,71.11,52.92,89.75,93.01,96.27,92.79,,87.32,96.71,95.05,93.39,58.01,58.01,,67.19,33.59,0,,56.23
"France",179,71.08,95.42,94.15,90.88,87.61,68.66,67.4,50.54,100,81.98,63.95,54.66,54.61,54.46,72.17,86.08,100,52.6,62.62
"Poland",178,71.05,88.81,95.55,77.85,60.16,60.44,61.21,41.14,100,82.4,64.79,91.46,91.46,,95.45,97.73,100,91.65,17.78
"Oman",48,71.04,91.41,88.08,93,97.92,99.23,90.89,67.06,100,100,100,58.74,58.66,0.33,58.63,37.54,16.45,52.3,20.35
"Sint Eustatius",249,71,77.88,96.06,94.49,92.91,100,100,55.52,79.65,72.29,64.94,32.44,32.44,,79.23,68.17,57.11,9.19,100
"Gibraltar",60,70.89,82.82,90.96,94.99,99.02,,,20.48,51.44,75.72,100,52.57,52.57,,58.99,79.5,100,,90.13
"British Virgin Islands",117,70.82,85.08,96.35,91.7,87.05,56.75,73.18,62.2,82.29,75.42,68.55,46.84,46.84,,78.31,46.23,14.16,,100
"Portugal",183,70.65,86.36,95.78,97.43,99.08,,,56.97,100,93.38,86.76,39.12,38.18,7.26,67.23,83.61,100,17.2,92.08
"Ile Tromelin",36,70.52,53.02,91.38,92.08,92.79,92.79,,87.01,,,,64.57,64.57,,67.28,33.64,0,,
"Fiji",18,70.5,54.07,83.61,85.54,87.47,98.34,67.86,74.98,81.1,67.49,53.88,51.95,51.95,0.01,60.36,63.08,65.8,41.68,100
"Amsterdam Island and Saint Paul Island",92,70.43,89.61,95.56,82.38,69.2,,,90.72,,,,13.54,13.54,,51.85,75.93,100,,
"Greece",80,70.3,81.16,89.1,94.55,100,,,61.62,66.32,64.42,62.53,53.97,42.98,25.24,69.07,69.44,69.81,48.24,100
"Puerto Rico and Virgin Islands of the United States",116,70.23,93.69,93.79,94.15,94.5,82.33,100,55.7,92.18,73.31,54.44,28.14,28.14,0,75.45,73.69,71.94,,31.05
"Egypt",214,70.21,73.89,81.28,89.45,97.61,97.14,85.48,52.91,100,97.83,95.66,44.34,35.37,22.84,59.57,65.4,71.24,79.66,24.96
"Kuwait",51,70.15,100,80.78,89.03,97.29,88.72,87.23,70.63,100,100,100,23.5,23.5,0,55.25,58.68,62.12,,13.57
"Slovenia",188,70.11,88.61,92.54,95.06,97.57,,,28.95,100,100,100,75.43,38.01,12.34,64.04,82.02,100,87.72,40.49
"Iran",191,69.85,77,82.07,86.38,90.7,88.58,86.82,68.44,59.73,79.87,100,41.66,41.04,20.87,57.13,60.26,63.38,99.32,10.76
"Anguilla",118,69.7,85.03,96.43,91.77,87.11,60.68,73.01,67.21,86.49,62.32,38.16,44.46,44.46,,85.57,42.79,0,,100
"Tanzania",202,69.39,65.2,83.28,80.95,78.63,67.97,83.95,53.66,100,100,100,64.24,63.99,0.23,64.34,82.17,100,69.49,26.48
"Solomon Islands",7,69.38,45.58,84.82,84.57,84.32,80.22,73.75,69.21,100,100,100,89.07,89.07,0,64.09,36.67,9.25,85.72,29.01
"Canada",218,68.96,97.42,92.58,92.55,92.52,97.41,54.8,95.23,100,90.62,81.24,31.59,37.67,74.55,69.8,48.91,28.01,36.92,38.09
"Mayotte",29,68.71,53.63,90.13,93.26,96.39,92.81,92.45,51.31,100,100,100,74.54,70.96,1.09,54.88,77.42,99.96,0,55.27
"Palau",8,68.66,59.86,87.66,88.28,88.9,91.87,64.57,74.9,100,83.11,66.21,86.63,86.59,1.43,62.85,45.52,28.18,5.93,85.93
"Bangladesh",204,68.64,59.71,80.71,89.44,98.17,100,99.74,36.23,100,100,100,36.26,33.95,19.92,70.98,65.38,59.78,91.36,10.55
"Micronesia",9,68.61,46.99,85.04,91.31,97.57,97.61,92.81,64.83,48.75,62.73,76.7,83.08,83.08,0,59.25,31.28,3.31,36.52,78.97
"Jan Mayen",144,68.35,95.52,94.5,76.19,57.88,,,88.81,90.64,88.19,85.75,7.8,7.8,,62.32,81.16,100,,40.78
"Ireland",181,68.3,99.52,94.37,88.47,82.58,55.66,55.63,61.41,100,79.52,59.04,57.86,57.24,48.22,64.26,82.11,99.96,78.67,24.77
"Argentina",172,68.28,82.27,86.61,93.31,100,,,81.03,100,91.44,82.87,41.29,41.29,0.01,66.97,83.48,100,41.99,31.39
"Tonga",155,68.26,70.52,87.48,92.4,97.32,93.87,86.71,64.24,99.62,99.81,100,34.6,34.6,0.03,65.6,34.67,3.74,28.56,77.21
"Samoa",152,68.23,73.89,89.66,93.02,96.38,95.46,90.07,89.43,82,42.75,3.51,63.9,63.9,0,71.2,36.15,1.09,17.03,80.61
"Saint Pierre and Miquelon",219,68.2,98.45,88.19,94.09,100,,,76.46,64.2,82.08,99.95,46.24,46.18,2.6,65.95,38.75,11.54,,41.43
"Gambia",65,68.16,58.77,90.34,90.66,90.98,82.45,82.14,48.39,100,100,100,32.56,32.56,0.07,81.39,59.18,36.98,,59.31
"Niue",154,67.99,77.37,87.14,80.8,74.46,85.48,52.64,89.33,33.21,57.43,81.66,33.88,33.88,,69.72,54.13,38.54,,80.84
"Taiwan",14,67.94,85.79,87.27,91.35,95.43,97.89,95.63,45.61,96.85,92.06,87.27,48.6,43.9,35.96,67.96,45.87,23.78,49.7,31.6
"Turks and Caicos Islands",111,67.83,85.46,96.74,92.26,87.77,69.64,74,64.48,95.46,95.1,94.74,11.26,11.26,0.01,81.83,71.27,60.72,14.83,100
"Jersey",227,67.61,95.67,94.55,87.82,81.09,54.91,54.87,51.84,88.37,87.06,85.75,56.07,56.07,,75.05,79.24,83.43,,41.05
"Georgia",74,67.33,74.65,89.44,94.72,100,,,57.55,100,99.53,99.06,58.84,58.84,,62.69,42.45,22.2,59.2,51.73
"Mexico",135,67.3,70.71,91.74,91.61,91.48,82.1,76.14,63.34,100,72.93,45.87,28.14,27.59,18.5,67.04,83.12,99.19,34.14,71.35
"Cape Verde",56,67.25,51.39,94.19,97.09,100,,,59.92,100,100,100,26.23,26.23,,70.49,36.09,1.69,,100
"Brazil",171,67.2,73.07,94.23,94.98,95.74,97.48,97.69,60.33,100,80.22,60.44,51.82,47.77,4.55,69.35,84.68,100,8.09,27.7
"Honduras",133,67.14,56.22,94.04,91.92,89.79,95.48,88.48,60.57,100,94.01,88.01,38.65,36.02,34.49,75.36,87.68,100,33.37,27.69
"Mauritius",37,67.01,68.77,91.48,93.33,95.18,90.49,90.42,63.58,71.41,72.28,73.15,38.91,38.11,1.56,60.52,35.81,11.11,49.81,67.53
"Andaman and Nicobar",26,66.96,64.57,87.09,90.57,94.06,96.73,89.66,62.68,92.29,78.01,63.74,30.47,30.47,,65.78,41.31,16.84,,48.66
"Canary Islands",58,66.95,83.08,94.83,85.65,76.47,53.88,53.96,66.08,49.35,60.53,71.71,38.4,38.4,,64.4,82.2,100,,78.74
"Bassas da India",34,66.93,52.97,93.08,93.97,94.86,92.79,,87.67,,,,40.52,40.52,,67.27,33.63,0,,
"Djibouti",46,66.9,53.78,81.53,89.9,98.26,98.97,91.12,52.52,100,96.7,93.39,46.2,46.2,,70.95,35.47,0,,37.42
"Morocco",62,66.9,65.08,91.15,94.91,98.66,,100,55.29,100,100,100,24.18,24.17,0.17,70.08,68.2,66.31,32.28,62.21
"Tunisia",61,66.69,74.6,85.62,92.81,100,,,49.32,100,83.36,66.72,34.04,31.54,4.38,70.46,56.91,43.37,90.3,54.68
"Malaysia",206,66.65,80.56,80.97,84.39,87.8,93.58,84.21,56.84,71.43,79.34,87.24,58.7,57.01,16.46,61.55,36.55,11.55,45.79,48.2
"Cook Islands",153,66.33,77.47,88.57,83.19,77.82,89.62,52.38,93.96,57.78,46.64,35.49,37.26,37.25,1.16,68.01,34.17,0.33,65.46,83.18
"Saint Kitts and Nevis",119,66.26,86.81,95.15,93.91,92.68,78.65,97.78,59.94,82.07,58.61,35.14,24.53,24.53,,75.64,37.82,0,,58.27
"Belize",164,66.1,74.71,95.27,78.96,62.65,23.82,39.19,67.26,100,100,100,30.04,46.43,74.58,72.19,86.09,100,44.57,100
"Monaco",185,66.09,96.81,86.27,86.27,,,,25.08,98.62,85.11,71.61,46.83,46.83,,36.63,47.98,59.32,,74.54
"Falkland Islands",95,66.06,96.54,93.79,96.9,100,,,98.95,17.89,40.7,63.5,44.03,44.03,0,68.16,35.47,2.79,,49.83
"Saudi Arabia",50,65.94,100,80.63,88.71,96.79,93.99,89.35,64.75,100,100,100,52.16,50.87,0.94,57.46,36.02,14.58,5.22,30.48
"Spain",182,65.89,90.33,91.81,81.44,71.07,53.73,53.72,51.41,100,78.8,57.59,39.3,44.98,58.1,69.52,84.76,100,52.64,67.1
"Ghana",106,65.85,48.11,93.43,93.18,92.93,99.86,99.77,39.33,100,94.68,89.36,58.51,58.51,,74.71,38.08,1.45,72.84,14.18
"Mozambique",41,65.84,44.17,85.83,89.24,92.65,81.65,98.85,57.23,100,100,100,44.65,44.61,0.02,66.44,79.12,91.79,50.26,13.31
"India",203,65.5,49.58,86.4,91.17,95.94,97.4,86.83,28.88,100,69.32,38.64,54.88,51.12,10.19,59.04,41.63,24.22,82.36,56.71
"Cambodia",24,65.01,66.62,81.59,85.61,89.63,79.5,75.89,50.4,100,74.71,49.41,57.08,56.92,23.6,54.03,55.75,57.48,12.18,92.57
"Jordan",215,64.83,60.62,82.45,85.23,88,91.48,87.67,49.97,100,87.79,75.57,38.69,38.69,,62.33,31.16,0,,50.83
"Cuba",112,64.72,89.73,94.66,87.19,79.72,67.26,100,62.16,89.05,92.83,96.6,41.71,35.17,2.03,72.23,86.11,100,7.43,19.3
"Vietnam",207,64.72,54.61,81.56,83.37,85.17,89.17,60.7,44.83,86.05,73.94,61.83,67.26,61.16,38.28,67.52,76.08,84.65,71.44,31.92
"Israel",79,64.69,93.28,88.04,91.83,95.61,91.23,91.23,31.57,100,100,100,41.29,30.27,0.93,65.2,37.22,9.24,63.53,16.79
"Panama",129,64.66,76.21,94.15,83.41,72.66,65.83,42.95,62.05,100,100,100,49.87,47.54,8.28,71.54,60.02,48.5,17.98,90.61
"R_union",32,64.63,52.96,90.81,92.32,93.82,92.79,,67.57,84.45,72,59.55,59.85,59.77,0.03,71.28,45.1,18.91,,34.54
"Lithuania",189,64.51,90.97,94.03,82.09,70.15,33.08,,44.35,100,77.58,55.15,77.8,77.8,,95.45,97.73,100,61.36,15.65
"Indonesia",216,64.21,55.14,81.17,81.76,82.35,87.23,66.58,57.59,99.4,71.3,43.2,56.42,51.64,23.4,66.57,61.83,57.08,94.07,14.98
"Sri Lanka",40,64.13,57.18,87.96,92.55,97.15,93.67,88.08,57.76,88.45,68.8,49.15,45.28,44.94,0.33,63.71,39.17,14.64,62.94,36.2
"Kenya",43,64.04,61.23,86.82,86.86,86.91,72.22,92.82,49.78,100,98.96,97.93,39.18,39.18,0,64.35,53.69,43.02,62.35,23.34
"Myanmar",205,63.98,47.52,79.55,85.59,91.64,90.87,86.97,51.33,93.53,96.76,100,38.01,36.82,4.38,61.79,34.29,6.79,87.98,21.7
"Bulgaria",71,63.94,75.78,90.01,94.63,99.25,,,41.73,100,71.53,43.06,32.49,31.02,18.34,62.5,81.25,100,83.42,32.14
"China",209,63.91,80.94,84.91,80.33,75.75,71.54,52.62,35.44,99.63,96.52,93.42,42.6,78.71,100,62.05,39.53,17.01,63.31,40.09
"Guyana",167,63.73,58.65,93.52,95.11,96.7,89.24,89.2,78.16,98.66,69.34,40.02,25.2,25.19,0.33,72.21,45.06,17.91,,23.65
"Costa Rica",130,63.62,69.62,93.3,93.71,94.11,77.3,68.8,68.25,100,76.17,52.35,48.83,46.82,6.53,73,65.47,57.94,21.29,48.74
"Namibia",101,63.59,88.61,96.32,98.16,100,,,84.34,52.24,76.12,100,35.97,35.96,14.6,66,83,100,13.31,29.19
"Yemen",47,63.57,59.49,82.5,89.62,96.75,94.68,83.71,67.05,97.26,98.63,100,45.12,45.12,0.01,59.68,29.84,0,67.52,0
"Brunei",247,63.45,100,83.71,89.58,95.44,97.36,87.27,52.87,76.91,79.09,81.27,51.23,50.58,5.2,67.65,46.94,26.24,0,30.81
"Guatemala",136,63.14,59.11,89.35,93.93,98.52,96.43,96.26,32.77,100,100,100,36.77,31.91,14.75,75.48,83.28,91.09,15.76,21.98
"Guernsey",228,63.01,95.67,93.41,83.15,72.88,54.35,54.35,56.48,88.45,87.1,85.75,45.6,45.6,,74.62,48.99,23.35,,41.44
"Bouvet Island",105,62.67,84.81,93.79,96.86,99.93,,,98.91,,,,10.33,10.33,,44.89,22.45,0,,
"Oecussi Ambeno",237,62.43,66.88,79.63,76.91,74.2,77.82,41.76,57.44,89.25,75.53,61.81,68.65,68.65,,66.88,50.63,34.37,,46.22
"Cameroon",197,62.36,45.35,85.98,88.09,90.2,92.72,92.39,39.61,99.27,76.21,53.15,46.02,46.02,,69.64,72.37,75.11,,8.45
"Madagascar",42,62.22,43.99,85.18,85.52,85.87,77.99,65.3,63.47,100,81.07,62.14,46.76,45.25,1.05,62.81,41.44,20.07,93.46,24.69
"Ukraine",75,62.02,66.53,89.14,91.93,94.72,84.17,84.41,60.17,100,80.78,61.56,58.53,58.01,0.89,62.06,56.67,51.28,26.78,10.73
"Colombia",132,61.92,69.29,93.94,80.04,66.14,81.25,71.42,60.01,100,80.36,60.71,38.99,35.08,1.29,69.99,69.25,68.5,53.58,18.95
"Peru",138,61.59,76.13,90.25,77.65,65.04,56.11,55.99,59.2,45.36,63.06,80.76,72.89,72.26,23.98,68.86,58.09,47.32,76.47,20.99
"Venezuela",139,61.5,79.83,90.72,88.96,87.2,82.38,89.62,62.86,98.81,85.23,71.65,33.58,29.8,4.88,69.35,75.17,80.98,0.03,21.17
"Papua New Guinea",17,61.3,52.36,80.31,86.2,92.1,88.9,83.69,65.75,100,100,100,84.02,84.02,0.01,62.9,36.17,9.44,11.75,4.18
"Romania",72,61.29,79.96,91.09,95.54,100,,,56.32,100,89.96,79.92,52.16,51.94,0.22,63.43,81.72,100,16.11,18.73
"Uruguay",173,61.27,85.68,89.44,94.72,100,,,58.52,100,100,100,42.44,42.44,0,70.39,84.41,98.43,1.54,22.81
"Saint Helena",86,61.18,96.54,97.93,98.96,100,,,88.8,25.65,44.22,62.78,32.03,32.03,,64.87,32.44,0,,35.25
"Togo",98,61.17,43.09,89.48,85.05,80.63,99.03,98.82,25.88,99.61,99.8,100,33.7,33.7,,74.31,37.16,0,,28
"Comoro Islands",28,61.08,44.04,84.79,87.59,90.38,82.63,86.04,44.11,93.16,92.71,92.27,53.9,53.9,,63.75,32.04,0.33,,26.67
"East Timor",231,61.05,51.21,79.86,81.74,83.63,86.6,84.76,56.11,0.05,27.33,54.61,59.02,58.97,0.02,67.12,60.52,53.91,,42.21
"Philippines",15,60.75,62.7,80.47,82.38,84.29,92.94,69.07,54.92,46.63,45.11,43.59,42.13,36.4,13.94,64.15,50.01,35.87,84.75,29.19
"Turkey",76,60.74,84.92,87.49,92.04,96.59,,,50.6,100,100,100,53.04,47.37,12.68,61.74,34.19,6.64,54.25,22.54
"Iceland",143,60.69,96.22,93.07,77.47,61.87,43.83,,84.05,43.58,64.31,85.04,39.88,40.14,95.21,56.62,48.1,39.59,40.38,51.72
"Gabon",198,60.51,74.36,90.6,82.16,73.72,70.24,70.17,62.36,80.31,59.54,38.78,48.55,48.55,,68.82,73.07,77.32,,4.11
"Saint Lucia",122,60.4,76.57,96.92,86.47,76.03,74.36,56.76,56.9,73.14,60.64,48.13,38.62,38.62,,82.01,51.16,20.31,2.48,100
