"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Bouvet Island",105,60.33,84.16,93.79,86.3,78.81,,,98.91,,,,9.86,9.86,,44.82,22.41,0,,
"Faeroe Islands",141,59.97,96.15,93.3,92.99,92.67,,,77.47,90.64,88.19,85.75,26.14,35.02,100,73.24,42.44,11.65,4.28,43.25
"Yemen",47,59.9,59.47,82.31,89.53,96.75,94.68,83.65,56.38,97.22,98.61,100,46.97,46.95,0.05,59.05,29.52,0,40.19,0
"Romania",72,59.86,77.7,91.04,95.52,100,,,55.56,100,89.96,79.91,49.69,49.67,0.08,63.41,81.7,100,8.34,20.43
"Syria",77,59.65,86.1,82.84,91.42,100,,,36.55,100,100,100,55.74,55.74,,57.04,28.52,0,78.91,0
"Grenada",125,59.36,63.47,95.79,81.64,67.48,59.39,46.81,66.38,70.75,85.38,100,44.06,44.06,,71.97,40.55,9.12,,46.63
"Singapore",208,59.34,100,78.61,81.26,83.91,82.18,82.93,49.22,100,96.36,92.71,15.13,6.68,1.86,70.5,35.65,0.79,0.57,58.55
"Haiti",114,58.78,50.65,88.7,82.89,77.08,65.46,95.48,41.8,94.38,97.19,100,39.44,39.44,,71.57,38.91,6.25,56.23,19.78
"Albania",82,58.06,74.93,88.07,94.04,100,,,52.11,100,100,100,29.18,22.86,3.86,61.76,67.97,74.18,8.96,43.64
"Bahrain",52,57.96,93.92,77.5,81.61,85.71,85.85,86.48,53.85,77.27,82.57,87.86,29.98,29.98,0,50.37,25.18,0,0,40.13
"Somalia",44,57.58,48.05,81.56,79.16,76.77,56.27,73.36,59.64,97.26,95.33,93.4,42.2,42.2,,64.23,32.13,0.04,89.66,0
"Benin",99,57.14,44.56,91.44,88.31,85.19,99.93,99.87,26.16,100,66.93,33.86,38.93,38.93,,73.52,36.76,0,,12.82
"Pakistan",53,57.02,60.79,84.97,78.35,71.73,45.12,44.95,44.6,100,84.48,68.96,68.6,68.59,0.02,64.3,57.81,51.32,81.39,4.08
"El Salvador",134,56.81,73.6,91.15,87.6,84.05,62.99,62.73,41.85,100,71.22,42.45,25.97,25.37,0.73,65.55,81.85,98.15,42.34,18.52
"Saint Vincent and the Grenadines",127,56.53,63.09,96.19,94.28,92.37,74.44,92.24,62.23,22.01,27.13,32.25,46.09,46.09,,80.81,55.64,30.48,0.78,49.36
"Philippines",15,56.38,61.87,80.24,81.83,83.41,92.45,68.7,54.82,46.36,44.83,43.29,40.88,36.13,14.07,63.46,49.6,35.74,47.76,25.8
"Barbados",124,56.14,69.98,97.24,90.94,84.65,69.51,27.06,66.44,73.95,72.69,71.43,18.78,18.78,,75.25,41.98,8.7,3.97,100
"Iraq",192,56.08,65.17,77.52,84.52,91.51,83.13,82.97,42.27,71.34,85.67,100,30.78,30.78,,51.34,25.67,0,,4.57
"Sao Tome and Principe",103,55.91,46.21,91.8,95.9,100,,,53.78,100,100,100,30.67,30.67,,62.02,45.92,29.81,40.7,34.1
"Nigeria",196,55.71,54.12,86.42,75.71,64.99,97.5,97.25,39.49,52.02,76.01,100,42.19,42.19,0,71.29,40.25,9.21,31.27,3.28
"Cyprus",81,55.36,93.06,88.3,94.15,100,,,56.41,69.27,66.97,64.67,46.72,35.35,13.13,58.03,40.7,23.37,0,56.24
"Mauritania",64,54.07,54.2,89.23,94.44,99.64,,,65.43,91.58,93.99,96.41,17.39,17.39,,68.77,84.39,100,6.15,16.55
"North Korea",21,54.01,73.7,81.59,90.7,99.81,100,,55.66,48.51,70.34,92.17,45.87,39.99,14.63,61.67,30.89,0.12,24.84,0
"Sudan",49,53.15,52.47,75.8,85.18,94.56,88.06,83.53,48.48,98.71,73.33,47.95,36.39,36.39,,59.49,29.74,0,30.15,4.18
"Dominica",123,53.08,75.63,96.17,78.33,60.48,26.49,26.7,71.16,91.06,84.14,77.22,29.55,29.55,,84.59,48.18,11.76,0,90.65
"Algeria",84,52.89,75.18,82.63,90.36,98.1,,,43.6,100,100,100,66.51,66.45,0.05,61.41,33.82,6.22,3.54,10.17
"Angola",200,52.64,54.09,90.43,89.68,88.93,87.33,84.92,57.89,89.23,74.11,59,26.23,26.23,,60.93,43.15,25.37,0.49,8.46
"Senegal",66,51.83,53.41,91.11,77.62,64.13,30.38,33.53,44.73,99.69,99.84,100,35.58,35.57,0.15,72.85,81.89,90.93,33.41,27.92
"Lebanon",78,51.41,71.73,84.22,90.45,96.69,,,30.76,100,83.36,66.71,58.45,58.27,0.01,56.45,30.34,4.22,46.35,0
"Montenegro",186,51.23,70.65,85.72,92.86,100,,,59.51,97.58,79.57,61.57,45.14,40.53,4.68,61.63,31.31,1,0,35.44
"Nicaragua",131,50.93,56.45,92.87,80.82,68.77,30.25,9.76,60.6,100,79.57,59.15,31.88,33.69,38.56,69.35,84.68,100,31.07,42.4
"Bosnia and Herzegovina",232,49.64,65.79,84.9,74.09,63.27,,,39,100,75.25,50.5,45.13,38.33,2.29,54.13,33.18,12.24,,21.84
"Republique du Congo",100,49.48,55.34,87.16,90.29,93.43,,,46.02,97.46,77.21,56.96,40.2,40.2,,67.97,79.32,90.67,0,7.49
"Guinea Bissau",193,49.26,51.78,89.94,79.46,68.98,30.38,30.65,57.12,25.95,61.18,96.41,22.79,22.79,,67.72,83.86,100,,26.13
"Liberia",97,47.7,43.2,91.71,80.43,69.15,34.7,34.6,51.46,100,100,100,22.36,22.36,,70.35,55.83,41.32,,6.7
"Guinea",194,47.24,43.29,89.31,81.48,73.65,31.1,32.73,56.58,97.34,79.54,61.74,16.36,16.36,,64.18,71.85,79.53,,12.26
"Democratic Republic of the Congo",199,46.62,49.29,87.15,74.25,61.34,29.96,29.9,40.17,96.93,98.46,100,32.57,32.57,,64.89,63.81,62.73,,1.14
"Sierra Leone",96,44.95,58.63,90.94,76.55,62.16,31.68,32.72,46.86,98.26,76.22,54.17,45.15,45.15,,65.48,33.77,2.06,,3.02
"Libya",67,44.18,59.76,80.86,90.43,100,,,55.38,98.74,67.37,36,47.17,47.17,0.01,63.37,31.69,0,1.61,0
"Ivory Coast",195,42.54,45.09,90.94,78.05,65.17,32.32,32.2,44.95,100,85.33,70.66,32.79,32.79,,72.39,47.64,22.88,9.39,17.61
