"region_id","region_name","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
158,"Howland Island and Baker Island",87.4766666666667,86.4916666666667,88.9783333333333,88.4233333333333,87.8633333333333,100,NA,96.55,NA,NA,NA,74.6816666666667,74.6816666666667,NA,57.4383333333333,78.7166666666667,100,NA,NA
89,"South Georgia and the South Sandwich Islands",86.8916666666667,90.2816666666667,94.01,94.43,94.8483333333333,NA,NA,98.89,NA,NA,NA,66.4733333333333,61.708,NA,68.085,84.04,100,NA,NA
4,"Macquarie Island",84.3533333333333,96.6533333333333,93.55,95.875,98.205,NA,NA,97.9716666666667,NA,NA,NA,34.9566666666667,33.78,NA,74.735,87.37,100,NA,NA
2,"Christmas Island",84.07,96.6533333333333,95.9983333333333,94.755,93.5133333333333,93.12,92.76,81.5533333333333,99.9516666666667,96.0116666666667,92.065,59.9433333333333,59.9433333333333,NA,58.7716666666667,57.1333333333333,55.495,NA,84.685
94,"Heard and McDonald Islands",83.94,90.5516666666667,94.49,97.24,100,NA,NA,99.71,NA,NA,NA,57.5366666666667,53.718,NA,44.8433333333333,72.42,100,NA,NA
149,"Jarvis Island",83.81,93.66,90.3133333333333,76.3216666666667,62.33,NA,NA,97.85,NA,NA,NA,72.375,72.375,NA,57.6933333333333,78.8466666666667,100,NA,NA
221,"Northern Saint-Martin",83.5066666666667,87.0783333333333,97.7,97.1483333333333,96.605,95.26,100,52.7016666666667,84.775,90.625,96.4716666666667,40.715,40.715,NA,76.05,88.025,100,NA,100
157,"Phoenix Islands (Kiribati)",83.345,61.305,88.69,88.9983333333333,89.3066666666667,100,NA,96.9416666666667,67.0566666666667,73.415,79.7733333333333,77.9583333333333,77.9583333333333,NA,61.6233333333333,80.81,100,NA,87.315
93,"Kerguelen Islands",83.0483333333333,89.475,92.5216666666667,96.26,100,NA,NA,98.78,NA,NA,NA,52.805,48.148,NA,51.1633333333333,75.5816666666667,100,NA,NA
1,"Cocos Islands",82.715,96.6533333333333,96.47,95.7983333333333,95.12,97.62,92.76,88.8216666666667,99.9516666666667,96.0116666666667,92.065,53.89,53.89,NA,74.8683333333333,37.435,0,NA,85.4533333333333
150,"Palmyra Atoll",82.465,93.66,89.8216666666667,91.3866666666667,92.9516666666667,77.6466666666667,NA,90.3383333333333,NA,NA,NA,63.0766666666667,63.0766666666667,NA,57.3616666666667,78.6833333333333,100,NA,NA
