"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Cambodia",24,0.29,0.16,0.03,0,-0.03,0.08,0.09,0.59,0.28,0.1,-0.08,0.85,0.84,2.24,-0.18,-0.07,0.03,1.32,-0.21
"Ghana",106,0.29,0.08,-0.03,-0.06,-0.09,0,0,0.19,1.06,-0.23,-1.52,-1.04,-1.04,,-0.41,-0.21,0,4.87,-0.68
"Iran",191,0.29,-0.17,0.06,0.06,0.05,0.02,0.04,-0.27,3.81,1.91,0,0.51,0.46,3.36,-0.32,-0.13,0.06,1.17,-0.15
"Niue",154,0.29,0.03,0.01,0.41,0.82,-0.04,0.02,-0.86,0,0.05,0.1,-0.22,-0.22,,-0.35,-0.17,0,,3.41
"Curacao",244,0.28,0.21,0.01,0.01,0,0,-0.22,0.01,0.4,0.2,0,-0.78,-0.78,0,-0.11,1.57,3.26,,1.5
"Ireland",181,0.28,0.52,0.08,0.05,0.03,-0.01,0,0.82,0.59,0.33,0.07,0.06,-0.07,-2.05,0.3,0.15,0,2.51,-1.49
"Madeira",57,0.28,0.49,0.02,0.03,0.03,,,-0.05,-0.02,0.08,0.18,0.78,0.78,,0.73,0.37,0,,0.24
"Mauritania",64,0.28,0.08,0.01,-0.02,-0.06,,,-1.2,0.02,-0.09,-0.2,-0.04,-0.04,,-0.32,-0.16,0,4.77,-1.11
"Guernsey",228,0.26,0.21,0.02,0.01,0,-0.02,0,1.48,0.92,0.19,-0.54,-0.6,-0.6,,-0.18,2.17,4.51,,-1.07
"Libya",67,0.25,0.93,-0.21,-0.11,0,,,0.08,1.02,0.43,-0.16,-0.15,-0.15,-0.01,0.69,0.35,0,0.48,0
"Bangladesh",204,0.24,0.16,0.05,0.19,0.34,0,0.02,-0.15,0.02,0.01,0,0.79,0.69,0.97,0.45,0.1,-0.24,2.43,-1.04
"Sierra Leone",96,0.24,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.3,0.08,0.05,0.02,1.42,1.42,,-0.05,-0.08,-0.12,,1.15
"Mauritius",37,0.23,0.78,0,0,0,-0.22,-0.06,-0.2,0.5,0.44,0.38,0.74,0.67,0.17,0.47,0.15,-0.17,7.21,-6.52
"India",203,0.21,0.39,0.01,0,0,0,0.1,-0.28,0,0.6,1.2,0.72,-0.07,1.65,0.04,0.02,0.01,3.88,-2.59
"Amsterdam Island and Saint Paul Island",92,0.19,0.16,0,0.31,0.61,,,0.01,,,,0.31,0.31,,0.26,0.13,0,,
"Andaman and Nicobar",26,0.18,0.36,0,0,-0.01,0,-0.02,0.48,2.09,0.86,-0.38,0.33,0.33,,-0.08,-0.04,0,,-0.36
"Ecuador",137,0.17,0.13,0.09,0.1,0.11,-0.02,0.03,0.45,4.07,2.03,0,-2.51,-0.22,0,-0.08,-0.04,0,-1.74,0.93
"Angola",200,0.15,0,-0.03,-0.5,-0.97,-0.13,-0.11,0.97,2.47,1.28,0.1,-0.08,-0.08,,0.09,0.04,-0.01,0.55,-0.51
"Ascension",85,0.15,0.17,0,-0.1,-0.21,,,0.02,0.9,0.18,-0.54,-2.13,-2.13,,-0.51,3.79,8.08,,-0.9
"Croatia",187,0.15,0.52,0.03,0.02,0,,,-1.02,0,-0.03,-0.06,-0.24,-0.07,1.77,0.89,5.09,9.29,-3.09,-0.22
"Iraq",192,0.12,0.33,0.05,0.05,0.04,-0.06,-0.05,-0.42,5.01,2.51,0,0.52,0.52,,-0.98,-0.49,0,,-1.3
"Gabon",198,0.11,0.21,-0.01,-0.25,-0.49,-0.04,-0.02,-0.1,3.43,1.77,0.11,0.35,0.35,,-0.37,-0.19,-0.02,,-0.73
"Antigua and Barbuda",120,0.1,0.93,-0.12,-0.04,0.05,-0.1,0,1.58,-1.29,-0.65,0,-0.51,-0.51,,-0.55,-0.32,-0.09,,0
"Denmark",175,0.1,0.09,0.01,0.15,0.3,0,0,-0.51,0.76,0.7,0.64,0.49,0.41,0.94,-0.12,-0.06,0,0.16,0.11
"Faeroe Islands",141,0.09,0.17,0.08,0.48,0.88,,,0.05,0.92,0.19,-0.54,-0.03,0.09,0,-0.71,-0.67,-0.62,1.44,-1.01
"Guinea Bissau",193,0.09,-0.03,-0.04,-0.04,-0.03,-0.01,-0.02,0.36,2.49,1.14,-0.2,0.09,0.09,,-0.37,-0.19,0,,-0.46
"Howland Island and Baker Island",158,0.08,0.24,0.05,0.14,0.24,0,,0.05,,,,0,0,,0.11,0.05,0,,
"Malta",68,0.08,1.13,0.03,0.05,0.06,-0.01,0,-2.48,0.39,0.06,-0.27,-0.12,0.87,3.52,0.74,1.09,1.43,,0
"Russia",73,0.08,-0.16,0.04,0.02,0,-0.34,0,0.44,0,0.71,1.41,-0.71,-0.7,6.73,0.14,0.07,0,1.55,-0.83
"British Virgin Islands",117,0.07,0.12,-0.04,0.15,0.33,0,-0.04,-0.04,1.18,0.56,-0.06,-0.01,-0.01,,-0.12,-0.06,-0.01,,0
"East Timor",231,0.07,0.07,0.04,0.1,0.15,0.05,0.04,-0.52,0,0.02,0.04,1.22,1.22,0,-0.15,-0.06,0.02,,-0.26
"Indonesia",216,0.07,0.52,0.07,0.23,0.4,0.08,0.07,0.09,4.49,1.14,-2.22,1.08,0.85,0.99,-0.05,-0.45,-0.84,-1.7,-0.12
"Micronesia",9,0.07,-0.06,0.02,-0.02,-0.06,0,0,2.19,0.37,0.38,0.38,-0.06,-0.06,0,-0.1,-0.05,0,4.14,-5.8
"Nigeria",196,0.05,0.01,0.02,-1.4,-2.81,-0.08,-0.05,-0.78,1.65,0.83,0,0.54,0.54,0,-0.53,-0.32,-0.11,1.54,0.2
"Azores",55,0.04,0.46,0,-0.07,-0.15,,,-0.21,0,0.08,0.15,0.16,0.16,,0.73,-0.32,-1.38,,0.19
"Singapore",208,0.04,0,0.05,-0.05,-0.14,0.05,0.02,-0.45,0,0.15,0.31,0.45,0.06,0.39,0.19,0.09,0,0.95,-0.46
"Fiji",18,0.03,0.63,0.18,0.36,0.54,0.04,0.19,-1.83,1.71,0.87,0.04,0.4,0.4,0,0.21,0.18,0.14,-0.59,0.03
"Montserrat",121,0.03,0.14,0,1.17,2.35,-0.09,-0.07,-0.11,0.62,0.28,-0.06,-1.2,-1.2,,0.32,0.16,0,,-0.01
"Benin",99,0.01,0.06,-0.02,-0.03,-0.05,0,-0.01,0.48,0,0.07,0.14,0.31,0.31,,-0.61,-0.3,0,,-0.52
"Venezuela",139,0.01,0.12,-0.25,-0.24,-0.23,-0.27,-0.27,0.6,0.75,2.45,4.15,-0.39,-0.69,-0.01,-0.27,-0.25,-0.24,2.04,-3.35
"Clipperton Island",107,0,0.15,0.01,0.25,0.5,,,0.01,,,,-0.31,-0.31,,-0.18,-0.09,0,,
"Democratic Republic of the Congo",199,0,0.05,0.02,0.02,0.02,-0.02,0,-0.16,0.79,0.4,0,-0.01,-0.01,,-0.59,-0.28,0.03,,-0.04
"Cayman Islands",113,-0.02,0,-0.06,0.1,0.27,-0.14,-0.12,-0.08,0,0,0,-0.44,-0.44,,-0.55,-0.25,0.04,,0.78
"Spain",182,-0.02,0.52,0.05,-0.39,-0.83,0.03,0.04,-0.62,0,-0.1,-0.19,0.21,0.91,2.17,0.38,1.13,1.89,-2.11,0.38
"Belgium",59,-0.04,0.08,0.02,0.01,0,0,0,-0.16,0,1.84,3.67,1.86,1.86,,-0.38,-0.19,0,-2.68,-1.12
"Bosnia and Herzegovina",232,-0.04,0.37,0.01,-1.23,-2.46,,,0.33,0,0.02,0.03,-0.52,-0.01,-0.09,1.05,0.53,0.01,,-0.28
"Gambia",65,-0.04,-0.04,-0.07,-0.15,-0.23,-0.06,-0.07,0.19,0,0,0,0.39,0.39,0,-0.82,-0.42,-0.03,,-0.21
"Maldives",39,-0.04,0.32,0.05,0.03,0.01,0,-0.03,-0.45,0.73,0.37,0,-4.94,-4.94,,-0.59,-0.41,-0.23,4.79,-0.05
"Romania",72,-0.04,0.99,0.07,0.04,0,,,0.13,0,-0.21,-0.42,0.21,0.12,0.06,0.04,0.02,0,-0.89,-0.54
"Thailand",25,-0.04,0.3,-0.01,0.08,0.17,0,0,0.01,0,1.81,3.61,1.34,-1.67,-9.04,-0.19,-0.21,-0.23,-0.81,0.08
"Northern Saint-Martin",221,-0.05,0.16,0,0.01,0.02,0,0,-0.01,0.63,0.29,-0.06,-0.67,-0.67,,-0.49,-0.24,0,,0
"French Guiana",169,-0.06,0.09,0,0,0,0,0,-0.35,0.07,0.36,0.66,0.54,0.54,,0.02,0.01,0,,-1.22
"Namibia",101,-0.06,0.13,0,0,0,,,-0.13,3.19,1.6,0,0.08,0.08,-1.49,0.12,0.06,0,-0.91,-1.27
"New Caledonia",5,-0.06,0.22,0.3,0.19,0.09,-0.02,0.13,-3.03,0.3,0.15,0,0.71,0.83,-0.09,0.13,2.84,5.55,0.95,-2.84
"Palmyra Atoll",150,-0.06,0.05,0.05,-0.03,-0.1,-0.01,,0.05,,,,-0.46,-0.46,,0.11,0.05,0,,
"Trinidad and Tobago",126,-0.06,-0.25,0,-0.05,-0.09,-0.06,-0.05,1.42,1.99,0.15,-1.69,-0.65,-0.65,,0.42,0.21,0,-0.04,-1.3
"Falkland Islands",95,-0.07,0.17,0.01,0,0,,,0,-0.04,-0.06,-0.07,-3.32,-3.72,0,-0.47,-0.24,0,,-1.26
"Saint Vincent and the Grenadines",127,-0.07,0.28,-0.02,-0.02,-0.03,-0.1,-0.06,0.84,0.91,0.44,-0.03,-2.54,-2.54,,-0.04,-0.03,-0.02,2.1,-1.59
"Iceland",143,-0.09,0.48,0.06,-0.73,-1.52,0.97,,-2.01,0.55,-0.79,-2.14,-0.49,-0.44,4.91,-0.1,-0.05,0,-1.23,3.02
"Belize",164,-0.1,-0.02,0.04,-0.09,-0.23,-0.03,-0.03,0.26,0,0,0,-1.19,-1.09,-0.7,0.21,0.1,0,-0.26,0.14
"Johnston Atoll",159,-0.1,0.05,0.05,0,-0.05,0.14,,0.04,,,,-0.89,-0.89,,0.11,0.05,0,,
"Germany",176,-0.11,0.13,0.06,-0.13,-0.32,-0.17,0,-0.3,0,0.45,0.89,0.59,0.58,-0.9,0.1,0.05,0,0.26,-1.99
"Djibouti",46,-0.13,0.07,-0.08,-0.05,0,-0.12,-0.1,-2.81,0,-0.14,-0.29,0.2,0.2,,-0.42,-0.21,0,,1.97
"Dominica",123,-0.14,0.02,0,0.3,0.6,-0.03,-0.02,-2.33,2.21,0.86,-0.49,-0.57,-0.57,,-0.46,-0.23,0,-0.29,0.89
"Togo",98,-0.15,0.07,0.06,0.12,0.18,-0.03,-0.01,-0.07,0.12,0.06,0,-0.42,-0.42,,-0.73,-0.37,0,,-0.71
"Western Sahara",63,-0.15,0.39,0.05,0.02,-0.01,,,2.07,0.08,-0.07,-0.23,-0.59,-0.59,,-0.63,-0.32,0,,-2.56
"Algeria",84,-0.16,0.18,0.01,0.29,0.57,,,-0.46,0,0,0,0.12,0.09,0.02,0.4,0.2,0,-1.32,-0.28
"Guinea",194,-0.16,0.05,0.15,0.11,0.08,0.02,0.02,-1.9,0.23,0.18,0.12,0.64,0.64,,-0.15,-0.04,0.07,,-0.54
"Cook Islands",153,-0.17,0.15,0.12,0.28,0.43,0.13,0.08,2.49,1.98,1.1,0.21,-0.72,-0.72,0,-0.4,-0.2,0,-8.59,3.59
"Madagascar",42,-0.17,0.04,0.01,0.08,0.16,-0.15,-0.06,-0.84,0,-1.27,-2.54,0.4,0.42,-0.03,-0.05,-0.05,-0.07,-2.37,2.55
"Cape Verde",56,-0.18,-0.02,-0.01,-0.01,0,,,0.86,0.49,0.24,0,-2.12,-2.12,,-0.51,-0.25,0.01,,0
"Haiti",114,-0.19,0.03,0.01,0.21,0.4,-0.03,-0.02,0.1,1.47,0.74,0,0.39,0.39,,-0.01,0.15,0.29,-2.84,-0.63
"Guadeloupe and Martinique",140,-0.2,0.17,0.04,0.04,0.05,0,0,-2.38,0.29,0.15,0,-0.43,-0.43,0.01,-0.18,-0.09,0,,0.73
"Line Islands (Kiribati)",148,-0.2,0.43,0.03,0.13,0.24,0,,2.69,1.32,0.82,0.32,-0.4,-0.4,,0.02,0.01,0,,-5.24
"China",209,-0.21,0.51,0.03,-0.12,-0.28,-0.76,0,-0.13,-0.05,0.09,0.24,1.31,1.01,0,0.05,0.15,0.26,-1.48,-1.41
"Albania",82,-0.22,0.2,0.06,0.03,0,,,0.33,0,0,0,0.16,0.41,-0.26,1.01,0.01,-0.98,-0.09,-2.68
"Bahrain",52,-0.22,0.86,-0.03,0.05,0.13,-0.15,-0.09,0.6,1.02,1.33,1.64,0.37,0.36,0,0.97,0.48,0,0.01,-5.67
"Bassas da India",34,-0.22,0.22,-0.02,-0.16,-0.3,0,,0.01,,,,-1.45,-1.45,,0.11,0.06,0,,
"Jersey",227,-0.22,0.21,0,-0.13,-0.25,-0.06,-0.03,-0.97,0.91,0.18,-0.54,-0.02,-0.02,,-0.18,-0.1,-0.02,,-1.06
"Seychelles",31,-0.22,0.93,0.05,0.03,0,-0.15,0,-0.5,0.83,0.41,0,-0.09,-0.09,0,0.21,0.11,0.02,-2.93,0
"Cameroon",197,-0.23,0.09,-0.06,-0.78,-1.49,-0.06,-0.05,-0.27,-0.06,0.08,0.22,-0.02,-0.02,,-0.41,-1.59,-2.76,,0.52
"Sudan",49,-0.23,0.1,-0.03,-0.21,-0.38,-0.17,-0.09,1.68,-0.01,0.2,0.41,0.55,0.55,,-0.6,-0.3,0,-4.65,0.56
"Aruba",250,-0.24,0,-0.02,-0.01,0,0,0,-1.33,0,0,0,-0.74,-0.74,0,-0.07,-0.03,0,,0
"Netherlands",177,-0.24,0.11,0.05,1.13,2.2,0,0,-0.17,0.4,0.19,-0.02,0.84,1.09,1.64,-0.24,-0.12,0,-1.33,-3.32
"R_union",32,-0.24,0.23,-0.02,0.08,0.19,0,,0,1.5,0.67,-0.16,-2.08,-2.02,-0.02,-0.33,-0.17,0,,-0.7
"Saint Lucia",122,-0.24,-0.04,-0.11,-0.08,-0.05,-0.15,-0.02,-1.09,1.26,0.54,-0.18,-0.76,-0.76,,-0.1,-0.06,-0.02,-0.72,0
"Barbados",124,-0.25,0.11,0.01,0.11,0.21,-0.04,-0.01,-0.9,-0.54,-0.28,-0.03,-0.9,-0.9,,-0.01,-0.01,0,-0.64,0.04
"Canary Islands",58,-0.25,0.46,-0.03,-0.58,-1.12,-0.02,-0.01,-2.38,-0.04,0.03,0.11,-0.79,-0.79,,0.69,0.86,1.03,,0.18
"Jarvis Island",149,-0.25,0.05,0.03,-1.26,-2.55,,,0,,,,-0.1,-0.1,,0.11,0.05,0,,
"Sao Tome and Principe",103,-0.26,0.1,0.04,0.02,0,,,2.83,0,0,0,-0.72,-0.72,,-0.6,-0.3,0.01,-16.13,12.1
"Peru",138,-0.27,0.2,0.01,0.35,0.69,-0.04,-0.01,-0.24,1.91,1.25,0.6,-1.12,-1.15,-2.08,-0.06,-1.43,-2.8,-1.43,-0.16
"Israel",79,-0.28,0.31,0.02,0.01,0,0,0,0.22,0,0,0,1.18,0.67,0.02,0.14,0.07,0,-0.95,-3.17
"Grenada",125,-0.29,0.73,-0.03,-0.05,-0.06,-0.1,-0.06,0.57,-0.05,-0.02,0,-2.41,-2.41,,0,-0.09,-0.18,,-1.22
"Jan Mayen",144,-0.3,0.22,0,-1.26,-2.51,,,0.02,0.91,0.18,-0.54,-0.21,-0.21,,-0.12,-0.06,0,,-1.02
"Greenland",145,-0.31,0.17,0,-0.05,-0.11,0.06,,1.09,0,0,0,-1.01,-1.01,,-0.2,-0.1,0,-2.01,-0.99
"Lebanon",78,-0.31,-0.91,-0.03,0.16,0.35,,,-0.65,0,-0.15,-0.31,0.66,0.68,0,1.18,0.59,0,-2.2,0
"Saint Kitts and Nevis",119,-0.31,0.76,-0.14,-0.07,0,-0.56,-0.62,-0.44,1.4,-0.26,-1.93,-1.4,-1.4,,-0.12,-0.06,0,,-0.11
"Ivory Coast",195,-0.32,0.41,0.18,0.02,-0.14,0.06,0.07,-1.21,2.35,1.13,-0.08,0.73,0.73,,-0.44,-0.21,0.03,-4.64,0.38
"Chile",224,-0.33,0.34,0,0.15,0.3,,,0.05,0.32,0.16,0,-2.07,-0.38,0,-0.04,0,0.05,-2.87,-0.09
"Egypt",214,-0.33,-0.02,-0.1,-0.05,0,0,-0.21,-0.35,0,-0.31,-0.62,0.38,0.78,0.68,0.1,-0.16,-0.41,4.26,-7.26
"Taiwan",14,-0.34,0.72,0.03,-0.02,-0.07,0,0,-0.11,0.67,-0.57,-1.82,0.57,0.28,-0.35,-0.32,-0.19,-0.05,-2.73,-0.73
"Phoenix Islands (Kiribati)",157,-0.35,0.45,0.06,0.71,1.37,0,,-0.02,1.33,0.83,0.33,0.32,0.32,,0.03,0.01,0,,-5.07
"Glorioso Islands",30,-0.36,0.23,-0.01,0.01,0.02,0,,0.01,0.01,-0.14,-0.29,-0.4,-0.4,,0.11,0.05,0,,-2.66
"Oman",48,-0.36,-0.6,-0.01,-0.02,-0.03,0,-0.03,-0.66,0,0,0,0.39,0.39,-0.01,-0.37,-0.18,0.01,-4.51,2.03
"Portugal",183,-0.36,0.31,0.17,0.04,-0.1,,,0.43,0,0.06,0.12,0.87,0.78,0.27,0.3,0.15,0,-4.46,-0.2
"British Indian Ocean Territory",38,-0.37,0.2,-0.02,-0.01,0,0,,-0.04,0.32,0.59,0.86,-0.15,-0.15,,0.02,0.01,0,,-3.57
"Japan",210,-0.37,0.37,0.09,0.06,0.04,0.55,0,-0.41,0,0.81,1.61,1.17,1.08,0.83,-0.06,-0.03,0,-4.68,-1.45
"Juan de Nova Island",33,-0.37,0.23,0,-0.01,-0.03,0,,0,0.01,-0.14,-0.29,-0.43,-0.43,,0.11,0.06,0,,-2.67
"Puerto Rico and Virgin Islands of the United States",116,-0.37,-0.29,0,0,0,-0.06,0,0,0.61,0.37,0.14,-1.06,-1.06,0,-0.17,-0.12,-0.06,,-2.21
"Kuwait",51,-0.38,0,-0.12,-0.03,0.06,-0.22,-0.19,-0.77,0,0,0,0.24,0.24,0,0.44,-1.91,-4.26,,-0.52
"Dominican Republic",115,-0.39,0.73,0.08,0.07,0.05,0,0.06,0.53,0.94,0.51,0.08,0.5,0.52,-0.01,0.3,0.15,0,-6.43,-0.03
"Jamaica",166,-0.4,0.11,0.06,0.04,0.02,-0.04,0,0.26,0.8,0.35,-0.1,-1.11,-1.1,-0.02,-0.07,-0.06,-0.04,-2.42,-1.2
"Northern Mariana Islands and Guam",13,-0.41,0.24,0.03,-0.03,-0.09,0.08,0.07,0.01,3.49,1.35,-0.79,0.54,0.56,-0.02,0.35,-0.62,-1.58,,-5.36
"Senegal",66,-0.43,0.12,0.11,-0.13,-0.37,0.02,0.03,1.01,2.07,1.04,0,0.83,0.82,0.04,0.05,0.07,0.09,-6.64,-0.66
"Tristan da Cunha",88,-0.43,0.17,0,0,0,,,0,0.91,0.18,-0.54,-2.19,-2.19,,-0.5,-0.25,0,,-0.9
"Anguilla",118,-0.44,0.01,-0.17,0.03,0.23,-0.05,-0.15,-0.53,-0.88,-2.24,-3.59,-0.91,-0.91,,-0.25,-0.12,0,,0
"Saint Helena",86,-0.45,0.17,0,0,0,,,0.06,-0.4,-1.73,-3.06,-0.45,-0.45,,-0.5,-0.25,0,,-0.91
"United Arab Emirates",54,-0.45,0,0.1,0.05,0,0.03,0.08,1.14,0,0,0,0.71,0.64,0.07,-0.36,0.48,1.31,-6.09,-0.82
"Saint Pierre and Miquelon",219,-0.46,0.08,-0.01,0,0,,,-0.83,0.01,0.01,0,-0.66,-0.67,-0.03,-0.49,-0.25,0,,-1.53
"Canada",218,-0.48,0.12,0.01,0.14,0.27,0.62,0,-0.34,0,-0.32,-0.65,-2.35,-2.19,-1.88,-0.37,0.15,0.68,-1.65,-1.3
"Malaysia",206,-0.48,0.9,0.04,0.2,0.36,0.02,0,0.38,-1.57,-1.7,-1.82,1.27,1.2,-2.9,-0.04,-0.02,0,-3.13,-2.66
"Nauru",10,-0.48,1.72,-0.23,0.09,0.41,0.03,,-0.14,1.9,1.03,0.16,-0.33,-0.33,0,-0.75,-0.37,0,,-5.86
"Guyana",167,-0.49,0.24,0.01,-0.01,-0.04,-0.02,-0.01,-0.83,4,1.38,-1.25,0.1,0.1,0.09,0.19,-0.64,-1.48,,-4.61
"New Zealand",162,-0.51,0.15,0,0,0,-0.04,-0.01,-1.4,0.39,0.2,0,-3.11,0.78,0,0.01,0.09,0.17,-3.62,-1.28
"Papua New Guinea",17,-0.56,0.13,0.04,0.03,0.02,0.09,0.05,1.13,0.55,0.27,0,0.51,0.51,0,-0.02,0,0.01,-6.36,-1.49
"Brazil",171,-0.57,-0.46,-0.07,0.09,0.25,0,0,-0.33,0.06,1.36,2.65,-2.36,-2.18,-0.04,-0.16,-0.08,0,-2.84,-1.29
"South Africa",102,-0.58,-0.05,-0.1,-0.55,-1,0,0,-0.56,3.59,1.79,0,-4.04,-4.05,0.03,-0.16,-0.09,-0.03,0.65,-2.95
