"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Crozet Islands",91,81.54,89.57,92.04,92.04,,,,96.56,,,,53.49,53.49,,52.09,76.04,100,,
"Estonia",70,81.32,91.23,93.36,96.68,100,100,100,66.91,100,75.45,50.9,97.45,97.45,0,95,97.5,100,48.1,39.9
"Australia",16,80.43,97.93,93.44,93.96,94.48,89.4,92.92,83.54,100,95.62,91.23,44.55,34.93,10.72,85.05,92.52,100,58.64,64.85
"Antigua and Barbuda",120,79.8,78.43,95.95,92.65,89.34,81.41,99.94,60.03,88.6,94.3,100,32.76,32.76,,78.24,78.68,79.12,,100
"American Samoa",151,79.19,85.19,87.34,92.58,97.82,95.3,93.69,58.6,72.16,85.68,99.2,61.62,61.62,,65.4,66.88,68.35,,73.16
"United Arab Emirates",54,78.93,100,82.75,90.37,98,93.47,92.03,67.23,100,100,100,53.66,53.37,0.27,58.89,69.63,80.37,66.51,56.64
"French Polynesia",147,78.91,65.22,91.93,94.76,97.59,99.57,91.22,92.29,46.15,73.08,100,62.15,60.57,42.11,68.47,34.23,0,98.64,79.49
"Malta",68,78.89,90.78,88.77,92.09,95.41,88.11,88.32,54.4,100,88.8,77.6,44.44,35.14,25.47,52.07,72.42,92.77,,100
"Madeira",57,78.7,83.59,96.21,97.73,99.26,,,69.8,94.89,83.41,71.94,61.21,61.21,,63.59,81.79,100,,73.38
"Seychelles",31,78.21,77.79,88.41,93,97.6,86.47,100,78.45,69.57,84.79,100,44.05,44.05,0,64.82,62.34,59.86,55.24,100
"Curacao",244,78.2,78.05,96.53,96.73,96.93,99.96,90.86,61.3,80.09,72.84,65.59,40.64,40.64,0,77.28,63.42,49.56,,100
"Italy",184,78,92.86,89.07,91.29,93.5,85.65,85.04,52.4,100,86.93,73.86,45.34,39.62,19.13,70.27,85.13,100,92.45,68.61
"Cayman Islands",113,77.57,99.97,96.87,91.8,86.73,63.38,91.75,64.63,100,100,100,38.76,38.76,,74.62,53.08,31.55,,94.78
"Bahamas",110,77.54,87.2,96.95,91.42,85.9,55.88,99.71,64.96,96.38,83.3,70.23,68.9,68.9,0,74.13,64.1,54.07,59.94,100
"Norway",223,77.54,100,94.28,93.18,92.08,57.99,,79.36,78.49,81.81,85.14,61.23,73.45,100,63.7,75.61,87.52,55.76,80.67
"Maldives",39,77.25,57.38,85.76,91.26,96.75,98.66,85.86,64.01,41.16,70.58,100,82.41,82.41,,65.76,35.07,4.39,87.83,99.42
"Marshall Islands",11,76.76,55.15,83.92,90.14,96.35,97.85,87.07,68.88,41.66,59.5,77.34,75.31,75.31,,66.54,53.02,39.49,92.53,88.11
"South Africa",102,76.76,77.86,91.59,92.19,92.78,99.63,99.82,57.14,100,100,100,83.22,82.91,0.99,71.7,82.15,92.61,31.55,44.39
"Latvia",69,76.29,82.39,92.51,88.94,85.38,96.78,54.52,53.5,100,90.71,81.42,95.15,95.15,,95.45,97.73,100,64.79,38.35
"Sint Maarten",220,76.12,93.1,96.52,96.22,95.91,100,100,43.61,84.83,90.62,96.41,56.76,56.76,,76.76,61.67,46.58,19.25,100
"Croatia",187,76.04,69.53,89.21,94.6,100,,,64.86,100,79.96,59.92,51.52,49.02,14.4,60.95,79.9,98.85,73.79,96.68
"New Zealand",162,76.03,95.25,94.95,92.67,90.4,68.69,64.66,81.02,100,100,100,42.32,49.83,100,62.44,63.97,65.49,45.86,98.35
"Wallis and Futuna",161,75.92,63.27,89.01,93.91,98.81,100,,81.09,71.96,80.62,89.27,74.49,74.49,,78.41,39.2,0,,74.8
"Azores",55,75.76,82.94,96.44,97.51,98.58,,,67.18,100,85.94,71.87,56.23,56.23,,63.56,67.08,70.6,,73.43
"Saba",248,75.73,78.03,97.24,98.62,100,100,100,65.42,80,72.71,65.41,52.79,52.79,,78.86,70.52,62.18,19.22,100
"Line Islands (Kiribati)",148,75.39,60,87.46,91.76,96.06,100,,95.19,68.43,74.16,79.9,57.87,57.87,,60.98,30.49,0,,93.61
"Sweden",222,74.93,96.65,95.27,94.51,93.75,88.84,61.67,65.17,100,100,100,87.88,86.33,3.47,89.97,84.63,79.3,32.69,38.81
"Tuvalu",19,74.87,47.2,83.73,91.86,100,100,,67.07,100,100,100,86.18,86.18,0.23,63.59,35.33,7.06,,71.3
"Suriname",168,74.69,75.09,93.41,96.64,99.87,99.74,99.74,71.5,75.37,85.79,96.2,24.45,24.42,0.52,73.99,86.99,100,99.66,7.3
"Clipperton Island",107,74.59,87.03,88.48,77.94,67.39,,,80.98,,,,90.51,90.51,,72.97,36.48,0,,
"Bonaire",245,74.24,78.28,96.38,97.16,97.95,99.59,97.16,70.65,80.1,72.86,65.62,42.93,42.93,0,79.1,64.63,50.16,19.15,100
"Belgium",59,74.2,95.94,94.41,97.2,100,100,100,32.67,100,81.7,63.39,57.86,57.86,,69.9,84.95,100,61.87,29.78
"Glorioso Islands",30,74.07,53.66,90.67,93.53,96.39,92.79,,87.68,96.71,95.05,93.39,26.25,26.25,,67.27,83.64,100,,59.99
"Northern Mariana Islands and Guam",13,73.97,85.65,87.56,91.93,96.3,97.49,92.76,60.91,48.51,63.66,78.82,27.98,26.86,0.73,61.32,51.72,42.11,,94.78
"Denmark",175,73.93,98.4,94.2,94.96,95.72,100,100,53.78,71.85,71.14,70.44,44.68,43.29,12.21,91.62,95.81,100,46.57,35.34
"Dominican Republic",115,73.91,71.34,94.12,92.93,91.74,96.05,86.25,51.37,98.77,83.15,67.54,48.55,48.18,0.2,73.27,86.64,100,86.17,37.01
"Greenland",145,73.75,96.28,94.8,95.15,95.51,95.23,,94.44,100,100,100,59.97,59.97,,64.07,81.7,99.34,0.02,40.97
"Ascension",85,73.51,96.3,97.81,98.9,100,,,86.62,90.31,88.03,85.75,58.37,58.37,,64.98,50.76,36.54,,35.6
"United States",163,73.48,100,91.52,84.48,77.44,94.13,61.91,81.68,99.91,77.82,55.73,59.85,58.42,11.29,70.27,72.67,75.07,56.32,47.34
"Pitcairn",146,73.43,72.04,84.01,92.01,100,100,,86.8,72.82,81.05,89.27,39.59,39.59,,78.17,39.09,0,,76.9
"Prince Edward Islands",90,73.34,82.51,90.56,94.89,99.22,,,88.31,,,,25.65,25.65,,50.7,75.35,100,,
"South Korea",20,73.3,94.88,89.39,94.69,100,,,66.27,100,94.78,89.56,49.15,50.95,62.14,66.25,74.44,82.63,83.9,26.52
"Wake Island",12,73.11,93.63,90.15,84.29,78.43,76.33,,64.46,69.19,73.23,77.27,24.97,24.97,,57.08,78.54,100,,89.45
"Russia",73,73.11,87.03,86.69,93.35,100,90.72,100,90.92,100,93.11,86.23,60.64,60.62,52.78,75.61,83.78,91.94,19.97,11.6
"Nauru",10,73.04,57.13,83.59,80.22,76.85,98.21,,51.36,73,74.79,76.59,95.15,95.15,0.08,71.87,35.93,0,,91.55
"Guadeloupe and Martinique",140,73.02,87.34,97.17,96.06,94.94,96.41,99.94,70.16,32.67,65.45,98.24,21,20.94,0.14,77.8,88.9,100,,31.97
"Bermuda",108,72.86,100,95.19,91.5,87.8,55.59,98.49,45.54,54.69,59.65,64.6,54.86,54.86,,69.4,50.14,30.89,,100
"Japan",210,72.85,92.43,89.91,92.95,95.99,99.95,95.32,63.01,100,78.12,56.25,54.08,50.58,23.67,65.59,82.8,100,51.56,21.8
"Ile Tromelin",36,72.82,52.87,91.4,92.09,92.79,92.79,,87.02,,,,78.76,78.76,,66.75,33.37,0,,
"Trinidad and Tobago",126,72.82,89.74,94,93.8,93.6,87.59,94.66,60.3,82.15,85.16,88.16,27,27,,73.75,48.46,23.17,96.52,45
"Montserrat",121,72.64,84.87,97.56,95.09,92.61,73.41,73.65,70.9,85.96,91.18,96.41,27.8,27.8,,77.95,38.98,0,,97.87
"Gilbert Islands (Kiribati)",212,72.53,54.41,83.32,88.64,93.97,99.49,86.92,64.45,100,89.36,78.71,84.57,84.56,0.04,67.34,33.67,0,35.74,88.01
"Sint Eustatius",249,72.42,77.92,96.7,96.74,96.78,100,100,55.52,79.86,72.54,65.22,34.54,34.54,,78.23,67.71,57.19,19.22,100
"Tristan da Cunha",88,72.24,96.3,96.93,98.46,100,,,88.09,90.25,88,85.75,66.56,66.56,,65.34,32.67,0,,35.63
"Greece",80,72.17,80.02,88.99,94.5,100,,,60.92,66.15,64.24,62.32,54.76,43.65,25.01,67.97,68.84,69.72,65.18,100
"Netherlands",177,72.01,97.89,94.98,87.54,80.1,100,100,46.17,80.54,67.14,53.74,28.26,28.27,28.31,74.22,87.11,100,34.04,71.91
"Juan de Nova Island",33,71.99,52.76,89.76,93.07,96.39,92.79,,87.34,96.71,95.05,93.39,61.64,61.64,,66.64,33.32,0,,59.96
"Mayotte",29,71.75,53.47,90.16,93.27,96.39,92.81,92.78,51.14,100,100,100,84.36,80.5,0.8,54.71,77.34,99.96,17.21,58.94
"France",179,71.68,95.36,94.15,89.94,85.74,63.78,67.47,51.5,100,82.01,64.02,54.66,53.97,52.36,71.18,85.59,100,62.91,64.24
"French Guiana",169,71.67,71.76,97.59,98.79,100,100,100,83.48,32.33,47.56,62.8,29.77,29.77,,79.87,89.94,100,,23.7
"Oman",48,71.59,93.57,88.12,93.02,97.92,99.23,90.95,68.18,100,100,100,59.82,59.77,0.4,57.77,37.12,16.47,54.78,19.24
"Thailand",25,71.3,77.15,83.32,86.22,89.11,82.22,78.76,52.65,100,85.7,71.39,57.62,60.53,66.95,60.84,55.39,49.94,74.87,59.53
"Johnston Atoll",159,71.17,93.63,89.66,85.49,81.32,77.38,,69.17,,,,22.79,22.79,,57.2,78.6,100,,
"British Virgin Islands",117,71.08,84.89,96.34,91.69,87.04,56.75,73.22,62.23,82.35,75.49,68.62,49.62,49.62,,77.46,45.81,14.17,,100
"Slovenia",188,71.07,87.66,92.5,94,95.5,,,28.59,100,100,100,75.57,48.19,11.33,62.22,81.11,100,87.8,41.22
"Palau",8,70.98,59.51,86.34,87.52,88.7,91.24,64.27,75.57,100,83.14,66.28,85.51,85.44,1.46,62.32,45.24,28.17,22.34,95.52
"Chile",224,70.92,88.72,95.85,90.07,84.28,,,93.49,100,100,100,49.76,60.4,100,69.72,80.81,91.9,22.49,31.39
"Portugal",183,70.87,85.94,95.3,97.65,100,,,51.44,100,93.38,86.76,39.47,38.18,7.07,65.46,82.73,100,25.83,91.79
"Lithuania",189,70.82,90.04,93.75,90.97,88.19,79.61,,44.3,100,77.54,55.08,77.39,77.39,,95.45,97.73,100,64.66,15.15
"British Indian Ocean Territory",38,70.79,57.31,93.74,96.87,100,100,,89.4,96.98,77.15,57.32,19.19,19.19,,63.22,81.61,100,,44.78
"Ecuador",137,70.73,69.93,90.01,92.79,95.58,81.8,78.17,64.17,100,100,100,46.89,67.3,100,67.79,83.89,100,53.84,15.39
"Egypt",214,70.57,74.05,81.47,89.54,97.61,97.14,85.74,52.93,100,97.83,95.66,44.43,34.06,20.6,58.86,65.14,71.41,75.44,33.78
"Tokelau",156,70.54,78.73,90.67,82.74,74.82,91.51,53.01,86.1,71.13,80.2,89.27,59.41,59.41,,56.53,28.27,0,,74.84
"Amsterdam Island and Saint Paul Island",92,70.5,89.49,95.59,82.61,69.63,,,90.73,,,,13.66,13.66,,52.04,76.02,100,,
"Fiji",18,70.33,53.43,83.6,85.53,87.47,98.42,67.84,72.36,81.05,67.44,53.82,52.36,52.36,0.02,59.45,62.61,65.77,43.3,100
"Puerto Rico and Virgin Islands of the United States",116,70.3,94.09,93.94,94.3,94.67,82.6,100,55.82,92.43,73.5,54.58,29.45,29.45,0,74.9,73.57,72.25,,29.35
"Qatar",190,70.08,100,81.79,89.89,98,95.26,90.44,61.09,82.39,69.19,55.99,43.35,43.35,0,61.59,30.79,0,,50.68
"Iran",191,70.05,76.89,82.11,86.4,90.7,88.58,86.83,69.03,59.8,79.9,100,41.47,40.85,18.19,56.29,59.86,63.42,99.3,12.87
"Anguilla",118,69.84,84.83,96.4,91.72,87.04,60.57,72.96,67.9,86.51,62.34,38.17,45.97,45.97,,84.54,42.27,0,,100
"Vanuatu",6,69.51,47.07,86.14,90.52,94.91,95.02,88.45,68.72,100,100,100,51.54,51.49,0.09,62.38,31.73,1.08,22.09,100
"United Kingdom",180,69.35,95.27,94.18,87.95,81.73,37.85,55.47,63.15,96.43,90.21,84,43.64,39.79,14.61,68.29,84.14,100,72.33,67.36
"Argentina",172,69.3,83.45,86.54,93.27,100,,,76.89,100,91.41,82.82,44.35,44.35,0.03,66.04,83.02,100,49.11,32.89
"Poland",178,69.17,88.29,95.55,85.46,75.37,60.32,61.16,41.2,100,82.39,64.78,90.07,90.07,,95.45,97.73,100,67.34,17.72
"Kuwait",51,69.16,100,80.77,89.04,97.31,88.62,87.13,63.03,100,100,100,23.31,23.3,0,53.35,57.72,62.1,,13.58
"Saint Pierre and Miquelon",219,69.16,98.31,88.16,94.08,100,,,84.52,64.2,82.07,99.95,45.1,45.07,2.46,66.43,38.99,11.54,,41.07
"Canada",218,69.1,97.19,92.58,92.57,92.55,96.04,54.8,95.71,100,90.62,81.23,34.75,40.68,75.13,69.84,47.42,25,37.75,38.19
"Georgia",74,69.05,74.2,89.36,94.68,100,,,60.05,100,99.53,99.06,60.6,60.6,,62.65,42.41,22.18,70.66,50.23
"Bangladesh",204,68.88,59.61,80.69,88.99,97.28,100,99.79,36.18,100,100,100,35.96,33.49,18.33,69.26,64.62,59.99,95.6,10.54
"Gibraltar",60,68.85,82.08,90.52,90.08,89.65,,,19.11,51.43,75.71,100,52.02,52.02,,58.69,79.34,100,,83.59
"Tanzania",202,68.85,65.15,83.34,81.04,78.74,68.19,84.02,51.2,100,100,100,65.45,65.17,0.23,63.79,81.9,100,68.53,23.33
"Djibouti",46,68.53,53.69,81.65,90.01,98.36,99.09,91.26,63.37,100,96.7,93.39,47.67,47.67,,70.19,35.09,0,,39.91
"Taiwan",14,68.47,85.41,87.25,91.37,95.49,97.89,95.63,45.44,96.85,92.06,87.27,47.69,43.76,37.14,68.16,45.98,23.79,51.33,35.87
"Micronesia",9,68.35,47.26,85.06,91.36,97.66,97.61,92.81,56.1,48.75,62.72,76.69,83.61,83.61,0,59.19,31.25,3.31,32.8,88.04
"Cook Islands",153,68.34,77.48,88.61,83.73,78.86,89.74,52.45,91.41,57.8,46.66,35.51,41.03,41.02,1.18,68.04,34.18,0.33,89.11,77.64
"Jan Mayen",144,68.31,95.21,94.5,75.83,57.15,,,88.73,90.64,88.19,85.75,7.74,7.74,,62.24,81.12,100,,41.31
"Mexico",135,68.24,70.78,91.75,91.52,91.3,82.27,76.21,62.85,100,72.98,45.96,30.57,29.97,17.21,66.93,83.06,99.19,42.8,69.97
"Brazil",171,68.06,73.54,94.33,95.08,95.83,97.48,97.69,60.3,100,80.24,60.49,54.95,49.96,4.6,68.97,84.48,100,12.63,29.18
"Mauritius",37,68.03,68.02,91.53,93.35,95.18,91.1,90.7,63.93,71.49,72.4,73.3,39.39,38.41,1.39,59.63,35.6,11.58,49.09,77.68
"Jersey",227,67.96,95.37,94.61,88.56,82.51,55.07,54.95,53.15,88.44,87.1,85.75,56.41,56.41,,75.12,79.29,83.47,,41.71
"Bassas da India",34,67.92,52.84,93.16,94.42,95.67,92.79,,87.68,,,,46.45,46.45,,66.72,33.36,0,,
"Samoa",152,67.91,73.87,89.57,92.97,96.38,95.46,89.95,89.41,81.93,42.72,3.5,69.75,69.75,0,71.19,36.14,1.09,13.88,74.94
"Gambia",65,67.77,58.86,90.39,89.7,89.02,82.49,82.23,48.66,100,100,100,32.39,32.38,0.07,81.87,59.44,37.01,,56.16
"Cape Verde",56,67.74,51.53,94.24,97.12,100,,,60.78,100,100,100,28.97,28.97,,69.88,35.79,1.69,,100
"Morocco",62,67.74,65.03,91.1,94.62,98.14,,100,53.27,100,100,100,24.28,24.27,0.14,69.51,69.43,69.35,34.19,68.84
"Solomon Islands",7,67.72,45.65,84.78,84.57,84.36,80.17,73.73,64.63,100,100,100,89.06,89.06,0,63.22,36.23,9.25,70.35,32.81
"Saudi Arabia",50,67.62,99.75,80.64,88.74,96.84,94.02,89.39,72.39,100,100,100,51.79,48.52,1.39,57.38,35.98,14.58,11.83,35.63
"Jordan",215,67.51,60.84,83,85.82,88.65,92.13,88.36,63.91,100,87.99,75.97,37.89,37.89,,62.57,31.29,0,,59.35
"Niue",154,67.44,77.36,87.14,80.68,74.21,85.91,52.69,89.32,33.22,57.46,81.69,34.71,34.71,,68.56,53.56,38.55,,75.29
"Turks and Caicos Islands",111,67.3,85.26,96.71,92.25,87.79,69.8,74.1,64.61,95.46,95.15,94.84,11.49,11.49,0.01,80.79,70.77,60.75,9.54,100
"Ireland",181,67.1,97.92,94.33,88.45,82.57,55.67,55.64,60.48,100,79.5,59.01,58.56,57.94,50.09,64.09,82.02,99.96,67.32,26.03
"Tunisia",61,66.94,74.48,85.68,92.84,100,,,47.38,100,83.45,66.91,33.47,31.62,3.9,69.6,57.67,45.74,90.41,57.71
"Falkland Islands",95,66.9,96.3,93.77,96.89,100,,,98.95,17.89,40.69,63.49,49.33,49.33,0,68.61,35.7,2.79,,50.46
"Canary Islands",58,66.83,82.6,94.77,85.54,76.31,53.88,53.98,69.53,49.4,60.6,71.79,40.79,40.79,,63.11,81.55,100,,73.05
"Andaman and Nicobar",26,66.71,64.29,87.09,90.65,94.2,96.73,89.5,61.57,92.22,77.95,63.69,30.82,30.82,,65.42,41.12,16.83,,47.8
"Ghana",106,66.65,48.13,93.46,93.6,93.74,99.86,99.77,41.48,100,94.68,89.36,60.2,60.2,,74.94,38.2,1.45,74.51,16.06
"Malaysia",206,66.54,79.65,80.88,84.4,87.92,93.31,84.09,55.49,71.23,79.24,87.24,57.43,55.71,19.2,60.82,36.18,11.53,51.35,45.98
"Monaco",185,66.42,96.64,86.2,86.2,,,,25.73,98.62,85.12,71.63,45.72,45.72,,36.61,47.97,59.33,,77.55
"Honduras",133,66.36,56.19,94.06,91.9,89.75,95.48,88.45,59.14,100,94.01,88.01,41.71,38.76,37.12,74.48,87.24,100,23.14,29.23
"Saint Kitts and Nevis",119,66.31,85.42,95.23,94.79,94.35,79.76,99.06,59.87,82.11,58.64,35.17,26.22,26.22,,74.63,37.32,0,,55.75
"Tonga",155,66.29,70.46,87.58,92.39,97.2,93.98,86.75,64.68,99.62,99.81,100,36.88,36.88,0.01,64.49,34.11,3.74,12.05,71.75
"Spain",182,65.81,89.7,91.91,82.05,72.2,53.78,53.76,51.39,100,78.84,57.67,39.07,44.38,56.03,68.81,84.41,100,55.35,64.42
"R_union",32,65.8,52.8,90.82,92.2,93.58,92.79,,67.59,84.58,72.13,59.68,69.03,68.47,0.06,71.62,45.28,18.93,,35.13
"Ukraine",75,65.78,66.98,89.38,92.14,94.9,84.13,84.52,60.61,100,80.82,61.65,60.17,59.84,0.77,62.23,56.81,51.39,60.66,11.33
"Belize",164,65.7,74.58,95.25,78.95,62.64,23.83,39.2,66.93,100,100,100,32.29,48.91,81.35,70.89,85.44,100,39.26,99.92
"India",203,65.34,49.2,86.36,91.15,95.94,97.4,86.52,29.18,100,69.32,38.63,54.58,50.86,8.35,59.05,41.63,24.21,81.45,56.66
"Cuba",112,65.17,89.62,94.67,87.17,79.67,67.22,100,63.49,89.12,92.86,96.6,41.34,36.16,1.92,71.68,85.84,100,9.43,19.88
"Cambodia",24,64.65,66.54,81.62,85.58,89.55,79.34,75.76,50.15,100,74.73,49.45,55.87,55.73,21.3,53.97,55.73,57.5,10.12,92.81
"Kenya",43,64.56,61.1,86.71,86.77,86.83,72.25,92.73,49.18,100,98.96,97.93,39.1,39.1,0,63.73,53.34,42.95,64.32,27.86
"China",209,64.52,80.46,84.88,80.67,76.47,73.47,52.67,35.44,99.63,96.52,93.42,40.98,77.7,100,61.43,39,16.57,69.21,40.09
"Vietnam",207,64.47,54.33,81.51,83.29,85.06,88.97,60.64,43.9,85.94,73.82,61.71,65.89,60.06,33.92,66.88,75.74,84.59,71.05,32.94
"Mozambique",41,64.26,44.25,86.18,90.32,94.45,81.95,98.85,54.9,100,100,100,45.46,45.43,0.06,66.17,78.98,91.79,36.98,10.96
"Israel",79,64.22,93.17,88.04,91.83,95.61,91.23,91.23,32.54,100,100,100,40.09,30.05,0.93,64.2,36.72,9.24,57.91,17.57
"Guyana",167,64.1,58.41,93.49,95.24,96.98,89.25,89.17,77.93,98.65,69.33,40.01,25.29,25.28,0.26,72.05,47.84,23.64,,24.47
"Costa Rica",130,63.96,69.27,93.28,93.69,94.11,77.49,68.82,65.94,100,76.2,52.41,49.32,47.11,6.06,72.23,65.06,57.89,34.19,41.82
"Indonesia",216,63.96,54.68,81.1,81.66,82.21,86.93,66.47,57.44,99.4,71.26,43.12,55.19,51.68,22.4,66.06,62.27,58.48,93.03,14.2
"Comoro Islands",28,63.93,43.99,84.7,87.56,90.43,82.84,86.11,43.92,93.07,92.63,92.2,75.52,75.52,,62.67,31.5,0.33,,31.31
"Bulgaria",71,63.91,75.53,90.13,95.06,100,,,41.58,100,71.49,42.98,33.03,31.99,12.49,62.56,81.28,100,82.82,31.52
"Namibia",101,63.78,88.4,96.3,98.15,100,,,84.1,52.22,76.11,100,35.99,35.97,14.25,64.3,82.15,100,15.45,29.93
"Guatemala",136,63.49,58.93,89.27,93.9,98.52,96.45,96.12,34.71,100,100,100,35.93,32.23,18.91,74.7,82.92,91.13,18.53,21.14
"Equatorial Guinea",104,63.41,80.09,89.86,94.13,98.41,93.3,93.14,61.11,18.77,12.94,7.11,28.56,28.56,,63.77,69.24,74.7,88.46,13.14
"Brunei",247,63.33,100,83.75,89.82,95.89,97.36,87.25,51.8,76.9,79.06,81.22,50.47,49.79,4.09,67.53,46.88,26.23,0,31.35
"Sri Lanka",40,63.04,56.83,87.99,92.57,97.15,93.67,87.98,54.43,88.45,68.8,49.14,45.3,45.03,0.27,63,38.93,14.86,61.2,30.98
"Panama",129,63.02,75.34,94.14,83.3,72.46,65.97,42.98,60.42,100,100,100,48.47,45.86,7.21,70.9,59.71,48.52,13.01,83.58
"Cameroon",197,62.66,45.25,86.05,89.98,93.9,92.64,92.37,39.93,99.24,76.18,53.13,46.78,46.78,,69.76,72.42,75.09,,8.34
"Turkey",76,62.46,84.55,87.58,92.51,97.43,,,49.78,100,100,100,54.03,49.13,11.29,60.58,33.61,6.64,68.02,22.07
"Oecussi Ambeno",237,62.28,66.62,79.53,76.22,72.91,77.49,41.7,56.3,89.21,75.49,61.78,70.65,70.65,,67.09,50.71,34.33,,45.37
"Madagascar",42,62.26,43.98,85.25,85.68,86.11,78.49,65.55,62.15,100,81.14,62.29,47.59,46.17,1.15,62.39,41.91,21.43,93.14,24.4
"Colombia",132,62.11,68.8,93.86,80.17,66.48,81.35,71.44,60.23,100,80.35,60.7,39.26,33.89,1.85,69.28,68.87,68.46,56.64,19.35
"Papua New Guinea",17,62.07,52.18,80.28,86.16,92.04,88.77,83.63,65.22,100,100,100,83.75,83.74,0.01,62.14,35.79,9.44,21.36,3.9
"Uruguay",173,61.93,85.32,89.33,94.66,100,,,58.58,100,100,100,43.83,43.83,0,69.61,84.02,98.43,0.2,28.79
"Guernsey",228,61.87,95.37,93.38,82.93,72.47,54.45,54.37,54.2,88.51,87.13,85.75,46.01,46.01,,74.68,40.25,5.82,,42.11
"Myanmar",205,61.59,47.05,79.39,84.96,90.53,90.18,86.36,53.34,93.27,96.64,100,37.5,36.42,4.45,60.12,33.45,6.78,67.15,20.36
"Peru",138,61.46,76.1,90.02,75.18,60.33,56.22,56.03,59.93,45.38,63.09,80.8,72.28,72.12,32.32,68.31,59.31,50.32,77,19.66
"Togo",98,61.42,43.04,89.5,86.13,82.77,98.96,98.73,27.08,99.55,99.78,100,34.94,34.94,,74.66,37.33,0,,26.8
"Saint Helena",86,61.38,96.3,97.93,98.96,100,,,88.2,25.65,44.22,62.78,33.75,33.75,,65.02,32.51,0,,35.72
"Venezuela",139,61.31,79.45,90.79,89.06,87.32,82.53,89.74,61.5,98.97,85.34,71.72,34.87,30.98,5.45,68.76,74.93,81.09,0.06,19.51
"Yemen",47,61.13,59.53,82.31,89.53,96.75,94.68,83.62,56.95,97.18,98.59,100,47.91,47.9,0.03,58.97,29.48,0,51.03,0
"Bouvet Island",105,61.05,84.54,93.79,89.38,84.97,,,98.91,,,,9.98,9.98,,44.86,22.43,0,,
"Gabon",198,61.02,74.35,90.61,82.58,74.56,70.27,70.19,66.47,80.34,59.57,38.8,48.13,48.13,,68.98,73.17,77.35,,4.49
"Iceland",143,61.01,96.08,93.02,81.22,69.41,41.38,,85.99,43.54,64.29,85.04,40.71,41.04,91.7,56.47,48.04,39.6,41.66,49.41
"Saint Lucia",122,60.94,76.5,96.88,86.45,76.02,74.49,56.66,59.46,73.18,60.68,48.18,39.89,39.89,,80.93,50.63,20.32,4.64,100
"Eritrea",45,60.75,57.6,79,87.56,96.12,98.34,86.15,60.23,6.8,3.48,0.17,45.87,45.87,0,57.17,28.59,0,100,39.71
"East Timor",231,60.73,51.19,79.83,81.24,82.65,86.36,84.69,56.24,0.05,27.33,54.61,57.47,57.43,0.02,67.37,60.64,53.91,,41.43
