"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Global average",0,71.78,77.35,81.61,85.93,90.26,86.67,79.36,70.3,87.93,82.5,77.08,55.36,51.31,7.09,65.56,61.68,57.81,70.78,52.86
"Howland Island and Baker Island",158,93.41,,75.03,87.19,99.34,100,,97.85,,,,94.85,94.85,,64.21,82.11,100,98.5,
"Heard and McDonald Islands",94,91.84,,91.46,95.55,99.64,,,99.71,,,,92.9,92.9,,83.71,91.85,100,79.16,
"Germany",176,88.15,98.68,86.14,88.42,90.69,100,100,51.03,100,92,84.01,63.72,69.07,98.21,91.99,96,100,92.71,93.57
"Kerguelen Islands",93,87.94,,89.86,94.88,99.9,,,98.78,,,,89.95,89.95,,55.93,77.96,100,78.12,
"Jarvis Island",149,85.99,,74.01,85.91,97.81,98.21,,98.38,,,,76.18,76.18,,64.51,82.25,100,75.02,
"Jan Mayen",144,85.92,,80.43,61.96,43.48,,,92.58,90.64,88.19,85.75,82.28,82.28,,81.51,90.76,100,99.74,
"Greenland",145,85.86,97.63,86.91,90.21,93.52,93.93,,94.44,100,100,100,70.44,70.44,0,70.6,84.99,99.39,98.83,42.26
"Seychelles",31,84.72,78.45,83.69,90.61,97.53,87.41,100,78.82,70,85,100,61.41,61.41,0,64.57,73.42,82.27,92.05,100
"Glorioso Islands",30,84.17,,85.97,90.74,95.51,92.79,,92.32,96.7,95.05,93.4,46.74,46.74,,55.6,77.8,100,93.77,
"Saba",248,83.54,76.84,92.92,96.43,99.94,100,100,68.44,80.21,72.88,65.54,44.75,44.75,0,67.82,78.9,89.99,97.17,100
"Estonia",70,83.35,93.4,92,94.59,97.18,100,100,66.16,100,75.86,51.72,67.87,67.87,0,95.45,97.73,100,95.23,42.68
"Clipperton Island",107,83.02,,70.98,85.47,99.95,100,,86.24,,,,96.05,96.05,,65.16,59.27,53.39,71.09,
"Aruba",250,83.02,87.28,84.65,91.3,97.95,99.99,99.95,56.8,100,100,100,53.2,53.2,,73.17,42.51,11.84,99.18,100
