"","rgn_id","taxa_code","taxa_group","family","year","tonnes","rgn_name"
"50",5,"Pacific cupped oyster_2","BI","Ostreidae",2001,50,"New Caledonia"
"51",5,"Pacific cupped oyster_2","BI","Ostreidae",2002,67,"New Caledonia"
"52",5,"Pacific cupped oyster_2","BI","Ostreidae",2003,70,"New Caledonia"
"53",5,"Pacific cupped oyster_2","BI","Ostreidae",2004,69,"New Caledonia"
"54",5,"Pacific cupped oyster_2","BI","Ostreidae",2005,84,"New Caledonia"
"55",5,"Pacific cupped oyster_2","BI","Ostreidae",2006,87,"New Caledonia"
"56",5,"Pacific cupped oyster_2","BI","Ostreidae",2007,80,"New Caledonia"
"57",5,"Pacific cupped oyster_2","BI","Ostreidae",2008,67,"New Caledonia"
"58",5,"Pacific cupped oyster_2","BI","Ostreidae",2009,60,"New Caledonia"
"59",5,"Pacific cupped oyster_2","BI","Ostreidae",2010,64,"New Caledonia"
"60",5,"Pacific cupped oyster_2","BI","Ostreidae",2011,22,"New Caledonia"
"61",5,"Pacific cupped oyster_2","BI","Ostreidae",2012,20,"New Caledonia"
"62",5,"Pacific cupped oyster_2","BI","Ostreidae",2013,20,"New Caledonia"
"63",5,"Pacific cupped oyster_2","BI","Ostreidae",2014,20,"New Caledonia"
"64",5,"Pacific cupped oyster_2","BI","Ostreidae",2015,0,"New Caledonia"
"65",5,"Pacific cupped oyster_2","BI","Ostreidae",2016,0,"New Caledonia"
"66",5,"Pacific cupped oyster_2","BI","Ostreidae",2017,0,"New Caledonia"
"67",5,"Pacific cupped oyster_2","BI","Ostreidae",2018,0,"New Caledonia"
"68",5,"Pacific cupped oyster_2","BI","Ostreidae",2019,0,"New Caledonia"
"69",5,"Snappers nei_3","F","Lutjanidae",2015,1,"New Caledonia"
"70",5,"Snappers nei_3","F","Lutjanidae",2016,1.25,"New Caledonia"
"71",5,"Snappers nei_3","F","Lutjanidae",2017,8.5,"New Caledonia"
"72",5,"Snappers nei_3","F","Lutjanidae",2018,12.3,"New Caledonia"
"73",5,"Snappers nei_3","F","Lutjanidae",2019,6.92,"New Caledonia"
"74",6,"Blue shrimp_4","SH","Penaeidae",2006,22,"Vanuatu"
"75",6,"Blue shrimp_4","SH","Penaeidae",2007,18,"Vanuatu"
"76",6,"Blue shrimp_4","SH","Penaeidae",2008,20,"Vanuatu"
"77",6,"Blue shrimp_4","SH","Penaeidae",2009,0,"Vanuatu"
"78",6,"Blue shrimp_4","SH","Penaeidae",2010,0,"Vanuatu"
"79",6,"Blue shrimp_4","SH","Penaeidae",2011,0,"Vanuatu"
"80",6,"Blue shrimp_4","SH","Penaeidae",2012,0,"Vanuatu"
"81",6,"Blue shrimp_4","SH","Penaeidae",2013,12,"Vanuatu"
"82",6,"Blue shrimp_4","SH","Penaeidae",2014,12.6,"Vanuatu"
"83",6,"Blue shrimp_4","SH","Penaeidae",2015,0,"Vanuatu"
"84",6,"Blue shrimp_4","SH","Penaeidae",2016,0,"Vanuatu"
"85",6,"Blue shrimp_4","SH","Penaeidae",2017,0,"Vanuatu"
"86",6,"Blue shrimp_4","SH","Penaeidae",2018,0,"Vanuatu"
"87",6,"Blue shrimp_4","SH","Penaeidae",2019,10,"Vanuatu"
"88",6,"Whiteleg shrimp_5","SH","Penaeidae",2010,25,"Vanuatu"
"89",6,"Whiteleg shrimp_5","SH","Penaeidae",2011,14,"Vanuatu"
"90",6,"Whiteleg shrimp_5","SH","Penaeidae",2012,17,"Vanuatu"
"91",6,"Whiteleg shrimp_5","SH","Penaeidae",2013,0,"Vanuatu"
"92",6,"Whiteleg shrimp_5","SH","Penaeidae",2014,0,"Vanuatu"
"93",6,"Whiteleg shrimp_5","SH","Penaeidae",2015,8,"Vanuatu"
"94",6,"Whiteleg shrimp_5","SH","Penaeidae",2016,11.16,"Vanuatu"
"95",6,"Whiteleg shrimp_5","SH","Penaeidae",2017,10,"Vanuatu"
"96",6,"Whiteleg shrimp_5","SH","Penaeidae",2018,0,"Vanuatu"
"97",6,"Whiteleg shrimp_5","SH","Penaeidae",2019,0,"Vanuatu"
"98",7,"Elkhorn sea moss_6","AL","Algae",2002,0.0600000000000001,"Solomon Islands"
"99",7,"Elkhorn sea moss_6","AL","Algae",2003,4,"Solomon Islands"
"100",7,"Elkhorn sea moss_6","AL","Algae",2004,17.112,"Solomon Islands"
"101",7,"Elkhorn sea moss_6","AL","Algae",2005,26.088,"Solomon Islands"
"102",7,"Elkhorn sea moss_6","AL","Algae",2006,13.536,"Solomon Islands"
"103",7,"Elkhorn sea moss_6","AL","Algae",2007,8.65600000000001,"Solomon Islands"
"104",7,"Elkhorn sea moss_6","AL","Algae",2008,11.592,"Solomon Islands"
"105",7,"Elkhorn sea moss_6","AL","Algae",2009,40.288,"Solomon Islands"
"106",7,"Elkhorn sea moss_6","AL","Algae",2010,71.0400000000001,"Solomon Islands"
"107",7,"Elkhorn sea moss_6","AL","Algae",2011,72.1760000000001,"Solomon Islands"
"108",7,"Elkhorn sea moss_6","AL","Algae",2012,69.9040000000001,"Solomon Islands"
"109",7,"Elkhorn sea moss_6","AL","Algae",2013,118.12,"Solomon Islands"
"110",7,"Elkhorn sea moss_6","AL","Algae",2014,121.624,"Solomon Islands"
"111",7,"Elkhorn sea moss_6","AL","Algae",2015,122,"Solomon Islands"
"112",7,"Elkhorn sea moss_6","AL","Algae",2016,105.8,"Solomon Islands"
"113",7,"Elkhorn sea moss_6","AL","Algae",2017,47.8,"Solomon Islands"
"114",7,"Elkhorn sea moss_6","AL","Algae",2018,55.2,"Solomon Islands"
"115",7,"Elkhorn sea moss_6","AL","Algae",2019,56,"Solomon Islands"
"116",7,"Giant tiger prawn_7","SH","Penaeidae",1987,6,"Solomon Islands"
"117",7,"Giant tiger prawn_7","SH","Penaeidae",1988,5,"Solomon Islands"
"118",7,"Giant tiger prawn_7","SH","Penaeidae",1989,3,"Solomon Islands"
"119",7,"Giant tiger prawn_7","SH","Penaeidae",1990,5,"Solomon Islands"
"120",7,"Giant tiger prawn_7","SH","Penaeidae",1991,6,"Solomon Islands"
"121",7,"Giant tiger prawn_7","SH","Penaeidae",1992,8,"Solomon Islands"
"122",7,"Giant tiger prawn_7","SH","Penaeidae",1993,10,"Solomon Islands"
"123",7,"Giant tiger prawn_7","SH","Penaeidae",1994,13,"Solomon Islands"
"124",7,"Giant tiger prawn_7","SH","Penaeidae",1995,13,"Solomon Islands"
"125",7,"Giant tiger prawn_7","SH","Penaeidae",1996,13,"Solomon Islands"
"126",7,"Giant tiger prawn_7","SH","Penaeidae",1997,13,"Solomon Islands"
"127",7,"Giant tiger prawn_7","SH","Penaeidae",1998,13,"Solomon Islands"
"128",7,"Giant tiger prawn_7","SH","Penaeidae",1999,13,"Solomon Islands"
"129",7,"Giant tiger prawn_7","SH","Penaeidae",2000,15,"Solomon Islands"
"130",7,"Giant tiger prawn_7","SH","Penaeidae",2001,15,"Solomon Islands"
"131",7,"Giant tiger prawn_7","SH","Penaeidae",2002,0,"Solomon Islands"
"132",7,"Giant tiger prawn_7","SH","Penaeidae",2003,0,"Solomon Islands"
"133",7,"Giant tiger prawn_7","SH","Penaeidae",2004,0,"Solomon Islands"
"134",7,"Giant tiger prawn_7","SH","Penaeidae",2005,0,"Solomon Islands"
"135",7,"Giant tiger prawn_7","SH","Penaeidae",2006,0,"Solomon Islands"
"136",7,"Giant tiger prawn_7","SH","Penaeidae",2007,1,"Solomon Islands"
"137",7,"Giant tiger prawn_7","SH","Penaeidae",2008,1,"Solomon Islands"
"138",7,"Giant tiger prawn_7","SH","Penaeidae",2009,0,"Solomon Islands"
"139",7,"Giant tiger prawn_7","SH","Penaeidae",2010,0,"Solomon Islands"
"140",7,"Giant tiger prawn_7","SH","Penaeidae",2011,0,"Solomon Islands"
"141",7,"Giant tiger prawn_7","SH","Penaeidae",2012,0,"Solomon Islands"
"142",7,"Giant tiger prawn_7","SH","Penaeidae",2013,0,"Solomon Islands"
"143",7,"Giant tiger prawn_7","SH","Penaeidae",2014,0,"Solomon Islands"
"144",7,"Giant tiger prawn_7","SH","Penaeidae",2015,0,"Solomon Islands"
"145",7,"Giant tiger prawn_7","SH","Penaeidae",2016,0,"Solomon Islands"
"146",7,"Giant tiger prawn_7","SH","Penaeidae",2017,0,"Solomon Islands"
"147",7,"Giant tiger prawn_7","SH","Penaeidae",2018,0,"Solomon Islands"
"148",7,"Giant tiger prawn_7","SH","Penaeidae",2019,0,"Solomon Islands"
"149",8,"Bear paw clam_8","BI","Cardiidae",2002,1,"Palau"
"150",8,"Bear paw clam_8","BI","Cardiidae",2003,1,"Palau"
"151",8,"Bear paw clam_8","BI","Cardiidae",2004,0,"Palau"
"152",8,"Bear paw clam_8","BI","Cardiidae",2005,0,"Palau"
"153",8,"Bear paw clam_8","BI","Cardiidae",2006,0,"Palau"
"154",8,"Bear paw clam_8","BI","Cardiidae",2007,2,"Palau"
"155",8,"Bear paw clam_8","BI","Cardiidae",2008,0,"Palau"
"156",8,"Bear paw clam_8","BI","Cardiidae",2009,4.95,"Palau"
"157",8,"Bear paw clam_8","BI","Cardiidae",2010,0.68,"Palau"
"158",8,"Bear paw clam_8","BI","Cardiidae",2011,0.09,"Palau"
"159",8,"Bear paw clam_8","BI","Cardiidae",2012,0.06,"Palau"
"160",8,"Bear paw clam_8","BI","Cardiidae",2013,0.11,"Palau"
"161",8,"Bear paw clam_8","BI","Cardiidae",2014,0.26,"Palau"
"162",8,"Bear paw clam_8","BI","Cardiidae",2015,0.21,"Palau"
"163",8,"Bear paw clam_8","BI","Cardiidae",2016,4.4,"Palau"
"164",8,"Bear paw clam_8","BI","Cardiidae",2017,4.4,"Palau"
"165",8,"Bear paw clam_8","BI","Cardiidae",2018,4.4,"Palau"
"166",8,"Bear paw clam_8","BI","Cardiidae",2019,0,"Palau"
"167",8,"Crocus giant clam_9","BI","Veneridae",2004,1,"Palau"
"168",8,"Crocus giant clam_9","BI","Veneridae",2005,2,"Palau"
"169",8,"Crocus giant clam_9","BI","Veneridae",2006,2,"Palau"
"170",8,"Crocus giant clam_9","BI","Veneridae",2007,0,"Palau"
"171",8,"Crocus giant clam_9","BI","Veneridae",2008,0,"Palau"
"172",8,"Crocus giant clam_9","BI","Veneridae",2009,1.45,"Palau"
"173",8,"Crocus giant clam_9","BI","Veneridae",2010,1.35,"Palau"
"174",8,"Crocus giant clam_9","BI","Veneridae",2011,0.77,"Palau"
"175",8,"Crocus giant clam_9","BI","Veneridae",2012,0,"Palau"
"176",8,"Crocus giant clam_9","BI","Veneridae",2013,0,"Palau"
"177",8,"Crocus giant clam_9","BI","Veneridae",2014,2.8,"Palau"
"178",8,"Crocus giant clam_9","BI","Veneridae",2015,1.8,"Palau"
"179",8,"Crocus giant clam_9","BI","Veneridae",2016,1.5,"Palau"
"180",8,"Crocus giant clam_9","BI","Veneridae",2017,1.5,"Palau"
"181",8,"Crocus giant clam_9","BI","Veneridae",2018,1.5,"Palau"
"182",8,"Crocus giant clam_9","BI","Veneridae",2019,0,"Palau"
"183",8,"Elongate giant clam_10","BI","Cardiidae",2004,1,"Palau"
"184",8,"Elongate giant clam_10","BI","Cardiidae",2005,1,"Palau"
"185",8,"Elongate giant clam_10","BI","Cardiidae",2006,1,"Palau"
"186",8,"Elongate giant clam_10","BI","Cardiidae",2007,2,"Palau"
"187",8,"Elongate giant clam_10","BI","Cardiidae",2008,0,"Palau"
"188",8,"Elongate giant clam_10","BI","Cardiidae",2009,0.6,"Palau"
"189",8,"Elongate giant clam_10","BI","Cardiidae",2010,1.2,"Palau"
"190",8,"Elongate giant clam_10","BI","Cardiidae",2011,0.59,"Palau"
"191",8,"Elongate giant clam_10","BI","Cardiidae",2012,0.08,"Palau"
"192",8,"Elongate giant clam_10","BI","Cardiidae",2013,0,"Palau"
"193",8,"Elongate giant clam_10","BI","Cardiidae",2014,2.79,"Palau"
"194",8,"Elongate giant clam_10","BI","Cardiidae",2015,0.65,"Palau"
"195",8,"Elongate giant clam_10","BI","Cardiidae",2016,0.2,"Palau"
"196",8,"Elongate giant clam_10","BI","Cardiidae",2017,0.2,"Palau"
"197",8,"Elongate giant clam_10","BI","Cardiidae",2018,0.2,"Palau"
"198",8,"Elongate giant clam_10","BI","Cardiidae",2019,0,"Palau"
"199",8,"Fluted giant clam_11","BI","Cardiidae",2002,1,"Palau"
"200",8,"Fluted giant clam_11","BI","Cardiidae",2003,1,"Palau"
"201",8,"Fluted giant clam_11","BI","Cardiidae",2004,0,"Palau"
"202",8,"Fluted giant clam_11","BI","Cardiidae",2005,0,"Palau"
"203",8,"Fluted giant clam_11","BI","Cardiidae",2006,0,"Palau"
"204",8,"Fluted giant clam_11","BI","Cardiidae",2007,2,"Palau"
"205",8,"Fluted giant clam_11","BI","Cardiidae",2008,0,"Palau"
"206",8,"Fluted giant clam_11","BI","Cardiidae",2009,0.38,"Palau"
"207",8,"Fluted giant clam_11","BI","Cardiidae",2010,0.28,"Palau"
"208",8,"Fluted giant clam_11","BI","Cardiidae",2011,0.33,"Palau"
"209",8,"Fluted giant clam_11","BI","Cardiidae",2012,0,"Palau"
"210",8,"Fluted giant clam_11","BI","Cardiidae",2013,0,"Palau"
"211",8,"Fluted giant clam_11","BI","Cardiidae",2014,0.98,"Palau"
"212",8,"Fluted giant clam_11","BI","Cardiidae",2015,0.33,"Palau"
"213",8,"Fluted giant clam_11","BI","Cardiidae",2016,0.2,"Palau"
"214",8,"Fluted giant clam_11","BI","Cardiidae",2017,0,"Palau"
"215",8,"Fluted giant clam_11","BI","Cardiidae",2018,0,"Palau"
"216",8,"Fluted giant clam_11","BI","Cardiidae",2019,0,"Palau"
"217",8,"Giant clam_12","BI","Cardiidae",1989,3,"Palau"
"218",8,"Giant clam_12","BI","Cardiidae",1990,2,"Palau"
"219",8,"Giant clam_12","BI","Cardiidae",1991,2,"Palau"
"220",8,"Giant clam_12","BI","Cardiidae",1992,2,"Palau"
"221",8,"Giant clam_12","BI","Cardiidae",1993,2,"Palau"
"222",8,"Giant clam_12","BI","Cardiidae",1994,3,"Palau"
"223",8,"Giant clam_12","BI","Cardiidae",1995,3,"Palau"
"224",8,"Giant clam_12","BI","Cardiidae",1996,2,"Palau"
"225",8,"Giant clam_12","BI","Cardiidae",1997,2,"Palau"
"226",8,"Giant clam_12","BI","Cardiidae",1998,1,"Palau"
"227",8,"Giant clam_12","BI","Cardiidae",1999,1,"Palau"
"228",8,"Giant clam_12","BI","Cardiidae",2000,2,"Palau"
"229",8,"Giant clam_12","BI","Cardiidae",2001,2,"Palau"
"230",8,"Giant clam_12","BI","Cardiidae",2002,0,"Palau"
"231",8,"Giant clam_12","BI","Cardiidae",2003,0,"Palau"
"232",8,"Giant clam_12","BI","Cardiidae",2004,0,"Palau"
"233",8,"Giant clam_12","BI","Cardiidae",2005,0,"Palau"
"234",8,"Giant clam_12","BI","Cardiidae",2006,0,"Palau"
"235",8,"Giant clam_12","BI","Cardiidae",2007,0,"Palau"
"236",8,"Giant clam_12","BI","Cardiidae",2008,0,"Palau"
"237",8,"Giant clam_12","BI","Cardiidae",2009,0,"Palau"
"238",8,"Giant clam_12","BI","Cardiidae",2010,0,"Palau"
"239",8,"Giant clam_12","BI","Cardiidae",2011,0,"Palau"
"240",8,"Giant clam_12","BI","Cardiidae",2012,0,"Palau"
"241",8,"Giant clam_12","BI","Cardiidae",2013,0,"Palau"
"242",8,"Giant clam_12","BI","Cardiidae",2014,0,"Palau"
"243",8,"Giant clam_12","BI","Cardiidae",2015,0,"Palau"
"244",8,"Giant clam_12","BI","Cardiidae",2016,0,"Palau"
"245",8,"Giant clam_12","BI","Cardiidae",2017,0,"Palau"
"246",8,"Giant clam_12","BI","Cardiidae",2018,0,"Palau"
"247",8,"Giant clam_12","BI","Cardiidae",2019,0,"Palau"
"248",8,"Milkfish_13","F","Chanidae",2007,4,"Palau"
"249",8,"Milkfish_13","F","Chanidae",2008,18,"Palau"
"250",8,"Milkfish_13","F","Chanidae",2009,14.3,"Palau"
"251",8,"Milkfish_13","F","Chanidae",2010,17.5,"Palau"
"252",8,"Milkfish_13","F","Chanidae",2011,19.7,"Palau"
"253",8,"Milkfish_13","F","Chanidae",2012,35.7,"Palau"
"254",8,"Milkfish_13","F","Chanidae",2013,19.7,"Palau"
"255",8,"Milkfish_13","F","Chanidae",2014,20,"Palau"
"256",8,"Milkfish_13","F","Chanidae",2015,20,"Palau"
"257",8,"Milkfish_13","F","Chanidae",2016,14,"Palau"
"258",8,"Milkfish_13","F","Chanidae",2017,14,"Palau"
"259",8,"Milkfish_13","F","Chanidae",2018,15,"Palau"
"260",8,"Milkfish_13","F","Chanidae",2019,15,"Palau"
"261",8,"Penaeus shrimps nei_14","SH","Penaeidae",2015,1.1,"Palau"
"262",8,"Penaeus shrimps nei_14","SH","Penaeidae",2016,0.6,"Palau"
"263",8,"Penaeus shrimps nei_14","SH","Penaeidae",2017,0.4,"Palau"
"264",8,"Penaeus shrimps nei_14","SH","Penaeidae",2018,0.4,"Palau"
"265",8,"Penaeus shrimps nei_14","SH","Penaeidae",2019,0,"Palau"
"266",8,"Smooth giant clam_15","BI","Cardiidae",2002,2,"Palau"
"267",8,"Smooth giant clam_15","BI","Cardiidae",2003,2,"Palau"
"268",8,"Smooth giant clam_15","BI","Cardiidae",2004,3,"Palau"
"269",8,"Smooth giant clam_15","BI","Cardiidae",2005,2,"Palau"
"270",8,"Smooth giant clam_15","BI","Cardiidae",2006,2,"Palau"
"271",8,"Smooth giant clam_15","BI","Cardiidae",2007,8,"Palau"
"272",8,"Smooth giant clam_15","BI","Cardiidae",2008,2,"Palau"
"273",8,"Smooth giant clam_15","BI","Cardiidae",2009,20.2,"Palau"
"274",8,"Smooth giant clam_15","BI","Cardiidae",2010,4.1,"Palau"
"275",8,"Smooth giant clam_15","BI","Cardiidae",2011,2.1,"Palau"
"276",8,"Smooth giant clam_15","BI","Cardiidae",2012,0.07,"Palau"
"277",8,"Smooth giant clam_15","BI","Cardiidae",2013,0.09,"Palau"
"278",8,"Smooth giant clam_15","BI","Cardiidae",2014,2.5,"Palau"
"279",8,"Smooth giant clam_15","BI","Cardiidae",2015,2.1,"Palau"
"280",8,"Smooth giant clam_15","BI","Cardiidae",2016,2.9,"Palau"
"281",8,"Smooth giant clam_15","BI","Cardiidae",2017,0.2,"Palau"
"282",8,"Smooth giant clam_15","BI","Cardiidae",2018,0.2,"Palau"
"283",8,"Smooth giant clam_15","BI","Cardiidae",2019,0,"Palau"
"284",9,"Eucheuma seaweeds nei_16","AL","Algae",1985,8.5,"Micronesia"
"285",9,"Eucheuma seaweeds nei_16","AL","Algae",1986,0.1,"Micronesia"
"286",9,"Eucheuma seaweeds nei_16","AL","Algae",1987,0.1,"Micronesia"
"287",9,"Eucheuma seaweeds nei_16","AL","Algae",1988,0.1,"Micronesia"
"288",9,"Eucheuma seaweeds nei_16","AL","Algae",1989,0.1,"Micronesia"
"289",9,"Eucheuma seaweeds nei_16","AL","Algae",1990,0,"Micronesia"
"290",9,"Eucheuma seaweeds nei_16","AL","Algae",1991,0,"Micronesia"
"291",9,"Eucheuma seaweeds nei_16","AL","Algae",1992,0,"Micronesia"
"292",9,"Eucheuma seaweeds nei_16","AL","Algae",1993,0,"Micronesia"
"293",9,"Eucheuma seaweeds nei_16","AL","Algae",1994,0,"Micronesia"
"294",9,"Eucheuma seaweeds nei_16","AL","Algae",1995,0,"Micronesia"
"295",9,"Eucheuma seaweeds nei_16","AL","Algae",1996,0,"Micronesia"
"296",9,"Eucheuma seaweeds nei_16","AL","Algae",1997,0,"Micronesia"
"297",9,"Eucheuma seaweeds nei_16","AL","Algae",1998,0,"Micronesia"
"298",9,"Eucheuma seaweeds nei_16","AL","Algae",1999,0,"Micronesia"
"299",9,"Eucheuma seaweeds nei_16","AL","Algae",2000,0,"Micronesia"
"300",9,"Eucheuma seaweeds nei_16","AL","Algae",2001,0,"Micronesia"
"301",9,"Eucheuma seaweeds nei_16","AL","Algae",2002,0,"Micronesia"
"302",9,"Eucheuma seaweeds nei_16","AL","Algae",2003,0,"Micronesia"
"303",9,"Eucheuma seaweeds nei_16","AL","Algae",2004,0,"Micronesia"
"304",9,"Eucheuma seaweeds nei_16","AL","Algae",2005,0,"Micronesia"
"305",9,"Eucheuma seaweeds nei_16","AL","Algae",2006,0,"Micronesia"
"306",9,"Eucheuma seaweeds nei_16","AL","Algae",2007,0,"Micronesia"
"307",9,"Eucheuma seaweeds nei_16","AL","Algae",2008,0,"Micronesia"
"308",9,"Eucheuma seaweeds nei_16","AL","Algae",2009,0,"Micronesia"
"309",9,"Eucheuma seaweeds nei_16","AL","Algae",2010,0,"Micronesia"
"310",9,"Eucheuma seaweeds nei_16","AL","Algae",2011,0,"Micronesia"
"311",9,"Eucheuma seaweeds nei_16","AL","Algae",2012,0,"Micronesia"
"312",9,"Eucheuma seaweeds nei_16","AL","Algae",2013,0,"Micronesia"
"313",9,"Eucheuma seaweeds nei_16","AL","Algae",2014,0,"Micronesia"
"314",9,"Eucheuma seaweeds nei_16","AL","Algae",2015,0,"Micronesia"
"315",9,"Eucheuma seaweeds nei_16","AL","Algae",2016,0,"Micronesia"
"316",9,"Eucheuma seaweeds nei_16","AL","Algae",2017,0,"Micronesia"
"317",9,"Eucheuma seaweeds nei_16","AL","Algae",2018,0,"Micronesia"
"318",9,"Eucheuma seaweeds nei_16","AL","Algae",2019,0,"Micronesia"
"319",10,"Milkfish_17","F","Chanidae",2001,0.4,"Nauru"
"320",10,"Milkfish_17","F","Chanidae",2002,0,"Nauru"
"321",10,"Milkfish_17","F","Chanidae",2003,0,"Nauru"
"322",10,"Milkfish_17","F","Chanidae",2004,0,"Nauru"
"323",10,"Milkfish_17","F","Chanidae",2005,0,"Nauru"
"324",10,"Milkfish_17","F","Chanidae",2006,0.8,"Nauru"
"325",10,"Milkfish_17","F","Chanidae",2007,0,"Nauru"
"326",10,"Milkfish_17","F","Chanidae",2008,0,"Nauru"
"327",10,"Milkfish_17","F","Chanidae",2009,0,"Nauru"
"328",10,"Milkfish_17","F","Chanidae",2010,0,"Nauru"
"329",10,"Milkfish_17","F","Chanidae",2011,0,"Nauru"
"330",10,"Milkfish_17","F","Chanidae",2012,1,"Nauru"
"331",10,"Milkfish_17","F","Chanidae",2013,0.1,"Nauru"
"332",10,"Milkfish_17","F","Chanidae",2014,0.3,"Nauru"
"333",10,"Milkfish_17","F","Chanidae",2015,0.3,"Nauru"
"334",10,"Milkfish_17","F","Chanidae",2016,0.3,"Nauru"
"335",10,"Milkfish_17","F","Chanidae",2017,0.3,"Nauru"
"336",10,"Milkfish_17","F","Chanidae",2018,0.5,"Nauru"
"337",10,"Milkfish_17","F","Chanidae",2019,0.3,"Nauru"
"338",11,"Sixfinger threadfin_18","F","Polynemidae",2014,0.61,"Marshall Islands"
"339",11,"Sixfinger threadfin_18","F","Polynemidae",2015,0.2,"Marshall Islands"
"340",11,"Sixfinger threadfin_18","F","Polynemidae",2016,5,"Marshall Islands"
"341",11,"Sixfinger threadfin_18","F","Polynemidae",2017,5,"Marshall Islands"
"342",11,"Sixfinger threadfin_18","F","Polynemidae",2018,2.27,"Marshall Islands"
"343",11,"Sixfinger threadfin_18","F","Polynemidae",2019,0,"Marshall Islands"
"344",13,"Banana prawn_19","SH","Penaeidae",1982,1,"Northern Mariana Islands and Guam"
"345",13,"Banana prawn_19","SH","Penaeidae",1983,0,"Northern Mariana Islands and Guam"
"346",13,"Banana prawn_19","SH","Penaeidae",1984,0,"Northern Mariana Islands and Guam"
"347",13,"Banana prawn_19","SH","Penaeidae",1985,0,"Northern Mariana Islands and Guam"
