"rgn_id","year","resilience_score"
1,1996,0.807942612965901
1,1998,0.799657793839773
1,2000,0.826227919260661
1,2002,0.80604178905487
1,2003,0.815452694892883
1,2004,0.837629477183025
1,2005,0.815152623256048
1,2006,0.815321356058121
1,2007,0.820355137189229
1,2008,0.824038658539454
1,2009,0.818683109680812
1,2010,0.819342543681463
1,2011,0.825920776526133
1,2012,0.822610227266947
1,2013,0.814573705196381
1,2014,0.821823318799337
1,2015,0.811716675758362
2,1996,0.807942612965901
2,1998,0.799657793839773
2,2000,0.826227919260661
2,2002,0.80604178905487
2,2003,0.815452694892883
2,2004,0.837629477183025
2,2005,0.815152623256048
2,2006,0.815321356058121
2,2007,0.820355137189229
2,2008,0.824038658539454
2,2009,0.818683109680812
2,2010,0.819342543681463
2,2011,0.825920776526133
2,2012,0.822610227266947
2,2013,0.814573705196381
2,2014,0.821823318799337
2,2015,0.811716675758362
3,1996,0.807942612965901
3,1998,0.799657793839773
3,2000,0.826227919260661
3,2002,0.80604178905487
3,2003,0.815452694892883
3,2004,0.837629477183025
3,2005,0.815152623256048
3,2006,0.815321356058121
3,2007,0.820355137189229
3,2008,0.824038658539454
3,2009,0.818683109680812
3,2010,0.819342543681463
3,2011,0.825920776526133
3,2012,0.822610227266947
3,2013,0.814573705196381
3,2014,0.821823318799337
3,2015,0.811716675758362
4,1996,0.807942612965901
4,1998,0.799657793839773
4,2000,0.826227919260661
4,2002,0.80604178905487
4,2003,0.815452694892883
4,2004,0.837629477183025
4,2005,0.815152623256048
4,2006,0.815321356058121
4,2007,0.820355137189229
4,2008,0.824038658539454
4,2009,0.818683109680812
4,2010,0.819342543681463
4,2011,0.825920776526133
4,2012,0.822610227266947
4,2013,0.814573705196381
4,2014,0.821823318799337
4,2015,0.811716675758362
5,1996,0.682355176183499
5,1998,0.681504865820623
5,2000,0.684821789703435
5,2002,0.681089634936717
5,2003,0.68010742129551
5,2004,0.683536966641744
5,2005,0.687095758939783
5,2006,0.685695092752576
5,2007,0.682307563349605
5,2008,0.67639972679317
5,2009,0.6931664382418
5,2010,0.695976725096504
5,2011,0.694812066853046
5,2012,0.694272386406859
5,2013,0.693564541389545
5,2014,0.694919571986215
5,2015,0.698764260787931
6,1996,0.514013282194113
6,1998,0.503927710155646
6,2000,0.513119636972745
6,2002,0.476412428574016
6,2003,0.452180443704128
6,2004,0.481732983716453
6,2005,0.578935340046883
6,2006,0.570398137221734
6,2007,0.553648793697357
6,2008,0.550767623384794
6,2009,0.55236259996891
6,2010,0.548362351953983
6,2011,0.543508953352769
6,2012,0.547796011467775
6,2013,0.554318654040496
6,2014,0.541167075435321
6,2015,0.499663095300396
7,1996,0.49508297185724
7,1998,0.486144470671813
7,2000,0.351044191916784
7,2002,0.283805912733078
7,2003,0.272967485586802
7,2004,0.357321702813109
7,2005,0.41438135097366
7,2006,0.400955678025882
7,2007,0.392563699930906
7,2008,0.394953949128588
7,2009,0.399445780615012
7,2010,0.406302500267823
7,2011,0.414505207103988
7,2012,0.413287182835241
7,2013,0.415858060230191
7,2014,0.42554694712162
7,2015,0.438907773296038
8,1996,0.536941289290404
8,1998,0.541318829243
8,2000,0.539982274556771
