"rgn_id","taxa_code","taxa_group","family","year","tonnes"
7,"Giant tiger prawn_129","SH","Penaeidae",2013,0
7,"Giant tiger prawn_129","SH","Penaeidae",2014,0
7,"Giant tiger prawn_129","SH","Penaeidae",2015,0
7,"Giant tiger prawn_129","SH","Penaeidae",2016,0
7,"Giant tiger prawn_129","SH","Penaeidae",2017,0
7,"Giant tiger prawn_129","SH","Penaeidae",2018,0
7,"Giant tiger prawn_129","SH","Penaeidae",2019,0
7,"Giant tiger prawn_129","SH","Penaeidae",2020,0
7,"Giant tiger prawn_129","SH","Penaeidae",2021,0
7,"Giant tiger prawn_129","SH","Penaeidae",2022,0
7,"Giant tiger prawn_129","SH","Penaeidae",2023,0
7,"Milkfish_276","F","Chanidae",2016,3
7,"Milkfish_276","F","Chanidae",2017,3
7,"Milkfish_276","F","Chanidae",2018,3
7,"Milkfish_276","F","Chanidae",2019,3
7,"Milkfish_276","F","Chanidae",2020,3
7,"Milkfish_276","F","Chanidae",2021,3
7,"Milkfish_276","F","Chanidae",2022,3
7,"Milkfish_276","F","Chanidae",2023,3
7,"Seaweed_1216","AL","Algae",2002,0.0600000000000001
7,"Seaweed_1216","AL","Algae",2003,4
7,"Seaweed_1216","AL","Algae",2004,17.112
7,"Seaweed_1216","AL","Algae",2005,26.088
7,"Seaweed_1216","AL","Algae",2006,13.536
7,"Seaweed_1216","AL","Algae",2007,8.65600000000001
7,"Seaweed_1216","AL","Algae",2008,11.592
7,"Seaweed_1216","AL","Algae",2009,40.288
7,"Seaweed_1216","AL","Algae",2010,71.0400000000001
7,"Seaweed_1216","AL","Algae",2011,72.1760000000001
7,"Seaweed_1216","AL","Algae",2012,69.9040000000001
7,"Seaweed_1216","AL","Algae",2013,118.12
7,"Seaweed_1216","AL","Algae",2014,121.624
7,"Seaweed_1216","AL","Algae",2015,122
7,"Seaweed_1216","AL","Algae",2016,105.8
7,"Seaweed_1216","AL","Algae",2017,47.8
7,"Seaweed_1216","AL","Algae",2018,55.2
7,"Seaweed_1216","AL","Algae",2019,56
7,"Seaweed_1216","AL","Algae",2020,55
7,"Seaweed_1216","AL","Algae",2021,124.5574
7,"Seaweed_1216","AL","Algae",2022,118.713
7,"Seaweed_1216","AL","Algae",2023,7.02128000000001
8,"Clams_613","BI",NA,2002,0.1
8,"Clams_613","BI",NA,2003,0.1
8,"Clams_613","BI",NA,2004,1
8,"Clams_613","BI",NA,2005,2
8,"Clams_613","BI",NA,2006,2
8,"Clams_613","BI",NA,2007,0
8,"Clams_613","BI",NA,2008,0.1
8,"Clams_613","BI",NA,2009,1.45
8,"Clams_613","BI",NA,2010,1.35
8,"Clams_613","BI",NA,2011,0.77
8,"Clams_613","BI",NA,2012,0
8,"Clams_613","BI",NA,2013,0
8,"Clams_613","BI",NA,2014,2.8
8,"Clams_613","BI",NA,2015,1.8
8,"Clams_613","BI",NA,2016,1.5
8,"Clams_613","BI",NA,2017,1.5
8,"Clams_613","BI",NA,2018,1.5
8,"Clams_613","BI",NA,2019,0
8,"Clams_613","BI",NA,2020,0
8,"Clams_613","BI",NA,2021,0
8,"Clams_613","BI",NA,2022,0
8,"Clams_613","BI",NA,2023,0
8,"Cockles_635","BI","Cardiidae",1989,3
8,"Cockles_635","BI","Cardiidae",1990,2
8,"Cockles_635","BI","Cardiidae",1991,2
8,"Cockles_635","BI","Cardiidae",1992,2
8,"Cockles_635","BI","Cardiidae",1993,2
8,"Cockles_635","BI","Cardiidae",1994,3
8,"Cockles_635","BI","Cardiidae",1995,3
8,"Cockles_635","BI","Cardiidae",1996,2
8,"Cockles_635","BI","Cardiidae",1997,2
8,"Cockles_635","BI","Cardiidae",1998,1
8,"Cockles_635","BI","Cardiidae",1999,1
8,"Cockles_635","BI","Cardiidae",2000,2
8,"Cockles_635","BI","Cardiidae",2001,2
8,"Cockles_635","BI","Cardiidae",2002,4.2
8,"Cockles_635","BI","Cardiidae",2003,4.2
8,"Cockles_635","BI","Cardiidae",2004,4.3
8,"Cockles_635","BI","Cardiidae",2005,3.3
8,"Cockles_635","BI","Cardiidae",2006,3.3
8,"Cockles_635","BI","Cardiidae",2007,14
8,"Cockles_635","BI","Cardiidae",2008,2.2
8,"Cockles_635","BI","Cardiidae",2009,26.13
8,"Cockles_635","BI","Cardiidae",2010,6.36
8,"Cockles_635","BI","Cardiidae",2011,3.21
8,"Cockles_635","BI","Cardiidae",2012,0.311
8,"Cockles_635","BI","Cardiidae",2013,0.195
8,"Cockles_635","BI","Cardiidae",2014,6.526
8,"Cockles_635","BI","Cardiidae",2015,3.29
8,"Cockles_635","BI","Cardiidae",2016,7.7
8,"Cockles_635","BI","Cardiidae",2017,4.8
8,"Cockles_635","BI","Cardiidae",2018,4.8
8,"Cockles_635","BI","Cardiidae",2019,0
8,"Cockles_635","BI","Cardiidae",2020,0
8,"Cockles_635","BI","Cardiidae",2021,0
8,"Cockles_635","BI","Cardiidae",2022,0
8,"Cockles_635","BI","Cardiidae",2023,0
8,"Golden-lined spinefoot_158","F","Siganidae",2019,4
8,"Golden-lined spinefoot_158","F","Siganidae",2020,2
8,"Golden-lined spinefoot_158","F","Siganidae",2021,2
8,"Golden-lined spinefoot_158","F","Siganidae",2022,2
8,"Golden-lined spinefoot_158","F","Siganidae",2023,2
8,"Milkfish_271","F","Chanidae",2007,4
8,"Milkfish_271","F","Chanidae",2008,18
8,"Milkfish_271","F","Chanidae",2009,14.3
8,"Milkfish_271","F","Chanidae",2010,17.5
8,"Milkfish_271","F","Chanidae",2011,19.7
8,"Milkfish_271","F","Chanidae",2012,35.7
8,"Milkfish_271","F","Chanidae",2013,19.7
8,"Milkfish_271","F","Chanidae",2014,20
8,"Milkfish_271","F","Chanidae",2015,20
8,"Milkfish_271","F","Chanidae",2016,14
8,"Milkfish_271","F","Chanidae",2017,14
8,"Milkfish_271","F","Chanidae",2018,15
8,"Milkfish_271","F","Chanidae",2019,10
8,"Milkfish_271","F","Chanidae",2020,10
8,"Milkfish_271","F","Chanidae",2021,5
8,"Milkfish_271","F","Chanidae",2022,4
8,"Milkfish_271","F","Chanidae",2023,5
8,"Mottled spinefoot_277","F","Siganidae",2019,2
8,"Mottled spinefoot_277","F","Siganidae",2020,2
8,"Mottled spinefoot_277","F","Siganidae",2021,2
8,"Mottled spinefoot_277","F","Siganidae",2022,2
8,"Mottled spinefoot_277","F","Siganidae",2023,2
8,"Penaeus shrimps nei_334","SH","Penaeidae",2015,1.1
8,"Penaeus shrimps nei_334","SH","Penaeidae",2016,0.6
8,"Penaeus shrimps nei_334","SH","Penaeidae",2017,0.4
8,"Penaeus shrimps nei_334","SH","Penaeidae",2018,0.4
8,"Penaeus shrimps nei_334","SH","Penaeidae",2019,0
8,"Penaeus shrimps nei_334","SH","Penaeidae",2020,0
8,"Penaeus shrimps nei_334","SH","Penaeidae",2021,0
8,"Penaeus shrimps nei_334","SH","Penaeidae",2022,0
8,"Penaeus shrimps nei_334","SH","Penaeidae",2023,0
8,"Spinefeet(=Rabbitfishes) nei_387","F","Siganidae",2018,1
8,"Spinefeet(=Rabbitfishes) nei_387","F","Siganidae",2019,1
8,"Spinefeet(=Rabbitfishes) nei_387","F","Siganidae",2020,1
8,"Spinefeet(=Rabbitfishes) nei_387","F","Siganidae",2021,2.2
8,"Spinefeet(=Rabbitfishes) nei_387","F","Siganidae",2022,2
8,"Spinefeet(=Rabbitfishes) nei_387","F","Siganidae",2023,2
9,"Clams_604","BI",NA,1984,0.1
9,"Clams_604","BI",NA,1985,0.1
9,"Clams_604","BI",NA,1986,0.1
9,"Clams_604","BI",NA,1987,0.1
9,"Clams_604","BI",NA,1988,0.1
9,"Clams_604","BI",NA,1989,0.1
9,"Clams_604","BI",NA,1990,0.1
9,"Clams_604","BI",NA,1991,0.1
9,"Clams_604","BI",NA,1992,0.1
9,"Clams_604","BI",NA,1993,0.1
9,"Clams_604","BI",NA,1994,0.1
9,"Clams_604","BI",NA,1995,0.1
9,"Clams_604","BI",NA,1996,0.1
9,"Clams_604","BI",NA,1997,0.1
9,"Clams_604","BI",NA,1998,0.1
9,"Clams_604","BI",NA,1999,0.1
9,"Clams_604","BI",NA,2000,0.1
9,"Clams_604","BI",NA,2001,0.1
9,"Clams_604","BI",NA,2002,0.1
9,"Clams_604","BI",NA,2003,0.1
9,"Clams_604","BI",NA,2004,0.1
9,"Clams_604","BI",NA,2005,0.1
9,"Clams_604","BI",NA,2006,0.1
9,"Clams_604","BI",NA,2007,0.1
9,"Clams_604","BI",NA,2008,0
9,"Clams_604","BI",NA,2009,0
9,"Clams_604","BI",NA,2010,0
9,"Clams_604","BI",NA,2011,0
9,"Clams_604","BI",NA,2012,0
9,"Clams_604","BI",NA,2013,0
9,"Clams_604","BI",NA,2014,0
9,"Clams_604","BI",NA,2015,0
9,"Clams_604","BI",NA,2016,0
9,"Clams_604","BI",NA,2017,0
9,"Clams_604","BI",NA,2018,0
9,"Clams_604","BI",NA,2019,0
9,"Clams_604","BI",NA,2020,0
9,"Clams_604","BI",NA,2021,0
9,"Clams_604","BI",NA,2022,0
9,"Clams_604","BI",NA,2023,0
9,"Milkfish_263","F","Chanidae",1984,0.1
9,"Milkfish_263","F","Chanidae",1985,0.1
9,"Milkfish_263","F","Chanidae",1986,0.1
9,"Milkfish_263","F","Chanidae",1987,0.1
9,"Milkfish_263","F","Chanidae",1988,0.1
9,"Milkfish_263","F","Chanidae",1989,0.1
9,"Milkfish_263","F","Chanidae",1990,0.1
9,"Milkfish_263","F","Chanidae",1991,0.1
9,"Milkfish_263","F","Chanidae",1992,0.1
9,"Milkfish_263","F","Chanidae",1993,0.1
9,"Milkfish_263","F","Chanidae",1994,0.1
9,"Milkfish_263","F","Chanidae",1995,0.1
9,"Milkfish_263","F","Chanidae",1996,0.1
9,"Milkfish_263","F","Chanidae",1997,0.1
9,"Milkfish_263","F","Chanidae",1998,0.1
9,"Milkfish_263","F","Chanidae",1999,0.1
9,"Milkfish_263","F","Chanidae",2000,0.1
9,"Milkfish_263","F","Chanidae",2001,0.1
9,"Milkfish_263","F","Chanidae",2002,0.1
9,"Milkfish_263","F","Chanidae",2003,0.1
9,"Milkfish_263","F","Chanidae",2004,0.1
9,"Milkfish_263","F","Chanidae",2005,0.1
9,"Milkfish_263","F","Chanidae",2006,0.1
9,"Milkfish_263","F","Chanidae",2007,0.1
9,"Milkfish_263","F","Chanidae",2008,0
9,"Milkfish_263","F","Chanidae",2009,0
9,"Milkfish_263","F","Chanidae",2010,0
9,"Milkfish_263","F","Chanidae",2011,0
9,"Milkfish_263","F","Chanidae",2012,0
9,"Milkfish_263","F","Chanidae",2013,0
9,"Milkfish_263","F","Chanidae",2014,0
9,"Milkfish_263","F","Chanidae",2015,0
9,"Milkfish_263","F","Chanidae",2016,0
9,"Milkfish_263","F","Chanidae",2017,0
9,"Milkfish_263","F","Chanidae",2018,0
9,"Milkfish_263","F","Chanidae",2019,0
9,"Milkfish_263","F","Chanidae",2020,0
9,"Milkfish_263","F","Chanidae",2021,0
9,"Milkfish_263","F","Chanidae",2022,0
9,"Milkfish_263","F","Chanidae",2023,0
9,"Seaweed_1202","AL","Algae",1984,0.00999999999999999
9,"Seaweed_1202","AL","Algae",1985,8.5
9,"Seaweed_1202","AL","Algae",1986,0.1
9,"Seaweed_1202","AL","Algae",1987,0.1
9,"Seaweed_1202","AL","Algae",1988,0.1
9,"Seaweed_1202","AL","Algae",1989,0.1
9,"Seaweed_1202","AL","Algae",1990,0.00999999999999999
9,"Seaweed_1202","AL","Algae",1991,0.00999999999999999
9,"Seaweed_1202","AL","Algae",1992,0.00999999999999999
9,"Seaweed_1202","AL","Algae",1993,0.00999999999999999
9,"Seaweed_1202","AL","Algae",1994,0.00999999999999999
9,"Seaweed_1202","AL","Algae",1995,0.00999999999999999
9,"Seaweed_1202","AL","Algae",1996,0.00999999999999999
9,"Seaweed_1202","AL","Algae",1997,0.00999999999999999
9,"Seaweed_1202","AL","Algae",1998,0.00999999999999999
9,"Seaweed_1202","AL","Algae",1999,0.00999999999999999
9,"Seaweed_1202","AL","Algae",2000,0.00999999999999999
9,"Seaweed_1202","AL","Algae",2001,0.00999999999999999
9,"Seaweed_1202","AL","Algae",2002,0.00999999999999999
9,"Seaweed_1202","AL","Algae",2003,0.00999999999999999
9,"Seaweed_1202","AL","Algae",2004,0.00999999999999999
9,"Seaweed_1202","AL","Algae",2005,0.00999999999999999
9,"Seaweed_1202","AL","Algae",2006,0.00999999999999999
9,"Seaweed_1202","AL","Algae",2007,0.00999999999999999
9,"Seaweed_1202","AL","Algae",2008,0
9,"Seaweed_1202","AL","Algae",2009,0
9,"Seaweed_1202","AL","Algae",2010,0
9,"Seaweed_1202","AL","Algae",2011,0
9,"Seaweed_1202","AL","Algae",2012,0
9,"Seaweed_1202","AL","Algae",2013,0
9,"Seaweed_1202","AL","Algae",2014,0
9,"Seaweed_1202","AL","Algae",2015,0
9,"Seaweed_1202","AL","Algae",2016,0
9,"Seaweed_1202","AL","Algae",2017,0
9,"Seaweed_1202","AL","Algae",2018,0
9,"Seaweed_1202","AL","Algae",2019,0
9,"Seaweed_1202","AL","Algae",2020,0
9,"Seaweed_1202","AL","Algae",2021,0
9,"Seaweed_1202","AL","Algae",2022,0
9,"Seaweed_1202","AL","Algae",2023,0
10,"Milkfish_267","F","Chanidae",2001,0.4
10,"Milkfish_267","F","Chanidae",2002,0
10,"Milkfish_267","F","Chanidae",2003,0
10,"Milkfish_267","F","Chanidae",2004,0
10,"Milkfish_267","F","Chanidae",2005,0
10,"Milkfish_267","F","Chanidae",2006,0.8
10,"Milkfish_267","F","Chanidae",2007,0
10,"Milkfish_267","F","Chanidae",2008,0
10,"Milkfish_267","F","Chanidae",2009,0
10,"Milkfish_267","F","Chanidae",2010,0
10,"Milkfish_267","F","Chanidae",2011,0
10,"Milkfish_267","F","Chanidae",2012,1
10,"Milkfish_267","F","Chanidae",2013,0.1
10,"Milkfish_267","F","Chanidae",2014,0.3
10,"Milkfish_267","F","Chanidae",2015,0.3
10,"Milkfish_267","F","Chanidae",2016,0.3
10,"Milkfish_267","F","Chanidae",2017,0.3
10,"Milkfish_267","F","Chanidae",2018,0.5
10,"Milkfish_267","F","Chanidae",2019,0.3
10,"Milkfish_267","F","Chanidae",2020,0.5
10,"Milkfish_267","F","Chanidae",2021,0.5
10,"Milkfish_267","F","Chanidae",2022,0.5
10,"Milkfish_267","F","Chanidae",2023,0.5
11,"Cockles_644","BI","Cardiidae",2019,0.072
11,"Cockles_644","BI","Cardiidae",2020,1.38
11,"Cockles_644","BI","Cardiidae",2021,0.12
11,"Cockles_644","BI","Cardiidae",2022,1.34
11,"Cockles_644","BI","Cardiidae",2023,0.36
11,"Sixfinger threadfin_1256","F","Polynemidae",2014,0.61
11,"Sixfinger threadfin_1256","F","Polynemidae",2015,0.2
11,"Sixfinger threadfin_1256","F","Polynemidae",2016,5
11,"Sixfinger threadfin_1256","F","Polynemidae",2017,5
11,"Sixfinger threadfin_1256","F","Polynemidae",2018,2.27
11,"Sixfinger threadfin_1256","F","Polynemidae",2019,0
11,"Sixfinger threadfin_1256","F","Polynemidae",2020,8.2
11,"Sixfinger threadfin_1256","F","Polynemidae",2021,2
11,"Sixfinger threadfin_1256","F","Polynemidae",2022,24.5
11,"Sixfinger threadfin_1256","F","Polynemidae",2023,2.6
13,"Banana prawn_18","SH","Penaeidae",1970,0.1
13,"Banana prawn_18","SH","Penaeidae",1971,0.1
13,"Banana prawn_18","SH","Penaeidae",1972,0.1
13,"Banana prawn_18","SH","Penaeidae",1973,0.1
13,"Banana prawn_18","SH","Penaeidae",1974,0.1
13,"Banana prawn_18","SH","Penaeidae",1975,0.1
13,"Banana prawn_18","SH","Penaeidae",1976,0.1
13,"Banana prawn_18","SH","Penaeidae",1977,0.1
13,"Banana prawn_18","SH","Penaeidae",1978,0.1
13,"Banana prawn_18","SH","Penaeidae",1979,0.1
13,"Banana prawn_18","SH","Penaeidae",1980,0.1
13,"Banana prawn_18","SH","Penaeidae",1981,0.1
13,"Banana prawn_18","SH","Penaeidae",1982,1
13,"Banana prawn_18","SH","Penaeidae",1983,0.1
13,"Banana prawn_18","SH","Penaeidae",1984,0
13,"Banana prawn_18","SH","Penaeidae",1985,0
13,"Banana prawn_18","SH","Penaeidae",1986,0
13,"Banana prawn_18","SH","Penaeidae",1987,0
13,"Banana prawn_18","SH","Penaeidae",1988,0
13,"Banana prawn_18","SH","Penaeidae",1989,0
13,"Banana prawn_18","SH","Penaeidae",1990,0.1
13,"Banana prawn_18","SH","Penaeidae",1991,1
13,"Banana prawn_18","SH","Penaeidae",1992,10
13,"Banana prawn_18","SH","Penaeidae",1993,20
13,"Banana prawn_18","SH","Penaeidae",1994,20
13,"Banana prawn_18","SH","Penaeidae",1995,20
13,"Banana prawn_18","SH","Penaeidae",1996,22
13,"Banana prawn_18","SH","Penaeidae",1997,22
13,"Banana prawn_18","SH","Penaeidae",1998,22
13,"Banana prawn_18","SH","Penaeidae",1999,25
13,"Banana prawn_18","SH","Penaeidae",2000,25
13,"Banana prawn_18","SH","Penaeidae",2001,25
13,"Banana prawn_18","SH","Penaeidae",2002,25
13,"Banana prawn_18","SH","Penaeidae",2003,0
13,"Banana prawn_18","SH","Penaeidae",2004,0
13,"Banana prawn_18","SH","Penaeidae",2005,0
13,"Banana prawn_18","SH","Penaeidae",2006,0
13,"Banana prawn_18","SH","Penaeidae",2007,0
13,"Banana prawn_18","SH","Penaeidae",2008,0
13,"Banana prawn_18","SH","Penaeidae",2009,0
13,"Banana prawn_18","SH","Penaeidae",2010,0
13,"Banana prawn_18","SH","Penaeidae",2011,0
13,"Banana prawn_18","SH","Penaeidae",2012,0
13,"Banana prawn_18","SH","Penaeidae",2013,0
13,"Banana prawn_18","SH","Penaeidae",2014,0
13,"Banana prawn_18","SH","Penaeidae",2015,0
13,"Banana prawn_18","SH","Penaeidae",2016,0
13,"Banana prawn_18","SH","Penaeidae",2017,0
13,"Banana prawn_18","SH","Penaeidae",2018,0
13,"Banana prawn_18","SH","Penaeidae",2019,0
13,"Banana prawn_18","SH","Penaeidae",2020,0
13,"Banana prawn_18","SH","Penaeidae",2021,0
13,"Banana prawn_18","SH","Penaeidae",2022,0
13,"Banana prawn_18","SH","Penaeidae",2023,0
13,"Milkfish_268","F","Chanidae",2003,40
13,"Milkfish_268","F","Chanidae",2004,40
13,"Milkfish_268","F","Chanidae",2005,40
13,"Milkfish_268","F","Chanidae",2006,40
13,"Milkfish_268","F","Chanidae",2007,40
13,"Milkfish_268","F","Chanidae",2008,40
13,"Milkfish_268","F","Chanidae",2009,40
13,"Milkfish_268","F","Chanidae",2010,35
13,"Milkfish_268","F","Chanidae",2011,30
13,"Milkfish_268","F","Chanidae",2012,30
13,"Milkfish_268","F","Chanidae",2013,30
13,"Milkfish_268","F","Chanidae",2014,30
13,"Milkfish_268","F","Chanidae",2015,30
13,"Milkfish_268","F","Chanidae",2016,30
13,"Milkfish_268","F","Chanidae",2017,10
13,"Milkfish_268","F","Chanidae",2018,10
13,"Milkfish_268","F","Chanidae",2019,10
13,"Milkfish_268","F","Chanidae",2020,5
13,"Milkfish_268","F","Chanidae",2021,5
13,"Milkfish_268","F","Chanidae",2022,5
