"rgn_id","year","trend"
1,2012,0.96
2,2012,0.96
3,2012,0.96
4,2012,NA
5,2012,0.99
6,2012,0.96
7,2012,1
8,2012,-1
9,2012,-0.46
10,2012,-0.46
11,2012,-0.46
12,2012,-0.46
13,2012,-0.62
14,2012,0.66
15,2012,-0.39
16,2012,0.96
17,2012,1
18,2012,-0.93
19,2012,1
20,2012,0.85
21,2012,0.24
24,2012,0.04
25,2012,-0.11
26,2012,-0.23
28,2012,0.25
29,2012,0.6
30,2012,0.88
31,2012,0.98
32,2012,-0.92
33,2012,0.88
34,2012,NA
35,2012,NA
36,2012,NA
37,2012,0.45
38,2012,-0.49
39,2012,0.36
40,2012,-0.01
41,2012,1
42,2012,1
43,2012,0.68
44,2012,0.88
45,2012,0.88
46,2012,0.88
47,2012,1
48,2012,0.47
49,2012,-0.76
50,2012,1
51,2012,1
52,2012,0
53,2012,1
54,2012,1
55,2012,-0.31
56,2012,0.5
57,2012,-0.31
58,2012,-0.31
59,2012,-1
60,2012,0.11
61,2012,-0.99
62,2012,0.06
63,2012,0.36
64,2012,0.6
65,2012,0.46
66,2012,1
67,2012,-1
68,2012,-0.73
69,2012,0.62
70,2012,-1
71,2012,-1
72,2012,0.37
73,2012,0.65
74,2012,0.83
75,2012,-1
76,2012,1
77,2012,0.17
78,2012,-0.91
79,2012,1
80,2012,-0.91
81,2012,0.02
82,2012,1
84,2012,1
85,2012,0.62
86,2012,0.58
88,2012,0.62
89,2012,NA
90,2012,NA
91,2012,NA
92,2012,NA
93,2012,NA
94,2012,NA
95,2012,-0.98
96,2012,-1
97,2012,1
98,2012,1
99,2012,-0.94
100,2012,-0.99
101,2012,1
102,2012,1
103,2012,0.73
104,2012,-1
105,2012,NA
106,2012,0.92
107,2012,NA
108,2012,0.94
110,2012,-0.5
111,2012,-0.13
112,2012,1
113,2012,1
114,2012,1
115,2012,-1
116,2012,0.03
117,2012,-1
118,2012,-1
119,2012,-0.93
120,2012,1
121,2012,0.51
122,2012,-1
123,2012,-0.71
124,2012,-1
125,2012,1
126,2012,1
127,2012,-1
129,2012,1
130,2012,-0.2
131,2012,0.8
132,2012,-1
133,2012,0.73
134,2012,-0.7
135,2012,-0.14
136,2012,0.96
137,2012,-0.07
138,2012,0.75
139,2012,-0.22
140,2012,-0.05
141,2012,0.62
143,2012,0.53
144,2012,0.62
145,2012,0.02
146,2012,0.64
147,2012,0.99
148,2012,-0.46
149,2012,NA
150,2012,NA
151,2012,0.02
152,2012,0
153,2012,-0.51
154,2012,0.02
155,2012,0.96
156,2012,0.64
157,2012,-0.46
158,2012,NA
159,2012,NA
161,2012,0.64
162,2012,0.97
163,2012,-0.5
164,2012,1
166,2012,-0.91
167,2012,0
168,2012,0.69
169,2012,-1
171,2012,-0.67
172,2012,0.15
173,2012,1
174,2012,-0.33
175,2012,0
176,2012,0
177,2012,-1
178,2012,0
179,2012,-1
180,2012,0.98
181,2012,-1
182,2012,-0.86
183,2012,1
184,2012,0
185,2012,-0.52
186,2012,-1
187,2012,-1
188,2012,0.99
189,2012,-0.25
190,2012,-1
191,2012,0.99
192,2012,1
193,2012,0.6
194,2012,-1
195,2012,-0.34
196,2012,0.94
197,2012,-0.93
198,2012,-1
199,2012,1
200,2012,-0.93
202,2012,1
203,2012,-1
204,2012,1
205,2012,0.96
206,2012,1
207,2012,-1
208,2012,0.66
209,2012,0.31
210,2012,-1
212,2012,-0.15
213,2012,NA
214,2012,1
215,2012,0.88
216,2012,-0.24
218,2012,0.03
219,2012,0
220,2012,0.22
221,2012,0.22
222,2012,0.9
223,2012,-0.31
224,2012,1
227,2012,0.62
228,2012,0.62
231,2012,-1
232,2012,-1
237,2012,-0.23
244,2012,-1
245,2012,-1
247,2012,-0.65
248,2012,-1
249,2012,-1
250,2012,0.99
1,2013,0.97
2,2013,0.97
3,2013,0.97
4,2013,NA
5,2013,0.99
6,2013,0.97
7,2013,1
8,2013,-0.7
9,2013,-0.37
10,2013,-0.37
11,2013,-0.37
12,2013,-0.37
13,2013,-0.67
14,2013,0.89
15,2013,-0.67
16,2013,0.97
17,2013,1
18,2013,-0.96
19,2013,1
20,2013,0.94
21,2013,0.32
24,2013,0.02
25,2013,0.94
26,2013,0.09
28,2013,0.02
29,2013,0.38
30,2013,0.57
31,2013,0.99
32,2013,-0.96
33,2013,0.57
34,2013,NA
35,2013,NA
36,2013,NA
37,2013,0.52
38,2013,-0.16
39,2013,0.54
40,2013,-0.61
41,2013,1
42,2013,0
43,2013,0.54
44,2013,0.57
45,2013,-1
46,2013,0.57
47,2013,1
48,2013,0.27
49,2013,-0.65
50,2013,1
51,2013,1
52,2013,0.5
53,2013,0.6
54,2013,1
55,2013,-0.35
56,2013,0.65
57,2013,-0.35
58,2013,-0.35
59,2013,0
60,2013,0.11
61,2013,-1
62,2013,0.28
63,2013,0.29
64,2013,0.6
65,2013,0.56
66,2013,1
67,2013,-1
68,2013,-0.75
69,2013,0.68
70,2013,-1
71,2013,-1
72,2013,0.27
73,2013,0.75
74,2013,0.84
75,2013,-1
76,2013,1
77,2013,0.38
78,2013,-0.95
79,2013,1
80,2013,-0.97
81,2013,0.01
82,2013,1
84,2013,1
85,2013,0.68
86,2013,-0.12
88,2013,0.68
89,2013,NA
90,2013,NA
91,2013,NA
92,2013,NA
93,2013,NA
94,2013,NA
95,2013,-0.99
96,2013,-1
97,2013,1
98,2013,1
99,2013,-0.9
100,2013,-0.98
101,2013,1
102,2013,1
103,2013,0.8
104,2013,-1
105,2013,NA
106,2013,0.94
107,2013,NA
108,2013,-0.02
110,2013,0
111,2013,-0.08
112,2013,1
113,2013,1
114,2013,1
115,2013,-1
116,2013,0.03
117,2013,-1
118,2013,-0.83
119,2013,-0.48
120,2013,1
121,2013,0.32
122,2013,-1
123,2013,-0.8
124,2013,-1
125,2013,1
126,2013,0.6
127,2013,-0.97
129,2013,1
130,2013,-0.2
131,2013,0.37
132,2013,-1
133,2013,0.77
134,2013,-0.28
135,2013,-0.17
136,2013,0.97
137,2013,0.22
138,2013,0.8
139,2013,0.85
140,2013,-0.04
141,2013,0.68
143,2013,0.84
144,2013,0.68
145,2013,0.01
146,2013,0.65
147,2013,1
148,2013,-0.37
149,2013,NA
150,2013,NA
151,2013,0.01
152,2013,0
153,2013,-0.34
154,2013,0.02
155,2013,0.97
156,2013,0.65
157,2013,-0.37
158,2013,NA
159,2013,NA
161,2013,0.65
162,2013,0.98
163,2013,-0.75
164,2013,1
166,2013,-0.93
167,2013,-0.5
168,2013,0.54
169,2013,-0.84
171,2013,0
172,2013,0.1
173,2013,1
174,2013,0
175,2013,0
176,2013,0
177,2013,-1
178,2013,0
179,2013,-1
180,2013,0.99
181,2013,-1
182,2013,-0.94
183,2013,1
184,2013,0
185,2013,-0.47
186,2013,-1
187,2013,-1
188,2013,0.99
189,2013,0
190,2013,-1
191,2013,0.99
192,2013,1
193,2013,0.6
194,2013,-1
195,2013,-0.22
196,2013,0.9
197,2013,-0.91
198,2013,-1
199,2013,1
200,2013,-0.9
202,2013,1
