"rgn_id","year","habitat","km2"
1,2018,"coral",109.965472979624
2,2018,"coral",3.13240131674181
5,2018,"coral",4412.37058661537
6,2018,"coral",463.793903693637
7,2018,"coral",2403.6981496212
8,2018,"coral",491.232217703302
9,2018,"coral",3094.72663067501
10,2018,"coral",3.22440547333556
11,2018,"coral",1922.55272065377
12,2018,"coral",11.5144922420491
13,2018,"coral",203.894729353254
14,2018,"coral",341.1126534242
15,2018,"coral",10873.7382266012
16,2018,"coral",31796.4695481137
17,2018,"coral",6842.8074934307
18,2018,"coral",3058.18309812585
19,2018,"coral",883.732902647488
24,2018,"coral",38.0262551889881
25,2018,"coral",132.223607298718
26,2018,"coral",626.879099871288
28,2018,"coral",167.267383086046
29,2018,"coral",282.833782103945
30,2018,"coral",289.730801864712
31,2018,"coral",1462.89818490714
32,2018,"coral",11.6484746241731
33,2018,"coral",66.7715309928709
34,2018,"coral",32.393499359205
35,2018,"coral",8.3398673024899
36,2018,"coral",5.36991417801004
37,2018,"coral",662.492581033886
38,2018,"coral",1797.93593160474
39,2018,"coral",2664.90369258803
40,2018,"coral",91.5124344804633
41,2018,"coral",1836.29266201265
42,2018,"coral",2849.06375386198
43,2018,"coral",495.965823309865
44,2018,"coral",356.751991625118
45,2018,"coral",1274.6550225896
46,2018,"coral",182.506256718106
47,2018,"coral",579.190336457862
48,2018,"coral",251.27274598403
49,2018,"coral",596.131161288645
50,2018,"coral",2766.507590507
51,2018,"coral",54.8636589988145
52,2018,"coral",206.693405379033
54,2018,"coral",126.726252868898
102,2018,"coral",0.899455245401241
107,2018,"coral",2.31348734932131
108,2018,"coral",527.51319661493
110,2018,"coral",2149.27529304085
111,2018,"coral",185.454564055519
112,2018,"coral",2633.03717502366
113,2018,"coral",162.744461006888
114,2018,"coral",250.038881853083
115,2018,"coral",307.348727743483
116,2018,"coral",182.632417585195
117,2018,"coral",128.161510198174
118,2018,"coral",20.6152109843084
119,2018,"coral",32.7125633560765
120,2018,"coral",50.7247051933806
121,2018,"coral",1.72242245207279
122,2018,"coral",25.3773835705222
123,2018,"coral",10.8656476192996
124,2018,"coral",27.8535729050552
125,2018,"coral",43.7973152337391
126,2018,"coral",26.0624729593845
127,2018,"coral",28.1704402837727
129,2018,"coral",521.924885090644
130,2018,"coral",38.4563300273016
131,2018,"coral",448.278608836181
132,2018,"coral",920.922713128583
133,2018,"coral",911.325052296519
135,2018,"coral",2185.63709709392
137,2018,"coral",93.2919099430897
139,2018,"coral",311.179272064868
140,2018,"coral",146.247825788466
146,2018,"coral",33.3901740389341
147,2018,"coral",2744.60058995249
148,2018,"coral",138.854603706309
149,2018,"coral",1.85035759883845
150,2018,"coral",62.4759649005312
151,2018,"coral",32.9197079207393
152,2018,"coral",155.020281481016
153,2018,"coral",231.873017118965
154,2018,"coral",7.32323768649742
155,2018,"coral",950.936007856498
156,2018,"coral",91.625648454771
157,2018,"coral",59.4920955988432
158,2018,"coral",6.32168526861134
159,2018,"coral",74.8613436627418
161,2018,"coral",390.969317889828
163,2018,"coral",4043.84505654727
164,2018,"coral",926.104248216731
166,2018,"coral",423.702012507113
171,2018,"coral",676.460721644062
190,2018,"coral",155.022947484799
191,2018,"coral",110.101228276064
202,2018,"coral",1938.67365791619
203,2018,"coral",1221.90167450438
204,2018,"coral",3.94229252553804
205,2018,"coral",495.157982943348
206,2018,"coral",1586.84603826209
207,2018,"coral",364.986744458742
208,2018,"coral",3.60851130641604
209,2018,"coral",307.928349871646
210,2018,"coral",871.159997342845
212,2018,"coral",1564.29990230541
214,2018,"coral",1771.52699961372
215,2018,"coral",0.924917457856882
216,2018,"coral",17773.5469637993
220,2018,"coral",2.14168721947149
221,2018,"coral",13.7914190204055
231,2018,"coral",23.6706916598678
237,2018,"coral",1.48193608673129
244,2018,"coral",19.6849757919408
245,2018,"coral",10.8453702487896
247,2018,"coral",63.1524372658538
248,2018,"coral",164.946477795789
249,2018,"coral",11.6172979967684
250,2018,"coral",50.368737711731
136,2018,"coral",17.1794412876602
