"rgn_id","sector","weight"
14,"cf",1
15,"cf",1
16,"cf",1
20,"cf",1
25,"cf",1
59,"cf",1
69,"cf",1
70,"cf",1
71,"cf",1
72,"cf",1
76,"cf",1
79,"cf",1
80,"cf",1
130,"cf",1
132,"cf",1
135,"cf",1
138,"cf",1
143,"cf",1
162,"cf",1
163,"cf",1
171,"cf",1
172,"cf",1
174,"cf",1
175,"cf",1
176,"cf",1
177,"cf",1
178,"cf",1
179,"cf",1
180,"cf",1
181,"cf",1
182,"cf",1
183,"cf",1
184,"cf",1
187,"cf",1
188,"cf",1
189,"cf",1
203,"cf",1
204,"cf",1
206,"cf",1
207,"cf",1
209,"cf",1
210,"cf",1
216,"cf",1
218,"cf",1
222,"cf",1
223,"cf",1
224,"cf",1
14,"mar",1
15,"mar",1
16,"mar",1
20,"mar",1
25,"mar",1
59,"mar",1
69,"mar",1
70,"mar",1
71,"mar",1
72,"mar",1
76,"mar",1
79,"mar",1
80,"mar",1
130,"mar",1
132,"mar",1
135,"mar",1
138,"mar",1
143,"mar",1
162,"mar",1
163,"mar",1
171,"mar",1
172,"mar",1
174,"mar",1
175,"mar",1
176,"mar",1
177,"mar",1
178,"mar",1
179,"mar",1
180,"mar",1
181,"mar",1
182,"mar",1
183,"mar",1
184,"mar",1
187,"mar",1
188,"mar",1
189,"mar",1
203,"mar",1
204,"mar",1
206,"mar",1
207,"mar",1
209,"mar",1
210,"mar",1
216,"mar",1
218,"mar",1
222,"mar",1
223,"mar",1
224,"mar",1
6,"tour",1
7,"tour",1
14,"tour",1
15,"tour",1
16,"tour",1
17,"tour",1
18,"tour",1
20,"tour",1
24,"tour",1
25,"tour",1
28,"tour",1
31,"tour",1
32,"tour",1
37,"tour",1
39,"tour",1
40,"tour",1
41,"tour",1
42,"tour",1
43,"tour",1
47,"tour",1
48,"tour",1
49,"tour",1
50,"tour",1
51,"tour",1
52,"tour",1
53,"tour",1
54,"tour",1
56,"tour",1
59,"tour",1
61,"tour",1
62,"tour",1
65,"tour",1
66,"tour",1
67,"tour",1
68,"tour",1
69,"tour",1
70,"tour",1
71,"tour",1
72,"tour",1
73,"tour",1
74,"tour",1
75,"tour",1
76,"tour",1
77,"tour",1
78,"tour",1
79,"tour",1
80,"tour",1
81,"tour",1
82,"tour",1
84,"tour",1
96,"tour",1
98,"tour",1
99,"tour",1
100,"tour",1
101,"tour",1
102,"tour",1
103,"tour",1
106,"tour",1
108,"tour",1
110,"tour",1
112,"tour",1
113,"tour",1
114,"tour",1
115,"tour",1
116,"tour",1
117,"tour",1
118,"tour",1
119,"tour",1
120,"tour",1
122,"tour",1
123,"tour",1
124,"tour",1
125,"tour",1
126,"tour",1
127,"tour",1
129,"tour",1
130,"tour",1
131,"tour",1
132,"tour",1
133,"tour",1
134,"tour",1
135,"tour",1
136,"tour",1
137,"tour",1
138,"tour",1
139,"tour",1
140,"tour",1
143,"tour",1
155,"tour",1
162,"tour",1
163,"tour",1
164,"tour",1
166,"tour",1
167,"tour",1
168,"tour",1
171,"tour",1
172,"tour",1
173,"tour",1
174,"tour",1
175,"tour",1
176,"tour",1
177,"tour",1
178,"tour",1
179,"tour",1
180,"tour",1
181,"tour",1
182,"tour",1
183,"tour",1
184,"tour",1
186,"tour",1
187,"tour",1
188,"tour",1
189,"tour",1
190,"tour",1
191,"tour",1
192,"tour",1
194,"tour",1
195,"tour",1
196,"tour",1
197,"tour",1
198,"tour",1
199,"tour",1
200,"tour",1
202,"tour",1
203,"tour",1
204,"tour",1
205,"tour",1
206,"tour",1
207,"tour",1
208,"tour",1
209,"tour",1
210,"tour",1
212,"tour",NA
214,"tour",1
215,"tour",1
216,"tour",1
218,"tour",1
220,"tour",1
222,"tour",1
223,"tour",1
224,"tour",1
232,"tour",1
244,"tour",1
245,"tour",NA
247,"tour",1
248,"tour",NA
250,"tour",1
5,"tour",NA
13,"tour",NA
21,"tour",NA
44,"tour",NA
45,"tour",NA
46,"tour",NA
64,"tour",NA
97,"tour",NA
104,"tour",NA
147,"tour",NA
152,"tour",NA
193,"tour",NA
231,"tour",NA
8,"tour",NA
9,"tour",NA
10,"tour",NA
11,"tour",NA
19,"tour",NA
121,"tour",NA
141,"tour",NA
145,"tour",NA
153,"tour",NA
154,"tour",NA
156,"tour",NA
161,"tour",NA
185,"tour",NA
228,"tour",NA
