"cntry_key","sector","year","value"
"ABW","cf",2012,10288207336.6
"ABW","og",2012,10321800655.5
"ABW","tour",2012,10321800655.5
"AGO","cf",2012,6670024587
"AGO","og",2012,18954402780
"AGO","tour",2012,43784512970
"AIA","tour",2012,14589005800.8362
"Alaska","aqf",2012,80476807180.2758
"Alaska","tour",2012,96625436159.3412
"ALB","aqf",2012,7464446950
"ALB","cf",2012,4449373456
"ALB","mar",2012,4449373456
"ALB","og",2012,7464446950
"ALB","tour",2012,9132562332
"ANT","aqf",2012,49152912338.2132
"ANT","cf",2012,44998754281
"ANT","mmw",2012,35298806560
"ANT","og",2012,49152912338.2132
"ANT","tour",2012,49152912338.2132
"ARE","aqf",2012,1.24346e+11
"ARE","cf",2012,1.09816e+11
"ARE","mar",2012,1.24346e+11
"ARE","og",2012,1.47824e+11
"ARE","tour",2012,2.22106e+11
"ARG","aqf",2012,1.29597e+11
"ARG","cf",2012,1.0204e+11
"ARG","mar",2012,1.83193e+11
"ARG","mmw",2012,2.98948e+11
"ARG","og",2012,1.53129e+11
"ARG","tour",2012,2.14066e+11
"ASM","mmw",2012,232957698.223333
"ASM","og",2012,212279158.58
"ATA","mmw",2012,NA
"ATA","og",2012,NA
"ATG","aqf",2012,806505874.3
"ATG","cf",2012,806505874.3
"ATG","mmw",2012,620037014.2
"ATG","og",2012,905113766.5
"ATG","tour",2012,1141418340
"AUS","aqf",2012,4.6646e+11
"AUS","cf",2012,3.95013e+11
"AUS","mmw",2012,4.6646e+11
"AUS","og",2012,6.11386e+11
"AUS","tour",2012,7.44836e+11
"Azores","mmw",2012,237895536749.333
"BEL","aqf",2012,3.1169e+11
"BEL","cf",2012,2.52795e+11
"BEL","og",2012,3.61683e+11
"BEL","tour",2012,3.99966e+11
"BEN","cf",2012,2268301645
"BEN","mmw",2012,2455092688
"BEN","og",2012,4050869968
"BEN","tour",2012,4705087452
"BGD","aqf",2012,46987842847
"BGD","cf",2012,47571130071
"BGD","mar",2012,68415421373
"BGD","mmw",2012,44091754148
"BGD","og",2012,56560744012
"BGD","tour",2012,61901116736
"BGR","aqf",2012,20668176834
"BGR","cf",2012,15979194511
"BGR","mar",2012,28895083540
"BGR","og",2012,25283228366
"BGR","tour",2012,33209188739
"BHR","cf",2012,8491183201
"BHR","mmw",2012,6183941092
"BHR","og",2012,11235671061
"BHR","tour",2012,15854942951
"BHS","cf",2012,6957996000
"BHS","mar",2012,6957996000
"BHS","mmw",2012,5353524000
"BHS","og",2012,7094413000
"BHS","tour",2012,7965588000
"BIH","cf",2012,6651226179
"BIH","mar",2012,10948051122
"BIH","og",2012,10022840635
"BIH","tour",2012,12400102623
"BLZ","aqf",2012,988199088.3
"BLZ","cf",2012,932676403.2
"BLZ","mar",2012,654198121.1
"BLZ","mmw",2012,688872472.7
"BLZ","og",2012,1056303706
"BLZ","tour",2012,1213104430
"BMU","cf",2012,2932827000
"BMU","mmw",2012,3130748000
"BMU","og",2012,4484703000
"BMU","tour",2012,5414229000
"BRA","aqf",2012,5.52469e+11
"BRA","cf",2012,5.04221e+11
"BRA","mar",2012,8.712e+11
"BRA","mmw",2012,8.43827e+11
"BRA","og",2012,6.6376e+11
"BRA","tour",2012,1.08892e+12
"BRB","aqf",2012,2558850048
"BRB","cf",2012,2476105824
