"rgn_id","habitat","year","health"
1,"seagrass",2021,0.71
2,"seagrass",2021,0.71
5,"seagrass",2021,0.71
6,"seagrass",2021,0.71
7,"seagrass",2021,0.71
8,"seagrass",2021,0.71
9,"seagrass",2021,0.71
11,"seagrass",2021,1
13,"seagrass",2021,0.71
14,"seagrass",2021,0.71
15,"seagrass",2021,0.71
16,"seagrass",2021,0.71
17,"seagrass",2021,0.71
18,"seagrass",2021,0.71
25,"seagrass",2021,0.71
26,"seagrass",2021,0.71
28,"seagrass",2021,1
29,"seagrass",2021,1
37,"seagrass",2021,1
39,"seagrass",2021,0.71
40,"seagrass",2021,0.71
41,"seagrass",2021,0.71
42,"seagrass",2021,1
43,"seagrass",2021,0.71
45,"seagrass",2021,0.71
47,"seagrass",2021,0.71
49,"seagrass",2021,0.71
50,"seagrass",2021,0.71
51,"seagrass",2021,1
52,"seagrass",2021,1
54,"seagrass",2021,0.71
58,"seagrass",2021,0.71
61,"seagrass",2021,0.71
66,"seagrass",2021,1
67,"seagrass",2021,0.71
68,"seagrass",2021,0.71
73,"seagrass",2021,0.71
75,"seagrass",2021,0.71
76,"seagrass",2021,0.71
79,"seagrass",2021,0.71
80,"seagrass",2021,0.71
81,"seagrass",2021,0.71
82,"seagrass",2021,0.71
84,"seagrass",2021,0.71
96,"seagrass",2021,1
98,"seagrass",2021,1
99,"seagrass",2021,1
102,"seagrass",2021,0.71
106,"seagrass",2021,1
110,"seagrass",2021,1
111,"seagrass",2021,1
112,"seagrass",2021,1
113,"seagrass",2021,1
114,"seagrass",2021,1
115,"seagrass",2021,1
116,"seagrass",2021,1
117,"seagrass",2021,1
118,"seagrass",2021,1
119,"seagrass",2021,1
120,"seagrass",2021,1
121,"seagrass",2021,1
122,"seagrass",2021,1
123,"seagrass",2021,1
124,"seagrass",2021,1
125,"seagrass",2021,1
126,"seagrass",2021,1
129,"seagrass",2021,1
131,"seagrass",2021,1
132,"seagrass",2021,1
133,"seagrass",2021,1
135,"seagrass",2021,1
139,"seagrass",2021,1
140,"seagrass",2021,1
147,"seagrass",2021,1
151,"seagrass",2021,1
152,"seagrass",2021,1
155,"seagrass",2021,1
163,"seagrass",2021,0.71
164,"seagrass",2021,1
166,"seagrass",2021,1
171,"seagrass",2021,1
175,"seagrass",2021,0.71
176,"seagrass",2021,0.71
177,"seagrass",2021,0.71
178,"seagrass",2021,0.71
179,"seagrass",2021,0.71
180,"seagrass",2021,0.71
181,"seagrass",2021,0.71
182,"seagrass",2021,0.71
183,"seagrass",2021,0.71
184,"seagrass",2021,0.71
185,"seagrass",2021,0.71
187,"seagrass",2021,0.71
188,"seagrass",2021,0.71
190,"seagrass",2021,1
191,"seagrass",2021,0.71
192,"seagrass",2021,1
193,"seagrass",2021,1
194,"seagrass",2021,1
196,"seagrass",2021,1
200,"seagrass",2021,1
202,"seagrass",2021,0.71
203,"seagrass",2021,0.71
205,"seagrass",2021,0.71
206,"seagrass",2021,0.71
207,"seagrass",2021,0.71
208,"seagrass",2021,0.71
209,"seagrass",2021,0.71
210,"seagrass",2021,0.71
212,"seagrass",2021,0.71
214,"seagrass",2021,0.71
215,"seagrass",2021,0.71
216,"seagrass",2021,0.71
218,"seagrass",2021,0.71
220,"seagrass",2021,1
221,"seagrass",2021,1
222,"seagrass",2021,0.71
223,"seagrass",2021,0.71
231,"seagrass",2021,0.71
245,"seagrass",2021,0.71
248,"seagrass",2021,1
249,"seagrass",2021,1
250,"seagrass",2021,1
20,"seagrass",2021,0.71
21,"seagrass",2021,0.71
24,"seagrass",2021,0.71
31,"seagrass",2021,0.71
32,"seagrass",2021,1
35,"seagrass",2021,1
38,"seagrass",2021,0.71
44,"seagrass",2021,0.71
48,"seagrass",2021,1
62,"seagrass",2021,0.71
64,"seagrass",2021,1
70,"seagrass",2021,0.71
72,"seagrass",2021,0.71
77,"seagrass",2021,0.71
78,"seagrass",2021,0.71
103,"seagrass",2021,1
108,"seagrass",2021,1
127,"seagrass",2021,1
130,"seagrass",2021,1
136,"seagrass",2021,1
143,"seagrass",2021,0.71
145,"seagrass",2021,0.71
162,"seagrass",2021,1
168,"seagrass",2021,1
174,"seagrass",2021,0.71
186,"seagrass",2021,0.71
189,"seagrass",2021,0.71
204,"seagrass",2021,0.71
224,"seagrass",2021,0.71
227,"seagrass",2021,0.71
228,"seagrass",2021,0.71
244,"seagrass",2021,0.71
