"rgn_id","year","status"
1,2012,77.86
2,2012,77.86
3,2012,77.86
4,2012,NA
5,2012,100
6,2012,100
7,2012,100
8,2012,83.08
9,2012,84.16
10,2012,84.16
11,2012,84.16
12,2012,84.16
13,2012,98.49
14,2012,100
15,2012,58.68
16,2012,73.42
17,2012,100
18,2012,77.41
19,2012,100
20,2012,74.72
21,2012,82.46
24,2012,50.34
25,2012,46.73
26,2012,69.96
28,2012,92.26
29,2012,100
30,2012,90.83
31,2012,100
32,2012,82.41
33,2012,90.83
34,2012,NA
35,2012,NA
36,2012,NA
37,2012,58.54
38,2012,55.59
39,2012,100
40,2012,100
41,2012,100
42,2012,59.82
43,2012,96.49
44,2012,90.83
45,2012,90.83
46,2012,90.83
47,2012,100
48,2012,100
49,2012,62.77
50,2012,100
51,2012,100
52,2012,74.61
53,2012,57.48
54,2012,100
55,2012,75.34
56,2012,100
57,2012,75.34
58,2012,75.34
59,2012,53.38
60,2012,100
61,2012,96.46
62,2012,100
63,2012,92.12
64,2012,95.65
65,2012,100
66,2012,100
67,2012,56.82
68,2012,98.71
69,2012,46.21
70,2012,69.32
71,2012,64.09
72,2012,71.7
73,2012,61.24
74,2012,98.14
75,2012,92.79
76,2012,100
77,2012,100
78,2012,99.6
79,2012,100
80,2012,89.29
81,2012,65.41
82,2012,100
84,2012,100
85,2012,79.1
86,2012,67.91
88,2012,79.1
89,2012,NA
90,2012,NA
91,2012,NA
92,2012,NA
93,2012,NA
94,2012,NA
95,2012,85.6
96,2012,85.88
97,2012,100
98,2012,100
99,2012,47.8
100,2012,88.68
101,2012,100
102,2012,100
103,2012,100
104,2012,10.86
105,2012,NA
106,2012,100
107,2012,NA
108,2012,100
110,2012,65.28
111,2012,92.41
112,2012,93.42
113,2012,100
114,2012,100
115,2012,100
116,2012,51.16
117,2012,95.67
118,2012,87.44
119,2012,66.6
120,2012,100
121,2012,93.64
122,2012,69.15
123,2012,100
124,2012,100
125,2012,100
126,2012,100
127,2012,45.37
129,2012,100
130,2012,46.68
131,2012,50.27
132,2012,89.67
133,2012,70.15
134,2012,45.25
135,2012,41.95
136,2012,100
137,2012,100
138,2012,59.14
139,2012,44.62
140,2012,96.46
141,2012,79.1
143,2012,100
144,2012,79.1
145,2012,100
146,2012,77.96
147,2012,100
148,2012,84.16
149,2012,NA
150,2012,NA
151,2012,98.43
152,2012,3.1
153,2012,39.74
154,2012,77.96
155,2012,100
156,2012,77.96
157,2012,84.16
158,2012,NA
159,2012,NA
161,2012,77.96
162,2012,100
163,2012,65.69
164,2012,100
166,2012,98.74
167,2012,47.63
168,2012,98.47
169,2012,81.05
171,2012,51.47
172,2012,76.36
173,2012,100
174,2012,57.2
175,2012,62.27
176,2012,73
177,2012,75.19
178,2012,60.46
179,2012,88.43
180,2012,83.1
181,2012,82.05
182,2012,77.93
183,2012,71.88
184,2012,67.16
185,2012,77.42
186,2012,90.54
187,2012,86.49
188,2012,100
189,2012,44.06
190,2012,78.53
191,2012,100
192,2012,100
193,2012,95.65
194,2012,100
195,2012,79.84
196,2012,100
197,2012,75.64
198,2012,55.81
199,2012,100
200,2012,86.73
202,2012,100
203,2012,45.18
204,2012,100
205,2012,100
206,2012,100
207,2012,95.47
208,2012,81.14
209,2012,83.55
210,2012,61.81
212,2012,66.94
213,2012,NA
214,2012,100
215,2012,58.66
216,2012,62.88
218,2012,77.61
219,2012,99.9
220,2012,93.64
221,2012,93.64
222,2012,100
223,2012,66.23
224,2012,100
227,2012,79.1
228,2012,79.1
231,2012,82.58
232,2012,79.34
237,2012,69.96
244,2012,93.79
245,2012,93.79
247,2012,98.12
248,2012,93.79
249,2012,93.79
250,2012,100
1,2013,85.4
2,2013,85.4
3,2013,85.4
4,2013,NA
5,2013,100
6,2013,100
7,2013,100
8,2013,83.08
9,2013,84.02
10,2013,84.02
11,2013,84.02
12,2013,84.02
13,2013,93.66
14,2013,74.53
15,2013,54.62
16,2013,82.47
17,2013,100
18,2013,76.88
19,2013,100
20,2013,79.12
21,2013,84.35
24,2013,49.88
25,2013,53.28
26,2013,60.54
28,2013,89.94
29,2013,100
30,2013,86.79
31,2013,100
32,2013,82.31
33,2013,86.79
34,2013,NA
35,2013,NA
36,2013,NA
37,2013,59.61
38,2013,55.69
39,2013,100
40,2013,60
41,2013,100
42,2013,61.86
43,2013,95.85
44,2013,86.79
45,2013,0.25
46,2013,86.79
47,2013,100
48,2013,100
49,2013,63.76
50,2013,100
51,2013,100
52,2013,75.73
53,2013,57.43
54,2013,100
55,2013,77.48
56,2013,100
57,2013,77.48
58,2013,77.48
59,2013,60.99
60,2013,100
61,2013,97.09
62,2013,100
63,2013,88.83
64,2013,92.82
65,2013,100
66,2013,100
67,2013,56.82
68,2013,97.94
69,2013,64.34
70,2013,71.61
71,2013,64.09
72,2013,71.1
73,2013,72.45
74,2013,98.11
75,2013,92.79
76,2013,100
77,2013,100
78,2013,99.57
79,2013,100
80,2013,88.51
81,2013,61.48
82,2013,100
84,2013,100
85,2013,71.5
86,2013,60.47
88,2013,71.5
89,2013,NA
90,2013,NA
91,2013,NA
92,2013,NA
93,2013,NA
94,2013,NA
95,2013,85.58
96,2013,85.88
97,2013,100
98,2013,100
99,2013,48.64
100,2013,88.7
101,2013,100
102,2013,100
103,2013,100
104,2013,10.86
105,2013,NA
106,2013,78.71
107,2013,NA
108,2013,61.86
110,2013,67.61
111,2013,92.53
112,2013,93.19
113,2013,100
114,2013,100
115,2013,100
116,2013,52.09
117,2013,95.67
118,2013,49.43
119,2013,40.15
120,2013,100
121,2013,92.73
122,2013,68.25
123,2013,100
124,2013,100
125,2013,100
126,2013,76.33
127,2013,44.68
129,2013,100
130,2013,53.64
131,2013,51.24
132,2013,89.67
133,2013,76.02
134,2013,45.78
135,2013,46.96
136,2013,100
137,2013,100
138,2013,61.65
139,2013,55.66
140,2013,96.48
141,2013,71.5
143,2013,70.07
144,2013,71.5
145,2013,100
146,2013,78.56
147,2013,100
148,2013,84.02
149,2013,NA
150,2013,NA
151,2013,98.41
152,2013,3.34
153,2013,38.35
154,2013,78.56
155,2013,100
156,2013,78.56
157,2013,84.02
158,2013,NA
159,2013,NA
161,2013,78.56
162,2013,100
163,2013,68.77
164,2013,100
166,2013,98.64
167,2013,46.82
168,2013,92.4
169,2013,81.05
171,2013,58.95
172,2013,77.42
173,2013,100
174,2013,64.48
175,2013,66.77
176,2013,78.62
177,2013,75.09
178,2013,62.99
179,2013,88.46
180,2013,68
181,2013,82.11
182,2013,79.43
183,2013,73.53
184,2013,71.23
185,2013,80.51
186,2013,90.54
187,2013,85.9
188,2013,100
189,2013,52.42
190,2013,79.12
191,2013,100
192,2013,100
193,2013,92.82
194,2013,100
195,2013,74.7
196,2013,100
197,2013,77.25
198,2013,57.04
199,2013,100
200,2013,86.86
202,2013,100
203,2013,46.04
204,2013,100
205,2013,100
206,2013,74.49
207,2013,95.47
208,2013,85.42
209,2013,86.84
210,2013,62.62
212,2013,72.47
213,2013,NA
214,2013,91.33
215,2013,57.38
216,2013,38.4
218,2013,73.48
219,2013,99.9
220,2013,92.73
221,2013,92.73
222,2013,100
223,2013,76.02
224,2013,100
227,2013,71.5
228,2013,71.5
231,2013,82.58
232,2013,79.34
237,2013,60.54
244,2013,93.79
245,2013,93.79
247,2013,98.13
248,2013,93.79
249,2013,93.79
250,2013,100
