"rgn_id","year","score"
1,2012,0.900326374370812
1,2013,0.895754812730366
1,2014,0.89118325108992
1,2015,0.886611689449474
1,2016,0.882040127809028
1,2017,0.877468566168581
1,2018,0.872897004528135
1,2019,0.868325442887689
1,2020,0.863753881247243
1,2021,0.859182319606797
1,2022,0.854610757966351
1,2023,0.850039196325905
1,2024,0.845467634685458
2,2012,0.90910628368709
2,2013,0.904723394908317
2,2014,0.900340506129544
2,2015,0.89595761735077
2,2016,0.891574728571997
2,2017,0.887191839793223
2,2018,0.88280895101445
2,2019,0.878426062235677
2,2020,0.874043173456904
2,2021,0.86966028467813
2,2022,0.865277395899357
2,2023,0.860894507120583
2,2024,0.85651161834181
3,2012,0.857398346407037
3,2013,0.853738755151309
3,2014,0.850079163895581
3,2015,0.846419572639853
3,2016,0.842759981384125
3,2017,0.839100390128396
3,2018,0.835440798872668
3,2019,0.83178120761694
3,2020,0.828121616361212
3,2021,0.824462025105484
3,2022,0.820802433849756
3,2023,0.817142842594028
3,2024,0.8134832513383
4,2012,0.798970141170085
4,2013,0.800644416523714
4,2014,0.802318691877343
4,2015,0.803992967230972
4,2016,0.805667242584601
4,2017,0.80734151793823
4,2018,0.809015793291858
4,2019,0.810690068645487
4,2020,0.812364343999116
4,2021,0.814038619352745
4,2022,0.815712894706374
4,2023,0.817387170060003
4,2024,0.819061445413631
5,2012,0.887062114821982
5,2013,0.88261089297765
5,2014,0.878159671133318
5,2015,0.873708449288986
5,2016,0.869257227444655
5,2017,0.864806005600323
5,2018,0.860354783755991
5,2019,0.855903561911659
5,2020,0.851452340067327
5,2021,0.847001118222995
5,2022,0.842549896378663
5,2023,0.838098674534331
5,2024,0.833647452689999
6,2012,0.892178794203145
6,2013,0.887760392299148
6,2014,0.883341990395152
6,2015,0.878923588491156
6,2016,0.874505186587159
6,2017,0.870086784683163
6,2018,0.865668382779167
6,2019,0.86124998087517
6,2020,0.856831578971174
6,2021,0.852413177067178
6,2022,0.847994775163181
6,2023,0.843576373259185
6,2024,0.839157971355189
7,2012,0.873465289505892
7,2013,0.869985601104625
7,2014,0.866505912703358
7,2015,0.863026224302091
7,2016,0.859546535900824
7,2017,0.856066847499557
7,2018,0.85258715909829
7,2019,0.849107470697023
7,2020,0.845627782295756
7,2021,0.842148093894488
7,2022,0.838668405493221
7,2023,0.835188717091954
7,2024,0.831709028690687
8,2012,0.870284503099776
8,2013,0.866924211412923
8,2014,0.86356391972607
8,2015,0.860203628039217
8,2016,0.856843336352364
8,2017,0.853483044665511
8,2018,0.850122752978658
8,2019,0.846762461291805
8,2020,0.843402169604952
8,2021,0.840041877918099
8,2022,0.836681586231246
8,2023,0.833321294544393
8,2024,0.82996100285754
9,2012,0.864414928529904
9,2013,0.860158550059783
9,2014,0.855902171589662
9,2015,0.851645793119541
9,2016,0.84738941464942
9,2017,0.843133036179299
9,2018,0.838876657709178
9,2019,0.834620279239057
9,2020,0.830363900768936
9,2021,0.826107522298816
9,2022,0.821851143828695
9,2023,0.817594765358574
9,2024,0.813338386888453
10,2012,0.860258325194141
10,2013,0.855264645542617
10,2014,0.850270965891094
10,2015,0.845277286239571
10,2016,0.840283606588047
10,2017,0.835289926936524
10,2018,0.830296247285001
10,2019,0.825302567633477
10,2020,0.820308887981954
10,2021,0.81531520833043
10,2022,0.810321528678907
10,2023,0.805327849027384
10,2024,0.80033416937586
11,2012,0.865811483804647
11,2013,0.860714849504688
11,2014,0.855618215204728
11,2015,0.850521580904769
11,2016,0.84542494660481
11,2017,0.84032831230485
11,2018,0.835231678004891
11,2019,0.830135043704931
11,2020,0.825038409404972
11,2021,0.819941775105012
11,2022,0.814845140805053
11,2023,0.809748506505093
11,2024,0.804651872205134
12,2012,0.883299334674893
12,2013,0.879777753402774
12,2014,0.876256172130655
12,2015,0.872734590858537
12,2016,0.869213009586418
12,2017,0.865691428314299
12,2018,0.86216984704218
12,2019,0.858648265770062
12,2020,0.855126684497943
12,2021,0.851605103225824
12,2022,0.848083521953705
12,2023,0.844561940681586
12,2024,0.841040359409468
13,2012,0.881901076721063
13,2013,0.878958233291727
13,2014,0.876015389862392
