"rgn_id","year","S_score"
1,2005,4.67344802977058
1,2006,4.67823764354137
1,2007,4.6848980432893
1,2008,4.68457555566284
1,2009,4.68264084866285
1,2010,4.6843463156607
1,2011,4.6884475335652
1,2012,4.69517982409818
1,2013,4.6999173614479
1,2014,4.70529090223328
1,2015,4.70940841800544
1,2016,4.71414049558451
1,2017,4.71748343362588
1,2018,4.72306889483526
1,2019,4.72575354978265
1,2020,4.71844911282942
1,2021,4.72944298139411
1,2022,4.74028247701605
1,2023,4.73998857899455
2,2005,4.67344802977058
2,2006,4.67823764354137
2,2007,4.6848980432893
2,2008,4.68457555566284
2,2009,4.68264084866285
2,2010,4.6843463156607
2,2011,4.6884475335652
2,2012,4.69517982409818
2,2013,4.6999173614479
2,2014,4.70529090223328
2,2015,4.70940841800544
2,2016,4.71414049558451
2,2017,4.71748343362588
2,2018,4.72306889483526
2,2019,4.72575354978265
2,2020,4.71844911282942
2,2021,4.72944298139411
2,2022,4.74028247701605
2,2023,4.73998857899455
3,2005,4.67344802977058
3,2006,4.67823764354137
3,2007,4.6848980432893
3,2008,4.68457555566284
3,2009,4.68264084866285
3,2010,4.6843463156607
3,2011,4.6884475335652
3,2012,4.69517982409818
3,2013,4.6999173614479
3,2014,4.70529090223328
3,2015,4.70940841800544
3,2016,4.71414049558451
3,2017,4.71748343362588
3,2018,4.72306889483526
3,2019,4.72575354978265
3,2020,4.71844911282942
3,2021,4.72944298139411
3,2022,4.74028247701605
3,2023,4.73998857899455
4,2005,4.67344802977058
4,2006,4.67823764354137
4,2007,4.6848980432893
4,2008,4.68457555566284
4,2009,4.68264084866285
4,2010,4.6843463156607
4,2011,4.6884475335652
4,2012,4.69517982409818
4,2013,4.6999173614479
4,2014,4.70529090223328
4,2015,4.70940841800544
4,2016,4.71414049558451
4,2017,4.71748343362588
4,2018,4.72306889483526
4,2019,4.72575354978265
4,2020,4.71844911282942
4,2021,4.72944298139411
4,2022,4.74028247701605
4,2023,4.73998857899455
5,2005,4.58865039739941
5,2006,4.58865039739941
5,2007,4.58865039739941
5,2008,4.58865039739941
5,2009,4.58865039739941
5,2010,4.58865039739941
5,2011,4.58865039739941
5,2012,4.58865039739941
5,2013,4.58865039739941
5,2014,4.58865039739941
5,2015,4.58865039739941
5,2016,4.58865039739941
5,2017,4.58865039739941
5,2018,4.58865039739941
5,2019,4.58865039739941
5,2020,4.58865039739941
5,2021,4.58865039739941
5,2022,4.58865039739941
5,2023,4.58865039739941
6,2005,4.31771401229386
6,2006,4.31922000820836
6,2007,4.31932521676408
6,2008,4.32013959137614
6,2009,4.32026712577139
6,2010,4.31996066429187
6,2011,4.32021914605522
6,2012,4.31988523664539
6,2013,4.31939890015502
6,2014,4.31963273508944
6,2015,4.31912401288721
6,2016,4.31976997257818
6,2017,4.32084192048373
6,2018,4.32097570840259
6,2019,4.32122536476201
6,2020,4.31913105239942
6,2021,4.31809951138429
6,2022,4.31798987107979
6,2023,4.31795461055336
7,2005,4.31104933278959
7,2006,4.31149299671505
7,2007,4.31185577623287
7,2008,4.31273202180845
7,2009,4.31294050456546
7,2010,4.31433129778338
7,2011,4.31512212381791
7,2012,4.31483949658542
7,2013,4.31517299837313
7,2014,4.31461488116671
7,2015,4.31418544724211
7,2016,4.31460504242511
7,2017,4.31450888996702
7,2018,4.31436315756897
7,2019,4.31415943725491
7,2020,4.31294251765048
7,2021,4.31296987914225
7,2022,4.31296575657245
7,2023,4.3130995370358
8,2005,4.43646257662709
8,2006,4.43794764712463
8,2007,4.44274499594758
8,2008,4.43666089082148
8,2009,4.42831153080696
8,2010,4.42938846694209
8,2011,4.43895758493985
8,2012,4.44341990393073
8,2013,4.43979688773286
8,2014,4.44625913045126
8,2015,4.45838814447456
8,2016,4.45740499149733
8,2017,4.45187958206588
8,2018,4.45203743432641
8,2019,4.45250153287753
8,2020,4.44292599987964
