"rgn_id","year","Ep"
1,1990,0.05864585
1,1991,0.0613787
1,1992,0.0627283
1,1993,0.06266495
1,1994,0.06654205
1,1995,0.0668207
1,1996,0.0679135
1,1997,0.0649016
1,1998,0.06632105
1,1999,0.06666435
1,2000,0.0738761
1,2001,0.07141855
1,2002,0.06233415
1,2003,0.06566735
1,2004,0.06470785
1,2005,0.0663047
1,2006,0.0669569
1,2007,0.06755875
1,2008,0.06609115
1,2009,0.06645705
1,2010,0.0639119
1,2011,0.0623897
1,2012,0.06063475
1,2013,0.0599959
1,2014,0.06139045
2,1990,0.05864585
2,1991,0.0613787
2,1992,0.0627283
2,1993,0.06266495
2,1994,0.06654205
2,1995,0.0668207
2,1996,0.0679135
2,1997,0.0649016
2,1998,0.06632105
2,1999,0.06666435
2,2000,0.0738761
2,2001,0.07141855
2,2002,0.06233415
2,2003,0.06566735
2,2004,0.06470785
2,2005,0.0663047
2,2006,0.0669569
2,2007,0.06755875
2,2008,0.06609115
2,2009,0.06645705
2,2010,0.0639119
2,2011,0.0623897
2,2012,0.06063475
2,2013,0.0599959
2,2014,0.06139045
3,1990,0.05864585
3,1991,0.0613787
3,1992,0.0627283
3,1993,0.06266495
3,1994,0.06654205
3,1995,0.0668207
3,1996,0.0679135
3,1997,0.0649016
3,1998,0.06632105
3,1999,0.06666435
3,2000,0.0738761
3,2001,0.07141855
3,2002,0.06233415
3,2003,0.06566735
3,2004,0.06470785
3,2005,0.0663047
3,2006,0.0669569
3,2007,0.06755875
3,2008,0.06609115
3,2009,0.06645705
3,2010,0.0639119
3,2011,0.0623897
3,2012,0.06063475
3,2013,0.0599959
3,2014,0.06139045
4,1990,0.05864585
4,1991,0.0613787
4,1992,0.0627283
4,1993,0.06266495
4,1994,0.06654205
4,1995,0.0668207
4,1996,0.0679135
4,1997,0.0649016
4,1998,0.06632105
4,1999,0.06666435
4,2000,0.0738761
4,2001,0.07141855
4,2002,0.06233415
4,2003,0.06566735
4,2004,0.06470785
4,2005,0.0663047
4,2006,0.0669569
4,2007,0.06755875
4,2008,0.06609115
4,2009,0.06645705
4,2010,0.0639119
4,2011,0.0623897
4,2012,0.06063475
4,2013,0.0599959
4,2014,0.06139045
5,1990,0.066455425
5,1991,0.06326955
5,1992,0.071504525
5,1993,0.067710675
5,1994,0.070108775
5,1995,0.0674156
5,1996,0.071663375
5,1997,0.06544715
5,1998,0.082367675
5,1999,0.082188725
5,2000,0.083588825
5,2001,0.080164175
5,2002,0.0736928725
5,2003,0.07608393
5,2004,0.0761245625
5,2005,0.0752365
5,2006,0.0706089525
5,2007,0.0734371525
5,2008,0.07882021
5,2009,0.07943185
5,2010,0.080959895
5,2011,0.0766662575
5,2012,0.0778072275
5,2013,0.0831254775
5,2014,0.07730824
6,1990,0.132242
6,1991,0.126707
6,1992,0.145836
6,1993,0.14657
6,1994,0.139417
6,1995,0.141488
6,1996,0.162373
6,1997,0.144863
6,1998,0.208375
6,1999,0.205816
6,2000,0.216161
6,2001,0.190791
6,2002,0.158152
6,2003,0.170649
6,2004,0.169504
6,2005,0.151736
6,2006,0.124398
6,2007,0.142314
6,2008,0.146727
6,2009,0.153822
6,2010,0.145295
6,2011,0.13214
6,2012,0.145559
6,2013,0.166462
6,2014,0.151532
7,1990,0.0164124
7,1991,0.019069
7,1992,0.0256358
7,1993,0.0163075
7,1994,0.0309291
7,1995,0.0230442
7,1996,0.0226366
7,1997,0.0130731
7,1998,0.0118655
7,1999,0.013581
7,2000,0.0105363
7,2001,0.0178341
7,2002,0.00921149
7,2003,0.00786272
7,2004,0.00835505
7,2005,0.0132277
7,2006,0.0338085
7,2007,0.0331328
7,2008,0.0240466
7,2009,0.0293745
7,2010,0.0326601
7,2011,0.0361389
7,2012,0.028715
7,2013,0.0291482
7,2014,0.0266855
8,1990,0.0478092
8,1991,0.0569759
8,1992,0.0571486
8,1993,0.0553811
8,1994,0.0474603
8,1995,0.0523455
8,1996,0.0595496
8,1997,0.0583662
8,1998,0.0408853
8,1999,0.0331723
8,2000,0.0554758
8,2001,0.0570787
8,2002,0.0473235
8,2003,0.0534412
8,2004,0.0513179
8,2005,0.0469262
8,2006,0.0566247
8,2007,0.0582448
8,2008,0.0770752
8,2009,0.0815871
8,2010,0.0807502
8,2011,0.0765244
8,2012,0.0770194
8,2013,0.067346
8,2014,0.0708913
9,1990,0.0478092
9,1991,0.0569759
9,1992,0.0571486
9,1993,0.0553811
9,1994,0.0474603
9,1995,0.0523455
9,1996,0.0595496
9,1997,0.0583662
9,1998,0.0408853
9,1999,0.0331723
9,2000,0.0554758
9,2001,0.0570787
9,2002,0.0473235
9,2003,0.0534412
9,2004,0.0513179
9,2005,0.0469262
9,2006,0.0566247
9,2007,0.0582448
9,2008,0.0770752
9,2009,0.0815871
9,2010,0.0807502
9,2011,0.0765244
9,2012,0.0770194
9,2013,0.067346
9,2014,0.0708913
10,1990,0.0478092
10,1991,0.0569759
10,1992,0.0571486
10,1993,0.0553811
10,1994,0.0474603
10,1995,0.0523455
10,1996,0.0595496
10,1997,0.0583662
10,1998,0.0408853
10,1999,0.0331723
10,2000,0.0554758
10,2001,0.0570787
10,2002,0.0473235
10,2003,0.0534412
10,2004,0.0513179
10,2005,0.0469262
10,2006,0.0566247
10,2007,0.0582448
10,2008,0.0770752
10,2009,0.0815871
10,2010,0.0807502
10,2011,0.0765244
10,2012,0.0770194
10,2013,0.067346
10,2014,0.0708913
11,1990,0.0478092
11,1991,0.0569759
11,1992,0.0571486
11,1993,0.0553811
11,1994,0.0474603
11,1995,0.0523455
11,1996,0.0595496
11,1997,0.0583662
11,1998,0.0408853
11,1999,0.0331723
11,2000,0.0554758
11,2001,0.0570787
11,2002,0.0473235
11,2003,0.0534412
11,2004,0.0513179
11,2005,0.0469262
11,2006,0.0566247
11,2007,0.0582448
11,2008,0.0770752
11,2009,0.0815871
11,2010,0.0807502
11,2011,0.0765244
11,2012,0.0770194
11,2013,0.067346
11,2014,0.0708913
12,1990,0.0478092
12,1991,0.0569759
12,1992,0.0571486
12,1993,0.0553811
12,1994,0.0474603
12,1995,0.0523455
12,1996,0.0595496
12,1997,0.0583662
12,1998,0.0408853
12,1999,0.0331723
12,2000,0.0554758
12,2001,0.0570787
12,2002,0.0473235
12,2003,0.0534412
12,2004,0.0513179
12,2005,0.0469262
12,2006,0.0566247
12,2007,0.0582448
12,2008,0.0770752
12,2009,0.0815871
12,2010,0.0807502
12,2011,0.0765244
12,2012,0.0770194
12,2013,0.067346
12,2014,0.0708913
13,1990,0.0478092
13,1991,0.0569759
13,1992,0.0571486
13,1993,0.0553811
13,1994,0.0474603
13,1995,0.0523455
13,1996,0.0595496
13,1997,0.0583662
13,1998,0.0408853
13,1999,0.0331723
13,2000,0.0554758
13,2001,0.0570787
13,2002,0.0473235
13,2003,0.0534412
13,2004,0.0513179
13,2005,0.0469262
13,2006,0.0566247
13,2007,0.0582448
13,2008,0.0770752
13,2009,0.0815871
13,2010,0.0807502
13,2011,0.0765244
13,2012,0.0770194
13,2013,0.067346
13,2014,0.0708913
14,1990,0.0174719
14,1991,0.0185712
14,1992,0.0176874
14,1993,0.0168275
14,1994,0.0190771
14,1995,0.0189939
14,1996,0.0193858
14,1997,0.0184195
14,1998,0.0182612
14,1999,0.0171045
14,2000,0.0172821
14,2001,0.0186003
14,2002,0.0194141
14,2003,0.0162597
14,2004,0.0143425
14,2005,0.0154113
14,2006,0.0178488
14,2007,0.0177269
14,2008,0.0162321
14,2009,0.016167
14,2010,0.0204716
14,2011,0.0229589
14,2012,0.0236211
14,2013,0.0223268
14,2014,0.0238158
15,1990,0.0179014
15,1991,0.016258
15,1992,0.0167735
15,1993,0.0186573
15,1994,0.0200412
15,1995,0.0230116
15,1996,0.0268475
15,1997,0.0352936
15,1998,0.0364548
15,1999,0.0310007
15,2000,0.0380274
15,2001,0.0360992
15,2002,0.035937
15,2003,0.0355192
15,2004,0.0352119
15,2005,0.0357332
15,2006,0.0369893
15,2007,0.0398195
15,2008,0.0341411
15,2009,0.0350831
15,2010,0.0310992
15,2011,0.0305693
15,2012,0.0326251
15,2013,0.0326179
15,2014,0.0321225
16,1990,0.0362636
16,1991,0.0398284
16,1992,0.0390454
16,1993,0.039834
16,1994,0.0434957
16,1995,0.0431833
16,1996,0.0441517
16,1997,0.0443068
16,1998,0.0446047
16,1999,0.0443028
16,2000,0.0498784
16,2001,0.0500561
16,2002,0.0495238
16,2003,0.04746
16,2004,0.048439
16,2005,0.0481128
16,2006,0.0473748
16,2007,0.0472988
16,2008,0.0456099
16,2009,0.0455167
16,2010,0.0451917
16,2011,0.0446909
16,2012,0.0449934
16,2013,0.043771
16,2014,0.0448647
17,1990,0.0150353
17,1991,0.0129842
17,1992,0.0214888
17,1993,0.0155559
17,1994,0.0127569
17,1995,0.010874
17,1996,0.0112771
17,1997,0.0108387
17,1998,0.0117661
17,1999,0.01294
17,2000,0.0132987
17,2001,0.0133075
17,2002,0.020098
17,2003,0.016668
17,2004,0.0171922
17,2005,0.0137733
17,2006,0.00897331
17,2007,0.00845881
17,2008,0.00772224
17,2009,0.0126869
17,2010,0.00974948
17,2011,0.00720613
17,2012,0.00478291
17,2013,0.00469071
17,2014,0.00502146
18,1990,0.102132
18,1991,0.094318
18,1992,0.0930575
18,1993,0.0924093
18,1994,0.0973321
18,1995,0.0942562
18,1996,0.0903668
18,1997,0.0930138
18,1998,0.0974641
18,1999,0.0964179
18,2000,0.0943593
18,2001,0.0987241
18,2002,0.10731
18,2003,0.109156
18,2004,0.109447
18,2005,0.122209
18,2006,0.115256
18,2007,0.109843
18,2008,0.136785
18,2009,0.121844
18,2010,0.136135
18,2011,0.13118
18,2012,0.132172
18,2013,0.132201
18,2014,0.125994
19,1990,0.0596953
19,1991,0.0430698
19,1992,0.0418404
19,1993,0.0425916
19,1994,0.043376
19,1995,0.0369219
19,1996,0.0405574
19,1997,0.0488495
19,1998,0.0402982
19,1999,0.0454625
19,2000,0.0352494
19,2001,0.038245
19,2002,0.0367678
19,2003,0.0368007
19,2004,0.0324764
19,2005,0.0361342
19,2006,0.0362008
19,2007,0.0297698
19,2008,0.0366637
19,2009,0.0372576
19,2010,0.0443887
19,2011,0.0433415
19,2012,0.0569316
19,2013,0.0598632
19,2014,0.0658131
20,1990,0.0264673
20,1991,0.026196
20,1992,0.0255912
20,1993,0.0254473
20,1994,0.0235044
20,1995,0.0237408
20,1996,0.0225455
20,1997,0.0232404
20,1998,0.028843
20,1999,0.0261714
20,2000,0.025236
20,2001,0.02648
20,2002,0.0256405
20,2003,0.023423
20,2004,0.0234586
20,2005,0.021411
20,2006,0.0208523
20,2007,0.0206899
20,2008,0.0220224
20,2009,0.0222864
20,2010,0.0218102
20,2011,0.0209055
20,2012,0.0221356
20,2013,0.0221976
20,2014,0.0223878
21,1990,0.0200603285271939
21,1991,0.0206953616248482
21,1992,0.0203343153849845
21,1993,0.020410528951217
21,1994,0.0209163889221013
21,1995,0.0210712157908972
21,1996,0.0210026150630839
21,1997,0.0215410973640018
21,1998,0.0234028806104954
21,1999,0.0221786409447677
21,2000,0.022905482941211
21,2001,0.0236564211656039
21,2002,0.0236505147147618
21,2003,0.0221888259520251
21,2004,0.0218670227581899
21,2005,0.0216210927005053
21,2006,0.0222711265915893
21,2007,0.021773587265384
21,2008,0.0215928647951954
21,2009,0.0216999681771877
21,2010,0.0229953790863787
21,2011,0.0236826821202943
21,2012,0.0239527152088697
21,2013,0.0239940887369712
21,2014,0.0245847191583971
24,1990,0.00483061
24,1991,0.00216291
24,1992,0.0128
24,1993,0.01258
24,1994,0.00840611
24,1995,0.01179
24,1996,0.0201733
24,1997,0.0198918
24,1998,0.0253939
24,1999,0.0391291
24,2000,0.0578519
24,2001,0.0684427
24,2002,0.0745049
24,2003,0.0615983
24,2004,0.0825937
24,2005,0.0900023
24,2006,0.0894662
24,2007,0.0822541
24,2008,0.0769159
24,2009,0.0857658
24,2010,0.0917899
24,2011,0.105895
24,2012,0.111552
24,2013,0.112678
24,2014,0.115019
25,1990,0.0516502
25,1991,0.0469795
25,1992,0.0479308
25,1993,0.0482625
25,1994,0.0493827
25,1995,0.0521233
25,1996,0.049369
25,1997,0.0527598
25,1998,0.0571127
25,1999,0.0548511
25,2000,0.0592077
25,2001,0.0611728
25,2002,0.0607831
25,2003,0.054918
25,2004,0.0588397
25,2005,0.0506037
25,2006,0.0555796
25,2007,0.0546704
25,2008,0.0565156
25,2009,0.053349
25,2010,0.0502843
25,2011,0.0482709
25,2012,0.0586582
25,2013,0.0642331
25,2014,0.054312
26,1990,0.0346674177777778
26,1991,0.0313641344444444
26,1992,0.0320956222222222
26,1993,0.0288153655555556
26,1994,0.0404488233333333
26,1995,0.0352836111111111
26,1996,0.0370190777777778
26,1997,0.0379158888888889
26,1998,0.0381650666666667
26,1999,0.0400017111111111
26,2000,0.0426929666666667
26,2001,0.0426628111111111
26,2002,0.0429421888888889
26,2003,0.0374811777777778
26,2004,0.0419379111111111
26,2005,0.0419249888888889
26,2006,0.0418736111111111
26,2007,0.0439426444444444
26,2008,0.0398152111111111
26,2009,0.0395262777777778
26,2010,0.0400305111111111
26,2011,0.0412827111111111
26,2012,0.0442295777777778
26,2013,0.0455147555555556
26,2014,0.0459891777777778
28,1990,0.0167393
28,1991,0.0295904
28,1992,0.024862
28,1993,0.0254903
28,1994,0.0543271
28,1995,0.0578727
28,1996,0.048428
28,1997,0.0460613
28,1998,0.0361486
28,1999,0.0346446
28,2000,0.0453902
28,2001,0.0412272
28,2002,0.0434947
28,2003,0.0470476
28,2004,0.0442514
28,2005,0.0440113
28,2006,0.04647
28,2007,0.0429904
28,2008,0.0464184
28,2009,0.0396793
28,2010,0.0434711
28,2011,0.0445452
28,2012,0.0420361
28,2013,0.0366545
28,2014,0.0378257
29,1990,0.05057136625
29,1991,0.0498918025
29,1992,0.050140035
29,1993,0.05194207375
29,1994,0.062907175
29,1995,0.0656711125
29,1996,0.060245425
29,1997,0.059742975
29,1998,0.0581962
29,1999,0.0604701375
29,2000,0.0636441375
29,2001,0.0646771375
29,2002,0.0641508
29,2003,0.06380085
29,2004,0.0682580875
29,2005,0.069353675
29,2006,0.0743012375
29,2007,0.08098335
29,2008,0.0823188
29,2009,0.07654125
29,2010,0.073054125
29,2011,0.0751912125
29,2012,0.0802466875
29,2013,0.0751324875
29,2014,0.0719058125
30,1990,0.05057136625
30,1991,0.0498918025
30,1992,0.050140035
30,1993,0.05194207375
30,1994,0.062907175
30,1995,0.0656711125
30,1996,0.060245425
30,1997,0.059742975
30,1998,0.0581962
30,1999,0.0604701375
