"rgn_id","year","multiplier"
91,2016,1
92,2016,1
93,2016,1
94,2016,1
95,2016,1
96,2016,1
97,2016,1
98,2016,1
99,2016,1
100,2016,1
101,2016,1
102,2016,1
103,2016,1
104,2016,1
105,2016,1
106,2016,1
107,2016,1
108,2016,1
110,2016,1
111,2016,1
112,2016,1
113,2016,1
114,2016,1
115,2016,1
116,2016,1
117,2016,1
118,2016,1
119,2016,1
120,2016,1
121,2016,1
122,2016,1
123,2016,1
124,2016,1
125,2016,1
126,2016,1
127,2016,1
129,2016,1
130,2016,1
131,2016,1
132,2016,1
133,2016,0.75
134,2016,0.75
135,2016,1
136,2016,1
137,2016,1
138,2016,1
139,2016,0.75
140,2016,1
141,2016,1
143,2016,1
144,2016,1
145,2016,1
146,2016,1
147,2016,1
148,2016,1
149,2016,1
150,2016,1
151,2016,1
152,2016,1
153,2016,1
154,2016,1
155,2016,1
156,2016,1
157,2016,1
158,2016,1
159,2016,1
161,2016,1
162,2016,1
163,2016,1
164,2016,1
166,2016,1
167,2016,1
168,2016,1
169,2016,1
171,2016,1
172,2016,1
173,2016,1
174,2016,1
175,2016,1
176,2016,1
177,2016,1
178,2016,1
179,2016,1
180,2016,1
181,2016,1
182,2016,1
183,2016,1
184,2016,1
185,2016,1
186,2016,1
187,2016,1
188,2016,1
189,2016,1
190,2016,1
191,2016,0.75
192,2016,0
193,2016,1
194,2016,1
195,2016,1
196,2016,0.75
197,2016,0.75
198,2016,1
199,2016,0.75
200,2016,1
202,2016,1
203,2016,1
204,2016,0.75
205,2016,1
206,2016,1
207,2016,1
208,2016,1
209,2016,1
210,2016,1
212,2016,1
214,2016,1
215,2016,1
216,2016,1
218,2016,1
219,2016,1
220,2016,1
221,2016,1
222,2016,1
223,2016,1
224,2016,1
227,2016,1
228,2016,1
231,2016,1
232,2016,1
237,2016,1
244,2016,1
245,2016,1
247,2016,1
248,2016,1
249,2016,1
250,2016,1
1,2017,1
2,2017,1
3,2017,1
4,2017,1
5,2017,1
6,2017,1
7,2017,1
8,2017,1
9,2017,1
10,2017,1
11,2017,1
12,2017,1
13,2017,1
14,2017,1
15,2017,1
16,2017,1
17,2017,1
18,2017,1
19,2017,1
20,2017,1
21,2017,0
24,2017,1
25,2017,1
26,2017,1
28,2017,1
29,2017,1
30,2017,1
31,2017,1
32,2017,1
33,2017,1
34,2017,1
35,2017,1
36,2017,1
37,2017,1
38,2017,1
39,2017,1
40,2017,1
41,2017,1
42,2017,1
43,2017,0.75
44,2017,0
45,2017,0.75
46,2017,1
47,2017,0
48,2017,1
49,2017,0.75
50,2017,0.75
51,2017,1
52,2017,1
53,2017,0.25
54,2017,1
55,2017,1
56,2017,1
57,2017,1
58,2017,1
59,2017,1
60,2017,1
61,2017,1
62,2017,1
63,2017,1
64,2017,1
65,2017,1
66,2017,1
67,2017,0
68,2017,1
69,2017,1
70,2017,1
71,2017,1
72,2017,1
73,2017,1
74,2017,1
75,2017,1
76,2017,0.75
77,2017,0
78,2017,0
79,2017,0.75
80,2017,1
81,2017,1
82,2017,1
84,2017,1
85,2017,1
86,2017,1
88,2017,1
89,2017,1
90,2017,1
91,2017,1
92,2017,1
93,2017,1
94,2017,1
95,2017,1
96,2017,1
97,2017,1
98,2017,1
99,2017,1
100,2017,1
101,2017,1
102,2017,1
103,2017,1
104,2017,1
105,2017,1
106,2017,1
107,2017,1
108,2017,1
110,2017,1
111,2017,1
112,2017,1
113,2017,1
114,2017,0.75
115,2017,1
116,2017,1
117,2017,1
118,2017,1
119,2017,1
120,2017,1
121,2017,1
122,2017,1
123,2017,1
124,2017,1
125,2017,1
126,2017,1
127,2017,1
129,2017,1
130,2017,1
131,2017,1
132,2017,0.75
133,2017,1
134,2017,0.75
135,2017,1
136,2017,1
137,2017,1
138,2017,1
139,2017,0
140,2017,1
141,2017,1
143,2017,1
144,2017,1
145,2017,1
146,2017,1
147,2017,1
148,2017,1
149,2017,1
150,2017,1
151,2017,1
152,2017,1
153,2017,1
154,2017,1
155,2017,1
156,2017,1
157,2017,1
158,2017,1
159,2017,1
161,2017,1
162,2017,1
163,2017,1
164,2017,1
166,2017,1
167,2017,1
168,2017,1
169,2017,1
171,2017,1
172,2017,1
173,2017,1
174,2017,1
175,2017,1
176,2017,1
177,2017,1
178,2017,1
179,2017,1
180,2017,1
181,2017,1
182,2017,1
183,2017,1
184,2017,1
185,2017,1
186,2017,1
187,2017,1
188,2017,1
189,2017,1
190,2017,1
191,2017,0.75
192,2017,0
193,2017,1
194,2017,1
195,2017,1
196,2017,1
197,2017,1
198,2017,1
199,2017,0.25
200,2017,1
202,2017,1
203,2017,1
204,2017,0.75
205,2017,1
206,2017,1
207,2017,1
208,2017,1
209,2017,1
210,2017,1
212,2017,1
214,2017,0.75
215,2017,0.75
216,2017,1
218,2017,1
219,2017,1
220,2017,1
221,2017,1
222,2017,1
223,2017,1
224,2017,1
227,2017,1
228,2017,1
231,2017,1
232,2017,1
237,2017,1
244,2017,1
245,2017,1
247,2017,1
248,2017,1
249,2017,1
250,2017,1
1,2018,1
2,2018,1
3,2018,1
4,2018,1
5,2018,1
6,2018,1
7,2018,1
8,2018,1
9,2018,1
10,2018,1
11,2018,1
12,2018,1
13,2018,1
14,2018,1
15,2018,0.75
16,2018,1
17,2018,0.75
18,2018,1
19,2018,1
20,2018,1
21,2018,0
24,2018,1
25,2018,1
26,2018,1
28,2018,1
29,2018,1
30,2018,1
31,2018,1
32,2018,1
33,2018,1
34,2018,1
35,2018,1
36,2018,1
37,2018,1
38,2018,1
39,2018,0.75
40,2018,1
41,2018,1
42,2018,1
43,2018,0.75
44,2018,0
45,2018,0.75
46,2018,1
47,2018,0
48,2018,1
49,2018,0.25
50,2018,0.75
51,2018,1
52,2018,1
53,2018,0.25
54,2018,1
55,2018,1
56,2018,1
57,2018,1
58,2018,1
59,2018,0.75
60,2018,1
61,2018,0.75
62,2018,1
63,2018,1
64,2018,0.25
65,2018,1
66,2018,1
67,2018,0
68,2018,1
69,2018,1
70,2018,1
71,2018,1
72,2018,1
73,2018,0.25
74,2018,1
75,2018,0.75
76,2018,0.25
77,2018,0
78,2018,0.25
79,2018,0.75
80,2018,1
81,2018,1
82,2018,1
84,2018,0.75
85,2018,1
86,2018,1
88,2018,1
89,2018,1
90,2018,1
91,2018,1
92,2018,1
93,2018,1
94,2018,1
95,2018,1
96,2018,0.75
97,2018,1
98,2018,0.75
99,2018,1
100,2018,0.75
101,2018,1
102,2018,0.75
103,2018,1
104,2018,1
105,2018,1
106,2018,1
107,2018,1
108,2018,1
110,2018,0.75
111,2018,0.75
112,2018,0.25
113,2018,1
114,2018,0.25
115,2018,0.75
116,2018,0.75
117,2018,1
118,2018,1
119,2018,1
120,2018,1
121,2018,1
122,2018,1
123,2018,1
124,2018,1
125,2018,1
126,2018,0.75
127,2018,1
129,2018,1
130,2018,1
131,2018,0.25
132,2018,0.75
133,2018,0.25
134,2018,0.25
135,2018,0.75
136,2018,0.25
137,2018,1
138,2018,1
139,2018,0.25
140,2018,1
141,2018,1
143,2018,1
144,2018,1
145,2018,1
146,2018,1
147,2018,1
148,2018,1
149,2018,1
150,2018,1
151,2018,1
152,2018,1
153,2018,1
154,2018,1
155,2018,1
156,2018,1
157,2018,1
158,2018,1
159,2018,1
161,2018,1
162,2018,1
163,2018,1
164,2018,0.75
166,2018,0.75
167,2018,0.75
168,2018,1
169,2018,1
171,2018,0.75
172,2018,1
173,2018,1
174,2018,1
175,2018,0.75
176,2018,0.75
177,2018,1
178,2018,1
179,2018,0.75
180,2018,0.75
181,2018,1
182,2018,0.75
183,2018,1
184,2018,0.75
185,2018,0.75
186,2018,1
187,2018,1
188,2018,1
189,2018,1
190,2018,1
191,2018,0
192,2018,0
193,2018,0.25
194,2018,0.75
195,2018,0.75
196,2018,0.25
197,2018,0.75
198,2018,1
199,2018,0.25
200,2018,1
202,2018,0.75
203,2018,0.75
204,2018,0.75
205,2018,1
206,2018,1
207,2018,1
208,2018,1
209,2018,0.916666666666667
210,2018,1
212,2018,1
214,2018,0.75
215,2018,0.75
216,2018,0.75
218,2018,1
219,2018,1
220,2018,1
221,2018,1
222,2018,1
223,2018,1
224,2018,1
227,2018,1
228,2018,1
231,2018,1
232,2018,0.75
237,2018,1
244,2018,1
245,2018,1
247,2018,1
248,2018,1
249,2018,1
250,2018,1
