"rgn_id","year","trend"
1,2012,0
2,2012,0
3,2012,0
4,2012,-0.0145
5,2012,-0.0298
6,2012,-0.0039
7,2012,1e-04
8,2012,-0.0016
9,2012,-0.0037
10,2012,0
11,2012,0
12,2012,0
13,2012,0
14,2012,0.0477
15,2012,-0.0362
16,2012,-0.0201
17,2012,0.0119
18,2012,0.383
19,2012,0
20,2012,-0.0114
21,2012,0.006
24,2012,0.0098
25,2012,-0.0227
26,2012,3e-04
28,2012,-8e-04
29,2012,0
30,2012,0
31,2012,0.0013
32,2012,0
33,2012,0
34,2012,0
35,2012,0
36,2012,0
37,2012,0.079
38,2012,0
39,2012,0
40,2012,-0.0346
41,2012,-0.0366
42,2012,0.0035
43,2012,-0.0016
44,2012,0.0182
45,2012,2e-04
46,2012,-0.0103
47,2012,-0.0089
48,2012,0.0491
49,2012,0.0012
50,2012,-0.0275
51,2012,0.0139
52,2012,0.0251
53,2012,0.0688
54,2012,0.0143
55,2012,-0.0111
56,2012,-0.0036
57,2012,-0.0307
58,2012,-0.0293
59,2012,-5e-04
60,2012,4e-04
61,2012,0.0126
62,2012,-0.0499
63,2012,0
64,2012,0.0065
65,2012,-0.1065
66,2012,0.0598
67,2012,0.2018
68,2012,-0.0464
69,2012,-0.0052
70,2012,-0.0078
71,2012,-0.0204
72,2012,-0.0042
73,2012,0.0078
74,2012,-9e-04
75,2012,0.01
76,2012,-0.0387
77,2012,0.0148
78,2012,-0.0121
79,2012,0.0095
80,2012,-0.052
81,2012,0.0657
82,2012,0.0064
84,2012,-0.015
85,2012,0
86,2012,0
88,2012,0
89,2012,0
90,2012,-1
91,2012,0
92,2012,0
93,2012,0
94,2012,0
95,2012,0
96,2012,0.009
97,2012,0.0067
98,2012,-0.0194
99,2012,0.0738
100,2012,0.0372
101,2012,-0.0517
102,2012,-0.28
103,2012,-3e-04
104,2012,-0.001
105,2012,0
106,2012,0.2252
107,2012,0
108,2012,0
110,2012,-0.0017
111,2012,0
112,2012,-0.0866
113,2012,0
114,2012,0.0018
115,2012,8e-04
116,2012,0
117,2012,0
118,2012,0
119,2012,0.0013
120,2012,0.0065
121,2012,0
122,2012,0.017
123,2012,-0.0828
124,2012,-0.0763
125,2012,-0.0012
126,2012,0.0255
127,2012,-0.0027
129,2012,-0.3122
130,2012,-0.0357
131,2012,0.0102
132,2012,-0.1029
133,2012,-0.0204
134,2012,0.0994
135,2012,-0.007
136,2012,-0.0784
137,2012,-0.1172
138,2012,0.0582
139,2012,0.0367
140,2012,0
141,2012,0
143,2012,-1e-04
144,2012,0
145,2012,0
146,2012,0
147,2012,-5e-04
148,2012,-0.0024
149,2012,0
150,2012,0
151,2012,0
152,2012,-0.0014
153,2012,3e-04
154,2012,0
155,2012,0.1308
156,2012,0
157,2012,0
158,2012,0
159,2012,0
161,2012,0
162,2012,0.007
163,2012,-0.0587
164,2012,-0.0031
166,2012,0.0194
167,2012,0.0467
168,2012,0.145
169,2012,0.1081
171,2012,0.0561
172,2012,-0.0902
173,2012,-0.0518
174,2012,0.0064
175,2012,-0.0146
176,2012,-0.0178
177,2012,-0.0026
178,2012,-0.0065
179,2012,-0.0213
180,2012,0.0122
181,2012,-0.0234
182,2012,-0.0131
183,2012,-0.0175
184,2012,-0.0168
185,2012,-7e-04
186,2012,0.0015
187,2012,0.0153
188,2012,7e-04
