"rgn_id","year","resilience_score"
1,2012,0
2,2012,0
3,2012,0
4,2012,0
5,2012,1
6,2012,1
7,2012,1
8,2012,1
9,2012,0
10,2012,0
11,2012,0
12,2012,0
13,2012,0
14,2012,0
15,2012,1
16,2012,1
17,2012,1
18,2012,1
19,2012,0
20,2012,1
21,2012,0
24,2012,1
25,2012,1
26,2012,0
28,2012,1
29,2012,0
30,2012,0
31,2012,1
32,2012,0
33,2012,0
34,2012,0
35,2012,0
36,2012,0
37,2012,1
38,2012,0
39,2012,1
40,2012,1
41,2012,1
42,2012,1
43,2012,1
44,2012,1
45,2012,1
46,2012,1
47,2012,1
48,2012,1
49,2012,1
50,2012,1
51,2012,1
52,2012,1
53,2012,1
54,2012,1
55,2012,0
56,2012,1
57,2012,0
58,2012,0
59,2012,1
60,2012,0
61,2012,1
62,2012,1
63,2012,0
64,2012,1
65,2012,1
66,2012,1
67,2012,1
68,2012,1
69,2012,1
70,2012,1
71,2012,1
72,2012,1
73,2012,1
74,2012,1
75,2012,1
76,2012,1
77,2012,1
78,2012,0
79,2012,1
80,2012,1
81,2012,1
82,2012,1
84,2012,1
85,2012,0
86,2012,0
88,2012,0
89,2012,0
90,2012,0
91,2012,0
92,2012,0
93,2012,0
94,2012,0
95,2012,0
96,2012,1
97,2012,1
98,2012,1
99,2012,1
100,2012,1
101,2012,1
102,2012,1
103,2012,1
104,2012,1
105,2012,0
106,2012,1
107,2012,0
108,2012,1
110,2012,1
111,2012,0
112,2012,1
113,2012,0
114,2012,0
115,2012,1
116,2012,0
117,2012,0
118,2012,0
119,2012,1
120,2012,1
121,2012,0
122,2012,1
123,2012,1
124,2012,1
125,2012,1
126,2012,1
127,2012,1
129,2012,1
130,2012,1
131,2012,1
132,2012,1
133,2012,1
134,2012,1
135,2012,1
136,2012,1
137,2012,1
138,2012,1
139,2012,1
140,2012,0
141,2012,0
143,2012,1
144,2012,0
145,2012,0
146,2012,0
147,2012,0
148,2012,0
149,2012,0
150,2012,0
151,2012,0
152,2012,1
153,2012,0
154,2012,0
155,2012,0
156,2012,0
157,2012,0
158,2012,0
159,2012,0
161,2012,0
162,2012,1
163,2012,1
164,2012,1
166,2012,1
167,2012,1
168,2012,1
169,2012,0
171,2012,1
172,2012,1
173,2012,1
174,2012,1
175,2012,1
176,2012,1
177,2012,1
178,2012,1
179,2012,1
180,2012,1
181,2012,1
182,2012,1
183,2012,1
184,2012,1
185,2012,1
186,2012,1
187,2012,1
188,2012,1
189,2012,1
190,2012,1
191,2012,1
192,2012,0
193,2012,1
194,2012,1
195,2012,1
196,2012,1
197,2012,1
198,2012,1
199,2012,1
200,2012,0
202,2012,1
203,2012,1
204,2012,1
205,2012,1
206,2012,1
207,2012,1
208,2012,1
209,2012,1
210,2012,1
212,2012,0
213,2012,0
214,2012,1
215,2012,1
216,2012,1
218,2012,1
219,2012,0
220,2012,1
221,2012,0
222,2012,1
223,2012,1
224,2012,1
227,2012,0
228,2012,0
231,2012,0
232,2012,1
237,2012,0
244,2012,1
245,2012,0
247,2012,1
248,2012,0
249,2012,0
250,2012,0
255,2012,1
1,2013,0
2,2013,0
3,2013,0
4,2013,0
5,2013,1
6,2013,1
7,2013,1
8,2013,1
9,2013,0
10,2013,0
11,2013,0
12,2013,0
13,2013,0
14,2013,0
15,2013,1
16,2013,1
