"rgn_id","year","quality"
1,2008,28071.552
1,2009,28071.552
1,2010,28071.552
1,2011,28071.552
1,2012,28071.552
1,2013,27100.812
1,2014,26130.072
1,2015,25159.332
1,2016,26169.1512
1,2017,27178.9704
1,2018,28188.7896
1,2019,29198.6088
1,2020,30208.428
2,2008,28071.552
2,2009,28071.552
2,2010,28071.552
2,2011,28071.552
2,2012,28071.552
2,2013,27100.812
2,2014,26130.072
2,2015,25159.332
2,2016,26169.1512
2,2017,27178.9704
2,2018,28188.7896
2,2019,29198.6088
2,2020,30208.428
3,2008,28071.552
3,2009,28071.552
3,2010,28071.552
3,2011,28071.552
3,2012,28071.552
3,2013,27100.812
3,2014,26130.072
3,2015,25159.332
3,2016,26169.1512
3,2017,27178.9704
3,2018,28188.7896
3,2019,29198.6088
3,2020,30208.428
4,2008,28071.552
4,2009,28071.552
4,2010,28071.552
4,2011,28071.552
4,2012,28071.552
4,2013,27100.812
4,2014,26130.072
4,2015,25159.332
4,2016,26169.1512
4,2017,27178.9704
4,2018,28188.7896
4,2019,29198.6088
4,2020,30208.428
5,2008,8170.332
5,2009,8170.332
5,2010,8170.332
5,2011,8170.332
5,2012,8170.332
5,2013,8170.332
5,2014,8170.332
5,2015,8170.332
5,2016,8170.332
5,2017,8170.332
5,2018,8170.332
5,2019,8170.332
5,2020,8170.332
6,2008,8170.332
6,2009,8170.332
6,2010,8170.332
6,2011,8170.332
6,2012,8170.332
6,2013,8170.332
6,2014,8170.332
6,2015,8170.332
6,2016,8170.332
6,2017,8170.332
6,2018,8170.332
6,2019,8170.332
6,2020,8170.332
7,2008,8170.332
7,2009,8170.332
7,2010,8170.332
7,2011,8170.332
7,2012,8170.332
7,2013,8170.332
7,2014,8170.332
7,2015,8170.332
7,2016,8170.332
7,2017,8170.332
7,2018,8170.332
7,2019,8170.332
7,2020,8170.332
8,2008,18120.942
8,2009,18120.942
8,2010,18120.942
8,2011,18120.942
8,2012,18120.942
8,2013,17635.572
8,2014,17150.202
8,2015,16664.832
8,2016,17169.7416
8,2017,17674.6512
8,2018,18179.5608
8,2019,18684.4704
8,2020,19189.38
9,2008,18120.942
9,2009,18120.942
9,2010,18120.942
9,2011,18120.942
9,2012,18120.942
9,2013,17635.572
9,2014,17150.202
9,2015,16664.832
9,2016,17169.7416
9,2017,17674.6512
9,2018,18179.5608
9,2019,18684.4704
9,2020,19189.38
10,2008,18120.942
10,2009,18120.942
10,2010,18120.942
10,2011,18120.942
10,2012,18120.942
10,2013,17635.572
10,2014,17150.202
10,2015,16664.832
10,2016,17169.7416
10,2017,17674.6512
10,2018,18179.5608
10,2019,18684.4704
10,2020,19189.38
11,2008,18120.942
11,2009,18120.942
11,2010,18120.942
11,2011,18120.942
11,2012,18120.942
11,2013,17635.572
11,2014,17150.202
11,2015,16664.832
11,2016,17169.7416
11,2017,17674.6512
11,2018,18179.5608
11,2019,18684.4704
11,2020,19189.38
12,2008,18120.942
12,2009,18120.942
12,2010,18120.942
12,2011,18120.942
12,2012,18120.942
12,2013,17635.572
12,2014,17150.202
12,2015,16664.832
12,2016,17169.7416
12,2017,17674.6512
12,2018,18179.5608
12,2019,18684.4704
12,2020,19189.38
13,2008,18120.942
13,2009,18120.942
13,2010,18120.942
13,2011,18120.942
13,2012,18120.942
13,2013,17635.572
13,2014,17150.202
13,2015,16664.832
13,2016,17169.7416
13,2017,17674.6512
13,2018,18179.5608
13,2019,18684.4704
13,2020,19189.38
14,2008,4539.60857142857
14,2009,4668.91542857143
14,2010,4867.40914285714
14,2011,4731.11066666667
14,2012,5063.23904761905
14,2013,5495.19371428571
14,2014,5513.75695238095
14,2015,5532.32019047619
14,2016,5550.88342857143
14,2017,5569.44666666667
14,2018,5588.00990476191
14,2019,5606.57314285714
14,2020,5685.59314285714
15,2008,2549.172
15,2009,2901.324
15,2010,2855.292
15,2011,2855.292
15,2012,2855.292
15,2013,2855.292
15,2014,2855.292
15,2015,2855.292
15,2016,2855.292
15,2017,2855.292
15,2018,2855.292
15,2019,2855.292
15,2020,2855.292
16,2008,28071.552
16,2009,28071.552
16,2010,28071.552
16,2011,28071.552
16,2012,28071.552
16,2013,27100.812
16,2014,26130.072
16,2015,25159.332
16,2016,26169.1512
16,2017,27178.9704
