"rgn_id","habitat","year","km2"
21,"seaice_edge",2017,5300.66287878786
69,"seaice_edge",2017,3181.81818181818
70,"seaice_edge",2017,5629.73484848484
73,"seaice_edge",2017,691768.465909088
143,"seaice_edge",2017,17336.6477272727
144,"seaice_edge",2017,18525.0946969697
145,"seaice_edge",2017,241820.549242424
163,"seaice_edge",2017,177102.272727273
174,"seaice_edge",2017,13806.8181818182
175,"seaice_edge",2017,6500.94696969698
176,"seaice_edge",2017,2836.17424242424
177,"seaice_edge",2017,674.715909090912
178,"seaice_edge",2017,2085.70075757575
179,"seaice_edge",2017,920.928030303031
180,"seaice_edge",2017,6242.89772727271
189,"seaice_edge",2017,1107.95454545455
209,"seaice_edge",2017,8830.49242424245
210,"seaice_edge",2017,19952.6515151515
218,"seaice_edge",2017,504045.928030303
222,"seaice_edge",2017,13951.231060606
223,"seaice_edge",2017,107057.291666667
89,"seaice_edge",2017,102355.587121212
105,"seaice_edge",2017,32530.7765151515
21,"seaice_shoreline",2017,2014.67803030303
69,"seaice_shoreline",2017,2282.19696969697
70,"seaice_shoreline",2017,3757.10227272727
73,"seaice_shoreline",2017,475210.700757576
143,"seaice_shoreline",2017,1070.07575757576
145,"seaice_shoreline",2017,136219.223484848
163,"seaice_shoreline",2017,73970.1704545453
174,"seaice_shoreline",2017,8787.8787878788
175,"seaice_shoreline",2017,4491.00378787879
176,"seaice_shoreline",2017,2440.8143939394
179,"seaice_shoreline",2017,243.844696969697
180,"seaice_shoreline",2017,1988.63636363636
189,"seaice_shoreline",2017,381.155303030303
209,"seaice_shoreline",2017,3894.41287878788
210,"seaice_shoreline",2017,6323.39015151516
218,"seaice_shoreline",2017,702949.810606063
222,"seaice_shoreline",2017,6676.13636363635
223,"seaice_shoreline",2017,20991.9507575758
