"rgn_id","habitat","health","year"
1,"coral",0.75,2025
2,"coral",0.75,2025
3,"coral",0.75,2025
5,"coral",0.60669477313813,2025
6,"coral",0.800214528768568,2025
7,"coral",0.60669477313813,2025
8,"coral",0.83,2025
9,"coral",0.800214528768568,2025
10,"coral",0.800214528768568,2025
11,"coral",0.800214528768568,2025
12,"coral",0.616701346233143,2025
13,"coral",0.83,2025
14,"coral",0.89,2025
15,"coral",0.89,2025
16,"coral",0.54821816849831,2025
17,"coral",0.791553580964832,2025
18,"coral",0.83,2025
19,"coral",0.83,2025
20,NA,NA,2025
24,"coral",0.89,2025
25,"coral",0.89,2025
26,"coral",0.89,2025
28,"coral",0.740201621790888,2025
29,"coral",0.838631625652698,2025
30,"coral",0.838631625652698,2025
31,"coral",0.838631625652698,2025
32,"coral",0.838631625652698,2025
33,"coral",0.838631625652698,2025
34,"coral",0.838631625652698,2025
35,"coral",0.838631625652698,2025
36,"coral",0.838631625652698,2025
37,"coral",0.838631625652698,2025
38,"coral",0.66,2025
39,"coral",0.66,2025
40,"coral",0.66,2025
41,"coral",0.740201621790888,2025
42,"coral",0.740201621790888,2025
43,"coral",0.569059887398707,2025
44,"coral",0.569059887398707,2025
45,"coral",0.92546604399258,2025
46,"coral",0.92546604399258,2025
47,"coral",0.92546604399258,2025
48,"coral",0.846702976418743,2025
49,"coral",0.92546604399258,2025
50,"coral",0.92546604399258,2025
51,"coral",0.846702976418743,2025
52,"coral",0.846702976418743,2025
53,NA,NA,2025
54,"coral",0.846702976418743,2025
79,NA,NA,2025
102,"coral",0.740201621790888,2025
107,"coral",0.87,2025
108,"coral",0.506950556648065,2025
110,"coral",0.389695008831232,2025
111,"coral",0.506950556648065,2025
112,"coral",0,2025
113,"coral",0.506950556648065,2025
114,"coral",0.414285558950564,2025
115,"coral",0.98,2025
116,"coral",0.583476490447832,2025
117,"coral",0.506950556648065,2025
118,"coral",0.506950556648065,2025
119,"coral",0.7110996450696,2025
120,"coral",0.506950556648065,2025
121,"coral",0.506950556648065,2025
122,"coral",0.700896324267858,2025
123,"coral",0.555966943955025,2025
124,"coral",0.98,2025
125,"coral",0.555966943955025,2025
126,"coral",0.700896324267858,2025
127,"coral",0.700896324267858,2025
129,"coral",0.87,2025
130,"coral",0.87,2025
131,"coral",0.98,2025
132,"coral",0.83389208154549,2025
133,"coral",0.955746113164373,2025
134,NA,NA,2025
135,"coral",0.87,2025
136,NA,NA,2025
137,"coral",0.87,2025
138,NA,NA,2025
139,"coral",0.555966943955025,2025
140,"coral",0.747598041759225,2025
146,"coral",0.83,2025
147,"coral",0.83,2025
148,"coral",0.83,2025
149,"coral",0.800214528768568,2025
150,"coral",0.616701346233143,2025
151,"coral",0.83,2025
152,"coral",0.83,2025
153,"coral",0.83,2025
154,"coral",0.83,2025
155,"coral",0.83,2025
156,"coral",0.83,2025
157,"coral",0.83,2025
158,"coral",0.83,2025
159,"coral",0.616701346233143,2025
161,"coral",0.83,2025
162,"coral",0.75,2025
163,"coral",0.350984858300442,2025
164,"coral",0.019551831167309,2025
166,"coral",0.221929629204749,2025
167,NA,NA,2025
168,NA,NA,2025
169,NA,NA,2025
171,"coral",1.10794266952662,2025
190,"coral",0.846702976418743,2025
191,"coral",0.846702976418743,2025
192,NA,NA,2025
202,"coral",0.569059887398707,2025
203,"coral",0.66,2025
204,"coral",0.66,2025
205,"coral",0.66,2025
206,"coral",0.89,2025
207,"coral",0.89,2025
208,"coral",0.89,2025
209,"coral",0.722191297599467,2025
210,"coral",0.89,2025
212,"coral",0.83,2025
214,"coral",0.92546604399258,2025
215,"coral",0.92546604399258,2025
216,"coral",0.89,2025
220,"coral",0.98,2025
221,"coral",0.747598041759225,2025
231,"coral",0.89,2025
237,"coral",0.89,2025
244,"coral",0.98,2025
245,"coral",0.98,2025
247,"coral",0.89,2025
248,"coral",0.98,2025
249,"coral",0.98,2025
250,"coral",0.98,2025
255,NA,NA,2025
263,NA,NA,2025
266,NA,NA,2025
269,NA,NA,2025
270,NA,NA,2025
272,NA,NA,2025
274,NA,NA,2025
275,NA,NA,2025
276,NA,NA,2025
277,NA,NA,2025
301,NA,NA,2025
314,NA,NA,2025
317,NA,NA,2025
321,NA,NA,2025
337,NA,NA,2025
